# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
2.1326762400e+00 2.0273259300e+00 6.7050432200e-01 7.1070627563e+07 4.3659029463e+06 2.8525510461e-08 9.5956977041e-09
2.1645072300e+00 2.0104269100e+00 6.7186203100e-01 7.2973408181e+07 3.9852502821e+06 2.7550130385e-08 9.3290706366e-09
2.1963382100e+00 1.9926046600e+00 6.7270131600e-01 7.4756879511e+07 3.4968218306e+06 2.6654465422e-08 9.0844840333e-09
2.2281692000e+00 1.9738932300e+00 6.7300785700e-01 7.6434429423e+07 2.9207811029e+06 2.5824661019e-08 8.8601632067e-09
2.2600001900e+00 1.9543371300e+00 6.7277910000e-01 7.8006501382e+07 2.2795002619e+06 2.5053515994e-08 8.6556714420e-09
2.2918311800e+00 1.9339670900e+00 6.7200114000e-01 7.9493722196e+07 1.6395958455e+06 2.4328551194e-08 8.4683916681e-09
2.3236621700e+00 1.9128282200e+00 6.7067698400e-01 8.0906144016e+07 1.1928070595e+06 2.3642558217e-08 8.2968931030e-09
2.3554931600e+00 1.8909648100e+00 6.6880226800e-01 8.2266829773e+07 1.2574476377e+06 2.2985750335e-08 8.1372593514e-09
2.3873241500e+00 1.8684264700e+00 6.6637573100e-01 8.3590925240e+07 1.8283499424e+06 2.2352025230e-08 7.9868443076e-09
2.4191551300e+00 1.8452489800e+00 6.6339677600e-01 8.4898048558e+07 2.5561973153e+06 2.1734880970e-08 7.8413957139e-09
2.4509861200e+00 1.8214833000e+00 6.5986941900e-01 8.6202379452e+07 3.2967499963e+06 2.1130313474e-08 7.6974238347e-09
2.4828171100e+00 1.7971722500e+00 6.5579628700e-01 8.7514827910e+07 3.9862845197e+06 2.0535631423e-08 7.5517002532e-09
2.5146481000e+00 1.7723814000e+00 6.5119615000e-01 8.8842660081e+07 4.5821857963e+06 1.9949666054e-08 7.4016356897e-09
2.5464790900e+00 1.7471406100e+00 6.4606413900e-01 9.0186120069e+07 5.0678661484e+06 1.9372610870e-08 7.2459182794e-09
2.5783100800e+00 1.7215057500e+00 6.4041358400e-01 9.1542696126e+07 5.4177645962e+06 1.8805495390e-08 7.0837690040e-09
2.6101410700e+00 1.6955312300e+00 6.3426347300e-01 9.2904114241e+07 5.6344853713e+06 1.8250335239e-08 6.9162197066e-09
2.6419720600e+00 1.6692576700e+00 6.2761877900e-01 9.4259516070e+07 5.7064529910e+06 1.7709168682e-08 6.7441739054e-09
2.6738030400e+00 1.6427471300e+00 6.2050586400e-01 9.5597943543e+07 5.6515169192e+06 1.7183917029e-08 6.5698026424e-09
2.7056340300e+00 1.6160333100e+00 6.1293142100e-01 9.6906334767e+07 5.4739139069e+06 1.6676240144e-08 6.3947486955e-09
2.7374650200e+00 1.5891771200e+00 6.0492393600e-01 9.8178559360e+07 5.2032490064e+06 1.6186600520e-08 6.2208992616e-09
2.7692960100e+00 1.5622205400e+00 5.9649596900e-01 9.9407300701e+07 4.8601604970e+06 1.5715350170e-08 6.0495166540e-09
2.8011270000e+00 1.5352164800e+00 5.8767700300e-01 1.0059755225e+08 4.4816224435e+06 1.5260972516e-08 5.8812908478e-09
2.8329579900e+00 1.5082072200e+00 5.7848749700e-01 1.0175512361e+08 4.1033226925e+06 1.4821929025e-08 5.7164277798e-09
2.8647889800e+00 1.4812343200e+00 5.6894680300e-01 1.0289773047e+08 3.7628269171e+06 1.4395208847e-08 5.5542474838e-09
2.8966199600e+00 1.4543547200e+00 5.5909305700e-01 1.0404779568e+08 3.5010084960e+06 1.3977756188e-08 5.3939692858e-09
2.9284509500e+00 1.4275987500e+00 5.4893977400e-01 1.0523203467e+08 3.3368061802e+06 1.3566199252e-08 5.2341769750e-09
2.9602819400e+00 1.4010107000e+00 5.3851956300e-01 1.0648716724e+08 3.2854047659e+06 1.3156615358e-08 5.0733955357e-09
2.9921129300e+00 1.3746386800e+00 5.2786845700e-01 1.0784074410e+08 3.3253036346e+06 1.2746932446e-08 4.9106445352e-09
3.0239439200e+00 1.3485154600e+00 5.1700847400e-01 1.0933609539e+08 3.4357426882e+06 1.2333671284e-08 4.7444730815e-09
3.0557749100e+00 1.3226764400e+00 5.0597118600e-01 1.1099174603e+08 3.5827098299e+06 1.1916890105e-08 4.5748385745e-09
3.0876059000e+00 1.2971597400e+00 4.9478863300e-01 1.1284707886e+08 3.7441651245e+06 1.1494845530e-08 4.4011501349e-09
3.1194368800e+00 1.2719978400e+00 4.8349043800e-01 1.1490393363e+08 3.9032383820e+06 1.1070098297e-08 4.2245497916e-09
3.1512678700e+00 1.2472208400e+00 4.7210933300e-01 1.1718830934e+08 4.0505129039e+06 1.0642877664e-08 4.0453986719e-09
3.1830988600e+00 1.2228604200e+00 4.6067561000e-01 1.1968225265e+08 4.1830816089e+06 1.0217558518e-08 3.8656866228e-09
3.2149298500e+00 1.1989405500e+00 4.4922108500e-01 1.2239298959e+08 4.2985290005e+06 9.7958269834e-09 3.6864059487e-09
3.2467608400e+00 1.1754896600e+00 4.3777719000e-01 1.2528610039e+08 4.3973803830e+06 9.3824427157e-09 3.5097035667e-09
3.2785918300e+00 1.1525285900e+00 4.2637511100e-01 1.2835000229e+08 4.4760635527e+06 8.9795759206e-09 3.3366993346e-09
3.3104228200e+00 1.1300778200e+00 4.1504495200e-01 1.3154182059e+08 4.5319717648e+06 8.5910155034e-09 3.1690842342e-09
3.3422538000e+00 1.1081587600e+00 4.0381525700e-01 1.3483647612e+08 4.5556806755e+06 8.2185384243e-09 3.0076970831e-09
3.3740847900e+00 1.0867854000e+00 3.9271708700e-01 1.3819196953e+08 4.5403831959e+06 7.8643166002e-09 2.8535452621e-09
3.4059157800e+00 1.0659713600e+00 3.8177720600e-01 1.4157688923e+08 4.4714196790e+06 7.5292751931e-09 2.7070714354e-09
3.4377467700e+00 1.0457301900e+00 3.7102195700e-01 1.4495777360e+08 4.3426369258e+06 7.2140331908e-09 2.5686254314e-09
3.4695777600e+00 1.0260710900e+00 3.6047821700e-01 1.4830362247e+08 4.1406960453e+06 6.9187189965e-09 2.4383410458e-09
3.5014087500e+00 1.0070017800e+00 3.5016834600e-01 1.5159252332e+08 3.8688424301e+06 6.6428195662e-09 2.3161444697e-09
3.5332397400e+00 9.8852844600e-01 3.4011567000e-01 1.5479664472e+08 3.5293224369e+06 6.3859810903e-09 2.2019961288e-09
3.5650707300e+00 9.7065394200e-01 3.3034052600e-01 1.5790443976e+08 3.1502435056e+06 6.1470972156e-09 2.0956195538e-09
3.5969017100e+00 9.5337908300e-01 3.2086176500e-01 1.6089043567e+08 2.7824040876e+06 5.9256417514e-09 1.9969185334e-09
3.6287327000e+00 9.3670494400e-01 3.1169454800e-01 1.6374923941e+08 2.5119341253e+06 5.7203621059e-09 1.9055085936e-09
3.6605636900e+00 9.2062716600e-01 3.0285352000e-01 1.6645446301e+08 2.4703538481e+06 5.5308049383e-09 1.8212882833e-09
3.6923946800e+00 9.0514246200e-01 2.9435036900e-01 1.6900256404e+08 2.7091677775e+06 5.3557912991e-09 1.7438065270e-09
3.7242256700e+00 8.9024236500e-01 2.8619435800e-01 1.7136391244e+08 3.2072803528e+06 5.1950399143e-09 1.6729249738e-09
3.7560566600e+00 8.7592188400e-01 2.7839074900e-01 1.7353542223e+08 3.8467431303e+06 5.0475106047e-09 1.6081271998e-09
3.7878876500e+00 8.6217065600e-01 2.7094379400e-01 1.7548356374e+08 4.5428914201e+06 4.9131134429e-09 1.5492138345e-09
3.8197186300e+00 8.4897661300e-01 2.6385554500e-01 1.7720951658e+08 5.2258332095e+06 4.7908071156e-09 1.4956344238e-09
3.8515496200e+00 8.3632789900e-01 2.5712324500e-01 1.7867919825e+08 5.8433488245e+06 4.6806114376e-09 1.4471399156e-09
3.8833806100e+00 8.2421047600e-01 2.5074209000e-01 1.7990296370e+08 6.3681535498e+06 4.5814168873e-09 1.4031660224e-09
3.9152116000e+00 8.1260840700e-01 2.4470622500e-01 1.8085409895e+08 6.7689266015e+06 4.4931710795e-09 1.3634693441e-09
3.9470425900e+00 8.0150604100e-01 2.3900647900e-01 1.8155572856e+08 7.0448059004e+06 4.4146557498e-09 1.3275341708e-09
3.9788735800e+00 7.9088595100e-01 2.3363088000e-01 1.8199490307e+08 7.1841898810e+06 4.3456489037e-09 1.2951329937e-09
4.0107045700e+00 7.8072892100e-01 2.2856706600e-01 1.8220861386e+08 7.2051622539e+06 4.2848079707e-09 1.2658163616e-09
4.0425355500e+00 7.7101512400e-01 2.2380039300e-01 1.8220161382e+08 7.1143625541e+06 4.2316591376e-09 1.2393754632e-09
4.0743665400e+00 7.6172629200e-01 2.1931340900e-01 1.8201946113e+08 6.9402467895e+06 4.1848618125e-09 1.2154096883e-09
4.1061975300e+00 7.5283994300e-01 2.1509076000e-01 1.8168092423e+08 6.7008222510e+06 4.1437478711e-09 1.1937168133e-09
4.1380285200e+00 7.4433602200e-01 2.1111372800e-01 1.8123082971e+08 6.4215963325e+06 4.1071158984e-09 1.1739437739e-09
4.1698595100e+00 7.3619028000e-01 2.0736552400e-01 1.8069317446e+08 6.1183286871e+06 4.0742561649e-09 1.1558734302e-09
4.2016905000e+00 7.2838317700e-01 2.0382606600e-01 1.8010072386e+08 5.8039939907e+06 4.0443101026e-09 1.1392137961e-09
4.2335214900e+00 7.2089145700e-01 2.0047906100e-01 1.7946972411e+08 5.4809683367e+06 4.0167858984e-09 1.1237789031e-09
4.2653524700e+00 7.1369180700e-01 1.9730683800e-01 1.7881253104e+08 5.1475273165e+06 3.9912851903e-09 1.1093944318e-09
4.2971834600e+00 7.0676188300e-01 1.9429357400e-01 1.7812686272e+08 4.7960065770e+06 3.9677445176e-09 1.0959785837e-09
4.3290144500e+00 7.0008060100e-01 1.9142234900e-01 1.7740301763e+08 4.4212155172e+06 3.9462722243e-09 1.0834980764e-09
4.3608454400e+00 6.9362300200e-01 1.8867937700e-01 1.7661471873e+08 4.0180301725e+06 3.9273227453e-09 1.0720403641e-09
4.3926764300e+00 6.8736993900e-01 1.8605176200e-01 1.7573601430e+08 3.5888137203e+06 3.9113777659e-09 1.0617092338e-09
4.4245074200e+00 6.8129740200e-01 1.8352790400e-01 1.7472129077e+08 3.1394157439e+06 3.8993381916e-09 1.0527378775e-09
4.4563384100e+00 6.7538390700e-01 1.8109698500e-01 1.7354269240e+08 2.6828676364e+06 3.8917450090e-09 1.0452628031e-09
4.4881694000e+00 6.6960797100e-01 1.7875098700e-01 1.7214648995e+08 2.2359738412e+06 3.8897567485e-09 1.0395939777e-09
4.5200003800e+00 6.6395158400e-01 1.7648035000e-01 1.7051728006e+08 1.8159108846e+06 3.8937495587e-09 1.0358008134e-09
4.5518313700e+00 6.5839383300e-01 1.7428066900e-01 1.6861323074e+08 1.4449626140e+06 3.9047578302e-09 1.0341535843e-09
4.5836623600e+00 6.5291456000e-01 1.7214580600e-01 1.6644367437e+08 1.1389356882e+06 3.9227357993e-09 1.0346068911e-09
4.6154933500e+00 6.4749531500e-01 1.7007323500e-01 1.6399264161e+08 9.2312251636e+05 3.9483193187e-09 1.0373165765e-09
4.6473243400e+00 6.4211796300e-01 1.6805850700e-01 1.6130159175e+08 8.0847006580e+05 3.9808532329e-09 1.0420809820e-09
4.6791553300e+00 6.3676917100e-01 1.6610087700e-01 1.5838808344e+08 8.0848967934e+05 4.0203098437e-09 1.0488963134e-09
4.7109863200e+00 6.3143030000e-01 1.6420053900e-01 1.5531921853e+08 8.9733124222e+05 4.0653713428e-09 1.0574419479e-09
4.7428173000e+00 6.2608624800e-01 1.6235558200e-01 1.5214715305e+08 1.0511711931e+06 4.1150046876e-09 1.0674744206e-09
4.7746482900e+00 6.2072368100e-01 1.6056820200e-01 1.4894765952e+08 1.2385622175e+06 4.1673946606e-09 1.0785744628e-09
4.8064792800e+00 6.1532952200e-01 1.5883909200e-01 1.4579448669e+08 1.4373566472e+06 4.2205266876e-09 1.0902668391e-09
4.8383102700e+00 6.0989113100e-01 1.5716974500e-01 1.4275289226e+08 1.6258467189e+06 4.2723556864e-09 1.1020663954e-09
4.8701412600e+00 6.0439833600e-01 1.5556044300e-01 1.3989850425e+08 1.7838714899e+06 4.3202630308e-09 1.1133159163e-09
4.9019722500e+00 5.9884165900e-01 1.5401413200e-01 1.3726732325e+08 1.9021823306e+06 4.3625944239e-09 1.1236289242e-09
4.9338032400e+00 5.9321016800e-01 1.5253170600e-01 1.3491533416e+08 1.9778905448e+06 4.3969069321e-09 1.1324096279e-09
4.9656342200e+00 5.8749754500e-01 1.5111528700e-01 1.3283828445e+08 2.0322915515e+06 4.4226523058e-09 1.1395988122e-09
4.9974652100e+00 5.8169747100e-01 1.4976571200e-01 1.3105633444e+08 2.1085449733e+06 4.4385299914e-09 1.1449873375e-09
5.0292962000e+00 5.7580381700e-01 1.4848291500e-01 1.2952550585e+08 2.2640432704e+06 4.4454859544e-09 1.1489909928e-09
5.0611271900e+00 5.6981190600e-01 1.4726824000e-01 1.2822408818e+08 2.5634285601e+06 4.4438756718e-09 1.1519533296e-09
5.0929581800e+00 5.6371649600e-01 1.4611956800e-01 1.2708031620e+08 3.0162135537e+06 4.4359072504e-09 1.1546308404e-09
5.1247891700e+00 5.5751733200e-01 1.4503749100e-01 1.2603688413e+08 3.6141849430e+06 4.4234458498e-09 1.1577241482e-09
5.1566201600e+00 5.5121106500e-01 1.4401873700e-01 1.2501474464e+08 4.3045173717e+06 4.4091684272e-09 1.1619744505e-09
5.1884511400e+00 5.4479725500e-01 1.4306110200e-01 1.2393731419e+08 5.0420193900e+06 4.3957484359e-09 1.1680722379e-09
5.2202821300e+00 5.3827678400e-01 1.4216138200e-01 1.2274069634e+08 5.7747640379e+06 4.3854793077e-09 1.1764599541e-09
5.2521131200e+00 5.3164972300e-01 1.4131466300e-01 1.2135148843e+08 6.4541074003e+06 4.3810729466e-09 1.1875898136e-09
5.2839441100e+00 5.2491814400e-01 1.4051731700e-01 1.1973898584e+08 7.0450671521e+06 4.3838532647e-09 1.2015415815e-09
5.3157751000e+00 5.1808547200e-01 1.3976218100e-01 1.1785405787e+08 7.5054576271e+06 4.3959918001e-09 1.2184888314e-09
5.3476060900e+00 5.1115360900e-01 1.3904393400e-01 1.1570809179e+08 7.8214244179e+06 4.4176133329e-09 1.2382251652e-09
5.3794370800e+00 5.0412862100e-01 1.3835523300e-01 1.1329057237e+08 7.9650582255e+06 4.4498726633e-09 1.2606786757e-09
5.4112680700e+00 4.9701439300e-01 1.3768770100e-01 1.1065177274e+08 7.9449364058e+06 4.4916984218e-09 1.2854486173e-09
5.4430990500e+00 4.8981637900e-01 1.3703427900e-01 1.0782370292e+08 7.7536548626e+06 4.5427523425e-09 1.3122224859e-09
5.4749300400e+00 4.8254141900e-01 1.3638679800e-01 1.0488159013e+08 7.4201841177e+06 4.6008209677e-09 1.3405073648e-09
5.5067610300e+00 4.7519426800e-01 1.3573535100e-01 1.0189248645e+08 6.9606863851e+06 4.6636831092e-09 1.3697107126e-09
5.5385920200e+00 4.6778421100e-01 1.3507238900e-01 9.8936404824e+07 6.4197784425e+06 4.7281302755e-09 1.3992919973e-09
5.5704230100e+00 4.6031804400e-01 1.3438841000e-01 9.6099322941e+07 5.8378731076e+06 4.7900237995e-09 1.4283858313e-09
5.6022540000e+00 4.5280276100e-01 1.3367390900e-01 9.3445001119e+07 5.2686191851e+06 4.8456606087e-09 1.4563648348e-09
5.6340849900e+00 4.4524781400e-01 1.3292112100e-01 9.1058331214e+07 4.7717976302e+06 4.8896988124e-09 1.4820550846e-09
5.6659159700e+00 4.3766118200e-01 1.3212139600e-01 8.8971421093e+07 4.3921528815e+06 4.9191209562e-09 1.5047112093e-09
5.6977469600e+00 4.3005237600e-01 1.3126639800e-01 8.7249830408e+07 4.1741973140e+06 4.9289766409e-09 1.5228571301e-09
5.7295779500e+00 4.2242967600e-01 1.3034877300e-01 8.5887222004e+07 4.1065851551e+06 4.9184228590e-09 1.5357855481e-09
5.7614089400e+00 4.1480152200e-01 1.2936071700e-01 8.4918453364e+07 4.1665134604e+06 4.8847041552e-09 1.5420903165e-09
5.7932399300e+00 4.0717958600e-01 1.2829664000e-01 8.4302541340e+07 4.2940829472e+06 4.8299799689e-09 1.5416173588e-09
5.8250709200e+00 3.9957095600e-01 1.2715028800e-01 8.4041634587e+07 4.4415407291e+06 4.7544405575e-09 1.5336673709e-09
5.8569019100e+00 3.9198456600e-01 1.2591686900e-01 8.4072399589e+07 4.5696197280e+06 4.6624643512e-09 1.5190081144e-09
5.8887328900e+00 3.8443186100e-01 1.2459272500e-01 8.4371233211e+07 4.6517771470e+06 4.5564328785e-09 1.4979363753e-09
5.9205638800e+00 3.7692020500e-01 1.2317470500e-01 8.4869340429e+07 4.6809529687e+06 4.4411822113e-09 1.4718710869e-09
5.9523948700e+00 3.6945933900e-01 1.2166058900e-01 8.5530736403e+07 4.6528170048e+06 4.3196090030e-09 1.4416985630e-09
5.9842258600e+00 3.6205796400e-01 1.2005020100e-01 8.6297658808e+07 4.5800591189e+06 4.1954552302e-09 1.4088250379e-09
6.0160568500e+00 3.5472483700e-01 1.1834371300e-01 8.7136917301e+07 4.4750616419e+06 4.0708903641e-09 1.3741325747e-09
6.0478878400e+00 3.4746931100e-01 1.1654387200e-01 8.8013049547e+07 4.3600580717e+06 3.9479294581e-09 1.3385308819e-09
6.0797188300e+00 3.4029851800e-01 1.1465276100e-01 8.8908197649e+07 4.2592289615e+06 3.8275268985e-09 1.3025341408e-09
6.1115498100e+00 3.3322050900e-01 1.1267549300e-01 8.9812380379e+07 4.1948422698e+06 3.7101845825e-09 1.2664768587e-09
6.1433808000e+00 3.2624364400e-01 1.1061854000e-01 9.0729008830e+07 4.1914757992e+06 3.5958030205e-09 1.2304838032e-09
6.1752117900e+00 3.1937564400e-01 1.0849044000e-01 9.1668556678e+07 4.2566766731e+06 3.4840260998e-09 1.1945141270e-09
6.2070427800e+00 3.1262221500e-01 1.0629940300e-01 9.2653627704e+07 4.3973336417e+06 3.3740957882e-09 1.1583989729e-09
6.2388737700e+00 3.0599111700e-01 1.0405815100e-01 9.3703819561e+07 4.5979574170e+06 3.2655138118e-09 1.1220013923e-09
6.2707047600e+00 2.9948883100e-01 1.0177937800e-01 9.4851366497e+07 4.8439905944e+06 3.1574540469e-09 1.0850887421e-09
6.3025357500e+00 2.9312067300e-01 9.9478248100e-02 9.6111309382e+07 5.1095507355e+06 3.0498041790e-09 1.0476539063e-09
