# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
5.474930042361200178e-01 5.169449999999999913e-04 -1.101579999999999920e-02 -1.049885499999999965e-02 -7.010240077348160538e-08 2.082716505741694373e-07 -1.123164285065757495e+00 3.336879720745469680e+00 2.087396093436892559e-08
5.602253996834716254e-01 4.410830000000000133e-03 -1.523650000000000004e-02 -1.082566999999999904e-02 -7.228459265143260910e-08 2.087670403542829043e-07 -1.158126853443334214e+00 3.344816740049671555e+00 2.352891169924237710e-08
5.729577951308232331e-01 9.754149999999999626e-03 -1.802029999999999951e-02 -8.266149999999999887e-03 -5.519430072648064479e-08 2.081147959213175567e-07 -8.843101895393651324e-01 3.334366632148134890e+00 2.618286389638189369e-08
5.856901905781748408e-01 1.545099999999999946e-02 -1.907009999999999955e-02 -3.619100000000000095e-03 -2.416526360629871201e-08 2.068762039156246174e-07 -3.871702070446237376e-01 3.314522200442330480e+00 2.882477865488978037e-08
5.984225860255264484e-01 2.006169999999999828e-02 -1.816440000000000068e-02 1.897299999999997600e-03 1.266855147418708795e-08 2.051414142890455099e-07 2.029725715856880719e-01 3.286727806396224416e+00 3.144776427801867519e-08
6.111549814728780561e-01 2.221089999999999870e-02 -1.514760000000000065e-02 7.063299999999998052e-03 4.716269415887089447e-08 2.027265177166101568e-07 7.556296657783122539e-01 3.248036897777398124e+00 3.404433217831343563e-08
6.238873769202297748e-01 2.102400000000000102e-02 -9.964340000000000350e-03 1.105966000000000067e-02 7.384697833606079733e-08 1.994097727213057330e-07 1.183159031815408158e+00 3.194896784453266303e+00 3.660441131510674840e-08
6.366197723675813824e-01 1.645009999999999875e-02 -2.733559999999999896e-03 1.371653999999999929e-02 9.158735731710660583e-08 1.951159438411795691e-07 1.467391238632771211e+00 3.126102061431941248e+00 3.911604003381840966e-08
6.493521678149329901e-01 9.353429999999999384e-03 6.170489999999999829e-03 1.552392000000000008e-02 1.036554997107271689e-07 1.899914872477984731e-07 1.660744196221208169e+00 3.043999215273316850e+00 4.156771008498769820e-08
6.620845632622845978e-01 1.328659999999999954e-03 1.607470000000000079e-02 1.740335999999999966e-02 1.162047973350597563e-07 1.843617492919437054e-07 1.861806110489382160e+00 2.953800869189182610e+00 4.395091680729767281e-08
6.748169587096363164e-01 -5.713239999999999638e-03 2.603909999999999905e-02 2.032586000000000115e-02 1.357187601681972932e-07 1.786062458570023861e-07 2.174454263369355989e+00 2.861587537985485152e+00 4.626164283178208525e-08
6.875493541569879241e-01 -1.006489999999999989e-02 3.497859999999999858e-02 2.491369999999999696e-02 1.663524433998077288e-07 1.730137692041229221e-07 2.665259978239794769e+00 2.771986183791145031e+00 4.850012537126307166e-08
7.002817496043395318e-01 -1.068659999999999922e-02 4.185930000000000206e-02 3.117270000000000457e-02 2.081447080268762908e-07 1.676792213450122522e-07 3.334845876914134255e+00 2.686517304462926692e+00 5.066904431216927720e-08
7.130141450516912505e-01 -7.469909999999999745e-03 4.591800000000000048e-02 3.844809000000000421e-02 2.567235583456377510e-07 1.624819368244610460e-07 4.113164865787164892e+00 2.603247626272156445e+00 5.277091552575396501e-08
7.257465404990427471e-01 -1.222809999999999956e-03 4.684460000000000013e-02 4.562179000000000234e-02 3.046234095607202092e-07 1.571516491733834626e-07 4.880605089675981390e+00 2.517847003001604023e+00 5.480576613334375746e-08
7.384789359463943548e-01 6.611449999999999619e-03 4.486640000000000073e-02 5.147784999999999861e-02 3.437251844755613756e-07 1.513955857044722643e-07 5.507084590840840121e+00 2.425624699064498735e+00 5.677003883766962370e-08
7.512113313937459624e-01 1.440160000000000051e-02 4.070220000000000088e-02 5.510380000000000139e-02 3.679361865405109206e-07 1.450401913732086045e-07 5.894987608782718880e+00 2.323800056090432165e+00 5.865720760691762585e-08
7.639437268410975701e-01 2.079330000000000067e-02 3.539169999999999816e-02 5.618499999999999883e-02 3.751555181453657559e-07 1.381378070202513176e-07 6.010654052886680532e+00 2.213211666798478028e+00 6.045997473568514432e-08
7.766761222884492888e-01 2.504330000000000098e-02 3.004599999999999979e-02 5.508930000000000077e-02 3.678393679054106403e-07 1.310024953698866550e-07 5.893436403233784482e+00 2.098891370773255716e+00 6.217337511611067491e-08
7.894085177358008965e-01 2.712749999999999884e-02 2.558679999999999982e-02 5.271429999999999866e-02 3.519811431907137790e-07 1.241628355739138522e-07 5.639359632287698432e+00 1.989307939677087411e+00 6.379780806512607858e-08
8.021409131831525041e-01 2.760819999999999941e-02 2.254990000000000119e-02 5.015809999999999713e-02 3.349130193946261043e-07 1.182458749567357494e-07 5.365898140964588059e+00 1.894507779225677702e+00 6.534102984630549342e-08
8.148733086305042228e-01 2.732899999999999913e-02 2.100449999999999887e-02 4.833350000000000146e-02 3.227298965253899983e-07 1.138260520698073928e-07 5.170702993062175956e+00 1.823694409667127481e+00 6.681844561987094918e-08
8.276057040778558305e-01 2.706129999999999994e-02 2.060400000000000079e-02 4.766530000000000072e-02 3.182682267340802839e-07 1.112827454917979099e-07 5.099219162179575271e+00 1.782946145943274496e+00 6.825153273448703536e-08
8.403380995252074381e-01 2.723100000000000173e-02 2.074540000000000065e-02 4.797640000000000238e-02 3.203454872430244139e-07 1.107058550166377543e-07 5.132500544681187549e+00 1.773703341546486900e+00 6.966475605772582187e-08
8.530704949725590458e-01 2.781609999999999985e-02 2.078199999999999839e-02 4.859809999999999824e-02 3.244966696872883709e-07 1.118745435916110065e-07 5.199009819837894675e+00 1.792427796818935937e+00 7.108174688468051039e-08
8.658028904199107645e-01 2.843330000000000163e-02 2.022430000000000061e-02 4.865760000000000224e-02 3.248939599485618708e-07 1.143134186462139095e-07 5.205375111573176561e+00 1.831502883076238319e+00 7.252170417500182847e-08
8.785352858672622611e-01 2.855780000000000124e-02 1.887459999999999832e-02 4.743239999999999956e-02 3.167131191399527856e-07 1.174090005371192117e-07 5.074303591672904901e+00 1.881099572818658583e+00 7.399689491253140781e-08
8.912676813146138688e-01 2.777479999999999880e-02 1.686479999999999924e-02 4.463960000000000150e-02 2.980651823049189050e-07 1.205534854782936907e-07 4.775530704978913299e+00 1.931479775805804655e+00 7.551181114932295927e-08
9.040000767619654765e-01 2.595290000000000097e-02 1.460110000000000054e-02 4.055399999999999977e-02 2.707850295072912863e-07 1.232766170361324532e-07 4.338454471135825941e+00 1.975109153338577395e+00 7.706408179291393148e-08
9.167324722093170841e-01 2.327150000000000052e-02 1.264260000000000037e-02 3.591410000000000435e-02 2.398037339899347165e-07 1.253317128958523143e-07 3.842079393446249824e+00 2.008035419009310374e+00 7.864677157701377845e-08
9.294648676566688028e-01 2.009860000000000119e-02 1.155229999999999972e-02 3.165090000000000264e-02 2.113377198410101949e-07 1.267163548016174708e-07 3.386003566121047470e+00 2.030219828088052125e+00 8.025135941184630551e-08
9.421972631040204105e-01 1.678129999999999900e-02 1.176050000000000012e-02 2.854179999999999912e-02 1.905778013313410980e-07 1.276282048387099042e-07 3.053393002521687993e+00 2.044829276319467315e+00 8.187056716845788275e-08
9.549296585513720181e-01 1.344670000000000067e-02 1.346609999999999994e-02 2.691280000000000061e-02 1.797007284638711299e-07 1.283748645099434467e-07 2.879123082575930415e+00 2.056792083107472635e+00 8.350033332579930203e-08
9.676620539987237368e-01 9.911259999999999862e-03 1.658810000000000145e-02 2.649935999999999958e-02 1.769401287055366850e-07 1.292689003883990689e-07 2.834893398289635602e+00 2.071116117051665206e+00 8.514054447541440209e-08
9.803944494460753445e-01 5.743609999999999688e-03 2.076959999999999917e-02 2.651320999999999886e-02 1.770326071949255463e-07 1.305401300923485857e-07 2.836375067038099829e+00 2.091483462332811794e+00 8.679454013385135207e-08
9.931268448934269522e-01 4.682619999999999968e-04 2.542909999999999962e-02 2.589736200000000016e-02 1.729204994163585418e-07 1.322889172766239844e-07 2.770491837045002903e+00 2.119502121977658415e+00 8.846776181692758484e-08
1.005859240340778671e+00 -6.169980000000000256e-03 2.985219999999999888e-02 2.368221999999999688e-02 1.581296701064793417e-07 1.344880042179997257e-07 2.533516625867294980e+00 2.154735379113725813e+00 9.016611644727590541e-08
1.018591635788130167e+00 -1.398630000000000012e-02 3.331379999999999758e-02 1.932749999999999746e-02 1.290525634413910267e-07 1.370237910115870198e-07 2.067650017035993493e+00 2.195363162608639396e+00 9.189461422001762136e-08
1.031324031235481886e+00 -2.227530000000000135e-02 3.521350000000000174e-02 1.293820000000000039e-02 8.639026652786992035e-08 1.397556556197162141e-07 1.384124664359855039e+00 2.239132459032600941e+00 9.365664690312208181e-08
1.044056426682833383e+00 -2.991330000000000031e-02 3.520149999999999668e-02 5.288199999999996376e-03 3.531009007842523088e-08 1.425685723314502857e-07 5.657300126808813001e-01 2.284200353321885313e+00 9.545397876044331204e-08
1.056788822130185101e+00 -3.562069999999999820e-02 3.326230000000000159e-02 -2.358399999999996610e-03 -1.574738407037517521e-08 1.453998916371779339e-07 -2.523009080417891736e-01 2.329563089672185061e+00 9.728724294025082292e-08
1.069521217577536598e+00 -3.830429999999999946e-02 2.972860000000000086e-02 -8.575699999999998602e-03 -5.726121165718986496e-08 1.482332833037050617e-07 -9.174257535167802402e-01 2.374959028902985825e+00 9.915656979015515206e-08
1.082253613024888317e+00 -3.737089999999999856e-02 2.520959999999999868e-02 -1.216129999999999989e-02 -8.120279083067075407e-08 1.510662106733876511e-07 -1.301012140844901355e+00 2.420347529278231047e+00 1.010619695474094569e-07
1.094986008472240036e+00 -3.291589999999999794e-02 2.044390000000000096e-02 -1.247199999999999698e-02 -8.327738048071549737e-08 1.538670275479088232e-07 -1.334250731469300622e+00 2.465221562802938138e+00 1.030032348344469784e-07
1.107718403919591532e+00 -2.573299999999999893e-02 1.611229999999999954e-02 -9.620699999999999391e-03 -6.423883053165649745e-08 1.565408629501897027e-07 -1.029219532733058440e+00 2.508061128849902399e+00 1.049793528403469684e-07
1.120450799366943251e+00 -1.714790000000000064e-02 1.266660000000000008e-02 -4.481300000000000561e-03 -2.992229996377730226e-08 1.589189505728647132e-07 -4.794080983750304004e-01 2.546162293076447369e+00 1.069876323871086484e-07
1.133183194814294747e+00 -8.727890000000000301e-03 1.023020000000000006e-02 1.502309999999999757e-03 1.003114508258368463e-08 1.607766495523059621e-07 1.607166626357957873e-01 2.575925912055111677e+00 1.090228777888946572e-07
1.145915590261646466e+00 -1.947740000000000105e-03 8.607780000000000639e-03 6.660040000000000751e-03 4.447006775952410605e-08 1.618751719367086664e-07 7.124890347670624902e-01 2.593526181017271615e+00 1.110769430803978934e-07
1.158647985708998185e+00 2.108930000000000179e-03 7.401669999999999951e-03 9.510600000000000998e-03 6.350367661961939755e-08 1.620137744664908340e-07 1.017441068530463122e+00 2.595746838363574227e+00 1.131388841537137102e-07
1.171380381156349682e+00 2.952750000000000079e-03 6.195589999999999951e-03 9.148339999999999597e-03 6.108481325745261103e-08 1.610765484485250769e-07 9.786866049334399520e-01 2.580730822095958388e+00 1.151957410319969424e-07
1.184112776603701400e+00 7.662250000000000441e-04 4.736920000000000366e-03 5.503145000000000085e-03 3.674530949370968869e-08 1.590600885377146975e-07 5.887247627992002741e-01 2.548423572570976958e+00 1.172337941616439924e-07
1.196845172051052897e+00 -3.646719999999999996e-03 3.048209999999999982e-03 -5.985100000000000142e-04 -3.996339399576094431e-09 1.560745939960682675e-07 -6.402841607534408286e-02 2.500590676615372487e+00 1.192400038602418291e-07
1.209577567498404616e+00 -9.022469999999999449e-03 1.423760000000000043e-03 -7.598709999999999840e-03 -5.073770556707968688e-08 1.523190315858223682e-07 -8.129076632234679689e-01 2.440419933203125780e+00 1.212032986574173949e-07
1.222309962945756112e+00 -1.388159999999999915e-02 3.119080000000000095e-04 -1.356969199999999952e-02 -9.060683159798921448e-08 1.480377011968131271e-07 -1.451681484670712008e+00 2.371825458086078253e+00 1.231154290059488931e-07
1.235042358393107831e+00 -1.681770000000000140e-02 1.292579999999999879e-04 -1.668844200000000125e-02 -1.114311845786043345e-07 1.434702296562460390e-07 -1.785324402307810088e+00 2.298646496298512698e+00 1.249712261317790967e-07
1.247774753840459550e+00 -1.678409999999999971e-02 1.081680000000000011e-03 -1.570241999999999818e-02 -1.048473704945475362e-07 1.388081608075928492e-07 -1.679840071427050940e+00 2.223951918544398332e+00 1.267682661785928729e-07
1.260507149287811046e+00 -1.332760000000000021e-02 3.064669999999999807e-03 -1.026292999999999997e-02 -6.852709480892797796e-08 1.341689823482387525e-07 -1.097925100987670932e+00 2.149624085259065787e+00 1.285060926459670346e-07
1.273239544735162765e+00 -6.712980000000000336e-03 5.684179999999999615e-03 -1.028800000000000721e-03 -6.869449089044274251e-09 1.295938386714390835e-07 -1.100607081891932099e-01 2.076322202297452790e+00 1.301852589167328337e-07
1.285971940182514484e+00 2.099199999999999851e-03 8.389380000000000101e-03 1.048858000000000082e-02 7.003379308550538911e-08 1.250686137236449883e-07 1.122065068719874992e+00 2.003820105547957198e+00 1.318064904414761263e-07
1.298704335629865980e+00 1.163529999999999946e-02 1.066319999999999941e-02 2.229849999999999888e-02 1.488903679160708040e-07 1.205618346302351005e-07 2.385486685027919052e+00 1.931613543967346969e+00 1.333702224426520535e-07
1.311436731077217699e+00 2.022149999999999989e-02 1.219259999999999962e-02 3.241410000000000124e-02 2.164337186209077086e-07 1.160676866304437804e-07 3.467650467841490336e+00 1.859609354817312266e+00 1.348766527622562838e-07
1.324169126524569196e+00 2.635890000000000108e-02 1.294999999999999971e-02 3.930890000000000079e-02 2.624713134684411875e-07 1.116407154341866655e-07 4.205254055344259889e+00 1.788681456716970430e+00 1.363262894731419788e-07
1.336901521971920914e+00 2.906680000000000028e-02 1.315550000000000053e-02 4.222230000000000427e-02 2.819245142616192437e-07 1.074107666336962840e-07 4.516928693017661089e+00 1.720910205405350224e+00 1.377208145196503520e-07
1.349633917419272633e+00 2.810199999999999851e-02 1.314030000000000059e-02 4.124229999999999563e-02 2.753809099582916614e-07 1.035725620183571989e-07 4.412088593848328522e+00 1.659415387893277805e+00 1.390639761062486094e-07
1.362366312866624130e+00 2.399640000000000106e-02 1.317390000000000054e-02 3.717030000000000334e-02 2.481915663632408850e-07 1.003524870681156539e-07 3.976467283830448896e+00 1.607824099443220689e+00 1.403622032895433817e-07
1.375098708313975848e+00 1.790359999999999868e-02 1.333050000000000034e-02 3.123410000000000075e-02 2.085546848679214900e-07 9.796294108458526550e-08 3.341414430066171892e+00 1.569539352036411373e+00 1.416247185168189084e-07
1.387831103761327567e+00 1.130510000000000022e-02 1.345310000000000082e-02 2.475820000000000104e-02 1.653141470026981418e-07 9.655949313466177400e-08 2.648624635973641173e+00 1.547053636912385066e+00 1.428630867947493566e-07
1.400563499208679064e+00 5.662170000000000224e-03 1.322830000000000013e-02 1.889046999999999948e-02 1.261344497794693880e-07 9.621540374942155636e-08 2.020896681791123140e+00 1.541540717181992148e+00 1.440903299044746363e-07
1.413295894656030782e+00 2.111169999999999887e-03 1.233889999999999987e-02 1.445006999999999889e-02 9.648524513814727073e-08 9.692247602528485211e-08 1.545864052861016580e+00 1.552869263971365710e+00 1.453198838350519634e-07
1.426028290103382501e+00 1.274390000000000028e-03 1.062399999999999976e-02 1.189839000000000001e-02 7.944730204762193296e-08 9.861742189165712522e-08 1.272886109750402062e+00 1.580025290601331234e+00 1.465647294880585963e-07
1.438760685550733776e+00 3.216730000000000110e-03 8.179749999999999521e-03 1.139648000000000050e-02 7.609597507223098330e-08 1.012235491399537440e-07 1.219191932021749469e+00 1.621780052425846774e+00 1.478369566229371741e-07
1.451493080998085494e+00 7.528929999999999650e-03 5.355730000000000386e-03 1.288465999999999917e-02 8.603277206419627664e-08 1.046912209860628159e-07 1.378396971595032161e+00 1.677338280488002820e+00 1.491478507637846616e-07
1.464225476445436991e+00 1.348539999999999982e-02 2.652670000000000201e-03 1.613807000000000089e-02 1.077562696932665816e-07 1.090207472119989292e-07 1.726445774695540614e+00 1.746704938042853206e+00 1.505083834092494211e-07
1.476957871892788710e+00 2.021680000000000005e-02 5.657410000000000303e-04 2.078254100000000160e-02 1.387680864506951766e-07 1.142575491589407512e-07 2.223309856561958231e+00 1.830607755205612142e+00 1.519298171913523222e-07
1.489690267340140206e+00 2.685169999999999918e-02 -5.602590000000000174e-04 2.629144099999999873e-02 1.755518229268187645e-07 1.204603076658815147e-07 2.812650287494545154e+00 1.929986902667264470e+00 1.534240774771765660e-07
1.502422662787491925e+00 3.261170000000000041e-02 -6.081790000000000329e-04 3.200352100000000005e-02 2.136922221808506563e-07 1.276531178299548167e-07 3.423726852456954628e+00 2.045228426444023917e+00 1.550036166017815846e-07
1.515155058234843644e+00 3.686869999999999731e-02 3.228570000000000159e-04 3.719155700000000009e-02 2.483335024822978591e-07 1.357798887929451087e-07 3.978741351165186124e+00 2.175433651911751198e+00 1.566806832088853791e-07
1.527887453682195140e+00 3.918590000000000267e-02 1.997080000000000036e-03 4.118298000000000098e-02 2.749848215835229126e-07 1.446791887645840457e-07 4.405742558457792946e+00 2.318016156646918624e+00 1.584661411500163307e-07
1.540619849129546859e+00 3.935779999999999834e-02 4.140620000000000238e-03 4.349841999999999598e-02 2.904453554081113747e-07 1.540914506989187190e-07 4.653447618887015302e+00 2.468817218089705445e+00 1.603681741148700750e-07
1.553352244576898578e+00 3.744859999999999856e-02 6.506969999999999942e-03 4.395556999999999936e-02 2.934978132726687288e-07 1.636995552429323750e-07 4.702353385555649190e+00 2.622756024064184288e+00 1.623912944935017462e-07
1.566084640024250074e+00 3.380869999999999709e-02 8.881540000000000268e-03 4.269023999999999736e-02 2.850490185449856167e-07 1.731926623833514940e-07 4.566988770574086587e+00 2.774852368508565092e+00 1.645360169624782608e-07
1.578817035471601793e+00 2.904369999999999868e-02 1.103559999999999958e-02 4.007929999999999826e-02 2.676153877085263898e-07 1.823351910799369899e-07 4.287671210854517412e+00 2.921331827042002782e+00 1.667993775738996044e-07
