(written by ASE)

20 atoms
2 atom types

0.0      12.468177343441663  xlo xhi
0.0      3.0876215800439613  ylo yhi
0.0      5.7163080265668844  zlo zhi
 1.9999955992781127e-16     -1.3917118036351335  3.9922324640185643e-16  xy xz yz

Atoms # atomic

     1   1    0.014658315772095035  3.1726511365545982e-16      4.5427843495686941
     2   1       11.06180722403443  8.1958132746396928e-17      1.1735236769981896
     3   1      6.2487469874930142      1.5438107900219808      4.5427843495686941
     4   1      4.8277185523136019      1.5438107900219806      1.1735236769981903
     5   1      3.3036215762519734  2.7385877243327252e-16      3.9212673939089262
     6   1      7.7728439635545543   1.253644739685843e-16      1.7950406326579575
     7   1      9.5377102479728002      1.5438107900219808      3.9212673939089253
     8   1      1.5387552918337231      1.5438107900219808      1.7950406326579582
     9   2      1.8874066915248375   4.351860919530776e-17     0.62312447306176721
    10   2      9.1890588482816877  3.5570463720654906e-16      5.0931835535051171
    11   2      8.1214953632456677      1.5438107900219806     0.62312447306176666
    12   2      2.9549701765608605      1.5438107900219811       5.093183553505118
    13   2      5.8269308140390539  1.0246364221456634e-16      1.4671333538348739
    14   2      5.2495347257674601  2.9675960418729334e-16      4.2491746727320505
    15   2      12.061019485759887      1.5438107900219806      1.4671333538348734
    16   2    -0.98455394595336698      1.5438107900219808      4.2491746727320514
    17   2      9.6965430871172131  1.7395814686560137e-16      2.4908327863592867
    18   2      1.3799224526893168  2.2526509953625535e-16      3.2254752402075964
    19   2      3.4624544153963797      1.5438107900219808      2.4908327863592872
    20   2      7.6140111244101449      1.5438107900219808      3.2254752402075959
