# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
1.273239544735162848e-02 7.276460000000000219e-03 1.060840000000000047e-02 1.788486000000000242e-02 1.109517605156538087e-07 7.078814255086689514e-08 1.777643181993443289e+00 1.134151079592600864e+00 0.000000000000000000e+00
2.546479089470325696e-02 7.869879999999999237e-03 9.481639999999999513e-03 1.735151999999999875e-02 1.076430954238712021e-07 7.390767086590119824e-08 1.724632522995587669e+00 1.184131433347094475e+00 9.211621579992493014e-10
3.819718634205487851e-02 8.843610000000000013e-03 7.958549999999999999e-03 1.680216000000000001e-02 1.042350475466790132e-07 7.818872707550614667e-08 1.670029576231681467e+00 1.252721515625790927e+00 1.889437900353126913e-09
5.092958178940651393e-02 1.012530000000000027e-02 6.432720000000000278e-03 1.655801999999999968e-02 1.027204836746502822e-07 8.345652497587543122e-08 1.645763587767031355e+00 1.337120942711850224e+00 2.918503536005636075e-09
6.366197723675813547e-02 1.155909999999999924e-02 5.234339999999999653e-03 1.679343999999999976e-02 1.041809515486283412e-07 8.942291722502123365e-08 1.669162862790984470e+00 1.432713085220451488e+00 4.019088247415328059e-09
7.639437268410975701e-02 1.292480000000000018e-02 4.520289999999999725e-03 1.744508999999999990e-02 1.082235727791006925e-07 9.572074270166057799e-08 1.733932795546735628e+00 1.533615373457266173e+00 5.197749393793578645e-09
8.912676813146140631e-02 1.401269999999999946e-02 4.243089999999999709e-03 1.825579000000000091e-02 1.132528876437426730e-07 1.019482220611811157e-07 1.814511303158318212e+00 1.633390592642677053e+00 6.456149107308138650e-09
1.018591635788130279e-01 1.472620000000000005e-02 4.215939999999999618e-03 1.894213999999999967e-02 1.175107762059074698e-07 1.077162803751040075e-07 1.882730198803081123e+00 1.725805075183843851e+00 7.790914785453637892e-09
1.145915590261646355e-01 1.516149999999999963e-02 4.251259999999999761e-03 1.941276000000000113e-02 1.204303471465733226e-07 1.126923747454756235e-07 1.929506882227483455e+00 1.805530896471727376e+00 9.194079863960716916e-09
1.273239544735162709e-01 1.561099999999999988e-02 4.316930000000000073e-03 1.992792999999999995e-02 1.236262915635186798e-07 1.166355057185174332e-07 1.980711556911409543e+00 1.868706819569820210e+00 1.065402649454598875e-08
1.400563499208679064e-01 1.646740000000000009e-02 4.639889999999999813e-03 2.110729000000000077e-02 1.309426512264817485e-07 1.194185338934613564e-07 2.097932561890805125e+00 1.913295846706408287e+00 1.215679318418825021e-08
1.527887453682195140e-01 1.805290000000000020e-02 5.700219999999999766e-03 2.375311999999999910e-02 1.473565061029041487e-07 1.210358986854192461e-07 2.360911509459514335e+00 1.939208887489700217e+00 1.368757364551967593e-08
1.655211408155711494e-01 2.043750000000000080e-02 8.097329999999999806e-03 2.853483000000000061e-02 1.770206545936000240e-07 1.215968327342073377e-07 2.836183565252507144e+00 1.948196041751533381e+00 1.523222158797254724e-08
1.782535362629228126e-01 2.332909999999999845e-02 1.232119999999999917e-02 3.565029999999999588e-02 2.211626788194714512e-07 1.213060379107281470e-07 3.543416763174038753e+00 1.943536995036868165e+00 1.677858929014666161e-08
1.909859317102743925e-01 2.609430000000000083e-02 1.850620000000000043e-02 4.460050000000000125e-02 2.766867615893228831e-07 1.204348504863774534e-07 4.433010643555418184e+00 1.929579033685574929e+00 1.831755958357967824e-08
2.037183271576260557e-01 2.791880000000000056e-02 2.626380000000000034e-02 5.418259999999999743e-02 3.361309431169974440e-07 1.192861493338177869e-07 5.385411430264364085e+00 1.911174812224775144e+00 1.984367086695229970e-08
2.164507226049776911e-01 2.805739999999999970e-02 3.467189999999999855e-02 6.272930000000000172e-02 3.891518452431051624e-07 1.181557009496920034e-07 6.234899935264871296e+00 1.893063032354881381e+00 2.135527263373255361e-08
2.291831180523292710e-01 2.607929999999999970e-02 4.244740000000000318e-02 6.852669999999999595e-02 4.251169988094988001e-07 1.172926219835062788e-07 6.811125222087848208e+00 1.879234982825684908e+00 2.285418321123316189e-08
2.419155134996809342e-01 2.201579999999999857e-02 4.826020000000000310e-02 7.027600000000000513e-02 4.359690778679892761e-07 1.168626465241327433e-07 6.984994697066189140e+00 1.872346016483668052e+00 2.434486194859319618e-08
2.546479089470325419e-01 1.635429999999999870e-02 5.109009999999999940e-02 6.744440000000000157e-02 4.184027673083245122e-07 1.169204105509955500e-07 6.703551373823366077e+00 1.873271498224921450e+00 2.583317111437884789e-08
2.673803043943841495e-01 9.882900000000000018e-03 5.050299999999999928e-02 6.038589999999999930e-02 3.746141661339377882e-07 1.173998056648746074e-07 6.001980637451892697e+00 1.880952254724029382e+00 2.732489994146354095e-08
2.801126998417358127e-01 3.455919999999999912e-03 4.674579999999999708e-02 5.020171999999999829e-02 3.114348792729664724e-07 1.181318037157682799e-07 4.989736865837578250e+00 1.892680156456783225e+00 2.882434073695629396e-08
2.928450952890874204e-01 -2.227119999999999968e-03 4.062430000000000208e-02 3.839718000000000298e-02 2.382034144989925605e-07 1.188954754313689019e-07 3.816439448493027076e+00 1.904915526244603141e+00 3.033330326191186992e-08
3.055774907364390280e-01 -6.743869999999999899e-03 3.320979999999999766e-02 2.646592999999999862e-02 1.641858827625185217e-07 1.194983637611106354e-07 2.630547849947705519e+00 1.914574862192838234e+00 3.185096557831736681e-08
3.183098861837906912e-01 -9.941349999999999840e-03 2.548620000000000052e-02 1.554485000000000068e-02 9.643511184609558148e-08 1.198696695452498165e-07 1.545060828969909483e+00 1.920523836707006549e+00 3.337482980707307724e-08
3.310422816311422989e-01 -1.182710000000000011e-02 1.807510000000000019e-02 6.248000000000000081e-03 3.876052704364501066e-08 1.201382456205956846e-07 6.210121075085313080e-01 1.924826899830712312e+00 3.490276765026605551e-08
3.437746770784939621e-01 -1.243410000000000001e-02 1.114740000000000002e-02 -1.286699999999999997e-03 -7.982261547224396878e-09 1.206637750654134218e-07 -1.278899293743961663e-01 1.933246809800372112e+00 3.643576092621386419e-08
3.565070725258456252e-01 -1.174170000000000075e-02 4.552869999999999660e-03 -7.188830000000001087e-03 -4.459712542048121284e-08 1.219979222482462853e-07 -7.145247229226242558e-01 1.954622204226889481e+00 3.798059327127539767e-08
3.692394679731971774e-01 -9.697060000000000402e-03 -1.891490000000000012e-03 -1.158854999999999955e-02 -7.189153419840466627e-08 1.247729983673971471e-07 -1.151829362750958818e+00 1.999083825383638491e+00 3.955158574436807979e-08
3.819718634205487851e-01 -6.327420000000000266e-03 -8.082239999999999217e-03 -1.440965999999999948e-02 -8.939276826500156716e-08 1.295428600458851304e-07 -1.432230045627622239e+00 2.075505434670493088e+00 4.117061078329337383e-08
3.947042588679004482e-01 -1.874089999999999914e-03 -1.342870000000000001e-02 -1.530279000000000014e-02 -9.493345160662939484e-08 1.366239206409606514e-07 -1.521001579491113809e+00 2.188956532964174695e+00 4.286508113662009774e-08
4.074366543152521114e-01 3.136840000000000114e-03 -1.687649999999999914e-02 -1.373965999999999903e-02 -8.523630969918175047e-08 1.459921483602347568e-07 -1.365636237684165755e+00 2.339052088502295401e+00 4.466427091176971879e-08
4.201690497626037191e-01 7.950759999999999425e-03 -1.717480000000000048e-02 -9.224040000000001058e-03 -5.722289562606648149e-08 1.572787726233791999e-07 -9.168118630190451590e-01 2.519883745213770343e+00 4.659495355859266841e-08
4.329014452099553822e-01 1.177079999999999967e-02 -1.330379999999999931e-02 -1.532999999999999641e-03 -9.510225345375766224e-09 1.698746245405994722e-07 -1.523706083243563381e-01 2.721691541484714705e+00 4.867767677091080780e-08
4.456338406573069344e-01 1.400999999999999988e-02 -4.912080000000000092e-03 9.097919999999998925e-03 5.644048882857214660e-08 1.831117523954300315e-07 9.042763241267632868e-01 2.933773710987515049e+00 5.092485784024951547e-08
4.583662361046585421e-01 1.450519999999999934e-02 7.406689999999999628e-03 2.191188999999999984e-02 1.359341237071662358e-07 1.964587288882456448e-07 2.177904767668871866e+00 3.147615849700879487e+00 5.334127857417217919e-08
4.710986315520102052e-01 1.359220000000000046e-02 2.211029999999999940e-02 3.570249999999999813e-02 2.214865103674353215e-07 2.080931029034280919e-07 3.548605116569036433e+00 3.334019071684300339e+00 5.591673552483322303e-08
4.838310269993618684e-01 1.199889999999999984e-02 3.699709999999999804e-02 4.899599999999999789e-02 3.039549908819511537e-07 2.196595021760025306e-07 4.869895841787451829e+00 3.519333218224633963e+00 5.863989318558629845e-08
4.965634224467134761e-01 1.059039999999999981e-02 4.969869999999999843e-02 6.028909999999999825e-02 3.740136509262193617e-07 2.313931873285806267e-07 5.992359323110211022e+00 3.707327580046367643e+00 6.151138379076822822e-08
5.092958178940650837e-01 1.006759999999999947e-02 5.821679999999999910e-02 6.828439999999999510e-02 4.236138496893523168e-07 2.435267452895948031e-07 6.787042118110684363e+00 3.901728610570583733e+00 6.453481798473032867e-08
5.220282133414166914e-01 1.074549999999999984e-02 6.133210000000000051e-02 7.207760000000000555e-02 4.471456088413936997e-07 2.561319516414179636e-07 7.164062464813848230e+00 4.103686281406978331e+00 6.771574404374736588e-08
5.347606087887682991e-01 1.250300000000000022e-02 5.876950000000000229e-02 7.127250000000000252e-02 4.421510345259585614e-07 2.690533223299552498e-07 7.084040562164180876e+00 4.310709463371247274e+00 7.105917733941197303e-08
5.474930042361200178e-01 1.491870000000000002e-02 5.109579999999999678e-02 6.601450000000000373e-02 4.095321402885249079e-07 2.819677641312889603e-07 6.561428260422846215e+00 4.517621632323744585e+00 7.456708652573894044e-08
5.602253996834716254e-01 1.752379999999999910e-02 3.942679999999999796e-02 5.695059999999999706e-02 3.533027002963843664e-07 2.945485926832410497e-07 5.660533311439719384e+00 4.719188727746721490e+00 7.823730364415347029e-08
5.729577951308232331e-01 2.004830000000000154e-02 2.508020000000000041e-02 4.512850000000000195e-02 2.799622990859689226e-07 3.066605880870790467e-07 4.485490539964589907e+00 4.913244288018168149e+00 8.206472016222648048e-08
5.856901905781748408e-01 2.254159999999999844e-02 9.309710000000000554e-03 3.185131000000000073e-02 1.975950004210180608e-07 3.184906494297493790e-07 3.165820926697752835e+00 5.102782766638298995e+00 8.604455654745922274e-08
5.984225860255264484e-01 2.531109999999999957e-02 -6.800620000000000276e-03 1.851047999999999930e-02 1.148329002290092948e-07 3.305402734899245232e-07 1.839825895613719453e+00 5.295839027815267386e+00 9.017641573154565245e-08
6.111549814728780561e-01 2.870910000000000128e-02 -2.228930000000000147e-02 6.419799999999999812e-03 3.982631746395522335e-08 3.434631881057869541e-07 6.380879525901519411e-01 5.502886946222385944e+00 9.446725503450587898e-08
6.238873769202297748e-01 3.287500000000000144e-02 -3.620310000000000195e-02 -3.328100000000000502e-03 -2.064643246702224353e-08 3.578008530464284815e-07 -3.307923167412201160e-01 5.732601663762554089e+00 9.893164057698484757e-08
6.366197723675813824e-01 3.756070000000000242e-02 -4.753129999999999855e-02 -9.970599999999996133e-03 -6.185430712889993315e-08 3.737241086323500247e-07 -9.910152559418309304e-01 5.987720344132289263e+00 1.035886731228363147e-07
6.493521678149329901e-01 4.212729999999999947e-02 -5.527399999999999675e-02 -1.314669999999999728e-02 -8.155778183173620172e-08 3.908994062721339534e-07 -1.306699723716774564e+00 6.262898949736860565e+00 1.084564176028902378e-07
6.620845632622845978e-01 4.571680000000000188e-02 -5.865460000000000118e-02 -1.293779999999999930e-02 -8.026183527293060355e-08 4.085596569894162441e-07 -1.285936370762464254e+00 6.545847360234974488e+00 1.135459320715979030e-07
6.748169587096363164e-01 4.751999999999999974e-02 -5.739779999999999882e-02 -9.877799999999999081e-03 -6.127860659918641096e-08 4.257805017959270118e-07 -9.817915165729467208e-01 6.821755711902293129e+00 1.188575064912285117e-07
6.875493541569879241e-01 4.701480000000000242e-02 -5.193579999999999725e-02 -4.920999999999994823e-03 -3.052825761552127312e-08 4.418779931192062908e-07 -4.891166102832074092e-01 7.079665956544050509e+00 1.243811920264852004e-07
7.002817496043395318e-01 4.407239999999999769e-02 -4.341129999999999989e-02 6.610999999999978005e-04 4.101245907258904041e-09 4.567817673670098953e-07 6.570920362898347022e-02 7.318450745126469315e+00 1.301022377480515841e-07
7.130141450516912505e-01 3.890280000000000127e-02 -3.341620000000000007e-02 5.486600000000001198e-03 3.403705308541337568e-08 4.712328222797897903e-07 5.453337114366691996e-01 7.549982170305537643e+00 1.360101621161990141e-07
7.257465404990427471e-01 3.189569999999999905e-02 -2.351810000000000012e-02 8.377599999999998936e-03 5.197186161345077004e-08 4.867063904649368374e-07 8.326810230255236034e-01 7.797896064214022260e+00 1.421085925517942346e-07
7.384789359463943548e-01 2.346919999999999909e-02 -1.472910000000000018e-02 8.740099999999998912e-03 5.422069180764432407e-08 5.050545101728086852e-07 8.687112549352296043e-01 8.091865350951893632e+00 1.484223385398649051e-07
7.512113313937459624e-01 1.402590000000000087e-02 -7.125939999999999878e-03 6.899960000000000988e-03 4.280507141166275504e-08 5.279634226544397273e-07 6.858128523246745933e-01 8.458906593836095666e+00 1.549987349523460210e-07
7.639437268410975701e-01 4.044060000000000363e-03 2.054749999999999936e-04 4.249535000000000465e-03 2.636271067388220691e-08 5.563926617041718798e-07 4.223771905059646725e-01 8.914393219114908007e+00 1.619019601882438114e-07
7.766761222884492888e-01 -5.763100000000000167e-03 8.836909999999999904e-03 3.073809999999999737e-03 1.906890134955609290e-08 5.901749755184959102e-07 3.055174817830983991e-01 9.455645557472561080e+00 1.692012364703711764e-07
7.894085177358008965e-01 -1.434709999999999978e-02 2.036169999999999994e-02 6.014600000000000155e-03 3.731259058205942845e-08 6.279093632012624741e-07 5.978136078458406999e-01 1.006021709990882229e+01 1.769558022147740542e-07
8.021409131831525041e-01 -2.040039999999999909e-02 3.566949999999999982e-02 1.526910000000000073e-02 9.472444998113317446e-08 6.671863413621030337e-07 1.517653004282733198e+00 1.068950366654309292e+01 1.852006375411076740e-07
8.148733086305042228e-01 -2.263870000000000118e-02 5.439900000000000291e-02 3.176030000000000519e-02 1.970304044597117212e-07 7.050808737148967620e-07 3.156775102129194988e+00 1.129664100946312288e+01 1.939367619620058690e-07
8.276057040778558305e-01 -2.019589999999999927e-02 7.478619999999999712e-02 5.459029999999999438e-02 3.386601791726462826e-07 7.387679830462837127e-07 5.425934259366672840e+00 1.183636800384063825e+01 2.031285892672508162e-07
8.403380995252074381e-01 -1.294640000000000027e-02 9.398800000000000210e-02 8.104160000000000530e-02 5.027553022503620162e-07 7.660860304262756815e-07 8.055027978851375892e+00 1.227405137582791994e+01 2.127087874622842161e-07
8.530704949725590458e-01 -1.569139999999999901e-03 1.087869999999999948e-01 1.072178599999999982e-01 6.651441680684610318e-07 7.858990383410843595e-07 1.065678444320657192e+01 1.259149075913155436e+01 2.225890312742498284e-07
8.658028904199107645e-01 1.273359999999999943e-02 1.164400000000000018e-01 1.291735999999999995e-01 8.013503226832559133e-07 7.981789801846644291e-07 1.283904762651472709e+01 1.278823711801818419e+01 2.326735851499134095e-07
8.785352858672622611e-01 2.877450000000000147e-02 1.153829999999999995e-01 1.441574999999999940e-01 8.943054861226401561e-07 8.038180056679869342e-07 1.432835353523705280e+01 1.287858426669728296e+01 2.428722147145839815e-07
8.912676813146138688e-01 4.593780000000000086e-02 1.055590000000000001e-01 1.514967999999999870e-01 9.398360776929704528e-07 8.042599341131037821e-07 1.505783403469885862e+01 1.288566474098394465e+01 2.531095568343116229e-07
9.040000767619654765e-01 6.445879999999999665e-02 8.829520000000000424e-02 1.527540000000000009e-01 9.476353309899087519e-07 8.010844749118564324e-07 1.518279184864887910e+01 1.283478827563935631e+01 2.633294967567619868e-07
9.167324722093170841e-01 8.522159999999999458e-02 6.581679999999999475e-02 1.510383999999999893e-01 9.369923155936095384e-07 7.956777681137919862e-07 1.501227194281634958e+01 1.274816328265187693e+01 2.734948009135633526e-07
9.294648676566688028e-01 1.090819999999999984e-01 4.064510000000000345e-02 1.497271000000000019e-01 9.288574437766551067e-07 7.890822626142834560e-07 1.488193692735925566e+01 1.264249163464456771e+01 2.835836966137569129e-07
9.421972631040204105e-01 1.359690000000000065e-01 1.512329999999999924e-02 1.510923000000000127e-01 9.373266933797256753e-07 7.820509449635325103e-07 1.501762926557479005e+01 1.252983750618191827e+01 2.935858412634302888e-07
9.549296585513720181e-01 1.641690000000000094e-01 -8.744359999999999633e-03 1.554246400000000028e-01 9.642030989066566880e-07 7.752589404169633383e-07 1.544823675498636284e+01 1.242101759635656855e+01 3.034999839107974047e-07
9.676620539987237368e-01 1.901889999999999969e-01 -2.913100000000000064e-02 1.610580000000000067e-01 9.991506025280696249e-07 7.695697822940207846e-07 1.600815749217494499e+01 1.232986723423947062e+01 3.133346690087891414e-07
9.803944494460753445e-01 2.093919999999999948e-01 -4.406390000000000307e-02 1.653280999999999779e-01 1.025640891665244186e-06 7.662323531459029193e-07 1.643257871500979661e+01 1.227639572425202097e+01 3.231118890674432078e-07
9.931268448934269522e-01 2.172590000000000077e-01 -5.119950000000000195e-02 1.660594999999999988e-01 1.030178255538439257e-06 7.669034853351831737e-07 1.650527529878568345e+01 1.228714844737192102e+01 3.328721349524672683e-07
1.005859240340778671e+00 2.108669999999999989e-01 -4.793929999999999719e-02 1.629277000000000086e-01 1.010749603394507247e-06 7.734476139661465360e-07 1.619399397383446626e+01 1.239199694719611955e+01 3.426783146145009831e-07
1.018591635788130167e+00 1.900169999999999915e-01 -3.198440000000000311e-02 1.580325999999999953e-01 9.803820208190676947e-07 7.875416433303495735e-07 1.570745166150011762e+01 1.261780819245847951e+01 3.526158808709842073e-07
1.031324031235481886e+00 1.575400000000000134e-01 -2.218920000000000094e-03 1.553210800000000003e-01 9.635606468931097871e-07 8.101879640933127000e-07 1.543794353894065097e+01 1.298064225218336531e+01 3.627873434608142772e-07
1.044056426682833383e+00 1.186330000000000023e-01 4.038030000000000092e-02 1.590132999999999963e-01 9.864659594989175175e-07 8.412857963333540859e-07 1.580492710545556001e+01 1.347888445401382818e+01 3.733009519551527288e-07
1.056788822130185101e+00 7.945330000000000448e-02 9.220050000000000467e-02 1.716538000000000230e-01 1.064883443829134651e-06 8.794130702694394638e-07 1.706131371636491068e+01 1.408975072819895935e+01 3.842552611628510731e-07
1.069521217577536598e+00 4.548510000000000053e-02 1.471419999999999950e-01 1.926270999999999955e-01 1.194994865379147301e-06 9.219213301719630340e-07 1.914592851060445255e+01 1.477080813587718389e+01 3.957229121225199551e-07
1.082253613024888317e+00 2.030840000000000076e-02 1.975810000000000066e-01 2.178894000000000108e-01 1.351713825419908090e-06 9.653586463764523801e-07 2.165684306942532089e+01 1.546675066654220743e+01 4.077377096131615103e-07
1.094986008472240036e+00 5.191020000000000183e-03 2.359779999999999933e-01 2.411690199999999840e-01 1.496132894013982668e-06 1.006134544677103252e-06 2.397069164148001619e+01 1.612005258141883957e+01 4.202886250782890867e-07
1.107718403919591532e+00 -4.166700000000000069e-04 2.567180000000000017e-01 2.563013299999999939e-01 1.590008744044043574e-06 1.041261792195385921e-06 2.547474857563053163e+01 1.668285313332410880e+01 4.333227549775488158e-07
1.120450799366943251e+00 2.203099999999999937e-03 2.576160000000000116e-01 2.598191000000000250e-01 1.611831826505363157e-06 1.068978983671086573e-06 2.582439290364434825e+01 1.712693149874882437e+01 4.467569650012779215e-07
1.133183194814294747e+00 1.215289999999999947e-02 2.406069999999999875e-01 2.527598999999999818e-01 1.568038882762325283e-06 1.089085653203689005e-06 2.512275259165262753e+01 1.744907585987577647e+01 4.604956311800952530e-07
1.145915590261646466e+00 2.952230000000000132e-02 2.113250000000000128e-01 2.408473000000000142e-01 1.494137049462049326e-06 1.102907891069480836e-06 2.393871468641797762e+01 1.767053252525739282e+01 4.744502954919593048e-07
1.158647985708998185e+00 5.517740000000000145e-02 1.776570000000000094e-01 2.328343999999999969e-01 1.444427666115694617e-06 1.112915563333228043e-06 2.314228256153719343e+01 1.783087311187444968e+01 4.885566657234454414e-07
1.171380381156349682e+00 8.982539999999999969e-02 1.476530000000000065e-01 2.374784000000000062e-01 1.473237507279377021e-06 1.122112520843917471e-06 2.360386710495422591e+01 1.797822461614962464e+01 5.027852964252853964e-07
1.184112776603701400e+00 1.327849999999999864e-01 1.274079999999999935e-01 2.601930000000000076e-01 1.614151378531870577e-06 1.133373640161605323e-06 2.586155622422652200e+01 1.815864763858447972e+01 5.171441672892611282e-07
1.196845172051052897e+00 1.810470000000000135e-01 1.195390000000000064e-01 3.005860000000000198e-01 1.864736200694795226e-06 1.148902211303809117e-06 2.987636769327135511e+01 1.840744277701893594e+01 5.316735866196603269e-07
1.209577567498404616e+00 2.291219999999999923e-01 1.227120000000000016e-01 3.518339999999999801e-01 2.182661855293501671e-06 1.169924746913758809e-06 3.497009824474337591e+01 1.874426093043587827e+01 5.464356975226632381e-07
1.222309962945756112e+00 2.698420000000000263e-01 1.323360000000000092e-01 4.021780000000000355e-01 2.494979392663102743e-06 1.196659046905688923e-06 3.997397685236334297e+01 1.917259163817004719e+01 5.615018378837645693e-07
1.235042358393107831e+00 2.959289999999999976e-01 1.421830000000000038e-01 4.381120000000000014e-01 2.717902052520071120e-06 1.228509497844543526e-06 4.354559162048298759e+01 1.968289212093601037e+01 5.769409403528837711e-07
1.247774753840459550e+00 3.018149999999999999e-01 1.464169999999999916e-01 4.482319999999999638e-01 2.780683187872453685e-06 1.264389984428589569e-06 4.455145630165877435e+01 2.025776089315110084e+01 5.928112313622837648e-07
1.260507149287811046e+00 2.851279999999999926e-01 1.413800000000000057e-01 4.265079999999999982e-01 2.645914671627872394e-06 1.303060767965970931e-06 4.239222662439959777e+01 2.087733515117174221e+01 6.091561304978276539e-07
1.273239544735162765e+00 2.473470000000000113e-01 1.266079999999999983e-01 3.739550000000000374e-01 2.319893228330069271e-06 1.343388438038814556e-06 3.716878723805263718e+01 2.152345565811545569e+01 6.260039494089190771e-07
1.285971940182514484e+00 1.934659999999999991e-01 1.047749999999999931e-01 2.982409999999999783e-01 1.850188595714425610e-06 1.384479072084681843e-06 2.964328936546925064e+01 2.218180019556078975e+01 6.433700933423566252e-07
1.298704335629865980e+00 1.308090000000000086e-01 8.064490000000000547e-02 2.114539000000000279e-01 1.311790110344783700e-06 1.425681345968883243e-06 2.101719463506693941e+01 2.284193340041014864e+01 6.612601301989329156e-07
1.311436731077217699e+00 6.739779999999999383e-02 5.940449999999999897e-02 1.268022999999999789e-01 7.866395611950042997e-07 1.466490668941801838e-06 1.260335524326649015e+01 2.349577083757584361e+01 6.796722690967363732e-07
1.324169126524569196e+00 1.036819999999999929e-02 4.494549999999999934e-02 5.531370000000000037e-02 3.431479136898314660e-07 1.506403890204150417e-06 5.497835693196966744e+00 2.413525114251791237e+01 6.985983036718993104e-07
1.336901521971920914e+00 -3.514269999999999894e-02 3.866750000000000048e-02 3.524800000000001543e-03 2.186669425791293134e-08 1.544779920802159703e-06 3.503430660285006826e-01 2.475010293781590676e+01 7.180227431040443036e-07
