# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
6.366197723675813824e-01 -2.608539999999999904e-03 -1.697730000000000072e-02 -1.958584000000000019e-02 -1.354650061181056661e-07 8.297019616214066548e-08 -2.170388675270959578e+00 1.329329096093782470e+00 1.766603155704373091e-08
6.493521678149329901e-01 -2.851779999999999940e-03 -2.247769999999999976e-02 -2.532948000000000144e-02 -1.751907583830172799e-07 8.486736331697777606e-08 -2.806865395740099078e+00 1.359725064956505358e+00 1.873451864614699760e-08
6.620845632622845978e-01 -2.220909999999999985e-03 -2.688700000000000118e-02 -2.910791000000000073e-02 -2.013241814614675249e-07 8.597267318497668618e-08 -3.225568993967392384e+00 1.377434081394879994e+00 1.982212009763842978e-08
6.748169587096363164e-01 -3.719080000000000042e-04 -2.940330000000000027e-02 -2.977520800000000092e-02 -2.059395325341097799e-07 8.609178144066183719e-08 -3.299515070430334873e+00 1.379342406036632607e+00 2.091751643700169839e-08
6.875493541569879241e-01 2.482849999999999988e-03 -2.959430000000000047e-02 -2.711145000000000221e-02 -1.875157123779585524e-07 8.522514690945977579e-08 -3.004332928798297608e+00 1.365457390075537569e+00 2.200815387629137446e-08
7.002817496043395318e-01 5.627140000000000093e-03 -2.746380000000000002e-02 -2.183666000000000079e-02 -1.510327502164315223e-07 8.357737036989413974e-08 -2.419811433655250088e+00 1.339057099378083260e+00 2.308278407754594202e-08
7.130141450516912505e-01 8.072529999999999636e-03 -2.337490000000000054e-02 -1.530237000000000090e-02 -1.058384856442979509e-07 8.152775237864751141e-08 -1.695719486772386153e+00 1.306218598836069722e+00 2.413387593415493077e-08
7.257465404990427471e-01 8.891450000000000395e-03 -1.788150000000000156e-02 -8.990050000000001165e-03 -6.217947140648938263e-08 7.956746506773514001e-08 -9.962249620194840727e-01 1.274811333581364670e+00 2.515943994075714102e-08
7.384789359463943548e-01 7.545419999999999731e-03 -1.155139999999999986e-02 -4.005980000000000131e-03 -2.770726735279206501e-08 7.821426224520939324e-08 -4.439193634463448057e-01 1.253130634148228673e+00 2.616390961401444420e-08
7.512113313937459624e-01 4.108009999999999613e-03 -4.847999999999999879e-03 -7.399900000000002656e-04 -5.118123597320157753e-09 7.791965443286178927e-08 -8.200138037550382120e-02 1.248410496616856769e+00 2.715788899895896846e-08
7.639437268410975701e-01 -6.826430000000000302e-04 1.895729999999999985e-03 1.213086999999999846e-03 8.390287977273092076e-09 7.898491361446846205e-08 1.344272334971807203e-01 1.265477830316098506e+00 2.815677450289621859e-08
7.766761222884492888e-01 -5.556919999999999915e-03 8.430240000000000303e-03 2.873320000000000388e-03 1.987325084751409072e-08 8.150101483834659214e-08 3.184045814950777209e-01 1.305790216212862065e+00 2.917845965529453501e-08
7.894085177358008965e-01 -8.997490000000000349e-03 1.451859999999999956e-02 5.521109999999999213e-03 3.818662870363151034e-08 8.532363938863454941e-08 6.118172424019211464e-01 1.367035413563123081e+00 3.024049838928734752e-08
8.021409131831525041e-01 -9.602319999999999259e-03 1.989549999999999999e-02 1.029318000000000073e-02 7.119253969575789504e-08 9.008904517687609459e-08 1.140630236156607635e+00 1.443385631617612797e+00 3.135721022247216623e-08
8.148733086305042228e-01 -6.438089999999999612e-03 2.428459999999999994e-02 1.784650999999999946e-02 1.234349706898878912e-07 9.527005805633077876e-08 1.977646258578132477e+00 1.526394609376766187e+00 3.253724292353800844e-08
8.276057040778558305e-01 7.013419999999999811e-04 2.746430000000000052e-02 2.816564200000000115e-02 1.948070067891075145e-07 1.002653245701762205e-07 3.121152344169874304e+00 1.606427602267624266e+00 3.378205983131295539e-08
8.403380995252074381e-01 1.119440000000000018e-02 2.934219999999999884e-02 4.053659999999999902e-02 2.803704496211141223e-07 1.045090301646215044e-07 4.492029832470231909e+00 1.674419261717577490e+00 3.508569386229280701e-08
8.530704949725590458e-01 2.367729999999999835e-02 2.999049999999999980e-02 5.366780000000000161e-02 3.711920885366811154e-07 1.075834091063321281e-07 5.947152909791297404e+00 1.723676242762281596e+00 3.643591626638840349e-08
8.658028904199107645e-01 3.630180000000000212e-02 2.961729999999999918e-02 6.591910000000000824e-02 4.559279195990582835e-07 1.093129189175240626e-07 7.304770595698418134e+00 1.751386044839936318e+00 3.781672117612753200e-08
8.785352858672622611e-01 4.710870000000000335e-02 2.848030000000000006e-02 7.558900000000000341e-02 5.228095576937976349e-07 1.098185172613044038e-07 8.376332573688774374e+00 1.759486623365875912e+00 3.921175522631498637e-08
8.912676813146138688e-01 5.443370000000000153e-02 2.678579999999999850e-02 8.121950000000000003e-02 5.617527797842462926e-07 1.095145605155845779e-07 9.000271778548668777e+00 1.754616699408485969e+00 4.060807296678502788e-08
9.040000767619654765e-01 5.724680000000000046e-02 2.462649999999999909e-02 8.187329999999999608e-02 5.662747722543173545e-07 1.090404896157616283e-07 9.072722085295387373e+00 1.747021246222929092e+00 4.199943762942905293e-08
9.167324722093170841e-01 5.534410000000000024e-02 2.199200000000000113e-02 7.733610000000000484e-02 5.348933341460172748e-07 1.091341406586577114e-07 8.569936016511032761e+00 1.748521701349707635e+00 4.338838046404586841e-08
9.294648676566688028e-01 4.934550000000000047e-02 1.885500000000000023e-02 6.820049999999999724e-02 4.717071695550389661e-07 1.104703796043735796e-07 7.557582051513596078e+00 1.769930609512375019e+00 4.478642626105330933e-08
9.421972631040204105e-01 4.050600000000000034e-02 1.529170000000000008e-02 5.579769999999999869e-02 3.859234922717750926e-07 1.135024626544551639e-07 6.183176018295176490e+00 1.818509935664256671e+00 4.621228165960666232e-08
9.549296585513720181e-01 3.039690000000000100e-02 1.157530000000000017e-02 4.197220000000000117e-02 2.902997435795633083e-07 1.183487891744328817e-07 4.651114660193678141e+00 1.896156646774685095e+00 4.768829257123111546e-08
9.676620539987237368e-01 2.055039999999999992e-02 8.187959999999999336e-03 2.873835999999999752e-02 1.987681974949413590e-07 1.247601585086067342e-07 3.184617616086923952e+00 1.998878108166259882e+00 4.923597220057611413e-08
9.803944494460753445e-01 1.216210000000000034e-02 5.727890000000000238e-03 1.788999000000000145e-02 1.237356990970440457e-07 1.321826388049961549e-07 1.982464458849388711e+00 2.117799353138265062e+00 5.087172085194886569e-08
9.931268448934269522e-01 5.923750000000000196e-03 4.737970000000000202e-03 1.066171999999999953e-02 7.374153802081143189e-08 1.399035757868970492e-07 1.181469691721666715e+00 2.241502401388145937e+00 5.260387549192734333e-08
1.005859240340778671e+00 2.007380000000000015e-03 5.515080000000000329e-03 7.522459999999999911e-03 5.202891935823048894e-08 1.472415016684856868e-07 8.335951888802716203e-01 2.359068935283197721e+00 5.443189783038852904e-08
1.018591635788130167e+00 1.753690000000000077e-04 7.974310000000000079e-03 8.149678999999999951e-03 5.636706496099208332e-08 1.537250181349871352e-07 9.030999440766163122e-01 2.462946321171026298e+00 5.634791020366401030e-08
1.031324031235481886e+00 -4.580660000000000287e-05 1.162189999999999925e-02 1.157609339999999924e-02 8.006578034206153017e-08 1.592070886848552338e-07 1.282795224470275164e+00 2.550778774580408470e+00 5.834009786976558385e-08
1.044056426682833383e+00 8.024990000000000291e-04 1.565089999999999884e-02 1.645339900000000050e-02 1.137995509101796724e-07 1.638812052608728725e-07 1.823269814279832923e+00 2.625666378207283991e+00 6.039694183122915790e-08
1.056788822130185101e+00 2.224240000000000158e-03 1.912770000000000095e-02 2.135193999999999981e-02 1.476801956277302696e-07 1.681974646959590852e-07 2.366097587392983925e+00 2.694820478339055470e+00 6.251102030398964552e-08
1.069521217577536598e+00 3.813369999999999954e-03 2.121030000000000137e-02 2.502367000000000133e-02 1.730756306417012175e-07 1.727092636431785496e-07 2.772977313289481049e+00 2.767107466844463737e+00 6.468129994192801502e-08
1.082253613024888317e+00 5.251050000000000162e-03 2.133140000000000036e-02 2.658245000000000052e-02 1.838568962007367465e-07 1.779028401564460625e-07 2.945712230925837893e+00 2.850317736208948016e+00 6.691336591903038935e-08
1.094986008472240036e+00 6.293439999999999972e-03 1.930339999999999834e-02 2.559683999999999918e-02 1.770399475950059655e-07 1.840645120175790876e-07 2.836492673213030447e+00 2.949038603031774120e+00 6.921772165248565087e-08
1.107718403919591532e+00 6.781889999999999620e-03 1.533460000000000031e-02 2.211648999999999907e-02 1.529681878929380703e-07 1.912233936969012681e-07 2.450820563873870483e+00 3.063736532553580805e+00 7.160687866356821292e-08
1.120450799366943251e+00 6.682190000000000178e-03 9.973970000000000405e-03 1.665615999999999972e-02 1.152019426434682748e-07 1.991777831989498733e-07 1.845738606947730620e+00 3.191179902532752521e+00 7.409224974724295278e-08
1.133183194814294747e+00 6.130499999999999665e-03 4.017330000000000380e-03 1.014783000000000004e-02 7.018722980661008851e-08 2.075829602074363576e-07 1.124523396013390242e+00 3.325845684609063380e+00 7.668176906599734683e-08
1.145915590261646466e+00 5.446480000000000071e-03 -1.598749999999999911e-03 3.847730000000000160e-03 2.661273491414300972e-08 2.160586903439077145e-07 4.263830204627592768e-01 3.461641852416503795e+00 7.937875557739159922e-08
1.158647985708998185e+00 5.079209999999999801e-03 -5.905829999999999934e-03 -8.266200000000001324e-04 -5.717297974319636782e-09 2.242731929484246382e-07 -9.160121224070454093e-02 3.593252693745395021e+00 8.218199541046914475e-08
1.171380381156349682e+00 5.478639999999999899e-03 -8.020219999999999780e-03 -2.541579999999999881e-03 -1.757877886522380382e-08 2.319762435319044442e-07 -2.816430875211461404e-01 3.716669170299109481e+00 8.508656953441856137e-08
1.184112776603701400e+00 6.921860000000000165e-03 -7.275039999999999979e-03 -3.531799999999998135e-04 -2.442761242856703082e-09 2.389789762029132319e-07 -3.913734985745809247e-02 3.828865316895496029e+00 8.808476358224762710e-08
1.196845172051052897e+00 9.353129999999999430e-03 -3.360670000000000063e-03 5.992459999999999801e-03 4.144670999877990267e-08 2.451021615729562681e-07 6.640495031621932442e-01 3.926969562150832260e+00 9.116651981963073051e-08
1.209577567498404616e+00 1.230430000000000065e-02 3.555829999999999842e-03 1.586013000000000006e-02 1.096962196915706033e-07 2.501266312049254191e-07 1.757527200279651147e+00 4.007470440576668125e+00 9.431924423291202184e-08
1.222309962945756112e+00 1.494200000000000042e-02 1.277979999999999915e-02 2.772179999999999783e-02 1.917371839351746601e-07 2.537764513839172899e-07 3.071968359698970197e+00 4.065947006667492758e+00 9.752719089024230622e-08
1.235042358393107831e+00 1.624619999999999884e-02 2.315209999999999838e-02 3.939829999999999721e-02 2.724974241872169504e-07 2.557488824692818935e-07 4.365890058579454447e+00 4.097548836638956971e+00 1.007709299107737284e-07
1.247774753840459550e+00 1.527919999999999973e-02 3.324649999999999828e-02 4.852569999999999800e-02 3.356268736692099547e-07 2.557834736201743663e-07 5.377335347352780737e+00 4.098103047975987678e+00 1.040274460316969777e-07
1.260507149287811046e+00 1.146890000000000062e-02 4.167280000000000290e-02 5.314170000000000005e-02 3.675533301419053240e-07 2.537453652306566807e-07 5.888853573022486465e+00 4.065448951583541692e+00 1.072712073657362846e-07
1.273239544735162765e+00 4.821299999999999718e-03 4.741370000000000307e-02 5.223500000000000365e-02 3.612821607130074171e-07 2.496918179346374701e-07 5.788378361754132229e+00 4.000503963958583320e+00 1.104761880152169698e-07
1.285971940182514484e+00 -4.001890000000000135e-03 5.009020000000000139e-02 4.608831000000000039e-02 3.187687225119346542e-07 2.438969948289834245e-07 5.107237988586514454e+00 3.907660662178160660e+00 1.136184719914646048e-07
1.298704335629865980e+00 -1.376549999999999996e-02 5.005980000000000152e-02 3.629430000000000156e-02 2.510286804932728344e-07 2.368257702374630583e-07 4.021922863501733225e+00 3.794367154035159562e+00 1.166788481641497309e-07
1.311436731077217699e+00 -2.288279999999999828e-02 4.829529999999999934e-02 2.541250000000000106e-02 1.757649642791098112e-07 2.290636500204632505e-07 2.816065188438344080e+00 3.670004277615398269e+00 1.196447923308803946e-07
1.324169126524569196e+00 -2.971949999999999939e-02 4.606269999999999809e-02 1.634319999999999870e-02 1.130373620937077029e-07 2.212220214942026079e-07 1.811058203155357926e+00 3.544367537642571619e+00 1.225113999478808711e-07
1.336901521971920914e+00 -3.290909999999999669e-02 4.449279999999999902e-02 1.158370000000000233e-02 8.011839121376978659e-08 2.138414589432552375e-07 1.283638143563728518e+00 3.426117888993538863e+00 1.252811000866963243e-07
1.349633917419272633e+00 -3.160960000000000159e-02 4.418360000000000343e-02 1.257400000000000184e-02 8.696777809524946735e-08 2.073113600061420790e-07 1.393377419751057111e+00 3.321494169646029171e+00 1.279622422040116398e-07
1.362366312866624130e+00 -2.565589999999999885e-02 4.497410000000000296e-02 1.931820000000000412e-02 1.336138802926394370e-07 2.018160926238894775e-07 2.140730369829400015e+00 3.233450279671754579e+00 1.305668284616382157e-07
1.375098708313975848e+00 -1.558630000000000085e-02 4.597939999999999666e-02 3.039309999999999581e-02 2.102131681586389263e-07 1.973107776300435383e-07 3.367986261828840977e+00 3.161267175552256337e+00 1.331077490345066855e-07
1.387831103761327567e+00 -2.548470000000000162e-03 4.588880000000000042e-02 4.334033000000000330e-02 2.997623828546908568e-07 1.935252340648469194e-07 4.802722855619479425e+00 3.100616081080785680e+00 1.355958883624892414e-07
1.400563499208679064e+00 1.189370000000000011e-02 4.343690000000000051e-02 5.533060000000000062e-02 3.826928060026252285e-07 1.899946649521718916e-07 6.131414717773011169e+00 3.044050127710285381e+00 1.380374518705957382e-07
1.413295894656030782e+00 2.601569999999999924e-02 3.789139999999999869e-02 6.390709999999999447e-02 4.420119684675453694e-07 1.861158268835825525e-07 7.081812478270459899e+00 2.981904290504650223e+00 1.404318456275711212e-07
1.426028290103382501e+00 3.821050000000000141e-02 2.938620000000000121e-02 6.759670000000000956e-02 4.675310009202441021e-07 1.812263688252085304e-07 7.490672453450476276e+00 2.903566535964151374e+00 1.427704186777025195e-07
1.438760685550733776e+00 4.724439999999999890e-02 1.897580000000000100e-02 6.622020000000000683e-02 4.580104707350913169e-07 1.747013267093035787e-07 7.338136743391040717e+00 2.799023835824463013e+00 1.450363247628074452e-07
1.451493080998085494e+00 5.244889999999999969e-02 8.380399999999999655e-03 6.082930000000000281e-02 4.207244364632859635e-07 1.660544917065024192e-07 6.740748614542943606e+00 2.660486265829049568e+00 1.472056436783354601e-07
1.464225476445436991e+00 5.381339999999999735e-02 -5.032149999999999991e-04 5.331018499999999605e-02 3.687186527196353962e-07 1.550284627525265286e-07 5.907524099073603985e+00 2.483829806270373197e+00 1.492497212521236020e-07
1.476957871892788710e+00 5.195899999999999824e-02 -6.164969999999999652e-03 4.579402999999999946e-02 3.167333417470332442e-07 1.416565383964457514e-07 5.074627593558333594e+00 2.269587958721092313e+00 1.511384766310869723e-07
1.489690267340140206e+00 4.799749999999999850e-02 -7.929089999999999749e-03 4.006840999999999875e-02 2.771322243923551521e-07 1.262846500783274360e-07 4.440147744498762705e+00 2.023303155883624971e+00 1.528442432152340597e-07
1.502422662787491925e+00 4.330060000000000159e-02 -6.134810000000000089e-03 3.716579000000000410e-02 2.570563207773692967e-07 1.095507316040699270e-07 4.118496307715098226e+00 1.755196224136461813e+00 1.543456178852627584e-07
1.515155058234843644e+00 3.922849999999999948e-02 -1.990440000000000004e-03 3.723805999999999644e-02 2.575561745488773790e-07 9.232775578361118587e-08 4.126504848046367968e+00 1.479253729861601974e+00 1.556308162521293292e-07
1.527887453682195140e+00 3.687290000000000012e-02 2.844380000000000085e-03 3.971728000000000064e-02 2.747036419267447999e-07 7.564243081862885681e-08 4.401237563697332433e+00 1.211925351965686515e+00 1.567001476717219004e-07
1.540619849129546859e+00 3.686760000000000037e-02 6.798229999999999724e-03 4.366583000000000270e-02 3.020136960223386967e-07 6.058113549847263431e-08 4.838792869149697751e+00 9.706167975684080185e-01 1.575673738295208327e-07
1.553352244576898578e+00 3.930039999999999922e-02 8.858490000000000114e-03 4.815888999999999587e-02 3.330898408488569554e-07 4.819068246913004726e-08 5.336687600308173351e+00 7.720998542855358471e-01 1.582598367294662595e-07
1.566084640024250074e+00 4.373509999999999898e-02 8.811519999999999769e-03 5.254662000000000222e-02 3.634374731839825664e-07 3.937578877220446182e-08 5.822910274553784404e+00 6.308696871614554169e-01 1.588173021993531703e-07
1.578817035471601793e+00 4.932790000000000091e-02 7.178910000000000152e-03 5.650681000000000453e-02 3.908280350684287531e-07 3.479406521964376080e-08 6.261755456987691204e+00 5.574623829678531095e-01 1.592894821550014369e-07
1.591549430918953512e+00 5.500370000000000259e-02 4.891119999999999669e-03 5.989482000000000139e-02 4.142611273115085593e-07 3.475340120737351685e-08 6.637194985529982105e+00 5.568108736648124113e-01 1.597322350774565269e-07
