#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 12.7230            -3.05398
 12.7752            -3.84627
 12.8273            -4.57531
 12.8795            -5.31704
 12.9316            -6.14271
 12.9837            -7.09587
 13.0359            -8.19041
 13.0880            -9.41028
 13.1402           -10.70375
 13.1923           -11.99242
 13.2445           -13.18514
 13.2966           -14.19637
 13.3487           -14.96196
 13.4009           -15.45090
 13.4530           -15.66908
 13.5052           -15.65366
 13.5573           -15.46286
 13.6095           -15.15625
 13.6616           -14.77758
 13.7137           -14.32907
 13.7659           -13.77342
 13.8180           -13.03459
 13.8702           -12.09319
 13.9223           -10.99912
 13.9745            -9.77047
 14.0266            -8.43874
 14.0788            -7.03532
 14.1309            -5.60136
 14.1830            -4.17588
 14.2352            -2.80255
 14.2873            -1.51899
 14.3395            -0.36204
 14.3916             0.63928
 14.4438             1.45770
 14.4959             2.08617
 14.5480             2.54420
 14.6002             2.86938
 14.6523             3.10713
 14.7045             3.27887
 14.7566             3.33664
 14.8088             3.30558
 14.8609             3.14650
 14.9131             2.78108
 14.9652             2.17673
 15.0173             1.34872
 15.0695             0.35720
 15.1216            -0.71723
 15.1738            -1.78594
 15.2259            -2.74256
 15.2781            -3.57208
 15.3302            -4.32413
 15.3823            -5.06613
 15.4345            -5.87290
 15.4866            -6.79370
 15.5388            -7.85172
 15.5909            -9.04086
 15.6431           -10.32110
 15.6952           -11.62072
 15.7473           -12.85097
 15.7995           -13.92219
 15.8516           -14.76155
 15.9038           -15.32620
 15.9559           -15.61007
 16.0081           -15.64129
 16.0602           -15.47319
 16.1124           -15.16796
 16.1645           -14.77780
 16.2166           -14.32197
 16.2688           -13.77657
 16.3209           -13.07693
 16.3731           -12.17008
 16.4252           -11.09912
 16.4774            -9.89235
 16.5295            -8.57564
 16.5816            -7.18183
 16.6338            -5.74917
 16.6859            -4.31783
 16.7381            -2.93022
 16.7902            -1.62564
 16.8424            -0.44108
 16.8945             0.59302
 16.9466             1.44829
 16.9988             2.11248
 17.0509             2.59920
 17.1031             2.94464
 17.1552             3.19103
 17.2074             3.37365
 17.2595             3.44957
 17.3117             3.43155
 17.3638             3.29311
 17.4159             2.95297
 17.4681             2.37576
 17.5202             1.57086
 17.5724             0.59588
 17.6245            -0.47000
 17.6767            -1.54060
 17.7288            -2.51525
 17.7809            -3.35427
 17.8331            -4.10366
 17.8852            -4.82918
 17.9374            -5.60998
 17.9895            -6.50141
 18.0417            -7.53221
 18.0938            -8.69869
 18.1459            -9.96585
 18.1981           -11.26435
 18.2502           -12.50794
 18.3024           -13.60577
 18.3545           -14.48376
 18.4067           -15.09484
 18.4588           -15.42978
 18.5110           -15.51234
 18.5631           -15.39383
 18.6152           -15.13475
 18.6674           -14.78847
 18.7195           -14.37659
 18.7717           -13.87849
 18.8238           -13.23188
 18.8760           -12.37812
 18.9281           -11.35105
 18.9802           -10.18295
 19.0324            -8.89594
 19.0845            -7.52343
 19.1367            -6.10098
 19.1888            -4.66988
 19.2410            -3.27092
 19.2931            -1.94559
 19.3453            -0.73040
 19.3974             0.34151
 19.4495             1.24232
 19.5017             1.95386
 19.5538             2.48410
 19.6060             2.86389
 19.6581             3.13489
 19.7103             3.33639
 19.7624             3.44753
 19.8145             3.45041
 19.8667             3.34805
 19.9188             3.07824
 19.9710             2.58567
 20.0231             1.86025
 20.0753             0.94007
 20.1274            -0.10253
 20.1795            -1.17025
 20.2317            -2.18596
 20.2838            -3.10897
 20.3360            -3.94224
 20.3881            -4.73510
 20.4403            -5.54979
 20.4924            -6.44238
 20.5446            -7.45159
 20.5967            -8.58606
 20.6488            -9.82222
 20.7010           -11.10321
 20.7531           -12.34957
 20.8053           -13.47221
 20.8574           -14.39117
 20.9096           -15.04919
 20.9617           -15.42344
 21.0138           -15.52599
 21.0660           -15.39938
 21.1181           -15.10268
 21.1703           -14.69492
 21.2224           -14.21352
 21.2746           -13.65792
 21.3267           -12.98569
 21.3788           -12.13922
 21.4310           -11.11028
 21.4831            -9.93980
 21.5353            -8.65345
 21.5874            -7.28154
 21.6396            -5.85876
 21.6917            -4.42428
 21.7439            -3.01813
 21.7960            -1.68022
 21.8481            -0.44795
 21.9003             0.64472
 21.9524             1.57033
 22.0046             2.31642
 22.0567             2.88787
 22.1089             3.33690
 22.1610             3.66552
 22.2131             3.80533
 22.2653             3.72464
 22.3174             3.41933
 22.3696             2.92115
 22.4217             2.30015
 22.4739             1.63747
 22.5260             0.98760
 22.5781             0.39042
 22.6303            -0.15289
 22.6824            -0.61326
 22.7346            -0.99161
 22.7867            -1.30482
 22.8389            -1.55832
 22.8910            -1.75028
 22.9432            -1.87372
 22.9953            -1.91162
 23.0474            -1.84431
 23.0996            -1.65285
 23.1517            -1.33237
 23.2039            -0.89380
 23.2560            -0.37211
 23.3082             0.18120
 23.3603             0.69994
 23.4124             1.12195
 23.4646             1.40347
 23.5167             1.54227
 23.5689             1.55497
 23.6210             1.50769
 23.6732             1.43950
 23.7253             1.34524
 23.7775             1.23536
 23.8296             1.11171
 23.8817             0.98683
 23.9339             0.87220
 23.9860             0.77410
 24.0382             0.69596
 24.0903             0.63958
 24.1425             0.60642
 24.1946             0.59543
 24.2467             0.60522
 24.2989             0.63163
 24.3510             0.67134
 24.4032             0.71612
 24.4553             0.75796
 24.5075             0.79127
 24.5596             0.79476
 24.6117             0.73062
 24.6639             0.57288
 24.7160             0.35597
 24.7682             0.05747
 24.8203            -0.33825
 24.8725            -0.82678
 24.9246            -1.38696
 24.9768            -1.97080
 25.0289            -2.53164
 25.0810            -3.02505
 25.1332            -3.42398
 25.1853            -3.71234
 25.2375            -3.88840
 25.2896            -3.93877
 25.3418            -3.89095
 25.3939            -3.77230
 25.4460            -3.64199
 25.4982            -3.51208
 25.5503            -3.34765
 25.6025            -3.16307
 25.6546            -2.94969
 25.7068            -2.73142
 25.7589            -2.50526
 25.8110            -2.28438
 25.8632            -2.09406
 25.9153            -1.96415
 25.9675            -1.92456
 26.0196            -1.97246
 26.0718            -2.10468
 26.1239            -2.31636
 26.1761            -2.56665
 26.2282            -2.78891
 26.2803            -2.95949
 26.3325            -3.09154
 26.3846            -3.17563
 26.4368            -3.21062
 26.4889            -3.19320
 26.5411            -3.12691
 26.5932            -3.01464
 26.6453            -2.86058
 26.6975            -2.65699
 26.7496            -2.44168
 26.8018            -2.27359
 26.8539            -2.18859
 26.9061            -2.18439
 26.9582            -2.25219
 27.0104            -2.39166
 27.0625            -2.59370
 27.1146            -2.84645
 27.1668            -3.13767
 27.2189            -3.41388
 27.2711            -3.66435
 27.3232            -3.88969
 27.3754            -4.08575
 27.4275            -4.23105
 27.4796            -4.36661
 27.5318            -4.47528
 27.5839            -4.49876
 27.6361            -4.40804
 27.6882            -4.17941
 27.7404            -3.82932
 27.7925            -3.36384
 27.8446            -2.80314
 27.8968            -2.17858
 27.9489            -1.53528
 28.0011            -0.92001
 28.0532            -0.37552
 28.1054             0.07487
 28.1575             0.43972
 28.2097             0.74427
 28.2618             0.99893
 28.3139             1.17013
 28.3661             1.25469
 28.4182             1.30776
 28.4704             1.34634
 28.5225             1.36786
 28.5747             1.37937
 28.6268             1.38832
 28.6789             1.39511
 28.7311             1.40108
 28.7832             1.40568
 28.8354             1.40985
 28.8875             1.41297
 28.9397             1.41203
 28.9918             1.39878
 29.0439             1.36287
 29.0961             1.31660
 29.1482             1.23581
 29.2004             1.07121
 29.2525             0.84686
 29.3047             0.57028
 29.3568             0.21299
 29.4090            -0.25647
 29.4611            -0.82977
 29.5132            -1.47315
 29.5654            -2.13484
 29.6175            -2.76473
 29.6697            -3.31674
 29.7218            -3.76294
 29.7740            -4.08783
 29.8261            -4.28537
 29.8782            -4.35119
 29.9304            -4.31646
 29.9825            -4.21603
 30.0347            -4.10473
 30.0868            -3.96998
 30.1390            -3.79041
 30.1911            -3.57735
 30.2432            -3.33038
 30.2954            -3.04083
 30.3475            -2.74718
 30.3997            -2.48465
 30.4518            -2.26596
 30.5040            -2.11801
 30.5561            -2.05667
 30.6083            -2.09325
 30.6604            -2.21396
 30.7125            -2.40880
 30.7647            -2.63653
 30.8168            -2.83212
 30.8690            -2.97978
 30.9211            -3.08851
 30.9733            -3.15004
 31.0254            -3.16248
 31.0775            -3.12335
 31.1297            -3.03595
 31.1818            -2.90320
 31.2340            -2.73366
 31.2861            -2.51672
 31.3383            -2.27710
 31.3904            -2.08347
 31.4426            -1.96831
 31.4947            -1.94065
 31.5468            -2.01479
 31.5990            -2.19278
 31.6511            -2.45898
 31.7033            -2.79815
 31.7554            -3.14750
 31.8076            -3.47168
 31.8597            -3.75957
 31.9118            -4.00634
 31.9640            -4.20433
 32.0161            -4.35552
 32.0683            -4.49549
 32.1204            -4.59542
 32.1726            -4.60721
 32.2247            -4.49862
 32.2768            -4.25250
 32.3290            -3.87671
 32.3811            -3.37331
 32.4333            -2.76128
 32.4854            -2.07265
 32.5376            -1.35722
 32.5897            -0.66772
 32.6419            -0.05678
 32.6940             0.44390
 32.7461             0.82682
 32.7983             1.13159
 32.8504             1.39041
 32.9026             1.59257
 32.9547             1.72548
 33.0069             1.82222
 33.0590             1.90345
 33.1111             1.95761
 33.1633             1.99258
 33.2154             2.01511
 33.2676             2.02887
 33.3197             2.03362
 33.3719             2.02992
 33.4240             2.01920
 33.4761             2.00117
 33.5283             1.97201
 33.5804             1.92406
 33.6326             1.86154
 33.6847             1.77594
 33.7369             1.64414
 33.7890             1.49617
 33.8412             1.35024
 33.8933             1.16664
 33.9454             0.89734
 33.9976             0.52492
 34.0497             0.03560
 34.1019            -0.56172
 34.1540            -1.23028
 34.2062            -1.92090
 34.2583            -2.57051
 34.3104            -3.13980
 34.3626            -3.60715
 34.4147            -3.98187
 34.4669            -4.27499
 34.5190            -4.47358
 34.5712            -4.59809
 34.6233            -4.65565
