# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
3.947042588679004482e-01 1.231550000000000006e-02 4.210710000000000321e-03 1.652620999999999951e-02 1.282529171885861364e-03 9.334739832187720958e-07 3.731816089635982216e-06 1.341510894168714895e-06
4.074366543152521114e-01 7.500149999999999699e-03 3.658080000000000186e-04 7.865957999999999284e-03 6.104436891355589576e-04 4.443043593232547301e-07 3.765445732405112421e-06 1.389239945313994614e-06
4.201690497626037191e-01 4.351640000000000369e-03 -2.142600000000000147e-03 2.209040000000000222e-03 1.714342394210616562e-04 1.247764228997208853e-07 3.797659315452374870e-06 1.437388167453585882e-06
4.329014452099553822e-01 3.554170000000000159e-03 -3.179099999999999808e-03 3.750700000000003510e-04 2.910759433041395873e-05 2.118562494884581568e-08 3.827480211346786819e-06 1.485931313351805411e-06
4.456338406573069344e-01 5.294850000000000251e-03 -3.027810000000000137e-03 2.267040000000000114e-03 1.759353737990817775e-04 1.280525213534310069e-07 3.854317995339027312e-06 1.534835159608945393e-06
4.583662361046585421e-01 9.302319999999999339e-03 -2.255389999999999912e-03 7.046929999999999861e-03 5.468823945258854307e-04 3.980420082138531223e-07 3.877949525864905069e-06 1.584060303501286273e-06
4.710986315520102052e-01 1.502900000000000069e-02 -1.497850000000000006e-03 1.353115000000000047e-02 1.050095248950810509e-03 7.642996481365472450e-07 3.898469433962206984e-06 1.633566524181687111e-06
4.838310269993618684e-01 2.186350000000000099e-02 -1.251479999999999910e-03 2.061202000000000173e-02 1.599611583145489060e-03 1.164258738790381742e-06 3.916257004364853918e-06 1.683316617844514161e-06
4.965634224467134761e-01 2.926809999999999828e-02 -1.734960000000000018e-03 2.753313999999999762e-02 2.136730396359327617e-03 1.555194437582488881e-06 3.931979872158887757e-06 1.733280045582708188e-06
5.092958178940650837e-01 3.679120000000000307e-02 -2.855449999999999829e-03 3.393575000000000064e-02 2.633609844291317711e-03 1.916842381042988522e-06 3.946618126545423510e-06 1.783436758227816373e-06
5.220282133414166914e-01 4.398300000000000126e-02 -4.272449999999999685e-03 3.971055000000000418e-02 3.081767616811845970e-03 2.243028818120320278e-06 3.961470630388704768e-06 1.833781214870836648e-06
5.347606087887682991e-01 5.028880000000000156e-02 -5.524750000000000147e-03 4.476404999999999967e-02 3.473948350938133728e-03 2.528473017013839110e-06 3.978102338673883198e-06 1.884326106233440741e-06
5.474930042361200178e-01 5.500780000000000253e-02 -6.175029999999999755e-03 4.883277000000000451e-02 3.789704479671548217e-03 2.758292453230726232e-06 3.998210972820543360e-06 1.935104893880401994e-06
5.602253996834716254e-01 5.736410000000000120e-02 -5.932849999999999929e-03 5.143124999999999780e-02 3.991361508268060146e-03 2.905066182713427344e-06 4.023426472900952295e-06 1.986172223927506868e-06
5.729577951308232331e-01 5.667950000000000071e-02 -4.730810000000000223e-03 5.194868999999999876e-02 4.031517835381211341e-03 2.934293499677009969e-06 4.055085283516481323e-06 2.037601627081899887e-06
5.856901905781748408e-01 5.258480000000000099e-02 -2.744460000000000215e-03 4.984034000000000381e-02 3.867897720451923295e-03 2.815204496661842283e-06 4.094039201450134806e-06 2.089480564828045302e-06
5.984225860255264484e-01 4.518370000000000025e-02 -3.575559999999999763e-04 4.482614399999999832e-02 3.478767203318629524e-03 2.531980362830815848e-06 4.140548558526802572e-06 2.141903578681018981e-06
6.111549814728780561e-01 3.509810000000000013e-02 1.918240000000000093e-03 3.701634000000000174e-02 2.872681388318645661e-03 2.090847831655313742e-06 4.194283714816206686e-06 2.194964768926794910e-06
6.238873769202297748e-01 2.336910000000000029e-02 3.555099999999999840e-03 2.692419999999999883e-02 2.089473141736024504e-03 1.520798792885898390e-06 4.254422273415114849e-06 2.248750901757079797e-06
6.366197723675813824e-01 1.123719999999999927e-02 4.132239999999999698e-03 1.536943999999999810e-02 1.192757150946855294e-03 8.681344589377674909e-07 4.319798081968511709e-06 2.303336083865817765e-06
6.493521678149329901e-01 -1.322899999999999955e-04 3.445179999999999944e-03 3.312889999999999759e-03 2.570993632689498056e-04 1.871267897639953504e-07 4.389050754295169720e-06 2.358778337503076431e-06
6.620845632622845978e-01 -9.897680000000000713e-03 1.573240000000000055e-03 -8.324440000000000658e-03 -6.460245355476869605e-04 -4.702014657241845119e-07 3.804358897642568753e-06 2.410939203378385799e-06
6.748169587096363164e-01 -1.769120000000000067e-02 -1.118580000000000095e-03 -1.880978000000000164e-02 -1.459747368982679001e-03 -1.062460192631510715e-06 3.295544624174361017e-06 2.456138593017294931e-06
6.875493541569879241e-01 -2.362879999999999842e-02 -4.054259999999999635e-03 -2.768305999999999892e-02 -2.148365052668858161e-03 -1.563662587240768349e-06 2.895091417565113830e-06 2.495549406094322140e-06
7.002817496043395318e-01 -2.817460000000000103e-02 -6.589600000000000145e-03 -3.476420000000000204e-02 -2.697902340420124234e-03 -1.963636928697749584e-06 2.615952953204731609e-06 2.530633804222593672e-06
7.130141450516912505e-01 -3.189379999999999993e-02 -8.194130000000000857e-03 -4.008793000000000079e-02 -3.111054480459729110e-03 -2.264344922162753330e-06 2.451232590854001684e-06 2.562892509298623468e-06
7.257465404990427471e-01 -3.515719999999999956e-02 -8.626919999999999727e-03 -4.378411999999999582e-02 -3.397900133506180642e-03 -2.473122203949284492e-06 2.378516822968824856e-06 2.593639649022826453e-06
7.384789359463943548e-01 -3.788210000000000188e-02 -8.056789999999999438e-03 -4.593889000000000306e-02 -3.565122708053188125e-03 -2.594833215416542446e-06 2.367263201079514372e-06 2.623852223008989134e-06
7.512113313937459624e-01 -3.939259999999999984e-02 -7.086089999999999750e-03 -4.647869000000000306e-02 -3.607014300074830836e-03 -2.625323524818486115e-06 2.386897432905193162e-06 2.654118149615051595e-06
