# freq_w_over_2pi_THz  cumulative_G_paper_MW_m^-2_K^-1
8.7726204632e+00 1.0054163576e+03
8.7853528587e+00 1.0065380029e+03
8.7980852541e+00 1.0076526571e+03
8.8108176496e+00 1.0087610976e+03
8.8235500450e+00 1.0098641400e+03
8.8362824405e+00 1.0109626344e+03
8.8490148359e+00 1.0120574604e+03
8.8617472314e+00 1.0131495227e+03
8.8744796268e+00 1.0142397452e+03
8.8872120223e+00 1.0153290657e+03
8.8999444177e+00 1.0164184297e+03
8.9126768131e+00 1.0175087844e+03
8.9254092086e+00 1.0186010718e+03
8.9381416040e+00 1.0196962226e+03
8.9508739995e+00 1.0207951493e+03
8.9636063949e+00 1.0218987397e+03
8.9763387904e+00 1.0230078502e+03
8.9890711858e+00 1.0241232995e+03
9.0018035813e+00 1.0252458622e+03
9.0145359767e+00 1.0263762627e+03
9.0272683722e+00 1.0275151701e+03
9.0400007676e+00 1.0286631919e+03
9.0527331631e+00 1.0298208702e+03
9.0654655585e+00 1.0309886763e+03
9.0781979540e+00 1.0321670077e+03
9.0909303494e+00 1.0333561840e+03
9.1036627449e+00 1.0345564448e+03
9.1163951403e+00 1.0357679473e+03
9.1291275358e+00 1.0369907651e+03
9.1418599312e+00 1.0382248871e+03
9.1545923266e+00 1.0394702179e+03
9.1673247221e+00 1.0407265780e+03
9.1800571175e+00 1.0419937056e+03
9.1927895130e+00 1.0432712580e+03
9.2055219084e+00 1.0445588148e+03
9.2182543039e+00 1.0458558810e+03
9.2309866993e+00 1.0471618908e+03
9.2437190948e+00 1.0484762122e+03
9.2564514902e+00 1.0497981518e+03
9.2691838857e+00 1.0511269606e+03
9.2819162811e+00 1.0524618399e+03
9.2946486766e+00 1.0538019473e+03
9.3073810720e+00 1.0551464033e+03
9.3201134675e+00 1.0564942988e+03
9.3328458629e+00 1.0578447015e+03
9.3455782584e+00 1.0591966631e+03
9.3583106538e+00 1.0605492272e+03
9.3710430493e+00 1.0619014357e+03
9.3837754447e+00 1.0632523367e+03
9.3965078401e+00 1.0646009911e+03
9.4092402356e+00 1.0659464796e+03
9.4219726310e+00 1.0672879093e+03
9.4347050265e+00 1.0686244199e+03
9.4474374219e+00 1.0699551896e+03
9.4601698174e+00 1.0712794406e+03
9.4729022128e+00 1.0725964441e+03
9.4856346083e+00 1.0739055249e+03
9.4983670037e+00 1.0752060652e+03
9.5110993992e+00 1.0764975080e+03
9.5238317946e+00 1.0777793603e+03
9.5365641901e+00 1.0790511946e+03
9.5492965855e+00 1.0803126513e+03
9.5620289810e+00 1.0815634391e+03
9.5747613764e+00 1.0828033357e+03
9.5874937719e+00 1.0840321873e+03
9.6002261673e+00 1.0852499079e+03
9.6129585628e+00 1.0864564782e+03
9.6256909582e+00 1.0876519433e+03
9.6384233536e+00 1.0888364102e+03
9.6511557491e+00 1.0900100453e+03
9.6638881445e+00 1.0911730705e+03
9.6766205400e+00 1.0923257600e+03
9.6893529354e+00 1.0934684358e+03
9.7020853309e+00 1.0946014633e+03
9.7148177263e+00 1.0957252470e+03
9.7275501218e+00 1.0968402252e+03
9.7402825172e+00 1.0979468654e+03
9.7530149127e+00 1.0990456588e+03
9.7657473081e+00 1.1001371156e+03
9.7784797036e+00 1.1012217593e+03
9.7912120990e+00 1.1023001223e+03
9.8039444945e+00 1.1033727403e+03
9.8166768899e+00 1.1044401478e+03
9.8294092854e+00 1.1055028735e+03
9.8421416808e+00 1.1065614354e+03
9.8548740763e+00 1.1076163373e+03
9.8676064717e+00 1.1086680645e+03
9.8803388671e+00 1.1097170803e+03
9.8930712626e+00 1.1107638227e+03
9.9058036580e+00 1.1118087019e+03
9.9185360535e+00 1.1128520973e+03
9.9312684489e+00 1.1138943558e+03
9.9440008444e+00 1.1149357896e+03
9.9567332398e+00 1.1159766754e+03
9.9694656353e+00 1.1170172527e+03
9.9821980307e+00 1.1180577241e+03
9.9949304262e+00 1.1190982540e+03
1.0007662822e+01 1.1201389694e+03
1.0020395217e+01 1.1211799601e+03
1.0033127613e+01 1.1222212792e+03
1.0045860008e+01 1.1232629443e+03
1.0058592403e+01 1.1243049388e+03
1.0071324799e+01 1.1253472129e+03
1.0084057194e+01 1.1263896859e+03
1.0096789590e+01 1.1274322474e+03
1.0109521985e+01 1.1284747599e+03
1.0122254381e+01 1.1295170603e+03
1.0134986776e+01 1.1305589624e+03
1.0147719172e+01 1.1316002591e+03
1.0160451567e+01 1.1326407245e+03
1.0173183962e+01 1.1336801167e+03
1.0185916358e+01 1.1347181793e+03
1.0198648753e+01 1.1357546444e+03
1.0211381149e+01 1.1367892341e+03
1.0224113544e+01 1.1378216631e+03
1.0236845940e+01 1.1388516409e+03
1.0249578335e+01 1.1398788732e+03
1.0262310731e+01 1.1409030640e+03
1.0275043126e+01 1.1419239176e+03
1.0287775521e+01 1.1429411398e+03
1.0300507917e+01 1.1439544399e+03
1.0313240312e+01 1.1449635315e+03
1.0325972708e+01 1.1459681344e+03
1.0338705103e+01 1.1469679754e+03
1.0351437499e+01 1.1479627895e+03
1.0364169894e+01 1.1489523207e+03
1.0376902290e+01 1.1499363232e+03
1.0389634685e+01 1.1509145621e+03
1.0402367080e+01 1.1518868139e+03
1.0415099476e+01 1.1528528673e+03
1.0427831871e+01 1.1538125238e+03
1.0440564267e+01 1.1547655982e+03
1.0453296662e+01 1.1557119195e+03
1.0466029058e+01 1.1566513305e+03
1.0478761453e+01 1.1575836893e+03
1.0491493849e+01 1.1585088688e+03
1.0504226244e+01 1.1594267578e+03
1.0516958640e+01 1.1603372611e+03
1.0529691035e+01 1.1612403001e+03
1.0542423430e+01 1.1621358127e+03
1.0555155826e+01 1.1630237544e+03
1.0567888221e+01 1.1639040982e+03
1.0580620617e+01 1.1647768352e+03
1.0593353012e+01 1.1656419748e+03
1.0606085408e+01 1.1664995451e+03
1.0618817803e+01 1.1673495935e+03
1.0631550199e+01 1.1681921864e+03
1.0644282594e+01 1.1690274099e+03
1.0657014989e+01 1.1698553699e+03
1.0669747385e+01 1.1706761920e+03
1.0682479780e+01 1.1714900218e+03
1.0695212176e+01 1.1722970248e+03
1.0707944571e+01 1.1730973861e+03
1.0720676967e+01 1.1738913102e+03
1.0733409362e+01 1.1746790209e+03
1.0746141758e+01 1.1754607604e+03
1.0758874153e+01 1.1762367890e+03
1.0771606548e+01 1.1770073843e+03
1.0784338944e+01 1.1777728400e+03
1.0797071339e+01 1.1785334652e+03
1.0809803735e+01 1.1792895831e+03
1.0822536130e+01 1.1800415296e+03
1.0835268526e+01 1.1807896517e+03
1.0848000921e+01 1.1815343060e+03
1.0860733317e+01 1.1822758571e+03
1.0873465712e+01 1.1830146749e+03
1.0886198107e+01 1.1837511334e+03
1.0898930503e+01 1.1844856083e+03
1.0911662898e+01 1.1852184744e+03
1.0924395294e+01 1.1859501034e+03
1.0937127689e+01 1.1866808618e+03
1.0949860085e+01 1.1874111080e+03
1.0962592480e+01 1.1881411900e+03
1.0975324876e+01 1.1888714426e+03
1.0988057271e+01 1.1896021855e+03
1.1000789667e+01 1.1903337201e+03
1.1013522062e+01 1.1910663276e+03
1.1026254457e+01 1.1918002666e+03
1.1038986853e+01 1.1925357704e+03
1.1051719248e+01 1.1932730457e+03
1.1064451644e+01 1.1940122697e+03
1.1077184039e+01 1.1947535891e+03
1.1089916435e+01 1.1954971181e+03
1.1102648830e+01 1.1962429371e+03
1.1115381226e+01 1.1969910914e+03
1.1128113621e+01 1.1977415905e+03
1.1140846016e+01 1.1984944074e+03
1.1153578412e+01 1.1992494780e+03
1.1166310807e+01 1.2000067011e+03
1.1179043203e+01 1.2007659388e+03
1.1191775598e+01 1.2015270164e+03
1.1204507994e+01 1.2022897236e+03
1.1217240389e+01 1.2030538155e+03
1.1229972785e+01 1.2038190135e+03
1.1242705180e+01 1.2045850075e+03
1.1255437575e+01 1.2053514573e+03
1.1268169971e+01 1.2061179949e+03
1.1280902366e+01 1.2068842265e+03
1.1293634762e+01 1.2076497358e+03
1.1306367157e+01 1.2084140859e+03
1.1319099553e+01 1.2091768231e+03
1.1331831948e+01 1.2099374791e+03
1.1344564344e+01 1.2106955752e+03
1.1357296739e+01 1.2114506247e+03
1.1370029134e+01 1.2122021370e+03
1.1382761530e+01 1.2129496209e+03
1.1395493925e+01 1.2136925877e+03
1.1408226321e+01 1.2144305553e+03
1.1420958716e+01 1.2151630511e+03
1.1433691112e+01 1.2158896155e+03
1.1446423507e+01 1.2166098051e+03
1.1459155903e+01 1.2173231960e+03
1.1471888298e+01 1.2180293866e+03
1.1484620694e+01 1.2187280004e+03
1.1497353089e+01 1.2194186885e+03
1.1510085484e+01 1.2201011319e+03
1.1522817880e+01 1.2207750439e+03
1.1535550275e+01 1.2214401715e+03
1.1548282671e+01 1.2220962973e+03
1.1561015066e+01 1.2227432403e+03
1.1573747462e+01 1.2233808574e+03
1.1586479857e+01 1.2240090437e+03
1.1599212253e+01 1.2246277328e+03
1.1611944648e+01 1.2252368969e+03
1.1624677043e+01 1.2258365467e+03
1.1637409439e+01 1.2264267306e+03
1.1650141834e+01 1.2270075338e+03
1.1662874230e+01 1.2275790771e+03
1.1675606625e+01 1.2281415158e+03
1.1688339021e+01 1.2286950376e+03
1.1701071416e+01 1.2292398611e+03
1.1713803812e+01 1.2297762332e+03
1.1726536207e+01 1.2303044273e+03
1.1739268602e+01 1.2308247404e+03
1.1752000998e+01 1.2313374907e+03
1.1764733393e+01 1.2318430149e+03
1.1777465789e+01 1.2323416652e+03
1.1790198184e+01 1.2328338066e+03
1.1802930580e+01 1.2333198140e+03
1.1815662975e+01 1.2338000692e+03
1.1828395371e+01 1.2342749578e+03
1.1841127766e+01 1.2347448669e+03
1.1853860161e+01 1.2352101818e+03
1.1866592557e+01 1.2356712837e+03
1.1879324952e+01 1.2361285468e+03
1.1892057348e+01 1.2365823362e+03
1.1904789743e+01 1.2370330054e+03
1.1917522139e+01 1.2374808945e+03
1.1930254534e+01 1.2379263280e+03
1.1942986930e+01 1.2383696132e+03
1.1955719325e+01 1.2388110386e+03
1.1968451721e+01 1.2392508730e+03
1.1981184116e+01 1.2396893639e+03
1.1993916511e+01 1.2401267372e+03
1.2006648907e+01 1.2405631961e+03
1.2019381302e+01 1.2409989211e+03
1.2032113698e+01 1.2414340695e+03
1.2044846093e+01 1.2418687758e+03
1.2057578489e+01 1.2423031515e+03
1.2070310884e+01 1.2427372859e+03
1.2083043280e+01 1.2431712463e+03
1.2095775675e+01 1.2436050792e+03
1.2108508070e+01 1.2440388109e+03
1.2121240466e+01 1.2444724484e+03
1.2133972861e+01 1.2449059810e+03
1.2146705257e+01 1.2453393814e+03
1.2159437652e+01 1.2457726067e+03
1.2172170048e+01 1.2462056002e+03
1.2184902443e+01 1.2466382925e+03
1.2197634839e+01 1.2470706035e+03
1.2210367234e+01 1.2475024432e+03
1.2223099629e+01 1.2479337137e+03
1.2235832025e+01 1.2483643106e+03
1.2248564420e+01 1.2487941241e+03
1.2261296816e+01 1.2492230408e+03
1.2274029211e+01 1.2496509449e+03
1.2286761607e+01 1.2500777194e+03
1.2299494002e+01 1.2505032474e+03
1.2312226398e+01 1.2509274129e+03
1.2324958793e+01 1.2513501023e+03
1.2337691188e+01 1.2517712053e+03
1.2350423584e+01 1.2521906152e+03
1.2363155979e+01 1.2526082302e+03
1.2375888375e+01 1.2530239539e+03
1.2388620770e+01 1.2534376955e+03
1.2401353166e+01 1.2538493709e+03
1.2414085561e+01 1.2542589025e+03
1.2426817957e+01 1.2546662196e+03
1.2439550352e+01 1.2550712588e+03
1.2452282748e+01 1.2554739638e+03
1.2465015143e+01 1.2558742856e+03
1.2477747538e+01 1.2562721823e+03
1.2490479934e+01 1.2566676194e+03
1.2503212329e+01 1.2570605691e+03
1.2515944725e+01 1.2574510102e+03
1.2528677120e+01 1.2578389283e+03
1.2541409516e+01 1.2582243150e+03
1.2554141911e+01 1.2586071677e+03
1.2566874307e+01 1.2589874894e+03
1.2579606702e+01 1.2593652883e+03
1.2592339097e+01 1.2597405771e+03
1.2605071493e+01 1.2601133732e+03
1.2617803888e+01 1.2604836977e+03
1.2630536284e+01 1.2608515753e+03
1.2643268679e+01 1.2612170340e+03
1.2656001075e+01 1.2615801045e+03
1.2668733470e+01 1.2619408198e+03
1.2681465866e+01 1.2622992148e+03
1.2694198261e+01 1.2626553261e+03
1.2706930656e+01 1.2630091915e+03
1.2719663052e+01 1.2633608497e+03
1.2732395447e+01 1.2637103395e+03
1.2745127843e+01 1.2640577003e+03
1.2757860238e+01 1.2644029707e+03
1.2770592634e+01 1.2647461892e+03
1.2783325029e+01 1.2650873930e+03
1.2796057425e+01 1.2654266182e+03
1.2808789820e+01 1.2657638992e+03
1.2821522215e+01 1.2660992684e+03
1.2834254611e+01 1.2664327561e+03
1.2846987006e+01 1.2667643898e+03
1.2859719402e+01 1.2670941944e+03
1.2872451797e+01 1.2674221912e+03
1.2885184193e+01 1.2677483986e+03
1.2897916588e+01 1.2680728308e+03
1.2910648984e+01 1.2683954983e+03
1.2923381379e+01 1.2687164072e+03
1.2936113775e+01 1.2690355593e+03
1.2948846170e+01 1.2693529517e+03
1.2961578565e+01 1.2696685769e+03
1.2974310961e+01 1.2699824224e+03
1.2987043356e+01 1.2702944707e+03
1.2999775752e+01 1.2706046991e+03
1.3012508147e+01 1.2709130802e+03
1.3025240543e+01 1.2712195813e+03
1.3037972938e+01 1.2715241648e+03
1.3050705334e+01 1.2718267882e+03
1.3063437729e+01 1.2721274046e+03
1.3076170124e+01 1.2724259625e+03
1.3088902520e+01 1.2727224064e+03
1.3101634915e+01 1.2730166767e+03
1.3114367311e+01 1.2733087108e+03
1.3127099706e+01 1.2735984429e+03
1.3139832102e+01 1.2738858048e+03
1.3152564497e+01 1.2741707265e+03
1.3165296893e+01 1.2744531364e+03
1.3178029288e+01 1.2747329626e+03
1.3190761683e+01 1.2750101329e+03
1.3203494079e+01 1.2752845759e+03
1.3216226474e+01 1.2755562214e+03
1.3228958870e+01 1.2758250017e+03
1.3241691265e+01 1.2760908516e+03
1.3254423661e+01 1.2763537099e+03
1.3267156056e+01 1.2766135196e+03
1.3279888452e+01 1.2768702290e+03
1.3292620847e+01 1.2771237923e+03
1.3305353242e+01 1.2773741701e+03
1.3318085638e+01 1.2776213306e+03
1.3330818033e+01 1.2778652494e+03
1.3343550429e+01 1.2781059112e+03
1.3356282824e+01 1.2783433090e+03
1.3369015220e+01 1.2785774457e+03
1.3381747615e+01 1.2788083338e+03
1.3394480011e+01 1.2790359960e+03
1.3407212406e+01 1.2792604651e+03
1.3419944802e+01 1.2794817848e+03
1.3432677197e+01 1.2797000088e+03
1.3445409592e+01 1.2799152015e+03
1.3458141988e+01 1.2801274378e+03
1.3470874383e+01 1.2803368025e+03
1.3483606779e+01 1.2805433901e+03
1.3496339174e+01 1.2807473047e+03
1.3509071570e+01 1.2809486593e+03
1.3521803965e+01 1.2811475749e+03
1.3534536361e+01 1.2813441806e+03
1.3547268756e+01 1.2815386121e+03
1.3560001151e+01 1.2817310115e+03
1.3572733547e+01 1.2819215259e+03
1.3585465942e+01 1.2821103070e+03
1.3598198338e+01 1.2822975100e+03
1.3610930733e+01 1.2824832925e+03
1.3623663129e+01 1.2826678133e+03
1.3636395524e+01 1.2828512321e+03
1.3649127920e+01 1.2830337076e+03
1.3661860315e+01 1.2832153971e+03
1.3674592710e+01 1.2833964551e+03
1.3687325106e+01 1.2835770326e+03
1.3700057501e+01 1.2837572760e+03
1.3712789897e+01 1.2839373260e+03
1.3725522292e+01 1.2841173170e+03
1.3738254688e+01 1.2842973762e+03
1.3750987083e+01 1.2844776228e+03
1.3763719479e+01 1.2846581672e+03
1.3776451874e+01 1.2848391106e+03
1.3789184269e+01 1.2850205442e+03
1.3801916665e+01 1.2852025489e+03
1.3814649060e+01 1.2853851950e+03
1.3827381456e+01 1.2855685417e+03
1.3840113851e+01 1.2857526370e+03
1.3852846247e+01 1.2859375175e+03
1.3865578642e+01 1.2861232086e+03
1.3878311038e+01 1.2863097243e+03
1.3891043433e+01 1.2864970673e+03
1.3903775829e+01 1.2866852297e+03
1.3916508224e+01 1.2868741927e+03
1.3929240619e+01 1.2870639273e+03
1.3941973015e+01 1.2872543948e+03
1.3954705410e+01 1.2874455470e+03
1.3967437806e+01 1.2876373273e+03
1.3980170201e+01 1.2878296706e+03
1.3992902597e+01 1.2880225048e+03
1.4005634992e+01 1.2882157507e+03
1.4018367388e+01 1.2884093234e+03
1.4031099783e+01 1.2886031328e+03
1.4043832178e+01 1.2887970843e+03
1.4056564574e+01 1.2889910799e+03
1.4069296969e+01 1.2891850186e+03
1.4082029365e+01 1.2893787978e+03
1.4094761760e+01 1.2895723136e+03
1.4107494156e+01 1.2897654619e+03
1.4120226551e+01 1.2899581391e+03
1.4132958947e+01 1.2901502429e+03
1.4145691342e+01 1.2903416732e+03
1.4158423737e+01 1.2905323326e+03
1.4171156133e+01 1.2907221272e+03
1.4183888528e+01 1.2909109672e+03
1.4196620924e+01 1.2910987679e+03
1.4209353319e+01 1.2912854497e+03
1.4222085715e+01 1.2914709392e+03
1.4234818110e+01 1.2916551692e+03
1.4247550506e+01 1.2918380796e+03
1.4260282901e+01 1.2920196176e+03
1.4273015296e+01 1.2921997380e+03
1.4285747692e+01 1.2923784039e+03
1.4298480087e+01 1.2925555864e+03
1.4311212483e+01 1.2927312652e+03
1.4323944878e+01 1.2929054287e+03
1.4336677274e+01 1.2930780742e+03
1.4349409669e+01 1.2932492079e+03
1.4362142065e+01 1.2934188449e+03
1.4374874460e+01 1.2935870091e+03
1.4387606856e+01 1.2937537335e+03
1.4400339251e+01 1.2939190599e+03
1.4413071646e+01 1.2940830385e+03
1.4425804042e+01 1.2942457283e+03
1.4438536437e+01 1.2944071963e+03
1.4451268833e+01 1.2945675176e+03
1.4464001228e+01 1.2947267751e+03
1.4476733624e+01 1.2948850589e+03
1.4489466019e+01 1.2950424663e+03
1.4502198415e+01 1.2951991011e+03
1.4514930810e+01 1.2953550734e+03
1.4527663205e+01 1.2955104991e+03
1.4540395601e+01 1.2956654991e+03
1.4553127996e+01 1.2958201996e+03
1.4565860392e+01 1.2959747305e+03
1.4578592787e+01 1.2961292257e+03
1.4591325183e+01 1.2962838223e+03
1.4604057578e+01 1.2964386598e+03
1.4616789974e+01 1.2965938797e+03
1.4629522369e+01 1.2967496250e+03
1.4642254764e+01 1.2969060394e+03
1.4654987160e+01 1.2970632666e+03
1.4667719555e+01 1.2972214500e+03
1.4680451951e+01 1.2973807319e+03
1.4693184346e+01 1.2975412528e+03
1.4705916742e+01 1.2977031509e+03
1.4718649137e+01 1.2978665615e+03
1.4731381533e+01 1.2980316165e+03
1.4744113928e+01 1.2981984434e+03
1.4756846323e+01 1.2983671655e+03
1.4769578719e+01 1.2985379006e+03
1.4782311114e+01 1.2987107612e+03
1.4795043510e+01 1.2988858533e+03
1.4807775905e+01 1.2990632767e+03
1.4820508301e+01 1.2992431240e+03
1.4833240696e+01 1.2994254804e+03
1.4845973092e+01 1.2996104238e+03
1.4858705487e+01 1.2997980237e+03
1.4871437883e+01 1.2999883418e+03
1.4884170278e+01 1.3001814312e+03
1.4896902673e+01 1.3003773364e+03
1.4909635069e+01 1.3005760934e+03
1.4922367464e+01 1.3007777296e+03
1.4935099860e+01 1.3009822635e+03
1.4947832255e+01 1.3011897050e+03
1.4960564651e+01 1.3014000555e+03
1.4973297046e+01 1.3016133080e+03
1.4986029442e+01 1.3018294474e+03
1.4998761837e+01 1.3020484505e+03
1.5011494232e+01 1.3022702865e+03
1.5024226628e+01 1.3024949174e+03
1.5036959023e+01 1.3027222980e+03
1.5049691419e+01 1.3029523770e+03
1.5062423814e+01 1.3031850967e+03
1.5075156210e+01 1.3034203942e+03
1.5087888605e+01 1.3036582013e+03
1.5100621001e+01 1.3038984455e+03
1.5113353396e+01 1.3041410506e+03
1.5126085791e+01 1.3043859369e+03
1.5138818187e+01 1.3046330225e+03
1.5151550582e+01 1.3048822233e+03
1.5164282978e+01 1.3051334540e+03
1.5177015373e+01 1.3053866287e+03
1.5189747769e+01 1.3056416615e+03
1.5202480164e+01 1.3058984676e+03
1.5215212560e+01 1.3061569632e+03
1.5227944955e+01 1.3064170668e+03
1.5240677350e+01 1.3066786996e+03
1.5253409746e+01 1.3069417861e+03
1.5266142141e+01 1.3072062547e+03
1.5278874537e+01 1.3074720384e+03
1.5291606932e+01 1.3077390753e+03
1.5304339328e+01 1.3080073088e+03
1.5317071723e+01 1.3082766886e+03
1.5329804119e+01 1.3085471707e+03
1.5342536514e+01 1.3088187181e+03
1.5355268910e+01 1.3090913008e+03
1.5368001305e+01 1.3093648963e+03
1.5380733700e+01 1.3096394898e+03
1.5393466096e+01 1.3099150744e+03
1.5406198491e+01 1.3101916509e+03
1.5418930887e+01 1.3104692284e+03
1.5431663282e+01 1.3107478239e+03
1.5444395678e+01 1.3110274622e+03
1.5457128073e+01 1.3113081763e+03
1.5469860469e+01 1.3115900063e+03
1.5482592864e+01 1.3118730002e+03
1.5495325259e+01 1.3121572129e+03
1.5508057655e+01 1.3124427057e+03
1.5520790050e+01 1.3127295468e+03
1.5533522446e+01 1.3130178098e+03
1.5546254841e+01 1.3133075739e+03
1.5558987237e+01 1.3135989229e+03
1.5571719632e+01 1.3138919450e+03
1.5584452028e+01 1.3141867318e+03
1.5597184423e+01 1.3144833780e+03
1.5609916818e+01 1.3147819802e+03
1.5622649214e+01 1.3150826368e+03
1.5635381609e+01 1.3153854469e+03
1.5648114005e+01 1.3156905097e+03
1.5660846400e+01 1.3159979237e+03
1.5673578796e+01 1.3163077860e+03
1.5686311191e+01 1.3166201916e+03
1.5699043587e+01 1.3169352328e+03
1.5711775982e+01 1.3172529985e+03
1.5724508377e+01 1.3175735734e+03
1.5737240773e+01 1.3178970375e+03
1.5749973168e+01 1.3182234656e+03
1.5762705564e+01 1.3185529269e+03
1.5775437959e+01 1.3188854842e+03
1.5788170355e+01 1.3192211940e+03
1.5800902750e+01 1.3195601057e+03
1.5813635146e+01 1.3199022617e+03
1.5826367541e+01 1.3202476969e+03
1.5839099937e+01 1.3205964390e+03
1.5851832332e+01 1.3209485081e+03
1.5864564727e+01 1.3213039169e+03
1.5877297123e+01 1.3216626710e+03
1.5890029518e+01 1.3220247688e+03
1.5902761914e+01 1.3223902020e+03
1.5915494309e+01 1.3227589557e+03
1.5928226705e+01 1.3231310092e+03
1.5940959100e+01 1.3235063363e+03
1.5953691496e+01 1.3238849059e+03
1.5966423891e+01 1.3242666824e+03
1.5979156286e+01 1.3246516269e+03
1.5991888682e+01 1.3250396975e+03
1.6004621077e+01 1.3254308500e+03
1.6017353473e+01 1.3258250391e+03
1.6030085868e+01 1.3262222190e+03
1.6042818264e+01 1.3266223442e+03
1.6055550659e+01 1.3270253704e+03
1.6068283055e+01 1.3274312555e+03
1.6081015450e+01 1.3278399601e+03
1.6093747845e+01 1.3282514489e+03
1.6106480241e+01 1.3286656907e+03
1.6119212636e+01 1.3290826601e+03
1.6131945032e+01 1.3295023374e+03
1.6144677427e+01 1.3299247096e+03
1.6157409823e+01 1.3303497714e+03
1.6170142218e+01 1.3307775249e+03
1.6182874614e+01 1.3312079808e+03
1.6195607009e+01 1.3316411586e+03
1.6208339404e+01 1.3320770868e+03
1.6221071800e+01 1.3325158029e+03
1.6233804195e+01 1.3329573543e+03
1.6246536591e+01 1.3334017973e+03
1.6259268986e+01 1.3338491979e+03
1.6272001382e+01 1.3342996310e+03
1.6284733777e+01 1.3347531806e+03
1.6297466173e+01 1.3352099393e+03
1.6310198568e+01 1.3356700073e+03
1.6322930964e+01 1.3361334927e+03
1.6335663359e+01 1.3366005101e+03
1.6348395754e+01 1.3370711803e+03
1.6361128150e+01 1.3375456291e+03
1.6373860545e+01 1.3380239867e+03
1.6386592941e+01 1.3385063862e+03
1.6399325336e+01 1.3389929631e+03
1.6412057732e+01 1.3394838537e+03
1.6424790127e+01 1.3399791939e+03
1.6437522523e+01 1.3404791183e+03
1.6450254918e+01 1.3409837584e+03
1.6462987313e+01 1.3414932417e+03
1.6475719709e+01 1.3420076899e+03
1.6488452104e+01 1.3425272179e+03
1.6501184500e+01 1.3430519323e+03
1.6513916895e+01 1.3435819297e+03
1.6526649291e+01 1.3441172958e+03
1.6539381686e+01 1.3446581037e+03
1.6552114082e+01 1.3452044127e+03
1.6564846477e+01 1.3457562672e+03
1.6577578872e+01 1.3463136950e+03
1.6590311268e+01 1.3468767066e+03
1.6603043663e+01 1.3474452940e+03
1.6615776059e+01 1.3480194296e+03
1.6628508454e+01 1.3485990652e+03
1.6641240850e+01 1.3491841314e+03
1.6653973245e+01 1.3497745369e+03
1.6666705641e+01 1.3503701677e+03
1.6679438036e+01 1.3509708868e+03
1.6692170431e+01 1.3515765338e+03
1.6704902827e+01 1.3521869250e+03
1.6717635222e+01 1.3528018528e+03
1.6730367618e+01 1.3534210865e+03
1.6743100013e+01 1.3540443719e+03
1.6755832409e+01 1.3546714324e+03
1.6768564804e+01 1.3553019692e+03
1.6781297200e+01 1.3559356621e+03
1.6794029595e+01 1.3565721706e+03
1.6806761991e+01 1.3572111352e+03
1.6819494386e+01 1.3578521782e+03
1.6832226781e+01 1.3584949057e+03
1.6844959177e+01 1.3591389087e+03
1.6857691572e+01 1.3597837654e+03
1.6870423968e+01 1.3604290431e+03
1.6883156363e+01 1.3610742999e+03
1.6895888759e+01 1.3617190873e+03
1.6908621154e+01 1.3623629525e+03
1.6921353550e+01 1.3630054409e+03
1.6934085945e+01 1.3636460984e+03
1.6946818340e+01 1.3642844746e+03
1.6959550736e+01 1.3649201251e+03
1.6972283131e+01 1.3655526145e+03
1.6985015527e+01 1.3661815190e+03
1.6997747922e+01 1.3668064296e+03
1.7010480318e+01 1.3674269545e+03
1.7023212713e+01 1.3680427223e+03
1.7035945109e+01 1.3686533844e+03
1.7048677504e+01 1.3692586177e+03
1.7061409899e+01 1.3698581273e+03
1.7074142295e+01 1.3704516487e+03
1.7086874690e+01 1.3710389503e+03
1.7099607086e+01 1.3716198352e+03
1.7112339481e+01 1.3721941433e+03
1.7125071877e+01 1.3727617527e+03
1.7137804272e+01 1.3733225814e+03
1.7150536668e+01 1.3738765882e+03
1.7163269063e+01 1.3744237738e+03
1.7176001458e+01 1.3749641810e+03
1.7188733854e+01 1.3754978953e+03
1.7201466249e+01 1.3760250448e+03
1.7214198645e+01 1.3765457995e+03
1.7226931040e+01 1.3770603709e+03
1.7239663436e+01 1.3775690108e+03
1.7252395831e+01 1.3780720100e+03
1.7265128227e+01 1.3785696965e+03
1.7277860622e+01 1.3790624333e+03
1.7290593018e+01 1.3795506166e+03
1.7303325413e+01 1.3800346725e+03
1.7316057808e+01 1.3805150546e+03
1.7328790204e+01 1.3809922407e+03
1.7341522599e+01 1.3814667293e+03
1.7354254995e+01 1.3819390362e+03
1.7366987390e+01 1.3824096907e+03
1.7379719786e+01 1.3828792320e+03
1.7392452181e+01 1.3833482047e+03
1.7405184577e+01 1.3838171554e+03
1.7417916972e+01 1.3842866284e+03
1.7430649367e+01 1.3847571618e+03
1.7443381763e+01 1.3852292834e+03
1.7456114158e+01 1.3857035072e+03
1.7468846554e+01 1.3861803295e+03
1.7481578949e+01 1.3866602254e+03
1.7494311345e+01 1.3871436459e+03
1.7507043740e+01 1.3876310142e+03
1.7519776136e+01 1.3881227239e+03
1.7532508531e+01 1.3886191358e+03
1.7545240926e+01 1.3891205763e+03
1.7557973322e+01 1.3896273356e+03
1.7570705717e+01 1.3901396666e+03
1.7583438113e+01 1.3906577837e+03
1.7596170508e+01 1.3911818627e+03
1.7608902904e+01 1.3917120404e+03
1.7621635299e+01 1.3922484156e+03
1.7634367695e+01 1.3927910491e+03
1.7647100090e+01 1.3933399657e+03
