# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 8 jobs
1.1433691112e+01 5.7510971471e+01 2.6272093106e+00
1.1446423507e+01 5.6959619024e+01 2.5746344601e+00
1.1459155903e+01 5.6371087467e+01 2.5146223414e+00
1.1471888298e+01 5.5747619349e+01 2.4478200973e+00
1.1484620694e+01 5.5091614617e+01 2.3750469415e+00
1.1497353089e+01 5.4405831394e+01 2.2973238337e+00
1.1510085484e+01 5.3693061156e+01 2.2159047598e+00
1.1522817880e+01 5.2956358157e+01 2.1322075256e+00
1.1535550275e+01 5.2198902927e+01 2.0479885418e+00
1.1548282671e+01 5.1424053956e+01 1.9652505220e+00
1.1561015066e+01 5.0635232930e+01 1.8861976891e+00
1.1573747462e+01 4.9835883723e+01 1.8133270626e+00
1.1586479857e+01 4.9029650540e+01 1.7492933453e+00
1.1599212253e+01 4.8219998681e+01 1.6967690529e+00
1.1611944648e+01 4.7410446132e+01 1.6582407518e+00
1.1624677043e+01 4.6604562562e+01 1.6358241154e+00
1.1637409439e+01 4.5805605944e+01 1.6308200104e+00
1.1650141834e+01 4.5017021998e+01 1.6437412887e+00
1.1662874230e+01 4.4241918264e+01 1.6740610553e+00
1.1675606625e+01 4.3483347595e+01 1.7203755278e+00
1.1688339021e+01 4.2744151978e+01 1.7806381967e+00
1.1701071416e+01 4.2027032130e+01 1.8523652064e+00
1.1713803812e+01 4.1334259618e+01 1.9328992079e+00
1.1726536207e+01 4.0668242531e+01 2.0196938990e+00
1.1739268602e+01 4.0030849124e+01 2.1103097681e+00
1.1752000998e+01 3.9423842599e+01 2.2024523891e+00
1.1764733393e+01 3.8848601297e+01 2.2942530445e+00
1.1777465789e+01 3.8306309511e+01 2.3839048005e+00
1.1790198184e+01 3.7797946553e+01 2.4699371329e+00
1.1802930580e+01 3.7324046730e+01 2.5510583960e+00
1.1815662975e+01 3.6885130319e+01 2.6262063333e+00
1.1828395371e+01 3.6481096973e+01 2.6944493013e+00
1.1841127766e+01 3.6111878111e+01 2.7550522465e+00
1.1853860161e+01 3.5776976579e+01 2.8074053046e+00
1.1866592557e+01 3.5475827247e+01 2.8510892013e+00
1.1879324952e+01 3.5207501777e+01 2.8857347267e+00
1.1892057348e+01 3.4970872047e+01 2.9111540669e+00
1.1904789743e+01 3.4764642794e+01 2.9272840911e+00
1.1917522139e+01 3.4587392924e+01 2.9341319667e+00
1.1930254534e+01 3.4437405546e+01 2.9318410490e+00
1.1942986930e+01 3.4312994399e+01 2.9206515687e+00
1.1955719325e+01 3.4212179921e+01 2.9008666210e+00
1.1968451721e+01 3.4133035791e+01 2.8729304646e+00
1.1981184116e+01 3.4073544144e+01 2.8373577320e+00
1.1993916511e+01 3.4031497379e+01 2.7947362188e+00
1.2006648907e+01 3.4004814059e+01 2.7457533133e+00
1.2019381302e+01 3.3991284874e+01 2.6911642982e+00
1.2032113698e+01 3.3988836796e+01 2.6317903596e+00
1.2044846093e+01 3.3995316157e+01 2.5685350515e+00
1.2057578489e+01 3.4008593007e+01 2.5023439538e+00
1.2070310884e+01 3.4026760413e+01 2.4342625796e+00
1.2083043280e+01 3.4047820462e+01 2.3653252916e+00
1.2095775675e+01 3.4069984960e+01 2.2966644670e+00
1.2108508070e+01 3.4091429445e+01 2.2294070657e+00
1.2121240466e+01 3.4110628959e+01 2.1647072191e+00
1.2133972861e+01 3.4126024708e+01 2.1036813103e+00
1.2146705257e+01 3.4136306080e+01 2.0474263311e+00
1.2159437652e+01 3.4140257636e+01 1.9969596049e+00
1.2172170048e+01 3.4136754599e+01 1.9531639337e+00
1.2184902443e+01 3.4124849295e+01 1.9167873592e+00
1.2197634839e+01 3.4103781052e+01 1.8883497492e+00
1.2210367234e+01 3.4072848546e+01 1.8681791308e+00
1.2223099629e+01 3.4031606386e+01 1.8563228387e+00
1.2235832025e+01 3.3979565569e+01 1.8525645008e+00
1.2248564420e+01 3.3916617075e+01 1.8565271048e+00
1.2261296816e+01 3.3842547049e+01 1.8675430457e+00
1.2274029211e+01 3.3757384936e+01 1.8848192300e+00
1.2286761607e+01 3.3661189200e+01 1.9074178945e+00
1.2299494002e+01 3.3554180413e+01 1.9343758891e+00
1.2312226398e+01 3.3436695416e+01 1.9646686553e+00
1.2324958793e+01 3.3309064333e+01 1.9972873290e+00
1.2337691188e+01 3.3171774037e+01 2.0312145845e+00
1.2350423584e+01 3.3025320648e+01 2.0655519531e+00
1.2363155979e+01 3.2870277135e+01 2.0994062560e+00
1.2375888375e+01 3.2707161288e+01 2.1319301660e+00
1.2388620770e+01 3.2536738491e+01 2.1624164342e+00
1.2401353166e+01 3.2359614835e+01 2.1901344236e+00
1.2414085561e+01 3.2176466690e+01 2.2144340875e+00
1.2426817957e+01 3.1987999435e+01 2.2347727255e+00
1.2439550352e+01 3.1794880269e+01 2.2506194762e+00
1.2452282748e+01 3.1597809235e+01 2.2615092151e+00
1.2465015143e+01 3.1397406100e+01 2.2670100235e+00
1.2477747538e+01 3.1194388777e+01 2.2668088378e+00
1.2490479934e+01 3.0989300350e+01 2.2605684682e+00
1.2503212329e+01 3.0782834218e+01 2.2480796049e+00
1.2515944725e+01 3.0575462711e+01 2.2291712843e+00
1.2528677120e+01 3.0367809844e+01 2.2037680848e+00
1.2541409516e+01 3.0160330090e+01 2.1718183090e+00
1.2554141911e+01 2.9953485861e+01 2.1334470894e+00
1.2566874307e+01 2.9747703745e+01 2.0887687698e+00
1.2579606702e+01 2.9543388755e+01 2.0381223554e+00
1.2592339097e+01 2.9340954629e+01 1.9819242549e+00
1.2605071493e+01 2.9140640561e+01 1.9207085724e+00
1.2617803888e+01 2.8942767747e+01 1.8552019797e+00
1.2630536284e+01 2.8747517961e+01 1.7863361029e+00
1.2643268679e+01 2.8555229459e+01 1.7152432019e+00
1.2656001075e+01 2.8365991576e+01 1.6432940870e+00
1.2668733470e+01 2.8179976968e+01 1.5721608001e+00
1.2681465866e+01 2.7997384876e+01 1.5037934785e+00
1.2694198261e+01 2.7818190647e+01 1.4404405204e+00
1.2706930656e+01 2.7642578690e+01 1.3846385365e+00
1.2719663052e+01 2.7470436936e+01 1.3389772348e+00
1.2732395447e+01 2.7301882164e+01 1.3060787629e+00
1.2745127843e+01 2.7136931042e+01 1.2881880268e+00
1.2757860238e+01 2.6975485973e+01 1.2868506117e+00
1.2770592634e+01 2.6817447116e+01 1.3027163995e+00
1.2783325029e+01 2.6662785425e+01 1.3353781099e+00
1.2796057425e+01 2.6511391083e+01 1.3835110935e+00
1.2808789820e+01 2.6363039685e+01 1.4450473124e+00
1.2821522215e+01 2.6217664420e+01 1.5175984716e+00
1.2834254611e+01 2.6075027856e+01 1.5985983335e+00
1.2846987006e+01 2.5934901104e+01 1.6855937347e+00
1.2859719402e+01 2.5797051261e+01 1.7763300609e+00
1.2872451797e+01 2.5661210893e+01 1.8687539166e+00
1.2885184193e+01 2.5527074421e+01 1.9610915186e+00
1.2897916588e+01 2.5394369065e+01 2.0517994482e+00
1.2910648984e+01 2.5262695387e+01 2.1395469527e+00
1.2923381379e+01 2.5131696419e+01 2.2232031699e+00
1.2936113775e+01 2.5000965953e+01 2.3017919509e+00
1.2948846170e+01 2.4870152035e+01 2.3745713516e+00
1.2961578565e+01 2.4738792632e+01 2.4408620537e+00
1.2974310961e+01 2.4606416833e+01 2.5001541120e+00
1.2987043356e+01 2.4472622152e+01 2.5520889204e+00
1.2999775752e+01 2.4336918889e+01 2.5963950073e+00
1.3012508147e+01 2.4198849929e+01 2.6329210249e+00
1.3025240543e+01 2.4057900702e+01 2.6615856795e+00
1.3037972938e+01 2.3913693067e+01 2.6824903493e+00
1.3050705334e+01 2.3765631303e+01 2.6957008167e+00
1.3063437729e+01 2.3613419313e+01 2.7014932586e+00
1.3076170124e+01 2.3456550276e+01 2.7001455353e+00
1.3088902520e+01 2.3294649317e+01 2.6920020210e+00
1.3101634915e+01 2.3127254336e+01 2.6774741320e+00
1.3114367311e+01 2.2954149788e+01 2.6570635844e+00
1.3127099706e+01 2.2774955820e+01 2.6312729129e+00
1.3139832102e+01 2.2589399106e+01 2.6006413073e+00
1.3152564497e+01 2.2397335434e+01 2.5657651280e+00
1.3165296893e+01 2.2198604425e+01 2.5272389380e+00
1.3178029288e+01 2.1993064100e+01 2.4856272791e+00
1.3190761683e+01 2.1780699825e+01 2.4415611023e+00
1.3203494079e+01 2.1561597718e+01 2.3956250387e+00
1.3216226474e+01 2.1335821909e+01 2.3483897383e+00
1.3228958870e+01 2.1103526396e+01 2.3003551722e+00
1.3241691265e+01 2.0865005914e+01 2.2520619741e+00
1.3254423661e+01 2.0620553624e+01 2.2039410151e+00
1.3267156056e+01 2.0370584908e+01 2.1564038797e+00
1.3279888452e+01 2.0115554891e+01 2.1098122709e+00
1.3292620847e+01 1.9856004237e+01 2.0644453747e+00
1.3305353242e+01 1.9592528176e+01 2.0205374373e+00
1.3318085638e+01 1.9325819225e+01 1.9782762605e+00
1.3330818033e+01 1.9056609821e+01 1.9377768170e+00
1.3343550429e+01 1.8785649971e+01 1.8991048651e+00
1.3356282824e+01 1.8513824566e+01 1.8622981358e+00
1.3369015220e+01 1.8241960974e+01 1.8273147771e+00
1.3381747615e+01 1.7971009396e+01 1.7941258597e+00
1.3394480011e+01 1.7701873156e+01 1.7626510372e+00
1.3407212406e+01 1.7435569540e+01 1.7328313317e+00
1.3419944802e+01 1.7173035751e+01 1.7045624214e+00
1.3432677197e+01 1.6915249993e+01 1.6777595804e+00
1.3445409592e+01 1.6663203716e+01 1.6523677870e+00
1.3458141988e+01 1.6417828461e+01 1.6283136152e+00
1.3470874383e+01 1.6180096052e+01 1.6055856894e+00
1.3483606779e+01 1.5950878348e+01 1.5841617343e+00
1.3496339174e+01 1.5731052433e+01 1.5640791643e+00
1.3509071570e+01 1.5521429798e+01 1.5453833079e+00
1.3521803965e+01 1.5322770506e+01 1.5281483032e+00
1.3534536361e+01 1.5135760940e+01 1.5124802395e+00
1.3547268756e+01 1.4961017654e+01 1.4985034964e+00
1.3560001151e+01 1.4799092622e+01 1.4863578829e+00
1.3572733547e+01 1.4650441415e+01 1.4761884559e+00
1.3585465942e+01 1.4515438708e+01 1.4681453830e+00
1.3598198338e+01 1.4394377079e+01 1.4623667873e+00
1.3610930733e+01 1.4287425306e+01 1.4589687704e+00
1.3623663129e+01 1.4194693626e+01 1.4580508640e+00
1.3636395524e+01 1.4116168489e+01 1.4596677147e+00
1.3649127920e+01 1.4051754219e+01 1.4638365573e+00
1.3661860315e+01 1.4001251051e+01 1.4705226759e+00
1.3674592710e+01 1.3964368966e+01 1.4796375137e+00
1.3687325106e+01 1.3940724729e+01 1.4910449037e+00
1.3700057501e+01 1.3929840093e+01 1.5045494038e+00
1.3712789897e+01 1.3931164275e+01 1.5199093392e+00
1.3725522292e+01 1.3944060935e+01 1.5368359219e+00
1.3738254688e+01 1.3967825231e+01 1.5550068752e+00
1.3750987083e+01 1.4001665651e+01 1.5740670981e+00
1.3763719479e+01 1.4044768379e+01 1.5936377231e+00
1.3776451874e+01 1.4096225224e+01 1.6133307804e+00
1.3789184269e+01 1.4155122165e+01 1.6327490557e+00
1.3801916665e+01 1.4220471604e+01 1.6515016402e+00
1.3814649060e+01 1.4291282486e+01 1.6692038150e+00
1.3827381456e+01 1.4366527000e+01 1.6854916192e+00
1.3840113851e+01 1.4445183687e+01 1.7000231144e+00
1.3852846247e+01 1.4526209175e+01 1.7124805294e+00
1.3865578642e+01 1.4608573842e+01 1.7225848274e+00
1.3878311038e+01 1.4691256873e+01 1.7300884982e+00
1.3891043433e+01 1.4773260553e+01 1.7347863124e+00
1.3903775829e+01 1.4853615721e+01 1.7365155604e+00
1.3916508224e+01 1.4931383531e+01 1.7351535041e+00
1.3929240619e+01 1.5005670911e+01 1.7306284384e+00
1.3941973015e+01 1.5075626768e+01 1.7229066551e+00
1.3954705410e+01 1.5140459917e+01 1.7120053533e+00
1.3967437806e+01 1.5199432307e+01 1.6979811928e+00
1.3980170201e+01 1.5251857772e+01 1.6809393960e+00
1.3992902597e+01 1.5297133621e+01 1.6610255550e+00
1.4005634992e+01 1.5334713663e+01 1.6384144125e+00
1.4018367388e+01 1.5364135017e+01 1.6133314398e+00
1.4031099783e+01 1.5384982165e+01 1.5860190078e+00
1.4043832178e+01 1.5396945731e+01 1.5567577902e+00
1.4056564574e+01 1.5399767416e+01 1.5258482470e+00
1.4069296969e+01 1.5393271163e+01 1.4936046808e+00
1.4082029365e+01 1.5377352646e+01 1.4603587669e+00
1.4094761760e+01 1.5351990098e+01 1.4264472094e+00
1.4107494156e+01 1.5317217025e+01 1.3922105895e+00
1.4120226551e+01 1.5273142460e+01 1.3579766612e+00
1.4132958947e+01 1.5219962029e+01 1.3240678610e+00
1.4145691342e+01 1.5157901000e+01 1.2907880222e+00
1.4158423737e+01 1.5087268345e+01 1.2584145220e+00
1.4171156133e+01 1.5008430095e+01 1.2272016802e+00
1.4183888528e+01 1.4921808072e+01 1.1973716338e+00
1.4196620924e+01 1.4827865163e+01 1.1691065653e+00
1.4209353319e+01 1.4727120418e+01 1.1425533539e+00
1.4222085715e+01 1.4620126435e+01 1.1178233062e+00
1.4234818110e+01 1.4507490249e+01 1.0949915583e+00
1.4247550506e+01 1.4389846795e+01 1.0740988059e+00
1.4260282901e+01 1.4267846957e+01 1.0551545372e+00
1.4273015296e+01 1.4142191718e+01 1.0381439367e+00
1.4285747692e+01 1.4013603394e+01 1.0230377554e+00
1.4298480087e+01 1.3882805243e+01 1.0097892500e+00
1.4311212483e+01 1.3750550123e+01 9.9834391146e-01
1.4323944878e+01 1.3617590449e+01 9.8865426367e-01
1.4336677274e+01 1.3484698934e+01 9.8066467079e-01
1.4349409669e+01 1.3352640315e+01 9.7433863772e-01
1.4362142065e+01 1.3222183381e+01 9.6964447040e-01
1.4374874460e+01 1.3094097468e+01 9.6656254360e-01
1.4387606856e+01 1.2969133947e+01 9.6508846921e-01
1.4400339251e+01 1.2848041352e+01 9.6522998312e-01
1.4413071646e+01 1.2731548143e+01 9.6700745481e-01
1.4425804042e+01 1.2620373794e+01 9.7044786044e-01
1.4438536437e+01 1.2515205328e+01 9.7558848831e-01
1.4451268833e+01 1.2416718545e+01 9.8247050774e-01
1.4464001228e+01 1.2325560590e+01 9.9113269431e-01
1.4476733624e+01 1.2242332397e+01 1.0016270839e+00
1.4489466019e+01 1.2167624125e+01 1.0139886267e+00
1.4502198415e+01 1.2101991226e+01 1.0282513399e+00
1.4514930810e+01 1.2045939978e+01 1.0444482292e+00
1.4527663205e+01 1.1999944193e+01 1.0625990621e+00
1.4540395601e+01 1.1964431338e+01 1.0827169077e+00
1.4553127996e+01 1.1939800479e+01 1.1047956945e+00
1.4565860392e+01 1.1926381492e+01 1.1288270173e+00
1.4578592787e+01 1.1924484089e+01 1.1547814278e+00
1.4591325183e+01 1.1934345418e+01 1.1826173202e+00
1.4604057578e+01 1.1956175913e+01 1.2122779507e+00
1.4616789974e+01 1.1990114281e+01 1.2436892659e+00
1.4629522369e+01 1.2036260951e+01 1.2767606200e+00
1.4642254764e+01 1.2094648967e+01 1.3113822006e+00
1.4654987160e+01 1.2165292701e+01 1.3474364605e+00
1.4667719555e+01 1.2248109107e+01 1.3847699021e+00
1.4680451951e+01 1.2342970001e+01 1.4232173056e+00
1.4693184346e+01 1.2449755938e+01 1.4626311574e+00
1.4705916742e+01 1.2568184826e+01 1.5027853253e+00
1.4718649137e+01 1.2698018293e+01 1.5434941550e+00
1.4731381533e+01 1.2838937711e+01 1.5845465041e+00
1.4744113928e+01 1.2990551409e+01 1.6257010066e+00
1.4756846323e+01 1.3152445152e+01 1.6667270398e+00
1.4769578719e+01 1.3324159791e+01 1.7073778579e+00
1.4782311114e+01 1.3505160792e+01 1.7473998204e+00
1.4795043510e+01 1.3694939922e+01 1.7865597265e+00
1.4807775905e+01 1.3892875576e+01 1.8245918300e+00
1.4820508301e+01 1.4098385068e+01 1.8612580035e+00
1.4833240696e+01 1.4310761758e+01 1.8962850517e+00
1.4845973092e+01 1.4529366522e+01 1.9294572072e+00
1.4858705487e+01 1.4753485903e+01 1.9605242670e+00
1.4871437883e+01 1.4982375134e+01 1.9892527948e+00
1.4884170278e+01 1.5215330590e+01 2.0154422395e+00
1.4896902673e+01 1.5451568295e+01 2.0388738469e+00
1.4909635069e+01 1.5690343828e+01 2.0593448437e+00
1.4922367464e+01 1.5930882609e+01 2.0766772164e+00
1.4935099860e+01 1.6172441974e+01 2.0907168289e+00
1.4947832255e+01 1.6414246040e+01 2.1012865424e+00
1.4960564651e+01 1.6655551112e+01 2.1082642500e+00
1.4973297046e+01 1.6895639520e+01 2.1115347592e+00
1.4986029442e+01 1.7133830890e+01 2.1110159440e+00
1.4998761837e+01 1.7369365364e+01 2.1065998114e+00
1.5011494232e+01 1.7601630443e+01 2.0982579736e+00
1.5024226628e+01 1.7830007702e+01 2.0859640203e+00
1.5036959023e+01 1.8053878079e+01 2.0697203330e+00
1.5049691419e+01 1.8272677350e+01 2.0495371843e+00
1.5062423814e+01 1.8485944452e+01 2.0255122361e+00
1.5075156210e+01 1.8693189178e+01 1.9977395906e+00
1.5087888605e+01 1.8893988609e+01 1.9663508016e+00
1.5100621001e+01 1.9087990073e+01 1.9315497334e+00
1.5113353396e+01 1.9274885651e+01 1.8935663079e+00
1.5126085791e+01 1.9454409258e+01 1.8526910487e+00
1.5138818187e+01 1.9626350241e+01 1.8092850429e+00
1.5151550582e+01 1.9790591328e+01 1.7637835471e+00
1.5164282978e+01 1.9947052711e+01 1.7166725594e+00
1.5177015373e+01 2.0095706620e+01 1.6685409625e+00
1.5189747769e+01 2.0236543805e+01 1.6200569709e+00
1.5202480164e+01 2.0369740997e+01 1.5719881642e+00
1.5215212560e+01 2.0495405800e+01 1.5251845954e+00
1.5227944955e+01 2.0613761523e+01 1.4806222778e+00
1.5240677350e+01 2.0725088828e+01 1.4393165360e+00
1.5253409746e+01 2.0829681017e+01 1.4023666041e+00
1.5266142141e+01 2.0927974481e+01 1.3709120779e+00
1.5278874537e+01 2.1020334497e+01 1.3460174892e+00
1.5291606932e+01 2.1107244191e+01 1.3286997949e+00
1.5304339328e+01 2.1189284756e+01 1.3197653059e+00
1.5317071723e+01 2.1266927662e+01 1.3198139269e+00
1.5329804119e+01 2.1340809859e+01 1.3291599737e+00
1.5342536514e+01 2.1411584476e+01 1.3477330519e+00
1.5355268910e+01 2.1479870930e+01 1.3752442805e+00
1.5368001305e+01 2.1546361101e+01 1.4110554109e+00
1.5380733700e+01 2.1611756440e+01 1.4543662682e+00
1.5393466096e+01 2.1676744390e+01 1.5042341019e+00
1.5406198491e+01 2.1742054752e+01 1.5596441405e+00
1.5418930887e+01 2.1808485394e+01 1.6195404093e+00
1.5431663282e+01 2.1876660951e+01 1.6829433491e+00
1.5444395678e+01 2.1947323063e+01 1.7488953173e+00
1.5457128073e+01 2.2021228672e+01 1.8165325290e+00
1.5469860469e+01 2.2098990007e+01 1.8850308742e+00
1.5482592864e+01 2.2181293135e+01 1.9537019882e+00
1.5495325259e+01 2.2268801673e+01 2.0219127103e+00
1.5508057655e+01 2.2362099725e+01 2.0890991538e+00
1.5520790050e+01 2.2461723472e+01 2.1547852722e+00
1.5533522446e+01 2.2568197431e+01 2.2185682939e+00
1.5546254841e+01 2.2681964260e+01 2.2800723498e+00
1.5558987237e+01 2.2803552184e+01 2.3390293711e+00
1.5571719632e+01 2.2933204181e+01 2.3951855564e+00
1.5584452028e+01 2.3071229905e+01 2.4483416839e+00
1.5597184423e+01 2.3217995053e+01 2.4983659242e+00
1.5609916818e+01 2.3373517267e+01 2.5451348602e+00
1.5622649214e+01 2.3538014396e+01 2.5885717288e+00
1.5635381609e+01 2.3711438283e+01 2.6286244559e+00
1.5648114005e+01 2.3893863256e+01 2.6652894248e+00
1.5660846400e+01 2.4085156573e+01 2.6985655264e+00
1.5673578796e+01 2.4285174963e+01 2.7284608212e+00
1.5686311191e+01 2.4493653725e+01 2.7550348018e+00
1.5699043587e+01 2.4710382854e+01 2.7783235247e+00
1.5711775982e+01 2.4934881328e+01 2.7983982632e+00
1.5724508377e+01 2.5166885093e+01 2.8153236758e+00
1.5737240773e+01 2.5405821054e+01 2.8291693919e+00
1.5749973168e+01 2.5651233263e+01 2.8400063918e+00
1.5762705564e+01 2.5902558202e+01 2.8479390689e+00
1.5775437959e+01 2.6159163114e+01 2.8530229160e+00
1.5788170355e+01 2.6420422547e+01 2.8553324419e+00
1.5800902750e+01 2.6685662566e+01 2.8549740670e+00
1.5813635146e+01 2.6954219180e+01 2.8520175666e+00
1.5826367541e+01 2.7225349970e+01 2.8465462400e+00
1.5839099937e+01 2.7498385540e+01 2.8386352278e+00
1.5851832332e+01 2.7772607878e+01 2.8283931723e+00
1.5864564727e+01 2.8047250508e+01 2.8158878225e+00
1.5877297123e+01 2.8321673542e+01 2.8012549480e+00
1.5890029518e+01 2.8595207580e+01 2.7845835044e+00
1.5902761914e+01 2.8867188203e+01 2.7660246340e+00
1.5915494309e+01 2.9136990045e+01 2.7456975415e+00
1.5928226705e+01 2.9404080926e+01 2.7237581341e+00
1.5940959100e+01 2.9667946506e+01 2.7004122735e+00
1.5953691496e+01 2.9928101572e+01 2.6758244328e+00
1.5966423891e+01 3.0184162583e+01 2.6501981797e+00
1.5979156286e+01 3.0435806022e+01 2.6237953650e+00
1.5991888682e+01 3.0682772985e+01 2.5968531377e+00
1.6004621077e+01 3.0924848909e+01 2.5696264630e+00
1.6017353473e+01 3.1161952494e+01 2.5424080978e+00
1.6030085868e+01 3.1394042747e+01 2.5154737930e+00
1.6042818264e+01 3.1621146813e+01 2.4891169970e+00
1.6055550659e+01 3.1843430051e+01 2.4636514174e+00
1.6068283055e+01 3.2061151465e+01 2.4393402479e+00
1.6081015450e+01 3.2274488297e+01 2.4164720291e+00
1.6093747845e+01 3.2483932100e+01 2.3952794341e+00
1.6106480241e+01 3.2689866365e+01 2.3760099935e+00
1.6119212636e+01 3.2892850797e+01 2.3588342348e+00
1.6131945032e+01 3.3093419573e+01 2.3439350611e+00
1.6144677427e+01 3.3292288645e+01 2.3313743364e+00
1.6157409823e+01 3.3490152946e+01 2.3212524408e+00
1.6170142218e+01 3.3687783084e+01 2.3135333360e+00
1.6182874614e+01 3.3885964095e+01 2.3081910399e+00
1.6195607009e+01 3.4085536626e+01 2.3051578768e+00
1.6208339404e+01 3.4287408637e+01 2.3042617633e+00
1.6221071800e+01 3.4492417294e+01 2.3053256307e+00
1.6233804195e+01 3.4701502529e+01 2.3081664519e+00
1.6246536591e+01 3.4915556892e+01 2.3125499542e+00
1.6259268986e+01 3.5135483447e+01 2.3181959268e+00
1.6272001382e+01 3.5362095716e+01 2.3248654749e+00
1.6284733777e+01 3.5596325730e+01 2.3323079761e+00
1.6297466173e+01 3.5838967055e+01 2.3402713452e+00
1.6310198568e+01 3.6090740107e+01 2.3485075842e+00
1.6322930964e+01 3.6352387241e+01 2.3568036232e+00
1.6335663359e+01 3.6624574679e+01 2.3649938905e+00
1.6348395754e+01 3.6907904453e+01 2.3728694550e+00
1.6361128150e+01 3.7202792490e+01 2.3803050940e+00
1.6373860545e+01 3.7509704816e+01 2.3872132616e+00
1.6386592941e+01 3.7828956786e+01 2.3935207870e+00
1.6399325336e+01 3.8160779274e+01 2.3991766829e+00
1.6412057732e+01 3.8505299609e+01 2.4041513882e+00
1.6424790127e+01 3.8862461583e+01 2.4084982383e+00
1.6437522523e+01 3.9232170622e+01 2.4122239262e+00
1.6450254918e+01 3.9614268339e+01 2.4154105260e+00
1.6462987313e+01 4.0008321021e+01 2.4181101989e+00
1.6475719709e+01 4.0413906187e+01 2.4204500226e+00
1.6488452104e+01 4.0830403547e+01 2.4225023300e+00
1.6501184500e+01 4.1257101192e+01 2.4243807499e+00
1.6513916895e+01 4.1693151160e+01 2.4262032704e+00
1.6526649291e+01 4.2137608783e+01 2.4280444380e+00
1.6539381686e+01 4.2589317364e+01 2.4300223525e+00
1.6552114082e+01 4.3047155341e+01 2.4322084602e+00
1.6564846477e+01 4.3509700774e+01 2.4346693062e+00
1.6577578872e+01 4.3975681874e+01 2.4374358673e+00
1.6590311268e+01 4.4443415164e+01 2.4405444738e+00
1.6603043663e+01 4.4911371620e+01 2.4439896327e+00
1.6615776059e+01 4.5377752450e+01 2.4477354796e+00
1.6628508454e+01 4.5840869497e+01 2.4517520048e+00
1.6641240850e+01 4.6298699132e+01 2.4559396741e+00
1.6653973245e+01 4.6749431021e+01 2.4602051847e+00
1.6666705641e+01 4.7191067071e+01 2.4644284434e+00
1.6679438036e+01 4.7621490975e+01 2.4684608235e+00
1.6692170431e+01 4.8038691805e+01 2.4721457748e+00
1.6704902827e+01 4.8440614410e+01 2.4752987120e+00
1.6717635222e+01 4.8825103776e+01 2.4777308471e+00
1.6730367618e+01 4.9190137793e+01 2.4792755279e+00
1.6743100013e+01 4.9533614506e+01 2.4796978704e+00
1.6755832409e+01 4.9853541620e+01 2.4788462059e+00
1.6768564804e+01 5.0147878926e+01 2.4765273532e+00
1.6781297200e+01 5.0414808118e+01 2.4725344048e+00
1.6794029595e+01 5.0652465480e+01 2.4667216811e+00
1.6806761991e+01 5.0859099841e+01 2.4589681226e+00
1.6819494386e+01 5.1033100849e+01 2.4491273232e+00
1.6832226781e+01 5.1173020216e+01 2.4371213586e+00
1.6844959177e+01 5.1277389020e+01 2.4228794231e+00
1.6857691572e+01 5.1345138105e+01 2.4063754959e+00
1.6870423968e+01 5.1375189128e+01 2.3876082735e+00
1.6883156363e+01 5.1366665770e+01 2.3666072496e+00
1.6895888759e+01 5.1318965761e+01 2.3434744616e+00
1.6908621154e+01 5.1231659824e+01 2.3183151032e+00
1.6921353550e+01 5.1104519773e+01 2.2913196544e+00
1.6934085945e+01 5.0937535667e+01 2.2626692001e+00
1.6946818340e+01 5.0731054074e+01 2.2326375924e+00
1.6959550736e+01 5.0485431551e+01 2.2015252786e+00
1.6972283131e+01 5.0201591968e+01 2.1696597707e+00
1.6985015527e+01 4.9880450185e+01 2.1374569553e+00
1.6997747922e+01 4.9523242275e+01 2.1053623276e+00
1.7010480318e+01 4.9131582687e+01 2.0738665297e+00
1.7023212713e+01 4.8707229342e+01 2.0434995216e+00
1.7035945109e+01 4.8252150890e+01 2.0148226914e+00
1.7048677504e+01 4.7768701941e+01 1.9884314324e+00
1.7061409899e+01 4.7259355791e+01 1.9649274567e+00
1.7074142295e+01 4.6726844647e+01 1.9449997747e+00
1.7086874690e+01 4.6174145006e+01 1.9292100537e+00
1.7099607086e+01 4.5604383290e+01 1.9181492044e+00
1.7112339481e+01 4.5020842373e+01 1.9123895162e+00
1.7125071877e+01 4.4427014074e+01 1.9123964002e+00
1.7137804272e+01 4.3826519904e+01 1.9185577429e+00
1.7150536668e+01 4.3223095132e+01 1.9311635030e+00
1.7163269063e+01 4.2620432437e+01 1.9503372246e+00
1.7176001458e+01 4.2022446644e+01 1.9761352420e+00
1.7188733854e+01 4.1433026784e+01 2.0084231133e+00
1.7201466249e+01 4.0856071990e+01 2.0469864379e+00
1.7214198645e+01 4.0295320214e+01 2.0914472942e+00
1.7226931040e+01 3.9754605255e+01 2.1413397673e+00
1.7239663436e+01 3.9237564133e+01 2.1961211669e+00
1.7252395831e+01 3.8747786685e+01 2.2551435612e+00
1.7265128227e+01 3.8288566324e+01 2.3177326980e+00
1.7277860622e+01 3.7863172220e+01 2.3831652624e+00
1.7290593018e+01 3.7474529887e+01 2.4506624878e+00
1.7303325413e+01 3.7125274156e+01 2.5194810800e+00
1.7316057808e+01 3.6817997495e+01 2.5888446343e+00
