# omega_THz  G_like_smoothed_interp  G_like_used_for_integration  region_flag
# region_flag: 0=elastic_like (omega<=cutoff), 1=inelastic_sensitive (omega>cutoff)
1.144642350716911317e+01 4.103482095324285694e+01 4.103482095324285694e+01 0.000000000000000000e+00
1.145915590261646422e+01 3.991737082593493824e+01 3.991737082593493824e+01 0.000000000000000000e+00
1.147188829806381527e+01 3.698290069292811921e+01 3.698290069292811921e+01 0.000000000000000000e+00
1.148462069351116810e+01 3.276287533115306161e+01 3.276287533115306161e+01 0.000000000000000000e+00
1.149735308895851915e+01 2.806418814620201019e+01 2.806418814620201019e+01 0.000000000000000000e+00
1.151008548440587020e+01 2.377190086177546036e+01 2.377190086177546036e+01 0.000000000000000000e+00
1.152281787985322303e+01 2.063848604277539778e+01 2.063848604277539778e+01 0.000000000000000000e+00
1.153555027530057586e+01 1.911544274212732120e+01 1.911544274212732120e+01 0.000000000000000000e+00
1.154828267074792691e+01 1.926748200468870564e+01 1.926748200468870564e+01 0.000000000000000000e+00
1.156101506619527797e+01 2.079201908039787838e+01 2.079201908039787838e+01 0.000000000000000000e+00
1.157374746164262902e+01 2.313470828174440186e+01 2.313470828174440186e+01 0.000000000000000000e+00
1.158647985708998007e+01 2.566809759456297257e+01 2.566809759456297257e+01 0.000000000000000000e+00
1.159921225253733112e+01 2.788102118225618042e+01 2.788102118225618042e+01 0.000000000000000000e+00
1.161194464798468395e+01 2.952231428762958387e+01 2.952231428762958387e+01 0.000000000000000000e+00
1.162467704343203678e+01 3.065700710036085397e+01 3.065700710036085397e+01 0.000000000000000000e+00
1.163740943887938784e+01 3.161512860876323572e+01 3.161512860876323572e+01 0.000000000000000000e+00
1.165014183432673889e+01 3.285072880804016648e+01 3.285072880804016648e+01 0.000000000000000000e+00
1.166287422977409172e+01 3.475132486352246275e+01 3.475132486352246275e+01 0.000000000000000000e+00
1.167560662522144277e+01 3.746095303814890087e+01 3.746095303814890087e+01 0.000000000000000000e+00
1.168833902066879382e+01 4.077595904354518552e+01 4.077595904354518552e+01 0.000000000000000000e+00
1.170107141611614487e+01 4.414903167594557232e+01 4.414903167594557232e+01 0.000000000000000000e+00
1.171380381156349593e+01 4.681211789762978981e+01 4.681211789762978981e+01 0.000000000000000000e+00
1.172653620701085053e+01 4.798165068656351195e+01 4.798165068656351195e+01 0.000000000000000000e+00
1.173926860245820158e+01 4.708981821685168967e+01 4.708981821685168967e+01 0.000000000000000000e+00
1.175200099790555264e+01 4.397261551145982850e+01 4.397261551145982850e+01 0.000000000000000000e+00
1.176473339335290369e+01 3.895550379846245193e+01 3.895550379846245193e+01 0.000000000000000000e+00
1.177746578880025474e+01 3.280919565574792784e+01 3.280919565574792784e+01 0.000000000000000000e+00
1.179019818424760579e+01 2.658826524848271688e+01 2.658826524848271688e+01 0.000000000000000000e+00
1.180293057969495862e+01 2.139503656926850894e+01 2.139503656926850894e+01 0.000000000000000000e+00
1.181566297514230968e+01 1.813763177134690352e+01 1.813763177134690352e+01 0.000000000000000000e+00
1.182839537058966073e+01 1.734440175336837697e+01 1.734440175336837697e+01 0.000000000000000000e+00
1.184112776603701356e+01 1.908104380633607633e+01 1.908104380633607633e+01 0.000000000000000000e+00
1.185386016148436639e+01 2.298065220122218477e+01 2.298065220122218477e+01 0.000000000000000000e+00
1.186659255693171744e+01 2.836525341231429209e+01 2.836525341231429209e+01 0.000000000000000000e+00
1.187932495237906849e+01 3.441354331561910840e+01 3.441354331561910840e+01 0.000000000000000000e+00
1.189205734782641954e+01 4.032295070157426409e+01 4.032295070157426409e+01 0.000000000000000000e+00
1.190478974327377060e+01 4.542732857633830434e+01 4.542732857633830434e+01 0.000000000000000000e+00
1.191752213872112165e+01 4.925284439842388906e+01 4.925284439842388906e+01 0.000000000000000000e+00
1.193025453416847448e+01 5.152126594057546782e+01 5.152126594057546782e+01 0.000000000000000000e+00
1.194298692961582731e+01 5.212538048976545468e+01 5.212538048976545468e+01 0.000000000000000000e+00
1.195571932506317836e+01 5.110454924048211467e+01 5.110454924048211467e+01 0.000000000000000000e+00
1.196845172051052941e+01 4.863545431122800267e+01 4.863545431122800267e+01 0.000000000000000000e+00
1.198118411595788224e+01 4.503842623383660992e+01 4.503842623383660992e+01 0.000000000000000000e+00
1.199391651140523329e+01 4.077950509710267823e+01 4.077950509710267823e+01 0.000000000000000000e+00
1.200664890685258435e+01 3.644545195061918008e+01 3.644545195061918008e+01 0.000000000000000000e+00
1.201938130229993540e+01 3.267644027568893250e+01 3.267644027568893250e+01 0.000000000000000000e+00
1.203211369774728645e+01 3.005945275025224461e+01 3.005945275025224461e+01 0.000000000000000000e+00
1.204484609319464106e+01 2.900771542793179947e+01 2.900771542793179947e+01 0.000000000000000000e+00
1.205757848864199211e+01 2.966360235906131138e+01 2.966360235906131138e+01 0.000000000000000000e+00
1.207031088408934316e+01 3.186134662124493389e+01 3.186134662124493389e+01 0.000000000000000000e+00
1.208304327953669421e+01 3.516820778487632282e+01 3.516820778487632282e+01 0.000000000000000000e+00
1.209577567498404527e+01 3.899346873436245886e+01 3.899346873436245886e+01 0.000000000000000000e+00
1.210850807043139810e+01 4.273083188129199783e+01 4.273083188129199783e+01 0.000000000000000000e+00
1.212124046587874915e+01 4.588567816148021450e+01 4.588567816148021450e+01 0.000000000000000000e+00
1.213397286132610020e+01 4.814678596816946055e+01 4.814678596816946055e+01 0.000000000000000000e+00
1.214670525677345125e+01 4.938307321532315086e+01 4.938307321532315086e+01 0.000000000000000000e+00
1.215943765222080586e+01 4.958067261724801966e+01 4.958067261724801966e+01 0.000000000000000000e+00
1.217217004766815691e+01 4.875731665801504988e+01 4.875731665801504988e+01 0.000000000000000000e+00
1.218490244311550796e+01 4.690138979593991309e+01 4.690138979593991309e+01 0.000000000000000000e+00
1.219763483856285902e+01 4.396862620120764120e+01 4.396862620120764120e+01 0.000000000000000000e+00
1.221036723401021007e+01 3.994188292115117633e+01 3.994188292115117633e+01 0.000000000000000000e+00
1.222309962945756112e+01 3.492508148784008171e+01 3.492508148784008171e+01 0.000000000000000000e+00
1.223583202490491395e+01 2.922564258187505004e+01 2.922564258187505004e+01 0.000000000000000000e+00
1.224856442035226500e+01 2.337684833263497453e+01 2.337684833263497453e+01 0.000000000000000000e+00
1.226129681579961783e+01 1.807610774212423976e+01 1.807610774212423976e+01 0.000000000000000000e+00
1.227402921124696888e+01 1.404836713450472985e+01 1.404836713450472985e+01 0.000000000000000000e+00
1.228676160669432171e+01 1.187614337651776353e+01 1.187614337651776353e+01 0.000000000000000000e+00
1.229949400214167277e+01 1.185378107627076538e+01 1.185378107627076538e+01 0.000000000000000000e+00
1.231222639758902382e+01 1.391615474389672968e+01 1.391615474389672968e+01 0.000000000000000000e+00
1.232495879303637487e+01 1.766472120378450583e+01 1.766472120378450583e+01 0.000000000000000000e+00
1.233769118848372592e+01 2.247807335494259462e+01 2.247807335494259462e+01 0.000000000000000000e+00
1.235042358393107698e+01 2.766488035279251534e+01 2.766488035279251534e+01 0.000000000000000000e+00
1.236315597937843158e+01 3.260760251100392537e+01 3.260760251100392537e+01 0.000000000000000000e+00
1.237588837482578263e+01 3.685400164611291984e+01 3.685400164611291984e+01 0.000000000000000000e+00
1.238862077027313369e+01 4.014077220005759017e+01 4.014077220005759017e+01 0.000000000000000000e+00
1.240135316572048474e+01 4.236049091288035129e+01 4.236049091288035129e+01 0.000000000000000000e+00
1.241408556116783579e+01 4.350586621195359527e+01 4.350586621195359527e+01 0.000000000000000000e+00
1.242681795661518862e+01 4.362111295257241039e+01 4.362111295257241039e+01 0.000000000000000000e+00
1.243955035206253967e+01 4.278313617126515567e+01 4.278313617126515567e+01 0.000000000000000000e+00
1.245228274750989073e+01 4.111095029055547911e+01 4.111095029055547911e+01 0.000000000000000000e+00
1.246501514295724178e+01 3.878407427179194400e+01 3.878407427179194400e+01 0.000000000000000000e+00
1.247774753840459638e+01 3.604656525106964438e+01 3.604656525106964438e+01 0.000000000000000000e+00
1.249047993385194744e+01 3.318227373424927151e+01 3.318227373424927151e+01 0.000000000000000000e+00
1.250321232929929849e+01 3.046062222177942758e+01 3.046062222177942758e+01 0.000000000000000000e+00
1.251594472474664954e+01 2.807254353489687304e+01 2.807254353489687304e+01 0.000000000000000000e+00
1.252867712019400059e+01 2.608166717212404961e+01 2.608166717212404961e+01 0.000000000000000000e+00
1.254140951564135165e+01 2.441042321189058129e+01 2.441042321189058129e+01 0.000000000000000000e+00
1.255414191108870448e+01 2.287029458194576748e+01 2.287029458194576748e+01 0.000000000000000000e+00
1.256687430653605553e+01 2.122363807056663632e+01 2.122363807056663632e+01 0.000000000000000000e+00
1.257960670198340836e+01 1.925775806094899423e+01 1.925775806094899423e+01 0.000000000000000000e+00
1.259233909743075941e+01 1.684680178791186833e+01 1.684680178791186833e+01 0.000000000000000000e+00
1.260507149287811224e+01 1.398625579016160536e+01 1.398625579016160536e+01 0.000000000000000000e+00
1.261780388832546329e+01 1.079637006825831591e+01 1.079637006825831591e+01 0.000000000000000000e+00
1.263053628377281434e+01 7.499094330649541895e+00 7.499094330649541895e+00 0.000000000000000000e+00
1.264326867922016540e+01 4.380894297694635675e+00 4.380894297694635675e+00 0.000000000000000000e+00
1.265600107466751645e+01 1.749046591568536257e+00 1.749046591568536257e+00 0.000000000000000000e+00
1.266873347011486750e+01 -1.138283191958242291e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.268146586556222211e+01 -9.922411924759779733e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.269419826100957316e+01 -7.747240509753129389e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.270693065645692421e+01 5.250264734403163880e-01 5.250264734403163880e-01 0.000000000000000000e+00
1.271966305190427526e+01 2.773011665683318583e+00 2.773011665683318583e+00 0.000000000000000000e+00
1.273239544735162809e+01 5.753150535943820643e+00 5.753150535943820643e+00 0.000000000000000000e+00
1.274512784279897915e+01 9.234266987674351057e+00 9.234266987674351057e+00 0.000000000000000000e+00
1.275786023824633020e+01 1.304688403994451207e+01 1.304688403994451207e+01 0.000000000000000000e+00
1.277059263369368125e+01 1.713958391617051547e+01 1.713958391617051547e+01 0.000000000000000000e+00
1.278332502914103230e+01 2.158476151601225013e+01 2.158476151601225013e+01 0.000000000000000000e+00
1.279605742458838691e+01 2.651838583056518672e+01 2.651838583056518672e+01 0.000000000000000000e+00
1.280878982003573796e+01 3.202540700536625451e+01 3.202540700536625451e+01 0.000000000000000000e+00
1.282152221548308901e+01 3.800759935687261759e+01 3.800759935687261759e+01 0.000000000000000000e+00
1.283425461093044007e+01 4.408952446468374120e+01 4.408952446468374120e+01 0.000000000000000000e+00
1.284698700637779112e+01 4.961139473875684303e+01 4.961139473875684303e+01 0.000000000000000000e+00
1.285971940182514395e+01 5.373135490170614048e+01 5.373135490170614048e+01 0.000000000000000000e+00
1.287245179727249500e+01 5.562306366045994110e+01 5.562306366045994110e+01 0.000000000000000000e+00
1.288518419271984605e+01 5.470895754184005710e+01 5.470895754184005710e+01 0.000000000000000000e+00
1.289791658816719888e+01 5.085816500673990959e+01 5.085816500673990959e+01 0.000000000000000000e+00
1.291064898361455171e+01 4.447537941740945655e+01 4.447537941740945655e+01 0.000000000000000000e+00
1.292338137906190276e+01 3.644700334905058980e+01 3.644700334905058980e+01 0.000000000000000000e+00
1.293611377450925382e+01 2.795243205205385095e+01 2.795243205205385095e+01 0.000000000000000000e+00
1.294884616995660487e+01 2.019809943518571060e+01 2.019809943518571060e+01 0.000000000000000000e+00
1.296157856540395592e+01 1.415286490027737543e+01 1.415286490027737543e+01 0.000000000000000000e+00
1.297431096085130697e+01 1.036077063297125989e+01 1.036077063297125989e+01 0.000000000000000000e+00
1.298704335629865980e+01 8.878741874282644275e+00 8.878741874282644275e+00 0.000000000000000000e+00
1.299977575174601263e+01 9.342310807004500006e+00 9.342310807004500006e+00 0.000000000000000000e+00
1.301250814719336368e+01 1.112290619381744072e+01 1.112290619381744072e+01 0.000000000000000000e+00
1.302524054264071474e+01 1.351756724261610465e+01 1.351756724261610465e+01 0.000000000000000000e+00
1.303797293808806756e+01 1.591210639582373432e+01 1.591210639582373432e+01 0.000000000000000000e+00
1.305070533353541862e+01 1.787987800338595434e+01 1.787987800338595434e+01 0.000000000000000000e+00
1.306343772898276967e+01 1.920712152428959385e+01 1.920712152428959385e+01 0.000000000000000000e+00
1.307617012443012072e+01 1.986228816329024482e+01 1.986228816329024482e+01 0.000000000000000000e+00
1.308890251987747178e+01 1.994029026013793171e+01 1.994029026013793171e+01 0.000000000000000000e+00
1.310163491532482283e+01 1.960572010698758305e+01 1.960572010698758305e+01 0.000000000000000000e+00
1.311436731077217743e+01 1.905297125171976091e+01 1.905297125171976091e+01 0.000000000000000000e+00
1.312709970621952849e+01 1.847758306077075474e+01 1.847758306077075474e+01 0.000000000000000000e+00
1.313983210166687954e+01 1.805025102772466639e+01 1.805025102772466639e+01 0.000000000000000000e+00
1.315256449711423059e+01 1.788394820798492901e+01 1.788394820798492901e+01 0.000000000000000000e+00
1.316529689256158164e+01 1.799498068557900865e+01 1.799498068557900865e+01 0.000000000000000000e+00
1.317802928800893447e+01 1.826982199912016824e+01 1.826982199912016824e+01 0.000000000000000000e+00
1.319076168345628552e+01 1.845956910869864487e+01 1.845956910869864487e+01 0.000000000000000000e+00
1.320349407890363658e+01 1.821886964206580828e+01 1.821886964206580828e+01 0.000000000000000000e+00
1.321622647435098941e+01 1.719028140062543031e+01 1.719028140062543031e+01 0.000000000000000000e+00
1.322895886979834223e+01 1.512105941706654377e+01 1.512105941706654377e+01 0.000000000000000000e+00
1.324169126524569329e+01 1.197621965676089850e+01 1.197621965676089850e+01 0.000000000000000000e+00
1.325442366069304434e+01 8.010235788128763801e+00 8.010235788128763801e+00 0.000000000000000000e+00
1.326715605614039539e+01 3.760700611904852497e+00 3.760700611904852497e+00 0.000000000000000000e+00
1.327988845158774645e+01 -4.525650852762335558e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.329262084703509750e+01 -2.659689767261176119e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.330535324248245033e+01 -3.514105831232669619e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.331808563792980316e+01 -2.395014546012678824e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.333081803337715421e+01 4.611753465705403787e-01 4.611753465705403787e-01 0.000000000000000000e+00
1.334355042882450526e+01 4.390468642299892643e+00 4.390468642299892643e+00 0.000000000000000000e+00
1.335628282427185809e+01 8.444882221522238552e+00 8.444882221522238552e+00 0.000000000000000000e+00
1.336901521971920914e+01 1.162538198291551517e+01 1.162538198291551517e+01 0.000000000000000000e+00
1.338174761516656019e+01 1.314387968615956837e+01 1.314387968615956837e+01 0.000000000000000000e+00
1.339448001061391125e+01 1.264152579265252818e+01 1.264152579265252818e+01 0.000000000000000000e+00
1.340721240606126230e+01 1.029980067461695548e+01 1.029980067461695548e+01 0.000000000000000000e+00
1.341994480150861335e+01 6.811326161754605479e+00 6.811326161754605479e+00 0.000000000000000000e+00
1.343267719695596796e+01 3.212414243410794512e+00 3.212414243410794512e+00 0.000000000000000000e+00
1.344540959240331901e+01 6.248589625013726279e-01 6.248589625013726279e-01 0.000000000000000000e+00
1.345814198785067006e+01 -2.583078388293075581e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.347087438329802112e+01 1.761624000280303415e+00 1.761624000280303415e+00 0.000000000000000000e+00
1.348360677874537394e+01 5.948693226805336742e+00 5.948693226805336742e+00 0.000000000000000000e+00
1.349633917419272500e+01 1.197985436165733830e+01 1.197985436165733830e+01 0.000000000000000000e+00
1.350907156964007605e+01 1.893099476633383915e+01 1.893099476633383915e+01 0.000000000000000000e+00
1.352180396508742710e+01 2.573741186019477922e+01 2.573741186019477922e+01 0.000000000000000000e+00
1.353453636053478171e+01 3.143627453245671077e+01 3.143627453245671077e+01 0.000000000000000000e+00
1.354726875598213276e+01 3.536328505620841867e+01 3.536328505620841867e+01 0.000000000000000000e+00
1.356000115142948381e+01 3.725868503508723961e+01 3.725868503508723961e+01 0.000000000000000000e+00
1.357273354687683486e+01 3.726696174571880249e+01 3.726696174571880249e+01 0.000000000000000000e+00
1.358546594232418592e+01 3.584551509577664063e+01 3.584551509577664063e+01 0.000000000000000000e+00
1.359819833777153697e+01 3.361401683629254222e+01 3.361401683629254222e+01 0.000000000000000000e+00
1.361093073321888980e+01 3.119184062817112846e+01 3.119184062817112846e+01 0.000000000000000000e+00
1.362366312866624085e+01 2.906079541712065861e+01 2.906079541712065861e+01 0.000000000000000000e+00
1.363639552411359368e+01 2.748412027269883851e+01 2.748412027269883851e+01 0.000000000000000000e+00
1.364912791956094473e+01 2.649112554384188911e+01 2.649112554384188911e+01 0.000000000000000000e+00
1.366186031500829756e+01 2.592160717967228933e+01 2.592160717967228933e+01 0.000000000000000000e+00
1.367459271045564861e+01 2.551003225723730949e+01 2.551003225723730949e+01 0.000000000000000000e+00
1.368732510590299967e+01 2.498259003481093998e+01 2.498259003481093998e+01 0.000000000000000000e+00
1.370005750135035072e+01 2.413855171820382850e+01 2.413855171820382850e+01 0.000000000000000000e+00
1.371278989679770177e+01 2.289652429685391866e+01 2.289652429685391866e+01 0.000000000000000000e+00
1.372552229224505282e+01 2.129521516162482087e+01 2.129521516162482087e+01 0.000000000000000000e+00
1.373825468769240565e+01 1.945603232119152182e+01 1.945603232119152182e+01 0.000000000000000000e+00
1.375098708313975848e+01 1.752542778747886842e+01 1.752542778747886842e+01 0.000000000000000000e+00
1.376371947858710953e+01 1.562210570332424808e+01 1.562210570332424808e+01 0.000000000000000000e+00
1.377645187403446059e+01 1.381124696568149979e+01 1.381124696568149979e+01 0.000000000000000000e+00
1.378918426948181164e+01 1.211567264547662148e+01 1.211567264547662148e+01 0.000000000000000000e+00
1.380191666492916447e+01 1.055693388320533899e+01 1.055693388320533899e+01 0.000000000000000000e+00
1.381464906037651552e+01 9.203782008497197964e+00 9.203782008497197964e+00 0.000000000000000000e+00
1.382738145582386657e+01 8.198114570739129192e+00 8.198114570739129192e+00 0.000000000000000000e+00
1.384011385127121763e+01 7.736122523708624854e+00 7.736122523708624854e+00 0.000000000000000000e+00
1.385284624671857223e+01 7.998810846823187326e+00 7.998810846823187326e+00 0.000000000000000000e+00
1.386557864216592328e+01 9.051866857810328071e+00 9.051866857810328071e+00 0.000000000000000000e+00
1.387831103761327434e+01 1.075334092462149727e+01 1.075334092462149727e+01 0.000000000000000000e+00
1.389104343306062539e+01 1.271314499309671220e+01 1.271314499309671220e+01 0.000000000000000000e+00
1.390377582850797644e+01 1.433692724274647823e+01 1.433692724274647823e+01 0.000000000000000000e+00
1.391650822395532749e+01 1.495553628585275163e+01 1.495553628585275163e+01 0.000000000000000000e+00
1.392924061940268032e+01 1.401211981829663245e+01 1.401211981829663245e+01 0.000000000000000000e+00
1.394197301485003138e+01 1.124899056062138136e+01 1.124899056062138136e+01 0.000000000000000000e+00
1.395470541029738420e+01 6.831738132544978193e+00 6.831738132544978193e+00 0.000000000000000000e+00
1.396743780574473526e+01 1.364514760076461330e+00 1.364514760076461330e+00 0.000000000000000000e+00
1.398017020119208809e+01 -4.217942055310039073e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.399290259663943914e+01 -8.853154881581794200e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.400563499208679019e+01 -1.159165014844977293e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.401836738753414124e+01 -1.180629720285233653e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.403109978298149230e+01 -9.316347046113161667e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.404383217842884335e+01 -4.397494260910693953e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.405656457387619618e+01 2.307893550813531647e+00 2.307893550813531647e+00 0.000000000000000000e+00
1.406929696932354901e+01 9.946203727847139575e+00 9.946203727847139575e+00 0.000000000000000000e+00
1.408202936477090006e+01 1.762191368849503093e+01 1.762191368849503093e+01 0.000000000000000000e+00
1.409476176021825111e+01 2.453989849240888788e+01 2.453989849240888788e+01 0.000000000000000000e+00
1.410749415566560394e+01 3.009800500127271761e+01 3.009800500127271761e+01 0.000000000000000000e+00
1.412022655111295499e+01 3.392719985392420057e+01 3.392719985392420057e+01 0.000000000000000000e+00
1.413295894656030605e+01 3.589490497298221783e+01 3.589490497298221783e+01 0.000000000000000000e+00
1.414569134200765710e+01 3.608624780666156795e+01 3.608624780666156795e+01 0.000000000000000000e+00
1.415842373745500815e+01 3.477656833228493127e+01 3.477656833228493127e+01 0.000000000000000000e+00
1.417115613290236276e+01 3.239395278416441215e+01 3.239395278416441215e+01 0.000000000000000000e+00
1.418388852834971381e+01 2.946705015107764680e+01 2.946705015107764680e+01 0.000000000000000000e+00
1.419662092379706486e+01 2.655074545311834910e+01 2.655074545311834910e+01 0.000000000000000000e+00
1.420935331924441591e+01 2.413364043402669168e+01 2.413364043402669168e+01 0.000000000000000000e+00
1.422208571469176697e+01 2.254006058741120810e+01 2.254006058741120810e+01 0.000000000000000000e+00
1.423481811013911980e+01 2.184957414683609755e+01 2.184957414683609755e+01 0.000000000000000000e+00
1.424755050558647085e+01 2.185952525963184101e+01 2.185952525963184101e+01 0.000000000000000000e+00
1.426028290103382190e+01 2.210845821936850442e+01 2.210845821936850442e+01 0.000000000000000000e+00
1.427301529648117473e+01 2.196417816524762756e+01 2.196417816524762756e+01 0.000000000000000000e+00
1.428574769192852756e+01 2.076394985020677453e+01 2.076394985020677453e+01 0.000000000000000000e+00
1.429848008737587861e+01 1.797773800015565371e+01 1.797773800015565371e+01 0.000000000000000000e+00
1.431121248282322966e+01 1.336044382576665157e+01 1.336044382576665157e+01 0.000000000000000000e+00
1.432394487827058072e+01 7.053413021841813624e+00 7.053413021841813624e+00 0.000000000000000000e+00
1.433667727371793177e+01 -3.916616154261282068e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.434940966916528282e+01 -8.083317735665414006e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.436214206461263565e+01 -1.494928636645765607e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.437487446005998670e+01 -1.995752186414391716e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.438760685550733953e+01 -2.235260400680253667e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.440033925095469058e+01 -2.185011713628708918e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.441307164640204341e+01 -1.873240468569634132e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.442580404184939447e+01 -1.380937863871338855e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.443853643729674552e+01 -8.240141954245952860e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.445126883274409657e+01 -3.251675705142765604e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.446400122819144762e+01 1.718173762783536396e-01 1.718173762783536396e-01 0.000000000000000000e+00
1.447673362363879868e+01 1.541757598297793130e+00 1.541757598297793130e+00 0.000000000000000000e+00
1.448946601908615328e+01 9.817138459771426184e-01 9.817138459771426184e-01 0.000000000000000000e+00
1.450219841453350433e+01 -8.318044318337330933e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.451493080998085539e+01 -2.889102810305524738e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.452766320542820644e+01 -4.159620555706493583e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.454039560087555749e+01 -3.896691765835065713e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.455312799632291032e+01 -1.836800335699351416e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.456586039177026137e+01 1.767707698414892725e+00 1.767707698414892725e+00 0.000000000000000000e+00
1.457859278721761243e+01 6.284862428481764240e+00 6.284862428481764240e+00 0.000000000000000000e+00
1.459132518266496525e+01 1.095156531848587811e+01 1.095156531848587811e+01 0.000000000000000000e+00
1.460405757811231808e+01 1.514029675761599059e+01 1.514029675761599059e+01 0.000000000000000000e+00
1.461678997355966914e+01 1.854868586716562362e+01 1.854868586716562362e+01 0.000000000000000000e+00
1.462952236900702019e+01 2.124962621057618151e+01 2.124962621057618151e+01 0.000000000000000000e+00
1.464225476445437124e+01 2.359649310627013463e+01 2.359649310627013463e+01 0.000000000000000000e+00
1.465498715990172229e+01 2.603039345396603821e+01 2.603039345396603821e+01 0.000000000000000000e+00
1.466771955534907335e+01 2.887012854990070920e+01 2.887012854990070920e+01 0.000000000000000000e+00
1.468045195079642617e+01 3.216588613333017577e+01 3.216588613333017577e+01 0.000000000000000000e+00
1.469318434624377723e+01 3.566365795536360395e+01 3.566365795536360395e+01 0.000000000000000000e+00
1.470591674169113006e+01 3.888325295722833630e+01 3.888325295722833630e+01 0.000000000000000000e+00
1.471864913713848111e+01 4.126897130221168197e+01 4.126897130221168197e+01 0.000000000000000000e+00
1.473138153258583394e+01 4.234885542464479613e+01 4.234885542464479613e+01 0.000000000000000000e+00
1.474411392803318499e+01 4.184886187303697369e+01 4.184886187303697369e+01 0.000000000000000000e+00
1.475684632348053604e+01 3.973087057164505609e+01 3.973087057164505609e+01 0.000000000000000000e+00
1.476957871892788710e+01 3.616254336523471125e+01 3.616254336523471125e+01 0.000000000000000000e+00
1.478231111437523815e+01 3.144936168636736440e+01 3.144936168636736440e+01 0.000000000000000000e+00
1.479504350982258920e+01 2.597004405498429591e+01 2.597004405498429591e+01 0.000000000000000000e+00
1.480777590526994381e+01 2.013689676706669829e+01 2.013689676706669829e+01 0.000000000000000000e+00
1.482050830071729486e+01 1.438606224735261740e+01 1.438606224735261740e+01 0.000000000000000000e+00
1.483324069616464591e+01 9.174626799404110855e+00 9.174626799404110855e+00 0.000000000000000000e+00
1.484597309161199696e+01 4.959887273713190048e+00 4.959887273713190048e+00 0.000000000000000000e+00
1.485870548705934979e+01 2.142060139913462447e+00 2.142060139913462447e+00 0.000000000000000000e+00
1.487143788250670084e+01 9.764944983971930448e-01 9.764944983971930448e-01 0.000000000000000000e+00
1.488417027795405190e+01 1.482848783573786466e+00 1.482848783573786466e+00 0.000000000000000000e+00
1.489690267340140295e+01 3.391063313496023746e+00 3.391063313496023746e+00 0.000000000000000000e+00
1.490963506884875756e+01 6.157478211420651881e+00 6.157478211420651881e+00 0.000000000000000000e+00
1.492236746429610861e+01 9.062360960057061376e+00 9.062360960057061376e+00 0.000000000000000000e+00
1.493509985974345966e+01 1.137081966315631831e+01 1.137081966315631831e+01 0.000000000000000000e+00
1.494783225519081071e+01 1.251410611505584392e+01 1.251410611505584392e+01 0.000000000000000000e+00
1.496056465063816177e+01 1.223814336207712117e+01 1.223814336207712117e+01 0.000000000000000000e+00
1.497329704608551282e+01 1.067490665249649417e+01 1.067490665249649417e+01 0.000000000000000000e+00
1.498602944153286565e+01 8.312969029183154390e+00 8.312969029183154390e+00 0.000000000000000000e+00
1.499876183698021670e+01 5.876619688249103746e+00 5.876619688249103746e+00 0.000000000000000000e+00
1.501149423242756775e+01 4.144161978479256270e+00 4.144161978479256270e+00 0.000000000000000000e+00
1.502422662787492058e+01 3.753287143686199201e+00 3.753287143686199201e+00 0.000000000000000000e+00
1.503695902332227341e+01 5.041989494986736098e+00 5.041989494986736098e+00 0.000000000000000000e+00
1.504969141876962446e+01 7.961527418091259634e+00 7.961527418091259634e+00 0.000000000000000000e+00
1.506242381421697552e+01 1.208069525969881042e+01 1.208069525969881042e+01 0.000000000000000000e+00
1.507515620966432657e+01 1.667945022283249301e+01 1.667945022283249301e+01 0.000000000000000000e+00
1.508788860511167762e+01 2.091148784103360470e+01 2.091148784103360470e+01 0.000000000000000000e+00
1.510062100055902867e+01 2.399987886127075498e+01 2.399987886127075498e+01 0.000000000000000000e+00
1.511335339600638150e+01 2.542265528129697927e+01 2.542265528129697927e+01 0.000000000000000000e+00
