# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
1.4355775900e+01 3.7226059600e+00 6.4219492500e-01 5.4683872686e+08 1.7980195062e+07 6.8075024265e-09 1.1955177601e-09
1.4387606900e+01 3.6991155100e+00 6.0600133000e-01 5.4533625985e+08 1.7122612830e+07 6.7831827486e-09 1.1314691739e-09
1.4419437800e+01 3.6770935200e+00 5.6965355900e-01 5.4352279935e+08 1.6085762904e+07 6.7652976552e-09 1.0670301530e-09
1.4451268800e+01 3.6565134700e+00 5.3313771100e-01 5.4165928394e+08 1.4884685440e+07 6.7505784142e-09 1.0015960909e-09
1.4483099800e+01 3.6373753500e+00 4.9653719100e-01 5.3999775449e+08 1.3504008558e+07 6.7359082880e-09 9.3481904036e-10
1.4514930800e+01 3.6196083900e+00 4.5985200100e-01 5.3874536480e+08 1.1949892911e+07 6.7185884585e-09 8.6647254328e-10
1.4546761800e+01 3.6031822600e+00 4.2314532700e-01 5.3816448491e+08 1.0206703024e+07 6.6953178090e-09 7.9646274330e-10
1.4578592800e+01 3.5880615800e+00 3.8642727900e-01 5.3837709408e+08 8.2910982024e+06 6.6645881102e-09 7.2506423870e-10
1.4610423800e+01 3.5741692500e+00 3.4977494600e-01 5.3961366253e+08 6.1987148374e+06 6.6235707103e-09 6.5264551224e-10
1.4642254800e+01 3.5614812800e+00 3.1321739400e-01 5.4190434105e+08 3.9611262022e+06 6.5721586084e-09 5.7998688028e-10
1.4674085800e+01 3.5499028600e+00 2.7679379800e-01 5.4540918834e+08 1.5943290495e+06 6.5086964721e-09 5.0785401610e-10
1.4705916700e+01 3.5393758900e+00 2.4055723700e-01 5.5006563537e+08 8.5526672251e+05 6.4344610214e-09 4.3743902705e-10
1.4737747700e+01 3.5298308400e+00 2.0454941300e-01 5.5595001402e+08 3.3491652170e+06 6.3491874287e-09 3.6991049587e-10
1.4769578700e+01 3.5211640900e+00 1.6884109600e-01 5.6291703193e+08 5.8335469570e+06 6.2552097205e-09 3.0686445082e-10
1.4801409700e+01 3.5133402600e+00 1.3346261500e-01 5.7095402210e+08 8.2556084140e+06 6.1534556619e-09 2.5011458827e-10
1.4833240700e+01 3.5062392900e+00 9.8493587800e-02 5.7985315932e+08 1.0570787719e+07 6.0467710379e-09 2.0249356564e-10
1.4865071700e+01 3.4997942000e+00 6.3945386600e-02 5.8951874593e+08 1.2716328259e+07 5.9366970502e-09 1.6782392786e-10
1.4896902700e+01 3.4939203200e+00 2.9912792500e-02 5.9972002104e+08 1.4668706450e+07 5.8259190913e-09 1.5097479790e-10
1.4928733700e+01 3.4885077100e+00 3.5801834100e-03 6.1029666892e+08 1.6375384003e+07 5.7160851233e-09 1.5348524261e-10
1.4960564700e+01 3.4834843300e+00 3.6448870400e-02 6.2102834610e+08 1.7826772708e+07 5.6092195338e-09 1.7137727971e-10
1.4992395600e+01 3.4787705700e+00 6.8659147400e-02 6.3172052417e+08 1.8983163286e+07 5.5068189760e-09 1.9798011558e-10
1.5024226600e+01 3.4742539600e+00 1.0015667300e-01 6.4219648737e+08 1.9851031700e+07 5.4099547853e-09 2.2866691494e-10
1.5056057600e+01 3.4698536000e+00 1.3090859100e-01 6.5226255548e+08 2.0395353937e+07 5.3197191389e-09 2.6067082333e-10
1.5087888600e+01 3.4654785300e+00 1.6081127400e-01 6.6181273482e+08 2.0631984723e+07 5.2363430736e-09 2.9272928474e-10
1.5119719600e+01 3.4610352100e+00 1.8986472100e-01 6.7068333066e+08 2.0515719434e+07 5.1604610578e-09 3.2412791476e-10
1.5151550600e+01 3.4564680400e+00 2.1798047100e-01 6.7884913157e+08 2.0062122759e+07 5.0916586311e-09 3.5461202721e-10
1.5183381600e+01 3.4516544400e+00 2.4515473300e-01 6.8620012457e+08 1.9223544944e+07 5.0300988245e-09 3.8405067488e-10
1.5215212600e+01 3.4465375500e+00 2.7129778100e-01 6.9278693610e+08 1.8003600160e+07 4.9748881949e-09 4.1239241922e-10
1.5247043500e+01 3.4410352100e+00 2.9639318600e-01 6.9856135435e+08 1.6347542745e+07 4.9258883112e-09 4.3967133557e-10
1.5278874500e+01 3.4350640300e+00 3.2037776100e-01 7.0362193275e+08 1.4268330755e+07 4.8819740689e-09 4.6596460979e-10
1.5310705500e+01 3.4285721800e+00 3.4323002200e-01 7.0797280217e+08 1.1720387642e+07 4.8428021098e-09 4.9139104202e-10
1.5342536500e+01 3.4214598400e+00 3.6489562900e-01 7.1173298028e+08 8.7333440193e+06 4.8072239657e-09 5.1606836854e-10
1.5374367500e+01 3.4136941400e+00 3.8536194400e-01 7.1493156006e+08 5.2942375238e+06 4.7748544486e-09 5.4017785243e-10
1.5406198500e+01 3.4052017800e+00 4.0458094500e-01 7.1767635464e+08 1.4745828772e+06 4.7447596092e-09 5.6382160917e-10
1.5438029500e+01 3.3959195900e+00 4.2251724700e-01 7.1998796251e+08 2.6837544681e+06 4.7166338423e-09 5.8710262211e-10
1.5469860500e+01 3.3858147100e+00 4.3915821200e-01 7.2193601776e+08 7.0636477696e+06 4.6899096688e-09 6.1003458474e-10
1.5501691500e+01 3.3748353100e+00 4.5448235800e-01 7.2351220387e+08 1.1556363062e+07 4.6645174635e-09 6.3256423596e-10
1.5533522400e+01 3.3629308500e+00 4.6845429800e-01 7.2474149473e+08 1.6006745315e+07 4.6401798082e-09 6.5444837786e-10
1.5565353400e+01 3.3500773200e+00 4.8107277000e-01 7.2557306166e+08 2.0237634474e+07 4.6171467727e-09 6.7541555245e-10
1.5597184400e+01 3.3362380800e+00 4.9231629000e-01 7.2600008199e+08 2.4095288449e+07 4.5953687372e-09 6.9506114215e-10
1.5629015400e+01 3.3213992100e+00 5.0218612100e-01 7.2593927106e+08 2.7358052196e+07 4.5753127602e-09 7.1293954001e-10
1.5660846400e+01 3.3055190100e+00 5.1065825300e-01 7.2537840116e+08 2.9914545672e+07 4.5569581403e-09 7.2864075381e-10
1.5692677400e+01 3.2886012900e+00 5.1774911400e-01 7.2423128038e+08 3.1549378623e+07 4.5408164203e-09 7.4175677271e-10
1.5724508400e+01 3.2706119100e+00 5.2343722100e-01 7.2251114561e+08 3.2226607162e+07 4.5267286600e-09 7.5207908085e-10
1.5756339400e+01 3.2515597200e+00 5.2773647400e-01 7.2016075364e+08 3.1789361557e+07 4.5150470969e-09 7.5942288241e-10
1.5788170400e+01 3.2314485200e+00 5.3066583000e-01 7.1724258438e+08 3.0306763182e+07 4.5053773861e-09 7.6396889412e-10
1.5820001300e+01 3.2102644000e+00 5.3221644200e-01 7.1375843092e+08 2.7727311268e+07 4.4976903402e-09 7.6585027299e-10
1.5851832300e+01 3.1880313700e+00 5.3242496000e-01 7.0982338986e+08 2.4220981270e+07 4.4913022247e-09 7.6557712505e-10
1.5883663300e+01 3.1647368000e+00 5.3128127200e-01 7.0550344522e+08 1.9855967915e+07 4.4857850396e-09 7.6356227829e-10
1.5915494300e+01 3.1404261800e+00 5.2883340300e-01 7.0094396615e+08 1.4880429383e+07 4.4802813515e-09 7.6043052958e-10
1.5947325300e+01 3.1150856100e+00 5.2508008600e-01 6.9626528132e+08 9.4717821993e+06 4.4739924474e-09 7.5658995723e-10
1.5979156300e+01 3.0887631100e+00 5.2006681900e-01 6.9159730226e+08 3.9008382917e+06 4.4661294946e-09 7.5240105511e-10
1.6010987300e+01 3.0614789000e+00 5.1382392900e-01 6.8706710223e+08 1.5859350536e+06 4.4558659410e-09 7.4792188410e-10
1.6042818300e+01 3.0332431000e+00 5.0636152800e-01 6.8275523688e+08 6.7572771325e+06 4.4426508010e-09 7.4294653727e-10
1.6074649300e+01 3.0041163500e+00 4.9774785700e-01 6.7873889210e+08 1.1358730022e+07 4.4260265398e-09 7.3707332163e-10
1.6106480200e+01 2.9741075200e+00 4.8799176200e-01 6.7501036884e+08 1.5246971452e+07 4.4060175329e-09 7.2975775640e-10
1.6138311200e+01 2.9432671400e+00 4.7715137600e-01 6.7155557935e+08 1.8220233398e+07 4.3827603113e-09 7.2039814648e-10
1.6170142200e+01 2.9116268100e+00 4.6526334800e-01 6.6827022538e+08 2.0263418298e+07 4.3569602527e-09 7.0864416205e-10
1.6201973200e+01 2.8792257000e+00 4.5237443500e-01 6.6502475463e+08 2.1268082049e+07 4.3295015410e-09 6.9418577494e-10
1.6233804200e+01 2.8461093200e+00 4.3853013200e-01 6.6164005562e+08 2.1344862069e+07 4.3015976675e-09 6.7716442105e-10
1.6265635200e+01 2.8123181000e+00 4.2377846200e-01 6.5788229762e+08 2.0507462025e+07 4.2748043384e-09 6.5779391700e-10
1.6297466200e+01 2.7778950100e+00 4.0816997400e-01 6.5355303902e+08 1.8954006788e+07 4.2504507579e-09 6.3658893430e-10
1.6329297200e+01 2.7428830200e+00 3.9175774600e-01 6.4835026748e+08 1.6806074488e+07 4.2305573971e-09 6.1410827716e-10
1.6361128100e+01 2.7073263500e+00 3.7459611900e-01 6.4212177654e+08 1.4301136372e+07 4.2162194913e-09 5.9088154408e-10
1.6392959100e+01 2.6712692400e+00 3.5673690500e-01 6.3456734281e+08 1.1632619605e+07 4.2095914173e-09 5.6744510208e-10
1.6424790100e+01 2.6347546600e+00 3.3823571100e-01 6.2563139199e+08 9.0175804325e+06 4.2113530327e-09 5.4402795824e-10
1.6456621100e+01 2.5978318800e+00 3.1914940300e-01 6.1508648455e+08 6.6646412072e+06 4.2235229439e-09 5.2088334484e-10
1.6488452100e+01 2.5605375700e+00 2.9953485000e-01 6.0300352665e+08 4.7193852804e+06 4.2463061273e-09 4.9784862049e-10
1.6520283100e+01 2.5229172100e+00 2.7945018600e-01 5.8927541230e+08 3.3550207677e+06 4.2813889013e-09 4.7485285449e-10
1.6552114100e+01 2.4850112400e+00 2.5895101400e-01 5.7410439816e+08 2.6166176506e+06 4.3285006141e-09 4.5148336461e-10
1.6583945100e+01 2.4468639000e+00 2.3809673000e-01 5.5752166589e+08 2.6017180546e+06 4.3888229816e-09 4.2755355919e-10
1.6615776100e+01 2.4085093100e+00 2.1694420200e-01 5.3982448715e+08 3.2550014587e+06 4.4616525691e-09 4.0277859353e-10
1.6647607000e+01 2.3699866300e+00 1.9555282800e-01 5.2117050088e+08 4.5776532533e+06 4.5474304973e-09 3.7733844482e-10
1.6679438000e+01 2.3313363200e+00 1.7397568300e-01 5.0189218922e+08 6.4379166182e+06 4.6450938470e-09 3.5172322512e-10
1.6711269000e+01 2.2925874400e+00 1.5227216400e-01 4.8223511601e+08 8.7528473681e+06 4.7540864692e-09 3.2734132579e-10
1.6743100000e+01 2.2537766400e+00 1.3049913800e-01 4.6250380026e+08 1.1350445806e+07 4.8729905327e-09 3.0645518891e-10
1.6774931000e+01 2.2149317100e+00 1.0870968500e-01 4.4297539300e+08 1.4090508194e+07 5.0001235847e-09 2.9244021873e-10
1.6806762000e+01 2.1760880500e+00 8.6956879600e-02 4.2387532386e+08 1.6811492338e+07 5.1337927157e-09 2.8903953518e-10
1.6838593000e+01 2.1372671300e+00 6.5297591500e-02 4.0546138244e+08 1.9351755673e+07 5.2711977579e-09 2.9871261374e-10
1.6870424000e+01 2.0984967600e+00 4.3782370000e-02 3.8784845900e+08 2.1597041652e+07 5.4106100239e-09 3.2173920280e-10
1.6902255000e+01 2.0598022200e+00 2.2461764900e-02 3.7123461012e+08 2.3403850024e+07 5.5485188176e-09 3.5499122636e-10
1.6934085900e+01 2.0212037300e+00 1.3837983900e-03 3.5562148843e+08 2.4726768847e+07 5.6835815488e-09 3.9520508293e-10
1.6965916900e+01 1.9827240200e+00 1.9403507200e-02 3.4112742778e+08 2.5471885296e+07 5.8122679637e-09 4.3771188868e-10
1.6997747900e+01 1.9443770100e+00 3.9853393500e-02 3.2765923092e+08 2.5665234426e+07 5.9341438498e-09 4.8046617963e-10
1.7029578900e+01 1.9061841700e+00 5.9921629500e-02 3.1525397241e+08 2.5273853074e+07 6.0465032539e-09 5.2068021726e-10
1.7061409900e+01 1.8681531000e+00 7.9565247900e-02 3.0375519132e+08 2.4381458551e+07 6.1501931601e-09 5.5884567642e-10
1.7093240900e+01 1.8303040000e+00 9.8746336400e-02 2.9313007168e+08 2.3012960603e+07 6.2439994282e-09 5.9479272339e-10
1.7125071900e+01 1.7926469900e+00 1.1742445500e-01 2.8319423113e+08 2.1283160768e+07 6.3300971310e-09 6.3106998513e-10
1.7156902900e+01 1.7551909200e+00 1.3556295600e-01 2.7386492464e+08 1.9259306253e+07 6.4089657421e-09 6.6944690082e-10
1.7188733900e+01 1.7179433600e+00 1.5312898100e-01 2.6495990632e+08 1.7058174405e+07 6.4837861088e-09 7.1291786052e-10
1.7220564800e+01 1.6809144300e+00 1.7008714600e-01 2.5636773056e+08 1.4765784352e+07 6.5566537033e-09 7.6339770055e-10
1.7252395800e+01 1.6441104500e+00 1.8641344000e-01 2.4793261806e+08 1.2476648098e+07 6.6312793486e-09 8.2259894302e-10
1.7284226800e+01 1.6075352100e+00 2.0207626800e-01 2.3953391608e+08 1.0274132466e+07 6.7110964340e-09 8.9138043141e-10
1.7316057800e+01 1.5711937500e+00 2.1705035700e-01 2.3105824768e+08 8.2150007114e+06 6.7999898975e-09 9.6998767687e-10
1.7347888800e+01 1.5350911500e+00 2.3131548600e-01 2.2239593105e+08 6.3637079639e+06 6.9025145502e-09 1.0586936911e-09
1.7379719800e+01 1.4992299200e+00 2.4484890700e-01 2.1348398302e+08 4.7367446062e+06 7.0226810404e-09 1.1574554851e-09
1.7411550800e+01 1.4636138600e+00 2.5763166600e-01 2.0424117381e+08 3.3720105922e+06 7.1661057988e-09 1.2669453564e-09
1.7443381800e+01 1.4282428300e+00 2.6965377800e-01 1.9465892819e+08 2.2530955294e+06 7.3371555227e-09 1.3878635677e-09
1.7475212800e+01 1.3931201300e+00 2.8089426500e-01 1.8469861876e+08 1.3919016881e+06 7.5426667473e-09 1.5218868240e-09
1.7507043700e+01 1.3582510700e+00 2.9134781900e-01 1.7440349281e+08 7.5233240915e+05 7.7879808948e-09 1.6708766755e-09
1.7538874700e+01 1.3236314600e+00 3.0100344600e-01 1.6378715062e+08 3.2772426019e+05 8.0814120949e-09 1.8378431786e-09
1.7570705700e+01 1.2892677700e+00 3.0985470100e-01 1.5293412661e+08 7.4929854936e+04 8.4302163197e-09 2.0260706471e-09
1.7602536700e+01 1.2551626400e+00 3.1790145700e-01 1.4191202001e+08 2.1938849063e+04 8.8446534683e-09 2.2401310065e-09
1.7634367700e+01 1.2213153100e+00 3.2513941700e-01 1.3082966488e+08 2.0723442577e+03 9.3351558388e-09 2.4852117283e-09
1.7666198700e+01 1.1877337400e+00 3.3157073100e-01 1.1979926453e+08 1.1711341455e+05 9.9143658740e-09 2.7677362235e-09
1.7698029700e+01 1.1544166800e+00 3.3719666100e-01 1.0893128180e+08 3.0539528710e+05 1.0597659927e-08 3.0956414650e-09
1.7729860700e+01 1.1213689200e+00 3.4202251600e-01 9.8364340785e+07 5.4812832771e+05 1.1400156917e-08 3.4776789109e-09
1.7761691600e+01 1.0885983000e+00 3.4605815200e-01 8.8186288714e+07 8.2555853401e+05 1.2344303359e-08 3.9258730502e-09
1.7793522600e+01 1.0561069700e+00 3.4931153200e-01 7.8538035888e+07 1.1264803039e+06 1.3447076414e-08 4.4518533829e-09
1.7825353600e+01 1.0239045300e+00 3.5179579700e-01 6.9464934492e+07 1.4381819027e+06 1.4739876133e-08 5.0735513900e-09
1.7857184600e+01 9.9199501900e-01 3.5352459800e-01 6.1086565222e+07 1.7519999162e+06 1.6239168390e-08 5.8059835648e-09
1.7889015600e+01 9.6038539900e-01 3.5451120200e-01 5.3395390304e+07 2.0594688639e+06 1.7986297947e-08 6.6755048159e-09
1.7920846600e+01 9.2908577500e-01 3.5477582900e-01 4.6472349713e+07 2.3518539640e+06 1.9992227222e-08 7.7008800500e-09
1.7952677600e+01 8.9810537300e-01 3.5433453000e-01 4.0259120795e+07 2.6227053476e+06 2.2308121868e-08 8.9205234116e-09
1.7984508600e+01 8.6745404900e-01 3.5321030500e-01 3.4792352351e+07 2.8627155643e+06 2.4932319616e-08 1.0357147781e-08
1.8016339600e+01 8.3714368300e-01 3.5142413100e-01 2.9976065622e+07 3.0670195975e+06 2.7927070002e-08 1.2066682708e-08
1.8048170500e+01 8.0718147800e-01 3.4899913500e-01 2.5807566778e+07 3.2259877364e+06 3.1276930713e-08 1.4076952758e-08
1.8080001500e+01 7.7758471000e-01 3.4596353600e-01 2.2174868557e+07 3.3378502392e+06 3.5066034688e-08 1.6470285846e-08
1.8111832500e+01 7.4836473900e-01 3.4234135800e-01 1.9049783966e+07 3.3945541301e+06 3.9284683771e-08 1.9286174421e-08
1.8143663500e+01 7.1953218100e-01 3.3815888800e-01 1.6325546861e+07 3.3984143277e+06 4.4074001754e-08 2.2654427003e-08
1.8175494500e+01 6.9110581600e-01 3.3344637800e-01 1.3966085072e+07 3.3452759462e+06 4.9484577278e-08 2.6655756080e-08
1.8207325500e+01 6.6309667500e-01 3.2823450000e-01 1.1885817307e+07 3.2420183914e+06 5.5788900155e-08 3.1530721716e-08
1.8239156500e+01 6.3552132600e-01 3.2254990700e-01 1.0055603962e+07 3.0895820768e+06 6.3200711603e-08 3.7496463177e-08
1.8843945300e+01 2.1327184100e-01 1.6719133000e-01 2.2448577156e+05 5.3789553754e+04 9.5004614111e-07 7.7878791717e-07
1.8875776300e+01 1.9722683200e-01 1.5862469500e-01 2.8055453623e+05 1.1664850944e+04 7.0298928205e-07 5.6615200823e-07
1.8907607200e+01 1.8184639900e-01 1.5019848800e-01 3.1463634086e+05 2.8980751540e+04 5.7795739202e-07 4.8033082946e-07
1.8939438200e+01 1.6713117600e-01 1.4193229600e-01 3.2500288617e+05 6.8309350498e+04 5.1424520554e-07 4.4988736195e-07
2.1326762400e+01 3.4343958900e-01 1.2277796100e-01 2.6974487983e+06 8.3422888553e+05 1.2732015125e-07 6.0184615811e-08
2.1358593400e+01 3.6400236500e-01 1.2239799100e-01 4.0607546253e+06 8.1835285588e+05 8.9639093861e-08 3.5140510286e-08
2.1390424400e+01 3.8519121200e-01 1.2163309800e-01 5.8845632621e+06 7.1834419983e+05 6.5457909932e-08 2.2160620878e-08
2.1422255300e+01 4.0698610000e-01 1.2047007500e-01 8.3039334177e+06 5.1294003769e+05 4.9011243169e-08 1.4820112384e-08
2.1454086300e+01 4.2936597400e-01 1.1889974900e-01 1.1360252105e+07 2.0491551354e+05 3.7795461758e-08 1.0488475368e-08
2.1485917300e+01 4.5230594000e-01 1.1691339800e-01 1.5192748963e+07 2.0886173137e+05 2.9771171833e-08 7.7062179959e-09
2.1517748300e+01 4.7577857200e-01 1.1450407200e-01 1.9808495408e+07 7.0417713479e+05 2.4018915228e-08 5.8432755153e-09
2.1549579300e+01 4.9975657600e-01 1.1166949700e-01 2.5324346621e+07 1.2573609056e+06 1.9734233758e-08 4.5171165477e-09
2.1581410300e+01 5.2420431300e-01 1.0840259500e-01 3.1695625799e+07 1.8251751301e+06 1.6538695791e-08 3.5502364638e-09
2.1613241300e+01 5.4908778800e-01 1.0470627400e-01 3.8988623239e+07 2.3572561283e+06 1.4083282311e-08 2.8173113528e-09
2.1645072300e+01 5.7437123800e-01 1.0057762600e-01 4.7098409207e+07 2.8025487125e+06 1.2195130317e-08 2.2554046276e-09
2.1676903200e+01 6.0001118900e-01 9.6021959600e-02 5.6020237094e+07 3.0944845711e+06 1.0710614951e-08 1.8132938547e-09
2.1708734200e+01 6.2596909900e-01 9.1042686500e-02 6.5594490074e+07 3.1924701118e+06 9.5430134191e-09 1.4636117860e-09
2.1740565200e+01 6.5220035600e-01 8.5647768500e-02 7.5739356156e+07 3.0323732183e+06 8.6111156617e-09 1.1822102029e-09
2.1772396200e+01 6.7865794900e-01 7.9843776800e-02 8.6263062253e+07 2.6011629623e+06 7.8673064840e-09 9.5550249753e-10
2.1804227200e+01 7.0529347700e-01 7.3643222700e-02 9.7020222388e+07 1.8584958738e+06 7.2695512301e-09 7.7171812926e-10
2.1836058200e+01 7.3206005600e-01 6.7056342300e-02 1.0782265678e+08 8.2974621232e+05 6.7894826365e-09 6.2410416734e-10
2.1867889200e+01 7.5890536500e-01 6.0099817200e-02 1.1849235921e+08 4.8609219347e+05 6.4046776525e-09 5.0788421742e-10
2.1899720200e+01 7.8577708700e-01 5.2789317800e-02 1.2888462988e+08 2.0275850710e+06 6.0967478257e-09 4.2066589979e-10
2.1931551200e+01 8.1262568200e-01 4.5142030900e-02 1.3883279841e+08 3.7526675600e+06 5.8532687613e-09 3.6160328147e-10
2.1963382100e+01 8.3939403000e-01 3.7178934600e-02 1.4826736920e+08 5.5789286637e+06 5.6613537730e-09 3.2902457892e-10
2.1995213100e+01 8.6603158000e-01 2.8920754400e-02 1.5707441917e+08 7.4321288524e+06 5.5135112680e-09 3.1930793521e-10
2.2027044100e+01 8.9248058000e-01 2.0391880500e-02 1.6527507472e+08 9.2325142667e+06 5.3999708154e-09 3.2590796963e-10
2.2058875100e+01 9.1868795200e-01 1.1613796500e-02 1.7283520906e+08 1.0895647805e+07 5.3153981587e-09 3.4175734662e-10
2.2090706100e+01 9.4460188300e-01 2.6155685100e-03 1.7985641448e+08 1.2367647522e+07 5.2519777275e-09 3.6143970491e-10
2.2122537100e+01 9.7016740100e-01 6.5794242400e-03 1.8638838290e+08 1.3578681545e+07 5.2050851342e-09 3.8083796132e-10
2.2154368100e+01 9.9533155300e-01 1.5938198100e-02 1.9257977441e+08 1.4516094338e+07 5.1684116677e-09 3.9827344397e-10
2.2186199100e+01 1.0200410100e+00 2.5435730800e-02 1.9853941194e+08 1.5142621012e+07 5.1377255530e-09 4.1226628053e-10
2.2218030100e+01 1.0442483800e+00 3.5041060900e-02 2.0441550243e+08 1.5487182138e+07 5.1084598163e-09 4.2329659610e-10
2.2249861000e+01 1.0679017300e+00 4.4720193500e-02 2.1033186252e+08 1.5549534077e+07 5.0772228098e-09 4.3138742760e-10
2.2281692000e+01 1.0909540400e+00 5.4446842900e-02 2.1638669892e+08 1.5386311866e+07 5.0416871529e-09 4.3798229642e-10
2.2313523000e+01 1.1133590700e+00 6.4183854900e-02 2.2266650504e+08 1.5024488283e+07 5.0001192132e-09 4.4375329481e-10
2.2345354000e+01 1.1350752200e+00 7.3904564700e-02 2.2918629512e+08 1.4524636641e+07 4.9526313054e-09 4.4999927901e-10
2.2377185000e+01 1.1560592900e+00 8.3571312600e-02 2.3595127899e+08 1.3921459588e+07 4.8995678047e-09 4.5718466837e-10
2.2409016000e+01 1.1762705900e+00 9.3154021700e-02 2.4288585335e+08 1.3258067594e+07 4.8428946098e-09 4.6580834109e-10
2.2440847000e+01 1.1956767500e+00 1.0262185700e-01 2.4989474723e+08 1.2555215389e+07 4.7847214207e-09 4.7584786816e-10
2.2472678000e+01 1.2142427700e+00 1.1194158100e-01 2.5683512548e+08 1.1827493667e+07 4.7277130328e-09 4.8720144365e-10
2.2504509000e+01 1.2319373200e+00 1.2108134800e-01 2.6352106563e+08 1.1070537309e+07 4.6749102090e-09 4.9968752279e-10
2.2536339900e+01 1.2487353700e+00 1.3001057500e-01 2.6978966123e+08 1.0273258253e+07 4.6285516068e-09 5.1311569534e-10
2.2568170900e+01 1.2646105000e+00 1.3870007100e-01 2.7540466521e+08 9.4090541703e+06 4.5918267181e-09 5.2749068950e-10
2.2600001900e+01 1.2795465500e+00 1.4712051600e-01 2.8023952888e+08 8.4583009652e+06 4.5659031583e-09 5.4276785995e-10
2.2631832900e+01 1.2935246900e+00 1.5524271700e-01 2.8406325997e+08 7.3886266321e+06 4.5536500924e-09 5.5919511711e-10
2.2663663900e+01 1.3065315100e+00 1.6303963100e-01 2.8683455518e+08 6.1932022788e+06 4.5550003876e-09 5.7685575381e-10
2.2695494900e+01 1.3185576600e+00 1.7048522500e-01 2.8838421962e+08 4.8574913264e+06 4.5722254212e-09 5.9616918741e-10
2.2727325900e+01 1.3295989800e+00 1.7755839400e-01 2.8877908238e+08 3.4034120608e+06 4.6042080646e-09 6.1724870260e-10
2.2759156900e+01 1.3396545900e+00 1.8423221900e-01 2.8795049062e+08 1.8527656352e+06 4.6523782165e-09 6.4050509886e-10
2.2790987900e+01 1.3487232000e+00 1.9048774600e-01 2.8606658219e+08 2.5888588632e+05 4.7147177754e-09 6.6589971814e-10
2.2822818800e+01 1.3568162100e+00 1.9630349100e-01 2.8316715086e+08 1.3159934028e+06 4.7915734783e-09 6.9360001715e-10
2.2854649800e+01 1.3639399300e+00 2.0166302400e-01 2.7948329861e+08 2.8020522853e+06 4.8802198085e-09 7.2321361218e-10
2.2886480800e+01 1.3701095200e+00 2.0655118100e-01 2.7514131852e+08 4.1089011744e+06 4.9796574625e-09 7.5438373094e-10
2.2918311800e+01 1.3753426800e+00 2.1095279800e-01 2.7037927651e+08 5.1760620933e+06 5.0867163259e-09 7.8626413697e-10
2.2950142800e+01 1.3796596300e+00 2.1485523500e-01 2.6536209639e+08 5.9135687659e+06 5.1991586168e-09 8.1791605530e-10
2.2981973800e+01 1.3830881600e+00 2.1825091200e-01 2.6027802875e+08 6.2973170336e+06 5.3138874865e-09 8.4832891695e-10
2.3013804800e+01 1.3856523000e+00 2.2113098200e-01 2.5527441523e+08 6.2678901835e+06 5.4280892143e-09 8.7644112261e-10
2.3045635800e+01 1.3873912100e+00 2.2348912600e-01 2.5045007566e+08 5.8555083104e+06 5.5395918980e-09 9.0169992375e-10
2.3077466700e+01 1.3883301700e+00 2.2532281700e-01 2.4588543695e+08 5.0547187038e+06 5.6462480544e-09 9.2369491011e-10
2.3109297700e+01 1.3885159400e+00 2.2662573600e-01 2.4157755539e+08 3.9465511259e+06 5.7477025866e-09 9.4279511580e-10
2.3141128700e+01 1.3879851700e+00 2.2740672900e-01 2.3751556072e+08 2.5868036635e+06 5.8437652075e-09 9.5955232840e-10
2.3172959700e+01 1.3867846100e+00 2.2766453300e-01 2.3361161575e+08 1.0864016233e+06 5.9362827724e-09 9.7493379733e-10
2.3204790700e+01 1.3849585000e+00 2.2740293800e-01 2.2976824371e+08 4.5464794624e+05 6.0276323552e-09 9.8977755332e-10
2.3236621700e+01 1.3825586600e+00 2.2662826300e-01 2.2585483990e+08 1.9269310089e+06 6.1214480088e-09 1.0047826558e-09
2.3268452700e+01 1.3796330900e+00 2.2535062000e-01 2.2171660136e+08 3.2159693422e+06 6.2225069369e-09 1.0203899529e-09
2.3300283700e+01 1.3762348900e+00 2.2358264300e-01 2.1723297802e+08 4.2475473884e+06 6.3352944961e-09 1.0366574063e-09
2.3332114700e+01 1.3724196500e+00 2.2133444500e-01 2.1223837957e+08 4.9261297757e+06 6.4664065603e-09 1.0536026984e-09
2.3363945600e+01 1.3682442400e+00 2.1862245300e-01 2.0666736899e+08 5.2338600885e+06 6.6205141463e-09 1.0710516932e-09
2.3395776600e+01 1.3637642700e+00 2.1545930400e-01 2.0039258674e+08 5.1205706326e+06 6.8054626779e-09 1.0891581248e-09
2.3427607600e+01 1.3590404000e+00 2.1186774700e-01 1.9343013401e+08 4.6264607833e+06 7.0260014396e-09 1.1081355136e-09
2.3459438600e+01 1.3541282300e+00 2.0786294600e-01 1.8572539145e+08 3.7548209309e+06 7.2910236961e-09 1.1288601796e-09
2.3491269600e+01 1.3490896900e+00 2.0346891300e-01 1.7737670634e+08 2.5878368866e+06 7.6057883691e-09 1.1524551024e-09
2.3523100600e+01 1.3439816400e+00 1.9870460200e-01 1.6841516660e+08 1.1741022001e+06 7.9801698811e-09 1.1811607268e-09
2.3554931600e+01 1.3388660100e+00 1.9359402600e-01 1.5899717069e+08 3.9097814541e+05 8.4206907844e-09 1.2177702157e-09
2.3586762600e+01 1.3337996700e+00 1.8816372300e-01 1.4922877249e+08 2.0348753340e+06 8.9379524321e-09 1.2667843478e-09
