# freq_THz coherence_avg
1.418457031249999822e+01 6.790690467484759851e-02
1.420898437499999822e+01 1.182481077918312029e-01
1.423339843749999822e+01 5.319827295527050637e-02
1.425781249999999822e+01 6.368769564046455889e-02
1.428222656249999822e+01 6.676722230486731302e-02
1.430664062499999822e+01 1.590183030238633000e-02
1.433105468749999822e+01 4.677039669446050874e-02
1.435546874999999822e+01 3.722872259554489000e-02
1.437988281249999822e+01 8.383066842042966602e-04
1.440429687499999822e+01 2.837578353802893555e-02
1.442871093749999822e+01 2.584490238493796985e-02
1.445312499999999822e+01 1.041262024692439225e-01
1.447753906249999822e+01 4.445931598580461427e-03
1.450195312499999822e+01 5.036135352833308321e-02
1.452636718749999822e+01 3.570031522611479685e-02
1.455078124999999822e+01 1.822793299310202300e-02
1.457519531249999822e+01 1.292378235607102464e-03
1.459960937499999822e+01 2.119943798427121814e-02
1.462402343749999822e+01 4.308321092808180264e-02
1.464843749999999822e+01 1.443149867093881933e-02
1.467285156249999822e+01 1.049329775716801444e-01
1.469726562499999822e+01 5.362093265641848516e-02
1.472167968749999822e+01 7.939578883958736677e-02
1.474609374999999822e+01 4.702129053870834213e-02
1.477050781249999822e+01 1.680274170888816088e-01
1.479492187499999822e+01 7.328555681298272451e-02
1.481933593749999822e+01 6.137951118358599828e-02
1.484374999999999822e+01 1.314222575506886204e-01
1.486816406249999822e+01 1.257422699334741212e-01
1.489257812499999822e+01 2.047445332913583604e-01
1.491699218749999822e+01 8.643691779552754861e-02
1.494140624999999822e+01 6.666580814677358635e-03
1.496582031249999822e+01 1.366584999276908852e-01
1.499023437499999822e+01 3.572620868807629968e-02
1.501464843749999822e+01 2.193639281508889469e-02
1.503906249999999822e+01 2.123396158112258666e-02
1.506347656249999822e+01 1.954838701097504905e-01
1.508789062499999822e+01 1.496439299454391247e-01
1.511230468749999822e+01 1.201593118474568456e-02
1.513671874999999822e+01 5.304900697426317285e-02
1.516113281249999822e+01 1.952212882822108864e-01
1.518554687499999822e+01 6.159149497206698604e-02
1.520996093749999822e+01 8.593581397692229285e-03
1.523437499999999822e+01 6.644467579751477115e-02
1.525878906249999822e+01 1.463101661528885128e-02
1.528320312499999822e+01 4.773517461483163873e-03
1.530761718749999822e+01 1.018938274008731187e-01
1.533203124999999822e+01 1.704686531929326954e-01
1.535644531249999822e+01 7.033827719439829373e-02
1.538085937499999822e+01 3.355766662803274375e-02
1.540527343749999822e+01 1.299441356966034578e-01
1.542968749999999822e+01 3.025474574844127379e-02
1.545410156249999822e+01 6.878627431677213078e-02
1.547851562499999822e+01 6.012280287874156859e-02
1.550292968749999822e+01 5.278932741151556168e-02
1.552734374999999822e+01 1.001533370210806566e-02
1.555175781249999822e+01 4.275770736073428863e-02
1.557617187499999822e+01 1.334181697769246666e-01
1.560058593749999822e+01 1.144424194573918779e-01
1.562499999999999822e+01 6.380275028603329956e-02
1.564941406249999822e+01 3.874851559811341717e-02
1.567382812499999822e+01 7.050397295218108207e-02
1.569824218749999822e+01 3.206687057064391139e-02
1.572265624999999822e+01 1.025506528298160067e-02
1.574707031249999822e+01 7.621273227535739492e-02
1.577148437499999822e+01 6.373657847637637097e-02
1.579589843749999822e+01 1.268455662823990970e-01
1.582031249999999822e+01 1.850714178123320786e-01
1.584472656249999822e+01 3.394234519842920239e-02
1.586914062499999822e+01 3.432505340133281541e-03
1.589355468749999822e+01 3.609779664658243400e-03
1.591796874999999822e+01 4.427992246888152669e-03
1.594238281249999822e+01 4.076420877880683469e-02
1.596679687499999822e+01 2.389123362676759659e-03
1.599121093749999822e+01 3.444191207583142261e-02
1.601562499999999645e+01 9.157931524170864757e-02
1.604003906249999645e+01 4.095095945047422942e-02
1.606445312499999645e+01 3.564048704925115024e-02
1.608886718749999645e+01 1.246411990901333082e-02
1.611328124999999645e+01 1.696049265199174941e-02
1.613769531249999645e+01 2.950004555273131462e-02
1.616210937499999645e+01 4.105943497827312105e-02
1.618652343749999645e+01 5.558870307247139320e-02
1.621093749999999645e+01 1.204860581424750665e-02
1.623535156249999645e+01 5.167850093889905794e-02
1.625976562499999645e+01 1.141995657160617753e-02
1.628417968749999645e+01 2.807066304365769555e-03
1.630859374999999645e+01 3.319996831385519515e-02
1.633300781249999645e+01 2.183104326236142215e-02
1.635742187499999645e+01 3.536371150497850946e-02
1.638183593749999645e+01 3.039393907792828364e-02
1.640624999999999645e+01 2.892112102177494051e-02
1.643066406249999645e+01 3.508661843922235291e-02
1.645507812499999645e+01 2.365064699288102132e-02
1.647949218749999645e+01 6.467976096977913480e-02
1.650390624999999645e+01 1.045736338224911993e-01
1.652832031249999645e+01 1.242688202776349449e-01
1.655273437499999645e+01 1.830648192516433626e-01
1.657714843749999645e+01 2.851963825385669601e-02
1.660156249999999645e+01 1.048861795161422500e-01
1.662597656249999645e+01 1.048368343188590263e-01
1.665039062499999645e+01 2.052582280343215326e-02
1.667480468749999645e+01 3.675385120849063852e-02
1.669921874999999645e+01 4.006245961334491817e-02
1.672363281249999645e+01 4.885134517844551272e-02
1.674804687499999645e+01 6.782647919046590722e-03
1.677246093749999645e+01 1.166184443989459578e-02
1.679687499999999645e+01 2.450517758550696187e-02
1.682128906249999645e+01 6.785688719443186412e-02
1.684570312499999645e+01 4.876131120285794734e-02
1.687011718749999645e+01 1.785180403348464451e-01
1.689453124999999645e+01 9.343962313167185341e-02
1.691894531249999645e+01 4.589245748144972492e-02
1.694335937499999645e+01 4.331253453164205999e-03
1.696777343749999645e+01 3.052585731356944124e-02
1.699218749999999645e+01 2.358665253993523503e-02
1.701660156249999645e+01 1.600818122215452374e-02
1.704101562499999645e+01 1.182350486309023327e-02
1.706542968749999645e+01 7.012018469635753967e-03
1.708984374999999645e+01 2.299459772982197919e-02
1.711425781249999645e+01 9.639728250662090228e-03
1.713867187499999645e+01 2.000178485099532444e-02
1.716308593749999645e+01 7.168814605235415693e-02
1.718749999999999645e+01 3.897404951164205184e-02
1.721191406249999645e+01 2.882020196938121087e-02
1.723632812499999645e+01 4.910488773523410955e-02
1.726074218749999645e+01 4.886251173222175281e-02
1.728515624999999645e+01 1.185283129095872773e-01
1.730957031249999645e+01 4.353797265267574795e-02
1.733398437499999645e+01 3.481935292296924056e-02
1.735839843749999645e+01 1.629184613090959785e-02
1.738281249999999645e+01 1.212492893844164393e-01
1.740722656249999645e+01 2.643199115683595446e-01
1.743164062499999645e+01 1.625872220406408483e-02
1.745605468749999645e+01 1.938770987638831905e-02
1.748046874999999645e+01 5.435506529798108527e-02
1.750488281249999645e+01 1.818006375926771723e-01
1.752929687499999645e+01 1.044366152727780328e-01
1.755371093749999645e+01 9.700966200573842013e-02
1.757812499999999645e+01 1.956597052937051467e-02
1.760253906249999645e+01 7.257170446432736899e-02
1.762695312499999645e+01 1.143129303529171956e-02
1.765136718749999645e+01 1.464499192644437044e-02
1.767578124999999645e+01 4.597371169045365996e-02
1.770019531249999645e+01 5.899167673819108448e-02
1.772460937499999645e+01 4.518583408424669406e-02
1.774902343749999645e+01 7.601736207039731796e-02
1.777343749999999645e+01 1.147596916294237740e-02
1.779785156249999645e+01 5.327172301549629868e-02
1.782226562499999645e+01 8.951607863056203207e-03
1.784667968749999645e+01 6.152604940117253202e-02
1.787109374999999645e+01 1.284014476771923596e-01
1.789550781249999645e+01 5.098538663301990792e-02
1.791992187499999645e+01 7.840851442606027594e-03
1.794433593749999645e+01 7.814873788926285370e-02
1.796874999999999645e+01 2.163161992346998921e-02
1.799316406249999645e+01 1.666492430186921475e-02
1.801757812499999645e+01 8.562969300878632908e-03
1.804199218749999645e+01 5.767953107522478910e-04
1.806640624999999645e+01 9.792003192092410546e-02
1.809082031249999645e+01 5.936387366554174427e-02
1.811523437499999645e+01 1.941391488728021197e-02
1.813964843749999645e+01 9.488199842820593810e-03
1.816406249999999645e+01 4.425984653938358493e-02
1.818847656249999645e+01 2.879154141204396181e-02
1.821289062499999645e+01 8.811696810383036482e-02
1.823730468749999645e+01 5.879393704031912748e-02
1.826171874999999645e+01 3.231077037424609499e-02
1.828613281249999645e+01 4.230032230749800060e-02
1.831054687499999645e+01 5.335306788173881098e-02
1.833496093749999645e+01 6.419543192211088489e-02
1.835937499999999645e+01 1.216769599360380261e-02
1.838378906249999645e+01 1.572059299280028494e-02
1.840820312499999645e+01 8.696810226780118946e-02
1.843261718749999645e+01 4.465317399029027079e-02
1.845703124999999645e+01 4.649974715734721264e-02
1.848144531249999645e+01 9.251897668867362090e-02
1.850585937499999645e+01 3.647433366199258342e-02
1.853027343749999645e+01 2.050040826787688855e-02
1.855468749999999645e+01 2.886746031152142428e-02
1.857910156249999645e+01 6.657374227443495218e-02
1.860351562499999645e+01 1.899044511065900789e-02
1.862792968749999645e+01 3.588807763182293165e-02
1.865234374999999645e+01 9.629078341922167605e-02
1.867675781249999645e+01 6.915663950064257146e-03
1.870117187499999645e+01 3.662309335931810544e-02
1.872558593749999645e+01 9.269941949883210575e-03
1.874999999999999645e+01 5.267023977154853577e-03
1.877441406249999645e+01 9.839070155173804122e-02
1.879882812499999645e+01 5.808996273826584622e-02
1.882324218749999645e+01 3.330474772279805318e-02
1.884765624999999645e+01 1.701386434143357246e-02
1.887207031249999645e+01 9.646650679155164068e-03
1.889648437499999645e+01 3.551504365373435446e-02
1.892089843749999645e+01 1.226334800331044111e-01
1.894531249999999645e+01 1.318301421608301383e-01
1.896972656249999645e+01 7.343385875203595203e-02
1.899414062499999645e+01 2.219585645030401899e-01
1.901855468749999645e+01 4.914218830372905217e-02
1.904296874999999645e+01 2.654732168972757933e-02
1.906738281249999645e+01 2.528711040854295642e-04
1.909179687499999645e+01 2.000854468261634850e-02
1.911621093749999645e+01 6.542988910464367369e-02
1.914062499999999645e+01 1.003990655108737556e-01
1.916503906249999645e+01 6.971269936025317748e-02
1.918945312499999645e+01 1.558455479837080916e-02
1.921386718749999645e+01 2.714357461713264377e-02
1.923828124999999645e+01 2.317919412128942834e-03
1.926269531249999645e+01 7.034037727857591184e-04
1.928710937499999645e+01 2.625833469341182572e-02
1.931152343749999645e+01 4.949260882867139583e-02
1.933593749999999645e+01 5.867788401572494178e-02
1.936035156249999645e+01 7.874180230761357660e-03
1.938476562499999645e+01 9.583754164202675646e-03
1.940917968749999645e+01 1.320735366020724978e-02
1.943359374999999645e+01 1.938658508963199759e-02
1.945800781249999645e+01 5.401569846325884189e-02
1.948242187499999645e+01 4.419647986676131929e-02
1.950683593749999645e+01 6.180333226119914813e-02
1.953124999999999645e+01 1.351314346327361915e-01
1.955566406249999645e+01 3.164374147674848398e-02
1.958007812499999645e+01 1.001749004783288322e-01
1.960449218749999645e+01 4.056327503091131798e-02
1.962890624999999645e+01 6.828247214141427990e-02
1.965332031249999645e+01 4.332010054213925043e-02
1.967773437499999645e+01 1.563632703023712725e-02
1.970214843749999645e+01 6.941872251285467754e-02
1.972656249999999645e+01 4.759811980112341884e-02
1.975097656249999645e+01 3.151724122107589510e-02
1.977539062499999645e+01 1.009330153018961514e-02
1.979980468749999645e+01 1.566850364303239975e-03
1.982421874999999645e+01 2.909220483323290279e-02
1.984863281249999645e+01 2.039075280460288936e-02
1.987304687499999645e+01 5.074133632298860608e-02
1.989746093749999645e+01 2.486375537787584300e-03
1.992187499999999645e+01 2.127453504964245054e-02
1.994628906249999645e+01 3.407526805196970515e-02
1.997070312499999645e+01 2.278581399512952937e-02
1.999511718749999645e+01 5.776073519833686831e-02
2.001953124999999645e+01 1.006352383986111321e-01
2.004394531249999645e+01 3.726517754567290619e-02
2.006835937499999645e+01 2.830665633073338738e-01
2.009277343749999645e+01 5.406135523859055547e-02
2.011718749999999645e+01 1.416492659868362654e-02
2.014160156249999645e+01 6.458082103818796327e-02
2.016601562499999645e+01 4.396632863728858892e-02
2.019042968749999645e+01 4.452499233174275067e-02
2.021484374999999645e+01 8.256311866273390379e-03
2.023925781249999645e+01 2.256542159532504230e-03
2.026367187499999645e+01 1.030829474426381807e-02
2.028808593749999645e+01 3.126399525199056420e-04
2.031249999999999645e+01 9.587730775057264065e-03
2.033691406249999645e+01 3.210223077419057519e-02
2.036132812499999645e+01 5.850369022039713512e-02
2.038574218749999645e+01 2.066055602170305261e-02
2.041015624999999645e+01 1.430252344074300075e-01
2.043457031249999645e+01 1.560166281453197190e-01
2.045898437499999645e+01 1.381463289588319154e-01
2.048339843749999645e+01 9.545125903937247414e-02
2.050781249999999645e+01 6.968246782180309573e-02
2.053222656249999645e+01 9.374176756696754598e-02
2.055664062499999645e+01 2.995649835947312989e-02
2.058105468749999645e+01 7.413105861770586877e-03
2.060546874999999645e+01 3.186457089851198188e-02
2.062988281249999645e+01 4.029106121139064238e-03
2.065429687499999645e+01 2.079280899364411087e-02
2.067871093749999645e+01 1.107550910544231465e-01
2.070312499999999645e+01 1.944454258196627039e-01
2.072753906249999645e+01 5.199793301279771393e-03
2.075195312499999645e+01 2.634795538010173410e-02
2.077636718749999645e+01 1.924128461381216515e-02
2.080078124999999645e+01 1.244861721175149864e-02
2.082519531249999645e+01 5.751407680414718539e-03
2.084960937499999645e+01 2.225758238524302296e-02
2.087402343749999645e+01 1.617258297220164343e-02
2.089843749999999645e+01 8.287611518554643952e-02
2.092285156249999645e+01 1.066178061095014902e-02
2.094726562499999645e+01 5.082206387348121163e-02
2.097167968749999645e+01 4.112500992485798590e-02
2.099609374999999645e+01 1.984617996773567483e-03
2.102050781249999645e+01 6.212433550912582064e-02
2.104492187499999645e+01 4.608064831672967210e-02
2.106933593749999645e+01 1.226385961852119455e-02
2.109374999999999645e+01 1.526524879981636107e-02
2.111816406249999645e+01 8.488071198070906709e-02
2.114257812499999645e+01 4.953180764012216075e-02
2.116699218749999645e+01 2.732669785392158982e-06
2.119140624999999645e+01 1.389036215340192296e-02
2.121582031249999645e+01 3.214465841521023381e-02
2.124023437499999645e+01 1.304116908132736397e-01
2.126464843749999645e+01 3.718685940284413571e-02
2.128906249999999645e+01 4.907498348485679618e-02
2.131347656249999645e+01 2.344807313798488724e-02
2.133789062499999645e+01 3.582236230742423533e-02
2.136230468749999645e+01 2.745184207275201682e-02
2.138671874999999645e+01 4.018573172358341772e-02
2.141113281249999645e+01 6.149222598417324048e-02
2.143554687499999645e+01 6.957128472061203852e-04
2.145996093749999645e+01 3.543998237921575090e-02
2.148437499999999645e+01 1.732684194044597017e-02
2.150878906249999645e+01 4.453498015591815344e-03
2.153320312499999645e+01 3.528899406547593431e-02
2.155761718749999645e+01 1.092649077023570003e-01
2.158203124999999645e+01 2.136119819035254414e-02
2.160644531249999645e+01 5.562943053443359515e-02
2.163085937499999645e+01 1.122002480687053945e-02
2.165527343749999645e+01 8.289646045427129240e-02
2.167968749999999645e+01 7.243474747973475958e-02
2.170410156249999645e+01 4.748390588832179793e-02
2.172851562499999645e+01 9.511205193502335689e-03
2.175292968749999645e+01 4.471862505712642655e-02
2.177734374999999645e+01 2.156426319260491831e-02
2.180175781249999645e+01 2.738060241307490594e-01
2.182617187499999645e+01 9.527073636555129232e-02
2.185058593749999645e+01 6.487363525288765420e-02
2.187499999999999645e+01 1.076128008713323897e-01
2.189941406249999645e+01 4.466658467015639788e-02
2.192382812499999645e+01 1.067268120723797488e-02
2.194824218749999645e+01 1.412942690324269293e-02
2.197265624999999645e+01 6.729894491437493631e-02
2.199707031249999645e+01 2.484248264575947968e-02
2.202148437499999645e+01 7.150444247713214074e-02
2.204589843749999645e+01 1.917376043883145184e-02
2.207031249999999645e+01 1.279806928957666519e-02
2.209472656249999645e+01 5.816018132648560768e-02
2.211914062499999645e+01 5.076608165589736182e-03
2.214355468749999645e+01 8.683394925984277979e-02
2.216796874999999645e+01 9.203342506393474842e-02
2.219238281249999645e+01 2.065576439707489040e-02
2.221679687499999645e+01 8.626652896273291626e-02
2.224121093749999645e+01 5.773169712293017841e-02
2.226562499999999645e+01 3.233872240992442110e-02
2.229003906249999645e+01 1.347923867642583304e-02
2.231445312499999645e+01 6.953772872281928363e-02
2.233886718749999645e+01 3.241331922377162916e-02
2.236328124999999645e+01 1.671410704008999271e-02
2.238769531249999645e+01 7.462762201762675185e-02
2.241210937499999645e+01 1.003273153668988310e-02
2.243652343749999645e+01 1.892392416192549554e-02
2.246093749999999645e+01 9.654042753095384843e-02
2.248535156249999645e+01 2.278062580167261042e-01
2.250976562499999645e+01 5.264238520065348675e-02
2.253417968749999645e+01 1.086133522316948402e-01
2.255859374999999645e+01 1.377447594066080576e-02
2.258300781249999645e+01 4.745234088250686877e-02
2.260742187499999645e+01 6.747169006615932885e-02
2.263183593749999645e+01 8.186540692914026640e-02
2.265624999999999645e+01 6.717131035432866160e-02
2.268066406249999645e+01 3.137342987628662094e-02
2.270507812499999645e+01 5.161920281359889950e-02
2.272949218749999645e+01 8.151912443771207328e-02
2.275390624999999645e+01 4.632011905285954995e-02
2.277832031249999645e+01 1.211951636439115992e-02
2.280273437499999645e+01 1.475486233960668359e-02
2.282714843749999645e+01 1.036951051762795457e-02
2.285156249999999645e+01 4.014828795271436351e-02
2.287597656249999645e+01 1.649537614779765515e-02
2.290039062499999645e+01 7.344828052117288730e-02
2.292480468749999645e+01 1.390144983834909823e-02
2.294921874999999645e+01 3.267311120346740733e-02
2.297363281249999645e+01 2.079591239141263120e-02
2.299804687499999645e+01 3.638437844454804615e-02
2.302246093749999645e+01 2.603599287242389787e-02
2.304687499999999645e+01 2.285573771689655698e-02
2.307128906249999645e+01 5.421461850885888473e-02
2.309570312499999645e+01 5.235012397371513471e-02
2.312011718749999645e+01 1.893141432183945844e-02
2.314453124999999645e+01 7.770969365646173896e-03
2.316894531249999645e+01 2.917963807711438859e-02
2.319335937499999645e+01 7.881736669587701555e-03
2.321777343749999645e+01 2.486584660569908511e-02
2.324218749999999645e+01 6.651719864623012457e-02
2.326660156249999645e+01 7.586513688700949332e-02
2.329101562499999645e+01 1.476434812061592702e-02
2.331542968749999645e+01 1.402210696585766969e-01
2.333984374999999645e+01 1.162405006088738785e-01
2.336425781249999645e+01 5.199567782596915128e-02
2.338867187499999645e+01 3.184284328498664801e-02
2.341308593749999645e+01 9.153523045393402446e-02
2.343749999999999645e+01 3.935270746028468603e-02
2.346191406249999645e+01 7.027544021951727697e-04
2.348632812499999645e+01 2.097048258691306885e-02
2.351074218749999645e+01 2.735075698126246402e-02
2.353515624999999645e+01 8.304457799126785389e-02
2.355957031249999645e+01 1.880862340724735460e-01
2.358398437499999645e+01 9.033339350796817935e-02
2.360839843749999645e+01 2.102028499759402147e-02
2.363281249999999645e+01 1.302821790276508657e-02
2.365722656249999645e+01 2.243788627723776116e-02
2.368164062499999645e+01 9.706909340502009598e-02
2.370605468749999645e+01 2.575468075128592438e-02
2.373046874999999645e+01 5.306875993876352705e-03
2.375488281249999645e+01 1.239164672722874172e-02
2.377929687499999645e+01 4.535016306721905040e-03
2.380371093749999645e+01 3.587099606067591095e-02
2.382812499999999645e+01 8.698404979160753725e-02
2.385253906249999645e+01 2.763019127390404020e-02
2.387695312499999645e+01 9.919025259217578716e-02
2.390136718749999645e+01 1.929784606043798492e-02
2.392578124999999645e+01 1.501089890720918099e-02
2.395019531249999645e+01 2.547672700191573256e-02
2.397460937499999645e+01 6.625839144889464696e-03
2.399902343749999645e+01 6.465076504315329931e-02
2.402343749999999645e+01 4.901236655956266869e-02
2.404785156249999645e+01 5.596720190194623412e-03
2.407226562499999645e+01 9.785542159619982361e-02
2.409667968749999645e+01 9.021066418244505503e-02
2.412109374999999645e+01 4.505040976245846401e-02
2.414550781249999645e+01 7.313701086609575124e-03
2.416992187499999645e+01 7.151407222275998204e-03
2.419433593749999645e+01 1.421754495597727375e-01
2.421874999999999645e+01 9.269300946175043632e-02
2.424316406249999645e+01 1.803634352702845611e-01
2.426757812499999645e+01 1.739344983740699971e-02
2.429199218749999645e+01 2.294819146198075199e-02
2.431640624999999645e+01 3.565868998285997432e-02
2.434082031249999645e+01 3.792654506757746347e-02
2.436523437499999645e+01 2.393263410151172735e-02
2.438964843749999645e+01 2.158706020054147398e-02
2.441406249999999645e+01 2.548244912642043739e-02
2.443847656249999645e+01 1.225148349696473724e-02
2.446289062499999645e+01 1.183741266395209844e-02
2.448730468749999645e+01 1.248301969895195818e-01
2.451171874999999645e+01 1.086819520070548689e-01
2.453613281249999645e+01 9.316060019912991708e-02
2.456054687499999645e+01 4.320601185975875974e-02
2.458496093749999645e+01 1.316964018426375060e-01
2.460937499999999645e+01 2.698472213949278803e-02
2.463378906249999645e+01 3.362706399494204239e-03
2.465820312499999645e+01 1.562667044947318659e-02
2.468261718749999645e+01 1.137510273674202828e-02
2.470703124999999645e+01 2.055903318407327138e-02
2.473144531249999645e+01 4.204095619706308545e-02
2.475585937499999645e+01 8.438995670145935102e-02
2.478027343749999645e+01 1.279351964841429073e-02
2.480468749999999645e+01 1.779218285471989569e-02
2.482910156249999645e+01 2.696611416813315260e-02
2.485351562499999645e+01 2.030239488581838531e-02
2.487792968749999645e+01 5.302031310474914633e-02
2.490234374999999645e+01 4.749687450788123849e-02
2.492675781249999645e+01 4.865837707404440521e-02
2.495117187499999645e+01 3.329444522122621680e-02
2.497558593749999645e+01 1.099597570666789176e-01
2.499999999999999645e+01 1.163769179804889087e-01
2.502441406249999645e+01 1.008055678732156096e-01
2.504882812499999645e+01 1.409589897156237129e-02
2.507324218749999645e+01 5.419028812993026412e-03
2.509765624999999645e+01 3.693082209384812640e-04
2.512207031249999645e+01 5.230299212658988395e-02
2.514648437499999645e+01 1.575850694355213077e-02
2.517089843749999645e+01 6.517112765015641018e-02
2.519531249999999645e+01 7.777564271479277258e-02
2.521972656249999645e+01 2.935679286136563121e-02
2.524414062499999645e+01 5.370514791342467092e-02
2.526855468749999645e+01 1.025794942964979445e-01
2.529296874999999645e+01 6.028729631836409614e-03
2.531738281249999645e+01 2.982460937611147375e-02
2.534179687499999645e+01 1.819724725695111983e-02
2.536621093749999645e+01 1.266556575302083161e-03
2.539062499999999645e+01 1.009706619036417619e-01
2.541503906249999645e+01 1.046429376107515935e-01
2.543945312499999645e+01 3.370028166400435010e-02
2.546386718749999645e+01 2.624245655845866901e-02
2.548828124999999645e+01 5.402033967316696890e-03
2.551269531249999645e+01 1.743723769553127273e-02
2.553710937499999645e+01 5.135025554777628010e-03
2.556152343749999645e+01 7.212374512581287440e-04
2.558593749999999645e+01 1.193948986738744243e-02
2.561035156249999645e+01 5.747204025504289854e-02
2.563476562499999645e+01 6.376119382905499899e-02
2.565917968749999645e+01 2.100060755111513855e-01
2.568359374999999645e+01 9.229071856874677959e-02
2.570800781249999645e+01 4.823206843599472417e-03
2.573242187499999645e+01 1.707313224232094237e-02
2.575683593749999645e+01 4.258993444247841792e-02
2.578124999999999645e+01 8.739470639220171810e-02
2.580566406249999645e+01 1.242938491220343077e-02
2.583007812499999645e+01 2.966478063929765818e-02
2.585449218749999645e+01 1.045383766354829325e-02
2.587890624999999645e+01 5.431799567254656791e-02
2.590332031249999645e+01 5.370620837863630120e-02
2.592773437499999645e+01 1.608904576415647603e-01
2.595214843749999645e+01 1.389281672226644164e-02
2.597656249999999645e+01 3.150377887374405245e-02
2.600097656249999645e+01 1.562276123146438996e-02
2.602539062499999645e+01 3.119374555439872326e-02
2.604980468749999645e+01 3.124455552557531962e-02
2.607421874999999645e+01 8.149765167477174277e-03
2.609863281249999645e+01 1.663017706905940349e-02
2.612304687499999645e+01 1.065727816402027919e-02
2.614746093749999645e+01 5.948675151336649952e-02
2.617187499999999645e+01 1.509257361044417933e-01
2.619628906249999645e+01 1.532353211742258983e-02
2.622070312499999645e+01 1.172429192610460399e-02
2.624511718749999645e+01 6.492579029266568394e-03
2.626953124999999645e+01 8.425347227412251921e-03
2.629394531249999645e+01 1.548252605107318380e-02
2.631835937499999645e+01 2.335640472823625677e-02
2.634277343749999645e+01 6.023612829499523647e-02
2.636718749999999645e+01 1.591735924369276634e-02
2.639160156249999645e+01 4.271921236832666030e-02
2.641601562499999645e+01 1.638443260600212434e-02
2.644042968749999645e+01 4.374120141963153477e-03
2.646484374999999645e+01 9.005914920477293625e-03
2.648925781249999645e+01 1.355522482218187164e-01
2.651367187499999645e+01 9.842128372210708076e-02
2.653808593749999645e+01 1.452751585325421225e-04
2.656249999999999645e+01 2.367076280670993640e-02
2.658691406249999645e+01 9.980591723896800604e-02
2.661132812499999645e+01 7.055075303226035488e-02
2.663574218749999645e+01 1.288782537583807730e-01
2.666015624999999645e+01 1.835794286936719838e-02
2.668457031249999645e+01 1.932332070545166591e-01
2.670898437499999645e+01 5.303873405190188961e-02
2.673339843749999645e+01 1.972101709192192534e-02
2.675781249999999645e+01 2.045017955272450741e-02
2.678222656249999645e+01 2.841125669364226794e-02
2.680664062499999645e+01 3.002144285650432468e-02
2.683105468749999645e+01 2.109289969726604527e-02
2.685546874999999645e+01 2.172625820297712992e-02
2.687988281249999645e+01 1.922082223873185572e-02
2.690429687499999645e+01 1.242243751867943419e-01
2.692871093749999645e+01 7.266702469556438754e-03
2.695312499999999645e+01 3.606747828055207467e-02
2.697753906249999645e+01 3.689845102198442001e-02
2.700195312499999645e+01 3.587082699465430138e-03
2.702636718749999645e+01 4.121247928019351053e-02
2.705078124999999645e+01 1.488850782479321858e-02
2.707519531249999645e+01 3.703174274252492987e-02
2.709960937499999645e+01 5.194834448573047367e-03
2.712402343749999645e+01 1.032513965308316933e-01
2.714843749999999645e+01 1.463870713671671098e-01
2.717285156249999645e+01 5.997760232088226312e-02
2.719726562499999645e+01 7.728473420016014617e-02
2.722167968749999645e+01 6.794546656446871780e-02
2.724609374999999645e+01 2.652734725023692900e-03
2.727050781249999645e+01 1.001629488675799480e-04
2.729492187499999645e+01 1.401883045166128772e-02
2.731933593749999645e+01 7.566872400654564568e-02
2.734374999999999645e+01 1.441660833769087546e-01
2.736816406249999645e+01 2.286076682781045411e-03
2.739257812499999645e+01 1.066092161616190304e-01
2.741699218749999645e+01 1.563192976949970281e-01
2.744140624999999645e+01 8.549246294679731933e-03
2.746582031249999645e+01 6.000288847685789767e-02
2.749023437499999645e+01 1.705017162743035775e-01
2.751464843749999645e+01 7.302834336320418451e-02
2.753906249999999645e+01 1.022734695083122314e-01
2.756347656249999645e+01 3.789300569434825988e-02
2.758789062499999645e+01 2.090131943699441355e-03
2.761230468749999645e+01 1.285269307934115831e-03
2.763671874999999645e+01 1.220925486024161677e-02
2.766113281249999645e+01 6.880004326423919472e-03
2.768554687499999645e+01 1.314754657659453554e-02
2.770996093749999645e+01 1.115721554841873041e-02
2.773437499999999645e+01 6.184596628398709300e-02
2.775878906249999645e+01 6.475977795879539478e-02
2.778320312499999645e+01 1.457712563394505598e-02
2.780761718749999645e+01 3.494029187122674879e-02
2.783203124999999645e+01 9.013227087127213821e-03
2.785644531249999645e+01 4.423372122944366908e-02
2.788085937499999645e+01 6.564262554741588651e-02
2.790527343749999645e+01 1.376035920104881106e-02
2.792968749999999645e+01 1.540479009942589128e-01
2.795410156249999645e+01 1.005766626248659479e-01
2.797851562499999645e+01 2.478071611632881241e-02
2.800292968749999645e+01 1.584417550326448071e-02
2.802734374999999645e+01 9.986105984768574306e-03
2.805175781249999645e+01 5.271963974606382053e-02
2.807617187499999645e+01 8.233842599107704663e-02
2.810058593749999645e+01 5.715965125752186377e-02
2.812499999999999645e+01 1.014839861625298489e-01
2.814941406249999645e+01 9.379496714357662621e-03
2.817382812499999645e+01 7.323330281934854746e-02
2.819824218749999645e+01 2.712051318160932020e-02
2.822265624999999645e+01 2.392789937348228230e-02
2.824707031249999645e+01 2.868742203844140692e-02
2.827148437499999645e+01 3.364088247768921847e-02
2.829589843749999645e+01 8.873603603068493106e-02
2.832031249999999645e+01 1.662963696902908795e-01
2.834472656249999645e+01 9.040232514651951046e-02
2.836914062499999645e+01 3.471793167851160156e-02
