# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
1.145915590261646466e+00 1.834850000000000023e-02 -2.866559999999999876e-04 1.806184400000000051e-02 1.352311225477611929e-07 2.051595749308920499e-07 2.166641447356135508e+00 3.287018771956474072e+00 1.303900697042890264e-07
1.158647985708998185e+00 1.933469999999999980e-02 6.681010000000000247e-03 2.601571000000000092e-02 1.947826405308902038e-07 2.065112102870199559e-07 3.120761953674136446e+00 3.308674357809238131e+00 1.330108473200471639e-07
1.171380381156349682e+00 2.064600000000000116e-02 1.265190000000000065e-02 3.329790000000000527e-02 2.493052423375541164e-07 2.086168583396846259e-07 3.994310340069367360e+00 3.342410558903307294e+00 1.356536346855724011e-07
1.184112776603701400e+00 2.199289999999999926e-02 1.693269999999999845e-02 3.892559999999999770e-02 2.914404854700955369e-07 2.114156825799489038e-07 4.669391360218035913e+00 3.387252666907549781e+00 1.383276448914447627e-07
1.196845172051052897e+00 2.300539999999999877e-02 1.933160000000000087e-02 4.233699999999999963e-02 3.169820332466920326e-07 2.147198955914299517e-07 5.078612070656610911e+00 3.440191995715086826e+00 1.410405082391766544e-07
1.209577567498404616e+00 2.325050000000000033e-02 2.003989999999999938e-02 4.329039999999999971e-02 3.241202497121334973e-07 2.182626439029514178e-07 5.192978906950255436e+00 3.496953081363713078e+00 1.437969606964971808e-07
1.222309962945756112e+00 2.231179999999999969e-02 1.942160000000000067e-02 4.173340000000000383e-02 3.124628099841154943e-07 2.217574198363797374e-07 5.006206131505317458e+00 3.552945564779756982e+00 1.465982154246461634e-07
1.235042358393107831e+00 1.992110000000000061e-02 1.780870000000000022e-02 3.772980000000000084e-02 2.824873920681919222e-07 2.249519666333135883e-07 4.525946989712540613e+00 3.604127847122426953e+00 1.494420557039341523e-07
1.247774753840459550e+00 1.609990000000000032e-02 1.539090000000000076e-02 3.149079999999999935e-02 2.357752748793001313e-07 2.276652054388253732e-07 3.777536362865418162e+00 3.647598725288957233e+00 1.523235061144764128e-07
1.260507149287811046e+00 1.124939999999999968e-02 1.223789999999999947e-02 2.348729999999999915e-02 1.758521413769286695e-07 2.298043061370157146e-07 2.817461919529796965e+00 3.681870896853093988e+00 1.552358474777215815e-07
1.273239544735162765e+00 6.134930000000000244e-03 8.433110000000000606e-03 1.456804000000000085e-02 1.090726064581604654e-07 2.313659076454811287e-07 1.747535814767422035e+00 3.706890511337918248e+00 1.581717482429308302e-07
1.285971940182514484e+00 1.745159999999999940e-03 4.243049999999999947e-03 5.988209999999999887e-03 4.483442334856446256e-08 2.324276049588851713e-07 7.183266548793402206e-01 3.723900777617083602e+00 1.611243494471283668e-07
1.298704335629865980e+00 -9.480839999999999710e-04 2.284119999999999944e-04 -7.196719999999999767e-04 -5.388267799577516848e-09 2.331334997531008422e-07 -8.632956766217692035e-02 3.735210459070629430e+00 1.640882034921777867e-07
