# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
1.400563499208679064e-01 -8.999650000000000477e-05 2.657089999999999973e-03 2.567093500000000063e-03 1.678786324100770113e-08 1.508226433036704986e-08 2.689712221953005078e-01 2.416445149792574298e-01 1.354134099275545935e-09
1.527887453682195140e-01 -2.340800000000000086e-03 1.639580000000000074e-03 -7.012200000000000117e-04 -4.585725242130612051e-09 1.618434445799223494e-08 -7.347141832885659141e-02 2.593017852720255201e-01 1.553183512971060633e-09
1.655211408155711494e-01 -5.040779999999999914e-03 4.262410000000000005e-04 -4.614538999999999967e-03 -3.017741646429958117e-08 1.747558132378325346e-08 -4.834955153358768132e-01 2.799896806253231452e-01 1.767469255862096721e-09
1.782535362629228126e-01 -7.871190000000000131e-03 -7.046589999999999495e-04 -8.575848999999999972e-03 -5.608295147314760908e-08 1.897053345233508052e-08 -8.985479441603297923e-01 3.039414543184661976e-01 1.999492428786649248e-09
1.909859317102743925e-01 -1.052619999999999945e-02 -1.448539999999999897e-03 -1.197473999999999934e-02 -7.831046959007319266e-08 2.064166436058485311e-08 -1.254672045747828202e+00 3.307159232539960136e-01 2.251671512333055314e-09
2.037183271576260557e-01 -1.270770000000000059e-02 -1.573600000000000085e-03 -1.428130000000000024e-02 -9.339453794877486376e-08 2.242243497780901749e-08 -1.496345464447533802e+00 3.592470139882991687e-01 2.525826083513288419e-09
2.164507226049776911e-01 -1.413239999999999982e-02 -1.006149999999999926e-03 -1.513855000000000062e-02 -9.900064297118789926e-08 2.422352415944894245e-08 -1.586165169194135860e+00 3.881036440140358534e-01 2.822783482391575027e-09
2.291831180523292710e-01 -1.455129999999999965e-02 1.267379999999999917e-04 -1.442456200000000015e-02 -9.433141962590631163e-08 2.595867075907389121e-08 -1.511355963766761068e+00 4.159037573988723091e-01 3.142253257450930059e-09
2.419155134996809342e-01 -1.377600000000000005e-02 1.514200000000000051e-03 -1.226179999999999978e-02 -8.018773819052100884e-08 2.757352485508597048e-08 -1.284749204621622010e+00 4.417765723983697601e-01 3.483049799313164042e-09
2.546479089470325419e-01 -1.170120000000000014e-02 2.736580000000000176e-03 -8.964619999999999533e-03 -5.862537323537395906e-08 2.906953437869252429e-08 -9.392820315724513813e-01 4.657452874280086919e-01 3.843650714069278335e-09
2.673803043943841495e-01 -8.319750000000000756e-03 3.378359999999999957e-03 -4.941390000000000365e-03 -3.231490381650807090e-08 3.051544106136090360e-08 -5.177418382476665082e-01 4.889112664471659819e-01 4.222980449081025055e-09
2.801126998417358127e-01 -3.728809999999999937e-03 3.146100000000000198e-03 -5.827099999999997386e-04 -3.810712694791831393e-09 3.204168766236870648e-08 -6.105434838482645676e-02 5.133644328657321898e-01 4.621231499561728111e-09
2.928450952890874204e-01 1.865719999999999965e-03 1.956359999999999870e-03 3.822079999999999835e-03 2.499502115376425324e-08 3.381727501745786783e-08 4.004643885889680455e-01 5.418124785852294067e-01 5.040502677857689959e-09
3.055774907364390280e-01 8.144800000000000650e-03 -3.276659999999999897e-05 8.112033400000001268e-03 5.304976516269732396e-08 3.601312901085846380e-08 8.499509418286086415e-01 5.769939381842495996e-01 5.485056837026118675e-09
3.183098861837906912e-01 1.467420000000000009e-02 -2.455650000000000194e-03 1.221854999999999990e-02 7.990489882951854300e-08 3.876012714964062740e-08 1.280217618467885510e+00 6.210057005002322938e-01 5.961078170186918180e-09
3.310422816311422989e-01 2.091569999999999888e-02 -4.828070000000000278e-03 1.608762999999999860e-02 1.052072829883028104e-07 4.211190367948106781e-08 1.685606505304844571e+00 6.747070808852319024e-01 6.475925508760312322e-09
3.437746770784939621e-01 2.626579999999999887e-02 -6.664869999999999822e-03 1.960092999999999905e-02 1.281829945954695702e-07 4.602219388243206753e-08 2.053717988170096209e+00 7.373568368385040595e-01 7.037004600037186955e-09
3.565070725258456252e-01 3.013050000000000103e-02 -7.592970000000000101e-03 2.253753000000000006e-02 1.473872967346566460e-07 5.034311442834382639e-08 2.361404829766913682e+00 8.065856161988074202e-01 7.650485206446567415e-09
3.692394679731971774e-01 3.202990000000000004e-02 -7.430100000000000246e-03 2.459979999999999806e-02 1.608737968274787049e-07 5.484579363134164903e-08 2.577482382998497190e+00 8.787264902932160338e-01 8.320138593492077683e-09
3.819718634205487851e-01 3.171249999999999764e-02 -6.211630000000000103e-03 2.550086999999999840e-02 1.667664688047848790e-07 5.925920216473640678e-08 2.671893396537162513e+00 9.494370905782288927e-01 9.046553557989106239e-09
3.947042588679004482e-01 2.924229999999999885e-02 -4.163850000000000190e-03 2.507844999999999866e-02 1.640039947498794283e-07 6.331853993768841664e-08 2.627633682709154872e+00 1.014474851871602024e+00 9.826907700734886720e-09
4.074366543152521114e-01 2.502530000000000032e-02 -1.637000000000000000e-03 2.338830000000000076e-02 1.529510249002073582e-07 6.681220819939380881e-08 2.450545582414644041e+00 1.070449588430119725e+00 1.065534577330541207e-08
4.201690497626037191e-01 1.975199999999999873e-02 9.800489999999999809e-04 2.073204899999999892e-02 1.355801038481342788e-07 6.961739069846100508e-08 2.172232744207742261e+00 1.115393566971231598e+00 1.152388357525093849e-08
4.329014452099553822e-01 1.426269999999999968e-02 3.339899999999999813e-03 1.760259999999999950e-02 1.151146389822428240e-07 7.171739477759309964e-08 1.844339848086949951e+00 1.149039341640132994e+00 1.242364876482480602e-08
4.456338406573069344e-01 9.366579999999999351e-03 5.193320000000000401e-03 1.455990000000000062e-02 9.521648120831907945e-08 7.319850774177445671e-08 1.525536213636689231e+00 1.172769387475391500e+00 1.334621205356802517e-08
4.583662361046585421e-01 5.665589999999999862e-03 6.413509999999999871e-03 1.207909999999999887e-02 7.899294625398572833e-08 7.422908935796818156e-08 1.265606527389537606e+00 1.189281125324346711e+00 1.428476528663139959e-08
4.710986315520102052e-01 3.438800000000000103e-03 6.988710000000000408e-03 1.042751000000000094e-02 6.819214486119816942e-08 7.765312705002867559e-08 1.092558611189548889e+00 1.244140257165892827e+00 1.525167750699482914e-08
4.838310269993618684e-01 2.621119999999999787e-03 6.991459999999999689e-03 9.612579999999999042e-03 6.286279733607124388e-08 8.077574543941075200e-08 1.007173050397307978e+00 1.294170119369559613e+00 1.626026703440162815e-08
4.965634224467134761e-01 2.882440000000000002e-03 6.536900000000000002e-03 9.419340000000000004e-03 6.159907761075064091e-08 8.365312186216229595e-08 9.869260282389722416e-01 1.340270772087109874e+00 1.730705371512349167e-08
5.092958178940650837e-01 3.777239999999999851e-03 5.743139999999999877e-03 9.520380000000000162e-03 6.225984267515963796e-08 8.635395015380741644e-08 9.975126517065682208e-01 1.383542811900309477e+00 1.838935235000034650e-08
5.220282133414166914e-01 4.911360000000000031e-03 4.704269999999999979e-03 9.615630000000000011e-03 6.288274323320552344e-08 8.895119490217879157e-08 1.007492618900635017e+00 1.425155260386507639e+00 1.950537956540442177e-08
5.347606087887682991e-01 6.067330000000000119e-03 3.482170000000000144e-03 9.549500000000000696e-03 6.245027694550395720e-08 9.151391800470284778e-08 1.000563745089153356e+00 1.466214611129267986e+00 2.065425615639510763e-08
5.474930042361200178e-01 7.245599999999999610e-03 2.117840000000000174e-03 9.363440000000000651e-03 6.123351182392894958e-08 9.410071618731445959e-08 9.810690186206167951e-01 1.507659687179808028e+00 2.183591561806925492e-08
5.602253996834716254e-01 8.610329999999999373e-03 6.571370000000000206e-04 9.267466999999999719e-03 6.060588310731647306e-08 9.675626724641097546e-08 9.710132979747776449e-01 1.550206305752591884e+00 2.305094891155266682e-08
5.729577951308232331e-01 1.036319999999999950e-02 -8.191280000000000219e-04 9.544071999999998931e-03 6.241477978824334085e-08 9.951167849183938984e-08 9.999950179297895092e-01 1.594352860897454205e+00 2.430042946094204238e-08
5.856901905781748408e-01 1.259560000000000020e-02 -2.173660000000000002e-03 1.042194000000000106e-02 6.815571907528409453e-08 1.023878492263273209e-07 1.091975005758882622e+00 1.640434196359366048e+00 2.558576177471265369e-08
5.984225860255264484e-01 1.517669999999999957e-02 -3.211560000000000022e-03 1.196513999999999911e-02 7.824768906138824673e-08 1.053999151666396506e-07 1.253666190786536294e+00 1.688692813055722608e+00 2.690857976739884470e-08
6.111549814728780561e-01 1.772510000000000058e-02 -3.706309999999999986e-03 1.401878999999999972e-02 9.167781747116197765e-08 1.085602663485409150e-07 1.468840570084126940e+00 1.739327221244487465e+00 2.827069258791804789e-08
6.238873769202297748e-01 1.968109999999999998e-02 -3.450599999999999848e-03 1.623050000000000187e-02 1.061416011271796481e-07 1.118783931229162735e-07 1.700575932213152841e+00 1.792489473110027376e+00 2.967404868005539714e-08
6.366197723675813824e-01 2.046310000000000143e-02 -2.319850000000000037e-03 1.814324999999999966e-02 1.186502944857337582e-07 1.153573305267385667e-07 1.900987294422616714e+00 1.848228195305554378e+00 3.112067622669165316e-08
6.493521678149329901e-01 1.966220000000000120e-02 -3.286060000000000044e-04 1.933359400000000256e-02 1.264347138229157203e-07 1.189878835520880999e-07 2.025707442135523895e+00 1.906396067562684760e+00 3.261256419511459750e-08
6.620845632622845978e-01 1.721280000000000032e-02 2.341390000000000051e-03 1.955418999999999907e-02 1.278773318964347779e-07 1.227426510219416016e-07 2.048820731827307284e+00 1.966554074625710635e+00 3.415146857406271927e-08
6.748169587096363164e-01 1.348139999999999929e-02 5.356859999999999747e-03 1.883825999999999903e-02 1.231954085733713027e-07 1.265716157554133206e-07 1.973808050323387686e+00 2.027900852909494844e+00 3.573865249170062892e-08
6.875493541569879241e-01 9.237739999999999493e-03 8.294519999999999671e-03 1.753226000000000090e-02 1.146546408168575517e-07 1.304000482912695290e-07 1.836969864964318466e+00 2.089239104447436546e+00 3.737458491440380571e-08
7.002817496043395318e-01 5.506480000000000229e-03 1.073550000000000025e-02 1.624197999999999961e-02 1.062166761760653736e-07 1.341287124720542511e-07 1.701778767104364043e+00 2.148978890712296863e+00 3.905862730902206013e-08
7.130141450516912505e-01 3.331320000000000028e-03 1.236669999999999957e-02 1.569802000000000003e-02 1.026593744694549347e-07 1.376360183667380965e-07 1.644784510360168373e+00 2.205172126239826280e+00 4.078873531986336481e-08
7.257465404990427471e-01 3.512459999999999801e-03 1.305779999999999962e-02 1.657025999999999985e-02 1.083635086715541428e-07 1.407827063097527388e-07 1.736174815718204201e+00 2.255587625207701841e+00 4.256120397112754387e-08
7.384789359463943548e-01 6.387119999999999603e-03 1.289019999999999923e-02 1.927732000000000057e-02 1.260667022113306614e-07 1.434204970925558984e-07 2.019811246084301182e+00 2.297849692783580089e+00 4.437049775768869536e-08
7.512113313937459624e-01 1.171379999999999991e-02 1.212629999999999958e-02 2.384009999999999949e-02 1.559056335314423532e-07 1.454070144973951613e-07 2.497883631530438464e+00 2.329677210474257798e+00 4.620923080450758626e-08
7.639437268410975701e-01 1.869470000000000159e-02 1.112909999999999941e-02 2.982380000000000100e-02 1.950368678535337881e-07 1.466277482215629544e-07 3.124835124434775846e+00 2.349235520966232116e+00 4.806838184616321950e-08
7.766761222884492888e-01 2.613209999999999839e-02 1.025769999999999980e-02 3.638979999999999992e-02 2.379761336186711100e-07 1.470233604230887101e-07 3.812798007334967210e+00 2.355573927220330877e+00 4.993782286557169572e-08
7.894085177358008965e-01 3.268130000000000340e-02 9.772209999999999924e-03 4.245350999999999986e-02 2.776306044095210533e-07 1.466167846559388526e-07 4.448132672682319821e+00 2.349059865279549353e+00 5.180719408875363183e-08
8.021409131831525041e-01 3.713400000000000034e-02 9.777670000000000458e-03 4.691167000000000253e-02 3.067853587597350373e-07 1.455315288994545103e-07 4.915243334581546719e+00 2.331672151130017578e+00 5.366706801748570007e-08
8.148733086305042228e-01 3.866250000000000242e-02 1.022250000000000068e-02 4.888500000000000484e-02 3.196902234128447461e-07 1.439923430251637707e-07 5.122002060702995685e+00 2.307011674698302706e+00 5.551023423188202629e-08
8.276057040778558305e-01 3.696839999999999848e-02 1.094739999999999949e-02 4.791579999999999451e-02 3.133520058710275947e-07 1.423026625707405062e-07 5.020452620235912100e+00 2.279940009268268231e+00 5.733284484480642636e-08
8.403380995252074381e-01 3.230790000000000051e-02 1.176379999999999960e-02 4.407169999999999838e-02 2.882129818795922836e-07 1.407994216807796837e-07 4.617681051829481298e+00 2.255855434976582252e+00 5.913512868913633208e-08
8.530704949725590458e-01 2.540040000000000006e-02 1.252990000000000007e-02 3.793030000000000013e-02 2.480504465810826319e-07 1.397935267390257268e-07 3.974206295654757692e+00 2.239739221257212254e+00 6.092143887864598440e-08
8.658028904199107645e-01 1.725739999999999913e-02 1.319810000000000080e-02 3.045549999999999993e-02 1.991679574337709489e-07 1.395100195980453353e-07 3.191022476418944098e+00 2.235196936088703179e+00 6.269954047955164500e-08
8.785352858672622611e-01 8.982870000000000438e-03 1.381660000000000006e-02 2.279947000000000223e-02 1.491002896183788859e-07 1.400439194538144225e-07 2.388850001491994224e+00 2.243750954826794874e+00 6.447923612998817780e-08
8.912676813146138688e-01 1.592550000000000085e-03 1.448769999999999919e-02 1.608025000000000079e-02 1.051590204568762726e-07 1.413441662833905872e-07 1.684833254303351735e+00 2.264583205714590264e+00 6.627060832087787075e-08
9.040000767619654765e-01 -4.115009999999999675e-03 1.530390000000000049e-02 1.118888999999999995e-02 7.317129474975441111e-08 1.432302744485946649e-07 1.172333387275833916e+00 2.294801990029455840e+00 6.808226547768214830e-08
9.167324722093170841e-01 -7.626589999999999932e-03 1.628570000000000018e-02 8.659110000000001112e-03 5.662744830635978516e-08 1.454370837179368582e-07 9.072717451949251499e-01 2.330158972499802861e+00 6.991997895614142479e-08
9.294648676566688028e-01 -8.731930000000000594e-03 1.735209999999999878e-02 8.620169999999998181e-03 5.637279478688147669e-08 1.476745611281695046e-07 9.031917460081850813e-01 2.366007312757578696e+00 7.178598564234360098e-08
9.421972631040204105e-01 -7.509949999999999612e-03 1.833450000000000010e-02 1.082455000000000049e-02 7.078864289339283177e-08 1.496865536483603657e-07 1.134159095963641395e+00 2.398242986793904130e+00 7.367904529434364343e-08
9.549296585513720181e-01 -4.300570000000000087e-03 1.903370000000000062e-02 1.473313000000000053e-02 9.634934276916201338e-08 1.512938641333113005e-07 1.543686656860082218e+00 2.423994939819620331e+00 7.559514614489631122e-08
9.676620539987237368e-01 3.313069999999999774e-04 1.930010000000000059e-02 1.963140700000000002e-02 1.283823031551290600e-07 1.524136639177856880e-07 2.056911263342522389e+00 2.441936110314051334e+00 7.752860831863842876e-08
9.803944494460753445e-01 5.644889999999999630e-03 1.910749999999999948e-02 2.475238999999999912e-02 1.618716802516490276e-07 1.530553378434321784e-07 2.593470238055112898e+00 2.452216860017229827e+00 7.947328438230421548e-08
9.931268448934269522e-01 1.079629999999999999e-02 1.859270000000000020e-02 2.938899999999999846e-02 1.921934330751783446e-07 1.532999995322887912e-07 3.079278276812935200e+00 2.456136772428440196e+00 8.142360303374146902e-08
1.005859240340778671e+00 1.494209999999999983e-02 1.804199999999999901e-02 3.298410000000000231e-02 2.157040871038480476e-07 1.532742379623535045e-07 3.455960482160860714e+00 2.455724026574385377e+00 8.337531524661752865e-08
1.018591635788130167e+00 1.736860000000000140e-02 1.782349999999999907e-02 3.519210000000000393e-02 2.301436087013843417e-07 1.531275209905293007e-07 3.687307123257970609e+00 2.453373361533705665e+00 8.532592942699360978e-08
1.031324031235481886e+00 1.762529999999999999e-02 1.828340000000000173e-02 3.590870000000000173e-02 2.348299135821789476e-07 1.530180122585381903e-07 3.762390005056063469e+00 2.451618838217554330e+00 8.727491242387735339e-08
1.044056426682833383e+00 1.563190000000000066e-02 1.963679999999999939e-02 3.526870000000000005e-02 2.306445450031829138e-07 1.531057088095449573e-07 3.695333007636611100e+00 2.453023891866608963e+00 8.922375656010413005e-08
1.056788822130185101e+00 1.172300000000000078e-02 2.188729999999999842e-02 3.361029999999999573e-02 2.197992086728594236e-07 1.535472836161456750e-07 3.521571563073455202e+00 2.460098700239596425e+00 9.117597014244295557e-08
1.069521217577536598e+00 6.608329999999999933e-03 2.480160000000000003e-02 3.140993000000000257e-02 2.054095845163509247e-07 1.544854371147854518e-07 3.291024367117456606e+00 2.475129576385856289e+00 9.313696734797785854e-08
1.082253613024888317e+00 1.245220000000000007e-03 2.794929999999999984e-02 2.919452000000000158e-02 1.909216041982359515e-07 1.560280107059849770e-07 3.058901331722099215e+00 2.499844330026309791e+00 9.511375735266519096e-08
1.094986008472240036e+00 -3.356000000000000042e-03 3.079770000000000077e-02 2.744169999999999943e-02 1.794587952097424737e-07 1.582171620305586974e-07 2.875246884508405376e+00 2.534918401031531321e+00 9.711430425601669719e-08
1.107718403919591532e+00 -6.349979999999999861e-03 3.283370000000000039e-02 2.648372000000000226e-02 1.731939524108259019e-07 1.609945497768998354e-07 2.774873037027332234e+00 2.579417058538988172e+00 9.914646912909597434e-08
1.120450799366943251e+00 -7.245180000000000370e-03 3.367719999999999742e-02 2.643201999999999705e-02 1.728558531053038430e-07 1.641730397051537172e-07 2.769456088954541428e+00 2.630342081483515226e+00 1.012165502970697884e-07
1.133183194814294747e+00 -6.013169999999999973e-03 3.315339999999999954e-02 2.714023000000000130e-02 1.774872904198832047e-07 1.674267253432272423e-07 2.843659895427089079e+00 2.682471872520542977e+00 1.033275799664922061e-07
1.145915590261646466e+00 -3.086779999999999906e-03 3.130659999999999693e-02 2.821981999999999616e-02 1.845474186451930417e-07 1.703085266142740052e-07 2.956775620183442310e+00 2.728643419123569558e+00 1.054776693587091394e-07
1.158647985708998185e+00 7.566419999999999700e-04 2.835709999999999967e-02 2.911374199999999801e-02 1.903933452871825606e-07 1.722990101716443543e-07 3.050437690882179087e+00 2.760534481583369004e+00 1.076587766795098475e-07
1.171380381156349682e+00 4.598790000000000169e-03 2.462299999999999905e-02 2.922178999999999749e-02 1.910999401375315796e-07 1.728820309094075027e-07 3.061758588471518383e+00 2.769875503615184531e+00 1.098562674374960677e-07
1.184112776603701400e+00 7.617340000000000222e-03 2.043810000000000071e-02 2.805544000000000093e-02 1.834724328842315858e-07 1.716356531998450900e-07 2.939552449502490727e+00 2.749906331181191543e+00 1.120495351338384665e-07
1.196845172051052897e+00 9.290639999999999316e-03 1.609879999999999992e-02 2.538943999999999923e-02 1.660377568973512663e-07 1.683207731256687058e-07 2.660218144627085390e+00 2.696796097187615260e+00 1.142137649612608959e-07
1.209577567498404616e+00 9.511479999999999241e-03 1.185390000000000055e-02 2.136537999999999979e-02 1.397218595786094802e-07 1.629485900479152845e-07 2.238590986758771884e+00 2.610724235180148067e+00 1.163226912270201223e-07
1.222309962945756112e+00 8.576590000000000255e-03 7.937069999999999195e-03 1.651365999999999945e-02 1.079933651378491794e-07 1.558102431419062867e-07 1.730244462508921499e+00 2.496355308998210010e+00 1.183519729852746974e-07
1.235042358393107831e+00 7.055650000000000116e-03 4.617839999999999792e-03 1.167348999999999991e-02 7.634040352066296037e-08 1.474589591054785849e-07 1.223108107509375264e+00 2.362552987527593462e+00 1.202826446902829870e-07
1.247774753840459550e+00 5.581960000000000394e-03 2.236489999999999832e-03 7.818450000000001093e-03 5.112983588508041548e-08 1.386443812943399651e-07 8.191902835533054761e-01 2.221327881451781838e+00 1.221040351246723846e-07
1.260507149287811046e+00 4.633220000000000394e-03 1.193569999999999917e-03 5.826790000000000094e-03 3.810509966001287466e-08 1.302089182955065467e-07 6.105110031151397276e-01 2.086176864314757129e+00 1.238156083885239900e-07
1.273239544735162765e+00 4.375239999999999858e-03 1.879919999999999985e-03 6.255160000000000060e-03 4.090648456342619741e-08 1.229643529245922286e-07 6.553941374660314789e-01 1.970106130707112380e+00 1.254273594914609641e-07
1.285971940182514484e+00 4.621189999999999846e-03 4.559190000000000291e-03 9.180380000000000137e-03 6.003636561756799914e-08 1.175714999841008226e-07 9.618886218274842470e-01 1.883703100988577184e+00 1.269586582907107294e-07
1.298704335629865980e+00 4.918839999999999844e-03 9.238740000000000493e-03 1.415757999999999947e-02 9.258545388534769551e-08 1.144451751855721632e-07 1.483382508633885877e+00 1.833613855563603234e+00 1.284357223200307231e-07
1.311436731077217699e+00 4.733000000000000228e-03 1.557730000000000052e-02 2.031029999999999988e-02 1.328220178905983451e-07 1.137017481706521584e-07 2.128043335450466422e+00 1.821702841639711412e+00 1.298881507441647593e-07
1.324169126524569196e+00 3.655830000000000104e-03 2.287269999999999928e-02 2.652852999999999808e-02 1.734869936077396526e-07 1.151571769352680980e-07 2.779568074612278394e+00 1.845021381230902646e+00 1.313451119122169449e-07
1.336901521971920914e+00 1.567210000000000087e-03 3.015200000000000172e-02 3.171921000000000462e-02 2.074321638821507578e-07 1.183733738659178516e-07 3.323429661120406831e+00 1.896550536957198219e+00 1.328318135731362323e-07
1.349633917419272633e+00 -1.313570000000000015e-03 3.635069999999999968e-02 3.503712999999999966e-02 2.291301609378108569e-07 1.227413227016417573e-07 3.671069899992200902e+00 1.966532792588241652e+00 1.343667974055694134e-07
1.362366312866624130e+00 -4.502059999999999569e-03 4.054019999999999846e-02 3.603813999999999629e-02 2.356764043772808446e-07 1.275829771532774750e-07 3.775952282784146963e+00 2.044104648911369893e+00 1.359604113934865250e-07
1.375098708313975848e+00 -7.418089999999999580e-03 4.213759999999999728e-02 3.471950999999999510e-02 2.270530409877159624e-07 1.322524806898270529e-07 3.637790769491628051e+00 2.118918343497770973e+00 1.376145752937375781e-07
1.387831103761327567e+00 -9.582580000000000264e-03 4.103910000000000197e-02 3.145652000000000170e-02 2.057142662696250102e-07 1.362193369228268963e-07 3.295905906976475119e+00 2.182474387167267160e+00 1.393237199678943816e-07
1.400563499208679064e+00 -1.076440000000000036e-02 3.763409999999999672e-02 2.686969999999999636e-02 1.757181220422647518e-07 1.391223478070489767e-07 2.815314693064769447e+00 2.228985749236750191e+00 1.410765995744547681e-07
1.413295894656030782e+00 -1.101970000000000033e-02 3.269760000000000028e-02 2.167789999999999995e-02 1.417656273728404749e-07 1.407905580759441713e-07 2.271335756811158291e+00 2.255713424370977549e+00 1.428585804787145741e-07
1.426028290103382501e+00 -1.060900000000000037e-02 2.719119999999999870e-02 1.658219999999999833e-02 1.084415919541060226e-07 1.412344229533851086e-07 1.737425847826310710e+00 2.262824923723869119e+00 1.446540072709632111e-07
1.438760685550733776e+00 -9.825940000000000021e-03 2.203170000000000128e-02 1.220576000000000126e-02 7.982125685432267104e-08 1.406156267092450256e-07 1.278877526285081334e+00 2.252910714888186838e+00 1.464483204155433111e-07
1.451493080998085494e+00 -8.806549999999999795e-03 1.789030000000000134e-02 9.083750000000001545e-03 5.940444035852365053e-08 1.392059477811869375e-07 9.517640629827317511e-01 2.230325168488418441e+00 1.482297198860997058e-07
1.464225476445436991e+00 -7.396419999999999904e-03 1.507099999999999933e-02 7.674579999999999423e-03 5.018897810779891186e-08 1.373443706286070071e-07 8.041160800865294611e-01 2.200499414325900460e+00 1.499902938936419270e-07
1.476957871892788710e+00 -5.133650000000000019e-03 1.348880000000000044e-02 8.355150000000000424e-03 5.463965981687285560e-08 1.353985979342564306e-07 8.754238624830240623e-01 2.169324698866263113e+00 1.517266295592554326e-07
1.489690267340140206e+00 -1.363749999999999945e-03 1.273780000000000051e-02 1.137405000000000013e-02 7.438217419676519098e-08 1.337328783465175834e-07 1.191733814841749117e+00 2.142636928843550059e+00 1.534399737509235970e-07
1.502422662787491925e+00 4.542560000000000174e-03 1.221670000000000048e-02 1.675926000000000152e-02 1.095995003300389116e-07 1.326807702670624819e-07 1.755977585268636343e+00 2.125780299030094245e+00 1.551360157142835566e-07
1.515155058234843644e+00 1.293290000000000065e-02 1.127129999999999972e-02 2.420420000000000210e-02 1.582867158745868149e-07 1.325204542553371329e-07 2.536032776468598815e+00 2.123211753349670161e+00 1.568243391461541197e-07
1.527887453682195140e+00 2.365480000000000013e-02 9.323220000000000118e-03 3.297801999999999678e-02 2.156643261023475562e-07 1.334512640163711879e-07 3.455323440685375225e+00 2.138124969847948975e+00 1.585175676935775843e-07
1.540619849129546859e+00 3.594189999999999885e-02 5.968679999999999645e-03 4.191057999999999589e-02 2.740800385304674150e-07 1.355731537783390168e-07 4.391246335793345779e+00 2.172121391813435665e+00 1.602302303297554982e-07
1.553352244576898578e+00 4.844230000000000064e-02 1.045029999999999961e-03 4.948733000000000298e-02 3.236292438131364361e-07 1.388738566533146961e-07 5.185112125164962116e+00 2.225004482034062647e+00 1.619774142628351323e-07
1.566084640024250074e+00 5.939119999999999816e-02 -5.328560000000000414e-03 5.406263999999999514e-02 3.535501168024587218e-07 1.432301474322374686e-07 5.664497360888701927e+00 2.294799955003059555e+00 1.637733441314843923e-07
1.578817035471601793e+00 6.689760000000000151e-02 -1.273449999999999929e-02 5.416310000000000568e-02 3.542070888765930387e-07 1.484280896738427039e-07 5.675023213952386847e+00 2.378080171046874636e+00 1.656300981366404364e-07
1.591549430918953512e+00 6.929079999999999961e-02 -2.047119999999999843e-02 4.881960000000000466e-02 3.192625310611785801e-07 1.542030942136562173e-07 5.115149673779195716e+00 2.470605944396206066e+00 1.675567080906183598e-07
