# freq_w_over_2pi_THz  G_native_avg_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_stderr_eV_ps^-1_THz^-1_A^-2_K^-1
# Averaged over 8 jobs
1.1853860161e+01 2.2330232397e-06 1.7522445684e-07
1.1866592557e+01 2.2142269769e-06 1.7795099122e-07
1.1879324952e+01 2.1974794183e-06 1.8011339483e-07
1.1892057348e+01 2.1827101522e-06 1.8169994526e-07
1.1904789743e+01 2.1698383347e-06 1.8270670218e-07
1.1917522139e+01 2.1587752679e-06 1.8313411296e-07
1.1930254534e+01 2.1494137922e-06 1.8299112512e-07
1.1942986930e+01 2.1416486592e-06 1.8229273270e-07
1.1955719325e+01 2.1353563144e-06 1.8105785339e-07
1.1968451721e+01 2.1304165263e-06 1.7931421565e-07
1.1981184116e+01 2.1267033498e-06 1.7709394032e-07
1.1993916511e+01 2.1240789971e-06 1.7443371470e-07
1.2006648907e+01 2.1224135552e-06 1.7137644221e-07
1.2019381302e+01 2.1215691299e-06 1.6796926388e-07
1.2032113698e+01 2.1214163329e-06 1.6426343411e-07
1.2044846093e+01 2.1218207429e-06 1.6031534832e-07
1.2057578489e+01 2.1226494186e-06 1.5618402495e-07
1.2070310884e+01 2.1237833389e-06 1.5193471980e-07
1.2083043280e+01 2.1250978038e-06 1.4763199271e-07
1.2095775675e+01 2.1264812030e-06 1.4334652112e-07
1.2108508070e+01 2.1278196624e-06 1.3914864431e-07
1.2121240466e+01 2.1290180019e-06 1.3511039752e-07
1.2133972861e+01 2.1299789289e-06 1.3130145988e-07
1.2146705257e+01 2.1306206416e-06 1.2779030025e-07
1.2159437652e+01 2.1308672784e-06 1.2464041495e-07
1.2172170048e+01 2.1306486360e-06 1.2190690416e-07
1.2184902443e+01 2.1299055654e-06 1.1963645696e-07
1.2197634839e+01 2.1285905891e-06 1.1786152095e-07
1.2210367234e+01 2.1266599339e-06 1.1660256998e-07
1.2223099629e+01 2.1240858008e-06 1.1586255843e-07
1.2235832025e+01 2.1208376684e-06 1.1562798143e-07
1.2248564420e+01 2.1169087325e-06 1.1587530772e-07
1.2261296816e+01 2.1122856451e-06 1.1656286867e-07
1.2274029211e+01 2.1069702441e-06 1.1764116328e-07
1.2286761607e+01 2.1009661785e-06 1.1905166098e-07
1.2299494002e+01 2.0942872153e-06 1.2073424666e-07
1.2312226398e+01 2.0869543786e-06 1.2262497240e-07
1.2324958793e+01 2.0789882729e-06 1.2466086988e-07
1.2337691188e+01 2.0704192867e-06 1.2677844261e-07
1.2350423584e+01 2.0612783851e-06 1.2892161259e-07
1.2363155979e+01 2.0516013302e-06 1.3103463198e-07
1.2375888375e+01 2.0414204398e-06 1.3306461477e-07
1.2388620770e+01 2.0307834854e-06 1.3496741797e-07
1.2401353166e+01 2.0197282964e-06 1.3669743879e-07
1.2414085561e+01 2.0082970883e-06 1.3821410452e-07
1.2426817957e+01 1.9965338875e-06 1.3948354246e-07
1.2439550352e+01 1.9844803372e-06 1.4047261884e-07
1.2452282748e+01 1.9721801307e-06 1.4115230288e-07
1.2465015143e+01 1.9596719509e-06 1.4149563633e-07
1.2477747538e+01 1.9470006062e-06 1.4148307931e-07
1.2490479934e+01 1.9341999935e-06 1.4109358608e-07
1.2503212329e+01 1.9213133911e-06 1.4031409254e-07
1.2515944725e+01 1.9083702797e-06 1.3913392800e-07
1.2528677120e+01 1.8954096071e-06 1.3754838500e-07
1.2541409516e+01 1.8824597395e-06 1.3555423684e-07
1.2554141911e+01 1.8695495381e-06 1.3315929368e-07
1.2566874307e+01 1.8567056287e-06 1.3037069231e-07
1.2579606702e+01 1.8439532900e-06 1.2720959176e-07
1.2592339097e+01 1.8313183457e-06 1.2370198222e-07
1.2605071493e+01 1.8188157250e-06 1.1988119984e-07
1.2617803888e+01 1.8064654753e-06 1.1579259991e-07
1.2630536284e+01 1.7942789422e-06 1.1149432996e-07
1.2643268679e+01 1.7822772379e-06 1.0705706010e-07
1.2656001075e+01 1.7704659383e-06 1.0256634956e-07
1.2668733470e+01 1.7588558196e-06 9.8126559006e-08
1.2681465866e+01 1.7474593176e-06 9.3859406420e-08
1.2694198261e+01 1.7362748936e-06 8.9905225791e-08
1.2706930656e+01 1.7253140573e-06 8.6422339903e-08
1.2719663052e+01 1.7145698141e-06 8.3572385614e-08
1.2732395447e+01 1.7040494527e-06 8.1519024508e-08
1.2745127843e+01 1.6937540135e-06 8.0402372586e-08
1.2757860238e+01 1.6836774049e-06 8.0318897704e-08
1.2770592634e+01 1.6738133953e-06 8.1309162290e-08
1.2783325029e+01 1.6641601718e-06 8.3347745910e-08
1.2796057425e+01 1.6547108802e-06 8.6351970449e-08
1.2808789820e+01 1.6454515143e-06 9.0192759136e-08
1.2821522215e+01 1.6363779039e-06 9.4721046318e-08
1.2834254611e+01 1.6274752298e-06 9.9776660047e-08
1.2846987006e+01 1.6187292059e-06 1.0520648591e-07
1.2859719402e+01 1.6101252954e-06 1.1086980194e-07
1.2872451797e+01 1.6016468065e-06 1.1663844529e-07
1.2885184193e+01 1.5932746665e-06 1.2240170509e-07
1.2897916588e+01 1.5849918496e-06 1.2806324875e-07
1.2910648984e+01 1.5767734250e-06 1.3354001721e-07
1.2923381379e+01 1.5685971125e-06 1.3876142759e-07
1.2936113775e+01 1.5604375586e-06 1.4366655349e-07
1.2948846170e+01 1.5522727961e-06 1.4820908639e-07
1.2961578565e+01 1.5440739870e-06 1.5234662658e-07
1.2974310961e+01 1.5358117395e-06 1.5604734578e-07
1.2987043356e+01 1.5274609324e-06 1.5928886156e-07
1.2999775752e+01 1.5189910009e-06 1.6205422999e-07
1.3012508147e+01 1.5103734143e-06 1.6433400469e-07
1.3025240543e+01 1.5015760554e-06 1.6612311171e-07
1.3037972938e+01 1.4925753228e-06 1.6742787857e-07
1.3050705334e+01 1.4833340344e-06 1.6825241109e-07
1.3063437729e+01 1.4738337092e-06 1.6861394688e-07
1.3076170124e+01 1.4640427141e-06 1.6852982861e-07
1.3088902520e+01 1.4539376510e-06 1.6802155043e-07
1.3101634915e+01 1.4434896781e-06 1.6711479092e-07
1.3114367311e+01 1.4326853420e-06 1.6584086473e-07
1.3127099706e+01 1.4215009342e-06 1.6423113763e-07
1.3139832102e+01 1.4099193951e-06 1.6231926319e-07
1.3152564497e+01 1.3979317236e-06 1.6014246329e-07
1.3165296893e+01 1.3855279096e-06 1.5773784765e-07
1.3178029288e+01 1.3726990916e-06 1.5514065218e-07
1.3190761683e+01 1.3594443561e-06 1.5239025776e-07
1.3203494079e+01 1.3457690782e-06 1.4952315418e-07
1.3216226474e+01 1.3316772606e-06 1.4657495862e-07
1.3228958870e+01 1.3171785150e-06 1.4357687682e-07
1.3241691265e+01 1.3022912375e-06 1.4056265248e-07
1.3254423661e+01 1.2870337256e-06 1.3755917845e-07
1.3267156056e+01 1.2714319056e-06 1.3459214384e-07
1.3279888452e+01 1.2555141839e-06 1.3168412434e-07
1.3292620847e+01 1.2393143063e-06 1.2885254540e-07
1.3305353242e+01 1.2228694240e-06 1.2611202750e-07
1.3318085638e+01 1.2062227606e-06 1.2347429231e-07
1.3330818033e+01 1.1894200312e-06 1.2094651588e-07
1.3343550429e+01 1.1725080476e-06 1.1853280249e-07
1.3356282824e+01 1.1555420403e-06 1.1623550714e-07
1.3369015220e+01 1.1385736496e-06 1.1405201763e-07
1.3381747615e+01 1.1216621822e-06 1.1198052834e-07
1.3394480011e+01 1.1048640194e-06 1.1001602444e-07
1.3407212406e+01 1.0882426550e-06 1.0815482481e-07
1.3419944802e+01 1.0718565848e-06 1.0639041821e-07
1.3432677197e+01 1.0557668632e-06 1.0471751646e-07
1.3445409592e+01 1.0400353720e-06 1.0313268537e-07
1.3458141988e+01 1.0247202532e-06 1.0163134205e-07
1.3470874383e+01 1.0098821634e-06 1.0021277650e-07
1.3483606779e+01 9.9557551953e-07 9.8875598398e-08
1.3496339174e+01 9.8185506509e-07 9.7622142971e-08
1.3509071570e+01 9.6877144932e-07 9.6455239400e-08
1.3521803965e+01 9.5637211156e-07 9.5379515017e-08
1.3534536361e+01 9.4469989257e-07 9.4401591401e-08
1.3547268756e+01 9.3379327453e-07 9.3529231709e-08
1.3560001151e+01 9.2368670893e-07 9.2771162140e-08
1.3572733547e+01 9.1440863035e-07 9.2136436433e-08
1.3585465942e+01 9.0598242418e-07 9.1634427304e-08
1.3598198338e+01 8.9842635163e-07 9.1273755732e-08
1.3610930733e+01 8.9175094701e-07 9.1061668199e-08
1.3623663129e+01 8.8596309076e-07 9.1004376987e-08
1.3636395524e+01 8.8106193722e-07 9.1105292870e-08
1.3649127920e+01 8.7704151472e-07 9.1365491557e-08
1.3661860315e+01 8.7388935486e-07 9.1782806257e-08
1.3674592710e+01 8.7158735623e-07 9.2351709687e-08
1.3687325106e+01 8.7011159898e-07 9.3063702969e-08
1.3700057501e+01 8.6943223346e-07 9.3906587566e-08
1.3712789897e+01 8.6951488242e-07 9.4865279329e-08
1.3725522292e+01 8.7031982863e-07 9.5921753528e-08
1.3738254688e+01 8.7180307932e-07 9.7055895222e-08
1.3750987083e+01 8.7391523219e-07 9.8245540769e-08
1.3763719479e+01 8.7660549284e-07 9.9467043100e-08
1.3776451874e+01 8.7981717650e-07 1.0069618706e-07
1.3789184269e+01 8.8349323440e-07 1.0190818047e-07
1.3801916665e+01 8.8757202561e-07 1.0307862474e-07
1.3814649060e+01 8.9199169324e-07 1.0418350759e-07
1.3827381456e+01 8.9668808638e-07 1.0520011236e-07
1.3840113851e+01 9.0159745067e-07 1.0610709695e-07
1.3852846247e+01 9.0665466386e-07 1.0688462764e-07
1.3865578642e+01 9.1179546197e-07 1.0751528832e-07
1.3878311038e+01 9.1695613085e-07 1.0798363061e-07
1.3891043433e+01 9.2207439803e-07 1.0827684511e-07
1.3903775829e+01 9.2708977308e-07 1.0838477628e-07
1.3916508224e+01 9.3194365800e-07 1.0829976342e-07
1.3929240619e+01 9.3658031160e-07 1.0801733103e-07
1.3941973015e+01 9.4094661274e-07 1.0753537522e-07
1.3954705410e+01 9.4499317962e-07 1.0685496948e-07
1.3967437806e+01 9.4867394668e-07 1.0597965023e-07
1.3980170201e+01 9.5194608686e-07 1.0491598494e-07
1.3992902597e+01 9.5477198308e-07 1.0367306074e-07
1.4005634992e+01 9.5711754483e-07 1.0226178423e-07
1.4018367388e+01 9.5895388133e-07 1.0069622822e-07
1.4031099783e+01 9.6025505793e-07 9.8991520292e-08
1.4043832178e+01 9.6100176501e-07 9.7165178744e-08
1.4056564574e+01 9.6117788072e-07 9.5235956799e-08
1.4069296969e+01 9.6077241650e-07 9.3223471689e-08
1.4082029365e+01 9.5977886084e-07 9.1148424959e-08
1.4094761760e+01 9.5819585509e-07 8.9031832018e-08
1.4107494156e+01 9.5602549056e-07 8.6894950279e-08
1.4120226551e+01 9.5327457260e-07 8.4758236536e-08
1.4132958947e+01 9.4995531115e-07 8.2641815698e-08
1.4145691342e+01 9.4608176639e-07 8.0564651537e-08
1.4158423737e+01 9.4167322283e-07 7.8544056583e-08
1.4171156133e+01 9.3675252629e-07 7.6595904233e-08
1.4183888528e+01 9.3134600488e-07 7.4734059180e-08
1.4196620924e+01 9.2548254969e-07 7.2969892361e-08
1.4209353319e+01 9.1919455729e-07 7.1312571266e-08
1.4222085715e+01 9.1251651816e-07 6.9769043091e-08
1.4234818110e+01 9.0548632036e-07 6.8343997476e-08
1.4247550506e+01 8.9814359352e-07 6.7039974439e-08
1.4260282901e+01 8.9052896253e-07 6.5857566191e-08
1.4273015296e+01 8.8268617943e-07 6.4795848012e-08
1.4285747692e+01 8.7466032750e-07 6.3852994337e-08
1.4298480087e+01 8.6649654905e-07 6.3026087671e-08
1.4311212483e+01 8.5824183369e-07 6.2311725828e-08
1.4323944878e+01 8.4994314362e-07 6.1706945582e-08
1.4336677274e+01 8.4164870762e-07 6.1208274418e-08
1.4349409669e+01 8.3340625695e-07 6.0813434489e-08
1.4362142065e+01 8.2526377559e-07 6.0520447610e-08
1.4374874460e+01 8.1726928167e-07 6.0328088869e-08
1.4387606856e+01 8.0946967220e-07 6.0236084382e-08
1.4400339251e+01 8.0191166689e-07 6.0244916986e-08
1.4413071646e+01 7.9464073264e-07 6.0355858042e-08
1.4425804042e+01 7.8770177556e-07 6.0570591272e-08
1.4438536437e+01 7.8113767625e-07 6.0891444027e-08
1.4451268833e+01 7.7499061475e-07 6.1320985895e-08
1.4464001228e+01 7.6930098271e-07 6.1861637055e-08
1.4476733624e+01 7.6410628747e-07 6.2516645337e-08
1.4489466019e+01 7.5944336389e-07 6.3288192148e-08
1.4502198415e+01 7.5534688053e-07 6.4178400690e-08
1.4514930810e+01 7.5184843680e-07 6.5189331006e-08
1.4527663205e+01 7.4897760576e-07 6.6322216885e-08
1.4540395601e+01 7.4676106770e-07 6.7577874044e-08
1.4553127996e+01 7.4522373038e-07 6.8955923526e-08
1.4565860392e+01 7.4438618306e-07 7.0455840723e-08
1.4578592787e+01 7.4426775653e-07 7.2075787609e-08
1.4591325183e+01 7.4488325226e-07 7.3813167357e-08
1.4604057578e+01 7.4624580460e-07 7.5664438302e-08
1.4616789974e+01 7.4836407090e-07 7.7624978390e-08
1.4629522369e+01 7.5124431948e-07 7.9689129954e-08
1.4642254764e+01 7.5488861279e-07 8.1850039053e-08
1.4654987160e+01 7.5929784784e-07 8.4100368952e-08
1.4667719555e+01 7.6446684134e-07 8.6430539097e-08
1.4680451951e+01 7.7038759267e-07 8.8830237275e-08
1.4693184346e+01 7.7705264664e-07 9.1290256414e-08
1.4705916742e+01 7.8444439641e-07 9.3796482447e-08
1.4718649137e+01 7.9254796402e-07 9.6337327746e-08
1.4731381533e+01 8.0134346231e-07 9.8899613845e-08
1.4744113928e+01 8.1080644503e-07 1.0146827585e-07
1.4756846323e+01 8.2091105769e-07 1.0402891944e-07
1.4769578719e+01 8.3162864244e-07 1.0656614393e-07
1.4782311114e+01 8.4292583633e-07 1.0906411836e-07
1.4795043510e+01 8.5477091797e-07 1.1150828745e-07
1.4807775905e+01 8.6712508976e-07 1.1388206464e-07
1.4820508301e+01 8.7995198338e-07 1.1617058719e-07
1.4833240696e+01 8.9320749377e-07 1.1835680358e-07
1.4845973092e+01 9.0685172994e-07 1.2042724668e-07
1.4858705487e+01 9.2084016146e-07 1.2236630003e-07
1.4871437883e+01 9.3512630353e-07 1.2415939370e-07
1.4884170278e+01 9.4966623947e-07 1.2579401027e-07
1.4896902673e+01 9.6441103730e-07 1.2725649617e-07
1.4909635069e+01 9.7931423385e-07 1.2853419529e-07
1.4922367464e+01 9.9432748368e-07 1.2961599691e-07
1.4935099860e+01 1.0094044334e-06 1.3049228060e-07
1.4947832255e+01 1.0244966561e-06 1.3115199022e-07
1.4960564651e+01 1.0395577341e-06 1.3158750448e-07
1.4973297046e+01 1.0545428738e-06 1.3179163360e-07
1.4986029442e+01 1.0694096098e-06 1.3175925171e-07
1.4998761837e+01 1.0841105153e-06 1.3148361839e-07
1.5011494232e+01 1.0986073614e-06 1.3096296183e-07
1.5024226628e+01 1.1128615487e-06 1.3019563362e-07
1.5036959023e+01 1.1268344386e-06 1.2918178240e-07
1.5049691419e+01 1.1404908150e-06 1.2792204934e-07
1.5062423814e+01 1.1538019005e-06 1.2642253002e-07
1.5075156210e+01 1.1667370988e-06 1.2468909783e-07
1.5087888605e+01 1.1792700136e-06 1.2272996372e-07
1.5100621001e+01 1.1913786326e-06 1.2055785189e-07
1.5113353396e+01 1.2030437370e-06 1.1818711294e-07
1.5126085791e+01 1.2142487192e-06 1.1563587992e-07
1.5138818187e+01 1.2249804313e-06 1.1292669013e-07
1.5151550582e+01 1.2352315536e-06 1.1008671015e-07
1.5164282978e+01 1.2449971050e-06 1.0714627357e-07
1.5177015373e+01 1.2542753523e-06 1.0414213558e-07
1.5189747769e+01 1.2630657180e-06 1.0111600285e-07
1.5202480164e+01 1.2713792327e-06 9.8115783915e-08
1.5215212560e+01 1.2792226128e-06 9.5194534922e-08
1.5227944955e+01 1.2866097961e-06 9.2413173828e-08
1.5240677350e+01 1.2935582999e-06 8.9835072207e-08
1.5253409746e+01 1.3000864309e-06 8.7528838852e-08
1.5266142141e+01 1.3062214264e-06 8.5565601747e-08
1.5278874537e+01 1.3119860851e-06 8.4011803734e-08
1.5291606932e+01 1.3174105616e-06 8.2930918274e-08
1.5304339328e+01 1.3225311308e-06 8.2373271331e-08
1.5317071723e+01 1.3273772199e-06 8.2376306016e-08
1.5329804119e+01 1.3319885839e-06 8.2959640371e-08
1.5342536514e+01 1.3364059881e-06 8.4118880736e-08
1.5355268910e+01 1.3406680933e-06 8.5835996563e-08
1.5368001305e+01 1.3448180833e-06 8.8071151519e-08
1.5380733700e+01 1.3488997393e-06 9.0774402606e-08
1.5393466096e+01 1.3529559681e-06 9.3886907973e-08
1.5406198491e+01 1.3570323203e-06 9.7345330559e-08
1.5418930887e+01 1.3611785949e-06 1.0108376161e-07
1.5431663282e+01 1.3654337784e-06 1.0504106185e-07
1.5444395678e+01 1.3698441606e-06 1.0915745993e-07
1.5457128073e+01 1.3744569858e-06 1.1337904264e-07
1.5469860469e+01 1.3793104666e-06 1.1765437307e-07
1.5482592864e+01 1.3844474239e-06 1.2194048688e-07
1.5495325259e+01 1.3899092772e-06 1.2619786529e-07
1.5508057655e+01 1.3957324836e-06 1.3039131326e-07
1.5520790050e+01 1.4019505088e-06 1.3449111830e-07
1.5533522446e+01 1.4085960906e-06 1.3847214139e-07
1.5546254841e+01 1.4156968576e-06 1.4231092262e-07
1.5558987237e+01 1.4232857788e-06 1.4599073045e-07
1.5571719632e+01 1.4313780200e-06 1.4949572385e-07
1.5584452028e+01 1.4399929081e-06 1.5281346838e-07
1.5597184423e+01 1.4491532681e-06 1.5593573587e-07
1.5609916818e+01 1.4588602013e-06 1.5885482326e-07
1.5622649214e+01 1.4691273045e-06 1.6156593935e-07
1.5635381609e+01 1.4799515721e-06 1.6406583395e-07
1.5648114005e+01 1.4913376434e-06 1.6635428131e-07
1.5660846400e+01 1.5032772331e-06 1.6843121221e-07
1.5673578796e+01 1.5157613991e-06 1.7029712975e-07
1.5686311191e+01 1.5287736199e-06 1.7195574716e-07
1.5699043587e+01 1.5423007882e-06 1.7340931491e-07
1.5711775982e+01 1.5563128808e-06 1.7466228154e-07
1.5724508377e+01 1.5707934168e-06 1.7571868270e-07
1.5737240773e+01 1.5857066265e-06 1.7658286433e-07
1.5749973168e+01 1.6010240518e-06 1.7725925666e-07
1.5762705564e+01 1.6167105207e-06 1.7775437542e-07
1.5775437959e+01 1.6327265395e-06 1.7807168420e-07
1.5788170355e+01 1.6490330708e-06 1.7821583347e-07
1.5800902750e+01 1.6655880506e-06 1.7819346547e-07
1.5813635146e+01 1.6823500361e-06 1.7800893522e-07
1.5826367541e+01 1.6992726889e-06 1.7766744188e-07
1.5839099937e+01 1.7163142288e-06 1.7717367534e-07
1.5851832332e+01 1.7334298409e-06 1.7653441651e-07
1.5864564727e+01 1.7505716856e-06 1.7575389397e-07
1.5877297123e+01 1.7676998242e-06 1.7484058178e-07
1.5890029518e+01 1.7847724759e-06 1.7380003211e-07
1.5902761914e+01 1.8017481712e-06 1.7264167853e-07
1.5915494309e+01 1.8185878777e-06 1.7137296121e-07
1.5928226705e+01 1.8352583792e-06 1.7000361111e-07
1.5940959100e+01 1.8517275734e-06 1.6854647710e-07
1.5953691496e+01 1.8679651754e-06 1.6701182479e-07
1.5966423891e+01 1.8839472466e-06 1.6541235988e-07
1.5979156286e+01 1.8996535948e-06 1.6376442580e-07
1.5991888682e+01 1.9150680602e-06 1.6208282424e-07
1.6004621077e+01 1.9301772509e-06 1.6038346887e-07
1.6017353473e+01 1.9449760927e-06 1.5868463213e-07
1.6030085868e+01 1.9594620269e-06 1.5700352505e-07
1.6042818264e+01 1.9736367478e-06 1.5535846324e-07
1.6055550659e+01 1.9875105762e-06 1.5376902678e-07
1.6068283055e+01 2.0010996781e-06 1.5225164293e-07
1.6081015450e+01 2.0144151158e-06 1.5082432098e-07
1.6093747845e+01 2.0274875698e-06 1.4950158324e-07
1.6106480241e+01 2.0403409756e-06 1.4829887936e-07
1.6119212636e+01 2.0530102673e-06 1.4722685282e-07
1.6131945032e+01 2.0655287857e-06 1.4629691954e-07
1.6144677427e+01 2.0779412169e-06 1.4551294076e-07
1.6157409823e+01 2.0902909352e-06 1.4488118173e-07
1.6170142218e+01 2.1026260382e-06 1.4439939311e-07
1.6182874614e+01 2.1149955239e-06 1.4406595321e-07
1.6195607009e+01 2.1274518616e-06 1.4387663806e-07
1.6208339404e+01 2.1400517215e-06 1.4382070706e-07
1.6221071800e+01 2.1528473554e-06 1.4388710844e-07
1.6233804195e+01 2.1658974293e-06 1.4406441855e-07
1.6246536591e+01 2.1792576518e-06 1.4433801524e-07
1.6259268986e+01 2.1929843877e-06 1.4469040913e-07
1.6272001382e+01 2.2071284131e-06 1.4510668958e-07
1.6284733777e+01 2.2217479006e-06 1.4557121397e-07
1.6297466173e+01 2.2368923809e-06 1.4606824838e-07
1.6310198568e+01 2.2526068188e-06 1.4658231398e-07
1.6322930964e+01 2.2689375484e-06 1.4710011201e-07
1.6335663359e+01 2.2859261521e-06 1.4761130829e-07
1.6348395754e+01 2.3036102056e-06 1.4810286236e-07
1.6361128150e+01 2.3220156692e-06 1.4856695844e-07
1.6373860545e+01 2.3411716299e-06 1.4899813235e-07
1.6386592941e+01 2.3610977706e-06 1.4939181712e-07
1.6399325336e+01 2.3818085013e-06 1.4974483038e-07
1.6412057732e+01 2.4033117692e-06 1.5005532706e-07
1.6424790127e+01 2.4256040663e-06 1.5032663610e-07
1.6437522523e+01 2.4486794895e-06 1.5055917525e-07
1.6450254918e+01 2.4725281531e-06 1.5075806717e-07
1.6462987313e+01 2.4971229871e-06 1.5092656749e-07
1.6475719709e+01 2.5224376220e-06 1.5107260780e-07
1.6488452104e+01 2.5484333425e-06 1.5120070276e-07
1.6501184500e+01 2.5750657148e-06 1.5131794451e-07
1.6513916895e+01 2.6022818131e-06 1.5143169729e-07
1.6526649291e+01 2.6300226760e-06 1.5154661393e-07
1.6539381686e+01 2.6582161080e-06 1.5167006564e-07
1.6552114082e+01 2.6867921069e-06 1.5180651175e-07
1.6564846477e+01 2.7156619221e-06 1.5196010568e-07
1.6577578872e+01 2.7447461747e-06 1.5213278084e-07
1.6590311268e+01 2.7739397905e-06 1.5232680480e-07
1.6603043663e+01 2.8031473351e-06 1.5254183471e-07
1.6615776059e+01 2.8322565369e-06 1.5277563208e-07
1.6628508454e+01 2.8611620294e-06 1.5302632386e-07
1.6641240850e+01 2.8897375077e-06 1.5328769762e-07
1.6653973245e+01 2.9178699794e-06 1.5355392985e-07
1.6666705641e+01 2.9454347336e-06 1.5381752493e-07
1.6679438036e+01 2.9722996806e-06 1.5406920630e-07
1.6692170431e+01 2.9983393082e-06 1.5429920287e-07
1.6704902827e+01 3.0234253441e-06 1.5449599373e-07
1.6717635222e+01 3.0474232828e-06 1.5464779566e-07
1.6730367618e+01 3.0702069141e-06 1.5474420706e-07
1.6743100013e+01 3.0916450443e-06 1.5477056760e-07
1.6755832409e+01 3.1116133241e-06 1.5471741088e-07
1.6768564804e+01 3.1299844138e-06 1.5457267948e-07
1.6781297200e+01 3.1466448235e-06 1.5432345925e-07
1.6794029595e+01 3.1614782294e-06 1.5396065757e-07
1.6806761991e+01 3.1743753317e-06 1.5347671851e-07
1.6819494386e+01 3.1852356205e-06 1.5286250412e-07
1.6832226781e+01 3.1939687004e-06 1.5211315075e-07
1.6844959177e+01 3.2004828888e-06 1.5122423906e-07
1.6857691572e+01 3.2047114541e-06 1.5019414494e-07
1.6870423968e+01 3.2065870915e-06 1.4902278705e-07
1.6883156363e+01 3.2060551053e-06 1.4771200624e-07
1.6895888759e+01 3.2030779049e-06 1.4626817118e-07
1.6908621154e+01 3.1976286969e-06 1.4469784754e-07
1.6921353550e+01 3.1896932391e-06 1.4301292415e-07
1.6934085945e+01 3.1792709110e-06 1.4122470345e-07
1.6946818340e+01 3.1663833436e-06 1.3935027793e-07
1.6959550736e+01 3.1510527916e-06 1.3740840004e-07
1.6972283131e+01 3.1333369182e-06 1.3541951147e-07
1.6985015527e+01 3.1132928247e-06 1.3340956983e-07
1.6997747922e+01 3.0909976606e-06 1.3140638073e-07
1.7010480318e+01 3.0665521918e-06 1.2944056764e-07
1.7023212713e+01 3.0400661393e-06 1.2754520808e-07
1.7035945109e+01 3.0116623764e-06 1.2575534112e-07
1.7048677504e+01 2.9814878664e-06 1.2410812829e-07
1.7061409899e+01 2.9496969803e-06 1.2264112551e-07
1.7074142295e+01 2.9164602489e-06 1.2139733744e-07
1.7086874690e+01 2.8819634506e-06 1.2041182056e-07
1.7099607086e+01 2.8464017214e-06 1.1972145665e-07
1.7112339481e+01 2.8099799621e-06 1.1936196519e-07
1.7125071877e+01 2.7729161149e-06 1.1936239486e-07
1.7137804272e+01 2.7354362168e-06 1.1974695562e-07
1.7150536668e+01 2.6977734049e-06 1.2053374528e-07
1.7163269063e+01 2.6601581581e-06 1.2173047486e-07
1.7176001458e+01 2.6228348206e-06 1.2334066045e-07
1.7188733854e+01 2.5860461266e-06 1.2535591087e-07
1.7201466249e+01 2.5500354407e-06 1.2776284428e-07
1.7214198645e+01 2.5150360678e-06 1.3053787265e-07
1.7226931040e+01 2.4812872945e-06 1.3365191589e-07
1.7239663436e+01 2.4490161260e-06 1.3707110192e-07
1.7252395831e+01 2.4184466221e-06 1.4075499002e-07
1.7265128227e+01 2.3897843416e-06 1.4466149667e-07
1.7277860622e+01 2.3632333300e-06 1.4874547611e-07
1.7290593018e+01 2.3389761835e-06 1.5295832156e-07
1.7303325413e+01 2.3171773553e-06 1.5725364024e-07
1.7316057808e+01 2.2979986547e-06 1.6158297278e-07
1.7328790204e+01 2.2815651679e-06 1.6589675734e-07
1.7341522599e+01 2.2679932718e-06 1.7014879892e-07
1.7354254995e+01 2.2573715596e-06 1.7429247930e-07
1.7366987390e+01 2.2497785395e-06 1.7828258623e-07
1.7379719786e+01 2.2452525081e-06 1.8207730903e-07
1.7392452181e+01 2.2438178969e-06 1.8563631526e-07
1.7405184577e+01 2.2454780028e-06 1.8892033674e-07
1.7417916972e+01 2.2502074688e-06 1.9189584124e-07
1.7430649367e+01 2.2579540495e-06 1.9453036585e-07
1.7443381763e+01 2.2686547987e-06 1.9679915903e-07
1.7456114158e+01 2.2822043437e-06 1.9867653693e-07
1.7468846554e+01 2.2984959512e-06 2.0014380887e-07
1.7481578949e+01 2.3173914439e-06 2.0118851778e-07
1.7494311345e+01 2.3387349463e-06 2.0180257269e-07
1.7507043740e+01 2.3623536678e-06 2.0198292556e-07
1.7519776136e+01 2.3880570388e-06 2.0173199240e-07
1.7532508531e+01 2.4156472939e-06 2.0106097270e-07
1.7545240926e+01 2.4449056421e-06 1.9998756886e-07
1.7557973322e+01 2.4756141278e-06 1.9853283151e-07
1.7570705717e+01 2.5075387647e-06 1.9673089396e-07
1.7583438113e+01 2.5404503755e-06 1.9461809226e-07
1.7596170508e+01 2.5741067250e-06 1.9224229960e-07
1.7608902904e+01 2.6082804281e-06 1.8965623192e-07
1.7621635299e+01 2.6427317711e-06 1.8692109268e-07
1.7634367695e+01 2.6772457973e-06 1.8410534934e-07
1.7647100090e+01 2.7116012122e-06 1.8128430104e-07
1.7659832485e+01 2.7455932430e-06 1.7853721753e-07
1.7672564881e+01 2.7790299627e-06 1.7594619965e-07
1.7685297276e+01 2.8117347025e-06 1.7359684219e-07
1.7698029672e+01 2.8435540249e-06 1.7157231778e-07
1.7710762067e+01 2.8743424742e-06 1.6995157863e-07
1.7723494463e+01 2.9039813169e-06 1.6880563070e-07
1.7736226858e+01 2.9323846978e-06 1.6819498759e-07
