# freq_w_over_2pi_THz  cumulative_G_native_eV_ps^-1_A^-2_K^-1
8.7853528587e+00 6.2823160788e-05
8.7980852541e+00 6.2892732030e-05
8.8108176496e+00 6.2961915444e-05
8.8235500450e+00 6.3030761940e-05
8.8362824405e+00 6.3099324566e-05
8.8490148359e+00 6.3167658232e-05
8.8617472314e+00 6.3235819397e-05
8.8744796268e+00 6.3303865732e-05
8.8872120223e+00 6.3371855770e-05
8.8999444177e+00 6.3439848526e-05
8.9126768131e+00 6.3507903110e-05
8.9254092086e+00 6.3576078327e-05
8.9381416040e+00 6.3644432263e-05
8.9508739995e+00 6.3713021874e-05
8.9636063949e+00 6.3781902570e-05
8.9763387904e+00 6.3851127804e-05
8.9890711858e+00 6.3920748672e-05
9.0018035813e+00 6.3990813522e-05
9.0145359767e+00 6.4061367577e-05
9.0272683722e+00 6.4132452581e-05
9.0400007676e+00 6.4204106469e-05
9.0527331631e+00 6.4276363062e-05
9.0654655585e+00 6.4349251790e-05
9.0781979540e+00 6.4422797447e-05
9.0909303494e+00 6.4497019994e-05
9.1036627449e+00 6.4571934382e-05
9.1163951403e+00 6.4647550423e-05
9.1291275358e+00 6.4723872704e-05
9.1418599312e+00 6.4800900542e-05
9.1545923266e+00 6.4878627976e-05
9.1673247221e+00 6.4957043809e-05
9.1800571175e+00 6.5036131689e-05
9.1927895130e+00 6.5115870239e-05
9.2055219084e+00 6.5196233216e-05
9.2182543039e+00 6.5277189721e-05
9.2309866993e+00 6.5358704441e-05
9.2437190948e+00 6.5440737926e-05
9.2564514902e+00 6.5523246907e-05
9.2691838857e+00 6.5606184633e-05
9.2819162811e+00 6.5689501245e-05
9.2946486766e+00 6.5773144165e-05
9.3073810720e+00 6.5857058513e-05
9.3201134675e+00 6.5941187533e-05
9.3328458629e+00 6.6025473035e-05
9.3455782584e+00 6.6109855845e-05
9.3583106538e+00 6.6194276253e-05
9.3710430493e+00 6.6278674472e-05
9.3837754447e+00 6.6362991081e-05
9.3965078401e+00 6.6447167467e-05
9.4092402356e+00 6.6531146255e-05
9.4219726310e+00 6.6614871711e-05
9.4347050265e+00 6.6698290140e-05
9.4474374219e+00 6.6781350251e-05
9.4601698174e+00 6.6864003498e-05
9.4729022128e+00 6.6946204393e-05
9.4856346083e+00 6.7027910789e-05
9.4983670037e+00 6.7109084128e-05
9.5110993992e+00 6.7189689651e-05
9.5238317946e+00 6.7269696574e-05
9.5365641901e+00 6.7349078230e-05
9.5492965855e+00 6.7427812165e-05
9.5620289810e+00 6.7505880200e-05
9.5747613764e+00 6.7583268457e-05
9.5874937719e+00 6.7659967338e-05
9.6002261673e+00 6.7735971483e-05
9.6129585628e+00 6.7811279679e-05
9.6256909582e+00 6.7885894739e-05
9.6384233536e+00 6.7959823349e-05
9.6511557491e+00 6.8033075888e-05
9.6638881445e+00 6.8105666214e-05
9.6766205400e+00 6.8177611434e-05
9.6893529354e+00 6.8248931645e-05
9.7020853309e+00 6.8319649662e-05
9.7148177263e+00 6.8389790723e-05
9.7275501218e+00 6.8459382190e-05
9.7402825172e+00 6.8528453237e-05
9.7530149127e+00 6.8597034528e-05
9.7657473081e+00 6.8665157899e-05
9.7784797036e+00 6.8732856036e-05
9.7912120990e+00 6.8800162160e-05
9.8039444945e+00 6.8867109711e-05
9.8166768899e+00 6.8933732049e-05
9.8294092854e+00 6.9000062166e-05
9.8421416808e+00 6.9066132405e-05
9.8548740763e+00 6.9131974204e-05
9.8676064717e+00 6.9197617852e-05
9.8803388671e+00 6.9263092266e-05
9.8930712626e+00 6.9328424791e-05
9.9058036580e+00 6.9393641021e-05
9.9185360535e+00 6.9458764641e-05
9.9312684489e+00 6.9523817297e-05
9.9440008444e+00 6.9588818484e-05
9.9567332398e+00 6.9653785461e-05
9.9694656353e+00 6.9718733193e-05
9.9821980307e+00 6.9783674306e-05
9.9949304262e+00 6.9848619075e-05
1.0007662822e+01 6.9913575422e-05
1.0020395217e+01 6.9978548949e-05
1.0033127613e+01 7.0043542976e-05
1.0045860008e+01 7.0108558601e-05
1.0058592403e+01 7.0173594779e-05
1.0071324799e+01 7.0238648412e-05
1.0084057194e+01 7.0303714457e-05
1.0096789590e+01 7.0368786032e-05
1.0109521985e+01 7.0433854544e-05
1.0122254381e+01 7.0498909817e-05
1.0134986776e+01 7.0563940230e-05
1.0147719172e+01 7.0628932856e-05
1.0160451567e+01 7.0693873604e-05
1.0173183962e+01 7.0758747360e-05
1.0185916358e+01 7.0823538133e-05
1.0198648753e+01 7.0888229192e-05
1.0211381149e+01 7.0952803201e-05
1.0224113544e+01 7.1017242357e-05
1.0236845940e+01 7.1081528514e-05
1.0249578335e+01 7.1145643308e-05
1.0262310731e+01 7.1209568271e-05
1.0275043126e+01 7.1273284940e-05
1.0287775521e+01 7.1336774958e-05
1.0300507917e+01 7.1400020173e-05
1.0313240312e+01 7.1463002718e-05
1.0325972708e+01 7.1525705099e-05
1.0338705103e+01 7.1588110266e-05
1.0351437499e+01 7.1650201675e-05
1.0364169894e+01 7.1711963356e-05
1.0376902290e+01 7.1773379966e-05
1.0389634685e+01 7.1834436836e-05
1.0402367080e+01 7.1895120018e-05
1.0415099476e+01 7.1955416327e-05
1.0427831871e+01 7.2015313373e-05
1.0440564267e+01 7.2074799604e-05
1.0453296662e+01 7.2133864329e-05
1.0466029058e+01 7.2192497755e-05
1.0478761453e+01 7.2250691010e-05
1.0491493849e+01 7.2308436173e-05
1.0504226244e+01 7.2365726300e-05
1.0516958640e+01 7.2422555449e-05
1.0529691035e+01 7.2478918705e-05
1.0542423430e+01 7.2534812207e-05
1.0555155826e+01 7.2590233169e-05
1.0567888221e+01 7.2645179908e-05
1.0580620617e+01 7.2699651866e-05
1.0593353012e+01 7.2753649632e-05
1.0606085408e+01 7.2807174964e-05
1.0618817803e+01 7.2860230810e-05
1.0631550199e+01 7.2912821321e-05
1.0644282594e+01 7.2964951872e-05
1.0657014989e+01 7.3016629068e-05
1.0669747385e+01 7.3067860755e-05
1.0682479780e+01 7.3118656017e-05
1.0695212176e+01 7.3169025182e-05
1.0707944571e+01 7.3218979803e-05
1.0720676967e+01 7.3268532650e-05
1.0733409362e+01 7.3317697684e-05
1.0746141758e+01 7.3366490028e-05
1.0758874153e+01 7.3414925925e-05
1.0771606548e+01 7.3463022698e-05
1.0784338944e+01 7.3510798684e-05
1.0797071339e+01 7.3558273176e-05
1.0809803735e+01 7.3605466343e-05
1.0822536130e+01 7.3652399151e-05
1.0835268526e+01 7.3699093260e-05
1.0848000921e+01 7.3745570930e-05
1.0860733317e+01 7.3791854903e-05
1.0873465712e+01 7.3837968284e-05
1.0886198107e+01 7.3883934413e-05
1.0898930503e+01 7.3929776729e-05
1.0911662898e+01 7.3975518630e-05
1.0924395294e+01 7.4021183324e-05
1.0937127689e+01 7.4066793677e-05
1.0949860085e+01 7.4112372059e-05
1.0962592480e+01 7.4157940188e-05
1.0975324876e+01 7.4203518973e-05
1.0988057271e+01 7.4249128355e-05
1.1000789667e+01 7.4294787155e-05
1.1013522062e+01 7.4340512921e-05
1.1026254457e+01 7.4386321787e-05
1.1038986853e+01 7.4432228327e-05
1.1051719248e+01 7.4478245428e-05
1.1064451644e+01 7.4524384162e-05
1.1077184039e+01 7.4570653682e-05
1.1089916435e+01 7.4617061112e-05
1.1102648830e+01 7.4663611470e-05
1.1115381226e+01 7.4710307588e-05
1.1128113621e+01 7.4757150059e-05
1.1140846016e+01 7.4804137193e-05
1.1153578412e+01 7.4851264993e-05
1.1166310807e+01 7.4898527145e-05
1.1179043203e+01 7.4945915033e-05
1.1191775598e+01 7.4993417760e-05
1.1204507994e+01 7.5041022201e-05
1.1217240389e+01 7.5088713063e-05
1.1229972785e+01 7.5136472969e-05
1.1242705180e+01 7.5184282555e-05
1.1255437575e+01 7.5232120589e-05
1.1268169971e+01 7.5279964098e-05
1.1280902366e+01 7.5327788516e-05
1.1293634762e+01 7.5375567845e-05
1.1306367157e+01 7.5423274830e-05
1.1319099553e+01 7.5470881137e-05
1.1331831948e+01 7.5518357555e-05
1.1344564344e+01 7.5565674188e-05
1.1357296739e+01 7.5612800672e-05
1.1370029134e+01 7.5659706382e-05
1.1382761530e+01 7.5706360655e-05
1.1395493925e+01 7.5752732999e-05
1.1408226321e+01 7.5798793314e-05
1.1420958716e+01 7.5844512103e-05
1.1433691112e+01 7.5889860684e-05
1.1446423507e+01 7.5934811385e-05
1.1459155903e+01 7.5979337743e-05
1.1471888298e+01 7.6023414695e-05
1.1484620694e+01 7.6067018738e-05
1.1497353089e+01 7.6110128096e-05
1.1510085484e+01 7.6152722867e-05
1.1522817880e+01 7.6194785145e-05
1.1535550275e+01 7.6236299146e-05
1.1548282671e+01 7.6277251294e-05
1.1561015066e+01 7.6317630301e-05
1.1573747462e+01 7.6357427232e-05
1.1586479857e+01 7.6396635535e-05
1.1599212253e+01 7.6435251069e-05
1.1611944648e+01 7.6473272103e-05
1.1624677043e+01 7.6510699302e-05
1.1637409439e+01 7.6547535683e-05
1.1650141834e+01 7.6583786565e-05
1.1662874230e+01 7.6619459494e-05
1.1675606625e+01 7.6654564155e-05
1.1688339021e+01 7.6689112270e-05
1.1701071416e+01 7.6723117475e-05
1.1713803812e+01 7.6756595190e-05
1.1726536207e+01 7.6789562472e-05
1.1739268602e+01 7.6822037861e-05
1.1752000998e+01 7.6854041218e-05
1.1764733393e+01 7.6885593555e-05
1.1777465789e+01 7.6916716860e-05
1.1790198184e+01 7.6947433913e-05
1.1802930580e+01 7.6977768110e-05
1.1815662975e+01 7.7007743279e-05
1.1828395371e+01 7.7037383497e-05
1.1841127766e+01 7.7066712915e-05
1.1853860161e+01 7.7095755587e-05
1.1866592557e+01 7.7124535301e-05
1.1879324952e+01 7.7153075418e-05
1.1892057348e+01 7.7181398725e-05
1.1904789743e+01 7.7209527287e-05
1.1917522139e+01 7.7237482328e-05
1.1930254534e+01 7.7265284099e-05
1.1942986930e+01 7.7292951782e-05
1.1955719325e+01 7.7320503391e-05
1.1968451721e+01 7.7347955693e-05
1.1981184116e+01 7.7375324144e-05
1.1993916511e+01 7.7402622836e-05
1.2006648907e+01 7.7429864458e-05
1.2019381302e+01 7.7457060273e-05
1.2032113698e+01 7.7484220102e-05
1.2044846093e+01 7.7511352335e-05
1.2057578489e+01 7.7538463936e-05
1.2070310884e+01 7.7565560472e-05
1.2083043280e+01 7.7592646152e-05
1.2095775675e+01 7.7619723871e-05
1.2108508070e+01 7.7646795269e-05
1.2121240466e+01 7.7673860795e-05
1.2133972861e+01 7.7700919775e-05
1.2146705257e+01 7.7727970500e-05
1.2159437652e+01 7.7755010296e-05
1.2172170048e+01 7.7782035623e-05
1.2184902443e+01 7.7809042155e-05
1.2197634839e+01 7.7836024882e-05
1.2210367234e+01 7.7862978195e-05
1.2223099629e+01 7.7889895984e-05
1.2235832025e+01 7.7916771726e-05
1.2248564420e+01 7.7943598575e-05
1.2261296816e+01 7.7970369453e-05
1.2274029211e+01 7.7997077128e-05
1.2286761607e+01 7.8023714297e-05
1.2299494002e+01 7.8050273660e-05
1.2312226398e+01 7.8076747989e-05
1.2324958793e+01 7.8103130191e-05
1.2337691188e+01 7.8129413371e-05
1.2350423584e+01 7.8155590878e-05
1.2363155979e+01 7.8181656357e-05
1.2375888375e+01 7.8207603785e-05
1.2388620770e+01 7.8233427509e-05
1.2401353166e+01 7.8259122266e-05
1.2414085561e+01 7.8284683217e-05
1.2426817957e+01 7.8310105952e-05
1.2439550352e+01 7.8335386509e-05
1.2452282748e+01 7.8360521377e-05
1.2465015143e+01 7.8385507497e-05
1.2477747538e+01 7.8410342260e-05
1.2490479934e+01 7.8435023502e-05
1.2503212329e+01 7.8459549490e-05
1.2515944725e+01 7.8483918909e-05
1.2528677120e+01 7.8508130853e-05
1.2541409516e+01 7.8532184797e-05
1.2554141911e+01 7.8556080584e-05
1.2566874307e+01 7.8579818398e-05
1.2579606702e+01 7.8603398748e-05
1.2592339097e+01 7.8626822436e-05
1.2605071493e+01 7.8650090536e-05
1.2617803888e+01 7.8673204371e-05
1.2630536284e+01 7.8696165487e-05
1.2643268679e+01 7.8718975627e-05
1.2656001075e+01 7.8741636704e-05
1.2668733470e+01 7.8764150779e-05
1.2681465866e+01 7.8786520037e-05
1.2694198261e+01 7.8808746758e-05
1.2706930656e+01 7.8830833302e-05
1.2719663052e+01 7.8852782076e-05
1.2732395447e+01 7.8874595518e-05
1.2745127843e+01 7.8896276069e-05
1.2757860238e+01 7.8917826156e-05
1.2770592634e+01 7.8939248168e-05
1.2783325029e+01 7.8960544435e-05
1.2796057425e+01 7.8981717206e-05
1.2808789820e+01 7.9002768630e-05
1.2821522215e+01 7.9023700731e-05
1.2834254611e+01 7.9044515394e-05
1.2846987006e+01 7.9065214344e-05
1.2859719402e+01 7.9085799122e-05
1.2872451797e+01 7.9106271078e-05
1.2885184193e+01 7.9126631340e-05
1.2897916588e+01 7.9146880806e-05
1.2910648984e+01 7.9167020124e-05
1.2923381379e+01 7.9187049682e-05
1.2936113775e+01 7.9206969589e-05
1.2948846170e+01 7.9226779668e-05
1.2961578565e+01 7.9246479445e-05
1.2974310961e+01 7.9266068140e-05
1.2987043356e+01 7.9285544659e-05
1.2999775752e+01 7.9304907597e-05
1.3012508147e+01 7.9324155230e-05
1.3025240543e+01 7.9343285522e-05
1.3037972938e+01 7.9362296127e-05
1.3050705334e+01 7.9381184399e-05
1.3063437729e+01 7.9399947400e-05
1.3076170124e+01 7.9418581918e-05
1.3088902520e+01 7.9437084486e-05
1.3101634915e+01 7.9455451395e-05
1.3114367311e+01 7.9473678728e-05
1.3127099706e+01 7.9491762383e-05
1.3139832102e+01 7.9509698104e-05
1.3152564497e+01 7.9527481516e-05
1.3165296893e+01 7.9545108161e-05
1.3178029288e+01 7.9562573539e-05
1.3190761683e+01 7.9579873148e-05
1.3203494079e+01 7.9597002529e-05
1.3216226474e+01 7.9613957311e-05
1.3228958870e+01 7.9630733254e-05
1.3241691265e+01 7.9647326301e-05
1.3254423661e+01 7.9663732625e-05
1.3267156056e+01 7.9679948673e-05
1.3279888452e+01 7.9695971214e-05
1.3292620847e+01 7.9711797388e-05
1.3305353242e+01 7.9727424744e-05
1.3318085638e+01 7.9742851284e-05
1.3330818033e+01 7.9758075504e-05
1.3343550429e+01 7.9773096426e-05
1.3356282824e+01 7.9787913634e-05
1.3369015220e+01 7.9802527298e-05
1.3381747615e+01 7.9816938200e-05
1.3394480011e+01 7.9831147754e-05
1.3407212406e+01 7.9845158018e-05
1.3419944802e+01 7.9858971702e-05
1.3432677197e+01 7.9872592172e-05
1.3445409592e+01 7.9886023449e-05
1.3458141988e+01 7.9899270196e-05
1.3470874383e+01 7.9912337709e-05
1.3483606779e+01 7.9925231895e-05
1.3496339174e+01 7.9937959245e-05
1.3509071570e+01 7.9950526807e-05
1.3521803965e+01 7.9962942146e-05
1.3534536361e+01 7.9975213307e-05
1.3547268756e+01 7.9987348768e-05
1.3560001151e+01 7.9999357390e-05
1.3572733547e+01 8.0011248365e-05
1.3585465942e+01 8.0023031158e-05
1.3598198338e+01 8.0034715451e-05
1.3610930733e+01 8.0046311078e-05
1.3623663129e+01 8.0057827965e-05
1.3636395524e+01 8.0069276063e-05
1.3649127920e+01 8.0080665288e-05
1.3661860315e+01 8.0092005452e-05
1.3674592710e+01 8.0103306205e-05
1.3687325106e+01 8.0114576968e-05
1.3700057501e+01 8.0125826873e-05
1.3712789897e+01 8.0137064710e-05
1.3725522292e+01 8.0148298867e-05
1.3738254688e+01 8.0159537281e-05
1.3750987083e+01 8.0170787388e-05
1.3763719479e+01 8.0182056084e-05
1.3776451874e+01 8.0193349680e-05
1.3789184269e+01 8.0204673874e-05
1.3801916665e+01 8.0216033716e-05
1.3814649060e+01 8.0227433589e-05
1.3827381456e+01 8.0238877190e-05
1.3840113851e+01 8.0250367513e-05
1.3852846247e+01 8.0261906848e-05
1.3865578642e+01 8.0273496774e-05
1.3878311038e+01 8.0285138165e-05
1.3891043433e+01 8.0296831199e-05
1.3903775829e+01 8.0308575371e-05
1.3916508224e+01 8.0320369513e-05
1.3929240619e+01 8.0332211816e-05
1.3941973015e+01 8.0344099861e-05
1.3954705410e+01 8.0356030646e-05
1.3967437806e+01 8.0368000628e-05
1.3980170201e+01 8.0380005756e-05
1.3992902597e+01 8.0392041516e-05
1.4005634992e+01 8.0404102978e-05
1.4018367388e+01 8.0416184837e-05
1.4031099783e+01 8.0428281468e-05
1.4043832178e+01 8.0440386969e-05
1.4056564574e+01 8.0452495218e-05
1.4069296969e+01 8.0464599922e-05
1.4082029365e+01 8.0476694667e-05
1.4094761760e+01 8.0488772973e-05
1.4107494156e+01 8.0500828341e-05
1.4120226551e+01 8.0512854306e-05
1.4132958947e+01 8.0524844485e-05
1.4145691342e+01 8.0536792625e-05
1.4158423737e+01 8.0548692647e-05
1.4171156133e+01 8.0560538692e-05
1.4183888528e+01 8.0572325163e-05
1.4196620924e+01 8.0584046760e-05
1.4209353319e+01 8.0595698523e-05
1.4222085715e+01 8.0607275864e-05
1.4234818110e+01 8.0618774596e-05
1.4247550506e+01 8.0630190965e-05
1.4260282901e+01 8.0641521675e-05
1.4273015296e+01 8.0652763910e-05
1.4285747692e+01 8.0663915356e-05
1.4298480087e+01 8.0674974216e-05
1.4311212483e+01 8.0685939224e-05
1.4323944878e+01 8.0696809657e-05
1.4336677274e+01 8.0707585344e-05
1.4349409669e+01 8.0718266669e-05
1.4362142065e+01 8.0728854574e-05
1.4374874460e+01 8.0739350559e-05
1.4387606856e+01 8.0749756679e-05
1.4400339251e+01 8.0760075539e-05
1.4413071646e+01 8.0770310280e-05
1.4425804042e+01 8.0780464577e-05
1.4438536437e+01 8.0790542616e-05
1.4451268833e+01 8.0800549086e-05
1.4464001228e+01 8.0810489156e-05
1.4476733624e+01 8.0820368454e-05
1.4489466019e+01 8.0830193050e-05
1.4502198415e+01 8.0839969427e-05
1.4514930810e+01 8.0849704453e-05
1.4527663205e+01 8.0859405359e-05
1.4540395601e+01 8.0869079704e-05
1.4553127996e+01 8.0878735344e-05
1.4565860392e+01 8.0888380404e-05
1.4578592787e+01 8.0898023239e-05
1.4591325183e+01 8.0907672398e-05
1.4604057578e+01 8.0917336593e-05
1.4616789974e+01 8.0927024660e-05
1.4629522369e+01 8.0936745518e-05
1.4642254764e+01 8.0946508134e-05
1.4654987160e+01 8.0956321487e-05
1.4667719555e+01 8.0966194521e-05
1.4680451951e+01 8.0976136115e-05
1.4693184346e+01 8.0986155041e-05
1.4705916742e+01 8.0996259925e-05
1.4718649137e+01 8.1006459213e-05
1.4731381533e+01 8.1016761130e-05
1.4744113928e+01 8.1027173649e-05
1.4756846323e+01 8.1037704452e-05
1.4769578719e+01 8.1048360903e-05
1.4782311114e+01 8.1059150010e-05
1.4795043510e+01 8.1070078403e-05
1.4807775905e+01 8.1081152298e-05
1.4820508301e+01 8.1092377481e-05
1.4833240696e+01 8.1103759277e-05
1.4845973092e+01 8.1115302532e-05
1.4858705487e+01 8.1127011600e-05
1.4871437883e+01 8.1138890320e-05
1.4884170278e+01 8.1150942010e-05
1.4896902673e+01 8.1163169452e-05
1.4909635069e+01 8.1175574892e-05
1.4922367464e+01 8.1188160032e-05
1.4935099860e+01 8.1200926032e-05
1.4947832255e+01 8.1213873511e-05
1.4960564651e+01 8.1227002557e-05
1.4973297046e+01 8.1240312734e-05
1.4986029442e+01 8.1253803093e-05
1.4998761837e+01 8.1267472191e-05
1.5011494232e+01 8.1281318106e-05
1.5024226628e+01 8.1295338461e-05
1.5036959023e+01 8.1309530446e-05
1.5049691419e+01 8.1323890846e-05
1.5062423814e+01 8.1338416070e-05
1.5075156210e+01 8.1353102181e-05
1.5087888605e+01 8.1367944931e-05
1.5100621001e+01 8.1382939797e-05
1.5113353396e+01 8.1398082014e-05
1.5126085791e+01 8.1413366620e-05
1.5138818187e+01 8.1428788490e-05
1.5151550582e+01 8.1444342379e-05
1.5164282978e+01 8.1460022964e-05
1.5177015373e+01 8.1475824884e-05
1.5189747769e+01 8.1491742785e-05
1.5202480164e+01 8.1507771359e-05
1.5215212560e+01 8.1523905386e-05
1.5227944955e+01 8.1540139777e-05
1.5240677350e+01 8.1556469612e-05
1.5253409746e+01 8.1572890179e-05
1.5266142141e+01 8.1589397011e-05
1.5278874537e+01 8.1605985925e-05
1.5291606932e+01 8.1622653052e-05
1.5304339328e+01 8.1639394871e-05
1.5317071723e+01 8.1656208235e-05
1.5329804119e+01 8.1673090403e-05
1.5342536514e+01 8.1690039059e-05
1.5355268910e+01 8.1707052333e-05
1.5368001305e+01 8.1724128823e-05
1.5380733700e+01 8.1741267602e-05
1.5393466096e+01 8.1758468235e-05
1.5406198491e+01 8.1775730785e-05
1.5418930887e+01 8.1793055809e-05
1.5431663282e+01 8.1810444370e-05
1.5444395678e+01 8.1827898024e-05
1.5457128073e+01 8.1845418815e-05
1.5469860469e+01 8.1863009265e-05
1.5482592864e+01 8.1880672356e-05
1.5495325259e+01 8.1898411512e-05
1.5508057655e+01 8.1916230576e-05
1.5520790050e+01 8.1934133787e-05
1.5533522446e+01 8.1952125748e-05
1.5546254841e+01 8.1970211399e-05
1.5558987237e+01 8.1988395975e-05
1.5571719632e+01 8.2006684977e-05
1.5584452028e+01 8.2025084124e-05
1.5597184423e+01 8.2043599319e-05
1.5609916818e+01 8.2062236604e-05
1.5622649214e+01 8.2081002114e-05
1.5635381609e+01 8.2099902034e-05
1.5648114005e+01 8.2118942556e-05
1.5660846400e+01 8.2138129826e-05
1.5673578796e+01 8.2157469908e-05
1.5686311191e+01 8.2176968734e-05
1.5699043587e+01 8.2196632062e-05
1.5711775982e+01 8.2216465436e-05
1.5724508377e+01 8.2236474145e-05
1.5737240773e+01 8.2256663185e-05
1.5749973168e+01 8.2277037227e-05
1.5762705564e+01 8.2297600582e-05
1.5775437959e+01 8.2318357180e-05
1.5788170355e+01 8.2339310537e-05
1.5800902750e+01 8.2360463743e-05
1.5813635146e+01 8.2381819437e-05
1.5826367541e+01 8.2403379808e-05
1.5839099937e+01 8.2425146576e-05
1.5851832332e+01 8.2447120999e-05
1.5864564727e+01 8.2469303875e-05
1.5877297123e+01 8.2491695545e-05
1.5890029518e+01 8.2514295912e-05
1.5902761914e+01 8.2537104455e-05
1.5915494309e+01 8.2560120251e-05
1.5928226705e+01 8.2583342006e-05
1.5940959100e+01 8.2606768081e-05
1.5953691496e+01 8.2630396535e-05
1.5966423891e+01 8.2654225153e-05
1.5979156286e+01 8.2678251500e-05
1.5991888682e+01 8.2702472958e-05
1.6004621077e+01 8.2726886778e-05
1.6017353473e+01 8.2751490128e-05
1.6030085868e+01 8.2776280146e-05
1.6042818264e+01 8.2801253996e-05
1.6055550659e+01 8.2826408913e-05
1.6068283055e+01 8.2851742267e-05
1.6081015450e+01 8.2877251606e-05
1.6093747845e+01 8.2902934713e-05
1.6106480241e+01 8.2928789657e-05
1.6119212636e+01 8.2954814838e-05
1.6131945032e+01 8.2981009032e-05
1.6144677427e+01 8.3007371435e-05
1.6157409823e+01 8.3033901701e-05
1.6170142218e+01 8.3060599975e-05
1.6182874614e+01 8.3087466922e-05
1.6195607009e+01 8.3114503755e-05
1.6208339404e+01 8.3141712249e-05
1.6221071800e+01 8.3169094759e-05
1.6233804195e+01 8.3196654227e-05
1.6246536591e+01 8.3224394178e-05
1.6259268986e+01 8.3252318724e-05
1.6272001382e+01 8.3280432549e-05
1.6284733777e+01 8.3308740892e-05
1.6297466173e+01 8.3337249522e-05
1.6310198568e+01 8.3365964710e-05
1.6322930964e+01 8.3394893192e-05
1.6335663359e+01 8.3424042127e-05
1.6348395754e+01 8.3453419050e-05
1.6361128150e+01 8.3483031817e-05
1.6373860545e+01 8.3512888547e-05
1.6386592941e+01 8.3542997558e-05
1.6399325336e+01 8.3573367299e-05
1.6412057732e+01 8.3604006278e-05
1.6424790127e+01 8.3634922983e-05
1.6437522523e+01 8.3666125809e-05
1.6450254918e+01 8.3697622967e-05
1.6462987313e+01 8.3729422411e-05
1.6475719709e+01 8.3761531745e-05
1.6488452104e+01 8.3793958135e-05
1.6501184500e+01 8.3826708230e-05
1.6513916895e+01 8.3859788066e-05
1.6526649291e+01 8.3893202989e-05
1.6539381686e+01 8.3926957563e-05
1.6552114082e+01 8.3961055491e-05
1.6564846477e+01 8.3995499536e-05
1.6577578872e+01 8.4030291442e-05
1.6590311268e+01 8.4065431864e-05
1.6603043663e+01 8.4100920299e-05
1.6615776059e+01 8.4136755021e-05
1.6628508454e+01 8.4172933030e-05
1.6641240850e+01 8.4209449993e-05
1.6653973245e+01 8.4246300206e-05
1.6666705641e+01 8.4283476555e-05
1.6679438036e+01 8.4320970491e-05
1.6692170431e+01 8.4358772007e-05
1.6704902827e+01 8.4396869626e-05
1.6717635222e+01 8.4435250403e-05
1.6730367618e+01 8.4473899927e-05
1.6743100013e+01 8.4512802344e-05
1.6755832409e+01 8.4551940382e-05
1.6768564804e+01 8.4591295391e-05
1.6781297200e+01 8.4630847391e-05
1.6794029595e+01 8.4670575132e-05
1.6806761991e+01 8.4710456165e-05
1.6819494386e+01 8.4750466923e-05
1.6832226781e+01 8.4790582813e-05
1.6844959177e+01 8.4830778319e-05
1.6857691572e+01 8.4871027113e-05
1.6870423968e+01 8.4911302178e-05
1.6883156363e+01 8.4951575940e-05
1.6895888759e+01 8.4991820404e-05
1.6908621154e+01 8.5032007309e-05
1.6921353550e+01 8.5072108277e-05
1.6934085945e+01 8.5112094975e-05
1.6946818340e+01 8.5151939284e-05
1.6959550736e+01 8.5191613468e-05
1.6972283131e+01 8.5231090348e-05
1.6985015527e+01 8.5270343480e-05
1.6997747922e+01 8.5309347332e-05
1.7010480318e+01 8.5348077452e-05
1.7023212713e+01 8.5386510656e-05
1.7035945109e+01 8.5424625185e-05
1.7048677504e+01 8.5462400878e-05
1.7061409899e+01 8.5499819323e-05
1.7074142295e+01 8.5536864016e-05
1.7086874690e+01 8.5573520499e-05
1.7099607086e+01 8.5609776483e-05
1.7112339481e+01 8.5645621972e-05
1.7125071877e+01 8.5681049364e-05
1.7137804272e+01 8.5716053538e-05
1.7150536668e+01 8.5750631924e-05
1.7163269063e+01 8.5784784560e-05
1.7176001458e+01 8.5818514125e-05
1.7188733854e+01 8.5851825954e-05
1.7201466249e+01 8.5884728036e-05
1.7214198645e+01 8.5917230988e-05
1.7226931040e+01 8.5949348009e-05
1.7239663436e+01 8.5981094816e-05
1.7252395831e+01 8.6012489557e-05
1.7265128227e+01 8.6043552702e-05
1.7277860622e+01 8.6074306918e-05
1.7290593018e+01 8.6104776922e-05
1.7303325413e+01 8.6134989315e-05
1.7316057808e+01 8.6164972410e-05
1.7328790204e+01 8.6194756023e-05
1.7341522599e+01 8.6224371271e-05
1.7354254995e+01 8.6253850348e-05
1.7366987390e+01 8.6283226294e-05
1.7379719786e+01 8.6312532752e-05
1.7392452181e+01 8.6341803726e-05
1.7405184577e+01 8.6371073328e-05
1.7417916972e+01 8.6400375529e-05
1.7430649367e+01 8.6429743912e-05
1.7443381763e+01 8.6459211425e-05
1.7456114158e+01 8.6488810146e-05
1.7468846554e+01 8.6518571052e-05
1.7481578949e+01 8.6548523801e-05
1.7494311345e+01 8.6578696532e-05
1.7507043740e+01 8.6609115674e-05
1.7519776136e+01 8.6639805777e-05
1.7532508531e+01 8.6670789370e-05
1.7545240926e+01 8.6702086825e-05
1.7557973322e+01 8.6733716255e-05
1.7570705717e+01 8.6765693440e-05
1.7583438113e+01 8.6798031766e-05
1.7596170508e+01 8.6830742201e-05
1.7608902904e+01 8.6863833294e-05
1.7621635299e+01 8.6897311197e-05
1.7634367695e+01 8.6931179719e-05
1.7647100090e+01 8.6965440398e-05
