# freq_THz coherence
0.000000000000000000e+00 6.215591629412423741e-02
2.441406249999999653e-02 6.865805878603167822e-02
4.882812499999999306e-02 2.785083410992420516e-01
7.324218749999998612e-02 2.983325165801845036e-01
9.765624999999998612e-02 5.910655067727105250e-01
1.220703124999999861e-01 7.774797576041606595e-01
1.464843749999999722e-01 5.322279418126871775e-01
1.708984374999999722e-01 2.986863871155217565e-01
1.953124999999999722e-01 2.725106731810031380e-01
2.197265624999999722e-01 3.753201071143432710e-01
2.441406249999999722e-01 5.648123462682763662e-01
2.685546874999999445e-01 4.708359606121041430e-01
2.929687499999999445e-01 2.769919723984987092e-01
3.173828124999999445e-01 2.022033617221481172e-01
3.417968749999999445e-01 4.542472893590034921e-01
3.662109374999999445e-01 3.843461959314479204e-01
3.906249999999999445e-01 2.098478302737296908e-01
4.150390624999999445e-01 2.240278654260144109e-01
4.394531249999999445e-01 2.348793303953861933e-01
4.638671874999999445e-01 2.568455307851061353e-01
4.882812499999999445e-01 4.214776269307641265e-01
5.126953124999998890e-01 2.062566685880576345e-01
5.371093749999998890e-01 2.666931575967899093e-01
5.615234374999998890e-01 2.362530232946866704e-01
5.859374999999998890e-01 4.141206446029103150e-01
6.103515624999998890e-01 3.892803593681027907e-01
6.347656249999998890e-01 2.937470744733696182e-01
6.591796874999998890e-01 2.362198002176796596e-01
6.835937499999998890e-01 3.056384841326764690e-01
7.080078124999998890e-01 2.153818655827981210e-01
7.324218749999998890e-01 2.463361954560310263e-01
7.568359374999998890e-01 2.700151611243523653e-01
7.812499999999998890e-01 2.208557676034137718e-01
8.056640624999998890e-01 2.101395378149217563e-01
8.300781249999998890e-01 1.711769579663596497e-01
8.544921874999998890e-01 2.255887235666111379e-01
8.789062499999998890e-01 1.946354627327911979e-01
9.033203124999998890e-01 1.808303763632239658e-01
9.277343749999998890e-01 1.957479686709380773e-01
9.521484374999998890e-01 2.240078915455417652e-01
9.765624999999998890e-01 2.147625617861730341e-01
1.000976562499999778e+00 1.939264034700545203e-01
1.025390624999999778e+00 1.802228841152770378e-01
1.049804687499999778e+00 1.670513120939889073e-01
1.074218749999999778e+00 2.138046228005825167e-01
1.098632812499999778e+00 1.878500421014423771e-01
1.123046874999999778e+00 1.878877621856015201e-01
1.147460937499999778e+00 1.807282444481578820e-01
1.171874999999999778e+00 1.762055989486167318e-01
1.196289062499999778e+00 2.145110856540230759e-01
1.220703124999999778e+00 2.585916383822837727e-01
1.245117187499999778e+00 2.526661969634352300e-01
1.269531249999999778e+00 2.690836237894816407e-01
1.293945312499999778e+00 2.520857694532849247e-01
1.318359374999999778e+00 2.706530547106252849e-01
1.342773437499999778e+00 3.594574003636262227e-01
1.367187499999999778e+00 2.996537718941508222e-01
1.391601562499999778e+00 2.410100407701957492e-01
1.416015624999999778e+00 2.827591753307587830e-01
1.440429687499999778e+00 3.023927724715066989e-01
1.464843749999999778e+00 2.830176870880030671e-01
1.489257812499999778e+00 2.895232582260383603e-01
1.513671874999999778e+00 2.521636898845218133e-01
1.538085937499999778e+00 2.236401598471574881e-01
1.562499999999999778e+00 1.719441612742113878e-01
1.586914062499999778e+00 1.670613737634552010e-01
1.611328124999999778e+00 1.617554514732374715e-01
1.635742187499999778e+00 1.497563828005303299e-01
1.660156249999999778e+00 1.529917285926237491e-01
1.684570312499999778e+00 1.367241447246303199e-01
1.708984374999999778e+00 1.776398231326173638e-01
1.733398437499999778e+00 1.718633145413772378e-01
1.757812499999999778e+00 1.404828734088777731e-01
1.782226562499999778e+00 1.431912315064608199e-01
1.806640624999999778e+00 1.316927875378078594e-01
1.831054687499999778e+00 1.288542076362796385e-01
1.855468749999999778e+00 1.330510463483895178e-01
1.879882812499999778e+00 1.254940627423372645e-01
1.904296874999999778e+00 1.133049161731073118e-01
1.928710937499999778e+00 1.118093191015490095e-01
1.953124999999999778e+00 1.138618210052484564e-01
1.977539062499999778e+00 1.084174346777243420e-01
2.001953124999999556e+00 9.702810635641581638e-02
2.026367187499999556e+00 1.050395009336081709e-01
2.050781249999999556e+00 1.039023416462186988e-01
2.075195312499999556e+00 1.005098567204994048e-01
2.099609374999999556e+00 8.927776407498780320e-02
2.124023437499999556e+00 8.917059663827935079e-02
2.148437499999999556e+00 9.415058250753231828e-02
2.172851562499999556e+00 9.558317122983583936e-02
2.197265624999999556e+00 9.715494694288276389e-02
2.221679687499999556e+00 8.798572479924321454e-02
2.246093749999999556e+00 8.836693388812803807e-02
2.270507812499999556e+00 9.162280817057119608e-02
2.294921874999999556e+00 8.768862932225453266e-02
2.319335937499999556e+00 7.841989860339526608e-02
2.343749999999999556e+00 7.743255018632740072e-02
2.368164062499999556e+00 8.232473842030318956e-02
2.392578124999999556e+00 8.027481563378462137e-02
2.416992187499999556e+00 7.534017105991128171e-02
2.441406249999999556e+00 7.507085640441424346e-02
2.465820312499999556e+00 8.083318543390366484e-02
2.490234374999999556e+00 7.500102023861633660e-02
2.514648437499999556e+00 7.332049396940543140e-02
2.539062499999999556e+00 7.291371761594533929e-02
2.563476562499999556e+00 6.616953824160234920e-02
2.587890624999999556e+00 6.743070433813716513e-02
2.612304687499999556e+00 6.660807387961277526e-02
2.636718749999999556e+00 6.847277959327231767e-02
2.661132812499999556e+00 6.369682473117845023e-02
2.685546874999999556e+00 6.250260620802743083e-02
2.709960937499999556e+00 6.371144110270481054e-02
2.734374999999999556e+00 6.171998241294057025e-02
2.758789062499999556e+00 6.773713002112502490e-02
2.783203124999999556e+00 6.752691404594429736e-02
2.807617187499999556e+00 7.448501683392920458e-02
2.832031249999999556e+00 8.446903822672663376e-02
2.856445312499999556e+00 7.354363086433457486e-02
2.880859374999999556e+00 7.225123225145574368e-02
2.905273437499999556e+00 7.221871491517374564e-02
2.929687499999999556e+00 6.839670153281406095e-02
2.954101562499999556e+00 6.947987567077459903e-02
2.978515624999999556e+00 6.543266635493449890e-02
3.002929687499999556e+00 6.638701693562334971e-02
3.027343749999999556e+00 7.227662916905744361e-02
3.051757812499999556e+00 7.050068321758476420e-02
3.076171874999999556e+00 6.676974234129494368e-02
3.100585937499999556e+00 6.509837850500257983e-02
3.124999999999999556e+00 5.884928849869456441e-02
3.149414062499999556e+00 6.001672806674214489e-02
3.173828124999999556e+00 5.973651666859161602e-02
3.198242187499999556e+00 6.071615103810514003e-02
3.222656249999999556e+00 5.597006851061502725e-02
3.247070312499999556e+00 5.387085382118950855e-02
3.271484374999999556e+00 5.770641651410931411e-02
3.295898437499999556e+00 6.100394352519800112e-02
3.320312499999999556e+00 5.790401863152830342e-02
3.344726562499999556e+00 5.792690898079026068e-02
3.369140624999999556e+00 6.189373634038206756e-02
3.393554687499999556e+00 5.799845578744411423e-02
3.417968749999999556e+00 5.781087142853673366e-02
3.442382812499999556e+00 5.674430997080287531e-02
3.466796874999999556e+00 5.823355728156152933e-02
3.491210937499999556e+00 6.344512254810982799e-02
3.515624999999999556e+00 6.239293034207070432e-02
3.540039062499999556e+00 6.278836478676033672e-02
3.564453124999999556e+00 6.475779622330940510e-02
3.588867187499999556e+00 6.430538338139091259e-02
3.613281249999999556e+00 6.705508348340911973e-02
3.637695312499999556e+00 5.970410455509254227e-02
3.662109374999999556e+00 5.983198710368848455e-02
3.686523437499999556e+00 6.219465282597317485e-02
3.710937499999999556e+00 6.454862529145635741e-02
3.735351562499999556e+00 6.130268353369965062e-02
3.759765624999999556e+00 5.866898287801070727e-02
3.784179687499999556e+00 6.073576894783982993e-02
3.808593749999999556e+00 6.365922389602921005e-02
3.833007812499999556e+00 6.933149469281243982e-02
3.857421874999999556e+00 6.749018018077899972e-02
3.881835937499999556e+00 6.801373828922795128e-02
3.906249999999999556e+00 5.964650166624291955e-02
3.930664062499999556e+00 6.746561571320794370e-02
3.955078124999999556e+00 6.478699818562001778e-02
3.979492187499999556e+00 6.022635969242683823e-02
4.003906249999999112e+00 6.235805103273388966e-02
4.028320312499999112e+00 6.175146782974002407e-02
4.052734374999999112e+00 6.564846978084484808e-02
4.077148437499999112e+00 5.975150816531019787e-02
4.101562499999999112e+00 6.221804001150692265e-02
4.125976562499999112e+00 6.156928523626088723e-02
4.150390624999999112e+00 6.251486020082754058e-02
4.174804687499999112e+00 5.888829398537078624e-02
4.199218749999999112e+00 5.578608307542703287e-02
4.223632812499999112e+00 5.593470715114982200e-02
4.248046874999999112e+00 5.381719611666811731e-02
4.272460937499999112e+00 6.389739956655307584e-02
4.296874999999999112e+00 6.213437513053527567e-02
4.321289062499999112e+00 5.928420689675500260e-02
4.345703124999999112e+00 5.874242235137597246e-02
4.370117187499999112e+00 6.044017536011798974e-02
4.394531249999999112e+00 6.585263230126414680e-02
4.418945312499999112e+00 6.034508136675158924e-02
4.443359374999999112e+00 6.270374532680121626e-02
4.467773437499999112e+00 5.607038050843339561e-02
4.492187499999999112e+00 6.089804203475619043e-02
4.516601562499999112e+00 5.473738052747850052e-02
4.541015624999999112e+00 5.647427439545863598e-02
4.565429687499999112e+00 5.900066790598463423e-02
4.589843749999999112e+00 5.953858218441548250e-02
4.614257812499999112e+00 5.639750126504452371e-02
4.638671874999999112e+00 5.624120974010033552e-02
4.663085937499999112e+00 5.768791301370237296e-02
4.687499999999999112e+00 5.873471224232846427e-02
4.711914062499999112e+00 5.484818164820993297e-02
4.736328124999999112e+00 5.449497223017359809e-02
4.760742187499999112e+00 5.282469628465467221e-02
4.785156249999999112e+00 5.815424425777344225e-02
4.809570312499999112e+00 5.735382557526939873e-02
4.833984374999999112e+00 5.390049820147090748e-02
4.858398437499999112e+00 5.237060263480703554e-02
4.882812499999999112e+00 5.329236775537070370e-02
4.907226562499999112e+00 5.710755746398928773e-02
4.931640624999999112e+00 5.076981645935981641e-02
4.956054687499999112e+00 6.017300080999334055e-02
4.980468749999999112e+00 5.521887140764979163e-02
5.004882812499999112e+00 5.777486762310065499e-02
5.029296874999999112e+00 5.422498644773838389e-02
5.053710937499999112e+00 5.287737470322909777e-02
5.078124999999999112e+00 5.316543386269265148e-02
5.102539062499999112e+00 5.616589557097777241e-02
5.126953124999999112e+00 5.595351964280104173e-02
5.151367187499999112e+00 5.272527609014703714e-02
5.175781249999999112e+00 5.130960430801492084e-02
5.200195312499999112e+00 5.574312729514480091e-02
5.224609374999999112e+00 5.596428538007941489e-02
5.249023437499999112e+00 5.423207138632411828e-02
5.273437499999999112e+00 5.794557284615971249e-02
5.297851562499999112e+00 5.739932499591967469e-02
5.322265624999999112e+00 5.756533022429227014e-02
5.346679687499999112e+00 5.530318269443861706e-02
5.371093749999999112e+00 6.099091777158833355e-02
5.395507812499999112e+00 6.209416216266467475e-02
5.419921874999999112e+00 5.520830864077049677e-02
5.444335937499999112e+00 5.859164716528038330e-02
5.468749999999999112e+00 5.731438309817994681e-02
5.493164062499999112e+00 5.479142263565547205e-02
5.517578124999999112e+00 5.841893359430926080e-02
5.541992187499999112e+00 6.134238059565509660e-02
5.566406249999999112e+00 5.996399575534764465e-02
5.590820312499999112e+00 5.857480204876408525e-02
5.615234374999999112e+00 5.698393275036398725e-02
5.639648437499999112e+00 5.623601713538679131e-02
5.664062499999999112e+00 4.840071234203065925e-02
5.688476562499999112e+00 5.646603610520466859e-02
5.712890624999999112e+00 5.709674803724070630e-02
5.737304687499999112e+00 6.066513413607804717e-02
5.761718749999999112e+00 5.667139721479335507e-02
5.786132812499999112e+00 5.620981570588543669e-02
5.810546874999999112e+00 5.773325098865406818e-02
5.834960937499999112e+00 5.918081354640033348e-02
5.859374999999999112e+00 5.675742190286543754e-02
5.883789062499999112e+00 5.483530232890231754e-02
5.908203124999999112e+00 5.254514237833590035e-02
5.932617187499999112e+00 5.335702601911142262e-02
5.957031249999999112e+00 5.711688981938594506e-02
5.981445312499999112e+00 5.452648831536594659e-02
6.005859374999999112e+00 5.691863404370887947e-02
6.030273437499999112e+00 5.339640081314852432e-02
6.054687499999999112e+00 5.644515957489339847e-02
6.079101562499999112e+00 5.482297010262385945e-02
6.103515624999999112e+00 5.275765223386701119e-02
6.127929687499999112e+00 5.697224574543607867e-02
6.152343749999999112e+00 5.873548233364061372e-02
6.176757812499999112e+00 6.001035299987943911e-02
6.201171874999999112e+00 5.839593413142477735e-02
6.225585937499999112e+00 5.637145575511653267e-02
6.249999999999999112e+00 5.082655302688558058e-02
6.274414062499999112e+00 6.162471102852178778e-02
6.298828124999999112e+00 5.382038792750572925e-02
6.323242187499999112e+00 5.107828236606180156e-02
6.347656249999999112e+00 5.655145787154580717e-02
6.372070312499999112e+00 5.510125459997364944e-02
6.396484374999999112e+00 5.198448331335907280e-02
6.420898437499999112e+00 5.307209694321611548e-02
6.445312499999999112e+00 5.552641026436311994e-02
6.469726562499999112e+00 5.780982570158837291e-02
6.494140624999999112e+00 5.865938039287627720e-02
6.518554687499999112e+00 5.945183262721539380e-02
6.542968749999999112e+00 5.763207769931794761e-02
6.567382812499999112e+00 5.392179702527517826e-02
6.591796874999999112e+00 5.862761077776171975e-02
