# freq_THz abs_cross_spectrum auto_left auto_right
5.859374999999998890e-01 6.787888214761679238e-22 4.404476608782217529e-22 3.549728718105088198e-21
6.103515624999998890e-01 9.435773066278554002e-22 5.887862553743149025e-22 5.471189196191376301e-21
6.347656249999998890e-01 5.341391302278069447e-22 4.998725697135592496e-22 2.940143548170391687e-21
6.591796874999998890e-01 2.810102585892270311e-22 3.347799659949469980e-22 1.593047885841299880e-21
6.835937499999998890e-01 3.646356506061893205e-22 3.676831422413306834e-22 1.824548596884587016e-21
7.080078124999998890e-01 2.846352609794748874e-22 3.301083565939484660e-22 1.855573169830772836e-21
7.324218749999998890e-01 4.639226841205918150e-22 4.714884045591009708e-22 2.990085366481341701e-21
7.568359374999998890e-01 5.330900824623863776e-22 5.479476256928707600e-22 3.076639885771037736e-21
7.812499999999998890e-01 3.170840754412934074e-22 3.828910871354942634e-22 1.896875285001367640e-21
8.056640624999998890e-01 2.880705448958706341e-22 3.905979666559369249e-22 1.779567344713272718e-21
8.300781249999998890e-01 3.523176809109110529e-22 4.023882499730800607e-22 2.992143808549219076e-21
8.544921874999998890e-01 5.210234469586465122e-22 4.903824807669531005e-22 3.908216291823231573e-21
8.789062499999998890e-01 3.922509184281694394e-22 4.229042286725243160e-22 3.165844042450094320e-21
9.033203124999998890e-01 4.455633407074163274e-22 4.801033740310948244e-22 3.999722969885356615e-21
9.277343749999998890e-01 6.645948558135635705e-22 5.707035300942519951e-22 7.125186306928729838e-21
9.521484374999998890e-01 7.881531327098418288e-22 5.830426430065570316e-22 8.720016931985001037e-21
9.765624999999998890e-01 1.015468967642084636e-21 6.371488860211580753e-22 1.161162324776773800e-20
1.000976562499999778e+00 9.519065943198564326e-22 7.504989272727342418e-22 9.348638892194196484e-21
1.025390624999999778e+00 7.796724234159029574e-22 8.289982058971586734e-22 7.004421787349824932e-21
1.049804687499999778e+00 6.740211063865096258e-22 7.084750420601097248e-22 6.560490309160304754e-21
1.074218749999999778e+00 1.600579033248514948e-21 1.723107213206192891e-21 1.071963478356376515e-20
1.098632812499999778e+00 1.348384481864507652e-21 1.553042504571608716e-21 9.834899915325332091e-21
1.123046874999999778e+00 1.325161776751856056e-21 1.609922598452646717e-21 8.886907590667498070e-21
1.147460937499999778e+00 1.634606243427807781e-21 2.119578456115711907e-21 1.066054573292480530e-20
1.171874999999999778e+00 1.476997242074198994e-21 2.074865679725009474e-21 9.496986653325272788e-21
1.196289062499999778e+00 2.393068957727705840e-21 3.098118061990717369e-21 1.285477278961828877e-20
1.220703124999999778e+00 4.042085818479138849e-21 4.980936836820327136e-21 1.777277234105045529e-20
1.245117187499999778e+00 3.812523464940135282e-21 5.185653644749562428e-21 1.633297840819179707e-20
1.269531249999999778e+00 4.748852662205023125e-21 5.688159495225858770e-21 2.049709523039393148e-20
1.293945312499999778e+00 5.067092285940874150e-21 6.327089057037486913e-21 2.372262636683544573e-20
1.318359374999999778e+00 6.406248715345433796e-21 8.006718000384144747e-21 2.674625976388578257e-20
1.342773437499999778e+00 7.144822940925577681e-21 8.418495129413824561e-21 2.067020120359328347e-20
1.367187499999999778e+00 7.156889192568943804e-21 1.009667214104885127e-20 2.093023392826056990e-20
1.391601562499999778e+00 6.274861580028635754e-21 1.028788591841789417e-20 2.146752995726103330e-20
1.416015624999999778e+00 8.148611381657970260e-21 1.242442428890083538e-20 2.439439524063116649e-20
1.440429687499999778e+00 1.228726124397328813e-20 1.902499556332540152e-20 3.393209777385420013e-20
1.464843749999999778e+00 1.265686043150190901e-20 2.066960435810050138e-20 3.536685370440024411e-20
1.489257812499999778e+00 1.326619876988758427e-20 2.238058996077811594e-20 3.419362646797639244e-20
1.513671874999999778e+00 1.134119558375172769e-20 2.077591428845835217e-20 3.226741379330048999e-20
1.538085937499999778e+00 9.240620651497727578e-21 1.766595298607558825e-20 2.883326197729080105e-20
1.562499999999999778e+00 6.288657714188169608e-21 1.376495507014722202e-20 2.497813475409064760e-20
1.586914062499999778e+00 6.775046660634808054e-21 1.506067712441703687e-20 2.624949899789696769e-20
1.611328124999999778e+00 7.160617734240781982e-21 1.601599338566889014e-20 2.771983230446278979e-20
1.635742187499999778e+00 7.113741729749483045e-21 1.652451805722453768e-20 2.964010928307220294e-20
1.660156249999999778e+00 6.610279541472064515e-21 1.482136747854028263e-20 2.745078995598368754e-20
1.684570312499999778e+00 5.966523176336734657e-21 1.427205629190885080e-20 2.750807064957420094e-20
1.708984374999999778e+00 9.685460321622982713e-21 1.954372038670063946e-20 3.770412504475290244e-20
1.733398437499999778e+00 7.636446966079336573e-21 1.544152445159597948e-20 3.065810253433354801e-20
1.757812499999999778e+00 4.564727447623729119e-21 9.903966495066804167e-21 2.227881762222423131e-20
1.782226562499999778e+00 4.738277496969535901e-21 9.592426134275013120e-21 2.418880507244591621e-20
1.806640624999999778e+00 4.989332524923442277e-21 1.040146669931058719e-20 2.764536230162759724e-20
1.831054687499999778e+00 4.534712043548041236e-21 9.392728314639115358e-21 2.549432734892334990e-20
1.855468749999999778e+00 4.550147424521083054e-21 9.089918162723025519e-21 2.572188087735033554e-20
1.879882812499999778e+00 4.602008804061563752e-21 9.109965862160847126e-21 2.901294362283771794e-20
1.904296874999999778e+00 4.851029238655515340e-21 9.834426090798372675e-21 3.500814630924633082e-20
1.928710937499999778e+00 5.528903114732932017e-21 1.056178219844319146e-20 4.457217920423280662e-20
1.953124999999999778e+00 5.768451106873389440e-21 1.142370440926795789e-20 4.377126279324515811e-20
1.977539062499999778e+00 5.237866844147502456e-21 1.193444308517056789e-20 3.617069372881077212e-20
2.001953124999999556e+00 5.376911670191442728e-21 1.253825772048939918e-20 4.045286141728563501e-20
2.026367187499999556e+00 6.711828305417738683e-21 1.539249214923082070e-20 4.617779856283837667e-20
2.050781249999999556e+00 7.244585396387574526e-21 1.448192036887118890e-20 5.206809290616476928e-20
2.075195312499999556e+00 7.763970106109840567e-21 1.473430449661475759e-20 5.958321866189679364e-20
2.099609374999999556e+00 6.863483665784623147e-21 1.568837536856630014e-20 5.243819377070118762e-20
2.124023437499999556e+00 6.885209347756176242e-21 1.634444387292560639e-20 5.044017041658422008e-20
2.148437499999999556e+00 7.276480347351409099e-21 1.574465543144387208e-20 5.351791301429501159e-20
2.172851562499999556e+00 7.787211366051370437e-21 1.635625877077590204e-20 5.938708074654392881e-20
2.197265624999999556e+00 8.570856809701895005e-21 1.758967497720505722e-20 6.691386566724866242e-20
2.221679687499999556e+00 7.916066121731816256e-21 1.688568752930024757e-20 6.646786255883650994e-20
2.246093749999999556e+00 7.010341078778788445e-21 1.510171979844500674e-20 5.931564805297324356e-20
2.270507812499999556e+00 7.429484294391617783e-21 1.514250001755387599e-20 6.101915323946835928e-20
2.294921874999999556e+00 7.341604244612616887e-21 1.391314548825891322e-20 6.653052066782040525e-20
2.319335937499999556e+00 7.223080148295278524e-21 1.479065797508836683e-20 7.272537741441042167e-20
2.343749999999999556e+00 8.003898820411817140e-21 1.621507920591028400e-20 8.419864366434659399e-20
2.368164062499999556e+00 9.152433428151652589e-21 1.736072947943571100e-20 1.019077973944884484e-19
2.392578124999999556e+00 9.894622318353886224e-21 1.934997945551158963e-20 1.183565634575998640e-19
2.416992187499999556e+00 9.341824873963556097e-21 1.907388275280248417e-20 1.164359041868340026e-19
2.441406249999999556e+00 8.735537586898240049e-21 1.819747417175081817e-20 1.016172677913185612e-19
2.465820312499999556e+00 9.439153719199921319e-21 1.959247074590866311e-20 1.016427144917604508e-19
2.490234374999999556e+00 9.662585307569485413e-21 1.965209710342488314e-20 1.278876160555321468e-19
2.514648437499999556e+00 1.200505885326968813e-20 2.279058933317726631e-20 1.833550496537768023e-19
2.539062499999999556e+00 1.307386009440525641e-20 2.426496548463468032e-20 1.982025133002445177e-19
2.563476562499999556e+00 1.105621733073460398e-20 2.206893184872668672e-20 1.722941003216659651e-19
2.587890624999999556e+00 1.145942362479840376e-20 2.279009636851120008e-20 1.741628294467292729e-19
2.612304687499999556e+00 1.203948742629255955e-20 2.341453446908852701e-20 2.014010309438759827e-19
2.636718749999999556e+00 1.288984855545620920e-20 2.504049114913157771e-20 2.380258382314599366e-19
2.661132812499999556e+00 1.284912818807295383e-20 2.512834310321973067e-20 2.287281618498119122e-19
2.685546874999999556e+00 1.251823392336212682e-20 2.399028646586304508e-20 2.329820287532601384e-19
2.709960937499999556e+00 1.295367308512571192e-20 2.509359498139539785e-20 2.455739440386664752e-19
2.734374999999999556e+00 1.227795944535814621e-20 2.519638092767935471e-20 2.229671103989598353e-19
2.758789062499999556e+00 1.263473708920235788e-20 2.543439259765417560e-20 2.101197159015096457e-19
2.783203124999999556e+00 1.292265487985178424e-20 2.568766060180643386e-20 2.155226314467549155e-19
2.807617187499999556e+00 1.429156477158324668e-20 2.908185329240064925e-20 2.097111999267789710e-19
2.832031249999999556e+00 1.502844635687043133e-20 2.922174258912896159e-20 1.882580417160801754e-19
2.856445312499999556e+00 1.354974725410377496e-20 2.823339440428933231e-20 1.742384768781316179e-19
2.880859374999999556e+00 1.373505035290790499e-20 2.695872633949227934e-20 1.875135490066336069e-19
2.905273437499999556e+00 1.250917752952120302e-20 2.314929179974846484e-20 1.870479999058913470e-19
2.929687499999999556e+00 1.151736842855977518e-20 2.315521638399353989e-20 1.698905151427946310e-19
2.954101562499999556e+00 1.188480982041269762e-20 2.323720192523313758e-20 1.709034714785951047e-19
2.978515624999999556e+00 1.268566021014602686e-20 2.554634923454125791e-20 1.840652571907848946e-19
3.002929687499999556e+00 1.384294197732109841e-20 2.828770039584786126e-20 1.996272686611233855e-19
3.027343749999999556e+00 1.522496046664156728e-20 3.040109390293209619e-20 2.123686151082301566e-19
3.051757812499999556e+00 1.614775368975882261e-20 3.362913494531687334e-20 2.260955029542989929e-19
3.076171874999999556e+00 1.551542101222016752e-20 3.224804949427522258e-20 2.327508049344176555e-19
3.100585937499999556e+00 1.516671432071282037e-20 2.897026353659251986e-20 2.478159382283415062e-19
3.124999999999999556e+00 1.293400829824992633e-20 2.482685261671917864e-20 2.359148481885611828e-19
3.149414062499999556e+00 1.397725526289572504e-20 2.653162136788306001e-20 2.501145142459537889e-19
3.173828124999999556e+00 1.417519520827802628e-20 2.698336389764306264e-20 2.501304896827730267e-19
3.198242187499999556e+00 1.379051642559757610e-20 2.693561208513872936e-20 2.426225870856135740e-19
3.222656249999999556e+00 1.427711179344643304e-20 2.961006086916136703e-20 2.538404765771583894e-19
3.247070312499999556e+00 1.421973293084796782e-20 3.182862562627918060e-20 2.399729565409758748e-19
3.271484374999999556e+00 1.430772689019632788e-20 3.200425388887574334e-20 2.356582141383804478e-19
3.295898437499999556e+00 1.450996288464411993e-20 3.095440011932176617e-20 2.173445422676194921e-19
3.320312499999999556e+00 1.445820243085504637e-20 3.072240747279951678e-20 2.165908895093081913e-19
3.344726562499999556e+00 1.421160981155945777e-20 3.169050023521317074e-20 2.188589601029919448e-19
3.369140624999999556e+00 1.478459685835576105e-20 3.252467321314777736e-20 2.062785680900132574e-19
3.393554687499999556e+00 1.300024136322021430e-20 2.921688782487405931e-20 1.888739369068660828e-19
3.417968749999999556e+00 1.234133307923045043e-20 2.764509157943457910e-20 1.738336395871826647e-19
3.442382812499999556e+00 1.264165609870426892e-20 2.727669933851546794e-20 1.781648200774849229e-19
3.466796874999999556e+00 1.382976113122182397e-20 2.949426263094623214e-20 1.957835199278860385e-19
3.491210937499999556e+00 1.485664164325697801e-20 3.093692636653881747e-20 1.911361586713416062e-19
3.515624999999999556e+00 1.422707106374440007e-20 2.993755372172478122e-20 1.755205805219506999e-19
3.540039062499999556e+00 1.425128702292823633e-20 3.070104293989976647e-20 1.659736879157086440e-19
3.564453124999999556e+00 1.371152160509804569e-20 2.893461836140148912e-20 1.574986354315650394e-19
3.588867187499999556e+00 1.216040061773676873e-20 2.578416542644686270e-20 1.412033774088769863e-19
3.613281249999999556e+00 1.246331403607341191e-20 2.598571145569319326e-20 1.448510675531655334e-19
3.637695312499999556e+00 1.193079348407648367e-20 2.549537958146196874e-20 1.542793836993814796e-19
3.662109374999999556e+00 1.211818219922208488e-20 2.395867770487706406e-20 1.600695969619104032e-19
3.686523437499999556e+00 1.162747881759774350e-20 2.211278257031494282e-20 1.517728424275846875e-19
3.710937499999999556e+00 1.189753804851514998e-20 2.252205420948749892e-20 1.530816269502370037e-19
3.735351562499999556e+00 1.154186871088283696e-20 2.252340083114001912e-20 1.483436660976367578e-19
3.759765624999999556e+00 1.183252625827780307e-20 2.447969970382509070e-20 1.467740448251813072e-19
3.784179687499999556e+00 1.233622745244704183e-20 2.557520922438292185e-20 1.467385168849720961e-19
3.808593749999999556e+00 1.330606401113990467e-20 2.698063798127208793e-20 1.553771457769809460e-19
3.833007812499999556e+00 1.440214163487494591e-20 2.933464020480465375e-20 1.559895682057359015e-19
3.857421874999999556e+00 1.399469977806251817e-20 2.912526391737650248e-20 1.517414006204927982e-19
3.881835937499999556e+00 1.349904527579047648e-20 2.624290392375653521e-20 1.474867987736649186e-19
3.906249999999999556e+00 1.182539896714070835e-20 2.437144443499034672e-20 1.421549132047206034e-19
3.930664062499999556e+00 1.239333149486277814e-20 2.494373896726675799e-20 1.388201263396649597e-19
3.955078124999999556e+00 1.147335928755148749e-20 2.298525861951199250e-20 1.330031897439508541e-19
3.979492187499999556e+00 1.100499063891159181e-20 2.238314319359624052e-20 1.300909783833691151e-19
4.003906249999999112e+00 1.147242389565181433e-20 2.286077720598955720e-20 1.327413427197319036e-19
4.028320312499999112e+00 1.168054759043154127e-20 2.247528507233880520e-20 1.393932950022817705e-19
4.052734374999999112e+00 1.222532589979824315e-20 2.298760274774031503e-20 1.422386559281229683e-19
4.077148437499999112e+00 1.203079575766913595e-20 2.334175494676263574e-20 1.510523176472052548e-19
4.101562499999999112e+00 1.269446597423221602e-20 2.560035970504830912e-20 1.512489866263367329e-19
4.125976562499999112e+00 1.244953911747559540e-20 2.503167048913788526e-20 1.459069834032764656e-19
4.150390624999999112e+00 1.135363856155809664e-20 2.177970314086025648e-20 1.380377380576786214e-19
4.174804687499999112e+00 1.106630981552046214e-20 2.249262977570724266e-20 1.370202198845644373e-19
4.199218749999999112e+00 1.079901920862881195e-20 2.351500278331109409e-20 1.347240478565192876e-19
4.223632812499999112e+00 1.048646566071893983e-20 2.213288783120102810e-20 1.345922664077492422e-19
4.248046874999999112e+00 1.033734746526330112e-20 2.292090879000382389e-20 1.389991862871273971e-19
4.272460937499999112e+00 1.213818070800875759e-20 2.511667510476597435e-20 1.475843917695776881e-19
4.296874999999999112e+00 1.181633656942801138e-20 2.492502316347646115e-20 1.462131288209110961e-19
4.321289062499999112e+00 1.187511537938732884e-20 2.686758136785222081e-20 1.481845209533980432e-19
4.345703124999999112e+00 1.263555390558003797e-20 2.815648933902121479e-20 1.488275376071012523e-19
4.370117187499999112e+00 1.341435012932426815e-20 2.758077072010459370e-20 1.519256646724030743e-19
4.394531249999999112e+00 1.435775884710983625e-20 2.821062987901381721e-20 1.574115040478919163e-19
4.418945312499999112e+00 1.297520218449001433e-20 2.681693493041212551e-20 1.520945941080444449e-19
4.443359374999999112e+00 1.214154582621757373e-20 2.494712798144293317e-20 1.473654824301341003e-19
4.467773437499999112e+00 1.105325367483820843e-20 2.373539175073670809e-20 1.383716453305792519e-19
4.492187499999999112e+00 1.106475962265143426e-20 2.181923795769633169e-20 1.331893195687009864e-19
4.516601562499999112e+00 1.039828763797170476e-20 2.176398701902559999e-20 1.332080297975128150e-19
4.541015624999999112e+00 1.072427941914772481e-20 2.234240467252446630e-20 1.337418389020992623e-19
4.565429687499999112e+00 1.083444874148596698e-20 2.124246125750174783e-20 1.338490782603417481e-19
4.589843749999999112e+00 1.068522079026124228e-20 2.097277417775253270e-20 1.315608670367231464e-19
4.614257812499999112e+00 1.065758865043212809e-20 2.224651670264152383e-20 1.282880872132162790e-19
4.638671874999999112e+00 1.026407477170789259e-20 2.206369786910328903e-20 1.291766318126413725e-19
4.663085937499999112e+00 1.096668719859542015e-20 2.351132903432490575e-20 1.297482728217915702e-19
4.687499999999999112e+00 1.166790739954949285e-20 2.478725939141489919e-20 1.380899520734666898e-19
4.711914062499999112e+00 1.106598649022435880e-20 2.422570963284446622e-20 1.400275714322988755e-19
4.736328124999999112e+00 1.082253036211167982e-20 2.391139096494550560e-20 1.349837522477828270e-19
4.760742187499999112e+00 9.789596467177712687e-21 2.201262008127361860e-20 1.241795907640609180e-19
4.785156249999999112e+00 9.853104565375782526e-21 2.125505354196414069e-20 1.156709979523643464e-19
4.809570312499999112e+00 1.016550589447033958e-20 2.260676766453164660e-20 1.172719729875432536e-19
4.833984374999999112e+00 1.025100971451382181e-20 2.361602690054208317e-20 1.272975858230131666e-19
4.858398437499999112e+00 9.744081691748023719e-21 2.228604549805810338e-20 1.215817883550141964e-19
4.882812499999999112e+00 9.292068801815154145e-21 2.225396832141263699e-20 1.117362113959760546e-19
4.907226562499999112e+00 9.807846660275009839e-21 2.257434719180924907e-20 1.212329912937143494e-19
4.931640624999999112e+00 9.231909321123157534e-21 2.123616227300517783e-20 1.239689737845640851e-19
4.956054687499999112e+00 9.928546881689216873e-21 2.218383157752121409e-20 1.234209520437615578e-19
4.980468749999999112e+00 9.792833528078927892e-21 2.195373673206374469e-20 1.221341279970854604e-19
5.004882812499999112e+00 1.102640083173060538e-20 2.406671894943896234e-20 1.308813891608878070e-19
5.029296874999999112e+00 1.117947633473096056e-20 2.649354587047070380e-20 1.338754288285610137e-19
5.053710937499999112e+00 1.054181851142679351e-20 2.562454363961697102e-20 1.295623396192743466e-19
5.078124999999999112e+00 1.032091076173317830e-20 2.505214716932000521e-20 1.258521043426435611e-19
5.102539062499999112e+00 1.067978780723388769e-20 2.600695652868712791e-20 1.218547370045408130e-19
5.126953124999999112e+00 1.070173582237816748e-20 2.882908529278621562e-20 1.242367772519678158e-19
5.151367187499999112e+00 9.680661348878583653e-21 2.714450443764448070e-20 1.164415861502814036e-19
5.175781249999999112e+00 9.041024138929737668e-21 2.408131708845848073e-20 1.113959900966937062e-19
5.200195312499999112e+00 9.952667761598362286e-21 2.598370342700940386e-20 1.159348931174052185e-19
5.224609374999999112e+00 1.086008180966798657e-20 2.875598228946620182e-20 1.215454063968579064e-19
5.249023437499999112e+00 1.100927202536965349e-20 2.802094790352558081e-20 1.251917242603060316e-19
5.273437499999999112e+00 1.122588318848236573e-20 2.706815821339032584e-20 1.291852429670304471e-19
5.297851562499999112e+00 1.187321479601311981e-20 3.017986816899535315e-20 1.340306849045854981e-19
5.322265624999999112e+00 1.195258911447603169e-20 3.170450688479396140e-20 1.327035534524624291e-19
5.346679687499999112e+00 1.116818513168737032e-20 2.943200281273609034e-20 1.284235758657038342e-19
5.371093749999999112e+00 1.208048099544705174e-20 3.069968212340725205e-20 1.333256334270150984e-19
5.395507812499999112e+00 1.280945020342021702e-20 3.392939620567773429e-20 1.384823810559984158e-19
5.419921874999999112e+00 1.154639239359150221e-20 3.226628897509624722e-20 1.329504611865074183e-19
5.444335937499999112e+00 1.227529910841714170e-20 3.235512588717626890e-20 1.347586826346990344e-19
5.468749999999999112e+00 1.266566261669499247e-20 3.547051349916194846e-20 1.387604995185119626e-19
5.493164062499999112e+00 1.327915816034707573e-20 3.979608478426657074e-20 1.445218466209859179e-19
5.517578124999999112e+00 1.405266372306080808e-20 4.209424857907879087e-20 1.405992577886757756e-19
5.541992187499999112e+00 1.321101906219046601e-20 3.748039603388939625e-20 1.344037305491238097e-19
5.566406249999999112e+00 1.345387298210414350e-20 3.768912264951102342e-20 1.397622496092629826e-19
5.590820312499999112e+00 1.420234745797665813e-20 4.232490614856703597e-20 1.462723390577878457e-19
5.615234374999999112e+00 1.399808297225609252e-20 4.364104684470165528e-20 1.445165778095828716e-19
5.639648437499999112e+00 1.282622175026541550e-20 3.859999244065527317e-20 1.340868722525040210e-19
5.664062499999999112e+00 1.043048524647793968e-20 3.223339886517221118e-20 1.289490288578004532e-19
5.688476562499999112e+00 1.224469662682513789e-20 3.753133759874259148e-20 1.384442085662894868e-19
5.712890624999999112e+00 1.340191072135512128e-20 4.101880073679259232e-20 1.483418820682743190e-19
5.737304687499999112e+00 1.423581218155916213e-20 4.032067104937807249e-20 1.631278504451583484e-19
5.761718749999999112e+00 1.306813814777263320e-20 3.635526685569352155e-20 1.615237730487267045e-19
5.786132812499999112e+00 1.336201054525577144e-20 3.783847041607766316e-20 1.658053003371947459e-19
5.810546874999999112e+00 1.449728248257577276e-20 4.249377580970468265e-20 1.639600154714777440e-19
5.834960937499999112e+00 1.428403030223468163e-20 4.364410718468795379e-20 1.569631351366194419e-19
5.859374999999999112e+00 1.342574953054578277e-20 4.033282639390500978e-20 1.577878451702849847e-19
5.883789062499999112e+00 1.365367645010471859e-20 4.190972201487932246e-20 1.636546834859146412e-19
5.908203124999999112e+00 1.386976628335266764e-20 4.515639955976711220e-20 1.618868257147587242e-19
5.932617187499999112e+00 1.512142639111449681e-20 4.749368013832961786e-20 1.782382991756520459e-19
5.957031249999999112e+00 1.673347095044501906e-20 5.105206639743220179e-20 1.889541835956452708e-19
5.981445312499999112e+00 1.545451371001808526e-20 4.828948443069166112e-20 1.883256617630280641e-19
6.005859374999999112e+00 1.792101310649598555e-20 5.139492025705456745e-20 2.079687958015759780e-19
6.030273437499999112e+00 1.696016060566667852e-20 5.104333067627252279e-20 2.105613501824116712e-19
6.054687499999999112e+00 1.828553976045388481e-20 5.532909869463962366e-20 2.002764356255917877e-19
6.079101562499999112e+00 1.749300201446721189e-20 5.578755781240613155e-20 1.890045200527296028e-19
6.103515624999999112e+00 1.785114608801456675e-20 5.953087327282350884e-20 1.933802226536226223e-19
6.127929687499999112e+00 2.099266139472571284e-20 6.702499893066366426e-20 2.103606023552274884e-19
6.152343749999999112e+00 2.158799332577895440e-20 6.861970465746435969e-20 2.096288771557967728e-19
6.176757812499999112e+00 2.130843289341921571e-20 6.780605655801555242e-20 1.959964864172559582e-19
6.201171874999999112e+00 2.159055083633141653e-20 6.909976494307382811e-20 1.985759425184492166e-19
6.225585937499999112e+00 2.236949261448125472e-20 7.761136980575902776e-20 2.103451871722213282e-19
6.249999999999999112e+00 2.025306244137571133e-20 7.147318924375645525e-20 2.148142576863276487e-19
6.274414062499999112e+00 2.189737799654291244e-20 7.218117963215715629e-20 2.148447213078675311e-19
6.298828124999999112e+00 2.090432920370629133e-20 7.463888080920338856e-20 2.145166200000553464e-19
6.323242187499999112e+00 2.042234785698207553e-20 7.362419830504845041e-20 2.018209628520446583e-19
6.347656249999999112e+00 2.033101251515592219e-20 7.232565934501517173e-20 1.901370583071658801e-19
6.372070312499999112e+00 2.028529468369786646e-20 7.073847412889069104e-20 1.982391189617003100e-19
6.396484374999999112e+00 1.993885520583797820e-20 7.046793131221273306e-20 2.023166726331449439e-19
6.420898437499999112e+00 1.915414609818386401e-20 7.170059818631780050e-20 1.835763760650653860e-19
6.445312499999999112e+00 1.886317218207263288e-20 7.282810748032564454e-20 1.648001957277614504e-19
6.469726562499999112e+00 1.859618083182765835e-20 7.189507494466145854e-20 1.574487250284756969e-19
6.494140624999999112e+00 1.906842768678920913e-20 8.090947909701240500e-20 1.521909772870109963e-19
6.518554687499999112e+00 1.999375356161602169e-20 8.284252366233709081e-20 1.487343936973361726e-19
6.542968749999999112e+00 1.776438332505690384e-20 7.271784283090060778e-20 1.374778252588641400e-19
6.567382812499999112e+00 1.679625210596782768e-20 6.840386467795264938e-20 1.366968880781827069e-19
6.591796874999999112e+00 1.768291608786516905e-20 7.239920814709598133e-20 1.372780159177784533e-19
6.616210937499999112e+00 1.871125645629025576e-20 8.046150179839549503e-20 1.374250374873839057e-19
6.640624999999999112e+00 1.661457691369530241e-20 7.781069466445506113e-20 1.336061610923608778e-19
6.665039062499999112e+00 1.693641638737165925e-20 7.093021157284919738e-20 1.339883153307519772e-19
6.689453124999999112e+00 1.728461851074592856e-20 7.245737344251814488e-20 1.403776747160567040e-19
6.713867187499999112e+00 1.827786874782541327e-20 7.391321384993075566e-20 1.451953618549982825e-19
6.738281249999999112e+00 1.841487793359829892e-20 7.893959865195808189e-20 1.468618915586896905e-19
6.762695312499999112e+00 1.897820418216291502e-20 7.965132965623682870e-20 1.535642395119305314e-19
6.787109374999999112e+00 1.934414286094478714e-20 8.151746408906652656e-20 1.617038343906536799e-19
6.811523437499999112e+00 1.942715884948050214e-20 8.073380511428851368e-20 1.638115741200948625e-19
6.835937499999999112e+00 2.089426369546576152e-20 8.233401081985669737e-20 1.704512107176375225e-19
6.860351562499999112e+00 2.006055009246051263e-20 8.211833740574457094e-20 1.677213674521523243e-19
6.884765624999999112e+00 2.032986684609608513e-20 8.797140357574437106e-20 1.683533970364000424e-19
6.909179687499999112e+00 2.020210195780316943e-20 8.520487930843366399e-20 1.737455370481755661e-19
6.933593749999999112e+00 2.131283737329777474e-20 9.165855310166812036e-20 1.717828802722000770e-19
6.958007812499999112e+00 2.050762002265826453e-20 9.429405518302062797e-20 1.637182746882124519e-19
6.982421874999999112e+00 2.059833947873749709e-20 1.003092079841471699e-19 1.593119852568667981e-19
7.006835937499999112e+00 2.118312808625051154e-20 9.452225915729224650e-20 1.698529421551296304e-19
7.031249999999999112e+00 2.260489576881053465e-20 9.399678337538616821e-20 1.858419329454342804e-19
7.055664062499999112e+00 2.140979232317568377e-20 9.860313199712073517e-20 1.833747065675937303e-19
