# coord_A   rho_avg_e_per_A3
2.412857142857142989e+01 2.796852931890547289e+00
2.417142857142857082e+01 2.260230436315514346e+00
2.421428571428571530e+01 1.596403727156880947e+00
2.425714285714285623e+01 8.446062692073494915e-01
2.430000000000000071e+01 6.204483896851894359e-02
2.434285714285714164e+01 -6.807276212386426106e-01
2.438571428571428612e+01 -1.308443550302247349e+00
2.442857142857142705e+01 -1.752550424054251099e+00
2.447142857142857153e+01 -1.963312493194913300e+00
2.451428571428571601e+01 -1.919915744133959823e+00
2.455714285714285694e+01 -1.636155511751341107e+00
2.460000000000000142e+01 -1.160111901949831603e+00
2.464285714285714235e+01 -5.675055615004926945e-01
2.468571428571428683e+01 5.007631718375710195e-02
2.472857142857142776e+01 5.997119363277592097e-01
2.477142857142857224e+01 1.001556066518969335e+00
2.481428571428571317e+01 1.200308035857028610e+00
2.485714285714285765e+01 1.171630303705854859e+00
2.489999999999999858e+01 9.226253288573618150e-01
2.494285714285714306e+01 4.868523231415727848e-01
2.498571428571428754e+01 -8.453483475635684141e-02
2.502857142857142847e+01 -7.332558294175499647e-01
2.507142857142857295e+01 -1.403621090430760665e+00
2.511428571428571388e+01 -2.049684497591123922e+00
2.515714285714285836e+01 -2.638663610018493699e+00
2.519999999999999929e+01 -3.150687734712820820e+00
2.524285714285714377e+01 -3.575654362347645332e+00
2.528571428571428470e+01 -3.908590861031333130e+00
2.532857142857142918e+01 -4.146154064459653732e+00
2.537142857142857011e+01 -4.287386681487975082e+00
2.541428571428571459e+01 -4.333698841022923354e+00
2.545714285714285907e+01 -4.287433384614259602e+00
2.550000000000000000e+01 -4.150479787731016224e+00
2.554285714285714448e+01 -3.924302246402413097e+00
2.558571428571428541e+01 -3.611516817747418173e+00
2.562857142857142989e+01 -3.216750851220305574e+00
2.567142857142857082e+01 -2.747175333789006579e+00
2.571428571428571530e+01 -2.212757709608756951e+00
2.575714285714285623e+01 -1.626167611945812608e+00
2.580000000000000071e+01 -1.002377973756070295e+00
2.584285714285714164e+01 -3.579806669739356018e-01
2.588571428571428612e+01 2.896729954090028203e-01
2.592857142857142705e+01 9.234387064962368274e-01
2.597142857142857153e+01 1.527338270266446196e+00
2.601428571428571601e+01 2.087406761897913743e+00
2.605714285714285694e+01 2.592336843379832167e+00
2.610000000000000142e+01 3.033831066821031541e+00
2.614285714285714235e+01 3.406598674039326369e+00
2.618571428571428683e+01 3.707985696104221685e+00
2.622857142857142776e+01 3.937285493130072034e+00
2.627142857142857224e+01 4.094862804829278780e+00
2.631428571428571317e+01 4.181626587800597150e+00
2.635714285714285765e+01 4.198887367834672979e+00
2.639999999999999858e+01 4.147811127644340345e+00
2.644285714285714306e+01 4.026621715213431152e+00
2.648571428571428754e+01 3.829772404637879823e+00
2.652857142857142847e+01 3.552803383633157175e+00
2.657142857142857295e+01 3.198469875689500697e+00
2.661428571428571388e+01 2.781960782852671787e+00
2.665714285714285836e+01 2.332633751297461089e+00
2.669999999999999929e+01 1.891351754937264262e+00
2.674285714285714377e+01 1.504141238460168895e+00
2.678571428571428470e+01 1.213415707488444184e+00
2.682857142857142918e+01 1.049128205539540559e+00
2.687142857142857011e+01 1.022036354417234394e+00
2.691428571428571459e+01 1.120993980744090956e+00
2.695714285714285907e+01 1.314934483241180008e+00
2.700000000000000000e+01 1.559018474291446132e+00
2.704285714285714448e+01 1.803484032122055991e+00
2.708571428571428541e+01 2.003028859979962384e+00
2.712857142857142989e+01 2.124431871020314055e+00
2.717142857142857082e+01 2.150752057605921141e+00
2.721428571428571530e+01 2.081431743002524648e+00
2.725714285714285623e+01 1.928766303681969108e+00
2.730000000000000071e+01 1.712098397299541386e+00
2.734285714285714164e+01 1.451623884917693008e+00
2.738571428571428612e+01 1.163583856563485508e+00
2.742857142857143060e+01 8.579970512908143832e-01
2.747142857142857153e+01 5.394886607928790490e-01
2.751428571428571601e+01 2.104431332792688347e-01
2.755714285714285694e+01 -1.251561100001158389e-01
2.760000000000000142e+01 -4.587482857716460027e-01
2.764285714285714235e+01 -7.760954469618719376e-01
2.768571428571428683e+01 -1.058842066280142102e+00
2.772857142857142776e+01 -1.288117686570327658e+00
2.777142857142857224e+01 -1.449098806127810279e+00
2.781428571428571317e+01 -1.534940268248247586e+00
2.785714285714285765e+01 -1.548267611309672942e+00
2.789999999999999858e+01 -1.497893058153689783e+00
2.794285714285714306e+01 -1.394744173272028487e+00
2.798571428571428754e+01 -1.248891975197249149e+00
2.802857142857142847e+01 -1.068159594816299851e+00
2.807142857142857295e+01 -8.590770845210287110e-01
2.811428571428571388e+01 -6.270188715523096201e-01
2.815714285714285836e+01 -3.761179633714258896e-01
2.819999999999999929e+01 -1.094313715018764982e-01
2.824285714285714377e+01 1.706999547763790592e-01
2.828571428571428470e+01 4.621798384693008299e-01
2.832857142857142918e+01 7.626689501719347009e-01
2.837142857142857011e+01 1.069172316052778848e+00
2.841428571428571459e+01 1.377779838558486514e+00
2.845714285714285907e+01 1.683607391758587868e+00
2.850000000000000000e+01 1.980953640542365335e+00
2.854285714285714448e+01 2.263650185715096796e+00
2.858571428571428541e+01 2.525550115995069955e+00
2.862857142857142989e+01 2.761064193546815204e+00
2.867142857142857082e+01 2.965657377828411878e+00
2.871428571428571530e+01 3.136239282806277284e+00
2.875714285714285623e+01 3.271348944819426841e+00
2.880000000000000071e+01 3.371146824493283845e+00
2.884285714285714164e+01 3.437175926794437064e+00
2.888571428571428612e+01 3.471966171189014183e+00
2.892857142857143060e+01 3.478507927047215897e+00
2.897142857142857153e+01 3.459699495328537378e+00
2.901428571428571601e+01 3.417899236614501124e+00
2.905714285714285694e+01 3.355295098196203973e+00
2.910000000000000142e+01 3.274583219872698514e+00
2.914285714285714235e+01 3.178883472877012117e+00
2.918571428571428683e+01 3.071511399744554005e+00
2.922857142857142776e+01 2.955733432250743586e+00
2.927142857142857224e+01 2.834556323513136800e+00
2.931428571428571317e+01 2.710556916665735727e+00
2.935714285714285765e+01 2.585776040601859727e+00
2.939999999999999858e+01 2.461676266119695811e+00
2.944285714285714306e+01 2.339194049468694026e+00
2.948571428571428754e+01 2.218982501418965914e+00
2.952857142857142847e+01 2.101560407130548924e+00
2.957142857142857295e+01 1.987351218209328696e+00
2.961428571428571388e+01 1.876705129384190540e+00
2.965714285714285836e+01 1.769907912210823442e+00
2.969999999999999929e+01 1.667180463517084821e+00
2.974285714285714377e+01 1.568674904034740525e+00
2.978571428571428470e+01 1.474472810620004015e+00
2.982857142857142918e+01 1.384589220917276098e+00
2.987142857142857011e+01 1.298983272457770566e+00
2.991428571428571459e+01 1.217573709367797852e+00
2.995714285714285907e+01 1.140255824878669388e+00
3.000000000000000000e+01 1.066916109627801701e+00
3.004285714285714448e+01 9.974418414651017306e-01
3.008571428571428541e+01 9.317245929692002937e-01
3.012857142857142989e+01 8.696584743984420163e-01
3.017142857142857082e+01 8.111352841793044721e-01
3.021428571428571530e+01 7.560392488622555973e-01
3.025714285714285623e+01 7.042436500008916189e-01
3.030000000000000071e+01 6.556105872549633506e-01
3.034285714285714164e+01 6.099938337608070693e-01
3.038571428571428612e+01 5.672436604320958420e-01
3.042857142857143060e+01 5.272119759296302055e-01
3.047142857142857153e+01 4.897562480056937839e-01
3.051428571428571601e+01 4.547412970379084429e-01
3.055714285714285694e+01 4.220388913683366106e-01
3.060000000000000142e+01 3.915258149884293659e-01
3.064285714285714235e+01 3.630814922441233383e-01
3.068571428571428683e+01 3.365862481069305523e-01
3.072857142857142776e+01 3.119209042213064720e-01
3.077142857142857224e+01 2.889678283957916038e-01
3.081428571428571317e+01 2.676129962228752657e-01
3.085714285714285765e+01 2.477482893259657648e-01
3.089999999999999858e+01 2.292732412941856368e-01
3.094285714285714306e+01 2.120957113310570907e-01
3.098571428571428754e+01 1.961313814801081690e-01
3.102857142857142847e+01 1.813023729714770549e-01
3.107142857142857295e+01 1.675355308967075019e-01
3.111428571428571388e+01 1.547609678679553180e-01
3.115714285714285836e+01 1.429112923320447204e-01
3.119999999999999929e+01 1.319216490433359479e-01
3.124285714285714377e+01 1.217303862389999825e-01
3.128571428571428470e+01 1.122799550944389158e-01
3.132857142857142918e+01 1.035176098117649018e-01
3.137142857142857011e+01 9.539560209595171481e-02
3.141428571428571459e+01 8.787078167815737251e-02
3.145714285714285907e+01 8.090373471617401391e-02
3.150000000000000000e+01 7.445774107697820943e-02
3.154285714285714448e+01 6.849786929618083275e-02
3.158571428571428541e+01 6.299045098575002666e-02
3.162857142857142989e+01 5.790301841793773358e-02
3.167142857142857082e+01 5.320461367765820515e-02
3.171428571428571530e+01 4.886625519206334867e-02
3.175714285714285623e+01 4.486132103607892024e-02
3.180000000000000071e+01 4.116567524065723599e-02
3.184285714285714164e+01 3.775748280095248682e-02
3.188571428571428612e+01 3.461677969572491548e-02
3.192857142857143060e+01 3.172494627356955976e-02
3.197142857142857153e+01 2.906425483986396080e-02
3.201428571428571246e+01 2.661762225471569002e-02
3.205714285714285694e+01 2.436861199959355212e-02
3.210000000000000142e+01 2.230163206913676407e-02
3.214285714285714590e+01 2.040220611449244589e-02
3.218571428571428328e+01 1.865718180579967883e-02
3.222857142857142776e+01 1.705478068259452112e-02
3.227142857142857224e+01 1.558446362016606412e-02
3.231428571428571672e+01 1.423665596185604877e-02
3.235714285714285410e+01 1.300242414629649082e-02
3.239999999999999858e+01 1.187320827631080031e-02
3.244285714285714306e+01 1.084068872907812883e-02
3.248571428571428754e+01 9.896809057168916637e-03
3.252857142857143202e+01 9.033916197834905917e-03
3.257142857142856940e+01 8.244940190387043885e-03
3.261428571428571388e+01 7.523533067883947378e-03
3.265714285714285836e+01 6.864112977668421385e-03
3.270000000000000284e+01 6.261797197597030254e-03
3.274285714285714022e+01 5.712243929112176613e-03
3.278571428571428470e+01 5.211452456191451900e-03
3.282857142857142918e+01 4.755587587000986369e-03
3.287142857142857366e+01 4.340886076412185136e-03
3.291428571428571104e+01 3.963666793082389062e-03
3.295714285714285552e+01 3.620419573872140501e-03
3.300000000000000000e+01 3.307918100894106841e-03
3.304285714285714448e+01 3.023304874760710144e-03
3.308571428571428896e+01 2.764120527305300671e-03
3.312857142857142634e+01 2.528273062293237561e-03
3.317142857142857082e+01 2.313955709347034154e-03
3.321428571428571530e+01 2.119532892130122741e-03
3.325714285714285978e+01 1.943428297975474239e-03
3.329999999999999716e+01 1.784056308392260523e-03
3.334285714285714164e+01 1.639822124156932112e-03
3.338571428571428612e+01 1.509180300416580658e-03
3.342857142857143060e+01 1.390712123144702663e-03
3.347142857142857508e+01 1.283181997351773209e-03
3.351428571428571246e+01 1.185556203683516604e-03
3.355714285714285694e+01 1.096988307872321300e-03
3.360000000000000142e+01 1.016779139634305410e-03
3.364285714285714590e+01 9.443162795313009414e-04
3.368571428571428328e+01 8.790052436697451659e-04
3.372857142857142776e+01 8.202184452365982948e-04
3.377142857142857224e+01 7.672873372321072170e-04
3.381428571428571672e+01 7.195388811187967753e-04
3.385714285714285410e+01 6.763492394934497286e-04
3.389999999999999858e+01 6.371827895839186733e-04
3.394285714285714306e+01 6.016051056793023967e-04
3.398571428571428754e+01 5.692787423195596556e-04
3.402857142857143202e+01 5.399496350276796006e-04
3.407142857142856940e+01 5.134195181169247824e-04
3.411428571428571388e+01 4.895010669303076923e-04
3.415714285714285836e+01 4.679719984586715588e-04
3.420000000000000284e+01 4.485572500777189851e-04
3.424285714285714022e+01 4.309525448101170675e-04
3.428571428571428470e+01 4.148701906345188218e-04
3.432857142857142918e+01 4.000732873301689652e-04
3.437142857142857366e+01 3.863825763904541930e-04
3.441428571428571814e+01 3.736677562829470193e-04
3.445714285714285552e+01 3.618401840334426649e-04
3.450000000000000000e+01 3.508456933811906456e-04
3.454285714285714448e+01 3.406442500232671452e-04
3.458571428571428896e+01 3.311767764430467676e-04
3.462857142857142634e+01 3.223414890444414134e-04
3.467142857142857082e+01 3.140011372745339212e-04
3.471428571428571530e+01 3.060154154792098236e-04
3.475714285714285978e+01 2.982705380750758713e-04
3.479999999999999716e+01 2.906865562733235890e-04
3.484285714285714164e+01 2.832100757010324590e-04
3.488571428571428612e+01 2.758110808116643730e-04
3.492857142857143060e+01 2.684859914540635981e-04
3.497142857142857508e+01 2.612506520917059713e-04
3.501428571428571246e+01 2.541146620180293175e-04
3.505714285714285694e+01 2.470540355407851280e-04
3.510000000000000142e+01 2.400080921766516162e-04
3.514285714285714590e+01 2.329039402344052693e-04
3.518571428571428328e+01 2.256840467247931727e-04
3.522857142857142776e+01 2.183134305823884107e-04
3.527142857142857224e+01 2.107706871608263852e-04
3.531428571428571672e+01 2.030450140501248652e-04
3.535714285714285410e+01 1.951467834539593867e-04
3.539999999999999858e+01 1.871128813769365701e-04
3.544285714285714306e+01 1.789875620357292895e-04
3.548571428571428754e+01 1.707887835426815618e-04
3.552857142857143202e+01 1.624922739097727680e-04
3.557142857142856940e+01 1.540503629822500013e-04
3.561428571428571388e+01 1.454260869569046081e-04
3.565714285714285836e+01 1.366090041991826337e-04
3.570000000000000284e+01 1.276039423182976696e-04
3.574285714285714022e+01 1.184158131664231236e-04
3.578571428571428470e+01 1.090533276287233600e-04
3.582857142857142918e+01 9.954451755566060846e-05
3.587142857142857366e+01 8.993748657162823376e-05
3.591428571428571814e+01 8.027632689809697250e-05
3.595714285714285552e+01 7.057359772381804918e-05
