# freq_THz abs_cross_spectrum auto_left auto_right
5.126953124999998890e-01 3.263756900615380154e-22 1.620250864638534323e-21 1.350375189379384708e-21
5.371093749999998890e-01 3.615492623644898068e-22 1.126064831537229127e-21 1.606332032762708809e-21
5.615234374999998890e-01 1.429609495673389163e-22 1.161093089369466563e-21 1.541159809100596924e-21
5.859374999999998890e-01 1.012551456529925789e-22 1.073684757002158453e-21 1.297034551155711999e-21
6.103515624999998890e-01 1.464914646496179107e-22 1.337939369350558180e-21 1.123951992448793174e-21
6.347656249999998890e-01 1.749022309066064746e-22 1.070072289303079473e-21 1.115738508155417600e-21
6.591796874999998890e-01 1.825654221324617234e-22 1.255590804402591105e-21 1.298496230970684753e-21
6.835937499999998890e-01 1.674846551745264726e-22 1.031614076348956777e-21 1.513797181748109220e-21
7.080078124999998890e-01 1.024406615374196809e-22 9.419367079604905753e-22 1.169201267238201199e-21
7.324218749999998890e-01 1.717265607389117455e-22 1.373829348289042233e-21 1.247234911079984643e-21
7.568359374999998890e-01 2.425200211880838290e-22 1.005709411386738600e-21 1.110194579028302367e-21
7.812499999999998890e-01 7.815257137610152564e-23 6.576393974257612392e-22 9.742107710683107846e-22
8.056640624999998890e-01 5.604866683360957613e-23 7.974870716328735343e-22 8.251626896675114469e-22
8.300781249999998890e-01 8.575844867067310227e-23 6.305323022003530046e-22 6.938717576240697283e-22
8.544921874999998890e-01 3.146107459124280777e-22 6.209787457732434952e-22 1.224211397412608506e-21
8.789062499999998890e-01 1.871053617381369320e-22 7.462828538567957390e-22 1.147221918038307497e-21
9.033203124999998890e-01 1.034243005388263098e-22 1.061986712553653952e-21 1.163078521382155894e-21
9.277343749999998890e-01 1.295599287953060672e-22 6.810970839993841409e-22 1.001514545573355974e-21
9.521484374999998890e-01 8.055013724231127621e-23 3.931484462000868833e-22 8.397027683541403810e-22
9.765624999999998890e-01 1.453709558405073253e-22 6.424543219130103261e-22 8.391160389074579917e-22
1.000976562499999778e+00 1.163743789008683639e-22 7.194927354066148047e-22 6.809019442078001119e-22
1.025390624999999778e+00 1.188665179587227497e-22 6.101412304740517547e-22 7.958683646822507021e-22
1.049804687499999778e+00 8.869226771103254658e-23 4.954038261197092816e-22 7.489306732616542596e-22
1.074218749999999778e+00 1.496879945493157888e-22 9.225225035831318718e-22 8.970538602284077580e-22
1.098632812499999778e+00 1.731046414903526016e-22 1.210606381721407835e-21 8.239915527789830563e-22
1.123046874999999778e+00 1.210799368082500433e-22 8.472815098305584845e-22 7.226641879934817225e-22
1.147460937499999778e+00 3.402654637686887561e-22 5.327185817082645061e-22 1.118281506316055919e-21
1.171874999999999778e+00 1.657236996790657517e-22 4.972619621560605131e-22 9.953735272824571145e-22
1.196289062499999778e+00 1.257062445802549412e-22 4.330385716419895682e-22 6.649272760824585076e-22
1.220703124999999778e+00 1.166863184811740763e-22 5.290329495533613408e-22 8.281283979038998503e-22
1.245117187499999778e+00 6.475833306270772859e-23 5.218415706916024726e-22 8.665049407941594459e-22
1.269531249999999778e+00 1.891675555543842729e-22 4.149296888616070158e-22 7.542583626990322220e-22
1.293945312499999778e+00 8.226117232084439650e-23 3.941114146418401927e-22 6.082713404717136542e-22
1.318359374999999778e+00 3.662239749696895995e-23 3.840224633234165731e-22 6.631549027977618058e-22
1.342773437499999778e+00 1.150349500989218872e-22 6.922611077441426016e-22 1.046968251526416844e-21
1.367187499999999778e+00 9.551766566258867423e-23 1.108650027882416060e-21 7.997146366041001589e-22
1.391601562499999778e+00 3.478644882660879720e-23 6.352766080783240137e-22 8.213841584577371817e-22
1.416015624999999778e+00 1.107815052357260581e-22 7.125144761586444980e-22 6.823440569598228097e-22
1.440429687499999778e+00 2.383512628453533270e-22 8.898009452514853288e-22 8.403824695408392564e-22
1.464843749999999778e+00 5.465894041217834780e-23 7.255974204372619254e-22 6.323364927515893726e-22
1.489257812499999778e+00 7.110348791509270008e-23 5.148839287431063936e-22 5.526386039235926473e-22
1.513671874999999778e+00 1.205961847014211220e-22 6.104332346448153086e-22 6.326259846873116361e-22
1.538085937499999778e+00 1.267602341743483490e-22 7.124400697443637995e-22 5.485580736978528546e-22
1.562499999999999778e+00 1.142641136640933510e-22 6.649643320325169768e-22 3.088974298463886771e-22
1.586914062499999778e+00 1.103180645730569157e-22 7.356084154661380371e-22 4.188544529710628604e-22
1.611328124999999778e+00 1.476418768375138805e-22 6.425362040427882987e-22 5.184276128435997263e-22
1.635742187499999778e+00 1.477679940655594554e-22 5.035954925464030566e-22 4.949012712955382697e-22
1.660156249999999778e+00 2.256765418331421862e-22 8.237227882169583395e-22 5.100272158041785320e-22
1.684570312499999778e+00 9.606106160733082926e-23 9.462965844475638962e-22 5.367069308844766400e-22
1.708984374999999778e+00 1.327669071498572410e-23 7.495101455135749416e-22 6.867617534598351946e-22
1.733398437499999778e+00 3.167683398291558601e-23 7.729628148573113805e-22 6.609280788366302314e-22
1.757812499999999778e+00 1.186480624035894582e-22 4.730576472588013720e-22 6.480937845585564133e-22
1.782226562499999778e+00 1.620492930963240952e-22 4.379630706684171658e-22 7.582769360914220151e-22
1.806640624999999778e+00 1.358313615144102138e-22 6.845004588187816680e-22 6.535470313137588834e-22
1.831054687499999778e+00 6.090399869853200980e-23 4.873923095786740219e-22 4.508986288567781663e-22
1.855468749999999778e+00 1.156859567236882348e-22 3.481666656669501760e-22 4.799625146385647361e-22
1.879882812499999778e+00 2.819681864633847162e-22 5.887801851318457125e-22 6.453109998506241236e-22
1.904296874999999778e+00 1.591223457068242186e-22 5.771663371092946742e-22 4.891083306152944685e-22
1.928710937499999778e+00 2.732586012051286010e-22 7.267155959404849081e-22 4.679085463237308698e-22
1.953124999999999778e+00 1.118948612624547415e-22 6.586455825662068813e-22 3.787211165472536442e-22
1.977539062499999778e+00 1.005634313238645110e-22 5.064939180745745647e-22 4.385404128393798756e-22
2.001953124999999556e+00 6.035814534472765000e-23 5.468993635561374357e-22 5.103477107313981573e-22
2.026367187499999556e+00 1.137165877722224030e-22 3.024172126400843142e-22 5.459071658694164054e-22
2.050781249999999556e+00 4.388018640141269783e-23 7.177526613087400919e-22 4.001662359075651236e-22
2.075195312499999556e+00 1.110372740180214907e-22 5.876506176995098214e-22 4.915498445715766577e-22
2.099609374999999556e+00 1.297871030978708803e-22 3.962162488030707552e-22 4.252672567385754277e-22
2.124023437499999556e+00 7.322973617288457225e-23 4.698277960189129972e-22 4.239497126524808607e-22
2.148437499999999556e+00 1.088584175896158903e-22 4.547265374130191435e-22 3.745385375658314974e-22
2.172851562499999556e+00 1.665163591119645033e-23 3.173803861574354836e-22 3.812782253959255266e-22
2.197265624999999556e+00 2.339768273062125240e-22 5.740473678945678045e-22 5.739935584057260207e-22
2.221679687499999556e+00 2.038057007811684108e-22 8.264811338794784520e-22 6.181289657267666585e-22
2.246093749999999556e+00 1.488024678835876552e-22 6.674871103334962654e-22 3.436704586722805608e-22
2.270507812499999556e+00 2.065717236764032674e-22 6.623661208291140965e-22 3.051228066621467868e-22
2.294921874999999556e+00 3.947220347288195823e-23 6.242091489329645295e-22 5.777996272544708564e-22
2.319335937499999556e+00 7.764606853654574903e-23 6.040941231829696823e-22 5.453142105490671263e-22
2.343749999999999556e+00 8.508474606309857589e-23 4.533112894085934434e-22 3.530058879178674219e-22
2.368164062499999556e+00 8.359239889984396253e-23 4.845232760165065699e-22 4.404494412586667401e-22
2.392578124999999556e+00 1.388248517291038889e-22 5.817025405403383733e-22 3.651080047885025317e-22
2.416992187499999556e+00 7.488786175378659400e-23 6.179933855044659268e-22 3.575144392887727412e-22
2.441406249999999556e+00 2.114518953501327083e-23 6.156624163347263440e-22 3.675255964854698521e-22
2.465820312499999556e+00 2.979438077852802030e-23 4.531814642433492385e-22 2.692823501852753139e-22
2.490234374999999556e+00 1.624751779259909086e-22 6.685440969344624182e-22 3.589885856972501346e-22
2.514648437499999556e+00 1.287322694724342829e-22 7.916836377349523634e-22 5.027870417229920705e-22
2.539062499999999556e+00 6.628085331931915857e-23 8.555694243551201150e-22 5.758385415100666673e-22
2.563476562499999556e+00 1.307404653791067525e-22 6.072720337059084936e-22 5.280609264594259632e-22
2.587890624999999556e+00 4.545310439590176083e-23 4.559060600319216471e-22 3.498998260764244945e-22
2.612304687499999556e+00 2.346936777550380175e-23 4.916053787879653859e-22 3.776096119245894752e-22
2.636718749999999556e+00 8.538036032551805565e-23 3.061812951672562324e-22 5.450795327610583636e-22
2.661132812499999556e+00 2.395687920642052569e-22 3.568413662469880572e-22 5.838236883506910303e-22
2.685546874999999556e+00 1.198564306450450945e-22 5.093328024872582892e-22 4.420818187648216161e-22
2.709960937499999556e+00 1.050386770832991155e-22 5.069294569113050450e-22 3.490094523451357783e-22
2.734374999999999556e+00 4.746188405091730034e-23 3.818908187887030036e-22 2.863431162799793465e-22
2.758789062499999556e+00 1.062422703155040095e-22 3.982488389397985971e-22 3.578114953656949689e-22
2.783203124999999556e+00 9.514737480012238674e-23 6.496578718556852803e-22 3.355962694864337203e-22
2.807617187499999556e+00 4.537023468420943618e-23 5.790123693231168560e-22 3.463405727472553341e-22
2.832031249999999556e+00 8.753475239829597172e-23 6.876354132351977919e-22 4.902535091611192058e-22
2.856445312499999556e+00 5.074215243132228635e-23 6.616850449542376328e-22 4.320921693202163920e-22
2.880859374999999556e+00 2.588610685013972053e-23 3.567723176708308004e-22 5.803602887815478731e-22
2.905273437499999556e+00 2.768227910652087806e-23 3.956553130630709084e-22 5.740931460045672429e-22
2.929687499999999556e+00 7.907725961623623492e-23 3.333305522658108277e-22 5.491273451082755977e-22
2.954101562499999556e+00 3.615848067458285031e-23 3.981932005649265696e-22 4.674008425303800381e-22
2.978515624999999556e+00 7.430162548565419106e-23 5.078424658708307318e-22 4.404465146117481257e-22
3.002929687499999556e+00 1.514618010774353251e-22 4.269978752713718725e-22 4.104105349968137006e-22
3.027343749999999556e+00 9.863620699306977044e-23 3.595584887479296939e-22 3.813120816982979523e-22
3.051757812499999556e+00 3.195046901548194289e-23 3.274020525657107509e-22 2.833005351201740983e-22
3.076171874999999556e+00 4.428425970482196516e-23 3.390752477131424271e-22 2.729479893045070050e-22
3.100585937499999556e+00 1.214752212014329430e-22 3.709820544863266079e-22 4.426323402441455127e-22
3.124999999999999556e+00 1.173776462489093743e-22 3.489686442248192226e-22 3.730560616970883638e-22
3.149414062499999556e+00 7.751085778118792595e-23 3.120044601014114846e-22 2.708124365146431914e-22
3.173828124999999556e+00 3.768762895951762865e-23 3.295587686521958589e-22 3.517108227777535768e-22
3.198242187499999556e+00 7.138615798824608311e-23 2.883838228610580816e-22 3.704387737830032981e-22
3.222656249999999556e+00 1.149858936929012999e-22 2.092148379497634050e-22 3.781651409963625565e-22
3.247070312499999556e+00 5.599371755170998133e-23 2.362584969682108735e-22 3.562820262506079383e-22
3.271484374999999556e+00 3.449129613464791395e-23 2.479090422125278498e-22 3.099226916033124344e-22
3.295898437499999556e+00 3.024128861069226295e-23 2.239418830616056381e-22 3.328601463743836795e-22
3.320312499999999556e+00 6.458426575559053663e-24 3.435843499171734004e-22 3.770511909832576618e-22
3.344726562499999556e+00 7.557688149905995093e-23 3.210776847365096620e-22 4.677476341180053407e-22
3.369140624999999556e+00 6.530497003805107326e-23 2.474513935820602758e-22 4.598008142708173382e-22
3.393554687499999556e+00 1.869075355894310767e-23 2.787528186243044505e-22 3.463681397085224734e-22
3.417968749999999556e+00 8.825345628669171053e-23 2.306359490056358298e-22 2.750430196304916021e-22
3.442382812499999556e+00 9.046374421167475486e-23 1.899792776507666105e-22 3.594763996742257659e-22
3.466796874999999556e+00 9.553784004494133671e-23 2.429874725494579945e-22 3.334286050943991989e-22
3.491210937499999556e+00 1.544497677156037179e-23 2.803188103341901224e-22 3.012544091035378171e-22
3.515624999999999556e+00 5.552580804903484083e-23 2.636267258777119710e-22 2.847183831610734295e-22
3.540039062499999556e+00 7.957596157802542203e-23 2.447605521826317652e-22 2.486623934103461990e-22
3.564453124999999556e+00 3.458453885083032463e-23 2.927056336927532808e-22 2.285412884613149098e-22
3.588867187499999556e+00 3.994190875611788218e-23 2.241174652688652515e-22 2.349700855489858045e-22
3.613281249999999556e+00 1.401893173723639428e-23 1.361529831050409499e-22 3.160735407471216391e-22
3.637695312499999556e+00 4.651096843234885171e-23 1.395357691739741316e-22 3.184257743915617203e-22
3.662109374999999556e+00 5.592301702938195341e-23 2.505956583536083778e-22 3.157619882541960218e-22
3.686523437499999556e+00 2.216285393972920814e-23 1.811735404481309091e-22 2.890483954064615822e-22
3.710937499999999556e+00 6.358974597007976915e-23 1.588748897563195477e-22 2.850878052958150956e-22
3.735351562499999556e+00 2.863485059918932939e-23 1.851218008352782089e-22 2.992908674478857256e-22
3.759765624999999556e+00 7.977996084939393374e-23 1.989239199661754521e-22 3.650842180798681210e-22
3.784179687499999556e+00 4.229749574407120838e-23 1.837489515105087371e-22 3.402631236142589468e-22
3.808593749999999556e+00 1.035814013390530011e-22 1.748353993767732176e-22 3.383232596927453392e-22
3.833007812499999556e+00 6.955753857160978864e-23 1.635693870741155597e-22 2.551150992221252056e-22
3.857421874999999556e+00 4.082122372473509528e-23 1.382650428610168882e-22 3.127678038603219166e-22
3.881835937499999556e+00 2.728573950277910959e-23 1.143836520548354223e-22 2.743161858782940556e-22
3.906249999999999556e+00 3.271870833735500422e-23 1.351083819731357290e-22 2.903818317901445237e-22
3.930664062499999556e+00 3.427490552790355633e-23 1.308958692334000267e-22 2.615128942744241204e-22
3.955078124999999556e+00 1.511909640863323956e-23 1.260144830263839168e-22 2.929217518725834295e-22
3.979492187499999556e+00 4.811047621375506705e-23 1.733170223030021361e-22 3.374533266392835998e-22
4.003906249999999112e+00 6.652306740013184381e-23 1.470114361486245981e-22 3.229775267861264276e-22
4.028320312499999112e+00 8.854751959463535163e-24 1.019856034845986554e-22 2.696498474353666973e-22
4.052734374999999112e+00 5.941878436827578665e-23 1.451756787778828288e-22 2.544348725644361466e-22
4.077148437499999112e+00 7.472760820907322396e-23 1.482542838731196068e-22 2.885937681087685473e-22
4.101562499999999112e+00 1.739927266206519961e-23 1.494111614542912240e-22 2.700652577065971515e-22
4.125976562499999112e+00 5.215016901789932739e-23 1.899959607907803362e-22 2.331254289679794270e-22
4.150390624999999112e+00 7.428919921366660247e-23 2.092659153293707893e-22 3.541508446679705562e-22
4.174804687499999112e+00 2.326258894333131586e-23 1.462082098139183031e-22 3.797351309886264513e-22
4.199218749999999112e+00 4.227433802612238242e-23 9.760962968933885224e-23 2.650833312484410439e-22
4.223632812499999112e+00 1.313373065275684833e-23 1.274745138254912013e-22 1.833980679658019337e-22
4.248046874999999112e+00 1.608993571284964948e-23 1.236026498388584661e-22 2.284301554810080156e-22
4.272460937499999112e+00 1.759707645384644307e-23 1.016323003132673690e-22 3.737097588055354386e-22
4.296874999999999112e+00 3.623272364912811014e-23 8.254756235853333275e-23 4.171389527604173464e-22
4.321289062499999112e+00 1.560994480948987058e-23 1.143437802052967469e-22 3.468866883499286420e-22
4.345703124999999112e+00 2.650926682734053442e-23 1.500224712824702994e-22 3.065022151565384171e-22
4.370117187499999112e+00 3.308718051052591665e-23 1.400496165677164984e-22 2.773781455760539434e-22
4.394531249999999112e+00 1.666015902651298641e-23 1.177700174982719294e-22 2.915383992273427727e-22
4.418945312499999112e+00 2.239486955612248283e-23 1.316033179248133552e-22 2.360977894345013475e-22
4.443359374999999112e+00 1.066184515232415161e-23 1.391940821599977939e-22 2.108702379603737652e-22
4.467773437499999112e+00 1.379949785706892213e-23 1.429268953091925447e-22 2.353886264182779782e-22
4.492187499999999112e+00 7.118916150985543278e-23 1.478325675120573437e-22 3.639031835203310457e-22
4.516601562499999112e+00 3.163791724307998701e-23 1.850658715201095805e-22 3.408111834178496349e-22
4.541015624999999112e+00 4.721917703168802364e-23 1.638383085419961841e-22 2.939576736890042185e-22
4.565429687499999112e+00 9.475435279876434128e-23 1.833843708682290967e-22 3.377512537240617381e-22
4.589843749999999112e+00 2.873116491151030475e-23 1.109531982856630427e-22 3.026125417949471021e-22
4.614257812499999112e+00 9.586507615382136513e-24 1.020107905526200652e-22 2.019206662449499128e-22
4.638671874999999112e+00 2.075759524568876170e-23 1.110061367047952259e-22 2.231492701689275253e-22
4.663085937499999112e+00 3.944445556990514077e-23 1.155403692577237278e-22 3.622378762306135571e-22
4.687499999999999112e+00 5.472437860961206068e-24 6.598248169293570356e-23 3.836391964843074703e-22
4.711914062499999112e+00 3.478805731771121501e-23 7.878821534065031752e-23 2.863875256962195923e-22
4.736328124999999112e+00 1.860044500188958590e-23 7.772504906877417426e-23 2.655357806865994994e-22
4.760742187499999112e+00 1.720971472285254055e-23 1.082857091083834695e-22 3.752108805283806103e-22
4.785156249999999112e+00 5.089987157359122595e-24 7.227483572321862791e-23 2.794271485476901826e-22
4.809570312499999112e+00 1.421639019817049366e-23 9.954114515869826392e-23 3.169245853589508641e-22
4.833984374999999112e+00 7.468692528403837943e-23 1.443067398265561747e-22 3.804568087895616992e-22
4.858398437499999112e+00 5.527159424684505374e-23 1.621607268478230264e-22 3.912206344265061742e-22
4.882812499999999112e+00 4.852477878123329726e-23 1.414722565107125106e-22 3.245754298207713367e-22
4.907226562499999112e+00 4.495322366474671588e-23 9.274043128090439372e-23 3.248753371799943291e-22
4.931640624999999112e+00 4.025664001501336628e-23 1.129502604627270303e-22 2.636345246897998879e-22
4.956054687499999112e+00 3.092182018119537947e-23 1.095002085109105602e-22 2.616568590569737553e-22
4.980468749999999112e+00 3.031545873918529769e-23 8.488385833121780379e-23 2.935553848616160231e-22
5.004882812499999112e+00 2.043890370112539840e-23 8.451570371478287442e-23 2.989021162700538891e-22
5.029296874999999112e+00 3.221423075713774079e-23 8.134756052785370195e-23 2.880513544269628249e-22
5.053710937499999112e+00 1.522277171643136220e-23 9.264966491605321667e-23 3.148881575009411098e-22
5.078124999999999112e+00 3.956002496033382875e-23 8.280530491715883309e-23 2.240896305907850891e-22
5.102539062499999112e+00 5.054030603170368875e-23 1.088254928266362702e-22 1.887145194060892255e-22
5.126953124999999112e+00 4.333054720412444304e-23 1.187592709591223057e-22 2.377221570729913931e-22
5.151367187499999112e+00 1.250491555586775038e-23 7.779358881936806518e-23 2.458899020549668666e-22
5.175781249999999112e+00 4.872333364967913287e-24 5.949515221544899548e-23 2.055285888120535086e-22
5.200195312499999112e+00 1.716809745533825196e-23 6.927584043820392959e-23 1.679212140801936916e-22
5.224609374999999112e+00 3.772401259068242698e-23 5.835933718870921945e-23 1.960986029500060485e-22
5.249023437499999112e+00 2.279745781848040056e-23 8.533490125785075550e-23 3.254979147911358371e-22
5.273437499999999112e+00 2.468587224469953211e-23 7.745497139434239639e-23 3.397565510166875587e-22
5.297851562499999112e+00 3.265694799257198798e-23 7.183668849186979757e-23 3.187266876617222475e-22
5.322265624999999112e+00 1.999370053010729376e-23 7.698922804397173676e-23 3.527658869885732665e-22
5.346679687499999112e+00 2.677837317504260022e-23 1.059341431624704201e-22 3.091839020053828953e-22
5.371093749999999112e+00 2.806264047535673065e-23 8.867771676900316302e-23 2.422188837416744698e-22
5.395507812499999112e+00 9.847900219551123914e-24 8.551409238280543505e-23 1.658592364842731627e-22
5.419921874999999112e+00 1.105324161530297503e-23 1.098021472724598935e-22 1.965360008415806224e-22
5.444335937499999112e+00 3.021411124793742269e-23 1.088327023911675114e-22 1.907115863143383126e-22
5.468749999999999112e+00 2.699326074818950190e-23 1.073536341975438747e-22 2.334587936564890621e-22
5.493164062499999112e+00 1.324810570634927608e-23 7.782697638956502362e-23 2.964374516896187936e-22
5.517578124999999112e+00 3.358202715498045383e-23 6.160603790880752871e-23 2.458730484659059780e-22
5.541992187499999112e+00 2.825223137835678927e-23 7.802773210163126787e-23 2.439593098808112320e-22
5.566406249999999112e+00 2.504247916862475828e-23 7.413498079040058368e-23 2.493866098195569463e-22
5.590820312499999112e+00 2.725379600372239752e-24 6.456574385571353134e-23 2.936804565000909969e-22
5.615234374999999112e+00 8.503159632780870382e-24 6.555510125333506638e-23 3.287278276641603800e-22
5.639648437499999112e+00 3.870999080284269138e-23 6.491448627018196047e-23 3.601364521756411941e-22
5.664062499999999112e+00 2.252253419017883510e-23 7.312065480790086112e-23 2.966286768696004956e-22
5.688476562499999112e+00 2.100973541368818257e-23 7.395522548216069557e-23 2.280364267510882992e-22
5.712890624999999112e+00 2.688927077865225107e-23 1.027818012495804907e-22 2.336746828100720937e-22
5.737304687499999112e+00 7.351062422194062116e-24 1.218658085291078103e-22 3.316985613943517618e-22
5.761718749999999112e+00 1.803586797281938336e-23 1.001955916823405352e-22 2.825903465825574765e-22
5.786132812499999112e+00 4.536854791490704280e-23 7.554957328628532006e-23 2.560220349346099602e-22
5.810546874999999112e+00 3.616132886947159452e-23 6.409523911423329229e-23 3.486143373688860733e-22
5.834960937499999112e+00 4.352868628182055881e-23 7.224235382656371230e-23 3.231846732401432157e-22
5.859374999999999112e+00 3.413778665934943925e-23 9.081825172813564720e-23 2.346059006520988935e-22
5.883789062499999112e+00 2.816428721452280783e-23 1.004156349917733892e-22 1.732709719214300319e-22
5.908203124999999112e+00 3.382317210774694640e-23 1.218915726504474416e-22 1.812013734013314977e-22
5.932617187499999112e+00 6.473530343735086502e-23 1.038545835436172423e-22 2.640077019424565322e-22
5.957031249999999112e+00 3.812480401895315247e-23 7.035087095816166094e-23 2.339611948821198236e-22
5.981445312499999112e+00 1.114708065096079993e-23 7.735247049750393082e-23 2.017250101588377903e-22
6.005859374999999112e+00 4.609800101373904805e-23 7.976338704318292208e-23 2.325655924039086312e-22
6.030273437499999112e+00 4.357306699547382550e-23 5.997144378165180241e-23 2.812783816302722176e-22
6.054687499999999112e+00 7.937618727374975422e-24 7.328339199497694094e-23 2.565369710050312866e-22
6.079101562499999112e+00 2.915507254503610771e-23 1.007976192276859960e-22 2.285336768386774494e-22
6.103515624999999112e+00 5.166239418165687164e-23 8.787825650353825706e-23 2.037303062249296010e-22
6.127929687499999112e+00 2.823243503426435756e-23 9.300728893658460761e-23 2.152418645043220136e-22
6.152343749999999112e+00 4.294199368645961018e-23 1.168632569473443820e-22 1.751737353113987263e-22
6.176757812499999112e+00 1.120427352054876261e-23 8.527258330710201467e-23 1.849249954512146622e-22
6.201171874999999112e+00 6.365287980373656706e-24 5.653078559817482042e-23 2.673518951828586159e-22
6.225585937499999112e+00 1.434769791775187706e-23 6.847318564673917197e-23 2.344379564088120295e-22
6.249999999999999112e+00 1.057248601530619860e-23 6.880260872717668607e-23 1.619852799656479324e-22
6.274414062499999112e+00 3.738369325610521050e-23 7.412249637893036772e-23 1.486496786769009162e-22
6.298828124999999112e+00 4.035860979399016495e-23 9.597721836250577849e-23 1.413392619647392873e-22
6.323242187499999112e+00 3.206956129331144799e-23 8.947422133681408599e-23 1.965869903205889405e-22
6.347656249999999112e+00 1.556694777629188412e-23 8.208329344020868205e-23 2.221832569354212988e-22
6.372070312499999112e+00 9.622479863758644430e-24 8.074116717931412749e-23 1.528754001093511967e-22
6.396484374999999112e+00 2.029922545168981076e-24 6.607880912010968873e-23 2.772599482422746093e-22
6.420898437499999112e+00 2.567548471871164947e-23 7.454790605913856241e-23 3.068046508215260390e-22
6.445312499999999112e+00 4.753246602758721788e-23 9.033219539492143643e-23 3.096339476612217866e-22
6.469726562499999112e+00 9.906399209144471018e-24 9.271894408247947266e-23 2.656183748350340729e-22
6.494140624999999112e+00 7.061134145982135522e-24 9.309165040638378103e-23 3.304308409776161279e-22
6.518554687499999112e+00 2.359481608278461991e-23 8.877724953786555081e-23 3.424966951607757065e-22
6.542968749999999112e+00 3.968813789515250188e-23 1.163715646891592790e-22 2.926631376159991897e-22
6.567382812499999112e+00 2.597810943401934855e-23 9.918154377295910031e-23 3.435737649826404957e-22
6.591796874999999112e+00 5.251429112206118675e-23 7.079303863554080194e-23 2.463764867208771697e-22
6.616210937499999112e+00 2.272368561492170266e-23 8.887163927787855183e-23 1.664559340507628887e-22
6.640624999999999112e+00 4.707601099604458130e-23 8.651471298236942774e-23 2.161787733737058494e-22
6.665039062499999112e+00 2.498113611172034079e-23 6.705524010275391765e-23 2.707124017539552922e-22
6.689453124999999112e+00 1.469656106194796364e-23 7.485293229911215424e-23 2.586267068954759000e-22
6.713867187499999112e+00 4.211861852188424062e-23 7.521315680205253699e-23 2.436442629194676367e-22
6.738281249999999112e+00 3.704654896154155141e-23 9.834513498909994794e-23 2.855197911266062911e-22
6.762695312499999112e+00 7.532396044607412776e-23 1.227280914578717018e-22 2.620331179626738312e-22
6.787109374999999112e+00 1.924554807525805944e-23 9.085190444062818912e-23 1.671620087498508239e-22
6.811523437499999112e+00 1.375108278690737077e-23 7.412349471112161796e-23 2.880232148928957871e-22
6.835937499999999112e+00 4.399832981211433609e-23 9.469668466525348166e-23 1.960517001400102423e-22
6.860351562499999112e+00 2.446922043112104356e-23 8.257897681252354987e-23 1.923797414283059514e-22
6.884765624999999112e+00 7.924183756017634448e-24 9.962439590688311457e-23 2.309915045980526851e-22
6.909179687499999112e+00 3.159609982485041959e-23 1.021656184567254017e-22 2.032119518048220734e-22
6.933593749999999112e+00 1.635259116976163500e-23 1.000062836358178573e-22 1.898505492332472583e-22
6.958007812499999112e+00 8.101007839560721721e-24 5.848991453077018979e-23 2.003745031891049356e-22
6.982421874999999112e+00 2.812788137126586263e-23 5.296526785374331036e-23 2.178477307138435896e-22
7.006835937499999112e+00 2.619199203844031723e-23 7.586119791400002478e-23 2.937482719795261261e-22
7.031249999999999112e+00 2.885668267640157702e-23 1.185888146701426169e-22 2.571130370095341196e-22
7.055664062499999112e+00 1.852327002393101430e-23 6.811856668992609467e-23 2.925872846669577807e-22
