# freq_THz coherence_avg
3.173828124999999556e+00 1.225403247806920205e-02
3.198242187499999556e+00 4.770245000707319660e-02
3.222656249999999556e+00 1.671148926230258402e-01
3.247070312499999556e+00 3.724751075385461518e-02
3.271484374999999556e+00 1.548364790878030417e-02
3.295898437499999556e+00 1.226883879958440976e-02
3.320312499999999556e+00 3.219732285358129159e-04
3.344726562499999556e+00 3.803261730760164328e-02
3.369140624999999556e+00 3.748286934117075336e-02
3.393554687499999556e+00 3.618232064437671650e-03
3.417968749999999556e+00 1.227823147976148666e-01
3.442382812499999556e+00 1.198319157000099500e-01
3.466796874999999556e+00 1.126585344976812758e-01
3.491210937499999556e+00 2.824807552646369999e-03
3.515624999999999556e+00 4.107568645940599256e-02
3.540039062499999556e+00 1.040428539723217555e-01
3.564453124999999556e+00 1.788002927397166694e-02
3.588867187499999556e+00 3.029488815171015731e-02
3.613281249999999556e+00 4.566826782536457900e-03
3.637695312499999556e+00 4.868744677381438984e-02
3.662109374999999556e+00 3.952280834653192076e-02
3.686523437499999556e+00 9.379637073706727918e-03
3.710937499999999556e+00 8.927714166527875306e-02
3.735351562499999556e+00 1.479921950334348556e-02
3.759765624999999556e+00 8.764104944403330877e-02
3.784179687499999556e+00 2.861472369148559611e-02
3.808593749999999556e+00 1.813854045695852124e-01
3.833007812499999556e+00 1.159445183290319509e-01
3.857421874999999556e+00 3.853342443586579846e-02
3.881835937499999556e+00 2.372772306453337782e-02
3.906249999999999556e+00 2.728604349955112904e-02
3.930664062499999556e+00 3.431890986718967584e-02
3.955078124999999556e+00 6.192693530844999017e-03
3.979492187499999556e+00 3.957531484887418655e-02
4.003906249999999112e+00 9.320111502740531517e-02
4.028320312499999112e+00 2.851108542541082140e-03
4.052734374999999112e+00 9.558220049723785416e-02
4.077148437499999112e+00 1.305172648860602747e-01
4.101562499999999112e+00 7.502576419653004570e-03
4.125976562499999112e+00 6.140127991416799436e-02
4.150390624999999112e+00 7.446712286465714814e-02
4.174804687499999112e+00 9.746833698960856093e-03
4.199218749999999112e+00 6.906826499699825206e-02
4.223632812499999112e+00 7.378330256838045408e-03
4.248046874999999112e+00 9.169114604273293639e-03
4.272460937499999112e+00 8.152951289155869682e-03
4.296874999999999112e+00 3.812562428169840451e-02
4.321289062499999112e+00 6.143311754166425748e-03
4.345703124999999112e+00 1.528289045674163966e-02
4.370117187499999112e+00 2.818158122832462725e-02
4.394531249999999112e+00 8.084027472135024359e-03
4.418945312499999112e+00 1.614129277005821664e-02
4.443359374999999112e+00 3.872832210904138435e-03
4.467773437499999112e+00 5.660139463128381794e-03
4.492187499999999112e+00 9.420452862366540669e-02
4.516601562499999112e+00 1.586995142068715545e-02
4.541015624999999112e+00 4.629526450430104106e-02
4.565429687499999112e+00 1.449569523883050548e-01
4.589843749999999112e+00 2.458553825972049911e-02
4.614257812499999112e+00 4.461634188908181545e-03
4.638671874999999112e+00 1.739448678128007603e-02
4.663085937499999112e+00 3.717443033711920197e-02
4.687499999999999112e+00 1.183068957684418757e-03
4.711914062499999112e+00 5.363459349487263023e-02
4.736328124999999112e+00 1.676341952990612061e-02
4.760742187499999112e+00 7.289550919827817756e-03
4.785156249999999112e+00 1.282855265065214198e-03
4.809570312499999112e+00 6.406489321847693048e-03
4.833984374999999112e+00 1.016008135425656711e-01
4.858398437499999112e+00 4.815446339050646896e-02
4.882812499999999112e+00 5.127907786238023596e-02
4.907226562499999112e+00 6.707116157539268209e-02
4.931640624999999112e+00 5.442338220086805761e-02
4.956054687499999112e+00 3.337206114514932459e-02
4.980468749999999112e+00 3.688188638981355905e-02
5.004882812499999112e+00 1.653669791849660467e-02
5.029296874999999112e+00 4.428749081105265439e-02
5.053710937499999112e+00 7.943049858724144513e-03
5.078124999999999112e+00 8.433992150441584068e-02
5.102539062499999112e+00 1.243769138990778733e-01
5.126953124999999112e+00 6.650451980054127021e-02
5.151367187499999112e+00 8.174797917778793208e-03
5.175781249999999112e+00 1.941422997418740205e-03
5.200195312499999112e+00 2.533710382347062473e-02
5.224609374999999112e+00 1.243514666302669575e-01
5.249023437499999112e+00 1.871104057792281200e-02
5.273437499999999112e+00 2.315686783364568832e-02
5.297851562499999112e+00 4.657860265631742769e-02
5.322265624999999112e+00 1.471871239175894137e-02
5.346679687499999112e+00 2.189351771383192535e-02
5.371093749999999112e+00 3.666355421118403651e-02
5.395507812499999112e+00 6.837698178251888637e-03
5.419921874999999112e+00 5.661433091538618269e-03
5.444335937499999112e+00 4.398282861432650792e-02
5.468749999999999112e+00 2.907258920054146475e-02
5.493164062499999112e+00 7.607541670361881239e-03
5.517578124999999112e+00 7.445255606462083953e-02
5.541992187499999112e+00 4.193137736302616353e-02
5.566406249999999112e+00 3.392019432152781899e-02
5.590820312499999112e+00 3.917209475119408932e-04
5.615234374999999112e+00 3.355194508609689666e-03
5.639648437499999112e+00 6.409695966164660752e-02
5.664062499999999112e+00 2.338736551849235693e-02
5.688476562499999112e+00 2.617387799089312267e-02
5.712890624999999112e+00 3.010441296290631771e-02
5.737304687499999112e+00 1.336825616760082278e-03
5.761718749999999112e+00 1.148862777280170409e-02
5.786132812499999112e+00 1.064143992619754064e-01
5.810546874999999112e+00 5.852180963614418002e-02
5.834960937499999112e+00 8.115372815000806983e-02
5.859374999999999112e+00 5.469638849579916418e-02
5.883789062499999112e+00 4.559008255852358554e-02
5.908203124999999112e+00 5.179567600416232903e-02
5.932617187499999112e+00 1.528410845367092208e-01
5.957031249999999112e+00 8.830838259482998165e-02
5.981445312499999112e+00 7.963213356269732701e-03
6.005859374999999112e+00 1.145552867187768498e-01
6.030273437499999112e+00 1.125525660367872882e-01
6.054687499999999112e+00 3.351389797143725785e-03
6.079101562499999112e+00 3.690011939010467978e-02
6.103515624999999112e+00 1.490774610144547652e-01
6.127929687499999112e+00 3.981557061405181785e-02
6.152343749999999112e+00 9.007772952690006052e-02
6.176757812499999112e+00 7.960903655022805170e-03
6.201171874999999112e+00 2.680821056413933753e-03
6.225585937499999112e+00 1.282377791285528590e-02
6.249999999999999112e+00 1.002937298201126218e-02
6.274414062499999112e+00 1.268382953689257686e-01
6.298828124999999112e+00 1.200719096452529389e-01
6.323242187499999112e+00 5.847003265447560383e-02
6.347656249999999112e+00 1.328742526403777109e-02
6.372070312499999112e+00 7.501383899910945598e-03
6.396484374999999112e+00 2.249104263307442669e-04
6.420898437499999112e+00 2.882304862917595828e-02
6.445312499999999112e+00 8.077734188164006901e-02
6.469726562499999112e+00 3.984786507806301059e-03
6.494140624999999112e+00 1.620905212325854123e-03
6.518554687499999112e+00 1.830944254805463162e-02
6.542968749999999112e+00 4.624944738481931439e-02
6.567382812499999112e+00 1.980451567185474715e-02
6.591796874999999112e+00 1.581121349929528186e-01
6.616210937499999112e+00 3.490559707169956644e-02
6.640624999999999112e+00 1.184939812971388673e-01
6.665039062499999112e+00 3.437822878815560007e-02
6.689453124999999112e+00 1.115704690160852254e-02
6.713867187499999112e+00 9.680509812228639543e-02
6.738281249999999112e+00 4.887721113905094811e-02
6.762695312499999112e+00 1.764274382362706894e-01
6.787109374999999112e+00 2.438871676760013055e-02
6.811523437499999112e+00 8.857076849234615107e-03
6.835937499999999112e+00 1.042718296947423295e-01
6.860351562499999112e+00 3.768872385787298135e-02
6.884765624999999112e+00 2.728647074063968343e-03
6.909179687499999112e+00 4.808536744181681616e-02
6.933593749999999112e+00 1.408425928732167688e-02
6.958007812499999112e+00 5.599569761131693683e-03
6.982421874999999112e+00 6.856931805831943672e-02
7.006835937499999112e+00 3.078520453217701777e-02
7.031249999999999112e+00 2.731020631596981635e-02
7.055664062499999112e+00 1.721529089980198407e-02
7.080078124999999112e+00 1.152608213952339422e-01
7.104492187499999112e+00 3.285672758546293731e-02
7.128906249999999112e+00 1.608611052165324351e-01
7.153320312499999112e+00 1.335392800408178315e-01
7.177734374999999112e+00 1.419133209162144749e-01
7.202148437499999112e+00 6.846595517404059639e-02
7.226562499999999112e+00 5.735924140569192975e-02
7.250976562499999112e+00 5.594295460837681727e-02
7.275390624999999112e+00 3.112548461184575302e-02
7.299804687499999112e+00 1.222405791398745861e-02
7.324218749999999112e+00 4.171309198604263718e-02
7.348632812499999112e+00 1.899821296750636365e-02
7.373046874999999112e+00 1.408917868269158290e-02
7.397460937499999112e+00 3.226553791985447422e-02
7.421874999999999112e+00 7.310967497206263821e-02
7.446289062499999112e+00 1.801631916805178646e-01
7.470703124999999112e+00 6.775439614642596309e-02
7.495117187499999112e+00 2.771943685663801407e-02
7.519531249999999112e+00 3.982860724043624928e-02
7.543945312499999112e+00 9.915561804912058352e-02
7.568359374999999112e+00 6.119191357432240963e-02
7.592773437499999112e+00 1.093121205146938835e-01
7.617187499999999112e+00 2.004643162429935732e-01
7.641601562499999112e+00 5.970037530075803650e-02
7.666015624999999112e+00 2.425697106385991952e-02
7.690429687499999112e+00 4.146320466495313772e-02
7.714843749999999112e+00 2.702213410835449525e-02
7.739257812499999112e+00 6.990859170890376117e-02
7.763671874999999112e+00 2.596435972728704591e-02
7.788085937499999112e+00 1.022841633474257661e-01
7.812499999999999112e+00 1.208282347865941020e-01
7.836914062499999112e+00 1.692970568427550615e-01
7.861328124999999112e+00 1.074399373329541635e-01
7.885742187499999112e+00 9.499517407821198023e-02
7.910156249999999112e+00 7.569245753456790848e-02
7.934570312499999112e+00 1.334572166971459417e-01
7.958984374999999112e+00 3.919232803672856313e-02
7.983398437499999112e+00 3.051285137249544130e-02
8.007812499999998224e+00 1.327339784825682656e-01
8.032226562499998224e+00 1.052017576821927605e-02
8.056640624999998224e+00 5.247605510659317934e-02
8.081054687499998224e+00 9.673775076392271410e-02
8.105468749999998224e+00 2.591725320637254179e-02
8.129882812499998224e+00 2.081621639617263486e-02
8.154296874999998224e+00 1.068142383668889694e-01
8.178710937499998224e+00 7.463598433910063890e-02
8.203124999999998224e+00 7.399316427670550589e-02
8.227539062499998224e+00 6.644270477837510569e-02
8.251953124999998224e+00 9.875006922235000928e-02
8.276367187499998224e+00 2.918930275086125889e-02
8.300781249999998224e+00 1.529319332225057178e-02
8.325195312499998224e+00 2.134700577814625522e-01
8.349609374999998224e+00 3.884039512949436640e-02
8.374023437499998224e+00 5.228178217510633108e-02
8.398437499999998224e+00 2.588145590132280745e-03
8.422851562499998224e+00 6.456909498745745483e-03
8.447265624999998224e+00 5.431648646195137708e-02
8.471679687499998224e+00 5.820520283566136405e-02
8.496093749999998224e+00 2.791896753318949195e-03
8.520507812499998224e+00 2.603855372761182570e-03
8.544921874999998224e+00 3.219542758533650711e-02
8.569335937499998224e+00 4.665910240477393056e-02
8.593749999999998224e+00 2.001416171300905364e-02
8.618164062499998224e+00 1.118157756227173144e-01
8.642578124999998224e+00 3.347320216289339373e-02
8.666992187499998224e+00 1.024734678255053745e-02
8.691406249999998224e+00 1.112902344314047332e-01
8.715820312499998224e+00 1.244862794768621973e-02
8.740234374999998224e+00 4.446759750653549864e-02
8.764648437499998224e+00 7.369874584976367042e-03
8.789062499999998224e+00 4.493593645814369930e-02
8.813476562499998224e+00 7.674502047371964571e-03
8.837890624999998224e+00 5.461004018189986181e-02
8.862304687499998224e+00 1.292586282146631627e-01
8.886718749999998224e+00 3.942030187438196748e-02
8.911132812499998224e+00 2.031483987033052760e-02
8.935546874999998224e+00 5.685024056036207946e-02
8.959960937499998224e+00 5.289217071148119564e-02
8.984374999999998224e+00 4.665210451589275192e-02
9.008789062499998224e+00 1.171898434377248721e-01
9.033203124999998224e+00 7.971222582178556781e-02
9.057617187499998224e+00 3.122776438568157769e-03
9.082031249999998224e+00 7.655438442808136165e-03
9.106445312499998224e+00 2.228548766929570879e-02
9.130859374999998224e+00 6.737490956790333219e-02
9.155273437499998224e+00 1.922502550865340387e-02
9.179687499999998224e+00 1.348827622638153634e-03
9.204101562499998224e+00 1.054878104021216983e-01
9.228515624999998224e+00 1.328925059676662745e-01
9.252929687499998224e+00 1.199761160191125005e-02
9.277343749999998224e+00 5.464725964578195233e-02
9.301757812499998224e+00 5.206407087689560870e-02
9.326171874999998224e+00 2.112200276581382430e-01
9.350585937499998224e+00 1.187789905140873431e-01
9.374999999999998224e+00 1.507742090195509331e-02
9.399414062499998224e+00 4.301642802878020977e-02
9.423828124999998224e+00 6.813988494037484522e-02
9.448242187499998224e+00 3.862383736128792433e-02
9.472656249999998224e+00 2.417554156817302777e-02
9.497070312499998224e+00 4.962991729942759812e-03
9.521484374999998224e+00 1.242259362579894721e-01
9.545898437499998224e+00 1.881393805398801633e-01
9.570312499999998224e+00 1.244651493154121380e-01
9.594726562499998224e+00 3.043029188054957243e-02
9.619140624999998224e+00 1.301311428934252487e-02
9.643554687499998224e+00 2.533290047909441123e-01
9.667968749999998224e+00 8.718924181430069698e-02
9.692382812499998224e+00 9.267271768794033138e-02
9.716796874999998224e+00 9.554378419104024578e-02
9.741210937499998224e+00 7.341333441117045555e-02
9.765624999999998224e+00 6.744387735185838895e-02
9.790039062499998224e+00 5.205921533586897743e-02
9.814453124999998224e+00 1.097964637359726409e-01
9.838867187499998224e+00 5.572956193550537840e-02
9.863281249999998224e+00 3.066307122159649470e-02
9.887695312499998224e+00 2.940145576450743994e-02
9.912109374999998224e+00 1.433391917991201914e-01
9.936523437499998224e+00 1.686114574052796078e-01
9.960937499999998224e+00 8.648036610532555679e-02
9.985351562499998224e+00 4.383320893239515265e-02
1.000976562499999822e+01 6.874064202570485602e-03
1.003417968749999822e+01 5.455774728906661458e-02
1.005859374999999822e+01 1.312675798707990116e-01
1.008300781249999822e+01 2.023855678455915297e-01
1.010742187499999822e+01 7.581228087544435168e-02
1.013183593749999822e+01 7.172180172242405283e-02
1.015624999999999822e+01 1.888508601464514158e-01
1.018066406249999822e+01 4.834266755440946861e-02
1.020507812499999822e+01 8.733907346903456437e-03
1.022949218749999822e+01 2.520779944833142702e-02
1.025390624999999822e+01 1.012172115142329770e-02
1.027832031249999822e+01 6.425775012523550489e-02
1.030273437499999822e+01 1.024762976628318042e-02
1.032714843749999822e+01 1.684518818896518387e-03
1.035156249999999822e+01 7.850356055134866465e-03
1.037597656249999822e+01 3.589104878650554737e-03
1.040039062499999822e+01 7.417957981526099309e-02
1.042480468749999822e+01 4.669028984913201064e-02
1.044921874999999822e+01 2.468825392948914219e-02
1.047363281249999822e+01 8.516719274188434829e-03
1.049804687499999822e+01 1.104315482112764278e-02
1.052246093749999822e+01 2.809213652592286448e-02
1.054687499999999822e+01 7.535079523716238514e-02
1.057128906249999822e+01 1.270321841028561605e-01
1.059570312499999822e+01 6.930205420522413118e-02
1.062011718749999822e+01 3.853718192768577910e-02
1.064453124999999822e+01 1.654047329100556685e-02
1.066894531249999822e+01 1.437402697710215942e-02
1.069335937499999822e+01 7.701496137798196848e-03
1.071777343749999822e+01 2.030322788571735371e-02
1.074218749999999822e+01 1.950130127913208070e-02
1.076660156249999822e+01 5.438461219211725151e-02
1.079101562499999822e+01 1.030617226242637741e-01
1.081542968749999822e+01 3.005929392068418596e-03
1.083984374999999822e+01 4.917637625320726152e-02
1.086425781249999822e+01 9.574992306662176433e-02
1.088867187499999822e+01 7.384244650096757900e-02
1.091308593749999822e+01 6.594355790467837375e-02
1.093749999999999822e+01 4.933289407171256163e-02
1.096191406249999822e+01 1.395606928736722319e-01
1.098632812499999822e+01 1.810652907469030570e-01
1.101074218749999822e+01 2.286498628628960139e-01
1.103515624999999822e+01 6.905639714033234844e-02
1.105957031249999822e+01 1.943026025572356513e-02
1.108398437499999822e+01 1.652780632607797054e-03
1.110839843749999822e+01 5.672954401127128059e-03
1.113281249999999822e+01 1.322047174499303979e-01
1.115722656249999822e+01 1.431788610794502703e-01
1.118164062499999822e+01 1.853296918512106761e-01
1.120605468749999822e+01 9.477174533213197916e-02
1.123046874999999822e+01 9.375996188866349279e-02
1.125488281249999822e+01 4.612444658706668643e-02
1.127929687499999822e+01 3.282424009165542667e-01
1.130371093749999822e+01 2.104734291344339259e-01
1.132812499999999822e+01 4.839624984671109242e-02
1.135253906249999822e+01 6.581020060460738771e-03
1.137695312499999822e+01 4.402023582829579090e-02
1.140136718749999822e+01 2.073215513305493030e-01
1.142578124999999822e+01 1.330241478741319150e-01
1.145019531249999822e+01 1.530100448145113312e-01
1.147460937499999822e+01 8.632148383115614831e-02
1.149902343749999822e+01 1.077146385753484509e-01
1.152343749999999822e+01 7.432306208907668577e-02
1.154785156249999822e+01 1.499202354244192625e-01
1.157226562499999822e+01 1.206677178408911005e-01
1.159667968749999822e+01 2.187323648839250428e-02
1.162109374999999822e+01 1.213636407904171155e-01
1.164550781249999822e+01 2.415917681241869230e-02
1.166992187499999822e+01 4.430940816829526119e-02
1.169433593749999822e+01 1.377935372147613968e-01
1.171874999999999822e+01 9.268065434400567237e-02
1.174316406249999822e+01 4.329137848293787560e-02
1.176757812499999822e+01 6.758808218025008641e-02
1.179199218749999822e+01 1.238149157494711078e-01
1.181640624999999822e+01 1.764266937091815701e-01
1.184082031249999822e+01 2.101754946514502176e-01
1.186523437499999822e+01 2.531612019939724068e-01
1.188964843749999822e+01 7.378436482249434158e-02
1.191406249999999822e+01 6.853558094888113905e-02
1.193847656249999822e+01 1.139904826333172916e-01
1.196289062499999822e+01 2.215052863836993180e-01
1.198730468749999822e+01 1.505573928878254364e-01
1.201171874999999822e+01 2.175787417112213795e-01
1.203613281249999822e+01 1.689698312605963926e-01
1.206054687499999822e+01 1.284345544405215700e-01
1.208496093749999822e+01 2.096961260573307687e-02
1.210937499999999822e+01 3.284095272758146694e-02
1.213378906249999822e+01 3.621321009691312598e-02
1.215820312499999822e+01 2.816105053524839419e-02
1.218261718749999822e+01 8.957690068204318679e-02
1.220703124999999822e+01 5.346847881938889685e-02
1.223144531249999822e+01 2.447495086399968309e-02
1.225585937499999822e+01 3.875961273333005525e-02
1.228027343749999822e+01 2.523855960201823456e-02
1.230468749999999822e+01 8.835049040004858134e-03
1.232910156249999822e+01 2.493479531504687666e-02
1.235351562499999822e+01 5.464966120113072534e-02
1.237792968749999822e+01 3.637252479686622908e-02
1.240234374999999822e+01 1.160298637929525756e-01
1.242675781249999822e+01 1.158887916470121154e-01
1.245117187499999822e+01 6.034018772116451351e-02
1.247558593749999822e+01 3.322621092477375665e-02
1.249999999999999822e+01 1.056238110039263295e-01
1.252441406249999822e+01 8.626478702846133995e-02
1.254882812499999822e+01 7.589319560859084102e-02
1.257324218749999822e+01 4.765015583223875667e-02
1.259765624999999822e+01 8.836038758189163067e-02
1.262207031249999822e+01 3.442227342178449945e-02
1.264648437499999822e+01 1.802243177783655059e-02
1.267089843749999822e+01 1.087864639056708438e-02
1.269531249999999822e+01 6.236687678618613173e-02
1.271972656249999822e+01 8.173078483916647319e-02
1.274414062499999822e+01 3.248344379107603874e-02
1.276855468749999822e+01 2.603539992148075355e-02
1.279296874999999822e+01 8.453833221868041481e-02
1.281738281249999822e+01 7.420754546145492958e-02
1.284179687499999822e+01 5.346645211669246930e-03
1.286621093749999822e+01 3.396122296338886098e-02
1.289062499999999822e+01 1.539116912476251250e-02
1.291503906249999822e+01 4.932876539438324492e-02
1.293945312499999822e+01 1.538006635238430286e-01
1.296386718749999822e+01 1.995034273616568543e-01
1.298828124999999822e+01 1.209704762096207829e-02
1.301269531249999822e+01 1.139226876297465274e-02
1.303710937499999822e+01 6.853100450564213186e-02
1.306152343749999822e+01 5.418171509495359195e-02
1.308593749999999822e+01 2.911533214158069927e-02
1.311035156249999822e+01 1.468894564267153868e-01
1.313476562499999822e+01 9.585714805169853747e-02
1.315917968749999822e+01 8.571344541755882140e-06
1.318359374999999822e+01 1.503935989573566834e-02
1.320800781249999822e+01 3.430830726587790532e-04
1.323242187499999822e+01 2.175179134113567475e-02
1.325683593749999822e+01 1.756790924966732947e-01
1.328124999999999822e+01 1.548327206258584554e-01
1.330566406249999822e+01 9.499014576030055668e-02
1.333007812499999822e+01 7.038761724979458734e-02
1.335449218749999822e+01 2.142787525915871780e-02
1.337890624999999822e+01 5.131179831297583843e-02
1.340332031249999822e+01 1.752892188510084964e-02
1.342773437499999822e+01 3.364119448801600881e-02
1.345214843749999822e+01 3.945049504928163642e-02
1.347656249999999822e+01 6.345046049725780457e-02
1.350097656249999822e+01 6.743264002407436779e-03
1.352539062499999822e+01 2.558498417750217080e-02
1.354980468749999822e+01 5.072205124623286460e-02
1.357421874999999822e+01 3.083514397914573560e-02
1.359863281249999822e+01 3.521511136732567021e-02
1.362304687499999822e+01 1.344290320797937241e-02
1.364746093749999822e+01 2.180423977458985710e-02
1.367187499999999822e+01 4.641649532769063363e-02
1.369628906249999822e+01 1.684334984152386916e-01
1.372070312499999822e+01 2.769801308637537263e-01
1.374511718749999822e+01 3.433533861186809089e-02
1.376953124999999822e+01 3.757612104610306980e-02
1.379394531249999822e+01 7.454395838809003971e-02
1.381835937499999822e+01 1.035122492761893359e-01
1.384277343749999822e+01 3.285798824896943304e-02
1.386718749999999822e+01 2.584162028824853533e-02
1.389160156249999822e+01 1.822957441405054051e-03
1.391601562499999822e+01 2.458820307698838040e-02
1.394042968749999822e+01 6.474502267109116978e-03
1.396484374999999822e+01 2.797478116082428856e-02
1.398925781249999822e+01 2.891097509412140706e-02
1.401367187499999822e+01 6.332266304818991685e-03
1.403808593749999822e+01 5.069707960603216101e-02
1.406249999999999822e+01 7.603265254889159802e-03
1.408691406249999822e+01 8.384056871652299792e-02
1.411132812499999822e+01 2.765148788599458007e-01
1.413574218749999822e+01 1.980175460926920927e-01
1.416015624999999822e+01 1.004263227816437620e-01
1.418457031249999822e+01 7.626839531209123058e-02
