# freq_THz coherence
4.492187499999999112e+00 5.149656962926983661e-02
4.516601562499999112e+00 5.396525269540601577e-02
4.541015624999999112e+00 4.959533241992489239e-02
4.565429687499999112e+00 5.012462718809052725e-02
4.589843749999999112e+00 5.203799579043488777e-02
4.614257812499999112e+00 4.872826623526617384e-02
4.638671874999999112e+00 4.406184734762135652e-02
4.663085937499999112e+00 4.914164904679536178e-02
4.687499999999999112e+00 4.753902272809187174e-02
4.711914062499999112e+00 4.853393315689204929e-02
4.736328124999999112e+00 5.447902782797407750e-02
4.760742187499999112e+00 5.090816619732237147e-02
4.785156249999999112e+00 5.068556873385778039e-02
4.809570312499999112e+00 4.988840302628674145e-02
4.833984374999999112e+00 4.746769114519257260e-02
4.858398437499999112e+00 5.309271027871469151e-02
4.882812499999999112e+00 5.765614016656635255e-02
4.907226562499999112e+00 5.039249502033169015e-02
4.931640624999999112e+00 5.331138117360473966e-02
4.956054687499999112e+00 4.901803853840087238e-02
4.980468749999999112e+00 5.170996840086499596e-02
5.004882812499999112e+00 5.055122565285441461e-02
5.029296874999999112e+00 4.991811848604379293e-02
5.053710937499999112e+00 5.608709372682796346e-02
5.078124999999999112e+00 4.825660908224669449e-02
5.102539062499999112e+00 4.552728466846679006e-02
5.126953124999999112e+00 5.049790322855419317e-02
5.151367187499999112e+00 5.111414328666322865e-02
5.175781249999999112e+00 5.324888568195432215e-02
5.200195312499999112e+00 5.068559610772993551e-02
5.224609374999999112e+00 5.557547127239684248e-02
5.249023437499999112e+00 4.814175692765237241e-02
5.273437499999999112e+00 4.696070773832597411e-02
5.297851562499999112e+00 4.759361527827305621e-02
5.322265624999999112e+00 5.067840713685168447e-02
5.346679687499999112e+00 5.198446245783404362e-02
5.371093749999999112e+00 4.860198247706741526e-02
5.395507812499999112e+00 5.083002557472784261e-02
5.419921874999999112e+00 5.140965919256541145e-02
5.444335937499999112e+00 4.739116749997818179e-02
5.468749999999999112e+00 4.616470084301009524e-02
5.493164062499999112e+00 5.212962667706095427e-02
5.517578124999999112e+00 5.191928403315022172e-02
5.541992187499999112e+00 5.273134171067385412e-02
5.566406249999999112e+00 4.696947173294285099e-02
5.590820312499999112e+00 4.842870501156523039e-02
5.615234374999999112e+00 5.206828125979278549e-02
5.639648437499999112e+00 5.018754460641808995e-02
5.664062499999999112e+00 5.182909527845949715e-02
5.688476562499999112e+00 4.820913786521601602e-02
5.712890624999999112e+00 4.848398151980214815e-02
5.737304687499999112e+00 5.004387543785196457e-02
5.761718749999999112e+00 4.590770127005752710e-02
5.786132812499999112e+00 4.760433979159977430e-02
5.810546874999999112e+00 4.707588294498619985e-02
5.834960937499999112e+00 5.071071316733342244e-02
5.859374999999999112e+00 4.980392412146456699e-02
5.883789062499999112e+00 4.649129535111587441e-02
5.908203124999999112e+00 5.039743998625056259e-02
5.932617187499999112e+00 4.782372325811394542e-02
5.957031249999999112e+00 5.264469126471380683e-02
5.981445312499999112e+00 4.825554699396274877e-02
6.005859374999999112e+00 4.636014472546158560e-02
6.030273437499999112e+00 4.627292784761839056e-02
6.054687499999999112e+00 4.956971062155186847e-02
6.079101562499999112e+00 4.803024716060089877e-02
6.103515624999999112e+00 4.822371163301323455e-02
6.127929687499999112e+00 5.222896698964406281e-02
6.152343749999999112e+00 5.181333256476916560e-02
6.176757812499999112e+00 4.814687671361547044e-02
6.201171874999999112e+00 4.930751482966121146e-02
6.225585937499999112e+00 4.818102607536103865e-02
6.249999999999999112e+00 5.196476145725806295e-02
