# freq_w_over_2pi_THz  G_paper_avg_MW_m^-2_K^-1_THz^-1  G_paper_stderr_MW_m^-2_K^-1_THz^-1
# Averaged over 4 jobs
1.2757860238e+01 5.3105404085e+01 2.7917114282e+00
1.2770592634e+01 5.3291456552e+01 2.8107937071e+00
1.2783325029e+01 5.3451837350e+01 2.8283925692e+00
1.2796057425e+01 5.3585662493e+01 2.8445427367e+00
1.2808789820e+01 5.3692277702e+01 2.8591226513e+00
1.2821522215e+01 5.3771230828e+01 2.8719128367e+00
1.2834254611e+01 5.3821931967e+01 2.8826358796e+00
1.2846987006e+01 5.3843915698e+01 2.8909050803e+00
1.2859719402e+01 5.3836933100e+01 2.8962555936e+00
1.2872451797e+01 5.3800571118e+01 2.8981687906e+00
1.2885184193e+01 5.3734624586e+01 2.8961684916e+00
1.2897916588e+01 5.3638812788e+01 2.8896871053e+00
1.2910648984e+01 5.3513068722e+01 2.8782300359e+00
1.2923381379e+01 5.3357226948e+01 2.8613232454e+00
1.2936113775e+01 5.3171054270e+01 2.8385668235e+00
1.2948846170e+01 5.2954678473e+01 2.8095509623e+00
1.2961578565e+01 5.2707914170e+01 2.7740435055e+00
1.2974310961e+01 5.2430817194e+01 2.7319072258e+00
1.2987043356e+01 5.2123405667e+01 2.6831039612e+00
1.2999775752e+01 5.1785719985e+01 2.6277468875e+00
1.3012508147e+01 5.1417937794e+01 2.5660674393e+00
1.3025240543e+01 5.1020089733e+01 2.4984727035e+00
1.3037972938e+01 5.0592485221e+01 2.4255753649e+00
1.3050705334e+01 5.0135351471e+01 2.3481570792e+00
1.3063437729e+01 4.9649012396e+01 2.2671414370e+00
1.3076170124e+01 4.9133814891e+01 2.1837075158e+00
1.3088902520e+01 4.8590160759e+01 2.0992836181e+00
1.3101634915e+01 4.8018694286e+01 2.0154490050e+00
1.3114367311e+01 4.7419953719e+01 1.9341148200e+00
1.3127099706e+01 4.6794664593e+01 1.8572346782e+00
1.3139832102e+01 4.6143506880e+01 1.7870205788e+00
1.3152564497e+01 4.5467528459e+01 1.7257332157e+00
1.3165296893e+01 4.4767561992e+01 1.6754530373e+00
1.3178029288e+01 4.4044831795e+01 1.6380804159e+00
1.3190761683e+01 4.3300454572e+01 1.6149035024e+00
1.3203494079e+01 4.2535707252e+01 1.6066540777e+00
1.3216226474e+01 4.1752051488e+01 1.6131787533e+00
1.3228958870e+01 4.0950969511e+01 1.6335922584e+00
1.3241691265e+01 4.0134026256e+01 1.6662496355e+00
1.3254423661e+01 3.9302997940e+01 1.7090666940e+00
1.3267156056e+01 3.8459626598e+01 1.7596352459e+00
1.3279888452e+01 3.7605796145e+01 1.8154345282e+00
1.3292620847e+01 3.6743436268e+01 1.8741152949e+00
1.3305353242e+01 3.5874617708e+01 1.9334104679e+00
1.3318085638e+01 3.5001368577e+01 1.9912855238e+00
1.3330818033e+01 3.4125780850e+01 2.0459486647e+00
1.3343550429e+01 3.3250018648e+01 2.0958047476e+00
1.3356282824e+01 3.2376358315e+01 2.1396107691e+00
1.3369015220e+01 3.1506823743e+01 2.1762155867e+00
1.3381747615e+01 3.0643624157e+01 2.2047979655e+00
1.3394480011e+01 2.9788931755e+01 2.2246558855e+00
1.3407212406e+01 2.8944858760e+01 2.2353736741e+00
1.3419944802e+01 2.8113395057e+01 2.2366066147e+00
1.3432677197e+01 2.7296621331e+01 2.2283266766e+00
1.3445409592e+01 2.6496469393e+01 2.2105913543e+00
1.3458141988e+01 2.5714652333e+01 2.1836147365e+00
1.3470874383e+01 2.4952966363e+01 2.1478899744e+00
1.3483606779e+01 2.4213022509e+01 2.1040334131e+00
1.3496339174e+01 2.3496252852e+01 2.0529078973e+00
1.3509071570e+01 2.2803995274e+01 1.9954860908e+00
1.3521803965e+01 2.2137559878e+01 1.9330768176e+00
1.3534536361e+01 2.1497828626e+01 1.8671044947e+00
1.3547268756e+01 2.0885707093e+01 1.7992742855e+00
1.3560001151e+01 2.0302033027e+01 1.7316109794e+00
1.3572733547e+01 1.9747335821e+01 1.6662582349e+00
1.3585465942e+01 1.9221956307e+01 1.6056894907e+00
1.3598198338e+01 1.8726196992e+01 1.5524349836e+00
1.3610930733e+01 1.8260106450e+01 1.5090149444e+00
1.3623663129e+01 1.7823585423e+01 1.4778486651e+00
1.3636395524e+01 1.7416489494e+01 1.4607594030e+00
1.3649127920e+01 1.7038343565e+01 1.4590385833e+00
1.3661860315e+01 1.6688678954e+01 1.4730003369e+00
1.3674592710e+01 1.6366828244e+01 1.5020884737e+00
1.3687325106e+01 1.6072098088e+01 1.5449553243e+00
1.3700057501e+01 1.5803610601e+01 1.5995914897e+00
1.3712789897e+01 1.5560466214e+01 1.6636939841e+00
1.3725522292e+01 1.5341616112e+01 1.7347728280e+00
1.3738254688e+01 1.5145872443e+01 1.8104127918e+00
1.3750987083e+01 1.4972285939e+01 1.8883506301e+00
1.3763719479e+01 1.4819532851e+01 1.9665409223e+00
1.3776451874e+01 1.4686531225e+01 2.0431177909e+00
1.3789184269e+01 1.4572052020e+01 2.1164775905e+00
1.3801916665e+01 1.4474862261e+01 2.1851786514e+00
1.3814649060e+01 1.4393838001e+01 2.2479901903e+00
1.3827381456e+01 1.4327830773e+01 2.3038745980e+00
1.3840113851e+01 1.4275706170e+01 2.3519108930e+00
1.3852846247e+01 1.4236540677e+01 2.3913817643e+00
1.3865578642e+01 1.4209248952e+01 2.4216283085e+00
1.3878311038e+01 1.4192965096e+01 2.4421332803e+00
1.3891043433e+01 1.4186813548e+01 2.4525170151e+00
1.3903775829e+01 1.4190126827e+01 2.4524952967e+00
1.3916508224e+01 1.4202203687e+01 2.4418816010e+00
1.3929240619e+01 1.4222461489e+01 2.4205787858e+00
1.3941973015e+01 1.4250450459e+01 2.3885906470e+00
1.3954705410e+01 1.4285782664e+01 2.3460298596e+00
1.3967437806e+01 1.4328143913e+01 2.2930634250e+00
1.3980170201e+01 1.4377306993e+01 2.2299597520e+00
1.3992902597e+01 1.4433213383e+01 2.1571427848e+00
1.4005634992e+01 1.4495656039e+01 2.0749853283e+00
1.4018367388e+01 1.4564771954e+01 1.9841171712e+00
1.4031099783e+01 1.4640581651e+01 1.8851425799e+00
1.4043832178e+01 1.4723104861e+01 1.7788597576e+00
1.4056564574e+01 1.4812665906e+01 1.6662149640e+00
1.4069296969e+01 1.4909283593e+01 1.5482652450e+00
1.4082029365e+01 1.5013262798e+01 1.4263286205e+00
1.4094761760e+01 1.5124702556e+01 1.3020194237e+00
1.4107494156e+01 1.5243840462e+01 1.1773821229e+00
1.4120226551e+01 1.5370885617e+01 1.0551433017e+00
1.4132958947e+01 1.5505918530e+01 9.3901996445e-01
1.4145691342e+01 1.5649117019e+01 8.3404903222e-01
1.4158423737e+01 1.5800561547e+01 7.4718393556e-01
1.4171156133e+01 1.5960167437e+01 6.8695004558e-01
1.4183888528e+01 1.6127915636e+01 6.6149070358e-01
1.4196620924e+01 1.6303737436e+01 6.7470187490e-01
1.4209353319e+01 1.6487306077e+01 7.2363069511e-01
1.4222085715e+01 1.6678476757e+01 8.0042174801e-01
1.4234818110e+01 1.6876704072e+01 8.9612391802e-01
1.4247550506e+01 1.7081767458e+01 1.0032805525e+00
1.4260282901e+01 1.7292834128e+01 1.1163185178e+00
1.4273015296e+01 1.7509421799e+01 1.2313890395e+00
1.4285747692e+01 1.7730730984e+01 1.3455783012e+00
1.4298480087e+01 1.7955986257e+01 1.4568810176e+00
1.4311212483e+01 1.8184241605e+01 1.5636959221e+00
1.4323944878e+01 1.8414579093e+01 1.6648126505e+00
1.4336677274e+01 1.8645949753e+01 1.7592989462e+00
1.4349409669e+01 1.8877268451e+01 1.8464228893e+00
1.4362142065e+01 1.9107361081e+01 1.9256121855e+00
1.4374874460e+01 1.9335064257e+01 1.9964133398e+00
1.4387606856e+01 1.9559260536e+01 2.0585650261e+00
1.4400339251e+01 1.9778647114e+01 2.1118943459e+00
1.4413071646e+01 1.9992020857e+01 2.1563648113e+00
1.4425804042e+01 2.0198271145e+01 2.1920381424e+00
1.4438536437e+01 2.0396119135e+01 2.2190510487e+00
1.4451268833e+01 2.0584464143e+01 2.2377819586e+00
1.4464001228e+01 2.0762284287e+01 2.2485522249e+00
1.4476733624e+01 2.0928466791e+01 2.2519443142e+00
1.4489466019e+01 2.1082172156e+01 2.2485628825e+00
1.4502198415e+01 2.1222464775e+01 2.2391053166e+00
1.4514930810e+01 2.1348627618e+01 2.2244615654e+00
1.4527663205e+01 2.1460003381e+01 2.2055270876e+00
1.4540395601e+01 2.1556008662e+01 2.1833481534e+00
1.4553127996e+01 2.1636373795e+01 2.1589807911e+00
1.4565860392e+01 2.1700630778e+01 2.1335780047e+00
1.4578592787e+01 2.1748777644e+01 2.1083098695e+00
1.4591325183e+01 2.1780642439e+01 2.0843547791e+00
1.4604057578e+01 2.1796524761e+01 2.0628497502e+00
1.4616789974e+01 2.1796527730e+01 2.0448047337e+00
1.4629522369e+01 2.1781071663e+01 2.0311685204e+00
1.4642254764e+01 2.1750703890e+01 2.0225972478e+00
1.4654987160e+01 2.1706049918e+01 2.0196934542e+00
1.4667719555e+01 2.1647918917e+01 2.0226365378e+00
1.4680451951e+01 2.1577112084e+01 2.0314799008e+00
1.4693184346e+01 2.1494663951e+01 2.0459368618e+00
1.4705916742e+01 2.1401590766e+01 2.0654748281e+00
1.4718649137e+01 2.1299131229e+01 2.0893946931e+00
1.4731381533e+01 2.1188439414e+01 2.1167833171e+00
1.4744113928e+01 2.1070884770e+01 2.1466318716e+00
1.4756846323e+01 2.0947694322e+01 2.1778083985e+00
1.4769578719e+01 2.0820306616e+01 2.2091941212e+00
1.4782311114e+01 2.0690065180e+01 2.2396069454e+00
1.4795043510e+01 2.0558380664e+01 2.2679474029e+00
1.4807775905e+01 2.0426624178e+01 2.2931212945e+00
1.4820508301e+01 2.0296201375e+01 2.3141502266e+00
1.4833240696e+01 2.0168271032e+01 2.3300166317e+00
1.4845973092e+01 2.0044283927e+01 2.3399267210e+00
1.4858705487e+01 1.9925339056e+01 2.3430535470e+00
1.4871437883e+01 1.9812641871e+01 2.3387642262e+00
1.4884170278e+01 1.9707115138e+01 2.3264124566e+00
1.4896902673e+01 1.9609902539e+01 2.3055374134e+00
1.4909635069e+01 1.9521693458e+01 2.2756946456e+00
1.4922367464e+01 1.9443367543e+01 2.2366164306e+00
1.4935099860e+01 1.9375439291e+01 2.1880426461e+00
1.4947832255e+01 1.9318520336e+01 2.1298636654e+00
1.4960564651e+01 1.9272972205e+01 2.0620617852e+00
1.4973297046e+01 1.9239158125e+01 1.9847497221e+00
1.4986029442e+01 1.9217123945e+01 1.8980744426e+00
1.4998761837e+01 1.9206976738e+01 1.8023302773e+00
1.5011494232e+01 1.9208679181e+01 1.6979979743e+00
1.5024226628e+01 1.9221984123e+01 1.5856039162e+00
1.5036959023e+01 1.9246597353e+01 1.4658745990e+00
1.5049691419e+01 1.9282118412e+01 1.3397837169e+00
1.5062423814e+01 1.9328112857e+01 1.2085433117e+00
1.5075156210e+01 1.9383918951e+01 1.0738497756e+00
1.5087888605e+01 1.9448930781e+01 9.3801778896e-01
1.5100621001e+01 1.9522472737e+01 8.0461270921e-01
1.5113353396e+01 1.9603667827e+01 6.7932476585e-01
1.5126085791e+01 1.9691698070e+01 5.7181216022e-01
1.5138818187e+01 1.9785765724e+01 4.9741795455e-01
1.5151550582e+01 1.9884917478e+01 4.7447435682e-01
1.5164282978e+01 1.9988232877e+01 5.1088836967e-01
1.5177015373e+01 2.0094740385e+01 5.9531558147e-01
1.5189747769e+01 2.0203677174e+01 7.0938599407e-01
1.5202480164e+01 2.0313976951e+01 8.3889905098e-01
1.5215212560e+01 2.0424800878e+01 9.7510570254e-01
1.5227944955e+01 2.0535330949e+01 1.1126852478e+00
1.5240677350e+01 2.0644675601e+01 1.2481227581e+00
1.5253409746e+01 2.0752082969e+01 1.3789274785e+00
1.5266142141e+01 2.0856852601e+01 1.5031220557e+00
1.5278874537e+01 2.0958233778e+01 1.6192328185e+00
1.5291606932e+01 2.1055602941e+01 1.7259038922e+00
1.5304339328e+01 2.1148474371e+01 1.8220420803e+00
1.5317071723e+01 2.1236299441e+01 1.9067274541e+00
1.5329804119e+01 2.1318594063e+01 1.9791614613e+00
1.5342536514e+01 2.1394997830e+01 2.0386778665e+00
1.5355268910e+01 2.1465233581e+01 2.0847406622e+00
1.5368001305e+01 2.1528962194e+01 2.1169710158e+00
1.5380733700e+01 2.1586078046e+01 2.1351087950e+00
1.5393466096e+01 2.1636303336e+01 2.1390676911e+00
1.5406198491e+01 2.1679613692e+01 2.1287741016e+00
1.5418930887e+01 2.1715887563e+01 2.1044796958e+00
1.5431663282e+01 2.1745163812e+01 2.0664130295e+00
1.5444395678e+01 2.1767448116e+01 2.0149908830e+00
1.5457128073e+01 2.1782752231e+01 1.9508276588e+00
1.5469860469e+01 2.1791181710e+01 1.8745469968e+00
1.5482592864e+01 2.1792748505e+01 1.7870285457e+00
1.5495325259e+01 2.1787642952e+01 1.6891943686e+00
1.5508057655e+01 2.1775886825e+01 1.5821852968e+00
1.5520790050e+01 2.1757696545e+01 1.4672432255e+00
1.5533522446e+01 2.1733107174e+01 1.3458700402e+00
1.5546254841e+01 2.1702276289e+01 1.2196989944e+00
1.5558987237e+01 2.1665243114e+01 1.0908769685e+00
1.5571719632e+01 2.1622213722e+01 9.6191523266e-01
1.5584452028e+01 2.1573160704e+01 8.3626020681e-01
1.5597184423e+01 2.1518171718e+01 7.1889487846e-01
1.5609916818e+01 2.1457400811e+01 6.1699765852e-01
1.5622649214e+01 2.1390866008e+01 5.4099170102e-01
1.5635381609e+01 2.1318531026e+01 5.0293014393e-01
1.5648114005e+01 2.1240553635e+01 5.1017074683e-01
1.5660846400e+01 2.1156841457e+01 5.5880085871e-01
1.5673578796e+01 2.1067473652e+01 6.3673844418e-01
1.5686311191e+01 2.0972490573e+01 7.3162950278e-01
1.5699043587e+01 2.0871884033e+01 8.3471777878e-01
1.5711775982e+01 2.0765696532e+01 9.4023694226e-01
1.5724508377e+01 2.0654039406e+01 1.0446941167e+00
1.5737240773e+01 2.0536874967e+01 1.1457301065e+00
1.5749973168e+01 2.0414328389e+01 1.2418690956e+00
1.5762705564e+01 2.0286494138e+01 1.3320873539e+00
1.5775437959e+01 2.0153564930e+01 1.4156815722e+00
1.5788170355e+01 2.0015568872e+01 1.4923560769e+00
1.5800902750e+01 1.9872874829e+01 1.5619002328e+00
1.5813635146e+01 1.9725639382e+01 1.6243326188e+00
1.5826367541e+01 1.9574154589e+01 1.6797584653e+00
1.5839099937e+01 1.9418809155e+01 1.7284944869e+00
1.5851832332e+01 1.9259952729e+01 1.7708808157e+00
1.5864564727e+01 1.9097958982e+01 1.8073782004e+00
1.5877297123e+01 1.8933390465e+01 1.8385576170e+00
1.5890029518e+01 1.8766775108e+01 1.8650283561e+00
1.5902761914e+01 1.8598572440e+01 1.8874008493e+00
1.5915494309e+01 1.8429471481e+01 1.9064272287e+00
1.5928226705e+01 1.8260104969e+01 1.9227434714e+00
1.5940959100e+01 1.8091176708e+01 1.9371344801e+00
1.5953691496e+01 1.7923358972e+01 1.9502654759e+00
1.5966423891e+01 1.7757418561e+01 1.9628794058e+00
1.5979156286e+01 1.7594056289e+01 1.9755718792e+00
1.5991888682e+01 1.7434088144e+01 1.9889915200e+00
1.6004621077e+01 1.7278242018e+01 2.0036564361e+00
1.6017353473e+01 1.7127281365e+01 2.0200531525e+00
1.6030085868e+01 1.6981936251e+01 2.0385640853e+00
1.6042818264e+01 1.6842915141e+01 2.0594898352e+00
1.6055550659e+01 1.6710991825e+01 2.0830892501e+00
1.6068283055e+01 1.6586712256e+01 2.1094142733e+00
1.6081015450e+01 1.6470676131e+01 2.1385002078e+00
1.6093747845e+01 1.6363466358e+01 2.1702852213e+00
1.6106480241e+01 1.6265588985e+01 2.2046484355e+00
1.6119212636e+01 1.6177409866e+01 2.2413540448e+00
1.6131945032e+01 1.6099220449e+01 2.2800477157e+00
1.6144677427e+01 1.6031341572e+01 2.3204488277e+00
1.6157409823e+01 1.5973860311e+01 2.3620832684e+00
1.6170142218e+01 1.5926877902e+01 2.4045366755e+00
1.6182874614e+01 1.5890325801e+01 2.4472940824e+00
1.6195607009e+01 1.5864121417e+01 2.4898961333e+00
1.6208339404e+01 1.5847989620e+01 2.5317870945e+00
1.6221071800e+01 1.5841590073e+01 2.5724600322e+00
1.6233804195e+01 1.5844565644e+01 2.6114231666e+00
1.6246536591e+01 1.5856303211e+01 2.6481433707e+00
1.6259268986e+01 1.5876268897e+01 2.6821828841e+00
1.6272001382e+01 1.5903673261e+01 2.7130561304e+00
1.6284733777e+01 1.5937829254e+01 2.7404057647e+00
1.6297466173e+01 1.5977850145e+01 2.7638263988e+00
1.6310198568e+01 1.6022752552e+01 2.7830101970e+00
1.6322930964e+01 1.6071687765e+01 2.7977147520e+00
1.6335663359e+01 1.6123578484e+01 2.8077241423e+00
1.6348395754e+01 1.6177340238e+01 2.8128949412e+00
1.6361128150e+01 1.6231957698e+01 2.8131566360e+00
1.6373860545e+01 1.6286283086e+01 2.8084627023e+00
1.6386592941e+01 1.6339189988e+01 2.7988788541e+00
1.6399325336e+01 1.6389694476e+01 2.7845212722e+00
1.6412057732e+01 1.6436686042e+01 2.7655683602e+00
1.6424790127e+01 1.6479197594e+01 2.7422385450e+00
1.6437522523e+01 1.6516116248e+01 2.7148012884e+00
1.6450254918e+01 1.6546643492e+01 2.6836174712e+00
1.6462987313e+01 1.6569861911e+01 2.6490450417e+00
1.6475719709e+01 1.6584984645e+01 2.6114937360e+00
1.6488452104e+01 1.6591425717e+01 2.5714495171e+00
1.6501184500e+01 1.6588564185e+01 2.5293447966e+00
1.6513916895e+01 1.6575817169e+01 2.4856432524e+00
1.6526649291e+01 1.6552926854e+01 2.4408549863e+00
1.6539381686e+01 1.6519610170e+01 2.3954498883e+00
1.6552114082e+01 1.6475723199e+01 2.3498719706e+00
1.6564846477e+01 1.6421286790e+01 2.3045279519e+00
1.6577578872e+01 1.6356483865e+01 2.2598595772e+00
1.6590311268e+01 1.6281491247e+01 2.2161545604e+00
1.6603043663e+01 1.6196750683e+01 2.1737191604e+00
1.6615776059e+01 1.6102797309e+01 2.1327972941e+00
1.6628508454e+01 1.6000228653e+01 2.0935222559e+00
1.6641240850e+01 1.5889825509e+01 2.0559760537e+00
1.6653973245e+01 1.5772498862e+01 2.0201895754e+00
1.6666705641e+01 1.5649254664e+01 1.9861307387e+00
1.6679438036e+01 1.5521192537e+01 1.9536770472e+00
1.6692170431e+01 1.5389446111e+01 1.9226303561e+00
1.6704902827e+01 1.5255328740e+01 1.8928027023e+00
1.6717635222e+01 1.5120281401e+01 1.8639868124e+00
1.6730367618e+01 1.4985559931e+01 1.8358272104e+00
1.6743100013e+01 1.4852790673e+01 1.8081158016e+00
1.6755832409e+01 1.4723371725e+01 1.7805183215e+00
1.6768564804e+01 1.4598937586e+01 1.7528311188e+00
1.6781297200e+01 1.4480974471e+01 1.7247701860e+00
1.6794029595e+01 1.4371061442e+01 1.6961653890e+00
1.6806761991e+01 1.4270703867e+01 1.6668612990e+00
1.6819494386e+01 1.4181467335e+01 1.6368079193e+00
1.6832226781e+01 1.4104813858e+01 1.6060072292e+00
1.6844959177e+01 1.4042173008e+01 1.5745476440e+00
1.6857691572e+01 1.3994820047e+01 1.5425757153e+00
1.6870423968e+01 1.3964114301e+01 1.5104310016e+00
1.6883156363e+01 1.3951179564e+01 1.4784770665e+00
1.6895888759e+01 1.3957212683e+01 1.4472767753e+00
1.6908621154e+01 1.3983028704e+01 1.4173784583e+00
1.6921353550e+01 1.4029626298e+01 1.3895739816e+00
1.6934085945e+01 1.4097608365e+01 1.3646142200e+00
1.6946818340e+01 1.4187627685e+01 1.3433949720e+00
1.6959550736e+01 1.4300094522e+01 1.3267743079e+00
1.6972283131e+01 1.4435269290e+01 1.3155752107e+00
1.6985015527e+01 1.4593265775e+01 1.3105209049e+00
1.6997747922e+01 1.4774123373e+01 1.3122163673e+00
1.7010480318e+01 1.4977629638e+01 1.3210072118e+00
1.7023212713e+01 1.5203373901e+01 1.3369960933e+00
1.7035945109e+01 1.5450847380e+01 1.3599792665e+00
1.7048677504e+01 1.5719422262e+01 1.3895792493e+00
1.7061409899e+01 1.6008287045e+01 1.4251342224e+00
1.7074142295e+01 1.6316392311e+01 1.4657972868e+00
1.7086874690e+01 1.6642604552e+01 1.5106374117e+00
1.7099607086e+01 1.6985762482e+01 1.5586416789e+00
1.7112339481e+01 1.7344358144e+01 1.6087286269e+00
1.7125071877e+01 1.7716976111e+01 1.6598874554e+00
1.7137804272e+01 1.8101948736e+01 1.7110979990e+00
1.7150536668e+01 1.8497519642e+01 1.7614449550e+00
1.7163269063e+01 1.8902011557e+01 1.8100623267e+00
1.7176001458e+01 1.9313511665e+01 1.8561587011e+00
1.7188733854e+01 1.9730046580e+01 1.8990004694e+00
1.7201466249e+01 2.0149719500e+01 1.9380515042e+00
1.7214198645e+01 2.0570542088e+01 1.9727644262e+00
1.7226931040e+01 2.0990627525e+01 2.0026921599e+00
1.7239663436e+01 2.1407837457e+01 2.0275862366e+00
1.7252395831e+01 2.1820364909e+01 2.0471694728e+00
1.7265128227e+01 2.2226332678e+01 2.0613055708e+00
1.7277860622e+01 2.2623840859e+01 2.0699533664e+00
1.7290593018e+01 2.3011284076e+01 2.0731659646e+00
1.7303325413e+01 2.3386865602e+01 2.0710436212e+00
1.7316057808e+01 2.3749102587e+01 2.0638233224e+00
1.7328790204e+01 2.4096703636e+01 2.0517517748e+00
1.7341522599e+01 2.4428293284e+01 2.0352252856e+00
1.7354254995e+01 2.4742797499e+01 2.0145995467e+00
1.7366987390e+01 2.5039319193e+01 1.9904077917e+00
1.7379719786e+01 2.5317110761e+01 1.9631263311e+00
1.7392452181e+01 2.5575501995e+01 1.9332969706e+00
1.7405184577e+01 2.5814186615e+01 1.9015274219e+00
1.7417916972e+01 2.6032903768e+01 1.8684363159e+00
1.7430649367e+01 2.6231769162e+01 1.8346199279e+00
1.7443381763e+01 2.6410891985e+01 1.8006638783e+00
1.7456114158e+01 2.6570730149e+01 1.7671936740e+00
1.7468846554e+01 2.6711835217e+01 1.7347095524e+00
1.7481578949e+01 2.6835010460e+01 1.7037165268e+00
1.7494311345e+01 2.6941241821e+01 1.6746967047e+00
1.7507043740e+01 2.7031650214e+01 1.6479472714e+00
1.7519776136e+01 2.7107509699e+01 1.6238001110e+00
1.7532508531e+01 2.7170261016e+01 1.6024360715e+00
1.7545240926e+01 2.7221536350e+01 1.5839649426e+00
1.7557973322e+01 2.7262903686e+01 1.5684183132e+00
1.7570705717e+01 2.7296324064e+01 1.5557482045e+00
1.7583438113e+01 2.7323539076e+01 1.5458705634e+00
1.7596170508e+01 2.7346443329e+01 1.5386029202e+00
1.7608902904e+01 2.7367080458e+01 1.5337873988e+00
1.7621635299e+01 2.7387349384e+01 1.5312254153e+00
1.7634367695e+01 2.7409213998e+01 1.5307077100e+00
1.7647100090e+01 2.7434579610e+01 1.5320583823e+00
1.7659832485e+01 2.7465286915e+01 1.5351653053e+00
1.7672564881e+01 2.7503240922e+01 1.5399260653e+00
1.7685297276e+01 2.7549916924e+01 1.5462959467e+00
1.7698029672e+01 2.7607068830e+01 1.5543018137e+00
1.7710762067e+01 2.7676045069e+01 1.5639376434e+00
1.7723494463e+01 2.7758076051e+01 1.5753471945e+00
1.7736226858e+01 2.7854254041e+01 1.5886309709e+00
1.7748959254e+01 2.7965456890e+01 1.6040152140e+00
1.7761691649e+01 2.8092441642e+01 1.6216303323e+00
1.7774424045e+01 2.8235612646e+01 1.6416595128e+00
1.7787156440e+01 2.8395256214e+01 1.6642891331e+00
1.7799888835e+01 2.8571331884e+01 1.6896037506e+00
1.7812621231e+01 2.8763702891e+01 1.7177437431e+00
1.7825353626e+01 2.8971844957e+01 1.7486940402e+00
1.7838086022e+01 2.9195150995e+01 1.7824356443e+00
1.7850818417e+01 2.9432728045e+01 1.8188787615e+00
1.7863550813e+01 2.9683419226e+01 1.8577752676e+00
1.7876283208e+01 2.9945862782e+01 1.8989485253e+00
1.7889015604e+01 3.0218595613e+01 1.9420426243e+00
1.7901747999e+01 3.0499895462e+01 1.9866752600e+00
1.7914480394e+01 3.0787874156e+01 2.0324012455e+00
1.7927212790e+01 3.1080672021e+01 2.0787315995e+00
1.7939945185e+01 3.1375905267e+01 2.1251895369e+00
1.7952677581e+01 3.1671463270e+01 2.1712318815e+00
1.7965409976e+01 3.1965076322e+01 2.2163282430e+00
1.7978142372e+01 3.2254367511e+01 2.2599443988e+00
1.7990874767e+01 3.2536940049e+01 2.3015297999e+00
1.8003607163e+01 3.2810312965e+01 2.3405933288e+00
1.8016339558e+01 3.3072264770e+01 2.3766196645e+00
1.8029071953e+01 3.3320375006e+01 2.4092250477e+00
1.8041804349e+01 3.3552477474e+01 2.4379522289e+00
1.8054536744e+01 3.3766417984e+01 2.4624619620e+00
1.8067269140e+01 3.3960175388e+01 2.4823946597e+00
1.8080001535e+01 3.4131864677e+01 2.4976032160e+00
1.8092733931e+01 3.4279802963e+01 2.5077913090e+00
1.8105466326e+01 3.4402438064e+01 2.5128569600e+00
1.8118198722e+01 3.4498529355e+01 2.5126923203e+00
1.8130931117e+01 3.4566868139e+01 2.5073054466e+00
1.8143663512e+01 3.4606658535e+01 2.4967403360e+00
1.8156395908e+01 3.4617154831e+01 2.4810256704e+00
1.8169128303e+01 3.4598077411e+01 2.4603578767e+00
1.8181860699e+01 3.4549090870e+01 2.4348907840e+00
1.8194593094e+01 3.4470471710e+01 2.4049551869e+00
1.8207325490e+01 3.4362379160e+01 2.3707598871e+00
1.8220057885e+01 3.4225399224e+01 2.3326547171e+00
1.8232790281e+01 3.4060354243e+01 2.2909876306e+00
1.8245522676e+01 3.3868204195e+01 2.2461584865e+00
1.8258255072e+01 3.3650170105e+01 2.1985686057e+00
1.8270987467e+01 3.3407592590e+01 2.1486617695e+00
1.8283719862e+01 3.3142156114e+01 2.0968550336e+00
1.8296452258e+01 3.2855467862e+01 2.0435421837e+00
1.8309184653e+01 3.2549486012e+01 1.9891579837e+00
1.8321917049e+01 3.2226203309e+01 1.9341027214e+00
1.8334649444e+01 3.1887577196e+01 1.8788421704e+00
1.8347381840e+01 3.1535965501e+01 1.8236656960e+00
1.8360114235e+01 3.1173376501e+01 1.7689533837e+00
1.8372846631e+01 3.0802185523e+01 1.7149900139e+00
1.8385579026e+01 3.0424603820e+01 1.6620386202e+00
1.8398311421e+01 3.0042837981e+01 1.6103469785e+00
1.8411043817e+01 2.9659085872e+01 1.5601145193e+00
1.8423776212e+01 2.9275507894e+01 1.5115040657e+00
1.8436508608e+01 2.8894272123e+01 1.4646001755e+00
1.8449241003e+01 2.8517256653e+01 1.4194960492e+00
1.8461973399e+01 2.8146306309e+01 1.3762257271e+00
1.8474705794e+01 2.7783263675e+01 1.3347621603e+00
1.8487438190e+01 2.7429737177e+01 1.2952025929e+00
1.8500170585e+01 2.7087209408e+01 1.2573818575e+00
1.8512902980e+01 2.6756976630e+01 1.2212756976e+00
1.8525635376e+01 2.6440311472e+01 1.1868677883e+00
1.8538367771e+01 2.6138159124e+01 1.1539896527e+00
1.8551100167e+01 2.5851456136e+01 1.1226264712e+00
1.8563832562e+01 2.5580914107e+01 1.0926551052e+00
1.8576564958e+01 2.5327025484e+01 1.0640120493e+00
1.8589297353e+01 2.5090282668e+01 1.0366244624e+00
1.8602029749e+01 2.4870890409e+01 1.0104558471e+00
1.8614762144e+01 2.4669004748e+01 9.8550595761e-01
1.8627494539e+01 2.4484617110e+01 9.6174678155e-01
1.8640226935e+01 2.4317620718e+01 9.3924466308e-01
