     #Energy           s           p           d       tot  
    -3.19875    12.59093    13.89488     0.00000    26.48581
    -3.11975    12.60462    14.11629     0.00000    26.72091
    -3.04175    12.61676    14.37083     0.00000    26.98759
    -2.96275    12.63085    14.65511     0.00000    27.28596
    -2.88475    12.64508    14.88125     0.00000    27.52633
    -2.80675    12.66313    15.10308     0.00000    27.76621
    -2.72775    12.67791    15.32080     0.00000    27.99871
    -2.64975    12.68356    15.50181     0.00000    28.18536
    -2.57075    12.68527    15.65058     0.00000    28.33585
    -2.49275    12.68754    15.76500     0.00000    28.45253
    -2.41375    12.69065    15.86311     0.00000    28.55377
    -2.33575    12.69298    15.98320     0.00000    28.67618
    -2.25775    12.69535    16.12187     0.00000    28.81722
    -2.17875    12.69811    16.26145     0.00000    28.95956
    -2.10075    12.69967    16.36311     0.00000    29.06278
    -2.02175    12.70039    16.41183     0.00000    29.11222
    -1.94375    12.70100    16.45859     0.00000    29.15959
    -1.86475    12.70177    16.52320     0.00000    29.22497
    -1.78675    12.70248    16.58040     0.00000    29.28288
    -1.70875    12.70264    16.60957     0.00000    29.31221
    -1.62975    12.70264    16.63197     0.00000    29.33461
    -1.55175    12.70265    16.65775     0.00000    29.36040
    -1.47275    12.70265    16.67313     0.00000    29.37578
    -1.39475    12.70265    16.68407     0.00000    29.38673
    -1.31575    12.70266    16.69545     0.00000    29.39811
    -1.23775    12.70266    16.69908     0.00000    29.40174
    -1.15975    12.70266    16.69912     0.00000    29.40177
    -1.08075    12.70266    16.69912     0.00000    29.40177
    -1.00275    12.70266    16.69912     0.00000    29.40177
    -0.92375    12.70266    16.69912     0.00000    29.40177
    -0.84575    12.70266    16.69912     0.00000    29.40177
    -0.76675    12.70266    16.69912     0.00000    29.40177
    -0.68875    12.70266    16.69912     0.00000    29.40177
    -0.60975    12.70266    16.69912     0.00000    29.40177
    -0.53175    12.70266    16.69912     0.00000    29.40179
    -0.45375    12.70376    16.70170     0.00000    29.40546
    -0.37475    12.71138    16.71974     0.00000    29.43111
    -0.29675    12.73298    16.77575     0.00000    29.50873
    -0.21775    12.76471    16.86172     0.00000    29.62643
    -0.13975    12.78662    16.92401     0.00000    29.71063
    -0.06075    12.80924    17.00182     0.00000    29.81106
     0.01725    12.88011    17.25639     0.00000    30.13650
     0.09525    12.97428    17.61299     0.00000    30.58727
     0.17425    13.03693    17.87002     0.00000    30.90695
     0.25225    13.06004    17.96905     0.00000    31.02909
     0.33125    13.06118    17.97405     0.00000    31.03522
     0.40925    13.06118    17.97405     0.00000    31.03523
     0.48825    13.06118    17.97405     0.00000    31.03523
     0.56625    13.06118    17.97405     0.00000    31.03523
     0.64425    13.06118    17.97405     0.00000    31.03523
     0.72325    13.06118    17.97405     0.00000    31.03523
     0.80125    13.06118    17.97405     0.00000    31.03523
     0.88025    13.06118    17.97405     0.00000    31.03523
     0.95825    13.06118    17.97405     0.00000    31.03523
     1.03725    13.06187    17.97541     0.00000    31.03728
     1.11525    13.06578    17.98308     0.00000    31.04887
     1.19325    13.06951    17.99039     0.00000    31.05990
     1.27225    13.07097    17.99361     0.00000    31.06457
     1.35025    13.08062    18.01730     0.00000    31.09792
     1.42925    13.09222    18.04659     0.00000    31.13881
     1.50725    13.09979    18.06999     0.00000    31.16978
     1.58625    13.11057    18.10726     0.00000    31.21784
     1.66425    13.11872    18.13403     0.00000    31.25275
     1.74225    13.13536    18.16896     0.00000    31.30433
     1.82125    13.15568    18.21143     0.00000    31.36711
     1.89925    13.16852    18.23793     0.00000    31.40645
     1.97825    13.18634    18.26760     0.00000    31.45394
     2.05625    13.19777    18.28421     0.00000    31.48199
     2.13525    13.20133    18.29003     0.00000    31.49136
     2.21325    13.22945    18.34236     0.00000    31.57181
     2.29125    13.26590    18.41302     0.00000    31.67892
     2.37025    13.28939    18.45591     0.00000    31.74531
     2.44825    13.32022    18.51573     0.00000    31.83594
     2.52725    13.35568    18.58921     0.00000    31.94490
     2.60525    13.39041    18.65596     0.00000    32.04636
     2.68425    13.43107    18.73309     0.00000    32.16416
     2.76225    13.46543    18.79985     0.00000    32.26528
     2.84125    13.48807    18.84584     0.00000    32.33390
     2.91925    13.52757    18.92803     0.00000    32.45560
     2.99725    13.58731    19.04705     0.00000    32.63436
     3.07625    13.63919    19.13716     0.00000    32.77635
     3.15425    13.68159    19.20684     0.00000    32.88843
     3.23325    13.73683    19.30245     0.00000    33.03929
     3.31125    13.79183    19.39817     0.00000    33.19000
     3.39025    13.83989    19.47751     0.00000    33.31740
     3.46825    13.90596    19.57237     0.00000    33.47833
     3.54625    13.97161    19.67276     0.00000    33.64437
     3.62525    14.01230    19.74975     0.00000    33.76205
     3.70325    14.05721    19.82265     0.00000    33.87986
     3.78225    14.16297    19.95256     0.00000    34.11552
     3.86025    14.28227    20.10059     0.00000    34.38286
     3.93925    14.36964    20.21081     0.00000    34.58045
     4.01725    14.46015    20.34586     0.00000    34.80601
     4.09525    14.55728    20.49504     0.00000    35.05232
     4.17425    14.65607    20.60328     0.00000    35.25934
     4.25225    14.71831    20.66601     0.00000    35.38432
     4.33125    14.75311    20.71709     0.00000    35.47020
     4.40925    14.81587    20.79201     0.00000    35.60788
     4.48825    14.89504    20.88657     0.00000    35.78160
     4.56625    14.95013    20.96521     0.00000    35.91533
     4.64425    14.97231    21.00287     0.00000    35.97518
     4.72325    14.97730    21.01438     0.00000    35.99168
     4.80125    14.97775    21.01545     0.00000    35.99320
     4.88025    14.97775    21.01545     0.00000    35.99320
     4.95825    14.97775    21.01545     0.00000    35.99320
     5.03725    14.97775    21.01545     0.00000    35.99320
     5.11525    14.97775    21.01545     0.00000    35.99320
     5.19325    14.97775    21.01545     0.00000    35.99320
     5.27225    14.97775    21.01545     0.00000    35.99320
     5.35025    14.97775    21.01545     0.00000    35.99320
     5.42925    14.97775    21.01545     0.00000    35.99320
     5.50725    14.97775    21.01545     0.00000    35.99320
     5.58625    14.97775    21.01545     0.00000    35.99320
     5.66425    14.97775    21.01545     0.00000    35.99320
