# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
0.695000 10.582446 10.872341 9.446980 10.300589
0.705000 10.302039 10.593905 9.442001 10.112648
0.715000 10.272877 10.555199 9.237345 10.021807
0.725000 10.451020 10.711024 9.361414 10.174486
0.735000 10.264670 10.501337 9.820435 10.195481
0.745000 9.770007 9.989970 10.032257 9.930745
0.755000 9.661721 9.873825 9.838934 9.791493
0.765000 10.096109 10.308509 9.738745 10.047787
0.775000 10.453153 10.675287 10.006075 10.378172
0.785000 10.489771 10.736575 10.323187 10.516511
0.795000 10.748271 11.025946 10.390712 10.721643
0.805000 11.463760 11.766987 10.354220 11.194989
0.815000 12.021508 12.344649 10.427686 11.597948
0.825000 11.991600 12.327708 10.560097 11.626468
0.835000 11.820050 12.159663 10.651032 11.543582
0.845000 11.967659 12.298884 10.760747 11.675763
0.855000 12.089172 12.400614 10.933984 11.807923
0.865000 11.721998 12.011559 11.036895 11.590151
0.875000 11.242633 11.517741 11.002839 11.254404
0.885000 11.286084 11.552127 11.000330 11.279514
0.895000 11.674891 11.936503 11.176486 11.595960
0.905000 11.822934 12.092642 11.429663 11.781746
0.915000 11.824700 12.117616 11.546558 11.829625
0.925000 12.239925 12.560555 11.498625 12.099702
0.935000 12.986108 13.330327 11.455476 12.590637
0.945000 13.387375 13.752855 11.582039 12.907423
0.955000 13.305835 13.687540 11.847330 12.946902
0.965000 13.301806 13.688995 12.040351 13.010384
0.975000 13.558435 13.937109 12.023941 13.173162
0.985000 13.550165 13.909339 11.934394 13.131299
0.995000 13.071433 13.411849 12.034412 12.839232
1.005000 12.708683 13.034218 12.315687 12.686196
1.015000 12.855606 13.168251 12.496914 12.840257
1.025000 13.109040 13.416120 12.479603 13.001588
1.035000 13.090294 13.405987 12.472151 12.989477
1.045000 13.153946 13.493635 12.599995 13.082525
1.055000 13.709267 14.076345 12.728512 13.504708
1.065000 14.393588 14.785138 12.787413 13.988713
1.075000 14.644125 15.061068 12.915953 14.207048
1.085000 14.616200 15.054559 13.113279 14.261346
1.095000 14.794927 15.241640 13.149928 14.395498
1.105000 15.050464 15.488355 13.025964 14.521594
1.115000 14.882941 15.303888 13.087374 14.424734
1.125000 14.389175 14.794499 13.441108 14.208261
1.135000 14.169372 14.558382 13.677092 14.134948
1.145000 14.331293 14.704884 13.523928 14.186702
1.155000 14.405341 14.772136 13.352228 14.176568
1.165000 14.292261 14.668364 13.567358 14.175994
1.175000 14.477524 14.875214 13.930203 14.427647
1.185000 15.106442 15.526164 13.989942 14.874183
1.195000 15.660896 16.103662 13.845647 15.203402
1.205000 15.818124 16.287091 13.893659 15.332958
1.215000 15.924490 16.415076 14.113958 15.484508
1.225000 16.256235 16.752761 14.196331 15.735109
1.235000 16.446030 16.932918 14.179194 15.852714
1.245000 16.156909 16.629718 14.328620 15.705082
1.255000 15.748097 16.205721 14.540508 15.498109
1.265000 15.681077 16.117533 14.508704 15.435771
1.275000 15.778132 16.192803 14.367477 15.446137
1.285000 15.671719 16.078506 14.526535 15.425586
1.295000 15.559952 15.975447 14.900888 15.478763
1.305000 15.876644 16.308303 15.004754 15.729900
1.315000 16.485577 16.937114 14.789990 16.070894
1.325000 16.872972 17.350905 14.723079 16.315652
1.335000 17.002557 17.511666 15.001619 16.505281
1.345000 17.270879 17.803006 15.274379 16.782755
1.355000 17.666944 18.203920 15.264337 17.045067
1.365000 17.729229 18.260427 15.178002 17.055886
1.375000 17.381482 17.905066 15.261350 16.849300
1.385000 17.102262 17.612783 15.408065 16.707703
1.395000 17.115895 17.604906 15.476349 16.732383
1.405000 17.084307 17.555319 15.553710 16.731112
1.415000 16.846580 17.313822 15.700387 16.620263
1.425000 16.804887 17.280368 15.772884 16.619380
1.435000 17.224616 17.713497 15.722328 16.886814
1.445000 17.743396 18.249609 15.743811 17.245606
1.455000 17.990105 18.525236 15.953003 17.489448
1.465000 18.180188 18.749344 16.174740 17.701424
1.475000 18.603161 19.194281 16.200001 17.999148
1.485000 18.986042 19.583863 16.109760 18.226555
1.495000 18.927067 19.525021 16.136429 18.196172
1.505000 18.604924 19.199891 16.326038 18.043618
1.515000 18.475868 19.056567 16.525824 18.019420
1.525000 18.500293 19.056227 16.600895 18.052472
1.535000 18.316662 18.853335 16.560051 17.910016
1.545000 18.022838 18.556513 16.531581 17.703644
1.555000 18.082731 18.622610 16.636672 17.780671
1.565000 18.530907 19.077603 16.839582 18.149364
1.575000 18.912474 19.475967 16.968573 18.452338
1.585000 19.080535 19.676455 16.955183 18.570724
1.595000 19.381459 20.010071 16.929539 18.773690
1.605000 19.905583 20.554376 17.010266 19.156742
1.615000 20.219981 20.875512 17.143551 19.413014
1.625000 20.081112 20.741824 17.239950 19.354296
1.635000 19.849463 20.510673 17.321557 19.227231
1.645000 19.840871 20.484162 17.402458 19.242497
1.655000 19.806777 20.423075 17.409359 19.213070
1.665000 19.493252 20.093216 17.376787 18.987752
1.675000 19.214089 19.813270 17.482740 18.836700
1.685000 19.371877 19.972038 17.738239 19.027385
1.695000 19.782744 20.385107 17.868492 19.345448
1.705000 20.027949 20.648558 17.738136 19.471548
1.715000 20.190151 20.844843 17.643049 19.559347
1.725000 20.616562 21.301775 17.851812 19.923383
1.735000 21.174516 21.874246 18.146340 20.398367
1.745000 21.389712 22.099309 18.184103 20.557708
1.755000 21.236137 21.957852 18.056028 20.416673
1.765000 21.136066 21.855908 18.090954 20.360976
1.775000 21.189542 21.887326 18.290538 20.455802
1.785000 21.052032 21.723628 18.394509 20.390056
1.795000 20.658873 21.316777 18.398711 20.124787
1.805000 20.451493 21.104642 18.496372 20.017503
1.815000 20.663091 21.309296 18.632138 20.201508
1.825000 20.963681 21.610174 18.610237 20.394697
1.835000 21.091112 21.759852 18.539264 20.463409
1.845000 21.300775 22.004641 18.696245 20.667220
1.855000 21.821810 22.552040 18.977515 21.117122
1.865000 22.337473 23.083393 19.013870 21.478245
1.875000 22.464678 23.228679 18.821696 21.505018
1.885000 22.364594 23.145624 18.807378 21.439199
1.895000 22.389487 23.167989 19.088950 21.548808
1.905000 22.437490 23.193852 19.308736 21.646693
1.915000 22.191075 22.927397 19.247677 21.455383
1.925000 21.786961 22.513735 19.146566 21.149087
1.935000 21.668978 22.385639 19.239100 21.097906
1.945000 21.871146 22.575403 19.397554 21.281368
1.955000 22.035902 22.741609 19.453770 21.410427
1.965000 22.103995 22.834995 19.494917 21.477969
1.975000 22.399836 23.161702 19.603702 21.721747
1.985000 22.967217 23.748506 19.654270 22.123331
1.995000 23.395811 24.193948 19.607473 22.399077
2.005000 23.472099 24.293848 19.649239 22.471729
2.015000 23.475789 24.312938 19.859480 22.549402
2.025000 23.597668 24.426019 20.028796 22.684161
2.035000 23.586269 24.392348 19.986612 22.655076
2.045000 23.255769 24.046303 19.889854 22.397308
2.055000 22.902127 23.683973 19.972357 22.186152
2.065000 22.864390 23.629598 20.189389 22.227792
2.075000 23.003566 23.751387 20.320726 22.358560
2.085000 23.042368 23.797413 20.308037 22.382606
2.095000 23.118112 23.900329 20.271430 22.429957
2.105000 23.510125 24.315907 20.306838 22.710956
2.115000 24.065393 24.888639 20.421828 23.125287
2.125000 24.393440 25.240016 20.566796 23.400084
2.135000 24.480437 25.355472 20.655922 23.497277
2.145000 24.612420 25.500118 20.649531 23.587356
2.155000 24.781365 25.656935 20.622518 23.686939
2.165000 24.686808 25.546415 20.681764 23.638329
2.175000 24.319955 25.172433 20.821618 23.438002
2.185000 24.056964 24.896541 20.938857 23.297454
2.195000 24.063968 24.878400 20.980502 23.307623
2.205000 24.094716 24.895685 20.984192 23.324865
2.215000 24.040799 24.854634 20.993963 23.296465
2.225000 24.171114 25.008168 21.039870 23.406384
2.235000 24.627977 25.482343 21.160662 23.756994
2.245000 25.115884 25.987634 21.316635 24.140051
2.255000 25.358096 26.260377 21.365388 24.327953
2.265000 25.503745 26.435629 21.274944 24.404773
2.275000 25.748555 26.686130 21.244788 24.559824
2.285000 25.901944 26.828093 21.425645 24.718561
2.295000 25.715793 26.635150 21.645678 24.665541
2.305000 25.367073 26.282111 21.658637 24.435941
2.315000 25.198822 26.094333 21.542972 24.278709
2.325000 25.186522 26.053000 21.566315 24.268612
2.335000 25.090267 25.946782 21.742531 24.259860
2.345000 24.989209 25.860078 21.854722 24.234670
2.355000 25.191015 26.078165 21.858200 24.375793
2.365000 25.662193 26.560934 21.896926 24.706684
2.375000 26.048568 26.971643 21.975772 24.998661
2.385000 26.250623 27.211522 21.982776 25.148307
2.395000 26.494170 27.483113 21.978958 25.318747
2.405000 26.815168 27.806277 22.120006 25.580484
2.415000 26.917158 27.900288 22.314742 25.710729
2.425000 26.682494 27.667071 22.314759 25.554775
2.435000 26.407673 27.386187 22.169403 25.321088
2.445000 26.317679 27.269997 22.198541 25.262072
2.455000 26.246836 27.172676 22.457099 25.292204
2.465000 26.048219 26.969817 22.627653 25.215230
2.475000 25.960627 26.893262 22.545410 25.133100
2.485000 26.227453 27.164452 22.449343 25.280416
2.495000 26.660383 27.602304 22.554858 25.605848
2.505000 26.952256 27.921732 22.727183 25.867057
2.515000 27.163948 28.171370 22.783613 26.039644
2.525000 27.507673 28.535543 22.794313 26.279176
2.535000 27.854519 28.884117 22.865082 26.534573
2.545000 27.892326 28.923339 22.916200 26.577288
2.555000 27.655562 28.692593 22.897044 26.415066
2.565000 27.473672 28.501012 22.951069 26.308584
2.575000 27.419570 28.416424 23.136086 26.324027
2.585000 27.263418 28.236209 23.257617 26.252415
2.595000 27.003061 27.976803 23.188139 26.056001
2.605000 26.962444 27.941989 23.110298 26.004910
2.615000 27.262003 28.238051 23.231387 26.243814
2.625000 27.617242 28.602149 23.445440 26.554944
2.635000 27.835223 28.853365 23.521694 26.736761
2.645000 28.098423 29.152254 23.463468 26.904715
2.655000 28.524321 29.594495 23.444433 27.187750
2.665000 28.850993 29.925707 23.530038 27.435580
2.675000 28.832944 29.918699 23.648676 27.466773
2.685000 28.640516 29.735382 23.740969 27.372289
2.695000 28.548373 29.627922 23.792264 27.322853
2.705000 28.479459 29.528100 23.792311 27.266624
2.715000 28.234490 29.266555 23.778442 27.093163
2.725000 27.958868 28.993166 23.833968 26.928667
2.735000 27.977231 29.008515 23.970613 26.985453
2.745000 28.263470 29.288228 24.079203 27.210300
2.755000 28.520012 29.560825 24.080769 27.387202
2.765000 28.707932 29.786019 24.045362 27.513104
2.775000 29.043419 30.152915 24.073964 27.756766
2.785000 29.509699 30.633179 24.173065 28.105314
2.795000 29.785707 30.921220 24.289924 28.332284
2.805000 29.744608 30.898855 24.371390 28.338284
2.815000 29.634940 30.794561 24.377906 28.269136
2.825000 29.609701 30.746255 24.334463 28.230139
2.835000 29.487727 30.595564 24.359506 28.147599
2.845000 29.171939 30.268780 24.515499 27.985406
2.855000 28.925802 30.017176 24.671866 27.871614
2.865000 28.987214 30.063854 24.666934 27.906001
2.875000 29.208754 30.276943 24.570852 28.018850
2.885000 29.368506 30.455058 24.593276 28.138947
2.895000 29.564477 30.684162 24.750880 28.333173
2.905000 29.973727 31.115828 24.862248 28.650601
2.915000 30.434210 31.589968 24.855960 28.960046
2.925000 30.644418 31.819396 24.846013 29.103276
2.935000 30.623967 31.820188 24.894436 29.112864
2.945000 30.612462 31.809884 24.935951 29.119432
2.955000 30.612365 31.787287 24.969447 29.123033
2.965000 30.420290 31.576455 25.075654 29.024133
2.975000 30.078299 31.230537 25.197434 28.835423
2.985000 29.892972 31.035978 25.182620 28.703857
2.995000 29.968589 31.093172 25.088583 28.716781
3.005000 30.100508 31.223238 25.149142 28.824296
3.015000 30.198610 31.345533 25.373385 28.972510
3.025000 30.444475 31.620924 25.494696 29.186698
3.035000 30.902474 32.097350 25.402782 29.467535
3.045000 31.316236 32.528967 25.323146 29.722783
3.055000 31.479901 32.720659 25.440937 29.880499
3.065000 31.519928 32.782031 25.614178 29.972046
3.075000 31.595770 32.851707 25.658414 30.035297
3.085000 31.579437 32.814178 25.638672 30.010762
3.095000 31.318744 32.541606 25.676173 29.845508
3.105000 30.989638 32.206087 25.727675 29.641133
3.115000 30.862144 32.060699 25.739824 29.554222
3.125000 30.906311 32.085688 25.796053 29.596017
3.135000 30.937478 32.119841 25.936130 29.664483
3.145000 31.005771 32.213443 26.014034 29.744416
3.155000 31.308741 32.540356 25.942961 29.930686
3.165000 31.780121 33.024036 25.896973 30.233710
3.175000 32.127822 33.393763 26.037266 30.519617
3.185000 32.277275 33.577739 26.233312 30.696109
3.195000 32.407882 33.725638 26.269031 30.800850
3.205000 32.544435 33.852004 26.184197 30.860212
3.215000 32.484209 33.777218 26.182489 30.814638
3.225000 32.189205 33.477190 26.304826 30.657074
3.235000 31.917040 33.193303 26.422850 30.511064
3.245000 31.838248 33.088029 26.470833 30.465703
3.255000 31.823696 33.055034 26.489476 30.456069
3.265000 31.770540 33.010585 26.500324 30.427150
3.275000 31.851365 33.114446 26.507422 30.491078
3.285000 32.204494 33.483013 26.564119 30.750542
3.295000 32.641957 33.935004 26.686044 31.087668
3.305000 32.923329 34.246989 26.775146 31.315155
3.315000 33.098133 34.456946 26.757669 31.437583
3.325000 33.315286 34.687291 26.712426 31.571668
3.335000 33.470092 34.832979 26.762297 31.688456
3.345000 33.356929 34.714265 26.894854 31.655350
3.355000 33.059988 34.418255 26.993954 31.490733
3.365000 32.851609 34.194357 27.011185 31.352383
3.375000 32.777326 34.090074 26.992519 31.286640
3.385000 32.677167 33.974802 26.996965 31.216311
3.395000 32.571574 33.879040 27.063921 31.171511
3.405000 32.687358 34.008799 27.190192 31.295450
3.415000 33.058155 34.387523 27.290280 31.578653
3.425000 33.434491 34.781392 27.281218 31.832367
3.435000 33.671340 35.054924 27.222935 31.983066
3.445000 33.899846 35.317285 27.262325 32.159819
3.455000 34.187962 35.613198 27.414665 32.405275
3.465000 34.329302 35.749002 27.527651 32.535319
3.475000 34.180332 35.601985 27.519156 32.433824
3.485000 33.926100 35.346077 27.488319 32.253499
3.495000 33.781366 35.179833 27.531361 32.164187
3.505000 33.683489 35.052487 27.611561 32.115846
3.515000 33.507514 34.865531 27.679257 32.017434
3.525000 33.389424 34.755733 27.752188 31.965782
3.535000 33.547037 34.919638 27.813265 32.093314
3.545000 33.902535 35.278897 27.800875 32.327436
3.555000 34.206255 35.603697 27.763345 32.524432
3.565000 34.431441 35.868766 27.840017 32.713408
3.575000 34.729503 36.197442 28.016854 32.981266
3.585000 35.050415 36.525535 28.095750 33.223900
3.595000 35.150061 36.628212 28.008226 33.262166
3.605000 34.990071 36.476777 27.950267 33.139038
3.615000 34.796948 36.279243 28.069919 33.048703
3.625000 34.687194 36.144310 28.232257 33.021254
3.635000 34.534594 35.967114 28.264131 32.921946
3.645000 34.299260 35.726961 28.223082 32.749768
3.655000 34.198950 35.632582 28.244639 32.692057
3.665000 34.381196 35.815848 28.314265 32.837103
3.675000 34.686515 36.125511 28.361486 33.057837
3.685000 34.930131 36.395553 28.418997 33.248227
3.695000 35.183508 36.686224 28.515651 33.461794
3.705000 35.550644 37.076665 28.559399 33.728902
3.715000 35.875380 37.410886 28.506275 33.930847
3.725000 35.942558 37.488942 28.494982 33.975494
3.735000 35.814919 37.372017 28.635839 33.940925
3.745000 35.700496 37.249763 28.797641 33.915967
3.755000 35.604426 37.126589 28.800082 33.843699
3.765000 35.393947 36.894591 28.710700 33.666413
3.775000 35.140041 36.634812 28.728932 33.501262
3.785000 35.079593 36.571814 28.868871 33.506759
3.795000 35.258662 36.745455 28.975764 33.659960
3.805000 35.489331 36.983047 28.987205 33.819861
3.815000 35.689759 37.213348 28.979998 33.961035
3.825000 35.984395 37.541779 29.002582 34.176252
3.835000 36.386196 37.961351 29.036646 34.461398
3.845000 36.674194 38.262297 29.097308 34.677933
3.855000 36.712948 38.319439 29.199029 34.743805
3.865000 36.634697 38.250240 29.265314 34.716750
3.875000 36.572839 38.176775 29.236267 34.661961
3.885000 36.444825 38.025565 29.198748 34.556379
3.895000 36.171512 37.736597 29.269449 34.392519
3.905000 35.917887 37.476596 29.409597 34.268027
3.915000 35.886793 37.435503 29.481154 34.267816
3.925000 36.026966 37.566506 29.455499 34.349657
3.935000 36.177278 37.728026 29.429173 34.444826
3.945000 36.366407 37.947220 29.470363 34.594663
3.955000 36.713320 38.320027 29.561781 34.865043
3.965000 37.126064 38.748542 29.654035 35.176213
3.975000 37.376251 39.016876 29.704332 35.365820
3.985000 37.425366 39.086310 29.689735 35.400471
3.995000 37.423005 39.090847 29.656514 35.390122
4.005000 37.402552 39.055928 29.702857 35.387112
4.015000 37.237269 38.870431 29.833149 35.313616
4.025000 36.936852 38.561195 29.923195 35.140414
4.035000 36.720721 38.337592 29.899608 34.985974
4.045000 36.710282 38.311244 29.856220 34.959249
4.055000 36.791179 38.384951 29.903747 35.026626
4.065000 36.880104 38.490197 30.006392 35.125564
4.075000 37.086033 38.724403 30.078161 35.296199
4.085000 37.470888 39.131826 30.111489 35.571401
4.095000 37.860421 39.540604 30.129580 35.843535
4.105000 38.069240 39.776966 30.130945 35.992384
4.115000 38.148534 39.883350 30.140264 36.057383
4.125000 38.217501 39.956931 30.221722 36.132051
4.135000 38.205550 39.929908 30.353016 36.162825
4.145000 37.995462 39.705886 30.398808 36.033385
4.155000 37.693804 39.396511 30.327332 35.805882
4.165000 37.519635 39.207224 30.299307 35.675389
4.175000 37.498457 39.164074 30.422277 35.694936
4.185000 37.505392 39.165345 30.572078 35.747605
4.195000 37.556679 39.234224 30.591732 35.794212
4.205000 37.793767 39.494593 30.534618 35.940993
4.215000 38.193630 39.910235 30.547787 36.217217
4.225000 38.541271 40.277792 30.633390 36.484151
4.235000 38.731354 40.500692 30.700329 36.644125
4.245000 38.867796 40.660848 30.739974 36.756206
4.255000 38.991609 40.783991 30.789766 36.855122
4.265000 38.962581 40.744294 30.814457 36.840444
4.275000 38.722298 40.497930 30.786127 36.668785
4.285000 38.448023 40.216703 30.799264 36.487997
4.295000 38.307287 40.056848 30.922947 36.429028
4.305000 38.248124 39.977060 31.040563 36.421916
4.315000 38.187577 39.915677 31.017580 36.373612
4.325000 38.226734 39.973138 30.933822 36.377898
4.335000 38.491334 40.254757 30.968653 36.571581
4.345000 38.877070 40.653527 31.115655 36.882084
4.355000 39.176038 40.978423 31.207308 37.120590
4.365000 39.372367 41.209574 31.188746 37.256896
4.375000 39.573133 41.432318 31.164445 37.389965
4.385000 39.727679 41.587198 31.201338 37.505405
4.395000 39.673208 41.525258 31.263783 37.487416
4.405000 39.429690 41.279607 31.325479 37.344925
4.415000 39.202857 41.042657 31.394461 37.213325
4.425000 39.082953 40.894856 31.435599 37.137803
4.435000 38.974857 40.764355 31.413601 37.050938
4.445000 38.867547 40.658250 31.397026 36.974274
4.455000 38.922936 40.726161 31.478412 37.042503
4.465000 39.207327 41.019659 31.609832 37.278939
4.475000 39.555691 41.381408 31.658146 37.531748
4.485000 39.818583 41.674380 31.612010 37.701658
4.495000 40.049080 41.939732 31.593361 37.860724
4.505000 40.308078 42.215484 31.665817 38.063127
4.515000 40.466302 42.374385 31.768925 38.203204
4.525000 40.388697 42.298841 31.831142 38.172893
4.535000 40.169351 42.082537 31.842520 38.031469
4.545000 39.990616 41.890516 31.830206 37.903779
4.555000 39.860144 41.733697 31.834629 37.809490
4.565000 39.691047 41.549480 31.899175 37.713234
4.575000 39.558796 41.419544 32.010505 37.662949
4.585000 39.634674 41.501871 32.077384 37.737976
4.595000 39.908029 41.779506 32.050957 37.912831
4.605000 40.199898 42.087299 32.014883 38.100693
4.615000 40.441729 42.363064 32.069669 38.291487
4.625000 40.717259 42.668807 32.182560 38.522875
4.635000 41.010454 42.973983 32.246928 38.743789
4.645000 41.150615 43.117567 32.244921 38.837701
4.655000 41.064972 43.036677 32.239537 38.780395
4.665000 40.890738 42.860882 32.260294 38.670638
4.675000 40.750092 42.700197 32.304445 38.584911
4.685000 40.588709 42.512604 32.381356 38.494223
4.695000 40.369951 42.281263 32.465224 38.372146
4.705000 40.238025 42.150176 32.483647 38.290616
4.715000 40.329290 42.242044 32.433018 38.334784
4.725000 40.568399 42.482469 32.430984 38.493951
4.735000 40.805234 42.741886 32.550557 38.699225
4.745000 41.051223 43.025441 32.678358 38.918340
4.755000 41.375016 43.376773 32.681621 39.144470
4.765000 41.678684 43.696479 32.619085 39.331416
4.775000 41.793414 43.825462 32.637466 39.418781
4.785000 41.720582 43.766569 32.740977 39.409376
4.795000 41.603563 43.647830 32.819064 39.356819
4.805000 41.483413 43.505170 32.841090 39.276558
4.815000 41.282032 43.282151 32.859599 39.141261
4.825000 41.037790 43.028377 32.881056 38.982408
4.835000 40.928187 42.912290 32.885391 38.908623
4.845000 41.024233 42.998802 32.919404 38.980813
4.855000 41.212857 43.187020 33.023417 39.141098
4.865000 41.410313 43.406258 33.110352 39.308975
4.875000 41.679545 43.706538 33.082193 39.489425
4.885000 42.039211 44.086742 33.020867 39.715607
4.895000 42.334570 44.394830 33.076500 39.935300
4.905000 42.430671 44.509880 33.221337 40.053962
4.915000 42.392150 44.487376 33.295575 40.058367
4.925000 42.330611 44.417288 33.258098 40.001999
4.935000 42.208783 44.272195 33.229654 39.903544
4.945000 41.966780 44.014508 33.286494 39.755927
4.955000 41.716155 43.757027 33.369815 39.614332
4.965000 41.628529 43.658659 33.423142 39.570110
4.975000 41.704995 43.721887 33.459350 39.628744
4.985000 41.830358 43.852963 33.480697 39.721339
4.995000 42.000609 44.051810 33.473133 39.841851
5.005000 42.301103 44.378849 33.479436 40.053129
5.015000 42.677780 44.771166 33.561272 40.336739
5.025000 42.948156 45.060053 33.671549 40.559919
5.035000 43.044563 45.180849 33.696564 40.640658
5.045000 43.063107 45.210912 33.643044 40.639021
5.055000 43.046265 45.182550 33.637331 40.622049
5.065000 42.909071 45.024624 33.731875 40.555190
5.075000 42.643569 44.747941 33.837178 40.409563
5.085000 42.412931 44.509007 33.868873 40.263604
5.095000 42.346013 44.422487 33.853101 40.207200
5.105000 42.385108 44.447888 33.852850 40.228615
5.115000 42.456174 44.530303 33.889043 40.291840
5.125000 42.625814 44.726893 33.959709 40.437472
5.135000 42.955137 45.077993 34.042605 40.691912
5.145000 43.326317 45.464861 34.082061 40.957746
5.155000 43.570393 45.733704 34.057209 41.120435
5.165000 43.685309 45.878881 34.037931 41.200707
5.175000 43.761209 45.964143 34.103248 41.276200
5.185000 43.764354 45.954535 34.216759 41.311883
5.195000 43.599081 45.777259 34.271225 41.215855
5.205000 43.324612 45.497257 34.249998 41.023956
5.215000 43.119335 45.278496 34.236562 40.878131
5.225000 43.049276 45.184946 34.278113 40.837445
5.235000 43.034973 45.157944 34.346090 40.846336
5.245000 43.064466 45.199598 34.408383 40.890815
5.255000 43.246457 45.400937 34.451000 41.032798
5.265000 43.590986 45.755927 34.452382 41.266432
5.275000 43.935224 46.114316 34.423660 41.491067
5.285000 44.160185 46.366531 34.443328 41.656682
5.295000 44.312176 46.543124 34.548069 41.801123
5.305000 44.435639 46.669749 34.642981 41.916123
5.315000 44.440130 46.661661 34.629578 41.910456
5.325000 44.255686 46.467697 34.570772 41.764718
5.335000 43.996763 46.201967 34.598737 41.599156
5.345000 43.821285 46.007081 34.709832 41.512733
5.355000 43.730647 45.888364 34.785502 41.468171
5.365000 43.659404 45.807724 34.785761 41.417630
5.375000 43.668187 45.829991 34.780961 41.426380
5.385000 43.865746 46.041192 34.808807 41.571915
5.395000 44.200188 46.384406 34.845880 41.810158
5.405000 44.506531 46.710756 34.896035 42.037774
5.415000 44.726510 46.965013 34.975613 42.222379
5.425000 44.922763 47.186329 35.030619 42.379904
5.435000 45.079183 47.343861 35.005288 42.476111
5.445000 45.070503 47.330036 34.969866 42.456802
5.455000 44.878873 47.140123 35.038254 42.352417
5.465000 44.652916 46.907069 35.172455 42.244147
5.475000 44.495738 46.725694 35.223917 42.148450
5.485000 44.368210 46.575118 35.169230 42.037519
5.495000 44.254291 46.457881 35.141909 41.951360
5.505000 44.263171 46.476865 35.214908 41.984981
5.515000 44.471419 46.691735 35.310712 42.157956
5.525000 44.780726 47.008011 35.351327 42.380022
5.535000 45.053451 47.304985 35.357434 42.571956
