# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.591549430918953512e+00 1.561160000000000048e-01 -2.843710000000000161e-03 1.532722900000000055e-01 1.229456255285980848e-02 8.948454764015119304e-06 1.776383821603557856e-05 1.135914495733349438e-05
1.604281826366305008e+00 1.751270000000000049e-01 -5.992970000000000241e-02 1.151973000000000025e-01 9.240420501126179673e-03 6.725532893040736373e-06 1.791280571770544899e-05 1.158626952673286744e-05
1.617014221813656727e+00 2.027509999999999868e-01 -9.200669999999999682e-02 1.107442999999999900e-01 8.883228166830889339e-03 6.465554595175158071e-06 1.807204837180492288e-05 1.181535622292431645e-05
1.629746617261008446e+00 2.320270000000000110e-01 -9.476769999999999639e-02 1.372593000000000285e-01 1.101009875830621931e-02 8.013572688125040539e-06 1.824808554082337902e-05 1.204657737676249237e-05
1.642479012708359942e+00 2.563420000000000143e-01 -6.987989999999999480e-02 1.864621000000000195e-01 1.495684544275812169e-02 1.088616648875842869e-05 1.844859120111889337e-05 1.228019567670350973e-05
1.655211408155711661e+00 2.717499999999999916e-01 -2.425050000000000122e-02 2.474994999999999834e-01 1.985289111653206276e-02 1.444969654897411551e-05 1.868104366019613126e-05 1.251657027363852964e-05
1.667943803603063158e+00 2.782899999999999818e-01 3.192930000000000074e-02 3.102192999999999756e-01 2.488388859430743991e-02 1.811144971458595077e-05 1.895090679014692079e-05 1.275614271093298208e-05
1.680676199050414876e+00 2.797760000000000247e-01 8.782109999999999916e-02 3.675971000000000100e-01 2.948638361311012313e-02 2.146132233512751918e-05 1.925983057941601503e-05 1.299939982019506934e-05
1.693408594497766595e+00 2.821049999999999947e-01 1.345560000000000089e-01 4.166610000000000036e-01 3.342198859191782695e-02 2.432580677452723852e-05 1.960444689939214052e-05 1.324681749501296426e-05
1.706140989945118092e+00 2.907029999999999892e-01 1.671469999999999900e-01 4.578499999999999792e-01 3.672591741681985322e-02 2.673053305137100790e-05 1.997621321210495026e-05 1.349879580331636041e-05
1.718873385392469810e+00 3.080600000000000005e-01 1.852439999999999920e-01 4.933039999999999647e-01 3.956981973438222083e-02 2.880043437015075445e-05 2.036248312452305603e-05 1.375559992011065362e-05
1.731605780839821529e+00 3.322930000000000050e-01 1.925729999999999942e-01 5.248660000000000547e-01 4.210152969508915849e-02 3.064311010274303526e-05 2.074859679088184798e-05 1.401732118348596049e-05
1.744338176287173026e+00 3.572819999999999885e-01 1.953129999999999866e-01 5.525949999999999473e-01 4.432577991688885916e-02 3.226200483023339863e-05 2.112044216884065301e-05 1.428386776400383717e-05
1.757070571734524522e+00 3.743670000000000053e-01 1.999070000000000014e-01 5.742739999999999512e-01 4.606473626433723462e-02 3.352768403962659035e-05 2.146677469252640739e-05 1.455498640704435818e-05
1.769802967181876019e+00 3.750129999999999852e-01 2.109610000000000096e-01 5.859739999999999949e-01 4.700323846762825136e-02 3.421076198371535506e-05 2.178065348769816017e-05 1.483030808588013470e-05
1.782535362629227738e+00 3.535309999999999842e-01 2.298340000000000105e-01 5.833650000000000224e-01 4.679396049768071164e-02 3.405844144045658831e-05 2.205963975742061009e-05 1.510940406094249148e-05
1.795267758076579456e+00 3.089629999999999876e-01 2.542920000000000180e-01 5.632550000000000612e-01 4.518085970210957564e-02 3.288436473484761567e-05 2.230482335119514029e-05 1.539183700499666273e-05
