# freq_THz  kappa_Wm-1K-1THz-1  kappa_err  G_Wm-2K-1THz-1  G_err  lambda_m  lambda_err_m
6.0160568500e+00 4.3375903500e-01 2.8908852800e-01 4.1061262771e+08 6.7935215564e+06 1.0563704225e-09 7.0425888279e-10
6.0478878400e+00 4.2468181100e-01 2.9020765700e-01 4.1154499198e+08 6.9318671214e+06 1.0319207360e-09 7.0538047057e-10
6.0797188300e+00 4.1595071300e-01 2.9099931300e-01 4.1187259577e+08 7.0449840889e+06 1.0099014046e-09 7.0673863305e-10
6.1115498100e+00 4.0756211400e-01 2.9146092500e-01 4.1163984430e+08 7.1564755925e+06 9.9009393683e-10 7.0825757910e-10
6.1433808000e+00 3.9951333600e-01 2.9159579000e-01 4.1080018687e+08 7.2836871910e+06 9.7252471826e-10 7.1003330838e-10
6.1752117900e+00 3.9179667000e-01 2.9140429000e-01 4.0940468827e+08 7.4355608838e+06 9.5699116602e-10 7.1198783238e-10
6.2070427800e+00 3.8440889200e-01 2.9089140100e-01 4.0741891194e+08 7.6143589734e+06 9.4352245498e-10 7.1420372656e-10
6.2388737700e+00 3.7734362200e-01 2.9006104200e-01 4.0490540376e+08 7.8096892780e+06 9.3193031878e-10 7.1659289858e-10
6.2707047600e+00 3.7059454100e-01 2.8891933000e-01 4.0184965558e+08 8.0088326650e+06 9.2222187043e-10 7.1920858271e-10
6.3025357500e+00 3.6415438100e-01 2.8747328200e-01 3.9832744705e+08 8.1965563436e+06 9.1420860827e-10 7.2194605125e-10
6.3343667400e+00 3.5801758200e-01 2.8573143600e-01 3.9434924404e+08 8.3589048503e+06 9.0786932500e-10 7.2481993722e-10
6.3661977200e+00 3.5217517300e-01 2.8370148700e-01 3.9000259201e+08 8.4912432044e+06 9.0300726255e-10 7.2770051142e-10
6.3980287100e+00 3.4662045500e-01 2.8139305900e-01 3.8532230982e+08 8.5918988911e+06 8.9955978714e-10 7.3055511116e-10
6.4298597000e+00 3.4134451800e-01 2.7881649700e-01 3.8039931266e+08 8.6712084544e+06 8.9733211033e-10 7.3324277522e-10
6.4616906900e+00 3.3633965400e-01 2.7598304000e-01 3.7528851632e+08 8.7421771209e+06 8.9621621598e-10 7.3568526024e-10
6.4935216800e+00 3.3159486800e-01 2.7290265500e-01 3.7007468177e+08 8.8214349394e+06 8.9602149061e-10 7.3773514031e-10
6.5253526700e+00 3.2710460100e-01 2.6958868000e-01 3.6482492559e+08 8.9244023510e+06 8.9660705191e-10 7.3927899166e-10
6.5571836600e+00 3.2285531000e-01 2.6605109800e-01 3.5960837409e+08 9.0552545029e+06 8.9779697377e-10 7.4018098550e-10
6.5890146400e+00 3.1883965000e-01 2.6230398900e-01 3.5449553555e+08 9.2105061761e+06 8.9941795602e-10 7.4030486812e-10
6.6208456300e+00 3.1504706000e-01 2.5835893600e-01 3.4953594907e+08 9.3715251929e+06 9.0132949369e-10 7.3954333140e-10
6.6526766200e+00 3.1146666800e-01 2.5422943900e-01 3.4479842095e+08 9.5091496129e+06 9.0332974015e-10 7.3774849237e-10
6.6845076100e+00 3.0808748300e-01 2.4992717700e-01 3.4031226569e+08 9.5921303586e+06 9.0530819504e-10 7.3484860408e-10
6.7163386000e+00 3.0489823800e-01 2.4546499300e-01 3.3614309524e+08 9.5787672803e+06 9.0704893934e-10 7.3069688069e-10
6.7481695900e+00 3.0189034100e-01 2.4085725900e-01 3.3230284786e+08 9.4456659328e+06 9.0847954794e-10 7.2527237205e-10
6.7800005800e+00 2.9904862500e-01 2.3611455500e-01 3.2885386962e+08 9.1581942066e+06 9.0936629496e-10 7.1843881152e-10
6.8118315600e+00 2.9636405700e-01 2.3125083500e-01 3.2579470758e+08 8.7160990513e+06 9.0966504399e-10 7.1022245921e-10
6.8436625500e+00 2.9382304900e-01 2.2627842700e-01 3.2318448866e+08 8.1090237075e+06 9.0914960126e-10 7.0052400654e-10
6.8754935400e+00 2.9141486100e-01 2.2120889800e-01 3.2100962909e+08 7.3689573551e+06 9.0780722631e-10 6.8941864990e-10
6.9073245300e+00 2.8912837100e-01 2.1605558800e-01 3.1932400725e+08 6.5306049635e+06 9.0543887850e-10 6.7685636863e-10
6.9391555200e+00 2.8694929900e-01 2.1082944500e-01 3.1810067133e+08 5.6743574697e+06 9.0207071178e-10 6.6297116695e-10
6.9709865100e+00 2.8486608200e-01 2.0554278400e-01 3.1738242655e+08 4.9274980203e+06 8.9754837752e-10 6.4776856754e-10
7.0028175000e+00 2.8286696700e-01 2.0020713700e-01 3.1712656833e+08 4.4483664816e+06 8.9196868144e-10 6.3144016012e-10
7.0346484800e+00 2.8093922900e-01 1.9483332900e-01 3.1735712250e+08 4.4300826631e+06 8.8524633317e-10 6.1404890711e-10
7.0664794700e+00 2.7907014000e-01 1.8943271500e-01 3.1801390274e+08 4.8622026461e+06 8.7754069113e-10 5.9582540178e-10
7.0983104600e+00 2.7724834800e-01 1.8401647900e-01 3.1909649559e+08 5.6375499470e+06 8.6885425517e-10 5.7688398666e-10
7.1301414500e+00 2.7546079000e-01 1.7859549100e-01 3.2052878994e+08 6.5633058972e+06 8.5939484578e-10 5.5746798469e-10
7.1619724400e+00 2.7369651000e-01 1.7318003800e-01 3.2228342858e+08 7.5186410718e+06 8.4924164797e-10 5.3771833324e-10
7.1938034300e+00 2.7194316800e-01 1.6778163000e-01 3.2427536673e+08 8.4228911199e+06 8.3861802624e-10 5.1786311745e-10
7.2256344200e+00 2.7018846700e-01 1.6240987200e-01 3.2645308066e+08 9.2233137951e+06 8.2764869750e-10 4.9804760055e-10
7.2574654000e+00 2.6842131300e-01 1.5707604600e-01 3.2873294982e+08 9.9051222092e+06 8.1653303433e-10 4.7845562959e-10
7.2892963900e+00 2.6663122100e-01 1.5179172600e-01 3.3104701891e+08 1.0452188801e+07 8.0541797922e-10 4.5922476297e-10
7.3211273800e+00 2.6480593400e-01 1.4656691700e-01 3.3332337068e+08 1.0881479833e+07 7.9444154624e-10 4.4047806475e-10
7.3529583700e+00 2.6293496300e-01 1.4141379700e-01 3.3548759285e+08 1.1200745410e+07 7.8373975254e-10 4.2232859347e-10
7.3847893600e+00 2.6100946100e-01 1.3634411900e-01 3.3748715252e+08 1.1440582672e+07 7.7339080629e-10 4.0484774856e-10
7.4166203500e+00 2.5901957200e-01 1.3137030600e-01 3.3924920662e+08 1.1620743026e+07 7.6350826162e-10 3.8812053397e-10
7.4484513400e+00 2.5695442600e-01 1.2650489800e-01 3.4074354470e+08 1.1768729884e+07 7.5409917516e-10 3.7217378774e-10
7.4802823300e+00 2.5480669500e-01 1.2176195100e-01 3.4190260427e+08 1.1901024617e+07 7.4526105335e-10 3.5707407004e-10
7.5121133100e+00 2.5256740600e-01 1.1715559800e-01 3.4271623816e+08 1.2028838192e+07 7.3695780321e-10 3.4282151849e-10
7.5439443000e+00 2.5022998800e-01 1.1270231500e-01 3.4312262436e+08 1.2152888802e+07 7.2927277373e-10 3.2947479578e-10
7.5757752900e+00 2.4778603500e-01 1.0841740100e-01 3.4312656029e+08 1.2266551742e+07 7.2214180912e-10 3.1702202237e-10
7.6076062800e+00 2.4522929400e-01 1.0431807700e-01 3.4266967625e+08 1.2354947277e+07 7.1564340528e-10 3.0551903286e-10
7.6394372700e+00 2.4255325500e-01 1.0042266400e-01 3.4176733879e+08 1.2404948242e+07 7.0970285182e-10 2.9496040051e-10
7.6712682600e+00 2.3975444400e-01 9.6750193500e-02 3.4036415538e+08 1.2398179551e+07 7.0440567906e-10 2.8541066614e-10
7.7030992500e+00 2.3682831100e-01 9.3319917500e-02 3.3848470559e+08 1.2329585046e+07 6.9967211839e-10 2.7687455387e-10
7.7349302300e+00 2.3377055900e-01 9.0151275800e-02 3.3607975638e+08 1.2191369254e+07 6.9558060121e-10 2.6942782205e-10
7.7667612200e+00 2.3057790200e-01 8.7263401400e-02 3.3318625501e+08 1.1994553971e+07 6.9203905782e-10 2.6308799386e-10
7.7985922100e+00 2.2724882400e-01 8.4674321100e-02 3.2976836739e+08 1.1749659784e+07 6.8911650259e-10 2.5794034903e-10
7.8304232000e+00 2.2378256700e-01 8.2400576800e-02 3.2587998045e+08 1.1481506217e+07 6.8670240710e-10 2.5401044831e-10
7.8622541900e+00 2.2017767800e-01 8.0455362400e-02 3.2150879363e+08 1.1215905747e+07 6.8482630136e-10 2.5138091511e-10
7.8940851800e+00 2.1643377700e-01 7.8848585800e-02 3.1672815003e+08 1.0978471915e+07 6.8334240888e-10 2.5007146849e-10
7.9259161700e+00 2.1255421200e-01 7.7585856500e-02 3.1155639312e+08 1.0794690391e+07 6.8223351115e-10 2.5014602807e-10
7.9577471500e+00 2.0853892200e-01 7.6666968400e-02 3.0608297434e+08 1.0673290959e+07 6.8131500111e-10 2.5160192429e-10
7.9895781400e+00 2.0439087600e-01 7.6086711500e-02 3.0035772995e+08 1.0621343280e+07 6.8049147938e-10 2.5446068575e-10
8.0214091300e+00 2.0011481300e-01 7.5833994400e-02 2.9447539523e+08 1.0624857522e+07 6.7956378101e-10 2.5868696144e-10
8.0532401200e+00 1.9571402400e-01 7.5891864400e-02 2.8850763830e+08 1.0671061101e+07 6.7836687151e-10 2.6424368405e-10
8.0850711100e+00 1.9119426100e-01 7.6239521800e-02 2.8253805198e+08 1.0737753940e+07 6.7670269423e-10 2.7106085929e-10
8.1169021000e+00 1.8655981900e-01 7.6851734800e-02 2.7664266872e+08 1.0807853662e+07 6.7437109346e-10 2.7904797523e-10
8.1487330900e+00 1.8181859700e-01 7.7700504800e-02 2.7087586782e+08 1.0867957541e+07 6.7122478817e-10 2.8811052474e-10
8.1805640700e+00 1.7697770400e-01 7.8756351700e-02 2.6529668180e+08 1.0908753940e+07 6.6709354523e-10 2.9812602513e-10
8.2123950600e+00 1.7204506300e-01 7.9989165300e-02 2.5991806396e+08 1.0928300532e+07 6.6192037744e-10 3.0900345779e-10
8.2442260500e+00 1.6702874300e-01 8.1368553600e-02 2.5476422033e+08 1.0923805172e+07 6.5562088264e-10 3.2062246164e-10
8.2760570400e+00 1.6193821000e-01 8.2865702400e-02 2.4980548632e+08 1.0895998172e+07 6.4825721959e-10 3.3292382250e-10
8.3078880300e+00 1.5678413600e-01 8.4451937000e-02 2.4502448717e+08 1.0839084941e+07 6.3987129537e-10 3.4582769023e-10
8.3397190200e+00 1.5157547500e-01 8.6101326100e-02 2.4036122960e+08 1.0748067219e+07 6.3061532533e-10 3.5932455575e-10
8.3715500100e+00 1.4632267700e-01 8.7789862000e-02 2.3576406737e+08 1.0608131923e+07 6.2063179785e-10 3.7340884324e-10
8.4033810000e+00 1.4103886100e-01 8.9494235400e-02 2.3116711619e+08 1.0409536964e+07 6.1011645308e-10 3.8811448102e-10
8.4352119800e+00 1.3573354900e-01 9.1194735900e-02 2.2650669375e+08 1.0132503925e+07 5.9924740746e-10 4.0350529163e-10
8.4670429700e+00 1.3041917500e-01 9.2872601700e-02 2.2173836026e+08 9.7714907187e+06 5.8816694977e-10 4.1963989346e-10
8.4988739600e+00 1.2510889600e-01 9.4510955500e-02 2.1681784947e+08 9.3124881914e+06 5.7702304634e-10 4.3660423286e-10
8.5307049500e+00 1.1981400300e-01 9.6095016600e-02 2.1174553891e+08 8.7633453815e+06 5.6583956203e-10 4.5442689787e-10
8.5625359400e+00 1.1454703900e-01 9.7611771300e-02 2.0652615045e+08 8.1264072793e+06 5.5463697333e-10 4.7313996503e-10
8.5943669300e+00 1.0932095700e-01 9.9049354200e-02 2.0121517087e+08 7.4273622031e+06 5.4330375055e-10 4.9266424549e-10
8.6261979200e+00 1.0414845200e-01 1.0039737700e-01 1.9588527163e+08 6.6936120472e+06 5.3168087183e-10 5.1285343367e-10
8.6580289000e+00 9.9042267100e-02 1.0164701300e-01 1.9063832225e+08 5.9695981100e+06 5.1952968286e-10 5.3344109635e-10
8.6898598900e+00 9.4015003300e-02 1.0279056100e-01 1.8561562120e+08 5.3149106617e+06 5.0650372363e-10 5.5397172663e-10
8.7216908800e+00 8.9078067500e-02 1.0382216900e-01 1.8093913408e+08 4.7872681240e+06 4.9230957113e-10 5.7394392090e-10
8.7535218700e+00 8.4244856000e-02 1.0473580500e-01 1.7679762022e+08 4.4615587285e+06 4.7650446818e-10 5.9252708942e-10
8.7853528600e+00 7.9526381500e-02 1.0552755900e-01 1.7329598821e+08 4.3541761532e+06 4.5890491939e-10 6.0905319158e-10
8.8171838500e+00 7.4936025300e-02 1.0619348500e-01 1.7063232015e+08 4.4639822487e+06 4.3916665515e-10 6.2245874101e-10
8.8490148400e+00 7.0483044200e-02 1.0673191500e-01 1.6885504219e+08 4.7164344241e+06 4.1741746817e-10 6.3219948358e-10
8.8808458200e+00 6.6179747100e-02 1.0714066200e-01 1.6812589002e+08 5.0481090063e+06 3.9363209968e-10 6.3737409736e-10
8.9126768100e+00 6.2036060800e-02 1.0741921400e-01 1.6840807584e+08 5.3950570318e+06 3.6836749361e-10 6.3795988409e-10
8.9445078000e+00 5.8062158300e-02 1.0756752700e-01 1.6978517202e+08 5.7174647114e+06 3.4197425846e-10 6.3365542501e-10
8.9763387900e+00 5.4267896900e-02 1.0758608400e-01 1.7212670576e+08 5.9969268717e+06 3.1527877479e-10 6.2513655702e-10
9.0081697800e+00 5.0661301300e-02 1.0747653900e-01 1.7541134612e+08 6.2242203903e+06 2.8881427810e-10 6.1279714195e-10
9.0400007700e+00 4.7251091300e-02 1.0724082800e-01 1.7943033807e+08 6.4087097917e+06 2.6333947652e-10 5.9774789408e-10
9.0718317600e+00 4.4044723000e-02 1.0688135300e-01 1.8405498991e+08 6.5611867031e+06 2.3930197720e-10 5.8076602530e-10
9.1036627400e+00 4.1048831100e-02 1.0640132800e-01 1.8903454098e+08 6.7014239683e+06 2.1714989698e-10 5.6291976166e-10
9.1354937300e+00 3.8270176500e-02 1.0580446000e-01 1.9415559232e+08 6.8471570609e+06 1.9711086373e-10 5.4499108933e-10
9.1673247200e+00 3.5713498400e-02 1.0509463100e-01 1.9917509535e+08 7.0113813010e+06 1.7930704809e-10 5.2768720954e-10
9.1991557100e+00 3.3383851700e-02 1.0427642300e-01 2.0383769747e+08 7.2018446344e+06 1.6377663266e-10 5.1159866325e-10
9.2309867000e+00 3.1285154000e-02 1.0335455800e-01 2.0795870287e+08 7.4127498690e+06 1.5043926303e-10 4.9702451780e-10
9.2628176900e+00 2.9420312000e-02 1.0233432600e-01 2.1129315152e+08 7.6313016141e+06 1.3923930704e-10 4.8435002125e-10
9.2946486800e+00 2.7791537000e-02 1.0122093400e-01 2.1375319403e+08 7.8363794465e+06 1.3001694373e-10 4.7356514190e-10
9.3264796700e+00 2.6400642700e-02 1.0002021900e-01 2.1515435100e+08 8.0000046390e+06 1.2270559520e-10 4.6489896943e-10
9.3583106500e+00 2.5248090300e-02 9.8737802600e-02 2.1552222381e+08 8.1003795929e+06 1.1714843070e-10 4.5815397041e-10
9.3901416400e+00 2.4333974600e-02 9.7379659100e-02 2.1476684825e+08 8.1082603841e+06 1.1330414726e-10 4.5344052585e-10
9.4219726300e+00 2.3657215000e-02 9.5951797500e-02 2.1301925688e+08 8.0145369837e+06 1.1105669669e-10 4.5045657862e-10
9.4538036200e+00 2.3216213000e-02 9.4460215700e-02 2.1029592268e+08 7.8021627158e+06 1.1039782752e-10 4.4919626361e-10
9.4856346100e+00 2.3008782300e-02 9.2910917000e-02 2.0680079686e+08 7.4821067701e+06 1.1126060755e-10 4.4929539776e-10
9.5174656000e+00 2.3031523300e-02 9.1309932300e-02 2.0264400308e+08 7.0604795664e+06 1.1365509440e-10 4.5061021778e-10
9.5492965900e+00 2.3280670200e-02 8.9662988100e-02 1.9805684438e+08 6.5714824480e+06 1.1754539598e-10 4.5273020298e-10
9.5811275700e+00 2.3751761900e-02 8.7975906600e-02 1.9320971912e+08 6.0539476986e+06 1.2293254195e-10 4.5535522135e-10
9.6129585600e+00 2.4439465500e-02 8.6254105500e-02 1.8831195637e+08 5.5643159605e+06 1.2978180446e-10 4.5805444398e-10
9.6447895500e+00 2.5337958200e-02 8.4502928900e-02 1.8355166978e+08 5.1747476900e+06 1.3804264614e-10 4.6039324091e-10
9.6766205400e+00 2.6441006700e-02 8.2727558400e-02 1.7907605301e+08 4.9385639548e+06 1.4765238710e-10 4.6198679625e-10
9.7084515300e+00 2.7741518100e-02 8.0932850000e-02 1.7504865251e+08 4.9067086062e+06 1.5847890116e-10 4.6236623032e-10
9.7402825200e+00 2.9232014300e-02 7.9123284900e-02 1.7153241586e+08 5.0564558302e+06 1.7041685184e-10 4.6130042905e-10
9.7721135100e+00 3.0904502100e-02 7.7303282100e-02 1.6863551854e+08 5.3528399047e+06 1.8326211683e-10 4.5844141705e-10
9.8039444900e+00 3.2750691300e-02 7.5476783100e-02 1.6633564945e+08 5.7234144139e+06 1.9689520201e-10 4.5381249068e-10
9.8357754800e+00 3.4761836900e-02 7.3647712200e-02 1.6467135791e+08 6.1148445886e+06 2.1109825862e-10 4.4730926230e-10
9.8676064700e+00 3.6928713500e-02 7.1819572900e-02 1.6355377481e+08 6.4856768136e+06 2.2578942946e-10 4.3921028984e-10
9.8994374600e+00 3.9242058000e-02 6.9995803700e-02 1.6295613201e+08 6.8089841245e+06 2.4081363197e-10 4.2965555003e-10
9.9312684500e+00 4.1692013000e-02 6.8179564300e-02 1.6275277635e+08 7.0780037155e+06 2.5616775293e-10 4.1906301669e-10
9.9630994400e+00 4.4269037300e-02 6.6374039500e-02 1.6286942454e+08 7.2869598249e+06 2.7180692401e-10 4.0771056336e-10
9.9949304300e+00 4.6962831500e-02 6.4582265600e-02 1.6317702191e+08 7.4440240533e+06 2.8780296974e-10 3.9599810440e-10
1.0026761400e+01 4.9763652100e-02 6.2807289100e-02 1.6357886524e+08 7.5497081931e+06 3.0421810315e-10 3.8421387311e-10
1.0058592400e+01 5.2661117400e-02 6.1052574100e-02 1.6396951381e+08 7.6101542190e+06 3.2116407603e-10 3.7263925100e-10
1.0090423400e+01 5.5644915300e-02 5.9321316800e-02 1.6425354854e+08 7.6195305254e+06 3.3877450925e-10 3.6149874423e-10
1.0122254400e+01 5.8705163300e-02 5.7617535000e-02 1.6436527132e+08 7.5756023251e+06 3.5716281687e-10 3.5093198236e-10
1.0154085400e+01 6.1831565700e-02 5.5945356900e-02 1.6422796807e+08 7.4638299021e+06 3.7649839078e-10 3.4108616745e-10
1.0185916400e+01 6.5014500400e-02 5.4309597800e-02 1.6381878841e+08 7.2793221785e+06 3.9686839971e-10 3.3199110240e-10
1.0217747300e+01 6.8243774100e-02 5.2715674700e-02 1.6308748342e+08 7.0070955821e+06 4.1844887583e-10 3.2373517854e-10
1.0249578300e+01 7.1509885800e-02 5.1169936200e-02 1.6204697383e+08 6.6500895038e+06 4.4129109055e-10 3.1629111689e-10
1.0281409300e+01 7.4803616600e-02 4.9679480300e-02 1.6067294695e+08 6.2045749451e+06 4.6556447753e-10 3.0971853410e-10
1.0313240300e+01 7.8115678000e-02 4.8252573800e-02 1.5900188188e+08 5.6887446098e+06 4.9128775759e-10 3.0398032902e-10
1.0345071300e+01 8.1437249100e-02 4.6898315900e-02 1.5702958220e+08 5.1203376671e+06 5.1861087546e-10 2.9913748417e-10
1.0376902300e+01 8.4759736400e-02 4.5627124900e-02 1.5480378522e+08 4.5364794135e+06 5.4753012840e-10 2.9517807492e-10
1.0408733300e+01 8.8075007700e-02 4.4450324400e-02 1.5233427151e+08 3.9865220439e+06 5.7816935628e-10 2.9218665964e-10
1.0440564300e+01 9.1375253100e-02 4.3380189300e-02 1.4967086283e+08 3.5272506515e+06 6.1050795976e-10 2.9019412256e-10
1.0472395300e+01 9.4653067100e-02 4.2429669900e-02 1.4683349865e+08 3.2349837491e+06 6.4462856207e-10 2.8931330938e-10
1.0504226200e+01 9.7901360000e-02 4.1612108900e-02 1.4387054098e+08 3.1391386123e+06 6.8048232342e-10 2.8961384912e-10
1.0536057200e+01 1.0111345900e-01 4.0940634000e-02 1.4081142380e+08 3.2454077151e+06 7.1807710107e-10 2.9121861801e-10
1.0567888200e+01 1.0428328000e-01 4.0427758600e-02 1.3770284654e+08 3.4818870778e+06 7.5730663979e-10 2.9421076893e-10
1.0599719200e+01 1.0740494600e-01 4.0084654400e-02 1.3458613875e+08 3.7842597357e+06 7.9803869102e-10 2.9868051012e-10
1.0631550200e+01 1.1047328200e-01 3.9920428500e-02 1.3150672512e+08 4.0919983631e+06 8.4005804189e-10 3.0468522433e-10
1.0663381200e+01 1.1348323300e-01 3.9941557200e-02 1.2851949731e+08 4.3677603454e+06 8.8300402176e-10 3.1222755752e-10
1.0695212200e+01 1.1643050900e-01 4.0151463900e-02 1.2566718161e+08 4.5955609908e+06 9.2649892761e-10 3.2129778282e-10
1.0727043200e+01 1.1931109700e-01 4.0550177500e-02 1.2301651717e+08 4.7645650286e+06 9.6987867764e-10 3.3176547159e-10
1.0758874200e+01 1.2212132800e-01 4.1134407300e-02 1.2060266573e+08 4.8802701306e+06 1.0125922778e-09 3.4352626596e-10
1.0790705100e+01 1.2485830200e-01 4.1897426100e-02 1.1849741321e+08 4.9439089350e+06 1.0536795582e-09 3.5629496501e-10
1.0822536100e+01 1.2751916300e-01 4.2829913600e-02 1.1671983867e+08 4.9662470743e+06 1.0925234686e-09 3.6987898324e-10
1.0854367100e+01 1.3010147000e-01 4.3920130400e-02 1.1533465256e+08 4.9508325418e+06 1.1280345248e-09 3.8387224040e-10
1.0886198100e+01 1.3260354200e-01 4.5154700300e-02 1.1433588859e+08 4.9061576127e+06 1.1597718235e-09 3.9805343548e-10
1.0918029100e+01 1.3502380500e-01 4.6519064600e-02 1.1376701983e+08 4.8349396187e+06 1.1868448800e-09 4.1199683083e-10
1.0949860100e+01 1.3736103500e-01 4.7998071600e-02 1.1359036066e+08 4.7446182460e+06 1.2092666508e-09 4.2556230199e-10
1.0981691100e+01 1.3961442100e-01 4.9576384300e-02 1.1381467764e+08 4.6417471878e+06 1.2266820404e-09 4.3845218209e-10
1.1013522100e+01 1.4178314900e-01 5.1238700800e-02 1.1436997152e+08 4.5385601862e+06 1.2396885923e-09 4.5070122381e-10
1.1045353100e+01 1.4386773000e-01 5.2970557900e-02 1.1522290028e+08 4.4518281960e+06 1.2486036165e-09 4.6224673128e-10
1.1077184000e+01 1.4586765400e-01 5.4757503900e-02 1.1627846990e+08 4.3987527219e+06 1.2544682960e-09 4.7330206580e-10
1.1109015000e+01 1.4778333000e-01 5.6585918000e-02 1.1746163168e+08 4.4012879158e+06 1.2581413002e-09 4.8404075371e-10
1.1140846000e+01 1.4961518200e-01 5.8443079600e-02 1.1866803386e+08 4.4668160197e+06 1.2607875697e-09 4.9477346689e-10
1.1172677000e+01 1.5136389300e-01 6.0316776900e-02 1.1979140804e+08 4.6007489928e+06 1.2635621826e-09 5.0584824810e-10
1.1204508000e+01 1.5303098400e-01 6.2195957900e-02 1.2073752667e+08 4.7853321299e+06 1.2674682696e-09 5.1757723726e-10
1.1236339000e+01 1.5461739200e-01 6.4069893200e-02 1.2138752151e+08 4.9993746474e+06 1.2737503005e-09 5.3041344467e-10
1.1268170000e+01 1.5612382200e-01 6.5928541700e-02 1.2167755872e+08 5.2114728372e+06 1.2830946285e-09 5.4460970683e-10
1.1300001000e+01 1.5755172200e-01 6.7762702900e-02 1.2149932762e+08 5.3887779256e+06 1.2967291679e-09 5.6067837245e-10
1.1331831900e+01 1.5890251300e-01 6.9563866400e-02 1.2083421537e+08 5.5067510697e+06 1.3150456806e-09 5.7880773997e-10
1.1363662900e+01 1.6017835300e-01 7.1324268700e-02 1.1960645545e+08 5.5372344575e+06 1.3392116036e-09 5.9953892650e-10
1.1395493900e+01 1.6137973900e-01 7.3036075200e-02 1.1784915360e+08 5.4726130721e+06 1.3693754606e-09 6.2299592683e-10
1.1427324900e+01 1.6250868100e-01 7.4692915400e-02 1.1553427957e+08 5.2990691282e+06 1.4065841030e-09 6.4971097876e-10
1.1459155900e+01 1.6356741700e-01 7.6288547000e-02 1.1274217521e+08 5.0292447110e+06 1.4508094836e-09 6.7975166738e-10
1.1490986900e+01 1.6455465900e-01 7.7816363800e-02 1.0949744509e+08 4.6723706715e+06 1.5028173384e-09 7.1355566434e-10
1.1522817900e+01 1.6547567500e-01 7.9272222600e-02 1.0591271393e+08 4.2644147865e+06 1.5623778190e-09 7.5110640912e-10
1.1554648900e+01 1.6633065100e-01 8.0651285400e-02 1.0205928298e+08 3.8514478199e+06 1.6297454395e-09 7.9262925306e-10
1.1586479900e+01 1.6711888700e-01 8.1948397500e-02 9.8059295612e+07 3.4985863358e+06 1.7042635882e-09 8.3791164317e-10
1.1618310800e+01 1.6784349800e-01 8.3160517200e-02 9.4015014453e+07 3.2940650274e+06 1.7852839674e-09 8.8675405056e-10
1.1650141800e+01 1.6850605600e-01 8.4284161400e-02 9.0034048207e+07 3.2874825084e+06 1.8715814667e-09 9.3862758920e-10
1.1681972800e+01 1.6910704000e-01 8.5316386300e-02 8.6227502244e+07 3.5010135068e+06 1.9611728926e-09 9.9263254640e-10
1.1713803800e+01 1.6964708700e-01 8.6254312500e-02 8.2668520541e+07 3.8657982641e+06 2.0521364830e-09 1.0477793099e-09
1.1745634800e+01 1.7012715600e-01 8.7096023400e-02 7.9454691723e+07 4.3127621574e+06 2.1411845205e-09 1.1023162563e-09
1.1777465800e+01 1.7054833300e-01 8.7839695100e-02 7.6612618144e+07 4.7678097498e+06 2.2261128406e-09 1.1548828388e-09
1.1809296800e+01 1.7091158400e-01 8.8484023600e-02 7.4209175499e+07 5.1772649948e+06 2.3031058202e-09 1.2031371044e-09
1.1841127800e+01 1.7121715100e-01 8.9027931200e-02 7.2223754434e+07 5.5101047727e+06 2.3706487200e-09 1.2458660056e-09
1.1872958800e+01 1.7146527300e-01 8.9470576500e-02 7.0683327106e+07 5.7368241756e+06 2.4258234582e-09 1.2810152108e-09
1.1904789700e+01 1.7165505200e-01 8.9811139400e-02 6.9529286979e+07 5.8545680734e+06 2.4688165154e-09 1.3083231796e-09
1.1936620700e+01 1.7178932600e-01 9.0050247800e-02 6.8750400572e+07 5.8524926740e+06 2.4987392738e-09 1.3269733941e-09
1.1968451700e+01 1.7186590500e-01 9.0187577000e-02 6.8266071844e+07 5.7458610214e+06 2.5175889041e-09 1.3380047815e-09
1.2000282700e+01 1.7188571700e-01 9.0223554800e-02 6.8036311475e+07 5.5404896014e+06 2.5263820638e-09 1.3419728868e-09
1.2032113700e+01 1.7184957400e-01 9.0159123500e-02 6.7977673594e+07 5.2635806994e+06 2.5280296443e-09 1.3406722232e-09
1.2063944700e+01 1.7175476200e-01 8.9994299500e-02 6.8035353457e+07 4.9366063891e+06 2.5244928302e-09 1.3353807516e-09
1.2095775700e+01 1.7160287900e-01 8.9730756200e-02 6.8139970006e+07 4.5933286699e+06 2.5183879445e-09 1.3277570164e-09
1.2127606700e+01 1.7139411500e-01 8.9369949600e-02 6.8236653756e+07 4.2683881796e+06 2.5117602574e-09 1.3190964682e-09
1.2159437700e+01 1.7112606300e-01 8.8912267800e-02 6.8280515244e+07 3.9939188797e+06 2.5062210264e-09 1.3103874608e-09
1.2191268600e+01 1.7079990300e-01 8.8359847800e-02 6.8228630482e+07 3.8051372914e+06 2.5033464953e-09 1.3025589604e-09
1.2223099600e+01 1.7041455700e-01 8.7714269700e-02 6.8063212960e+07 3.7126457315e+06 2.5037689170e-09 1.2959342678e-09
1.2254930600e+01 1.6997025600e-01 8.6977346600e-02 6.7759164335e+07 3.7240701194e+06 2.5084467565e-09 1.2910071849e-09
1.2286761600e+01 1.6946499900e-01 8.6150315300e-02 6.7322378507e+07 3.8148357642e+06 2.5172164555e-09 1.2875934065e-09
1.2318592600e+01 1.6890014400e-01 8.5235417300e-02 6.6745759658e+07 3.9619560072e+06 2.5304999878e-09 1.2858198846e-09
