# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
2.546479089470325419e-01 5.258299999999999606e-03 4.272399999999999982e-03 9.530699999999999589e-03 7.856668240380949983e-04 5.708371224145583432e-07 6.602549708484925725e-07 1.260315493477775983e-07
2.673803043943841495e-01 3.673860000000000146e-03 4.729670000000000055e-03 8.403529999999999334e-03 6.927481429285206648e-04 5.033257665569594088e-07 6.843010372074339313e-07 1.345912587456178514e-07
2.801126998417358127e-01 1.823050000000000104e-03 5.231269999999999670e-03 7.054319999999999341e-03 5.815255112581881828e-04 4.225154216785196736e-07 7.088824779475864165e-07 1.434605404684604279e-07
2.928450952890874204e-01 1.242109999999999937e-04 5.757159999999999882e-03 5.881370999999999821e-03 4.848330211379809577e-04 3.522621525693216317e-07 7.340689723886136188e-07 1.526466547069654541e-07
3.055774907364390280e-01 -9.937940000000001009e-04 6.294400000000000342e-03 5.300606000000000241e-03 4.369574408487593778e-04 3.174774860286592479e-07 7.599459147605713445e-07 1.621578488806723510e-07
3.183098861837906912e-01 -1.217100000000000039e-03 6.832559999999999675e-03 5.615459999999999202e-03 4.629125482611938795e-04 3.363355291252537136e-07 7.864641440796287867e-07 1.720026010771302546e-07
3.310422816311422989e-01 -4.460660000000000081e-04 7.355559999999999703e-03 6.909493999999999532e-03 5.695867257064301343e-04 4.138411315329049341e-07 8.133421558943450690e-07 1.821872843023467826e-07
3.437746770784939621e-01 1.160830000000000065e-03 7.832969999999999863e-03 8.993799999999999711e-03 7.414072714526549757e-04 5.386797309297380682e-07 8.400615953679715818e-07 1.927131794999500276e-07
3.565070725258456252e-01 3.212650000000000054e-03 8.213889999999999733e-03 1.142653999999999892e-02 9.419511044880495140e-04 6.843876328868652958e-07 8.659582851556297367e-07 2.035740393798850947e-07
3.692394679731971774e-01 5.176059999999999689e-03 8.426060000000000841e-03 1.360212000000000053e-02 1.121295856609174019e-03 8.146930487306823743e-07 8.903737408611111766e-07 2.147551963259317294e-07
