# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.426028290103382501e+00 6.619429999999999759e-02 4.784589999999999677e-02 1.140401999999999944e-01 9.335073947390293975e-03 6.782527385166778660e-06 6.719104763151765633e-06 3.522049076113320779e-06
1.438760685550733776e+00 6.322550000000000392e-02 5.595750000000000030e-02 1.191830000000000112e-01 9.756051973530540863e-03 7.088394805922230282e-06 6.808235322212859705e-06 3.608166797772155417e-06
1.451493080998085494e+00 6.175749999999999990e-02 6.071590000000000320e-02 1.224734000000000100e-01 1.002539670737433337e-02 7.284090956123234902e-06 6.881188324848838682e-06 3.695316375432513880e-06
1.464225476445436991e+00 6.129350000000000076e-02 6.100370000000000098e-02 1.222971999999999948e-01 1.001097337218612507e-02 7.273611481996860952e-06 6.942280033982119772e-06 3.783319308231807087e-06
1.476957871892788710e+00 6.137669999999999931e-02 5.679359999999999964e-02 1.181703000000000059e-01 9.673154632184925716e-03 7.028164593392275881e-06 6.997930975064026135e-06 3.872065447825157763e-06
1.489690267340140206e+00 6.179319999999999952e-02 4.916000000000000231e-02 1.109532000000000018e-01 9.082379079478857323e-03 6.598928425869883065e-06 7.055614131627750051e-06 3.961533094692953503e-06
1.502422662787491925e+00 6.260240000000000249e-02 4.000820000000000071e-02 1.026105999999999963e-01 8.399472631458787877e-03 6.102753279180448372e-06 7.122513362730399022e-06 4.051793857673522439e-06
1.515155058234843644e+00 6.402739999999999820e-02 3.158539999999999959e-02 9.561279999999999779e-02 7.826648482877429300e-03 5.686559953178564500e-06 7.204298921137040191e-06 4.143001177422610475e-06
1.527887453682195140e+00 6.629469999999999807e-02 2.589620000000000116e-02 9.219089999999999230e-02 7.546539455178645321e-03 5.483042856055775729e-06 7.304396147821908679e-06 4.235366398944122838e-06
1.540619849129546859e+00 6.951279999999999959e-02 2.417290000000000064e-02 9.368569999999999676e-02 7.668900416809360659e-03 5.571945908973495867e-06 7.423939305327693268e-06 4.329129894579498438e-06
1.553352244576898578e+00 7.364010000000000000e-02 2.654010000000000050e-02 1.001801999999999970e-01 8.200525560849148549e-03 5.958205527099082752e-06 7.562340298959461180e-06 4.424535513682681578e-06
1.566084640024250074e+00 7.852820000000000633e-02 3.196929999999999911e-02 1.104974999999999985e-01 9.045076503739549190e-03 6.571825722354625847e-06 7.718158364433543877e-06 4.521814189490204401e-06
1.578817035471601793e+00 8.398260000000000447e-02 3.854559999999999931e-02 1.225282000000000038e-01 1.002988251196181187e-02 7.287350179631323835e-06 7.889848332550472977e-06 4.621177846195661441e-06
1.591549430918953512e+00 8.977459999999999607e-02 4.398690000000000239e-02 1.337615000000000054e-01 1.094941515197138220e-02 7.955449366372436813e-06 8.076043364537745239e-06 4.722819869574119662e-06
1.604281826366305008e+00 9.557259999999999367e-02 4.628630000000000244e-02 1.418589000000000100e-01 1.161225008019492293e-02 8.437041272109620111e-06 8.275250199223689194e-06 4.826915437438891278e-06
1.617014221813656727e+00 1.008239999999999970e-01 4.430400000000000310e-02 1.451280000000000070e-01 1.187985124400745170e-02 8.631470607333942808e-06 8.485131874188943068e-06 4.933615343642588777e-06
1.629746617261008446e+00 1.046710000000000002e-01 3.813930000000000098e-02 1.428103000000000011e-01 1.169012954159140416e-02 8.493625674401509757e-06 8.701756275359780792e-06 5.043030471857317551e-06
1.642479012708359942e+00 1.059950000000000059e-01 2.916490000000000055e-02 1.351598999999999995e-01 1.106388502670003528e-02 8.038619040710234616e-06 8.919267282133438177e-06 5.155209391917867849e-06
1.655211408155711661e+00 1.036490000000000050e-01 1.969200000000000117e-02 1.233410000000000062e-01 1.009641648949288241e-02 7.335691363342536768e-06 9.130271030234966736e-06 5.270116321635467801e-06
1.667943803603063158e+00 9.685409999999999853e-02 1.234709999999999974e-02 1.092011999999999983e-01 8.938964305076253086e-03 6.494728433421498798e-06 9.326967506723166546e-06 5.387618751594790592e-06
1.680676199050414876e+00 8.565839999999999566e-02 9.325869999999999993e-03 9.498426999999999565e-02 7.775198432560495761e-03 5.649178205887707131e-06 9.502728654141772623e-06 5.507492320431597470e-06
1.693408594497766595e+00 7.126250000000000639e-02 1.174380000000000042e-02 8.300630000000000508e-02 6.794708783387463404e-03 4.936789859114322828e-06 9.653623262317487526e-06 5.629445444396093720e-06
1.706140989945118092e+00 5.606200000000000072e-02 1.927999999999999853e-02 7.534199999999999231e-02 6.167326445799634071e-03 4.480956524569716274e-06 9.779369814848175489e-06 5.753159720688152255e-06
1.718873385392469810e+00 4.329510000000000303e-02 3.023280000000000065e-02 7.352790000000000714e-02 6.018828305249542161e-03 4.373063141978042391e-06 9.883380488738011813e-06 5.878336676912049251e-06
1.731605780839821529e+00 3.633019999999999999e-02 4.198219999999999730e-02 7.831240000000000423e-02 6.410476700300487760e-03 4.657620712679693808e-06 9.971873106087122249e-06 6.004739147150432308e-06
1.744338176287173026e+00 3.776360000000000133e-02 5.172800000000000314e-02 8.949160000000000448e-02 7.325580836146141847e-03 5.322502308329792889e-06 1.005234250303121063e-05 6.132217262979594096e-06
1.757070571734524522e+00 4.859369999999999662e-02 5.728430000000000327e-02 1.058779999999999999e-01 8.666934637099808075e-03 6.297081507106162204e-06 1.013190052102331206e-05 6.260714144973448062e-06
1.769802967181876019e+00 6.775470000000000104e-02 5.769230000000000191e-02 1.254470000000000030e-01 1.026880890666861598e-02 7.460945463854122893e-06 1.021599217379693559e-05 6.390252853128811275e-06
1.782535362629227738e+00 9.220599999999999630e-02 5.346959999999999907e-02 1.456755999999999884e-01 1.192467654678305844e-02 8.664039052462214199e-06 1.030783676013771586e-05 6.520911606169138576e-06
1.795267758076579456e+00 1.176080000000000042e-01 4.642709999999999892e-02 1.640350999999999893e-01 1.342754387021034314e-02 9.755968139994237957e-06 1.040863720368920289e-05 6.652796775560243595e-06
1.808000153523930953e+00 1.394259999999999944e-01 3.911889999999999812e-02 1.785449000000000064e-01 1.461528342136724813e-02 1.061893677608302922e-05 1.051833505418663360e-05 6.786022018711758346e-06
1.820732548971282672e+00 1.541490000000000082e-01 3.409920000000000312e-02 1.882482000000000044e-01 1.540957370701838067e-02 1.119603939407641127e-05 1.063649511902365542e-05 6.920697850405198653e-06
