# coord_A   rho_avg_e_per_A3
3.629791574305555457e+01 2.437429102773291500e+00
3.636614490798611143e+01 2.889329929070542313e+00
3.643437407291666830e+01 3.356673025137798749e+00
3.650260323784722516e+01 3.843466918616142092e+00
3.657083240277778202e+01 4.352528566491157491e+00
3.663906156770833178e+01 4.881850346502666582e+00
3.670729073263888864e+01 5.422433743996036171e+00
3.677551989756944550e+01 5.958303502476293367e+00
3.684374906250000237e+01 6.468371549254039898e+00
3.691197822743055923e+01 6.929222754014999097e+00
3.698020739236110899e+01 7.317950897177747827e+00
3.704843655729166585e+01 7.614648536719009542e+00
3.711666572222222271e+01 7.804589098219780752e+00
3.718489488715277957e+01 7.880185439856386864e+00
3.725312405208333644e+01 7.842465112704174679e+00
3.732135321701389330e+01 7.701402508265850599e+00
3.738958238194444306e+01 7.474417777703929566e+00
3.745781154687499992e+01 7.182894559827019521e+00
3.752604071180555678e+01 6.847485009395084532e+00
3.759426987673611364e+01 6.483747316354964596e+00
3.766249904166667051e+01 6.099774837998038102e+00
3.773072820659722026e+01 5.696736250399901280e+00
3.779895737152777713e+01 5.271952604600149250e+00
3.786718653645833399e+01 4.822947558914575161e+00
3.793541570138889085e+01 4.350477843610140560e+00
3.800364486631944771e+01 3.859154242365462117e+00
3.807187403125000458e+01 3.355604939386873653e+00
3.814010319618055433e+01 2.845491456912916384e+00
3.820833236111111120e+01 2.331307901122747328e+00
3.827656152604166806e+01 1.812418209988503115e+00
3.834479069097222492e+01 1.287466293779830462e+00
3.841301985590278179e+01 7.578665856750466112e-01
3.848124902083333154e+01 2.303618441552044427e-01
