# omega_THz  Jin_native  Jout_native  Jsum_native  G_native_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_smoothed_eV_ps^-1_THz^-1_A^-2_K^-1  G_paper_MW_m^-2_K^-1_THz^-1  G_paper_smoothed_MW_m^-2_K^-1_THz^-1  cumulative_integral_native
1.400563499208679064e-01 6.157489999999999838e-03 6.662969999999999830e-03 1.282045999999999880e-02 1.015593728720937165e-07 6.414291502092686555e-09 1.627160541793620130e+00 1.027682796831766443e-01 1.831076479830965314e-09
1.527887453682195140e-01 4.817530000000000423e-03 3.281609999999999909e-03 8.099140000000001199e-03 6.415866351155022986e-08 3.008792814315604964e-09 1.027935115468741722e+00 4.820617543643562763e-02 1.891065697756088995e-09
1.655211408155711494e-01 3.170780000000000213e-03 -8.865550000000000253e-04 2.284224999999999971e-03 1.809486231373587837e-08 9.072636830888043688e-11 2.899116559451480057e-01 1.453596673921663191e-03 1.910797849721002521e-09
1.782535362629228126e-01 1.403270000000000082e-03 -5.353990000000000311e-03 -3.950720000000000447e-03 -3.129627529692680022e-08 -1.936507821903345250e-09 -5.014216101196753428e-01 -3.102627583811773046e-02 1.899047240032726245e-09
1.909859317102743925e-01 -3.485720000000000094e-04 -9.560340000000000504e-03 -9.908912000000000622e-03 -7.849506870773467094e-08 -2.833453259063372243e-09 -1.257629649677570738e+00 -4.539692605202483994e-02 1.868680724657053841e-09
2.037183271576260557e-01 -1.988230000000000119e-03 -1.294960000000000035e-02 -1.493783000000000090e-02 -1.183324659856158057e-07 -2.573580291368641015e-09 -1.895895120457534277e+00 -4.123330208553748627e-02 1.834258479976454804e-09
2.164507226049776911e-01 -3.429929999999999871e-03 -1.503840000000000038e-02 -1.846833000000000155e-02 -1.462998997535872243e-07 -1.342355149625390176e-09 -2.343982809417398006e+00 -2.150690055259374053e-02 1.809328860685937129e-09
2.291831180523292710e-01 -4.567439999999999868e-03 -1.546999999999999938e-02 -2.003744000000000011e-02 -1.587298615152814998e-07 5.123863750742094831e-10 -2.543132752378398642e+00 8.209334777238584679e-03 1.804045115362667459e-09
2.419155134996809342e-01 -5.259790000000000298e-03 -1.405469999999999983e-02 -1.931449000000000013e-02 -1.530028947279836804e-07 2.565336851898457657e-09 -2.451376628675372427e+00 4.110122762450827555e-02 1.823638509964325047e-09
2.546479089470325419e-01 -5.347199999999999870e-03 -1.079910000000000071e-02 -1.614630000000000232e-02 -1.279055589428684440e-07 4.412023048748073694e-09 -2.049272978969735703e+00 7.068840237373606727e-02 1.868057762681087796e-09
2.673803043943841495e-01 -4.697729999999999788e-03 -5.921909999999999848e-03 -1.061963999999999964e-02 -8.412521692103102593e-08 5.755813916243398424e-09 -1.347834568810573286e+00 9.221830566257205319e-02 1.932788223222323263e-09
2.801126998417358127e-01 -3.272390000000000021e-03 1.500039999999999956e-04 -3.122385999999999998e-03 -2.473449190002583910e-08 6.462859222367840892e-09 -3.962902497608366548e-01 1.035464203490916446e-01 2.010574712343688992e-09
2.928450952890874204e-01 -1.186109999999999986e-03 6.815029999999999699e-03 5.628919999999999930e-03 4.459041135397527337e-08 6.572713730818125065e-09 7.144171517178748987e-01 1.053064836148776551e-01 2.093561747205071373e-09
3.055774907364390280e-01 1.260250000000000085e-03 1.336649999999999991e-02 1.462675000000000086e-02 1.158681948352006957e-07 6.264036620236613825e-09 1.856413143887180262e+00 1.003609310746343408e-01 2.175283038069350789e-09
3.183098861837906912e-01 3.595769999999999869e-03 1.909579999999999958e-02 2.269157000000000118e-02 1.797549868478366618e-07 5.785936321475378907e-09 2.879992397725811948e+00 9.270091980079764316e-02 2.251995548381233088e-09
3.310422816311422989e-01 5.249720000000000254e-03 2.341319999999999860e-02 2.866291999999999798e-02 2.270580135098890998e-07 5.373976336150390680e-09 3.637870438080006430e+00 8.610059317449085536e-02 2.323041758938631172e-09
3.437746770784939621e-01 5.666339999999999745e-03 2.595980000000000162e-02 3.162614000000000397e-02 2.505316458820540462e-07 5.173268154908042760e-09 4.013959491097892851e+00 8.288489359209957885e-02 2.390187602808659980e-09
3.565070725258456252e-01 4.440219999999999931e-03 2.667999999999999886e-02 3.112021999999999705e-02 2.465239177721851268e-07 5.189501986900238977e-09 3.949748607767323616e+00 8.314498825508137569e-02 2.456159046496415751e-09
3.692394679731971774e-01 1.438819999999999943e-03 2.583119999999999861e-02 2.727001999999999898e-02 2.160239281125211863e-07 5.281192455155817166e-09 3.461084900067771475e+00 8.461403151307743398e-02 2.522817557618737752e-09
3.819718634205487851e-01 -3.122730000000000210e-03 2.392319999999999863e-02 2.080046999999999799e-02 1.647743285845281086e-07 5.196073620607044508e-09 2.639975791411692363e+00 8.325027743480387099e-02 2.589517905060605085e-09
3.947042588679004482e-01 -8.681239999999999790e-03 2.159780000000000033e-02 1.291656000000000054e-02 1.023206447557085408e-07 4.643007605587688311e-09 1.639357462034108703e+00 7.438918297156882353e-02 2.652155441565867401e-09
4.074366543152521114e-01 -1.441090000000000079e-02 1.948000000000000079e-02 5.069099999999999995e-03 4.015570556952950959e-08 3.380394823871621869e-09 6.433653318528383958e-01 5.415989600501657647e-02 2.703234007848426565e-09
4.201690497626037191e-01 -1.938470000000000124e-02 1.803729999999999917e-02 -1.347400000000002068e-03 -1.067364969804978207e-08 1.297371033815919695e-09 -1.710107214571651713e-01 2.078617556008290415e-02 2.733013590203525228e-09
4.329014452099553822e-01 -2.278039999999999926e-02 1.748219999999999982e-02 -5.298199999999999438e-03 -4.197055872807426088e-08 -1.535281244629775010e-09 -6.724424851004533465e-01 -2.459791736764263548e-02 2.731499006761002943e-09
4.456338406573069344e-01 -2.408329999999999846e-02 1.774059999999999873e-02 -6.342699999999999727e-03 -5.024473648494897360e-08 -4.860273514452979932e-09 -8.050094277767253503e-01 -7.787016659705625621e-02 2.690783640612086532e-09
4.583662361046585421e-01 -2.323199999999999918e-02 1.848910000000000137e-02 -4.742899999999997812e-03 -3.757165886364866058e-08 -8.278270579273125265e-09 -6.019643393195687198e-01 -1.326325169204104482e-01 2.607141071110193185e-09
4.710986315520102052e-01 -2.066180000000000100e-02 1.924829999999999944e-02 -1.413500000000001561e-03 -1.119727167002624348e-08 -1.003829667590290252e-08 -1.794000703426620602e-01 -1.608312437929150240e-01 2.490534182344736183e-09
4.838310269993618684e-01 -1.722330000000000041e-02 1.950609999999999844e-02 2.282799999999998025e-03 1.808357394293304267e-08 -1.127099725540742236e-08 2.897307963057856872e-01 -1.805812844449190269e-01 2.354875003826089283e-09
4.965634224467134761e-01 -1.398579999999999962e-02 1.884359999999999855e-02 4.857799999999998924e-03 3.848185802522349749e-08 -1.184311375594916694e-08 6.165473376091846758e-01 -1.897476013358573299e-01 2.207726002920800957e-09
5.092958178940650837e-01 -1.196919999999999928e-02 1.703489999999999865e-02 5.065699999999999370e-03 4.012877191287716392e-08 -1.177991338390807051e-08 6.429338070992727250e-01 -1.887350197424138287e-01 2.057337141316710162e-09
5.220282133414166914e-01 -1.187180000000000006e-02 1.410549999999999998e-02 2.233699999999999922e-03 1.769462025421831623e-08 -1.125869758939376246e-08 2.834990711881172354e-01 -1.803842220699881094e-01 1.910668788581823828e-09
5.347606087887682991e-01 -1.386880000000000057e-02 1.033629999999999965e-02 -3.532500000000000917e-03 -2.798327709541398544e-08 -1.055546360767381056e-08 -4.483415270501967531e-01 -1.691171715325232305e-01 1.771795525225155092e-09
5.474930042361200178e-01 -1.754059999999999994e-02 6.215100000000000312e-03 -1.132549999999999876e-02 -8.971680247533219715e-08 -9.962119837677253302e-09 -1.437421646031705968e+00 -1.596107562903436861e-01 1.641176532200031557e-09
5.602253996834716254e-01 -2.195499999999999882e-02 2.341329999999999974e-03 -1.961366999999999972e-02 -1.553728980801155773e-07 -9.700603403692178185e-09 -2.489348268608246428e+00 -1.554208010909647608e-01 1.515999748259558080e-09
5.729577951308232331e-01 -2.588750000000000079e-02 -6.988660000000000271e-04 -2.658636600000000016e-02 -2.106082510228147129e-07 -9.859778636762051315e-09 -3.374316187163603153e+00 -1.579710694823253103e-01 1.391474488639389323e-09
5.856901905781748408e-01 -2.812239999999999879e-02 -2.464050000000000181e-03 -3.058644999999999767e-02 -2.422955713276786332e-07 -1.037250999471268695e-08 -3.882003029028870511e+00 -1.661859314946013133e-01 1.262671738808943091e-09
5.984225860255264484e-01 -2.775630000000000111e-02 -2.766380000000000141e-03 -3.052267999999999995e-02 -2.417904068321728000e-07 -1.103699923074460226e-08 -3.873909401518611961e+00 -1.768322227697497473e-01 1.126374569912820745e-09
6.111549814728780561e-01 -2.442429999999999948e-02 -1.729639999999999954e-03 -2.615394000000000052e-02 -2.071827176664774344e-07 -1.157364620304250230e-08 -3.319433092138491581e+00 -1.854302551669751720e-01 9.824307304214045088e-10
6.238873769202297748e-01 -1.839299999999999963e-02 2.233790000000000038e-04 -1.816962100000000038e-02 -1.439336275050680321e-07 -1.169982659098596788e-08 -2.306070948354796979e+00 -1.874518878592959237e-01 8.342672008980284164e-10
6.366197723675813824e-01 -1.049699999999999939e-02 2.457889999999999901e-03 -8.039109999999998618e-03 -6.368312603836190614e-08 -1.120357117784830129e-08 -1.020316165187404422e+00 -1.795009995850440632e-01 6.884596421576342132e-10
6.493521678149329901e-01 -1.941720000000000078e-03 4.270900000000000217e-03 2.329180000000000139e-03 1.845098070632592632e-08 -1.000059268062601612e-08 2.956173016206021242e-01 -1.602271591905042869e-01 5.534697424693662895e-10
6.620845632622845978e-01 5.979339999999999655e-03 5.055839999999999813e-03 1.103517999999999860e-02 8.741698506377081406e-08 -8.166467564692862913e-09 1.400574508839006027e+00 -1.308412351446978927e-01 4.378146448897360725e-10
6.748169587096363164e-01 1.218110000000000026e-02 4.442510000000000209e-03 1.662361000000000047e-02 1.316866482536715713e-07 -5.942306504578821521e-09 2.109852708418094913e+00 -9.520624633702401418e-02 3.479953995260816742e-10
6.875493541569879241e-01 1.602829999999999880e-02 2.371809999999999804e-03 1.840010999999999730e-02 1.457594838545216253e-07 -3.716325693263456396e-09 2.335324392156147955e+00 -5.954210190080561071e-02 2.865066372143563256e-10
7.002817496043395318e-01 1.746740000000000098e-02 -9.159879999999999585e-04 1.655141200000000146e-02 1.311147199763227390e-07 -1.984561861336630019e-09 2.100689407195173164e+00 -3.179618642961096892e-02 2.502136598413295177e-10
7.130141450516912505e-01 1.701710000000000028e-02 -4.973019999999999871e-03 1.204408000000000041e-02 9.540915159216804840e-08 -1.293086529469994961e-09 1.528623133507355458e+00 -2.071753023256978424e-02 2.293475021167665285e-10
7.257465404990427471e-01 1.562020000000000075e-02 -9.283120000000000607e-03 6.337080000000000143e-03 5.020021673483539540e-08 -2.164393669355199291e-09 8.042961427428904075e-01 -3.467740963818422006e-02 2.073364995453516023e-10
7.384789359463943548e-01 1.438539999999999958e-02 -1.340079999999999917e-02 9.846000000000004054e-04 7.799670099970166328e-09 -5.012636116722554339e-09 1.249644918708064378e-01 -8.031128460957373538e-02 1.616461088584699675e-10
7.512113313937459624e-01 1.427819999999999957e-02 -1.704479999999999884e-02 -2.766599999999999268e-03 -2.191607485128727241e-08 -1.005766704043781069e-08 -3.511342303572749235e-01 -1.611415912474139234e-01 6.570557920425137792e-11
7.639437268410975701e-01 1.583530000000000007e-02 -2.012040000000000009e-02 -4.285100000000000020e-03 -3.394512121204768327e-08 -1.725318197302279885e-08 -5.438608004424055897e-01 -2.764264501932714446e-01 -1.081606856168951377e-10
7.766761222884492888e-01 1.897899999999999934e-02 -2.267129999999999840e-02 -3.692299999999999055e-03 -2.924915895807417243e-08 -2.624734635679703286e-08 -4.686231904677822246e-01 -4.205288503736523409e-01 -3.850936500488913747e-10
7.894085177358008965e-01 2.299299999999999955e-02 -2.479189999999999866e-02 -1.798899999999999111e-03 -1.425028086820670477e-08 -3.639212123881403228e-08 -2.283146703497801466e-01 -5.830660631052297926e-01 -7.838688860683347797e-10
8.021409131831525041e-01 2.668330000000000007e-02 -2.653780000000000028e-02 1.454999999999997962e-04 1.152602071445924582e-09 -4.680889034974659132e-08 1.846672107170659050e-02 -7.499611038183207068e-01 -1.313542976650953564e-09
8.148733086305042228e-01 2.869769999999999960e-02 -2.787589999999999860e-02 8.218000000000010019e-04 6.510023246146139083e-09 -5.650498666149955615e-08 1.043020713177217479e-01 -9.053096933353625975e-01 -1.971259545304076571e-09
8.276057040778558305e-01 2.792690000000000103e-02 -2.868980000000000141e-02 -7.629000000000003834e-04 -6.043437252962869469e-09 -6.452153406252175574e-08 -9.682653955742256957e-02 -1.033748942648074598e+00 -2.741738306041743698e-09
8.403380995252074381e-01 2.387519999999999920e-02 -2.883219999999999880e-02 -4.956999999999999601e-03 -3.926768706637426354e-08 -7.008304072495505741e-08 -6.291377068896885083e-01 -1.122854102891934103e+00 -3.598657643650127901e-09
8.530704949725590458e-01 1.688129999999999839e-02 -2.819779999999999856e-02 -1.131650000000000017e-02 -8.964550750184070286e-08 -7.271597636899630436e-08 -1.436279374625208938e+00 -1.165038382569020481e+00 -4.507744421216783332e-09
8.658028904199107645e-01 8.109649999999999498e-03 -2.677929999999999894e-02 -1.866964999999999944e-02 -1.478946890939548784e-07 -7.231012387482769796e-08 -2.369534151590291238e+00 -1.158535908738944853e+00 -5.431009250462602839e-09
8.785352858672622611e-01 -7.076930000000000156e-04 -2.468069999999999986e-02 -2.538839299999999868e-02 -2.011183117696443160e-07 -6.910950395688313992e-08 -3.222270597868512887e+00 -1.107256324270487147e+00 -6.331314563247912034e-09
8.912676813146138688e-01 -7.714720000000000431e-03 -2.208639999999999909e-02 -2.980112000000000039e-02 -2.360744511574475381e-07 -6.363649343548935368e-08 -3.782329695288367155e+00 -1.019569028520354248e+00 -7.176401829674307805e-09
9.040000767619654765e-01 -1.143390000000000031e-02 -1.920080000000000051e-02 -3.063470000000000082e-02 -2.426777916022303476e-07 -5.656795942517459112e-08 -3.888126872958148628e+00 -9.063186282407480476e-01 -7.941647143851561640e-09
9.167324722093170841e-01 -1.117300000000000064e-02 -1.619280000000000025e-02 -2.736580000000000262e-02 -2.167826650637452036e-07 -4.859214945877088533e-08 -3.473241206213806720e+00 -7.785320645867845890e-01 -8.611117189650034390e-09
9.294648676566688028e-01 -7.206210000000000220e-03 -1.317399999999999995e-02 -2.038020999999999930e-02 -1.614451701890239076e-07 -4.027751543055341755e-08 -2.586636793490074471e+00 -6.453169409840713300e-01 -9.176879047972287872e-09
9.421972631040204105e-01 -6.699149999999999853e-04 -1.022080000000000037e-02 -1.089071500000000046e-02 -8.627258191427642772e-08 -3.198004128797443577e-08 -1.382239148979046872e+00 -5.123767490594790530e-01 -9.636884941072154703e-09
9.549296585513720181e-01 6.794019999999999573e-03 -7.432450000000000168e-03 -6.384300000000005942e-04 -5.057427769575417881e-09 -2.380611162762885889e-08 -8.102892600556470259e-02 -3.814159579618266460e-01 -9.992030620776099469e-09
9.676620539987237368e-01 1.353129999999999958e-02 -4.989989999999999704e-03 8.541309999999999875e-03 6.766138555918765305e-08 -1.563604238368828830e-08 1.084054909669954769e+00 -2.505170175537903554e-01 -1.024312717185981880e-08
9.803944494460753445e-01 1.834459999999999910e-02 -3.183420000000000173e-03 1.516117999999999980e-02 1.201017695777631932e-07 -7.201333785092809039e-09 1.924242489195442385e+00 -1.153780872411047653e-01 -1.038851442404024126e-08
9.931268448934269522e-01 2.079189999999999858e-02 -2.379710000000000159e-03 1.841218999999999842e-02 1.458551775522746781e-07 1.801558933229529958e-09 2.336857574221757883e+00 2.886415627594319036e-02 -1.042289045841053498e-08
1.005859240340778671e+00 2.122680000000000053e-02 -2.932000000000000144e-03 1.829479999999999995e-02 1.449252534480338690e-07 1.158573968265394651e-08 2.321958547509678006e+00 1.856240140715472720e-01 -1.033766426843592786e-08
1.018591635788130167e+00 2.058540000000000023e-02 -5.055300000000000418e-03 1.553009999999999981e-02 1.230242297578170189e-07 2.216537485251413093e-08 1.971065463338218970e+00 3.551284567254933688e-01 -1.012279799991062067e-08
1.031324031235481886e+00 2.000559999999999838e-02 -8.711679999999999424e-03 1.129391999999999896e-02 8.946663633501424221e-08 3.329186099012704679e-08 1.433413542585352030e+00 5.333944178075765707e-01 -9.769746271327843079e-09
1.044056426682833383e+00 2.041429999999999981e-02 -1.354950000000000078e-02 6.864799999999999028e-03 5.438063711382812802e-08 4.445514202842528979e-08 8.712738612580862574e-01 7.122498981909436422e-01 -9.274793477688524195e-09
1.056788822130185101e+00 2.221429999999999932e-02 -1.892500000000000085e-02 3.289299999999998475e-03 2.605672847839919488e-08 5.495725869799999155e-08 4.174748152657356548e-01 8.805123575462884267e-01 -8.641914478478803368e-09
1.069521217577536598e+00 2.516080000000000053e-02 -2.400750000000000106e-02 1.153299999999999464e-03 9.136054769749731184e-09 6.404711231661812346e-08 1.463757347903726913e-01 1.026147868288591614e+00 -7.884309122618076528e-09
1.082253613024888317e+00 2.844220000000000081e-02 -2.794510000000000050e-02 4.971000000000003194e-04 3.937859035847218472e-09 7.108714741647286239e-08 6.309145735220181295e-02 1.138941665683862903e+00 -7.024017705914650330e-09
1.094986008472240036e+00 3.091860000000000094e-02 -3.004549999999999929e-02 8.731000000000016525e-04 6.916404595047697424e-09 7.570898186537904933e-08 1.108130183347565273e-01 1.212991617286400370e+00 -6.089484521836097169e-09
1.107718403919591532e+00 3.143060000000000298e-02 -2.992960000000000065e-02 1.501000000000002332e-03 1.189041724563806066e-08 7.791315913409705356e-08 1.905054867947194031e-01 1.248306430457739813e+00 -5.111495597499037019e-09
1.120450799366943251e+00 2.908629999999999896e-02 -2.761999999999999872e-02 1.466300000000000242e-03 1.161553551450970293e-08 7.807910348460312358e-08 1.861013959274461504e-01 1.250965152066991104e+00 -4.118418010304820975e-09
1.133183194814294747e+00 2.346350000000000172e-02 -2.355000000000000149e-02 -8.649999999999977152e-05 -6.852239118905316121e-10 7.687567445670327904e-08 -1.097849740689084419e-02 1.231684093375206457e+00 -3.131945255702195051e-09
1.145915590261646466e+00 1.469859999999999917e-02 -1.849169999999999980e-02 -3.793100000000000638e-03 -3.004766266117899323e-08 7.509263849313594449e-08 -4.814166302205524217e-01 1.203116707791113793e+00 -2.164484927730068122e-09
1.158647985708998185e+00 3.471329999999999902e-03 -1.342010000000000078e-02 -9.948770000000000877e-03 -7.881081038033737011e-08 7.344002747882120675e-08 -1.262688388979811949e+00 1.176638960268852729e+00 -1.218896607727887673e-09
1.171380381156349682e+00 -9.094500000000000153e-03 -9.334459999999999286e-03 -1.842896000000000117e-02 -1.459880238528805194e-07 7.237558571450211163e-08 -2.338986006609198309e+00 1.159584723038394660e+00 -2.906055829401693880e-10
1.184112776603701400e+00 -2.158739999999999964e-02 -7.063110000000000048e-03 -2.865051000000000056e-02 -2.269597056631080583e-07 7.201447500017674009e-08 -3.636295372729492215e+00 1.153799091550603118e+00 6.286100929030382859e-10
1.196845172051052897e+00 -3.250680000000000236e-02 -7.081699999999999801e-03 -3.958849999999999869e-02 -3.136067842298078680e-07 7.215077447672866769e-08 -5.024534619568778560e+00 1.155982849916182387e+00 1.546394575956059780e-09
1.209577567498404616e+00 -4.048779999999999740e-02 -9.377150000000000762e-03 -4.986494999999999816e-02 -3.950133653783335313e-07 7.238388337831832633e-08 -6.328811841268705329e+00 1.159717666269226122e+00 2.466530785785129070e-09
1.222309962945756112e+00 -4.452890000000000320e-02 -1.339210000000000053e-02 -5.792100000000000026e-02 -4.588306844001339499e-07 7.230782536504850425e-08 -7.351278015081229356e+00 1.158499082552332249e+00 3.387666812621905085e-09
1.235042358393107831e+00 -4.418450000000000155e-02 -1.807780000000000151e-02 -6.226230000000000653e-02 -4.932210031133175012e-07 7.169903100361359372e-08 -7.902271665861985817e+00 1.148745121544312742e+00 4.304442933829798363e-09
1.247774753840459550e+00 -3.967049999999999743e-02 -2.206639999999999990e-02 -6.173689999999999733e-02 -4.890589609941580166e-07 7.063785943596590417e-08 -7.835588399531573600e+00 1.131743278640809924e+00 5.210587721741349267e-09
1.260507149287811046e+00 -3.184000000000000025e-02 -2.394359999999999891e-02 -5.578360000000000263e-02 -4.418989203622746743e-07 6.952022425762206170e-08 -7.080001247942632858e+00 1.113836788960020696e+00 6.102861795106224042e-09
1.273239544735162765e+00 -2.201099999999999932e-02 -2.256939999999999988e-02 -4.458039999999999919e-02 -3.531509373600547205e-07 6.895267610244745513e-08 -5.658101801134773012e+00 1.104743665031115096e+00 6.984407658169292756e-09
1.285971940182514484e+00 -1.167699999999999988e-02 -1.736899999999999902e-02 -2.904599999999999890e-02 -2.300926444482362038e-07 6.956297892717126234e-08 -3.686490585902338690e+00 1.114521794285481926e+00 7.866225705912321314e-09
1.298704335629865980e+00 -2.173169999999999876e-03 -8.508649999999999547e-03 -1.068181999999999986e-02 -8.461778597122008529e-08 7.178643373191410306e-08 -1.355726395039018151e+00 1.150145467634621887e+00 8.766084015025495139e-09
1.311436731077217699e+00 5.602209999999999829e-03 3.104449999999999918e-03 8.706659999999999747e-03 6.897123265550094120e-08 7.569695744928649383e-08 1.105040973788213865e+00 1.212798964901390608e+00 9.704992444243251375e-09
1.324169126524569196e+00 1.132500000000000000e-02 1.601400000000000046e-02 2.733900000000000219e-02 2.165703644760149503e-07 8.093771260046341065e-08 3.469839775803348125e+00 1.296765119378698428e+00 1.070215972416267040e-08
1.336901521971920914e+00 1.520250000000000073e-02 2.855260000000000090e-02 4.375510000000000510e-02 3.466131882908841656e-07 8.677573252203343598e-08 5.553355513158970247e+00 1.390300510450358518e+00 1.176985667673134600e-08
1.349633917419272633e+00 1.777890000000000026e-02 3.923200000000000298e-02 5.701090000000000324e-02 4.516211782473990027e-07 9.226862753509490693e-08 7.235768992075317207e+00 1.478306390879780663e+00 1.290968847416403705e-08
1.362366312866624130e+00 1.967460000000000042e-02 4.706779999999999992e-02 6.674240000000000728e-02 5.287108487510143312e-07 9.649901910771422736e-08 8.470881680111832068e+00 1.546084736182992581e+00 1.411142063652511600e-08
1.375098708313975848e+00 2.136820000000000039e-02 5.174039999999999889e-02 7.310859999999999581e-02 5.791417443334132478e-07 9.881503464799471605e-08 9.278873705449965925e+00 1.583191396009175467e+00 1.535482852094661601e-08
1.387831103761327567e+00 2.310419999999999835e-02 5.354690000000000144e-02 7.665109999999999979e-02 6.072042380660400936e-07 9.901469516131673223e-08 9.728484422951828137e+00 1.586390310100945333e+00 1.661425169653406517e-08
1.400563499208679064e+00 2.494709999999999983e-02 5.317170000000000230e-02 7.811880000000000213e-02 6.188308639097595986e-07 9.742757477244036106e-08 9.914763505542506294e+00 1.560961838076918129e+00 1.786484202822004490e-08
1.413295894656030782e+00 2.692829999999999877e-02 5.136380000000000112e-02 7.829210000000000336e-02 6.202036882326570204e-07 9.487318744496835922e-08 9.936758576069838256e+00 1.520036041174304575e+00 1.908906670290964369e-08
1.426028290103382501e+00 2.918650000000000064e-02 4.864550000000000124e-02 7.783199999999999841e-02 6.165589307544970791e-07 9.250475838403514542e-08 9.878363123388792744e+00 1.482089624167167052e+00 2.028195175511330587e-08
1.438760685550733776e+00 3.200009999999999660e-02 4.515820000000000251e-02 7.715829999999999911e-02 6.112221059054721880e-07 9.157308370368467012e-08 9.792857762660210241e+00 1.467162550133697563e+00 2.145382769439126983e-08
1.451493080998085494e+00 3.566860000000000169e-02 4.069919999999999788e-02 7.636779999999999957e-02 6.049600307338019948e-07 9.316246065099430364e-08 9.692528257456194396e+00 1.492627176209675000e+00 2.262989069634404835e-08
1.464225476445436991e+00 4.028079999999999855e-02 3.492830000000000240e-02 7.520910000000000095e-02 5.957811989799573611e-07 9.795726518511823341e-08 9.545467159821923175e+00 1.569448414101381140e+00 2.384659665991143992e-08
1.476957871892788710e+00 4.548379999999999784e-02 2.765389999999999862e-02 7.313769999999999993e-02 5.793722647477024387e-07 1.060913299095819588e-07 9.282567049664306680e+00 1.699770498511175454e+00 2.514561036152257598e-08
1.489690267340140206e+00 5.039110000000000117e-02 1.907630000000000089e-02 6.946739999999999859e-02 5.502973823914963818e-07 1.171147801944722229e-07 8.816736078190185566e+00 1.876385643236293754e+00 2.656658459157752345e-08
1.502422662787491925e+00 5.372419999999999973e-02 9.881110000000000240e-03 6.360530999999999824e-02 5.038598767076307929e-07 1.300867611553401767e-07 8.072725212710869513e+00 2.084219691158248899e+00 2.814031848140786153e-08
1.515155058234843644e+00 5.418570000000000331e-02 1.130570000000000012e-03 5.531627000000000072e-02 4.381968892554099050e-07 1.437736778456898910e-07 7.020688170565033914e+00 2.303508272286078018e+00 2.988376818478108806e-08
1.527887453682195140e+00 5.094690000000000329e-02 -6.018349999999999568e-03 4.492855000000000459e-02 3.559088645846176640e-07 1.569066470964653332e-07 5.702288666709445231e+00 2.513921636972407114e+00 3.179795858498192184e-08
1.540619849129546859e+00 4.405819999999999875e-02 -1.067290000000000079e-02 3.338529999999999970e-02 2.644671198339771685e-07 1.684379898300725442e-07 4.237230398592761738e+00 2.698674115836718457e+00 3.386916687199379428e-08
1.553352244576898578e+00 3.459240000000000231e-02 -1.250770000000000007e-02 2.208470000000000225e-02 1.749475667853047859e-07 1.777375767479388509e-07 2.802969036785698087e+00 2.847669924493293259e+00 3.607298897593492836e-08
