# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
0.665000 10.507706 10.827413 9.814290 10.383136
0.675000 11.862893 12.186387 9.595551 11.214944
0.685000 12.980199 13.310783 10.070377 12.120453
0.695000 12.540868 12.881546 10.671018 12.031144
0.705000 11.598812 11.943683 10.407048 11.316514
0.715000 11.636347 11.978991 9.818713 11.144684
0.725000 11.938726 12.280401 10.185471 11.468199
0.735000 11.121257 11.468356 11.178865 11.256159
0.745000 9.950383 10.302415 11.333845 10.528881
0.755000 10.161180 10.513414 10.621071 10.431888
0.765000 11.399508 11.757097 10.433662 11.196756
0.775000 11.919717 12.290902 11.169972 11.793531
0.785000 11.758824 12.144067 11.736229 11.879707
0.795000 12.508819 12.902221 11.534010 12.315017
0.805000 14.123040 14.522048 11.289716 13.311601
0.815000 14.760794 15.169006 11.546421 13.825407
0.825000 14.003208 14.420251 11.859175 13.427545
0.835000 13.497502 13.915603 11.859527 13.090877
0.845000 13.920641 14.335052 11.925069 13.393587
0.855000 13.849804 14.266343 12.291533 13.469227
0.865000 12.584871 13.008003 12.474548 12.689141
0.875000 11.714775 12.137784 12.226282 12.026280
0.885000 12.393027 12.812472 12.101165 12.435555
0.895000 13.371655 13.795483 12.535908 13.234349
0.905000 13.376876 13.811791 13.074891 13.421186
0.915000 13.391942 13.834933 13.076061 13.434312
0.925000 14.668098 15.113609 12.709491 14.163733
0.935000 16.183887 16.635121 12.640536 15.153181
0.945000 16.288916 16.751605 13.080826 15.373783
0.955000 15.556776 16.024182 13.568858 15.049939
0.965000 15.598620 16.060533 13.639027 15.099394
0.975000 16.086096 16.546793 13.387763 15.340217
0.985000 15.476109 15.942725 13.292275 14.903703
0.995000 14.076652 14.546257 13.618017 14.080309
1.005000 13.712835 14.178969 14.054931 13.982245
1.015000 14.565687 15.030898 14.169751 14.588779
1.025000 15.034250 15.508578 14.052393 14.865074
1.035000 14.756092 15.241090 14.088743 14.695308
1.045000 15.208104 15.697170 14.298891 15.068055
1.055000 16.808245 17.302152 14.416252 16.175550
1.065000 17.923905 18.430258 14.495031 16.949731
1.075000 17.655569 18.174423 14.790358 16.873450
1.085000 17.280089 17.802595 15.064001 16.715562
1.095000 17.756474 18.276782 14.885888 16.973048
1.105000 17.955987 18.477661 14.586796 17.006815
1.115000 16.873770 17.401301 14.914051 16.396374
1.125000 15.686793 16.215041 15.670069 15.857301
1.135000 15.803428 16.326653 15.804749 15.978277
1.145000 16.497324 17.023753 15.190319 16.237132
1.155000 16.432276 16.971454 14.980769 16.128166
1.165000 16.210215 16.757685 15.685387 16.217762
1.175000 17.187074 17.736079 16.288494 17.070549
1.185000 18.790983 19.347190 16.018199 18.052124
1.195000 19.384109 19.954863 15.619786 18.319586
1.205000 19.045096 19.625950 15.922355 18.197800
1.215000 19.201061 19.782431 16.400997 18.461496
1.225000 19.851134 20.431689 16.319346 18.867389
1.235000 19.562779 20.149774 16.176007 18.629520
1.245000 18.257206 18.850197 16.598272 17.901892
1.255000 17.541287 18.129958 16.976309 17.549184
1.265000 17.948418 18.531881 16.623381 17.701227
1.275000 18.205959 18.794239 16.276888 17.759028
1.285000 17.780301 18.377817 16.863782 17.673966
1.295000 17.919709 18.519483 17.662674 18.033955
1.305000 19.288422 19.888593 17.463390 18.880135
1.315000 20.577596 21.188362 16.729943 19.498634
1.325000 20.716857 21.342881 16.838468 19.632736
1.335000 20.624022 21.256824 17.725705 19.868850
1.345000 21.272819 21.902850 18.068500 20.414723
1.355000 21.754589 22.385543 17.589785 20.576639
1.365000 20.970076 21.609805 17.376341 19.985407
1.375000 19.767153 20.409167 17.822478 19.332933
1.385000 19.561830 20.197683 18.143984 19.301166
1.395000 19.941739 20.578720 18.011114 19.510524
1.405000 19.669902 20.318529 18.047829 19.345420
1.415000 19.174943 19.833819 18.452219 19.153660
1.425000 19.818348 20.478573 18.557681 19.618201
1.435000 21.310386 21.974071 18.231487 20.505315
1.445000 22.099778 22.778593 18.247126 21.041832
1.455000 22.041074 22.733965 18.875195 21.216745
1.465000 22.412933 23.107481 19.292084 21.604166
1.475000 23.327274 24.020759 18.957423 22.101819
1.485000 23.395604 24.095480 18.562751 22.017945
1.495000 22.291178 22.997393 18.863968 21.384180
1.505000 21.457609 22.161001 19.491457 21.036689
1.515000 21.624371 22.320119 19.675926 21.206805
1.525000 21.676140 22.373822 19.416505 21.155489
1.535000 20.972852 21.682179 19.277009 20.644013
1.545000 20.713665 21.428196 19.479573 20.540478
1.555000 21.788733 22.501869 19.781074 21.357225
1.565000 23.089789 23.811503 19.961660 22.287651
1.575000 23.408206 24.148372 20.010467 22.522348
1.585000 23.473417 24.223692 20.003183 22.566764
1.595000 24.345765 25.095528 20.009307 23.150200
1.605000 25.233812 25.986299 20.099780 23.773297
1.615000 24.828252 25.591308 20.300624 23.573395
1.625000 23.704277 24.474492 20.538750 22.905840
1.635000 23.357046 24.121405 20.685899 22.721450
1.645000 23.613153 24.371726 20.641420 22.875433
1.655000 23.190704 23.958142 20.496651 22.548499
1.665000 22.316109 23.091883 20.568018 21.992003
1.675000 22.481585 23.255036 21.004874 22.247165
1.685000 23.771857 24.545369 21.401982 23.239736
1.695000 24.663656 25.450047 21.252863 23.788855
1.705000 24.703867 25.506933 20.839575 23.683458
1.715000 25.136244 25.943699 20.946575 24.008840
1.725000 26.345041 27.150665 21.594602 25.030103
1.735000 26.930104 27.743907 21.930952 25.534988
1.745000 26.165559 26.991898 21.615518 24.924325
1.755000 25.314596 26.140737 21.358629 24.271321
1.765000 25.372919 26.192088 21.688336 24.417781
1.775000 25.423589 26.244910 22.092874 24.587125
1.785000 24.564840 25.397521 22.057273 24.006545
1.795000 23.817372 24.655535 21.994885 23.489264
1.805000 24.420892 25.254856 22.293631 23.989793
1.815000 25.614184 26.452258 22.478697 24.848379
1.825000 26.029105 26.885164 22.207282 25.040517
1.835000 26.076328 26.944999 22.132652 25.051326
1.845000 26.960579 27.829710 22.738567 25.842952
1.855000 28.216354 29.088844 23.227409 26.844202
1.865000 28.359894 29.246546 22.827995 26.811478
1.875000 27.492035 28.389035 22.288814 26.056628
1.885000 27.071913 27.963479 22.679593 25.904995
1.895000 27.302216 28.187164 23.520132 26.336504
1.905000 26.946996 27.838132 23.583607 26.122912
1.915000 25.853435 26.755832 22.996912 25.202060
1.925000 25.468792 26.369183 22.926575 24.921517
1.935000 26.335954 27.230071 23.502721 25.689582
1.945000 27.184925 28.090751 23.772616 26.349430
1.955000 27.267835 28.191088 23.538242 26.332388
1.965000 27.595098 28.522331 23.556479 26.557969
1.975000 28.845045 29.769821 23.931381 27.515416
1.985000 29.873589 30.807047 23.964619 28.215085
1.995000 29.624988 30.574773 23.657319 27.952360
2.005000 28.943570 29.896562 23.814479 27.551537
2.015000 28.959153 29.903176 24.470759 27.777696
2.025000 29.074604 30.017453 24.656169 27.916076
2.035000 28.275413 29.228271 24.131824 27.211836
2.045000 27.230637 28.187695 23.901463 26.439932
2.055000 27.275126 28.224321 24.502629 26.667359
2.065000 28.132238 29.081817 25.101039 27.438365
2.075000 28.525291 29.491610 24.942317 27.653073
2.085000 28.526412 29.507498 24.536036 27.523316
2.095000 29.282395 30.265783 24.639007 28.062395
2.105000 30.667811 31.652101 25.068934 29.129615
2.115000 31.284913 32.283896 25.259098 29.609302
2.125000 30.847839 31.862445 25.219409 29.309898
2.135000 30.559992 31.571330 25.276074 29.135799
2.145000 30.827631 31.829549 25.381184 29.346122
2.155000 30.597617 31.603596 25.355551 29.185588
2.165000 29.495628 30.511227 25.388950 28.465268
2.175000 28.742366 29.755960 25.684090 28.060805
2.185000 29.124617 30.130916 25.976719 28.410751
2.195000 29.719542 30.733122 25.920282 28.790982
2.205000 29.719003 30.753167 25.687993 28.720055
2.215000 29.916266 30.961401 25.718862 28.865510
2.225000 31.088136 32.131386 26.085507 29.768343
2.235000 32.342717 33.392784 26.429568 30.721690
2.245000 32.542672 33.612651 26.432160 30.862494
2.255000 32.199713 33.279953 26.190689 30.556785
2.265000 32.364330 33.437498 26.104687 30.635505
2.275000 32.629460 33.697766 26.410858 30.912695
2.285000 31.965515 33.043133 26.848219 30.618955
2.295000 30.807353 31.892014 26.944126 29.881164
2.305000 30.477408 31.553803 26.689284 29.573498
2.315000 30.956670 32.026435 26.587366 29.856824
2.325000 31.115102 32.198508 26.887125 30.066912
2.335000 30.917623 32.019940 27.209665 30.049076
2.345000 31.480595 32.585777 27.225022 30.430464
2.355000 32.870731 33.974446 27.177802 31.340993
2.365000 33.768974 34.885824 27.305565 31.986788
2.375000 33.693296 34.830681 27.384517 31.969498
2.385000 33.667481 34.808417 27.306358 31.927419
2.395000 34.160790 35.291653 27.438501 32.296981
2.405000 34.169273 35.304044 27.883798 32.452372
2.415000 33.149229 34.299747 28.048784 31.832587
2.425000 32.197455 33.350606 27.645941 31.064668
2.435000 32.245480 33.387967 27.411980 31.015142
2.445000 32.568006 33.711447 27.947482 31.408978
2.455000 32.315334 33.477080 28.575291 31.455901
2.465000 32.204149 33.375821 28.409369 31.329780
2.475000 33.179565 34.346996 27.874802 31.800454
2.485000 34.534443 35.704736 27.980697 32.739959
2.495000 35.023687 36.212897 28.598562 33.278382
2.505000 34.926880 36.132661 28.795658 33.285066
2.515000 35.314454 36.515951 28.523954 33.451453
2.525000 35.904504 37.099594 28.535380 33.846493
2.535000 35.529113 36.736890 28.873430 33.713144
2.545000 34.369289 35.589193 28.900620 32.953034
2.555000 33.778734 34.993048 28.694543 32.488775
2.565000 34.013229 35.220277 28.942752 32.725419
2.575000 33.986025 35.203432 29.486089 32.891849
2.585000 33.475470 34.712457 29.456254 32.548061
2.595000 33.651880 34.894866 28.927478 32.491408
2.605000 34.899967 36.138851 28.939480 33.326099
2.615000 35.991947 37.243839 29.674362 34.303383
2.625000 36.159836 37.436811 30.075172 34.557273
2.635000 36.282535 37.567364 29.659257 34.503052
2.645000 37.031826 38.309006 29.292691 34.877841
2.655000 37.471052 38.751351 29.647518 35.289974
2.665000 36.738006 38.033901 30.166463 34.979457
2.675000 35.692596 36.991580 30.179141 34.287772
2.685000 35.485415 36.772461 29.991527 34.083134
2.695000 35.658423 36.941203 30.105952 34.235193
2.705000 35.233662 36.530004 30.301473 34.021713
2.715000 34.713188 36.020704 30.258791 33.664228
2.725000 35.266080 36.567588 30.281341 34.038337
2.735000 36.563852 37.864850 30.625197 35.017966
2.745000 37.274168 38.594357 30.863361 35.577295
2.755000 37.341567 38.679531 30.637322 35.552807
2.765000 37.833136 39.171347 30.380215 35.794899
2.775000 38.744787 40.077171 30.635618 36.485859
2.785000 38.860231 40.201136 31.144192 36.735186
2.795000 37.931217 39.286402 31.267484 36.161701
2.805000 37.197443 38.548883 30.989064 35.578463
2.815000 37.239877 38.579622 30.845181 35.554893
2.825000 37.131717 38.477573 31.083603 35.564298
2.835000 36.404012 37.767904 31.441529 35.204482
2.845000 36.101480 37.470587 31.609669 35.060579
2.855000 36.955508 38.320540 31.547688 35.607912
2.865000 38.041555 39.414874 31.427565 36.294665
2.875000 38.396230 39.793435 31.459128 36.549598
2.885000 38.595509 40.008376 31.690194 36.764693
2.895000 39.450429 40.858642 31.933469 37.414180
2.905000 40.283158 41.693052 31.989951 37.988720
2.915000 40.022712 41.450053 31.916405 37.796390
2.925000 39.133971 40.569650 31.901742 37.201788
2.935000 38.791188 40.215944 31.979451 36.995528
2.945000 38.851779 40.268616 32.103540 37.074645
2.955000 38.358826 39.787857 32.301737 36.816140
2.965000 37.551503 38.995465 32.489985 36.345651
2.975000 37.613099 39.054463 32.430090 36.365884
2.985000 38.589342 40.027673 32.184933 36.933983
2.995000 39.324836 40.781472 32.247075 37.451128
3.005000 39.507063 40.988313 32.757869 37.751082
3.015000 40.040597 41.526948 33.097202 38.221582
3.025000 41.126534 42.610233 32.819540 38.852102
3.035000 41.670609 43.166785 32.462372 39.099922
3.045000 41.156747 42.671073 32.720062 38.849294
3.055000 40.531724 42.048037 33.276952 38.618904
3.065000 40.490451 41.994759 33.373837 38.619682
3.075000 40.336644 41.841834 33.099332 38.425937
3.085000 39.499834 41.022226 33.104684 37.875581
3.095000 38.836078 40.364898 33.394926 37.531967
3.105000 39.233032 40.754399 33.464498 37.817310
3.115000 40.080975 41.606625 33.379951 38.355850
3.125000 40.429431 41.977247 33.611519 38.672732
3.135000 40.653313 42.217826 33.952193 38.941110
3.145000 41.563619 43.126703 33.799039 39.496454
3.155000 42.660059 44.223081 33.417920 40.100353
3.165000 42.835838 44.414996 33.637144 40.295993
3.175000 42.277555 43.870168 34.322931 40.156885
3.185000 42.037445 43.623267 34.474502 40.045071
3.195000 42.112800 43.688055 33.946418 39.915758
3.205000 41.604447 43.188466 33.740584 39.511166
3.215000 40.603895 42.204050 34.283121 39.030355
3.225000 40.265552 41.865517 34.756566 38.962545
3.235000 40.863090 42.456739 34.590792 39.303540
3.245000 41.401906 43.009284 34.341287 39.584159
3.255000 41.490103 43.122827 34.531756 39.714895
3.265000 41.976161 43.616868 34.792837 40.128622
3.275000 43.178762 44.816293 34.751754 40.915603
3.285000 44.059130 45.705954 34.766235 41.510440
3.295000 43.928426 45.595426 35.091267 41.538373
3.305000 43.553141 45.227337 35.249750 41.343409
3.315000 43.658465 45.321399 34.954273 41.311379
3.325000 43.619130 45.277665 34.793351 41.230049
3.335000 42.754631 44.425011 35.232295 40.803979
3.345000 41.818424 43.495489 35.710622 40.341512
3.355000 41.836647 43.503927 35.572522 40.304365
3.365000 42.398688 44.061567 35.167791 40.542682
3.375000 42.554656 44.236022 35.222018 40.670899
3.385000 42.596964 44.297044 35.681100 40.858369
3.395000 43.427976 45.127726 35.939835 41.498512
3.405000 44.708231 46.406677 35.836105 42.317005
3.415000 45.248698 46.963933 35.729196 42.647276
3.425000 44.987594 46.723574 35.802730 42.504633
3.435000 44.939031 46.674389 35.937422 42.516947
3.445000 45.231142 46.956982 36.090522 42.759548
3.455000 44.900418 46.633756 36.278644 42.604273
3.465000 43.816131 45.565346 36.369458 41.916979
3.475000 43.135354 44.883588 36.275827 41.431590
3.485000 43.399659 45.134031 36.204902 41.579531
3.495000 43.733783 45.472476 36.372417 41.859559
3.505000 43.597170 45.356785 36.665824 41.873260
3.515000 43.815132 45.582227 36.820471 42.072610
3.525000 44.960341 46.721177 36.758924 42.813481
3.535000 46.110389 47.877496 36.634812 43.540899
3.545000 46.330741 48.119356 36.653739 43.701279
3.555000 46.173842 47.973621 36.910474 43.685979
3.565000 46.479521 48.269533 37.245602 43.998219
3.575000 46.740162 48.523921 37.315033 44.193039
3.585000 46.068576 47.867061 37.061184 43.665607
3.595000 44.977178 46.786691 36.925154 42.896341
3.605000 44.632259 46.431954 37.237865 42.767359
3.615000 44.934582 46.728788 37.652335 43.105235
3.625000 44.917713 46.729068 37.655822 43.100868
3.635000 44.667080 46.495962 37.403248 42.855430
3.645000 45.188307 47.016321 37.411734 43.205454
3.655000 46.466783 48.291460 37.684440 44.147561
3.665000 47.319926 49.161759 37.827877 44.769854
3.675000 47.360473 49.226400 37.823720 44.803531
3.685000 47.478966 49.348465 37.953690 44.927040
3.695000 48.015710 49.875818 38.103372 45.331634
3.705000 48.049104 49.914525 37.967692 45.310441
3.715000 47.130190 49.010693 37.816524 44.652469
3.725000 46.245571 48.123041 38.142151 44.170254
3.735000 46.185857 48.047899 38.644423 44.292726
3.745000 46.324407 48.187198 38.581228 44.364278
3.755000 45.996999 47.878540 38.102842 43.992794
3.765000 45.860639 47.751508 38.109087 43.907078
3.775000 46.702613 48.586380 38.716705 44.668566
3.785000 47.908703 49.796686 39.052280 45.585889
3.795000 48.434355 50.347357 38.752621 45.844778
3.805000 48.512231 50.440410 38.505719 45.819453
3.815000 48.980764 50.901447 38.770715 46.217642
3.825000 49.550173 51.466399 39.070254 46.695609
3.835000 49.257295 51.189163 39.021944 46.489467
3.845000 48.274187 50.218627 39.005393 45.832736
3.855000 47.707658 49.641709 39.256749 45.535372
3.865000 47.746330 49.671834 39.341526 45.586563
3.875000 47.559884 49.500034 39.086478 45.382132
3.885000 47.051237 49.009646 39.070581 45.043821
3.895000 47.173141 49.131583 39.572681 45.292468
3.905000 48.192037 50.147044 39.910686 46.083256
3.915000 49.125049 51.095997 39.590192 46.603746
3.925000 49.404573 51.400886 39.224512 46.676657
3.935000 49.701488 51.704349 39.503772 46.969869
3.945000 50.441927 52.435523 40.055342 47.644264
3.955000 50.832980 52.831979 40.132063 47.932341
3.965000 50.252866 52.270097 39.836087 47.453017
3.975000 49.416943 51.435587 39.781067 46.877866
3.985000 49.162716 51.166395 40.024569 46.784560
3.995000 49.103628 51.106102 40.190010 46.799914
4.005000 48.586498 50.606634 40.226692 46.473275
4.015000 48.117987 50.147572 40.334437 46.199999
4.025000 48.566487 50.587650 40.426564 46.526900
4.035000 49.582789 51.604163 40.323008 47.169986
4.045000 50.182887 52.225636 40.249212 47.552578
4.055000 50.414542 52.475504 40.490440 47.793496
4.065000 51.040277 53.097544 40.831471 48.323097
4.075000 51.882355 53.935131 40.855123 48.890870
4.085000 51.969614 54.037513 40.614353 48.873827
4.095000 51.253844 53.336212 40.549661 48.379906
4.105000 50.709972 52.785592 40.810242 48.101935
4.115000 50.640741 52.704785 41.113022 48.152850
4.125000 50.315083 52.387724 41.200847 47.967885
4.135000 49.566601 51.656537 41.091920 47.438353
4.145000 49.314909 51.407095 40.976038 47.232680
4.155000 50.003515 52.088770 41.058898 47.717061
4.165000 50.818282 52.913685 41.355671 48.362546
4.175000 51.132256 53.253343 41.606250 48.663950
4.185000 51.515421 53.647981 41.567489 48.910297
4.195000 52.447989 54.573747 41.380771 49.467502
4.205000 53.192728 55.324096 41.408835 49.975219
4.215000 52.981428 55.134916 41.680909 49.932418
4.225000 52.341356 54.503238 41.878436 49.574343
4.235000 52.124384 54.275565 41.887099 49.429016
4.245000 52.041365 54.188480 41.886922 49.372256
4.255000 51.393113 53.554593 41.924235 48.957313
4.265000 50.603166 52.774168 41.902986 48.426774
4.275000 50.652311 52.814272 41.953321 48.473301
4.285000 51.404926 53.561267 42.244003 49.070065
4.295000 51.904933 54.078073 42.492117 49.491708
4.305000 52.090026 54.282940 42.315132 49.562699
4.315000 52.749151 54.943485 41.995276 49.895971
4.325000 53.838693 56.030210 42.161045 50.676649
4.335000 54.331888 56.537433 42.705420 51.191580
4.345000 53.932565 56.157170 42.866138 50.985291
4.355000 53.524546 55.748384 42.502740 50.591890
4.365000 53.539963 55.752109 42.326760 50.539611
4.375000 53.266552 55.483769 42.666239 50.472187
4.385000 52.360549 54.594574 42.984479 49.979867
4.395000 51.718164 53.954108 42.922898 49.531723
4.405000 52.030487 54.257331 42.855574 49.714464
4.415000 52.651096 54.883966 43.031609 50.188890
4.425000 52.850183 55.105532 43.108308 50.354674
4.435000 53.107781 55.373575 42.959159 50.480171
4.445000 54.069042 56.328770 43.047822 51.148544
4.455000 55.136998 57.398417 43.489902 52.008439
4.465000 55.342665 57.621462 43.656126 52.206751
4.475000 54.950802 57.239836 43.280711 51.823783
4.485000 54.861656 57.139423 43.062185 51.687754
4.495000 54.937025 57.207512 43.503910 51.882816
4.505000 54.372139 56.654326 44.010689 51.679051
4.515000 53.374472 55.665667 43.893178 50.977772
4.525000 53.002714 55.285720 43.507035 50.598490
4.535000 53.429406 55.705220 43.566513 50.900380
4.545000 53.778874 56.068057 43.956055 51.267662
4.555000 53.804538 56.113366 44.106637 51.341514
4.565000 54.291821 56.603015 44.022505 51.639114
4.575000 55.449837 57.757653 44.073364 52.426951
4.585000 56.309300 58.630932 44.200722 53.046985
4.595000 56.293366 58.636464 44.147712 53.025847
4.605000 56.087040 58.432803 44.109978 52.876607
4.615000 56.249813 58.585076 44.387176 53.074021
4.625000 56.188318 58.527327 44.699521 53.138389
4.635000 55.357714 57.713007 44.597439 52.556053
4.645000 54.455841 56.811998 44.297179 51.855006
4.655000 54.358408 56.701694 44.372913 51.811005
4.665000 54.713447 57.059165 44.804612 52.192408
4.675000 54.759353 57.124086 45.037112 52.306850
4.685000 54.794904 57.171260 44.882912 52.283026
4.695000 55.570359 57.942811 44.710783 52.741317
4.705000 56.745863 59.121072 44.792628 53.553187
4.715000 57.317297 59.712104 45.015773 54.015058
4.725000 57.249832 59.658260 45.199702 54.035931
4.735000 57.337767 59.738266 45.273562 54.116532
4.745000 57.616069 60.007670 45.221298 54.281679
4.755000 57.295020 59.697349 45.130524 54.040964
4.765000 56.325725 58.738796 45.189933 53.418151
4.775000 55.669602 58.073999 45.443519 53.062374
4.785000 55.738209 58.133344 45.656165 53.175906
4.795000 55.856775 58.262118 45.639128 53.252674
4.805000 55.683851 58.107822 45.534099 53.108591
4.815000 55.906595 58.332793 45.552182 53.263857
4.825000 56.910961 59.330005 45.690944 53.977303
4.835000 57.925025 60.355303 45.870129 54.716819
4.845000 58.248379 60.699584 46.035764 54.994576
4.855000 58.312268 60.768680 46.065419 55.048789
4.865000 58.678853 61.127120 45.906057 55.237343
4.875000 58.880262 61.331454 45.820783 55.344166
4.885000 58.278174 60.744246 46.092753 55.038391
4.895000 57.349240 59.816792 46.483001 54.549678
4.905000 56.980341 59.434903 46.489183 54.301476
4.915000 57.045351 59.494631 46.167235 54.235739
4.925000 56.862837 59.325321 46.106340 54.098166
4.935000 56.633460 59.107424 46.478030 54.072971
4.945000 57.126803 59.594858 46.768498 54.496720
4.955000 58.208249 60.674695 46.679022 55.187322
4.965000 58.951594 61.434956 46.561245 55.649265
4.975000 59.149309 61.648013 46.681473 55.826265
4.985000 59.470197 61.967276 46.799877 56.079117
4.995000 60.010919 62.500688 46.778006 56.429871
5.005000 59.993233 62.490180 46.896754 56.460055
5.015000 59.202930 61.712555 47.188653 56.034713
5.025000 58.478425 60.983342 47.208927 55.556898
5.035000 58.330194 60.822530 46.895196 55.349307
5.045000 58.219460 60.715936 46.859113 55.264836
5.055000 57.783995 60.295745 47.349713 55.143151
5.065000 57.678973 60.193947 47.710409 55.194443
5.075000 58.430763 60.939370 47.451986 55.607373
5.085000 59.420213 61.934382 47.107657 56.154084
5.095000 59.890220 62.423443 47.316294 56.543319
5.105000 60.149180 62.691828 47.772769 56.871259
5.115000 60.764666 63.300805 47.854296 57.306589
5.125000 61.304600 63.839696 47.668480 57.604259
5.135000 61.019338 63.567424 47.693911 57.426891
5.145000 60.212525 62.768359 47.874705 56.951863
5.155000 59.769085 62.314087 47.889404 56.657525
5.165000 59.690059 62.226151 47.886918 56.601043
5.175000 59.308892 61.855750 48.138269 56.434304
5.185000 58.754714 61.311381 48.358914 56.141670
5.195000 58.882828 61.434205 48.182406 56.166479
5.205000 59.762184 62.310538 47.938113 56.670278
5.215000 60.514393 63.075306 48.163757 57.251152
5.225000 60.806628 63.385059 48.640952 57.610880
5.235000 61.266327 63.847892 48.723467 57.945896
5.245000 62.086026 64.662172 48.409608 58.385936
5.255000 62.461792 65.046494 48.290289 58.599525
5.265000 61.959273 64.558938 48.568994 58.362402
5.275000 61.294383 63.893803 48.853286 58.013824
5.285000 61.096865 63.685850 48.882236 57.888317
5.295000 60.914700 63.504192 48.820997 57.746630
5.305000 60.270623 62.872869 48.820575 57.321356
5.315000 59.773176 62.379891 48.841964 56.998344
5.325000 60.152880 62.752470 48.920903 57.275418
5.335000 60.989683 63.591907 49.126600 57.902730
5.345000 61.464618 64.084586 49.298719 58.282641
5.355000 61.745628 64.376926 49.236369 58.452974
5.365000 62.474521 65.101366 49.075581 58.883823
5.375000 63.344428 65.971775 49.127269 59.481157
5.385000 63.471733 66.113853 49.398432 59.661339
5.395000 62.898019 65.548994 49.600154 59.349056
5.405000 62.484187 65.127892 49.585359 59.065813
5.415000 62.401835 65.038241 49.478998 58.973025
5.425000 61.984101 64.626522 49.448296 58.686306
5.435000 61.186554 63.836602 49.577989 58.200382
5.445000 60.887179 63.531285 49.840348 58.086271
5.455000 61.428676 64.065603 50.031927 58.508735
5.465000 62.073785 64.719735 49.947433 58.913651
5.475000 62.342518 65.004393 49.738944 59.028618
5.485000 62.773833 65.438087 49.800226 59.337382
5.495000 63.724127 66.383478 50.156727 60.088111
5.505000 64.481191 67.148413 50.376115 60.668573
5.515000 64.384942 67.067499 50.252190 60.568210
5.525000 63.913232 66.597998 50.111700 60.207644
5.535000 63.760594 66.435315 50.228171 60.141360
