# freq_w_over_2pi_THz  cumulative_G_paper_MW_m^-2_K^-1
8.8108176496e+00 1.2611886341e+03
8.8235500450e+00 1.2684362102e+03
8.8362824405e+00 1.2757061050e+03
8.8490148359e+00 1.2829967485e+03
8.8617472314e+00 1.2903064827e+03
8.8744796268e+00 1.2976335668e+03
8.8872120223e+00 1.3049761827e+03
8.8999444177e+00 1.3123324413e+03
8.9126768131e+00 1.3197003901e+03
8.9254092086e+00 1.3270780206e+03
8.9381416040e+00 1.3344632767e+03
8.9508739995e+00 1.3418540645e+03
8.9636063949e+00 1.3492482610e+03
8.9763387904e+00 1.3566437237e+03
8.9890711858e+00 1.3640383015e+03
9.0018035813e+00 1.3714298444e+03
9.0145359767e+00 1.3788162145e+03
9.0272683722e+00 1.3861952955e+03
9.0400007676e+00 1.3935650044e+03
9.0527331631e+00 1.4009233007e+03
9.0654655585e+00 1.4082681967e+03
9.0781979540e+00 1.4155977668e+03
9.0909303494e+00 1.4229101572e+03
9.1036627449e+00 1.4302035945e+03
9.1163951403e+00 1.4374763938e+03
9.1291275358e+00 1.4447269659e+03
9.1418599312e+00 1.4519538244e+03
9.1545923266e+00 1.4591555911e+03
9.1673247221e+00 1.4663310015e+03
9.1800571175e+00 1.4734789091e+03
9.1927895130e+00 1.4805982886e+03
9.2055219084e+00 1.4876882389e+03
9.2182543039e+00 1.4947479840e+03
9.2309866993e+00 1.5017768737e+03
9.2437190948e+00 1.5087743838e+03
9.2564514902e+00 1.5157401148e+03
9.2691838857e+00 1.5226737892e+03
9.2819162811e+00 1.5295752494e+03
9.2946486766e+00 1.5364444538e+03
9.3073810720e+00 1.5432814717e+03
9.3201134675e+00 1.5500864789e+03
9.3328458629e+00 1.5568597516e+03
9.3455782584e+00 1.5636016600e+03
9.3583106538e+00 1.5703126612e+03
9.3710430493e+00 1.5769932925e+03
9.3837754447e+00 1.5836441627e+03
9.3965078401e+00 1.5902659448e+03
9.4092402356e+00 1.5968593679e+03
9.4219726310e+00 1.6034252082e+03
9.4347050265e+00 1.6099642814e+03
9.4474374219e+00 1.6164774340e+03
9.4601698174e+00 1.6229655352e+03
9.4729022128e+00 1.6294294685e+03
9.4856346083e+00 1.6358701246e+03
9.4983670037e+00 1.6422883937e+03
9.5110993992e+00 1.6486851580e+03
9.5238317946e+00 1.6550612854e+03
9.5365641901e+00 1.6614176238e+03
9.5492965855e+00 1.6677549947e+03
9.5620289810e+00 1.6740741882e+03
9.5747613764e+00 1.6803759595e+03
9.5874937719e+00 1.6866610241e+03
9.6002261673e+00 1.6929300548e+03
9.6129585628e+00 1.6991836794e+03
9.6256909582e+00 1.7054224789e+03
9.6384233536e+00 1.7116469859e+03
9.6511557491e+00 1.7178576842e+03
9.6638881445e+00 1.7240550089e+03
9.6766205400e+00 1.7302393467e+03
9.6893529354e+00 1.7364110376e+03
9.7020853309e+00 1.7425703766e+03
9.7148177263e+00 1.7487176159e+03
9.7275501218e+00 1.7548529675e+03
9.7402825172e+00 1.7609766068e+03
9.7530149127e+00 1.7670886754e+03
9.7657473081e+00 1.7731892861e+03
9.7784797036e+00 1.7792785258e+03
9.7912120990e+00 1.7853564614e+03
9.8039444945e+00 1.7914231432e+03
9.8166768899e+00 1.7974786100e+03
9.8294092854e+00 1.8035228942e+03
9.8421416808e+00 1.8095560262e+03
9.8548740763e+00 1.8155780392e+03
9.8676064717e+00 1.8215889742e+03
9.8803388671e+00 1.8275888838e+03
9.8930712626e+00 1.8335778373e+03
9.9058036580e+00 1.8395559239e+03
9.9185360535e+00 1.8455232578e+03
9.9312684489e+00 1.8514799803e+03
9.9440008444e+00 1.8574262642e+03
9.9567332398e+00 1.8633623158e+03
9.9694656353e+00 1.8692883772e+03
9.9821980307e+00 1.8752047290e+03
9.9949304262e+00 1.8811116910e+03
1.0007662822e+01 1.8870096238e+03
1.0020395217e+01 1.8928989291e+03
1.0033127613e+01 1.8987800500e+03
1.0045860008e+01 1.9046534713e+03
1.0058592403e+01 1.9105197173e+03
1.0071324799e+01 1.9163793519e+03
1.0084057194e+01 1.9222329760e+03
1.0096789590e+01 1.9280812257e+03
1.0109521985e+01 1.9339247697e+03
1.0122254381e+01 1.9397643067e+03
1.0134986776e+01 1.9456005620e+03
1.0147719172e+01 1.9514342837e+03
1.0160451567e+01 1.9572662387e+03
1.0173183962e+01 1.9630972089e+03
1.0185916358e+01 1.9689279869e+03
1.0198648753e+01 1.9747593706e+03
1.0211381149e+01 1.9805921594e+03
1.0224113544e+01 1.9864271489e+03
1.0236845940e+01 1.9922651259e+03
1.0249578335e+01 1.9981068639e+03
1.0262310731e+01 2.0039531177e+03
1.0275043126e+01 2.0098046186e+03
1.0287775521e+01 2.0156620699e+03
1.0300507917e+01 2.0215261417e+03
1.0313240312e+01 2.0273974669e+03
1.0325972708e+01 2.0332766364e+03
1.0338705103e+01 2.0391641956e+03
1.0351437499e+01 2.0450606403e+03
1.0364169894e+01 2.0509664134e+03
1.0376902290e+01 2.0568819016e+03
1.0389634685e+01 2.0628074325e+03
1.0402367080e+01 2.0687432723e+03
1.0415099476e+01 2.0746896242e+03
1.0427831871e+01 2.0806466267e+03
1.0440564267e+01 2.0866143522e+03
1.0453296662e+01 2.0925928065e+03
1.0466029058e+01 2.0985819288e+03
1.0478761453e+01 2.1045815917e+03
1.0491493849e+01 2.1105916021e+03
1.0504226244e+01 2.1166117027e+03
1.0516958640e+01 2.1226415730e+03
1.0529691035e+01 2.1286808319e+03
1.0542423430e+01 2.1347290403e+03
1.0555155826e+01 2.1407857038e+03
1.0567888221e+01 2.1468502762e+03
1.0580620617e+01 2.1529221634e+03
1.0593353012e+01 2.1590007271e+03
1.0606085408e+01 2.1650852898e+03
1.0618817803e+01 2.1711751390e+03
1.0631550199e+01 2.1772695324e+03
1.0644282594e+01 2.1833677033e+03
1.0657014989e+01 2.1894688656e+03
1.0669747385e+01 2.1955722200e+03
1.0682479780e+01 2.2016769585e+03
1.0695212176e+01 2.2077822711e+03
1.0707944571e+01 2.2138873509e+03
1.0720676967e+01 2.2199914000e+03
1.0733409362e+01 2.2260936351e+03
1.0746141758e+01 2.2321932924e+03
1.0758874153e+01 2.2382896337e+03
1.0771606548e+01 2.2443819506e+03
1.0784338944e+01 2.2504695695e+03
1.0797071339e+01 2.2565518564e+03
1.0809803735e+01 2.2626282202e+03
1.0822536130e+01 2.2686981173e+03
1.0835268526e+01 2.2747610542e+03
1.0848000921e+01 2.2808165911e+03
1.0860733317e+01 2.2868643434e+03
1.0873465712e+01 2.2929039839e+03
1.0886198107e+01 2.2989352440e+03
1.0898930503e+01 2.3049579148e+03
1.0911662898e+01 2.3109718464e+03
1.0924395294e+01 2.3169769486e+03
1.0937127689e+01 2.3229731890e+03
1.0949860085e+01 2.3289605923e+03
1.0962592480e+01 2.3349392375e+03
1.0975324876e+01 2.3409092557e+03
1.0988057271e+01 2.3468708269e+03
1.1000789667e+01 2.3528241761e+03
1.1013522062e+01 2.3587695697e+03
1.1026254457e+01 2.3647073103e+03
1.1038986853e+01 2.3706377319e+03
1.1051719248e+01 2.3765611951e+03
1.1064451644e+01 2.3824780811e+03
1.1077184039e+01 2.3883887854e+03
1.1089916435e+01 2.3942937126e+03
1.1102648830e+01 2.4001932694e+03
1.1115381226e+01 2.4060878586e+03
1.1128113621e+01 2.4119778728e+03
1.1140846016e+01 2.4178636885e+03
1.1153578412e+01 2.4237456594e+03
1.1166310807e+01 2.4296241108e+03
1.1179043203e+01 2.4354993339e+03
1.1191775598e+01 2.4413715801e+03
1.1204507994e+01 2.4472410560e+03
1.1217240389e+01 2.4531079190e+03
1.1229972785e+01 2.4589722728e+03
1.1242705180e+01 2.4648341640e+03
1.1255437575e+01 2.4706935790e+03
1.1268169971e+01 2.4765504415e+03
1.1280902366e+01 2.4824046106e+03
1.1293634762e+01 2.4882558797e+03
1.1306367157e+01 2.4941039763e+03
1.1319099553e+01 2.4999485618e+03
1.1331831948e+01 2.5057892324e+03
1.1344564344e+01 2.5116255212e+03
1.1357296739e+01 2.5174569001e+03
1.1370029134e+01 2.5232827831e+03
1.1382761530e+01 2.5291025301e+03
1.1395493925e+01 2.5349154505e+03
1.1408226321e+01 2.5407208088e+03
1.1420958716e+01 2.5465178296e+03
1.1433691112e+01 2.5523057036e+03
1.1446423507e+01 2.5580835941e+03
1.1459155903e+01 2.5638506437e+03
1.1471888298e+01 2.5696059810e+03
1.1484620694e+01 2.5753487282e+03
1.1497353089e+01 2.5810780085e+03
1.1510085484e+01 2.5867929533e+03
1.1522817880e+01 2.5924927096e+03
1.1535550275e+01 2.5981764481e+03
1.1548282671e+01 2.6038433693e+03
1.1561015066e+01 2.6094927115e+03
1.1573747462e+01 2.6151237570e+03
1.1586479857e+01 2.6207358389e+03
1.1599212253e+01 2.6263283467e+03
1.1611944648e+01 2.6319007318e+03
1.1624677043e+01 2.6374525125e+03
1.1637409439e+01 2.6429832775e+03
1.1650141834e+01 2.6484926904e+03
1.1662874230e+01 2.6539804919e+03
1.1675606625e+01 2.6594465027e+03
1.1688339021e+01 2.6648906240e+03
1.1701071416e+01 2.6703128389e+03
1.1713803812e+01 2.6757132116e+03
1.1726536207e+01 2.6810918871e+03
1.1739268602e+01 2.6864490890e+03
1.1752000998e+01 2.6917851179e+03
1.1764733393e+01 2.6971003476e+03
1.1777465789e+01 2.7023952215e+03
1.1790198184e+01 2.7076702484e+03
1.1802930580e+01 2.7129259975e+03
1.1815662975e+01 2.7181630929e+03
1.1828395371e+01 2.7233822076e+03
1.1841127766e+01 2.7285840568e+03
1.1853860161e+01 2.7337693918e+03
1.1866592557e+01 2.7389389923e+03
1.1879324952e+01 2.7440936601e+03
1.1892057348e+01 2.7492342108e+03
1.1904789743e+01 2.7543614675e+03
1.1917522139e+01 2.7594762526e+03
1.1930254534e+01 2.7645793815e+03
1.1942986930e+01 2.7696716547e+03
1.1955719325e+01 2.7747538514e+03
1.1968451721e+01 2.7798267230e+03
1.1981184116e+01 2.7848909871e+03
1.1993916511e+01 2.7899473216e+03
1.2006648907e+01 2.7949963595e+03
1.2019381302e+01 2.8000386842e+03
1.2032113698e+01 2.8050748249e+03
1.2044846093e+01 2.8101052540e+03
1.2057578489e+01 2.8151303831e+03
1.2070310884e+01 2.8201505610e+03
1.2083043280e+01 2.8251660719e+03
1.2095775675e+01 2.8301771340e+03
1.2108508070e+01 2.8351838995e+03
1.2121240466e+01 2.8401864540e+03
1.2133972861e+01 2.8451848176e+03
1.2146705257e+01 2.8501789461e+03
1.2159437652e+01 2.8551687327e+03
1.2172170048e+01 2.8601540101e+03
1.2184902443e+01 2.8651345531e+03
1.2197634839e+01 2.8701100821e+03
1.2210367234e+01 2.8750802662e+03
1.2223099629e+01 2.8800447272e+03
1.2235832025e+01 2.8850030439e+03
1.2248564420e+01 2.8899547559e+03
1.2261296816e+01 2.8948993678e+03
1.2274029211e+01 2.8998363546e+03
1.2286761607e+01 2.9047651658e+03
1.2299494002e+01 2.9096852303e+03
1.2312226398e+01 2.9145959604e+03
1.2324958793e+01 2.9194967563e+03
1.2337691188e+01 2.9243870109e+03
1.2350423584e+01 2.9292661137e+03
1.2363155979e+01 2.9341334543e+03
1.2375888375e+01 2.9389884268e+03
1.2388620770e+01 2.9438304325e+03
1.2401353166e+01 2.9486588831e+03
1.2414085561e+01 2.9534732035e+03
1.2426817957e+01 2.9582728340e+03
1.2439550352e+01 2.9630572323e+03
1.2452282748e+01 2.9678258753e+03
1.2465015143e+01 2.9725782600e+03
1.2477747538e+01 2.9773139046e+03
1.2490479934e+01 2.9820323494e+03
1.2503212329e+01 2.9867331561e+03
1.2515944725e+01 2.9914159079e+03
1.2528677120e+01 2.9960802095e+03
1.2541409516e+01 3.0007256862e+03
1.2554141911e+01 3.0053519822e+03
1.2566874307e+01 3.0099587592e+03
1.2579606702e+01 3.0145456960e+03
1.2592339097e+01 3.0191124857e+03
1.2605071493e+01 3.0236588342e+03
1.2617803888e+01 3.0281844583e+03
1.2630536284e+01 3.0326890830e+03
1.2643268679e+01 3.0371724399e+03
1.2656001075e+01 3.0416342648e+03
1.2668733470e+01 3.0460742955e+03
1.2681465866e+01 3.0504922697e+03
1.2694198261e+01 3.0548879227e+03
1.2706930656e+01 3.0592609858e+03
1.2719663052e+01 3.0636111840e+03
1.2732395447e+01 3.0679382349e+03
1.2745127843e+01 3.0722418467e+03
1.2757860238e+01 3.0765217167e+03
1.2770592634e+01 3.0807775307e+03
1.2783325029e+01 3.0850089625e+03
1.2796057425e+01 3.0892156729e+03
1.2808789820e+01 3.0933973090e+03
1.2821522215e+01 3.0975535050e+03
1.2834254611e+01 3.1016838820e+03
1.2846987006e+01 3.1057880492e+03
1.2859719402e+01 3.1098656040e+03
1.2872451797e+01 3.1139161336e+03
1.2885184193e+01 3.1179392166e+03
1.2897916588e+01 3.1219344247e+03
1.2910648984e+01 3.1259013246e+03
1.2923381379e+01 3.1298394804e+03
1.2936113775e+01 3.1337484564e+03
1.2948846170e+01 3.1376278197e+03
1.2961578565e+01 3.1414771432e+03
1.2974310961e+01 3.1452960090e+03
1.2987043356e+01 3.1490840115e+03
1.2999775752e+01 3.1528407611e+03
1.3012508147e+01 3.1565658877e+03
1.3025240543e+01 3.1602590450e+03
1.3037972938e+01 3.1639199135e+03
1.3050705334e+01 3.1675482045e+03
1.3063437729e+01 3.1711436640e+03
1.3076170124e+01 3.1747060762e+03
1.3088902520e+01 3.1782352674e+03
1.3101634915e+01 3.1817311092e+03
1.3114367311e+01 3.1851935222e+03
1.3127099706e+01 3.1886224789e+03
1.3139832102e+01 3.1920180071e+03
1.3152564497e+01 3.1953801919e+03
1.3165296893e+01 3.1987091791e+03
1.3178029288e+01 3.2020051765e+03
1.3190761683e+01 3.2052684563e+03
1.3203494079e+01 3.2084993560e+03
1.3216226474e+01 3.2116982798e+03
1.3228958870e+01 3.2148656992e+03
1.3241691265e+01 3.2180021537e+03
1.3254423661e+01 3.2211082501e+03
1.3267156056e+01 3.2241846622e+03
1.3279888452e+01 3.2272321297e+03
1.3292620847e+01 3.2302514567e+03
1.3305353242e+01 3.2332435097e+03
1.3318085638e+01 3.2362092160e+03
1.3330818033e+01 3.2391495604e+03
1.3343550429e+01 3.2420655820e+03
1.3356282824e+01 3.2449583711e+03
1.3369015220e+01 3.2478290651e+03
1.3381747615e+01 3.2506788444e+03
1.3394480011e+01 3.2535089277e+03
1.3407212406e+01 3.2563205671e+03
1.3419944802e+01 3.2591150439e+03
1.3432677197e+01 3.2618936626e+03
1.3445409592e+01 3.2646577456e+03
1.3458141988e+01 3.2674086282e+03
1.3470874383e+01 3.2701476527e+03
1.3483606779e+01 3.2728761627e+03
1.3496339174e+01 3.2755954977e+03
1.3509071570e+01 3.2783069877e+03
1.3521803965e+01 3.2810119473e+03
1.3534536361e+01 3.2837116709e+03
1.3547268756e+01 3.2864074272e+03
1.3560001151e+01 3.2891004550e+03
1.3572733547e+01 3.2917919577e+03
1.3585465942e+01 3.2944830998e+03
1.3598198338e+01 3.2971750024e+03
1.3610930733e+01 3.2998687402e+03
1.3623663129e+01 3.3025653380e+03
1.3636395524e+01 3.3052657679e+03
1.3649127920e+01 3.3079709468e+03
1.3661860315e+01 3.3106817351e+03
1.3674592710e+01 3.3133989351e+03
1.3687325106e+01 3.3161232900e+03
1.3700057501e+01 3.3188554829e+03
1.3712789897e+01 3.3215961376e+03
1.3725522292e+01 3.3243458184e+03
1.3738254688e+01 3.3271050311e+03
1.3750987083e+01 3.3298742243e+03
1.3763719479e+01 3.3326537913e+03
1.3776451874e+01 3.3354440720e+03
1.3789184269e+01 3.3382453549e+03
1.3801916665e+01 3.3410578802e+03
1.3814649060e+01 3.3438818426e+03
1.3827381456e+01 3.3467173945e+03
1.3840113851e+01 3.3495646493e+03
1.3852846247e+01 3.3524236847e+03
1.3865578642e+01 3.3552945465e+03
1.3878311038e+01 3.3581772522e+03
1.3891043433e+01 3.3610717947e+03
1.3903775829e+01 3.3639781460e+03
1.3916508224e+01 3.3668962607e+03
1.3929240619e+01 3.3698260799e+03
1.3941973015e+01 3.3727675336e+03
1.3954705410e+01 3.3757205446e+03
1.3967437806e+01 3.3786850313e+03
1.3980170201e+01 3.3816609104e+03
1.3992902597e+01 3.3846480995e+03
1.4005634992e+01 3.3876465191e+03
1.4018367388e+01 3.3906560945e+03
1.4031099783e+01 3.3936767576e+03
1.4043832178e+01 3.3967084474e+03
1.4056564574e+01 3.3997511119e+03
1.4069296969e+01 3.4028047084e+03
1.4082029365e+01 3.4058692039e+03
1.4094761760e+01 3.4089445744e+03
1.4107494156e+01 3.4120308052e+03
1.4120226551e+01 3.4151278904e+03
1.4132958947e+01 3.4182358318e+03
1.4145691342e+01 3.4213546378e+03
1.4158423737e+01 3.4244843220e+03
1.4171156133e+01 3.4276249023e+03
1.4183888528e+01 3.4307763987e+03
1.4196620924e+01 3.4339388320e+03
1.4209353319e+01 3.4371122217e+03
1.4222085715e+01 3.4402965846e+03
1.4234818110e+01 3.4434919326e+03
1.4247550506e+01 3.4466982712e+03
1.4260282901e+01 3.4499155975e+03
1.4273015296e+01 3.4531438990e+03
1.4285747692e+01 3.4563831519e+03
1.4298480087e+01 3.4596333200e+03
1.4311212483e+01 3.4628943535e+03
1.4323944878e+01 3.4661661881e+03
1.4336677274e+01 3.4694487443e+03
1.4349409669e+01 3.4727419276e+03
1.4362142065e+01 3.4760456282e+03
1.4374874460e+01 3.4793597211e+03
1.4387606856e+01 3.4826840665e+03
1.4400339251e+01 3.4860185112e+03
1.4413071646e+01 3.4893628896e+03
1.4425804042e+01 3.4927170250e+03
1.4438536437e+01 3.4960807320e+03
1.4451268833e+01 3.4994538174e+03
1.4464001228e+01 3.5028360832e+03
1.4476733624e+01 3.5062273293e+03
1.4489466019e+01 3.5096273561e+03
1.4502198415e+01 3.5130359673e+03
1.4514930810e+01 3.5164529731e+03
1.4527663205e+01 3.5198781932e+03
1.4540395601e+01 3.5233114602e+03
1.4553127996e+01 3.5267526226e+03
1.4565860392e+01 3.5302015486e+03
1.4578592787e+01 3.5336581287e+03
1.4591325183e+01 3.5371222796e+03
1.4604057578e+01 3.5405939463e+03
1.4616789974e+01 3.5440731053e+03
1.4629522369e+01 3.5475597671e+03
1.4642254764e+01 3.5510539784e+03
1.4654987160e+01 3.5545558249e+03
1.4667719555e+01 3.5580654313e+03
1.4680451951e+01 3.5615829642e+03
1.4693184346e+01 3.5651086319e+03
1.4705916742e+01 3.5686426856e+03
1.4718649137e+01 3.5721854192e+03
1.4731381533e+01 3.5757371691e+03
1.4744113928e+01 3.5792983127e+03
1.4756846323e+01 3.5828692678e+03
1.4769578719e+01 3.5864504902e+03
1.4782311114e+01 3.5900424720e+03
1.4795043510e+01 3.5936457389e+03
1.4807775905e+01 3.5972608468e+03
1.4820508301e+01 3.6008883786e+03
1.4833240696e+01 3.6045289399e+03
1.4845973092e+01 3.6081831553e+03
1.4858705487e+01 3.6118516635e+03
1.4871437883e+01 3.6155351129e+03
1.4884170278e+01 3.6192341560e+03
1.4896902673e+01 3.6229494448e+03
1.4909635069e+01 3.6266816257e+03
1.4922367464e+01 3.6304313337e+03
1.4935099860e+01 3.6341991875e+03
1.4947832255e+01 3.6379857839e+03
1.4960564651e+01 3.6417916927e+03
1.4973297046e+01 3.6456174520e+03
1.4986029442e+01 3.6494635631e+03
1.4998761837e+01 3.6533304863e+03
1.5011494232e+01 3.6572186364e+03
1.5024226628e+01 3.6611283793e+03
1.5036959023e+01 3.6650600287e+03
1.5049691419e+01 3.6690138428e+03
1.5062423814e+01 3.6729900217e+03
1.5075156210e+01 3.6769887062e+03
1.5087888605e+01 3.6810099764e+03
1.5100621001e+01 3.6850538504e+03
1.5113353396e+01 3.6891202844e+03
1.5126085791e+01 3.6932091728e+03
1.5138818187e+01 3.6973203497e+03
1.5151550582e+01 3.7014535903e+03
1.5164282978e+01 3.7056086127e+03
1.5177015373e+01 3.7097850806e+03
1.5189747769e+01 3.7139826063e+03
1.5202480164e+01 3.7182007546e+03
1.5215212560e+01 3.7224390466e+03
1.5227944955e+01 3.7266969644e+03
1.5240677350e+01 3.7309739553e+03
1.5253409746e+01 3.7352694372e+03
1.5266142141e+01 3.7395828037e+03
1.5278874537e+01 3.7439134296e+03
1.5291606932e+01 3.7482606757e+03
1.5304339328e+01 3.7526238950e+03
1.5317071723e+01 3.7570024378e+03
1.5329804119e+01 3.7613956571e+03
1.5342536514e+01 3.7658029135e+03
1.5355268910e+01 3.7702235803e+03
1.5368001305e+01 3.7746570479e+03
1.5380733700e+01 3.7791027287e+03
1.5393466096e+01 3.7835600601e+03
1.5406198491e+01 3.7880285081e+03
1.5418930887e+01 3.7925075701e+03
1.5431663282e+01 3.7969967780e+03
1.5444395678e+01 3.8014956987e+03
1.5457128073e+01 3.8060039365e+03
1.5469860469e+01 3.8105211329e+03
1.5482592864e+01 3.8150469672e+03
1.5495325259e+01 3.8195811554e+03
1.5508057655e+01 3.8241234493e+03
1.5520790050e+01 3.8286736345e+03
1.5533522446e+01 3.8332315283e+03
1.5546254841e+01 3.8377969764e+03
1.5558987237e+01 3.8423698506e+03
1.5571719632e+01 3.8469500439e+03
1.5584452028e+01 3.8515374671e+03
1.5597184423e+01 3.8561320442e+03
1.5609916818e+01 3.8607337076e+03
1.5622649214e+01 3.8653423926e+03
1.5635381609e+01 3.8699580330e+03
1.5648114005e+01 3.8745805551e+03
1.5660846400e+01 3.8792098736e+03
1.5673578796e+01 3.8838458856e+03
1.5686311191e+01 3.8884884656e+03
1.5699043587e+01 3.8931374609e+03
1.5711775982e+01 3.8977926866e+03
1.5724508377e+01 3.9024539221e+03
1.5737240773e+01 3.9071209065e+03
1.5749973168e+01 3.9117933348e+03
1.5762705564e+01 3.9164708555e+03
1.5775437959e+01 3.9211530679e+03
1.5788170355e+01 3.9258395197e+03
1.5800902750e+01 3.9305297056e+03
1.5813635146e+01 3.9352230670e+03
1.5826367541e+01 3.9399189904e+03
1.5839099937e+01 3.9446168089e+03
1.5851832332e+01 3.9493158019e+03
1.5864564727e+01 3.9540151971e+03
1.5877297123e+01 3.9587141721e+03
1.5890029518e+01 3.9634118571e+03
1.5902761914e+01 3.9681073372e+03
1.5915494309e+01 3.9727996563e+03
1.5928226705e+01 3.9774878205e+03
1.5940959100e+01 3.9821708019e+03
1.5953691496e+01 3.9868475432e+03
1.5966423891e+01 3.9915169626e+03
1.5979156286e+01 3.9961779579e+03
1.5991888682e+01 4.0008294114e+03
1.6004621077e+01 4.0054701952e+03
1.6017353473e+01 4.0100991754e+03
1.6030085868e+01 4.0147152179e+03
1.6042818264e+01 4.0193171920e+03
1.6055550659e+01 4.0239039757e+03
1.6068283055e+01 4.0284744598e+03
1.6081015450e+01 4.0330275514e+03
1.6093747845e+01 4.0375621783e+03
1.6106480241e+01 4.0420772921e+03
1.6119212636e+01 4.0465718708e+03
1.6131945032e+01 4.0510449222e+03
1.6144677427e+01 4.0554954848e+03
1.6157409823e+01 4.0599226305e+03
1.6170142218e+01 4.0643254659e+03
1.6182874614e+01 4.0687031323e+03
1.6195607009e+01 4.0730548068e+03
1.6208339404e+01 4.0773797022e+03
1.6221071800e+01 4.0816770666e+03
1.6233804195e+01 4.0859461821e+03
1.6246536591e+01 4.0901863643e+03
1.6259268986e+01 4.0943969607e+03
1.6272001382e+01 4.0985773491e+03
1.6284733777e+01 4.1027269360e+03
1.6297466173e+01 4.1068451541e+03
1.6310198568e+01 4.1109314602e+03
1.6322930964e+01 4.1149853336e+03
1.6335663359e+01 4.1190062731e+03
1.6348395754e+01 4.1229937955e+03
1.6361128150e+01 4.1269474324e+03
1.6373860545e+01 4.1308667289e+03
1.6386592941e+01 4.1347512419e+03
1.6399325336e+01 4.1386005379e+03
1.6412057732e+01 4.1424141916e+03
1.6424790127e+01 4.1461917848e+03
1.6437522523e+01 4.1499329052e+03
1.6450254918e+01 4.1536371460e+03
1.6462987313e+01 4.1573041054e+03
1.6475719709e+01 4.1609333866e+03
1.6488452104e+01 4.1645245979e+03
1.6501184500e+01 4.1680773535e+03
1.6513916895e+01 4.1715912748e+03
1.6526649291e+01 4.1750659907e+03
1.6539381686e+01 4.1785011397e+03
1.6552114082e+01 4.1818963710e+03
1.6564846477e+01 4.1852513478e+03
1.6577578872e+01 4.1885657480e+03
1.6590311268e+01 4.1918392674e+03
1.6603043663e+01 4.1950716216e+03
1.6615776059e+01 4.1982625492e+03
1.6628508454e+01 4.2014118137e+03
1.6641240850e+01 4.2045192069e+03
1.6653973245e+01 4.2075845507e+03
1.6666705641e+01 4.2106076996e+03
1.6679438036e+01 4.2135885437e+03
1.6692170431e+01 4.2165270104e+03
1.6704902827e+01 4.2194230667e+03
1.6717635222e+01 4.2222767207e+03
1.6730367618e+01 4.2250880234e+03
1.6743100013e+01 4.2278570696e+03
1.6755832409e+01 4.2305839991e+03
1.6768564804e+01 4.2332689971e+03
1.6781297200e+01 4.2359122946e+03
1.6794029595e+01 4.2385141681e+03
1.6806761991e+01 4.2410749396e+03
1.6819494386e+01 4.2435949752e+03
1.6832226781e+01 4.2460746841e+03
1.6844959177e+01 4.2485145168e+03
1.6857691572e+01 4.2509149636e+03
1.6870423968e+01 4.2532765521e+03
1.6883156363e+01 4.2555998445e+03
1.6895888759e+01 4.2578854351e+03
1.6908621154e+01 4.2601339470e+03
1.6921353550e+01 4.2623460287e+03
1.6934085945e+01 4.2645223507e+03
1.6946818340e+01 4.2666636018e+03
1.6959550736e+01 4.2687704852e+03
1.6972283131e+01 4.2708437145e+03
1.6985015527e+01 4.2728840097e+03
1.6997747922e+01 4.2748920936e+03
1.7010480318e+01 4.2768686872e+03
1.7023212713e+01 4.2788145063e+03
1.7035945109e+01 4.2807302574e+03
1.7048677504e+01 4.2826166337e+03
1.7061409899e+01 4.2844743122e+03
1.7074142295e+01 4.2863039496e+03
1.7086874690e+01 4.2881061795e+03
1.7099607086e+01 4.2898816093e+03
1.7112339481e+01 4.2916308175e+03
1.7125071877e+01 4.2933543515e+03
1.7137804272e+01 4.2950527250e+03
1.7150536668e+01 4.2967264163e+03
1.7163269063e+01 4.2983758670e+03
1.7176001458e+01 4.3000014807e+03
1.7188733854e+01 4.3016036218e+03
1.7201466249e+01 4.3031826153e+03
1.7214198645e+01 4.3047387462e+03
1.7226931040e+01 4.3062722598e+03
1.7239663436e+01 4.3077833619e+03
1.7252395831e+01 4.3092722197e+03
1.7265128227e+01 4.3107389621e+03
1.7277860622e+01 4.3121836819e+03
1.7290593018e+01 4.3136064363e+03
1.7303325413e+01 4.3150072493e+03
1.7316057808e+01 4.3163861130e+03
1.7328790204e+01 4.3177429905e+03
1.7341522599e+01 4.3190778173e+03
1.7354254995e+01 4.3203905046e+03
1.7366987390e+01 4.3216809412e+03
1.7379719786e+01 4.3229489967e+03
1.7392452181e+01 4.3241945242e+03
1.7405184577e+01 4.3254173631e+03
1.7417916972e+01 4.3266173420e+03
1.7430649367e+01 4.3277942818e+03
1.7443381763e+01 4.3289479987e+03
1.7456114158e+01 4.3300783068e+03
1.7468846554e+01 4.3311850216e+03
1.7481578949e+01 4.3322679625e+03
1.7494311345e+01 4.3333269557e+03
1.7507043740e+01 4.3343618368e+03
1.7519776136e+01 4.3353724538e+03
1.7532508531e+01 4.3363586691e+03
1.7545240926e+01 4.3373203623e+03
1.7557973322e+01 4.3382574320e+03
1.7570705717e+01 4.3391697984e+03
1.7583438113e+01 4.3400574047e+03
1.7596170508e+01 4.3409202191e+03
1.7608902904e+01 4.3417582362e+03
1.7621635299e+01 4.3425714784e+03
1.7634367695e+01 4.3433599969e+03
1.7647100090e+01 4.3441238728e+03
1.7659832485e+01 4.3448632177e+03
1.7672564881e+01 4.3455781740e+03
1.7685297276e+01 4.3462689158e+03
