# freq_w_over_2pi_THz  cumulative_G_native_eV_ps^-1_A^-2_K^-1
8.7216908814e+00 7.5596685846e-05
8.7344232769e+00 7.6037050277e-05
8.7471556723e+00 7.6479325316e-05
8.7598880678e+00 7.6923455523e-05
8.7726204632e+00 7.7369379311e-05
8.7853528587e+00 7.7817028871e-05
8.7980852541e+00 7.8266330178e-05
8.8108176496e+00 7.8717203042e-05
8.8235500450e+00 7.9169561166e-05
8.8362824405e+00 7.9623312309e-05
8.8490148359e+00 8.0078358484e-05
8.8617472314e+00 8.0534596208e-05
8.8744796268e+00 8.0991916827e-05
8.8872120223e+00 8.1450206860e-05
8.8999444177e+00 8.1909348411e-05
8.9126768131e+00 8.2369219607e-05
8.9254092086e+00 8.2829695080e-05
8.9381416040e+00 8.3290646512e-05
8.9508739995e+00 8.3751943204e-05
8.9636063949e+00 8.4213452646e-05
8.9763387904e+00 8.4675041126e-05
8.9890711858e+00 8.5136574368e-05
9.0018035813e+00 8.5597918191e-05
9.0145359767e+00 8.6058939146e-05
9.0272683722e+00 8.6519505160e-05
9.0400007676e+00 8.6979486208e-05
9.0527331631e+00 8.7438754941e-05
9.0654655585e+00 8.7897187291e-05
9.0781979540e+00 8.8354663073e-05
9.0909303494e+00 8.8811066584e-05
9.1036627449e+00 8.9266287137e-05
9.1163951403e+00 8.9720219563e-05
9.1291275358e+00 9.0172764680e-05
9.1418599312e+00 9.0623829705e-05
9.1545923266e+00 9.1073328626e-05
9.1673247221e+00 9.1521182521e-05
9.1800571175e+00 9.1967319823e-05
9.1927895130e+00 9.2411676542e-05
9.2055219084e+00 9.2854196433e-05
9.2182543039e+00 9.3294831061e-05
9.2309866993e+00 9.3733539849e-05
9.2437190948e+00 9.4170290081e-05
9.2564514902e+00 9.4605056811e-05
9.2691838857e+00 9.5037822728e-05
9.2819162811e+00 9.5468577993e-05
9.2946486766e+00 9.5897320009e-05
9.3073810720e+00 9.6324053102e-05
9.3201134675e+00 9.6748788241e-05
9.3328458629e+00 9.7171542672e-05
9.3455782584e+00 9.7592339494e-05
9.3583106538e+00 9.8011207249e-05
9.3710430493e+00 9.8428179454e-05
9.3837754447e+00 9.8843294121e-05
9.3965078401e+00 9.9256593254e-05
9.4092402356e+00 9.9668122353e-05
9.4219726310e+00 1.0007792988e-04
9.4347050265e+00 1.0048606672e-04
9.4474374219e+00 1.0089258573e-04
9.4601698174e+00 1.0129754115e-04
9.4729022128e+00 1.0170098814e-04
9.4856346083e+00 1.0210298228e-04
9.4983670037e+00 1.0250357912e-04
9.5110993992e+00 1.0290283374e-04
9.5238317946e+00 1.0330080032e-04
9.5365641901e+00 1.0369753176e-04
9.5492965855e+00 1.0409307933e-04
9.5620289810e+00 1.0448749237e-04
9.5747613764e+00 1.0488081800e-04
9.5874937719e+00 1.0527310088e-04
9.6002261673e+00 1.0566438299e-04
9.6129585628e+00 1.0605470354e-04
9.6256909582e+00 1.0644409878e-04
9.6384233536e+00 1.0683260195e-04
9.6511557491e+00 1.0722024324e-04
9.6638881445e+00 1.0760704983e-04
9.6766205400e+00 1.0799304583e-04
9.6893529354e+00 1.0837825248e-04
9.7020853309e+00 1.0876268819e-04
9.7148177263e+00 1.0914636868e-04
9.7275501218e+00 1.0952930721e-04
9.7402825172e+00 1.0991151471e-04
9.7530149127e+00 1.1029300003e-04
9.7657473081e+00 1.1067377020e-04
9.7784797036e+00 1.1105383065e-04
9.7912120990e+00 1.1143318555e-04
9.8039444945e+00 1.1181183804e-04
9.8166768899e+00 1.1218979055e-04
9.8294092854e+00 1.1256704510e-04
9.8421416808e+00 1.1294360358e-04
9.8548740763e+00 1.1331946807e-04
9.8676064717e+00 1.1369464112e-04
9.8803388671e+00 1.1406912603e-04
9.8930712626e+00 1.1444292710e-04
9.9058036580e+00 1.1481604992e-04
9.9185360535e+00 1.1518850160e-04
9.9312684489e+00 1.1556029098e-04
9.9440008444e+00 1.1593142883e-04
9.9567332398e+00 1.1630192803e-04
9.9694656353e+00 1.1667180369e-04
9.9821980307e+00 1.1704107333e-04
9.9949304262e+00 1.1740975689e-04
1.0007662822e+01 1.1777787690e-04
1.0020395217e+01 1.1814545843e-04
1.0033127613e+01 1.1851252913e-04
1.0045860008e+01 1.1887911925e-04
1.0058592403e+01 1.1924526153e-04
1.0071324799e+01 1.1961099115e-04
1.0084057194e+01 1.1997634563e-04
1.0096789590e+01 1.2034136467e-04
1.0109521985e+01 1.2070609000e-04
1.0122254381e+01 1.2107056523e-04
1.0134986776e+01 1.2143483563e-04
1.0147719172e+01 1.2179894790e-04
1.0160451567e+01 1.2216294990e-04
1.0173183962e+01 1.2252689044e-04
1.0185916358e+01 1.2289081897e-04
1.0198648753e+01 1.2325478531e-04
1.0211381149e+01 1.2361883935e-04
1.0224113544e+01 1.2398303075e-04
1.0236845940e+01 1.2434740862e-04
1.0249578335e+01 1.2471202123e-04
1.0262310731e+01 1.2507691569e-04
1.0275043126e+01 1.2544213765e-04
1.0287775521e+01 1.2580773100e-04
1.0300507917e+01 1.2617373758e-04
1.0313240312e+01 1.2654019687e-04
1.0325972708e+01 1.2690714577e-04
1.0338705103e+01 1.2727461831e-04
1.0351437499e+01 1.2764264544e-04
1.0364169894e+01 1.2801125481e-04
1.0376902290e+01 1.2838047054e-04
1.0389634685e+01 1.2875031309e-04
1.0402367080e+01 1.2912079907e-04
1.0415099476e+01 1.2949194116e-04
1.0427831871e+01 1.2986374801e-04
1.0440564267e+01 1.3023622414e-04
1.0453296662e+01 1.3060936991e-04
1.0466029058e+01 1.3098318152e-04
1.0478761453e+01 1.3135765102e-04
1.0491493849e+01 1.3173276637e-04
1.0504226244e+01 1.3210851150e-04
1.0516958640e+01 1.3248486640e-04
1.0529691035e+01 1.3286180729e-04
1.0542423430e+01 1.3323930677e-04
1.0555155826e+01 1.3361733397e-04
1.0567888221e+01 1.3399585481e-04
1.0580620617e+01 1.3437483220e-04
1.0593353012e+01 1.3475422630e-04
1.0606085408e+01 1.3513399483e-04
1.0618817803e+01 1.3551409332e-04
1.0631550199e+01 1.3589447544e-04
1.0644282594e+01 1.3627509333e-04
1.0657014989e+01 1.3665589793e-04
1.0669747385e+01 1.3703683935e-04
1.0682479780e+01 1.3741786716e-04
1.0695212176e+01 1.3779893079e-04
1.0707944571e+01 1.3817997990e-04
1.0720676967e+01 1.3856096469e-04
1.0733409362e+01 1.3894183624e-04
1.0746141758e+01 1.3932254690e-04
1.0758874153e+01 1.3970305060e-04
1.0771606548e+01 1.4008330311e-04
1.0784338944e+01 1.4046326240e-04
1.0797071339e+01 1.4084288889e-04
1.0809803735e+01 1.4122214569e-04
1.0822536130e+01 1.4160099886e-04
1.0835268526e+01 1.4197941762e-04
1.0848000921e+01 1.4235737451e-04
1.0860733317e+01 1.4273484552e-04
1.0873465712e+01 1.4311181022e-04
1.0886198107e+01 1.4348825187e-04
1.0898930503e+01 1.4386415741e-04
1.0911662898e+01 1.4423951750e-04
1.0924395294e+01 1.4461432650e-04
1.0937127689e+01 1.4498858239e-04
1.0949860085e+01 1.4536228671e-04
1.0962592480e+01 1.4573544439e-04
1.0975324876e+01 1.4610806362e-04
1.0988057271e+01 1.4648015563e-04
1.1000789667e+01 1.4685173446e-04
1.1013522062e+01 1.4722281674e-04
1.1026254457e+01 1.4759342136e-04
1.1038986853e+01 1.4796356916e-04
1.1051719248e+01 1.4833328266e-04
1.1064451644e+01 1.4870258563e-04
1.1077184039e+01 1.4907150278e-04
1.1089916435e+01 1.4944005934e-04
1.1102648830e+01 1.4980828072e-04
1.1115381226e+01 1.5017619203e-04
1.1128113621e+01 1.5054381780e-04
1.1140846016e+01 1.5091118152e-04
1.1153578412e+01 1.5127830527e-04
1.1166310807e+01 1.5164520935e-04
1.1179043203e+01 1.5201191193e-04
1.1191775598e+01 1.5237842871e-04
1.1204507994e+01 1.5274477259e-04
1.1217240389e+01 1.5311095337e-04
1.1229972785e+01 1.5347697755e-04
1.1242705180e+01 1.5384284802e-04
1.1255437575e+01 1.5420856394e-04
1.1268169971e+01 1.5457412054e-04
1.1280902366e+01 1.5493950903e-04
1.1293634762e+01 1.5530471653e-04
1.1306367157e+01 1.5566972601e-04
1.1319099553e+01 1.5603451634e-04
1.1331831948e+01 1.5639906233e-04
1.1344564344e+01 1.5676333482e-04
1.1357296739e+01 1.5712730087e-04
1.1370029134e+01 1.5749092388e-04
1.1382761530e+01 1.5785416392e-04
1.1395493925e+01 1.5821697788e-04
1.1408226321e+01 1.5857931984e-04
1.1420958716e+01 1.5894114142e-04
1.1433691112e+01 1.5930239210e-04
1.1446423507e+01 1.5966301966e-04
1.1459155903e+01 1.6002297058e-04
1.1471888298e+01 1.6038219048e-04
1.1484620694e+01 1.6074062457e-04
1.1497353089e+01 1.6109821812e-04
1.1510085484e+01 1.6145491692e-04
1.1522817880e+01 1.6181066773e-04
1.1535550275e+01 1.6216541878e-04
1.1548282671e+01 1.6251912018e-04
1.1561015066e+01 1.6287172438e-04
1.1573747462e+01 1.6322318660e-04
1.1586479857e+01 1.6357346520e-04
1.1599212253e+01 1.6392252208e-04
1.1611944648e+01 1.6427032301e-04
1.1624677043e+01 1.6461683790e-04
1.1637409439e+01 1.6496204110e-04
1.1650141834e+01 1.6530591161e-04
1.1662874230e+01 1.6564843324e-04
1.1675606625e+01 1.6598959479e-04
1.1688339021e+01 1.6632939012e-04
1.1701071416e+01 1.6666781816e-04
1.1713803812e+01 1.6700488291e-04
1.1726536207e+01 1.6734059343e-04
1.1739268602e+01 1.6767496367e-04
1.1752000998e+01 1.6800801240e-04
1.1764733393e+01 1.6833976294e-04
1.1777465789e+01 1.6867024298e-04
1.1790198184e+01 1.6899948426e-04
1.1802930580e+01 1.6932752232e-04
1.1815662975e+01 1.6965439610e-04
1.1828395371e+01 1.6998014762e-04
1.1841127766e+01 1.7030482151e-04
1.1853860161e+01 1.7062846466e-04
1.1866592557e+01 1.7095112575e-04
1.1879324952e+01 1.7127285480e-04
1.1892057348e+01 1.7159370275e-04
1.1904789743e+01 1.7191372094e-04
1.1917522139e+01 1.7223296072e-04
1.1930254534e+01 1.7255147297e-04
1.1942986930e+01 1.7286930766e-04
1.1955719325e+01 1.7318651343e-04
1.1968451721e+01 1.7350313717e-04
1.1981184116e+01 1.7381922367e-04
1.1993916511e+01 1.7413481525e-04
1.2006648907e+01 1.7444995141e-04
1.2019381302e+01 1.7476466856e-04
1.2032113698e+01 1.7507899974e-04
1.2044846093e+01 1.7539297443e-04
1.2057578489e+01 1.7570661832e-04
1.2070310884e+01 1.7601995318e-04
1.2083043280e+01 1.7633299675e-04
1.2095775675e+01 1.7664576264e-04
1.2108508070e+01 1.7695826037e-04
1.2121240466e+01 1.7727049526e-04
1.2133972861e+01 1.7758246857e-04
1.2146705257e+01 1.7789417756e-04
1.2159437652e+01 1.7820561554e-04
1.2172170048e+01 1.7851677208e-04
1.2184902443e+01 1.7882763313e-04
1.2197634839e+01 1.7913818122e-04
1.2210367234e+01 1.7944839571e-04
1.2223099629e+01 1.7975825300e-04
1.2235832025e+01 1.8006772678e-04
1.2248564420e+01 1.8037678834e-04
1.2261296816e+01 1.8068540674e-04
1.2274029211e+01 1.8099354922e-04
1.2286761607e+01 1.8130118142e-04
1.2299494002e+01 1.8160826769e-04
1.2312226398e+01 1.8191477135e-04
1.2324958793e+01 1.8222065497e-04
1.2337691188e+01 1.8252588066e-04
1.2350423584e+01 1.8283041030e-04
1.2363155979e+01 1.8313420581e-04
1.2375888375e+01 1.8343722936e-04
1.2388620770e+01 1.8373944358e-04
1.2401353166e+01 1.8404081176e-04
1.2414085561e+01 1.8434129801e-04
1.2426817957e+01 1.8464086738e-04
1.2439550352e+01 1.8493948604e-04
1.2452282748e+01 1.8523712132e-04
1.2465015143e+01 1.8553374184e-04
1.2477747538e+01 1.8582931753e-04
1.2490479934e+01 1.8612381969e-04
1.2503212329e+01 1.8641722097e-04
1.2515944725e+01 1.8670949535e-04
1.2528677120e+01 1.8700061816e-04
1.2541409516e+01 1.8729056601e-04
1.2554141911e+01 1.8757931669e-04
1.2566874307e+01 1.8786684910e-04
1.2579606702e+01 1.8815314317e-04
1.2592339097e+01 1.8843817976e-04
1.2605071493e+01 1.8872194052e-04
1.2617803888e+01 1.8900440776e-04
1.2630536284e+01 1.8928556432e-04
1.2643268679e+01 1.8956539344e-04
1.2656001075e+01 1.8984387865e-04
1.2668733470e+01 1.9012100357e-04
1.2681465866e+01 1.9039675183e-04
1.2694198261e+01 1.9067110691e-04
1.2706930656e+01 1.9094405204e-04
1.2719663052e+01 1.9121557006e-04
1.2732395447e+01 1.9148564333e-04
1.2745127843e+01 1.9175425365e-04
1.2757860238e+01 1.9202138212e-04
1.2770592634e+01 1.9228700914e-04
1.2783325029e+01 1.9255111435e-04
1.2796057425e+01 1.9281367655e-04
1.2808789820e+01 1.9307467375e-04
1.2821522215e+01 1.9333408310e-04
1.2834254611e+01 1.9359188096e-04
1.2846987006e+01 1.9384804292e-04
1.2859719402e+01 1.9410254388e-04
1.2872451797e+01 1.9435535805e-04
1.2885184193e+01 1.9460645914e-04
1.2897916588e+01 1.9485582041e-04
1.2910648984e+01 1.9510341483e-04
1.2923381379e+01 1.9534921518e-04
1.2936113775e+01 1.9559319427e-04
1.2948846170e+01 1.9583532509e-04
1.2961578565e+01 1.9607558097e-04
1.2974310961e+01 1.9631393582e-04
1.2987043356e+01 1.9655036434e-04
1.2999775752e+01 1.9678484221e-04
1.3012508147e+01 1.9701734632e-04
1.3025240543e+01 1.9724785507e-04
1.3037972938e+01 1.9747634851e-04
1.3050705334e+01 1.9770280862e-04
1.3063437729e+01 1.9792721955e-04
1.3076170124e+01 1.9814956783e-04
1.3088902520e+01 1.9836984262e-04
1.3101634915e+01 1.9858803591e-04
1.3114367311e+01 1.9880414273e-04
1.3127099706e+01 1.9901816137e-04
1.3139832102e+01 1.9923009357e-04
1.3152564497e+01 1.9943994464e-04
1.3165296893e+01 1.9964772368e-04
1.3178029288e+01 1.9985344365e-04
1.3190761683e+01 2.0005712156e-04
1.3203494079e+01 2.0025877846e-04
1.3216226474e+01 2.0045843958e-04
1.3228958870e+01 2.0065613435e-04
1.3241691265e+01 2.0085189644e-04
1.3254423661e+01 2.0104576373e-04
1.3267156056e+01 2.0123777827e-04
1.3279888452e+01 2.0142798623e-04
1.3292620847e+01 2.0161643780e-04
1.3305353242e+01 2.0180318706e-04
1.3318085638e+01 2.0198829189e-04
1.3330818033e+01 2.0217181375e-04
1.3343550429e+01 2.0235381750e-04
1.3356282824e+01 2.0253437120e-04
1.3369015220e+01 2.0271354582e-04
1.3381747615e+01 2.0289141506e-04
1.3394480011e+01 2.0306805496e-04
1.3407212406e+01 2.0324354369e-04
1.3419944802e+01 2.0341796121e-04
1.3432677197e+01 2.0359138895e-04
1.3445409592e+01 2.0376390944e-04
1.3458141988e+01 2.0393560603e-04
1.3470874383e+01 2.0410656249e-04
1.3483606779e+01 2.0427686269e-04
1.3496339174e+01 2.0444659023e-04
1.3509071570e+01 2.0461582812e-04
1.3521803965e+01 2.0478465843e-04
1.3534536361e+01 2.0495316192e-04
1.3547268756e+01 2.0512141779e-04
1.3560001151e+01 2.0528950336e-04
1.3572733547e+01 2.0545749375e-04
1.3585465942e+01 2.0562546163e-04
1.3598198338e+01 2.0579347697e-04
1.3610930733e+01 2.0596160686e-04
1.3623663129e+01 2.0612991526e-04
1.3636395524e+01 2.0629846284e-04
1.3649127920e+01 2.0646730682e-04
1.3661860315e+01 2.0663650092e-04
1.3674592710e+01 2.0680609521e-04
1.3687325106e+01 2.0697613607e-04
1.3700057501e+01 2.0714666613e-04
1.3712789897e+01 2.0731772434e-04
1.3725522292e+01 2.0748934592e-04
1.3738254688e+01 2.0766156243e-04
1.3750987083e+01 2.0783440188e-04
1.3763719479e+01 2.0800788881e-04
1.3776451874e+01 2.0818204443e-04
1.3789184269e+01 2.0835688675e-04
1.3801916665e+01 2.0853243077e-04
1.3814649060e+01 2.0870868865e-04
1.3827381456e+01 2.0888566988e-04
1.3840113851e+01 2.0906338154e-04
1.3852846247e+01 2.0924182849e-04
1.3865578642e+01 2.0942101359e-04
1.3878311038e+01 2.0960093793e-04
1.3891043433e+01 2.0978160107e-04
1.3903775829e+01 2.0996300125e-04
1.3916508224e+01 2.1014513564e-04
1.3929240619e+01 2.1032800057e-04
1.3941973015e+01 2.1051159167e-04
1.3954705410e+01 2.1069590412e-04
1.3967437806e+01 2.1088093283e-04
1.3980170201e+01 2.1106667259e-04
1.3992902597e+01 2.1125311827e-04
1.4005634992e+01 2.1144026490e-04
1.4018367388e+01 2.1162810783e-04
1.4031099783e+01 2.1181664278e-04
1.4043832178e+01 2.1200586598e-04
1.4056564574e+01 2.1219577416e-04
1.4069296969e+01 2.1238636466e-04
1.4082029365e+01 2.1257763543e-04
1.4094761760e+01 2.1276958495e-04
1.4107494156e+01 2.1296221233e-04
1.4120226551e+01 2.1315551718e-04
1.4132958947e+01 2.1334949963e-04
1.4145691342e+01 2.1354416019e-04
1.4158423737e+01 2.1373949971e-04
1.4171156133e+01 2.1393551932e-04
1.4183888528e+01 2.1413222025e-04
1.4196620924e+01 2.1432960381e-04
1.4209353319e+01 2.1452767122e-04
1.4222085715e+01 2.1472642351e-04
1.4234818110e+01 2.1492586145e-04
1.4247550506e+01 2.1512598537e-04
1.4260282901e+01 2.1532679508e-04
1.4273015296e+01 2.1552828981e-04
1.4285747692e+01 2.1573046808e-04
1.4298480087e+01 2.1593332761e-04
1.4311212483e+01 2.1613686531e-04
1.4323944878e+01 2.1634107717e-04
1.4336677274e+01 2.1654595821e-04
1.4349409669e+01 2.1675150255e-04
1.4362142065e+01 2.1695770332e-04
1.4374874460e+01 2.1716455273e-04
1.4387606856e+01 2.1737204205e-04
1.4400339251e+01 2.1758016172e-04
1.4413071646e+01 2.1778890139e-04
1.4425804042e+01 2.1799825006e-04
1.4438536437e+01 2.1820819614e-04
1.4451268833e+01 2.1841872757e-04
1.4464001228e+01 2.1862983200e-04
1.4476733624e+01 2.1884149693e-04
1.4489466019e+01 2.1905370991e-04
1.4502198415e+01 2.1926645869e-04
1.4514930810e+01 2.1947973142e-04
1.4527663205e+01 2.1969351684e-04
1.4540395601e+01 2.1990780451e-04
1.4553127996e+01 2.2012258497e-04
1.4565860392e+01 2.2033785000e-04
1.4578592787e+01 2.2055359276e-04
1.4591325183e+01 2.2076980806e-04
1.4604057578e+01 2.2098649245e-04
1.4616789974e+01 2.2120364447e-04
1.4629522369e+01 2.2142126478e-04
1.4642254764e+01 2.2163935630e-04
1.4654987160e+01 2.2185792437e-04
1.4667719555e+01 2.2207697677e-04
1.4680451951e+01 2.2229652390e-04
1.4693184346e+01 2.2251657877e-04
1.4705916742e+01 2.2273715705e-04
1.4718649137e+01 2.2295827710e-04
1.4731381533e+01 2.2317995989e-04
1.4744113928e+01 2.2340222899e-04
1.4756846323e+01 2.2362511047e-04
1.4769578719e+01 2.2384863280e-04
1.4782311114e+01 2.2407282667e-04
1.4795043510e+01 2.2429772490e-04
1.4807775905e+01 2.2452336219e-04
1.4820508301e+01 2.2474977491e-04
1.4833240696e+01 2.2497700088e-04
1.4845973092e+01 2.2520507906e-04
1.4858705487e+01 2.2543404934e-04
1.4871437883e+01 2.2566395216e-04
1.4884170278e+01 2.2589482827e-04
1.4896902673e+01 2.2612671836e-04
1.4909635069e+01 2.2635966277e-04
1.4922367464e+01 2.2659370113e-04
1.4935099860e+01 2.2682887207e-04
1.4947832255e+01 2.2706521283e-04
1.4960564651e+01 2.2730275897e-04
1.4973297046e+01 2.2754154408e-04
1.4986029442e+01 2.2778159946e-04
1.4998761837e+01 2.2802295382e-04
1.5011494232e+01 2.2826563306e-04
1.5024226628e+01 2.2850966002e-04
1.5036959023e+01 2.2875505428e-04
1.5049691419e+01 2.2900183194e-04
1.5062423814e+01 2.2925000551e-04
1.5075156210e+01 2.2949958377e-04
1.5087888605e+01 2.2975057171e-04
1.5100621001e+01 2.3000297047e-04
1.5113353396e+01 2.3025677732e-04
1.5126085791e+01 2.3051198566e-04
1.5138818187e+01 2.3076858514e-04
1.5151550582e+01 2.3102656173e-04
1.5164282978e+01 2.3128589783e-04
1.5177015373e+01 2.3154657245e-04
1.5189747769e+01 2.3180856140e-04
1.5202480164e+01 2.3207183751e-04
1.5215212560e+01 2.3233637089e-04
1.5227944955e+01 2.3260212921e-04
1.5240677350e+01 2.3286907799e-04
1.5253409746e+01 2.3313718088e-04
1.5266142141e+01 2.3340640004e-04
1.5278874537e+01 2.3367669645e-04
1.5291606932e+01 2.3394803021e-04
1.5304339328e+01 2.3422036094e-04
1.5317071723e+01 2.3449364808e-04
1.5329804119e+01 2.3476785126e-04
1.5342536514e+01 2.3504293057e-04
1.5355268910e+01 2.3531884689e-04
1.5368001305e+01 2.3559556218e-04
1.5380733700e+01 2.3587303975e-04
1.5393466096e+01 2.3615124449e-04
1.5406198491e+01 2.3643014307e-04
1.5418930887e+01 2.3670970414e-04
1.5431663282e+01 2.3698989845e-04
1.5444395678e+01 2.3727069900e-04
1.5457128073e+01 2.3755208107e-04
1.5469860469e+01 2.3783402229e-04
1.5482592864e+01 2.3811650265e-04
1.5495325259e+01 2.3839950442e-04
1.5508057655e+01 2.3868301210e-04
1.5520790050e+01 2.3896701233e-04
1.5533522446e+01 2.3925149368e-04
1.5546254841e+01 2.3953644654e-04
1.5558987237e+01 2.3982186290e-04
1.5571719632e+01 2.4010773608e-04
1.5584452028e+01 2.4039406052e-04
1.5597184423e+01 2.4068083146e-04
1.5609916818e+01 2.4096804470e-04
1.5622649214e+01 2.4125569619e-04
1.5635381609e+01 2.4154378180e-04
1.5648114005e+01 2.4183229695e-04
1.5660846400e+01 2.4212123628e-04
1.5673578796e+01 2.4241059338e-04
1.5686311191e+01 2.4270036044e-04
1.5699043587e+01 2.4299052790e-04
1.5711775982e+01 2.4328108424e-04
1.5724508377e+01 2.4357201568e-04
1.5737240773e+01 2.4386330593e-04
1.5749973168e+01 2.4415493597e-04
1.5762705564e+01 2.4444688385e-04
1.5775437959e+01 2.4473912456e-04
1.5788170355e+01 2.4503162987e-04
1.5800902750e+01 2.4532436825e-04
1.5813635146e+01 2.4561730483e-04
1.5826367541e+01 2.4591040131e-04
1.5839099937e+01 2.4620361608e-04
1.5851832332e+01 2.4649690416e-04
1.5864564727e+01 2.4679021733e-04
1.5877297123e+01 2.4708350429e-04
1.5890029518e+01 2.4737671072e-04
1.5902761914e+01 2.4766977953e-04
1.5915494309e+01 2.4796265106e-04
1.5928226705e+01 2.4825526325e-04
1.5940959100e+01 2.4854755196e-04
1.5953691496e+01 2.4883945119e-04
1.5966423891e+01 2.4913089343e-04
1.5979156286e+01 2.4942180987e-04
1.5991888682e+01 2.4971213077e-04
1.6004621077e+01 2.5000178571e-04
1.6017353473e+01 2.5029070393e-04
1.6030085868e+01 2.5057881464e-04
1.6042818264e+01 2.5086604727e-04
1.6055550659e+01 2.5115233179e-04
1.6068283055e+01 2.5143759897e-04
1.6081015450e+01 2.5172178059e-04
1.6093747845e+01 2.5200480975e-04
1.6106480241e+01 2.5228662098e-04
1.6119212636e+01 2.5256715052e-04
1.6131945032e+01 2.5284633643e-04
1.6144677427e+01 2.5312411870e-04
1.6157409823e+01 2.5340043940e-04
1.6170142218e+01 2.5367524277e-04
1.6182874614e+01 2.5394847521e-04
1.6195607009e+01 2.5422008537e-04
1.6208339404e+01 2.5449002412e-04
1.6221071800e+01 2.5475824450e-04
1.6233804195e+01 2.5502470174e-04
1.6246536591e+01 2.5528935309e-04
1.6259268986e+01 2.5555215785e-04
1.6272001382e+01 2.5581307717e-04
1.6284733777e+01 2.5607207401e-04
1.6297466173e+01 2.5632911297e-04
1.6310198568e+01 2.5658416013e-04
1.6322930964e+01 2.5683718301e-04
1.6335663359e+01 2.5708815032e-04
1.6348395754e+01 2.5733703188e-04
1.6361128150e+01 2.5758379849e-04
1.6373860545e+01 2.5782842174e-04
1.6386592941e+01 2.5807087397e-04
1.6399325336e+01 2.5831112813e-04
1.6412057732e+01 2.5854915767e-04
1.6424790127e+01 2.5878493649e-04
1.6437522523e+01 2.5901843886e-04
1.6450254918e+01 2.5924963939e-04
1.6462987313e+01 2.5947851299e-04
1.6475719709e+01 2.5970503491e-04
1.6488452104e+01 2.5992918068e-04
1.6501184500e+01 2.6015092625e-04
1.6513916895e+01 2.6037024797e-04
1.6526649291e+01 2.6058712268e-04
1.6539381686e+01 2.6080152781e-04
1.6552114082e+01 2.6101344148e-04
1.6564846477e+01 2.6122284266e-04
1.6577578872e+01 2.6142971125e-04
1.6590311268e+01 2.6163402826e-04
1.6603043663e+01 2.6183577595e-04
1.6615776059e+01 2.6203493798e-04
1.6628508454e+01 2.6223149961e-04
1.6641240850e+01 2.6242544784e-04
1.6653973245e+01 2.6261677154e-04
1.6666705641e+01 2.6280546166e-04
1.6679438036e+01 2.6299151131e-04
1.6692170431e+01 2.6317491598e-04
1.6704902827e+01 2.6335567360e-04
1.6717635222e+01 2.6353378467e-04
1.6730367618e+01 2.6370925238e-04
1.6743100013e+01 2.6388208265e-04
1.6755832409e+01 2.6405228421e-04
1.6768564804e+01 2.6421986860e-04
1.6781297200e+01 2.6438485025e-04
1.6794029595e+01 2.6454724642e-04
1.6806761991e+01 2.6470707721e-04
1.6819494386e+01 2.6486436546e-04
1.6832226781e+01 2.6501913672e-04
1.6844959177e+01 2.6517141910e-04
1.6857691572e+01 2.6532124320e-04
1.6870423968e+01 2.6546864196e-04
1.6883156363e+01 2.6561365047e-04
1.6895888759e+01 2.6575630581e-04
1.6908621154e+01 2.6589664688e-04
1.6921353550e+01 2.6603471416e-04
1.6934085945e+01 2.6617054950e-04
1.6946818340e+01 2.6630419588e-04
1.6959550736e+01 2.6643569720e-04
1.6972283131e+01 2.6656509799e-04
1.6985015527e+01 2.6669244321e-04
1.6997747922e+01 2.6681777794e-04
1.7010480318e+01 2.6694114721e-04
1.7023212713e+01 2.6706259569e-04
1.7035945109e+01 2.6718216747e-04
1.7048677504e+01 2.6729990582e-04
1.7061409899e+01 2.6741585299e-04
1.7074142295e+01 2.6753004997e-04
1.7086874690e+01 2.6764253631e-04
1.7099607086e+01 2.6775334993e-04
1.7112339481e+01 2.6786252692e-04
1.7125071877e+01 2.6797010145e-04
1.7137804272e+01 2.6807610558e-04
1.7150536668e+01 2.6818056918e-04
1.7163269063e+01 2.6828351979e-04
1.7176001458e+01 2.6838498262e-04
1.7188733854e+01 2.6848498040e-04
1.7201466249e+01 2.6858353342e-04
1.7214198645e+01 2.6868065948e-04
1.7226931040e+01 2.6877637387e-04
1.7239663436e+01 2.6887068944e-04
1.7252395831e+01 2.6896361663e-04
1.7265128227e+01 2.6905516350e-04
1.7277860622e+01 2.6914533581e-04
1.7290593018e+01 2.6923413716e-04
1.7303325413e+01 2.6932156903e-04
1.7316057808e+01 2.6940763093e-04
1.7328790204e+01 2.6949232056e-04
1.7341522599e+01 2.6957563390e-04
1.7354254995e+01 2.6965756540e-04
1.7366987390e+01 2.6973810811e-04
1.7379719786e+01 2.6981725391e-04
1.7392452181e+01 2.6989499363e-04
1.7405184577e+01 2.6997131723e-04
1.7417916972e+01 2.7004621402e-04
1.7430649367e+01 2.7011967282e-04
1.7443381763e+01 2.7019168216e-04
1.7456114158e+01 2.7026223045e-04
1.7468846554e+01 2.7033130616e-04
1.7481578949e+01 2.7039889801e-04
1.7494311345e+01 2.7046499517e-04
1.7507043740e+01 2.7052958737e-04
1.7519776136e+01 2.7059266512e-04
1.7532508531e+01 2.7065421983e-04
1.7545240926e+01 2.7071424400e-04
1.7557973322e+01 2.7077273129e-04
1.7570705717e+01 2.7082967672e-04
1.7583438113e+01 2.7088507675e-04
