# freq_w_over_2pi_THz  G_native_avg_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_stderr_eV_ps^-1_THz^-1_A^-2_K^-1
# Averaged over 8 jobs
1.1930254534e+01 2.4908487544e-05 3.0315751815e-07
1.1942986930e+01 2.4859900370e-05 3.0669714871e-07
1.1955719325e+01 2.4815701909e-05 3.0997652243e-07
1.1968451721e+01 2.4775713881e-05 3.1290832265e-07
1.1981184116e+01 2.4739726760e-05 3.1547102244e-07
1.1993916511e+01 2.4707442286e-05 3.1758228718e-07
1.2006648907e+01 2.4678580945e-05 3.1925165040e-07
1.2019381302e+01 2.4652842146e-05 3.2043486259e-07
1.2032113698e+01 2.4629881462e-05 3.2115358401e-07
1.2044846093e+01 2.4609347064e-05 3.2140948987e-07
1.2057578489e+01 2.4590883222e-05 3.2123686196e-07
1.2070310884e+01 2.4574105752e-05 3.2065539049e-07
1.2083043280e+01 2.4558584762e-05 3.1969360864e-07
1.2095775675e+01 2.4543996725e-05 3.1840973527e-07
1.2108508070e+01 2.4529942202e-05 3.1683827955e-07
1.2121240466e+01 2.4516002811e-05 3.1500133834e-07
1.2133972861e+01 2.4501826121e-05 3.1295925711e-07
1.2146705257e+01 2.4487033105e-05 3.1071815370e-07
1.2159437652e+01 2.4471291185e-05 3.0832205490e-07
1.2172170048e+01 2.4454272841e-05 3.0579534422e-07
1.2184902443e+01 2.4435641436e-05 3.0313752276e-07
1.2197634839e+01 2.4415103221e-05 3.0038860559e-07
1.2210367234e+01 2.4392389042e-05 2.9753366911e-07
1.2223099629e+01 2.4367283024e-05 2.9460103202e-07
1.2235832025e+01 2.4339510196e-05 2.9160686393e-07
1.2248564420e+01 2.4308934315e-05 2.8857044080e-07
1.2261296816e+01 2.4275391020e-05 2.8550407160e-07
1.2274029211e+01 2.4238690828e-05 2.8246183161e-07
1.2286761607e+01 2.4198784176e-05 2.7948873961e-07
1.2299494002e+01 2.4155541089e-05 2.7664805056e-07
1.2312226398e+01 2.4108951783e-05 2.7401120392e-07
1.2324958793e+01 2.4058966318e-05 2.7168474892e-07
1.2337691188e+01 2.4005558931e-05 2.6974860062e-07
1.2350423584e+01 2.3948826815e-05 2.6832536701e-07
1.2363155979e+01 2.3888734905e-05 2.6753103913e-07
1.2375888375e+01 2.3825363521e-05 2.6747009366e-07
1.2388620770e+01 2.3758785173e-05 2.6823253444e-07
1.2401353166e+01 2.3689119364e-05 2.6992357003e-07
1.2414085561e+01 2.3616500587e-05 2.7258133091e-07
1.2426817957e+01 2.3540986258e-05 2.7623009271e-07
1.2439550352e+01 2.3462735208e-05 2.8087201864e-07
1.2452282748e+01 2.3381875564e-05 2.8646113612e-07
1.2465015143e+01 2.3298556583e-05 2.9292265304e-07
1.2477747538e+01 2.3212904554e-05 3.0015799516e-07
1.2490479934e+01 2.3125105890e-05 3.0803918309e-07
1.2503212329e+01 2.3035243404e-05 3.1642851229e-07
1.2515944725e+01 2.2943514900e-05 3.2518758585e-07
1.2528677120e+01 2.2849988409e-05 3.3415029193e-07
1.2541409516e+01 2.2754860077e-05 3.4316447672e-07
1.2554141911e+01 2.2658167183e-05 3.5207213743e-07
1.2566874307e+01 2.2560051030e-05 3.6076814943e-07
1.2579606702e+01 2.2460623840e-05 3.6908927861e-07
1.2592339097e+01 2.2359922003e-05 3.7694792578e-07
1.2605071493e+01 2.2258056734e-05 3.8423971600e-07
1.2617803888e+01 2.2155096503e-05 3.9087180489e-07
1.2630536284e+01 2.2050997727e-05 3.9680326657e-07
1.2643268679e+01 2.1945849038e-05 4.0195116070e-07
1.2656001075e+01 2.1839654628e-05 4.0630848976e-07
1.2668733470e+01 2.1732434647e-05 4.0986003801e-07
1.2681465866e+01 2.1624116175e-05 4.1259625557e-07
1.2694198261e+01 2.1514696972e-05 4.1454299669e-07
1.2706930656e+01 2.1404161468e-05 4.1571683407e-07
1.2719663052e+01 2.1292427882e-05 4.1617112245e-07
1.2732395447e+01 2.1179442670e-05 4.1594667394e-07
1.2745127843e+01 2.1065121607e-05 4.1513047501e-07
1.2757860238e+01 2.0949389465e-05 4.1377478150e-07
1.2770592634e+01 2.0832192000e-05 4.1195994996e-07
1.2783325029e+01 2.0713421190e-05 4.0976408568e-07
1.2796057425e+01 2.0592945395e-05 4.0728420721e-07
1.2808789820e+01 2.0470738890e-05 4.0458345747e-07
1.2821522215e+01 2.0346653146e-05 4.0174076516e-07
1.2834254611e+01 2.0220600907e-05 3.9884472662e-07
1.2846987006e+01 2.0092505645e-05 3.9594080209e-07
1.2859719402e+01 1.9962298904e-05 3.9308850753e-07
1.2872451797e+01 1.9829869587e-05 3.9032894188e-07
1.2885184193e+01 1.9695154921e-05 3.8770346531e-07
1.2897916588e+01 1.9558139276e-05 3.8522799531e-07
1.2910648984e+01 1.9418730201e-05 3.8291102544e-07
1.2923381379e+01 1.9276943348e-05 3.8075077782e-07
1.2936113775e+01 1.9132690805e-05 3.7872672980e-07
1.2948846170e+01 1.8986056021e-05 3.7683457421e-07
1.2961578565e+01 1.8836993312e-05 3.7503247084e-07
1.2974310961e+01 1.8685587871e-05 3.7328710588e-07
1.2987043356e+01 1.8531857276e-05 3.7156045287e-07
1.2999775752e+01 1.8375884865e-05 3.6982960737e-07
1.3012508147e+01 1.8217779094e-05 3.6803250441e-07
1.3025240543e+01 1.8057648194e-05 3.6615930981e-07
1.3037972938e+01 1.7895655402e-05 3.6417807257e-07
1.3050705334e+01 1.7731925155e-05 3.6205642137e-07
1.3063437729e+01 1.7566691450e-05 3.5978740463e-07
1.3076170124e+01 1.7400129790e-05 3.5737812477e-07
1.3088902520e+01 1.7232477014e-05 3.5479739152e-07
1.3101634915e+01 1.7063922975e-05 3.5209272873e-07
1.3114367311e+01 1.6894825102e-05 3.4925654430e-07
1.3127099706e+01 1.6725412941e-05 3.4633473754e-07
1.3139832102e+01 1.6556002991e-05 3.4334809902e-07
1.3152564497e+01 1.6386950239e-05 3.4034732060e-07
1.3165296893e+01 1.6218512812e-05 3.3738631143e-07
1.3178029288e+01 1.6051082991e-05 3.3451189672e-07
1.3190761683e+01 1.5884994606e-05 3.3176634102e-07
1.3203494079e+01 1.5720637056e-05 3.2922163445e-07
1.3216226474e+01 1.5558340940e-05 3.2692293442e-07
1.3228958870e+01 1.5398514418e-05 3.2492527730e-07
1.3241691265e+01 1.5241504744e-05 3.2325650450e-07
1.3254423661e+01 1.5087731411e-05 3.2197320263e-07
1.3267156056e+01 1.4937495345e-05 3.2106861656e-07
1.3279888452e+01 1.4791224484e-05 3.2060297805e-07
1.3292620847e+01 1.4649234175e-05 3.2051969609e-07
1.3305353242e+01 1.4511915714e-05 3.2085997323e-07
1.3318085638e+01 1.4379530812e-05 3.2157468258e-07
1.3330818033e+01 1.4252447870e-05 3.2263321727e-07
1.3343550429e+01 1.4130951992e-05 3.2399294273e-07
1.3356282824e+01 1.4015318493e-05 3.2559032951e-07
1.3369015220e+01 1.3905801678e-05 3.2739134058e-07
1.3381747615e+01 1.3802620327e-05 3.2931150116e-07
1.3394480011e+01 1.3706005961e-05 3.3129776830e-07
1.3407212406e+01 1.3616099136e-05 3.3329029447e-07
1.3419944802e+01 1.3533081513e-05 3.3521433946e-07
1.3432677197e+01 1.3457035049e-05 3.3702435264e-07
1.3445409592e+01 1.3388106667e-05 3.3866029062e-07
1.3458141988e+01 1.3326279719e-05 3.4007592260e-07
1.3470874383e+01 1.3271624088e-05 3.4123714965e-07
1.3483606779e+01 1.3224084035e-05 3.4212253493e-07
1.3496339174e+01 1.3183677128e-05 3.4268836144e-07
1.3509071570e+01 1.3150273990e-05 3.4294630549e-07
1.3521803965e+01 1.3123801275e-05 3.4288208082e-07
1.3534536361e+01 1.3104089100e-05 3.4249975672e-07
1.3547268756e+01 1.3091062280e-05 3.4182697497e-07
1.3560001151e+01 1.3084423398e-05 3.4086397450e-07
1.3572733547e+01 1.3084029204e-05 3.3966299768e-07
1.3585465942e+01 1.3089617152e-05 3.3826421873e-07
1.3598198338e+01 1.3100923573e-05 3.3670872664e-07
1.3610930733e+01 1.3117686247e-05 3.3505144500e-07
1.3623663129e+01 1.3139586382e-05 3.3334247607e-07
1.3636395524e+01 1.3166329433e-05 3.3164906155e-07
1.3649127920e+01 1.3197582666e-05 3.3003970817e-07
1.3661860315e+01 1.3233006300e-05 3.2858290917e-07
1.3674592710e+01 1.3272298308e-05 3.2734913612e-07
1.3687325106e+01 1.3315102273e-05 3.2640093411e-07
1.3700057501e+01 1.3361040592e-05 3.2580798758e-07
1.3712789897e+01 1.3409833092e-05 3.2563131531e-07
1.3725522292e+01 1.3461139945e-05 3.2594363068e-07
1.3738254688e+01 1.3514612748e-05 3.2679370190e-07
1.3750987083e+01 1.3569934206e-05 3.2823779752e-07
1.3763719479e+01 1.3626792310e-05 3.3029515129e-07
1.3776451874e+01 1.3684926843e-05 3.3302800597e-07
1.3789184269e+01 1.3744048301e-05 3.3644239036e-07
1.3801916665e+01 1.3803941912e-05 3.4057954305e-07
1.3814649060e+01 1.3864291395e-05 3.4541422748e-07
1.3827381456e+01 1.3924932222e-05 3.5098392936e-07
1.3840113851e+01 1.3985695961e-05 3.5725493000e-07
1.3852846247e+01 1.4046312289e-05 3.6420287063e-07
1.3865578642e+01 1.4106720070e-05 3.7181999704e-07
1.3878311038e+01 1.4166754617e-05 3.8004738602e-07
1.3891043433e+01 1.4226342337e-05 3.8885029775e-07
1.3903775829e+01 1.4285369796e-05 3.9817929093e-07
1.3916508224e+01 1.4343763492e-05 4.0797819687e-07
1.3929240619e+01 1.4401488482e-05 4.1815808777e-07
1.3941973015e+01 1.4458574689e-05 4.2867274552e-07
1.3954705410e+01 1.4514948273e-05 4.3942807171e-07
1.3967437806e+01 1.4570647904e-05 4.5033686794e-07
1.3980170201e+01 1.4625714384e-05 4.6131363444e-07
1.3992902597e+01 1.4680162898e-05 4.7226777761e-07
1.4005634992e+01 1.4734090023e-05 4.8310033849e-07
1.4018367388e+01 1.4787503270e-05 4.9371085911e-07
1.4031099783e+01 1.4840491464e-05 5.0401221924e-07
1.4043832178e+01 1.4893168624e-05 5.1388984777e-07
1.4056564574e+01 1.4945591487e-05 5.2325348918e-07
1.4069296969e+01 1.4997809441e-05 5.3200123076e-07
1.4082029365e+01 1.5049911864e-05 5.4003958525e-07
1.4094761760e+01 1.5102018520e-05 5.4729235820e-07
1.4107494156e+01 1.5154152810e-05 5.5364192108e-07
1.4120226551e+01 1.5206418483e-05 5.5902997429e-07
1.4132958947e+01 1.5258840533e-05 5.6337797653e-07
1.4145691342e+01 1.5311483312e-05 5.6662657122e-07
1.4158423737e+01 1.5364395231e-05 5.6869300052e-07
1.4171156133e+01 1.5417586036e-05 5.6955375928e-07
1.4183888528e+01 1.5471091935e-05 5.6916087525e-07
1.4196620924e+01 1.5524933979e-05 5.6747860083e-07
1.4209353319e+01 1.5579070723e-05 5.6448673835e-07
1.4222085715e+01 1.5633466904e-05 5.6019384980e-07
1.4234818110e+01 1.5688134910e-05 5.5457641168e-07
1.4247550506e+01 1.5743004605e-05 5.4767250477e-07
1.4260282901e+01 1.5798019862e-05 5.3951104508e-07
1.4273015296e+01 1.5853114699e-05 5.3012578157e-07
1.4285747692e+01 1.5908175338e-05 5.1956341669e-07
1.4298480087e+01 1.5963160322e-05 5.0788093296e-07
1.4311212483e+01 1.6017988437e-05 4.9518209919e-07
1.4323944878e+01 1.6072529406e-05 4.8151661889e-07
1.4336677274e+01 1.6126659260e-05 4.6701335710e-07
1.4349409669e+01 1.6180296158e-05 4.5176438225e-07
1.4362142065e+01 1.6233332685e-05 4.3588931666e-07
1.4374874460e+01 1.6285650861e-05 4.1951587312e-07
1.4387606856e+01 1.6337151943e-05 4.0278455462e-07
1.4400339251e+01 1.6387751647e-05 3.8585727360e-07
1.4413071646e+01 1.6437324939e-05 3.6886677423e-07
1.4425804042e+01 1.6485841368e-05 3.5199057435e-07
1.4438536437e+01 1.6533185386e-05 3.3539267535e-07
1.4451268833e+01 1.6579302400e-05 3.1926432344e-07
1.4464001228e+01 1.6624172143e-05 3.0379058044e-07
1.4476733624e+01 1.6667798633e-05 2.8913861072e-07
1.4489466019e+01 1.6710118358e-05 2.7551343203e-07
1.4502198415e+01 1.6751120855e-05 2.6306895299e-07
1.4514930810e+01 1.6790877472e-05 2.5196207346e-07
1.4527663205e+01 1.6829457477e-05 2.4233005905e-07
1.4540395601e+01 1.6866884499e-05 2.3427897774e-07
1.4553127996e+01 1.6903271637e-05 2.2784751205e-07
1.4565860392e+01 1.6938709258e-05 2.2306317045e-07
1.4578592787e+01 1.6973338322e-05 2.1986250966e-07
1.4591325183e+01 1.7007303827e-05 2.1814900918e-07
1.4604057578e+01 1.7040804759e-05 2.1778431788e-07
1.4616789974e+01 1.7073981780e-05 2.1860373688e-07
1.4629522369e+01 1.7107072299e-05 2.2044009375e-07
1.4642254764e+01 1.7140250899e-05 2.2309600452e-07
1.4654987160e+01 1.7173765249e-05 2.2640037637e-07
1.4667719555e+01 1.7207877330e-05 2.3020257989e-07
1.4680451951e+01 1.7242778498e-05 2.3437871277e-07
1.4693184346e+01 1.7278790172e-05 2.3879284087e-07
1.4705916742e+01 1.7316139402e-05 2.4339904480e-07
1.4718649137e+01 1.7355060344e-05 2.4810914694e-07
1.4731381533e+01 1.7395828558e-05 2.5290898211e-07
1.4744113928e+01 1.7438710420e-05 2.5774352586e-07
1.4756846323e+01 1.7483913843e-05 2.6263889895e-07
1.4769578719e+01 1.7531704273e-05 2.6758381064e-07
1.4782311114e+01 1.7582242934e-05 2.7259697197e-07
1.4795043510e+01 1.7635780545e-05 2.7772865180e-07
1.4807775905e+01 1.7692509823e-05 2.8298232288e-07
1.4820508301e+01 1.7752507452e-05 2.8839890584e-07
1.4833240696e+01 1.7816034608e-05 2.9402625565e-07
1.4845973092e+01 1.7883107923e-05 2.9989410502e-07
1.4858705487e+01 1.7953845967e-05 3.0602308452e-07
1.4871437883e+01 1.8028318453e-05 3.1245445632e-07
1.4884170278e+01 1.8106517225e-05 3.1921654952e-07
1.4896902673e+01 1.8188450539e-05 3.2630699817e-07
1.4909635069e+01 1.8274090527e-05 3.3377661817e-07
1.4922367464e+01 1.8363381737e-05 3.4159417151e-07
1.4935099860e+01 1.8456165747e-05 3.4979563537e-07
1.4947832255e+01 1.8552394065e-05 3.5837427137e-07
1.4960564651e+01 1.8651802517e-05 3.6729844703e-07
1.4973297046e+01 1.8754309609e-05 3.7657677938e-07
1.4986029442e+01 1.8859602500e-05 3.8617525459e-07
1.4998761837e+01 1.8967466069e-05 3.9608009876e-07
1.5011494232e+01 1.9077625791e-05 4.0626694656e-07
1.5024226628e+01 1.9189789086e-05 4.1669819907e-07
1.5036959023e+01 1.9303665865e-05 4.2734485771e-07
1.5049691419e+01 1.9418890578e-05 4.3814979644e-07
1.5062423814e+01 1.9535122332e-05 4.4910207960e-07
1.5075156210e+01 1.9652017028e-05 4.6014024862e-07
1.5087888605e+01 1.9769175807e-05 4.7121710939e-07
1.5100621001e+01 1.9886322660e-05 4.8229872459e-07
1.5113353396e+01 2.0002995766e-05 4.9329508490e-07
1.5126085791e+01 2.0118886423e-05 5.0419769807e-07
1.5138818187e+01 2.0233629190e-05 5.1492950293e-07
1.5151550582e+01 2.0346888530e-05 5.2543585005e-07
1.5164282978e+01 2.0458333376e-05 5.3566641579e-07
1.5177015373e+01 2.0567616156e-05 5.4555501371e-07
1.5189747769e+01 2.0674485555e-05 5.5506576231e-07
1.5202480164e+01 2.0778688116e-05 5.6412879421e-07
1.5215212560e+01 2.0879953229e-05 5.7269559926e-07
1.5227944955e+01 2.0978068549e-05 5.8072237117e-07
1.5240677350e+01 2.1072846457e-05 5.8814629228e-07
1.5253409746e+01 2.1164146775e-05 5.9496862178e-07
1.5266142141e+01 2.1251842314e-05 6.0109855550e-07
1.5278874537e+01 2.1335866848e-05 6.0654684729e-07
1.5291606932e+01 2.1416131925e-05 6.1127287982e-07
1.5304339328e+01 2.1492663943e-05 6.1525023321e-07
1.5317071723e+01 2.1565434985e-05 6.1848713316e-07
1.5329804119e+01 2.1634499738e-05 6.2096872684e-07
1.5342536514e+01 2.1699958810e-05 6.2271594700e-07
1.5355268910e+01 2.1761920592e-05 6.2372104831e-07
1.5368001305e+01 2.1820498697e-05 6.2400774410e-07
1.5380733700e+01 2.1875862571e-05 6.2362980100e-07
1.5393466096e+01 2.1928230159e-05 6.2259767589e-07
1.5406198491e+01 2.1977752742e-05 6.2097236572e-07
1.5418930887e+01 2.2024670618e-05 6.1880898776e-07
1.5431663282e+01 2.2069215408e-05 6.1616915309e-07
1.5444395678e+01 2.2111644369e-05 6.1310187031e-07
1.5457128073e+01 2.2152153129e-05 6.0970220103e-07
1.5469860469e+01 2.2191072234e-05 6.0603199065e-07
1.5482592864e+01 2.2228600248e-05 6.0217177711e-07
1.5495325259e+01 2.2264959913e-05 5.9820170061e-07
1.5508057655e+01 2.2300465592e-05 5.9420221123e-07
1.5520790050e+01 2.2335238878e-05 5.9025159532e-07
1.5533522446e+01 2.2369506835e-05 5.8642800951e-07
1.5546254841e+01 2.2403512880e-05 5.8280329840e-07
1.5558987237e+01 2.2437361714e-05 5.7943991992e-07
1.5571719632e+01 2.2471199553e-05 5.7639653081e-07
1.5584452028e+01 2.2505142152e-05 5.7372785928e-07
1.5597184423e+01 2.2539271547e-05 5.7146652984e-07
1.5609916818e+01 2.2573616431e-05 5.6965891687e-07
1.5622649214e+01 2.2608223576e-05 5.6831394557e-07
1.5635381609e+01 2.2643031665e-05 5.6744638468e-07
1.5648114005e+01 2.2678063018e-05 5.6707275303e-07
1.5660846400e+01 2.2713121411e-05 5.6715245787e-07
1.5673578796e+01 2.2748214272e-05 5.6770420128e-07
1.5686311191e+01 2.2783115851e-05 5.6867730633e-07
1.5699043587e+01 2.2817695452e-05 5.7004973339e-07
1.5711775982e+01 2.2851709612e-05 5.7177297973e-07
1.5724508377e+01 2.2884979414e-05 5.7381870317e-07
1.5737240773e+01 2.2917208063e-05 5.7610850890e-07
1.5749973168e+01 2.2948135552e-05 5.7861007874e-07
1.5762705564e+01 2.2977435245e-05 5.8123641274e-07
1.5775437959e+01 2.3004871776e-05 5.8396628793e-07
1.5788170355e+01 2.3030090954e-05 5.8669538981e-07
1.5800902750e+01 2.3052764197e-05 5.8937788385e-07
1.5813635146e+01 2.3072546724e-05 5.9193031835e-07
1.5826367541e+01 2.3089121244e-05 5.9431288504e-07
1.5839099937e+01 2.3102221270e-05 5.9642251390e-07
1.5851832332e+01 2.3111456381e-05 5.9821371873e-07
1.5864564727e+01 2.3116561139e-05 5.9959657618e-07
1.5877297123e+01 2.3117173607e-05 6.0052084437e-07
1.5890029518e+01 2.3113124619e-05 6.0091861694e-07
1.5902761914e+01 2.3104088802e-05 6.0072322097e-07
1.5915494309e+01 2.3089830499e-05 5.9986890252e-07
1.5928226705e+01 2.3070176511e-05 5.9831725597e-07
1.5940959100e+01 2.3044928300e-05 5.9599237353e-07
1.5953691496e+01 2.3013910924e-05 5.9288500600e-07
1.5966423891e+01 2.2977055506e-05 5.8894696152e-07
1.5979156286e+01 2.2934176182e-05 5.8413846416e-07
1.5991888682e+01 2.2885308433e-05 5.7847423293e-07
1.6004621077e+01 2.2830384415e-05 5.7191845728e-07
1.6017353473e+01 2.2769341708e-05 5.6449921201e-07
1.6030085868e+01 2.2702281994e-05 5.5622613767e-07
1.6042818264e+01 2.2629231518e-05 5.4713566526e-07
1.6055550659e+01 2.2550273780e-05 5.3728611886e-07
1.6068283055e+01 2.2465497179e-05 5.2672917891e-07
1.6081015450e+01 2.2375072076e-05 5.1555843346e-07
1.6093747845e+01 2.2279117005e-05 5.0387715269e-07
1.6106480241e+01 2.2177812352e-05 4.9178826094e-07
1.6119212636e+01 2.2071346357e-05 4.7944282494e-07
1.6131945032e+01 2.1959888627e-05 4.6697674816e-07
1.6144677427e+01 2.1843669755e-05 4.5457222260e-07
1.6157409823e+01 2.1722905204e-05 4.4240291586e-07
1.6170142218e+01 2.1597813746e-05 4.3067348996e-07
1.6182874614e+01 2.1468609371e-05 4.1955962868e-07
1.6195607009e+01 2.1335498029e-05 4.0929617571e-07
1.6208339404e+01 2.1198736921e-05 4.0007538758e-07
1.6221071800e+01 2.1058472600e-05 3.9205571018e-07
1.6233804195e+01 2.0914976054e-05 3.8539819201e-07
1.6246536591e+01 2.0768377511e-05 3.8025050024e-07
1.6259268986e+01 2.0618891387e-05 3.7667941380e-07
1.6272001382e+01 2.0466653856e-05 3.7470282150e-07
1.6284733777e+01 2.0311849794e-05 3.7430706481e-07
1.6297466173e+01 2.0154588565e-05 3.7542124321e-07
1.6310198568e+01 1.9994963132e-05 3.7790560157e-07
1.6322930964e+01 1.9833152595e-05 3.8160991978e-07
1.6335663359e+01 1.9669167064e-05 3.8632987291e-07
1.6348395754e+01 1.9503106902e-05 3.9186465058e-07
1.6361128150e+01 1.9335011227e-05 3.9799514451e-07
1.6373860545e+01 1.9164928423e-05 4.0448922564e-07
1.6386592941e+01 1.8992893321e-05 4.1114518448e-07
1.6399325336e+01 1.8818917604e-05 4.1776269619e-07
1.6412057732e+01 1.8643010468e-05 4.2415760075e-07
1.6424790127e+01 1.8465127223e-05 4.3014765252e-07
1.6437522523e+01 1.8285351373e-05 4.3561121048e-07
1.6450254918e+01 1.8103584663e-05 4.4041147017e-07
1.6462987313e+01 1.7919882640e-05 4.4445762142e-07
1.6475719709e+01 1.7734181925e-05 4.4764656443e-07
1.6488452104e+01 1.7546459404e-05 4.4992758109e-07
1.6501184500e+01 1.7356759949e-05 4.5124686982e-07
1.6513916895e+01 1.7165109423e-05 4.5159806406e-07
1.6526649291e+01 1.6971445352e-05 4.5094230258e-07
1.6539381686e+01 1.6775823878e-05 4.4931070021e-07
1.6552114082e+01 1.6578282357e-05 4.4672271688e-07
1.6564846477e+01 1.6378878673e-05 4.4321250683e-07
1.6577578872e+01 1.6177658181e-05 4.3884222984e-07
1.6590311268e+01 1.5974713434e-05 4.3368359468e-07
1.6603043663e+01 1.5770136387e-05 4.2780366713e-07
1.6615776059e+01 1.5564043272e-05 4.2131925878e-07
1.6628508454e+01 1.5356570256e-05 4.1431721955e-07
1.6641240850e+01 1.5147874918e-05 4.0692217665e-07
1.6653973245e+01 1.4938085158e-05 3.9925957870e-07
1.6666705641e+01 1.4727391660e-05 3.9146709028e-07
1.6679438036e+01 1.4516033510e-05 3.8366947716e-07
1.6692170431e+01 1.4304199592e-05 3.7600624146e-07
1.6704902827e+01 1.4092109758e-05 3.6861159791e-07
1.6717635222e+01 1.3879988824e-05 3.6161493102e-07
1.6730367618e+01 1.3668121014e-05 3.5513888850e-07
1.6743100013e+01 1.3456717111e-05 3.4928107599e-07
1.6755832409e+01 1.3246059863e-05 3.4412992241e-07
1.6768564804e+01 1.3036405914e-05 3.3974446120e-07
1.6781297200e+01 1.2828026784e-05 3.3616375424e-07
1.6794029595e+01 1.2621167550e-05 3.3339193283e-07
1.6806761991e+01 1.2416088586e-05 3.3141275841e-07
1.6819494386e+01 1.2213065931e-05 3.3017588752e-07
1.6832226781e+01 1.2012344632e-05 3.2960620627e-07
1.6844959177e+01 1.1814123621e-05 3.2960916392e-07
1.6857691572e+01 1.1618654246e-05 3.3007956911e-07
1.6870423968e+01 1.1426139926e-05 3.3088797475e-07
1.6883156363e+01 1.1236758988e-05 3.3191033918e-07
1.6895888759e+01 1.1050713225e-05 3.3302303481e-07
1.6908621154e+01 1.0868137251e-05 3.3409690442e-07
1.6921353550e+01 1.0689172695e-05 3.3501308639e-07
1.6934085945e+01 1.0513933000e-05 3.3566357339e-07
1.6946818340e+01 1.0342510493e-05 3.3594958909e-07
1.6959550736e+01 1.0174970852e-05 3.3578483484e-07
1.6972283131e+01 1.0011357267e-05 3.3509773720e-07
1.6985015527e+01 9.8516972385e-06 3.3382984807e-07
1.6997747922e+01 9.6959838358e-06 3.3193618764e-07
1.7010480318e+01 9.5441952426e-06 3.2938556673e-07
1.7023212713e+01 9.3962780971e-06 3.2616315268e-07
1.7035945109e+01 9.2521664593e-06 3.2225887880e-07
1.7048677504e+01 9.1117664667e-06 3.1768645822e-07
1.7061409899e+01 8.9749717823e-06 3.1246030650e-07
1.7074142295e+01 8.8416446728e-06 3.0661253945e-07
1.7086874690e+01 8.7116505019e-06 3.0018270372e-07
1.7099607086e+01 8.5848161496e-06 2.9322001077e-07
1.7112339481e+01 8.4609632581e-06 2.8578285041e-07
1.7125071877e+01 8.3399123373e-06 2.7793876721e-07
1.7137804272e+01 8.2214530781e-06 2.6975996687e-07
1.7150536668e+01 8.1053788183e-06 2.6132834854e-07
1.7163269063e+01 7.9914723481e-06 2.5272807009e-07
1.7176001458e+01 7.8795131888e-06 2.4405745920e-07
1.7188733854e+01 7.7692757956e-06 2.3540774207e-07
1.7201466249e+01 7.6605344422e-06 2.2688519919e-07
1.7214198645e+01 7.5530622678e-06 2.1859135454e-07
1.7226931040e+01 7.4466334566e-06 2.1063544755e-07
1.7239663436e+01 7.3410249692e-06 2.0312025631e-07
1.7252395831e+01 7.2360284790e-06 1.9615352037e-07
1.7265128227e+01 7.1314251557e-06 1.8982817150e-07
1.7277860622e+01 7.0270257933e-06 1.8423730859e-07
1.7290593018e+01 6.9226342459e-06 1.7944984634e-07
1.7303325413e+01 6.8180710124e-06 1.7552541791e-07
1.7316057808e+01 6.7131681503e-06 1.7249213063e-07
1.7328790204e+01 6.6077692994e-06 1.7036027448e-07
1.7341522599e+01 6.5017423086e-06 1.6910886836e-07
1.7354254995e+01 6.3949504775e-06 1.6869184866e-07
1.7366987390e+01 6.2872862565e-06 1.6904245384e-07
1.7379719786e+01 6.1786566677e-06 1.7007495118e-07
1.7392452181e+01 6.0689819196e-06 1.7168894228e-07
1.7405184577e+01 5.9581970136e-06 1.7377645078e-07
1.7417916972e+01 5.8462565649e-06 1.7622992264e-07
1.7430649367e+01 5.7331285581e-06 1.7894084012e-07
1.7443381763e+01 5.6188076711e-06 1.8180454725e-07
1.7456114158e+01 5.5032880394e-06 1.8472955138e-07
1.7468846554e+01 5.3865900545e-06 1.8762263340e-07
1.7481578949e+01 5.2687516402e-06 1.9040738639e-07
1.7494311345e+01 5.1498235545e-06 1.9301290428e-07
1.7507043740e+01 5.0298690797e-06 1.9537740031e-07
1.7519776136e+01 4.9089618708e-06 1.9744827039e-07
1.7532508531e+01 4.7871991914e-06 1.9917805556e-07
1.7545240926e+01 4.6646828566e-06 2.0053170817e-07
1.7557973322e+01 4.5415278712e-06 2.0147734187e-07
1.7570705717e+01 4.4178659253e-06 2.0199267770e-07
1.7583438113e+01 4.2938276855e-06 2.0205810656e-07
1.7596170508e+01 4.1695579799e-06 2.0166387234e-07
1.7608902904e+01 4.0452162563e-06 2.0080448785e-07
1.7621635299e+01 3.9209508531e-06 1.9947841398e-07
1.7634367695e+01 3.7969333027e-06 1.9768974155e-07
1.7647100090e+01 3.6733348752e-06 1.9544885235e-07
1.7659832485e+01 3.5503181136e-06 1.9277009511e-07
1.7672564881e+01 3.4280661463e-06 1.8966855624e-07
1.7685297276e+01 3.3067481552e-06 1.8616691529e-07
1.7698029672e+01 3.1865422125e-06 1.8228870314e-07
1.7710762067e+01 3.0676205987e-06 1.7806211469e-07
1.7723494463e+01 2.9501457965e-06 1.7351778790e-07
1.7736226858e+01 2.8342911312e-06 1.6868419824e-07
1.7748959254e+01 2.7202190658e-06 1.6359988605e-07
1.7761691649e+01 2.6080785685e-06 1.5829602775e-07
1.7774424045e+01 2.4980200753e-06 1.5281185778e-07
1.7787156440e+01 2.3901861488e-06 1.4717993618e-07
1.7799888835e+01 2.2847048156e-06 1.4144006449e-07
1.7812621231e+01 2.1817020790e-06 1.3562776613e-07
