# freq_THz coherence
3.344726562499999556e+00 5.375282923664385926e-02
3.369140624999999556e+00 5.359580654338168965e-02
3.393554687499999556e+00 5.315861340532947177e-02
3.417968749999999556e+00 4.582646224213322850e-02
3.442382812499999556e+00 4.790484429789128307e-02
3.466796874999999556e+00 5.130322151216993448e-02
3.491210937499999556e+00 4.557503220374003322e-02
3.515624999999999556e+00 5.113107679528719474e-02
3.540039062499999556e+00 5.162530939747814879e-02
3.564453124999999556e+00 4.322314318667924010e-02
3.588867187499999556e+00 4.839178039479497678e-02
3.613281249999999556e+00 4.800846733137682787e-02
3.637695312499999556e+00 4.952768876466766279e-02
3.662109374999999556e+00 4.750036118192400153e-02
3.686523437499999556e+00 4.791484780382891662e-02
3.710937499999999556e+00 4.911384532881184206e-02
3.735351562499999556e+00 5.172005915762975525e-02
3.759765624999999556e+00 5.128709972655230709e-02
3.784179687499999556e+00 4.908729245103771871e-02
3.808593749999999556e+00 5.028190577412392642e-02
3.833007812499999556e+00 5.012705933479624787e-02
3.857421874999999556e+00 4.863597254495496958e-02
3.881835937499999556e+00 4.692763763459155413e-02
3.906249999999999556e+00 5.121649334484654204e-02
3.930664062499999556e+00 4.940769048874254360e-02
3.955078124999999556e+00 4.978001448716062871e-02
3.979492187499999556e+00 5.050659500147475917e-02
4.003906249999999112e+00 5.287780240799593023e-02
4.028320312499999112e+00 5.304917240760583658e-02
4.052734374999999112e+00 5.300558538933558550e-02
4.077148437499999112e+00 4.876278280670253568e-02
4.101562499999999112e+00 5.162778558715957339e-02
4.125976562499999112e+00 5.118360367531132882e-02
4.150390624999999112e+00 4.978293536004887998e-02
4.174804687499999112e+00 4.780690513794259855e-02
4.199218749999999112e+00 4.773720867658559630e-02
4.223632812499999112e+00 5.135496170084984796e-02
4.248046874999999112e+00 5.135047808951719722e-02
4.272460937499999112e+00 5.055689735421058789e-02
4.296874999999999112e+00 4.933527970357007991e-02
4.321289062499999112e+00 5.083997601627767565e-02
4.345703124999999112e+00 5.145607661061189775e-02
4.370117187499999112e+00 4.782630808729899929e-02
4.394531249999999112e+00 4.871814241689510078e-02
4.418945312499999112e+00 4.945372893274512655e-02
4.443359374999999112e+00 4.713066478695319972e-02
4.467773437499999112e+00 4.519293768123062993e-02
4.492187499999999112e+00 4.950215360020989580e-02
4.516601562499999112e+00 4.667963300774439356e-02
4.541015624999999112e+00 4.531142716877310794e-02
4.565429687499999112e+00 4.854231766219835320e-02
4.589843749999999112e+00 5.013816997988821550e-02
4.614257812499999112e+00 5.044810165137973007e-02
4.638671874999999112e+00 5.183105539201960515e-02
4.663085937499999112e+00 4.853445590328562403e-02
4.687499999999999112e+00 4.974246975983845354e-02
4.711914062499999112e+00 5.264832169397023337e-02
4.736328124999999112e+00 4.981880325585048147e-02
4.760742187499999112e+00 5.176109334027993031e-02
4.785156249999999112e+00 5.091117156115671644e-02
4.809570312499999112e+00 5.057714339333874154e-02
4.833984374999999112e+00 5.238855554510507551e-02
4.858398437499999112e+00 5.054083405410301350e-02
4.882812499999999112e+00 4.973522381439868245e-02
4.907226562499999112e+00 5.273256310578679218e-02
4.931640624999999112e+00 5.350091376997601761e-02
4.956054687499999112e+00 5.166483253467451381e-02
4.980468749999999112e+00 5.253293538396226758e-02
5.004882812499999112e+00 5.260621197150978229e-02
5.029296874999999112e+00 5.238519937695385043e-02
5.053710937499999112e+00 5.180068221863412536e-02
5.078124999999999112e+00 4.962864624278652548e-02
5.102539062499999112e+00 4.892583042316249464e-02
5.126953124999999112e+00 5.252455747398607905e-02
5.151367187499999112e+00 4.742339189904486163e-02
5.175781249999999112e+00 5.039639477971384618e-02
5.200195312499999112e+00 5.053220421848785698e-02
5.224609374999999112e+00 4.960228287507204709e-02
5.249023437499999112e+00 4.981543766185572708e-02
5.273437499999999112e+00 4.399812872964002641e-02
5.297851562499999112e+00 4.797076270702797796e-02
5.322265624999999112e+00 4.860644789772165797e-02
5.346679687499999112e+00 5.153052616271792952e-02
5.371093749999999112e+00 5.262026092817606582e-02
5.395507812499999112e+00 5.017249172598661072e-02
5.419921874999999112e+00 4.891812723394587531e-02
5.444335937499999112e+00 4.961141542355351070e-02
5.468749999999999112e+00 4.827711356045739227e-02
5.493164062499999112e+00 5.048850017516993971e-02
5.517578124999999112e+00 5.262167615819916128e-02
5.541992187499999112e+00 5.518794378160044728e-02
5.566406249999999112e+00 5.043662379985753424e-02
5.590820312499999112e+00 4.909248357124734036e-02
5.615234374999999112e+00 4.662774478363906211e-02
5.639648437499999112e+00 5.069143543229538695e-02
5.664062499999999112e+00 4.917923693168736038e-02
5.688476562499999112e+00 5.066823110936203439e-02
5.712890624999999112e+00 5.040695764436078224e-02
5.737304687499999112e+00 5.048959673328082265e-02
5.761718749999999112e+00 5.040531965762343192e-02
5.786132812499999112e+00 4.901129302370824808e-02
5.810546874999999112e+00 5.198076765466661670e-02
5.834960937499999112e+00 5.213164191959963195e-02
5.859374999999999112e+00 4.708324004968492821e-02
5.883789062499999112e+00 5.211560659745249208e-02
5.908203124999999112e+00 4.771358551866885372e-02
5.932617187499999112e+00 4.983480316325814008e-02
5.957031249999999112e+00 5.016542333553574567e-02
5.981445312499999112e+00 5.207846736846111213e-02
6.005859374999999112e+00 5.243228612212912781e-02
6.030273437499999112e+00 4.946465143982632651e-02
6.054687499999999112e+00 4.800573186132860853e-02
6.079101562499999112e+00 5.175268706238492222e-02
6.103515624999999112e+00 4.754547807195765030e-02
6.127929687499999112e+00 4.821049855418306496e-02
6.152343749999999112e+00 4.869050499727709674e-02
6.176757812499999112e+00 4.703452615588724767e-02
6.201171874999999112e+00 4.926550366407277809e-02
6.225585937499999112e+00 4.863864273996397480e-02
6.249999999999999112e+00 4.667275487710444842e-02
6.274414062499999112e+00 4.749270408633989721e-02
6.298828124999999112e+00 5.111137848372972886e-02
6.323242187499999112e+00 4.988277168032551750e-02
