# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
7.002817496043395318e-01 1.388469999999999982e-02 1.819029999999999953e-02 3.207499999999999934e-02 2.497016182435941693e-03 1.951874800721423006e-06 9.401143309920888244e-07 3.548625222389715318e-07
7.130141450516912505e-01 1.697150000000000047e-02 2.009669999999999859e-02 3.706819999999999560e-02 2.885733289283615426e-03 2.255728308280650014e-06 1.008011962853103535e-06 3.672646794162818597e-07
7.257465404990427471e-01 1.935129999999999836e-02 2.152230000000000115e-02 4.087359999999999605e-02 3.181981001852336819e-03 2.487300073414408796e-06 1.084903885250156137e-06 3.805885955243217397e-07
7.384789359463943548e-01 2.096169999999999978e-02 2.249829999999999885e-02 4.345999999999999863e-02 3.383330422094030232e-03 2.644691468101420156e-06 1.166922000878041101e-06 3.949241643547053260e-07
7.512113313937459624e-01 2.194729999999999945e-02 2.304669999999999982e-02 4.499399999999999927e-02 3.502751242791044776e-03 2.738040679147613861e-06 1.249874181000438691e-06 4.103099667063684706e-07
7.639437268410975701e-01 2.261960000000000012e-02 2.315139999999999906e-02 4.577099999999999919e-02 3.563240146103678705e-03 2.785323819292915368e-06 1.330037736153845175e-06 4.267341960806401681e-07
7.766761222884492888e-01 2.334699999999999970e-02 2.275709999999999886e-02 4.610409999999999509e-02 3.589171746738733723e-03 2.805594107558551936e-06 1.404724841213125857e-06 4.441442353754676979e-07
7.894085177358008965e-01 2.440250000000000058e-02 2.180179999999999965e-02 4.620430000000000370e-02 3.596972246239282800e-03 2.811691624473043140e-06 1.472526545724828677e-06 4.624613866054351409e-07
8.021409131831525041e-01 2.581980000000000039e-02 2.027440000000000145e-02 4.609420000000000184e-02 3.588401038704249185e-03 2.804991658282570038e-06 1.533258144368375896e-06 4.815968062573661225e-07
8.148733086305042228e-01 2.731060000000000085e-02 1.827219999999999886e-02 4.558279999999999971e-02 3.548588908518816691e-03 2.773871197703024055e-06 1.587711084018197691e-06 5.014655134547831386e-07
8.276057040778558305e-01 2.828829999999999886e-02 1.603109999999999952e-02 4.431939999999999491e-02 3.450234107431066587e-03 2.696988933533687673e-06 1.637342258015823589e-06 5.219968406995732073e-07
8.403380995252074381e-01 2.800419999999999993e-02 1.390749999999999972e-02 4.191169999999999618e-02 3.262796356458314787e-03 2.550472052545473362e-06 1.683999408837925081e-06 5.431411584586471091e-07
8.530704949725590458e-01 2.576430000000000040e-02 1.230859999999999940e-02 3.807289999999999980e-02 2.963948477389411092e-03 2.316867781773551692e-06 1.729721922781463535e-06 5.648735834292660033e-07
8.658028904199107645e-01 2.116099999999999925e-02 1.158980000000000080e-02 3.275079999999999658e-02 2.549626736951614465e-03 1.992999570490013372e-06 1.776593072937341829e-06 5.871954779735016049e-07
8.785352858672622611e-01 1.423639999999999975e-02 1.195350000000000058e-02 2.618990000000000207e-02 2.038865288117819915e-03 1.593746090207763198e-06 1.826595338577702345e-06 6.101340878368635496e-07
8.912676813146138688e-01 5.515499999999999570e-03 1.338660000000000024e-02 1.890209999999999807e-02 1.471515185721665106e-03 1.150258228237456272e-06 1.881429863176179795e-06 6.337401094356016029e-07
9.040000767619654765e-01 -4.110609999999999785e-03 1.566319999999999865e-02 1.155258999999999800e-02 8.993610032438856261e-04 7.030150991135246635e-07 1.942305702600475374e-06 6.580827660903871527e-07
9.167324722093170841e-01 -1.361560000000000027e-02 1.841490000000000141e-02 4.799300000000001135e-03 3.736221282732601185e-04 2.920540212346790006e-07 2.009749757456989494e-06 6.832423325640454975e-07
9.294648676566688028e-01 -2.209840000000000068e-02 2.124710000000000140e-02 -8.512999999999992795e-04 -6.627310603609401583e-05 -5.180455238828203629e-08 2.083515866453397040e-06 7.093008708613844495e-07
9.421972631040204105e-01 -2.897720000000000157e-02 2.385929999999999995e-02 -5.117900000000001615e-03 -3.984249141103323832e-04 -3.114419342981192967e-07 2.162655480766158168e-06 7.363328372263909933e-07
