# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.273239544735162848e-02 3.747579999999999922e-03 4.419260000000000375e-03 8.166839999999999863e-03 6.401087900584009893e-04 5.003620824821487266e-07 3.839518248443840033e-07 0.000000000000000000e+00
2.546479089470325696e-02 3.417069999999999916e-03 4.050569999999999865e-03 7.467639999999999348e-03 5.853061900308707691e-04 4.575238282649093418e-07 3.963831575331147783e-07 4.967766788516239472e-09
3.819718634205487851e-02 2.882389999999999865e-03 3.597410000000000104e-03 6.479799999999999970e-03 5.078802741109691076e-04 3.970013153273270154e-07 4.087714755656820374e-07 1.009354038095683322e-08
5.092958178940651393e-02 2.174049999999999854e-03 3.235950000000000024e-03 5.409999999999999878e-03 4.240304149727372072e-04 3.314573159543255842e-07 4.211732360574311016e-07 1.537713251486868090e-08
6.366197723675813547e-02 1.348199999999999919e-03 3.107359999999999983e-03 4.455559999999999903e-03 3.492223578070109062e-04 2.729811383869602244e-07 4.336072924213300698e-07 2.081883436951257719e-08
7.639437268410975701e-02 4.991509999999999784e-04 3.263139999999999877e-03 3.762291000000000073e-03 2.948846236558584871e-04 2.305062618667496310e-07 4.460206148838375579e-07 2.641871955068045098e-08
8.912676813146140631e-02 -2.310679999999999906e-04 3.645339999999999952e-03 3.414271999999999880e-03 2.676072408483914163e-04 2.091839987168220348e-07 4.582482664119417423e-07 3.217547404437652675e-08
1.018591635788130279e-01 -6.546320000000000437e-04 4.109869999999999843e-03 3.455237999999999799e-03 2.708181151514917843e-04 2.116938841891667223e-07 4.699829933955256163e-07 3.808477777760755763e-08
1.145915590261646355e-01 -5.592429999999999580e-04 4.483840000000000221e-03 3.924597000000000155e-03 3.076060063790683166e-04 2.404503489505357189e-07 4.807766147823637755e-07 4.413750143095253384e-08
1.273239544735162709e-01 2.492260000000000157e-04 4.634270000000000229e-03 4.883496000000000191e-03 3.827635555263775519e-04 2.991997184165777007e-07 4.900899278144438473e-07 5.031822980442534162e-08
1.400563499208679064e-01 1.890119999999999908e-03 4.520169999999999570e-03 6.410289999999999044e-03 5.024321495001086123e-04 3.927426095912853210e-07 4.973919796184501094e-07 5.660473487569568610e-08
1.527887453682195140e-01 4.353659999999999648e-03 4.206200000000000216e-03 8.559859999999998997e-03 6.709133064525940734e-04 5.244414455720504809e-07 5.022859100976696417e-07 6.296888198161547581e-08
1.655211408155711494e-01 7.468739999999999754e-03 3.831530000000000092e-03 1.130026999999999941e-02 8.857039144924164177e-04 6.923395866467997035e-07 5.046223502368002129e-07 6.937905905650716042e-08
1.782535362629228126e-01 1.090819999999999984e-02 3.546689999999999912e-03 1.445488999999999975e-02 1.132959890034245746e-03 8.856153496885436877e-07 5.045573823948157074e-07 7.580369677316634464e-08
1.909859317102743925e-01 1.423559999999999930e-02 3.445119999999999866e-03 1.768072000000000046e-02 1.385797234494782777e-03 1.083253973260621742e-06 5.025297123887243321e-07 8.221501234352058024e-08
2.037183271576260557e-01 1.698229999999999879e-02 3.520029999999999947e-03 2.050232999999999917e-02 1.606952217709426908e-03 1.256127037450988569e-06 4.991626857343501193e-07 8.859198420827507685e-08
2.164507226049776911e-01 1.873450000000000115e-02 3.666909999999999788e-03 2.240141000000000007e-02 1.755800217795642484e-03 1.372478970830386144e-06 4.951300329050824685e-07 9.492184825034487476e-08
2.291831180523292710e-01 1.920509999999999926e-02 3.732590000000000040e-03 2.293769000000000016e-02 1.797833310391128364e-03 1.405335519702841795e-06 4.910442593108981223e-07 1.012000287845978330e-07
2.419155134996809342e-01 1.827530000000000127e-02 3.590929999999999990e-03 2.186623000000000039e-02 1.713853342105234106e-03 1.339689816236590247e-06 4.874210676706079080e-07 1.074291325219232305e-07
2.546479089470325419e-01 1.600100000000000133e-02 3.211499999999999945e-03 1.921250000000000041e-02 1.505856626185529505e-03 1.177102344320236851e-06 4.847420328711828070e-07 1.136181150396339941e-07
