# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
0.685000 1.222529 2.622607 2.341061 2.062066
0.695000 1.288857 2.268877 2.702885 2.086873
0.705000 1.340885 2.215433 2.967651 2.174656
0.715000 1.339003 2.622166 3.046980 2.336050
0.725000 1.293145 3.142237 2.917654 2.451012
0.735000 1.240862 3.335492 2.622195 2.399516
0.745000 1.199378 3.157381 2.227567 2.194775
0.755000 1.154408 2.963205 1.795748 1.971120
0.765000 1.094753 3.051748 1.386256 1.844252
0.775000 1.043648 3.306186 1.063036 1.804290
0.785000 1.042239 3.353979 0.877306 1.757841
0.795000 1.105529 3.039178 0.843486 1.662731
0.805000 1.203928 2.633733 0.942160 1.593274
0.815000 1.289906 2.529605 1.149454 1.656322
0.825000 1.340454 2.773867 1.457389 1.857236
0.835000 1.366187 3.002342 1.857197 2.075242
0.845000 1.379835 2.856764 2.306166 2.180921
0.855000 1.371839 2.402604 2.722157 2.165534
0.865000 1.324972 2.065676 3.017381 2.136010
0.875000 1.246727 2.159261 3.141497 2.182495
0.885000 1.177625 2.545535 3.095677 2.272946
0.895000 1.160395 2.814939 2.910833 2.295389
0.905000 1.202576 2.759617 2.618539 2.193577
0.915000 1.272465 2.587834 2.243565 2.034621
0.925000 1.329864 2.646003 1.820857 1.932241
0.935000 1.358837 2.992679 1.413213 1.921577
0.945000 1.368647 3.332519 1.102484 1.934550
0.955000 1.367309 3.377759 0.953695 1.899588
0.965000 1.346232 3.195900 0.982052 1.841395
0.975000 1.295175 3.127531 1.155584 1.859430
0.985000 1.226343 3.371396 1.430398 2.009379
0.995000 1.176196 3.730574 1.779406 2.228725
1.005000 1.178180 3.827325 2.185291 2.396932
1.015000 1.233917 3.538281 2.610379 2.460859
1.025000 1.314033 3.140605 2.984015 2.479551
1.035000 1.386369 3.000869 3.228193 2.538477
1.045000 1.439538 3.169006 3.296354 2.634966
1.055000 1.477663 3.343127 3.187657 2.669482
1.065000 1.498856 3.234534 2.930076 2.554488
1.075000 1.488907 2.900465 2.560044 2.316472
1.085000 1.438889 2.663680 2.123694 2.075421
1.095000 1.363951 2.728150 1.688775 1.926958
1.105000 1.297956 2.949965 1.336872 1.861598
1.115000 1.265371 3.027246 1.131126 1.807914
1.125000 1.261439 2.872929 1.090027 1.741465
1.135000 1.265385 2.723227 1.195514 1.728042
1.145000 1.269654 2.852561 1.423696 1.848637
1.155000 1.288146 3.235951 1.758227 2.094108
1.165000 1.334917 3.562581 2.170529 2.356009
1.175000 1.401486 3.586752 2.599174 2.529137
1.185000 1.461783 3.405105 2.963682 2.610190
1.195000 1.498911 3.337706 3.203459 2.680026
1.205000 1.519879 3.555158 3.300846 2.791961
1.215000 1.539646 3.884369 3.265328 2.896448
1.225000 1.554883 4.011159 3.104051 2.890031
1.235000 1.542401 3.839487 2.818770 2.733553
1.245000 1.486664 3.589135 2.432185 2.502661
1.255000 1.402573 3.525522 2.008190 2.312095
1.265000 1.325372 3.650322 1.635047 2.203580
1.275000 1.280437 3.715765 1.382995 2.126399
1.285000 1.268719 3.535480 1.278350 2.027516
1.295000 1.280709 3.218292 1.315127 1.938042
1.305000 1.315979 3.046370 1.480654 1.947668
1.315000 1.382320 3.144717 1.761682 2.096240
1.325000 1.476193 3.335361 2.128534 2.313363
1.335000 1.570985 3.348389 2.524037 2.481137
1.345000 1.631392 3.141958 2.878645 2.550665
1.355000 1.640025 2.954629 3.138901 2.577852
1.365000 1.607554 3.029937 3.280213 2.639235
1.375000 1.556867 3.337532 3.296879 2.730426
1.385000 1.501792 3.611724 3.188518 2.767345
1.395000 1.445471 3.655742 2.962530 2.687914
1.405000 1.395118 3.555887 2.647754 2.532920
1.415000 1.368228 3.561173 2.297041 2.408814
1.425000 1.379672 3.778750 1.971315 2.376579
1.435000 1.425398 4.046145 1.719038 2.396860
1.445000 1.482871 4.125692 1.567028 2.391864
1.455000 1.528373 3.985703 1.527309 2.347128
1.465000 1.553209 3.834038 1.604932 2.330726
1.475000 1.563641 3.866334 1.794770 2.408248
1.485000 1.566868 4.031244 2.073865 2.557325
1.495000 1.561763 4.091697 2.398536 2.683999
1.505000 1.544981 3.906842 2.715115 2.722313
1.515000 1.522019 3.602357 2.979022 2.701133
1.525000 1.507889 3.432137 3.163610 2.701212
1.535000 1.514647 3.493475 3.255231 2.754451
1.545000 1.539088 3.625767 3.244735 2.803197
1.555000 1.564942 3.607512 3.126655 2.766370
1.565000 1.578323 3.418248 2.910464 2.635678
1.575000 1.579585 3.259161 2.629450 2.489399
1.585000 1.578733 3.313822 2.333025 2.408527
1.595000 1.581275 3.535027 2.068741 2.395014
1.605000 1.581638 3.706544 1.868928 2.385703
1.615000 1.571512 3.700792 1.751910 2.341404
1.625000 1.552177 3.624611 1.731397 2.302728
1.635000 1.535474 3.683440 1.817419 2.345444
1.645000 1.531510 3.928650 2.005366 2.488508
1.655000 1.537784 4.188075 2.266874 2.664244
1.665000 1.544512 4.260967 2.556004 2.787161
1.675000 1.549304 4.147152 2.827845 2.841434
1.685000 1.561282 4.041533 3.052126 2.884981
1.695000 1.589503 4.102829 3.210792 2.967708
1.705000 1.630294 4.269504 3.287579 3.062459
1.715000 1.668718 4.335194 3.266484 3.090132
1.725000 1.692118 4.191599 3.143360 3.009026
1.735000 1.698928 3.954447 2.936388 2.863254
1.745000 1.693538 3.827836 2.681764 2.734380
1.755000 1.676337 3.869827 2.418388 2.654851
1.765000 1.642748 3.935286 2.177343 2.585126
1.775000 1.592992 3.858866 1.985157 2.479005
1.785000 1.540026 3.658125 1.871057 2.356403
1.795000 1.504511 3.516724 1.861371 2.294202
1.805000 1.500731 3.569846 1.963785 2.344787
1.815000 1.527425 3.747206 2.160533 2.478388
1.825000 1.573008 3.857898 2.417211 2.616039
1.835000 1.627975 3.814661 2.697324 2.713320
1.845000 1.687797 3.732399 2.968992 2.796396
1.855000 1.744818 3.788185 3.200394 2.911133
1.865000 1.784082 4.010375 3.357049 3.050502
1.875000 1.790963 4.242467 3.410381 3.147937
1.885000 1.763085 4.321193 3.350889 3.145055
1.895000 1.713720 4.258934 3.193109 3.055254
1.905000 1.661784 4.217951 2.966670 2.948802
1.915000 1.619455 4.311174 2.703497 2.878042
1.925000 1.589644 4.467425 2.434067 2.830379
1.935000 1.572789 4.517696 2.191851 2.760779
1.945000 1.573160 4.395916 2.014630 2.661235
1.955000 1.595141 4.217022 1.935750 2.582638
1.965000 1.634624 4.142638 1.970843 2.582702
1.975000 1.678240 4.194207 2.112097 2.661514
1.985000 1.712323 4.233530 2.334060 2.759971
1.995000 1.732557 4.132072 2.603817 2.822815
2.005000 1.743897 3.928335 2.887710 2.853314
2.015000 1.751531 3.787780 3.150821 2.896711
2.025000 1.754637 3.814320 3.356066 2.975007
2.035000 1.749371 3.935697 3.471236 3.052101
2.045000 1.735884 3.994212 3.478667 3.069588
2.055000 1.720095 3.933120 3.379618 3.010944
2.065000 1.708181 3.859814 3.191191 2.919729
2.075000 1.701151 3.914718 2.940026 2.851965
2.085000 1.695683 4.103312 2.659827 2.819607
2.095000 1.690017 4.287735 2.390651 2.789468
2.105000 1.687743 4.345662 2.174318 2.735908
2.115000 1.694327 4.308330 2.046059 2.682906
2.125000 1.710213 4.315110 2.025861 2.683728
2.135000 1.728763 4.441682 2.114923 2.761789
2.145000 1.742082 4.606549 2.298356 2.882329
2.155000 1.748272 4.664024 2.549794 2.987363
2.165000 1.751398 4.572442 2.835294 3.053045
2.175000 1.755263 4.440773 3.115870 3.103969
2.185000 1.759326 4.400628 3.350352 3.170102
2.195000 1.761079 4.454870 3.502142 3.239364
2.205000 1.761379 4.480155 3.549049 3.263528
2.215000 1.765379 4.378059 3.489434 3.210958
2.225000 1.776957 4.195178 3.338783 3.103639
2.235000 1.792873 4.071816 3.120677 2.995122
2.245000 1.804048 4.081745 2.862304 2.916032
2.255000 1.803532 4.152563 2.596698 2.850931
2.265000 1.791921 4.158036 2.363197 2.771052
2.275000 1.774495 4.070868 2.200828 2.682064
2.285000 1.755501 3.995745 2.136931 2.629392
2.295000 1.736498 4.044723 2.178460 2.653227
2.305000 1.720003 4.204099 2.314229 2.746110
2.315000 1.712729 4.349331 2.523545 2.861868
2.325000 1.722566 4.387614 2.780242 2.963474
2.335000 1.751748 4.360707 3.051339 3.054598
2.345000 1.793217 4.389074 3.296871 3.159721
2.355000 1.834713 4.524423 3.476973 3.278703
2.365000 1.866771 4.684775 3.564882 3.372143
2.375000 1.885971 4.747419 3.553844 3.395745
2.385000 1.891474 4.689258 3.452030 3.344254
2.395000 1.881535 4.609278 3.275281 3.255365
2.405000 1.855055 4.608311 3.046271 3.169879
2.415000 1.816249 4.670815 2.797077 3.094714
2.425000 1.776026 4.687671 2.566828 3.010175
2.435000 1.746780 4.588831 2.392275 2.909295
2.445000 1.735108 4.428959 2.298246 2.820771
2.455000 1.739611 4.327175 2.294553 2.787113
2.465000 1.755586 4.332095 2.379102 2.822261
2.475000 1.780537 4.371007 2.540673 2.897406
2.485000 1.813702 4.341672 2.758302 2.971226
2.495000 1.851109 4.236667 3.000762 3.029513
2.505000 1.884113 4.154136 3.230550 3.089600
2.515000 1.904638 4.184197 3.413497 3.167444
2.525000 1.910785 4.305048 3.526926 3.247586
2.535000 1.906110 4.409583 3.560860 3.292184
2.545000 1.894475 4.429694 3.514776 3.279649
2.555000 1.876753 4.411863 3.394907 3.227841
2.565000 1.853038 4.455962 3.216077 3.175026
2.575000 1.826489 4.591313 3.003941 3.140581
2.585000 1.803674 4.737935 2.791564 3.111058
2.595000 1.791438 4.797553 2.611821 3.066937
2.605000 1.792623 4.764324 2.489843 3.015597
2.615000 1.804651 4.726021 2.439834 2.990169
2.625000 1.822879 4.757737 2.466434 3.015683
2.635000 1.844572 4.832752 2.566275 3.081200
2.645000 1.868287 4.854256 2.727059 3.149868
2.655000 1.890532 4.770457 2.926305 3.195765
2.665000 1.905532 4.636947 3.134577 3.225685
2.675000 1.908956 4.553851 3.322054 3.261620
2.685000 1.901647 4.552919 3.463818 3.306128
2.695000 1.889063 4.566947 3.542802 3.332937
2.705000 1.876734 4.515643 3.550953 3.314444
2.715000 1.867336 4.405066 3.489280 3.253894
2.725000 1.861577 4.322912 3.367420 3.183970
2.735000 1.860025 4.337369 3.203047 3.133480
2.745000 1.863926 4.420162 3.019762 3.101283
2.755000 1.873429 4.482121 2.843439 3.066330
2.765000 1.885089 4.478128 2.698518 3.020578
2.775000 1.893202 4.458843 2.603913 2.985319
2.785000 1.894319 4.507179 2.570935 2.990811
2.795000 1.889674 4.635554 2.604491 3.043240
2.805000 1.882975 4.768255 2.702336 3.117856
2.815000 1.877252 4.826513 2.852504 3.185423
2.825000 1.874316 4.814557 3.033719 3.240864
2.835000 1.875612 4.808678 3.219633 3.301308
2.845000 1.882492 4.863828 3.385415 3.377245
2.855000 1.895982 4.947372 3.511423 3.451592
2.865000 1.915226 4.976847 3.581888 3.491320
2.875000 1.935808 4.916556 3.585701 3.479355
2.885000 1.951539 4.819757 3.520743 3.430680
2.895000 1.958374 4.766819 3.396192 3.373795
2.905000 1.956241 4.772402 3.231759 3.320134
2.915000 1.947165 4.772819 3.053383 3.257789
2.925000 1.932737 4.707063 2.886383 3.175394
2.935000 1.914267 4.593543 2.751611 3.086474
2.945000 1.894625 4.512379 2.666318 3.024441
2.955000 1.878773 4.514724 2.644170 3.012556
2.965000 1.871956 4.566973 2.691368 3.043432
2.975000 1.876927 4.594182 2.802591 3.091234
2.985000 1.892257 4.569222 2.961294 3.140924
2.995000 1.913817 4.542861 3.144827 3.200502
3.005000 1.937946 4.581595 3.328936 3.282826
3.015000 1.962429 4.688455 3.489095 3.379993
3.025000 1.984950 4.797661 3.602775 3.461795
3.035000 2.001468 4.848326 3.653183 3.500992
3.045000 2.007488 4.851627 3.632858 3.497324
3.055000 2.001461 4.871949 3.545922 3.473111
3.065000 1.985752 4.945436 3.406394 3.445861
3.075000 1.964680 5.033823 3.234228 3.410910
3.085000 1.942125 5.067595 3.052804 3.354175
3.095000 1.920716 5.025728 2.887835 3.278093
3.105000 1.903489 4.958989 2.764518 3.208999
3.115000 1.894941 4.930656 2.702409 3.176002
3.125000 1.898783 4.943965 2.710927 3.184558
3.135000 1.915160 4.941414 2.788101 3.214892
3.145000 1.940407 4.875798 2.922516 3.246240
3.155000 1.969419 4.769257 3.095933 3.278203
3.165000 1.997731 4.691082 3.285507 3.324773
3.175000 2.021418 4.680359 3.465321 3.389033
3.185000 2.037019 4.704730 3.609274 3.450341
3.195000 2.042039 4.703527 3.695732 3.480433
3.205000 2.035368 4.662089 3.711338 3.469598
3.215000 2.018781 4.629014 3.654254 3.434016
3.225000 1.997534 4.658431 3.534783 3.396916
3.235000 1.977734 4.745827 3.372273 3.365278
3.245000 1.963441 4.832056 3.191495 3.328997
3.255000 1.956289 4.870421 3.018906 3.281872
3.265000 1.956372 4.877770 2.878423 3.237522
3.275000 1.963308 4.909790 2.788936 3.220678
3.285000 1.976007 4.991180 2.763588 3.243592
3.295000 1.991375 5.083151 2.807663 3.294063
3.305000 2.005103 5.125589 2.915501 3.348731
3.315000 2.014497 5.104694 3.071155 3.396782
3.325000 2.020126 5.066545 3.252369 3.446347
3.335000 2.024007 5.061182 3.433595 3.506261
3.345000 2.026878 5.084405 3.589108 3.566797
3.355000 2.028440 5.085163 3.696802 3.603468
3.365000 2.028519 5.027832 3.741391 3.599248
3.375000 2.027461 4.935814 3.716949 3.560075
3.385000 2.026482 4.866539 3.628153 3.507058
3.395000 2.026425 4.848068 3.489510 3.454668
3.405000 2.026390 4.850921 3.322424 3.399912
3.415000 2.024790 4.826944 3.151483 3.334406
3.425000 2.021343 4.769812 3.001422 3.264192
3.435000 2.017312 4.725636 2.894098 3.212349
3.445000 2.013842 4.739633 2.844933 3.199469
3.455000 2.011201 4.803170 2.859975 3.224782
3.465000 2.009626 4.864390 2.935524 3.269847
3.475000 2.009903 4.887973 3.060253 3.319376
3.485000 2.013475 4.893697 3.217134 3.374768
3.495000 2.021576 4.929229 3.385141 3.445315
3.505000 2.033749 5.010745 3.540967 3.528487
3.515000 2.048076 5.100981 3.661323 3.603460
3.525000 2.062302 5.149013 3.727994 3.646436
3.535000 2.074151 5.146035 3.732455 3.650880
3.545000 2.081613 5.132225 3.676599 3.630146
3.555000 2.083465 5.146442 3.570976 3.600294
3.565000 2.079203 5.179755 3.431760 3.563573
3.575000 2.069297 5.187441 3.278592 3.511776
3.585000 2.055898 5.142694 3.133490 3.444027
3.595000 2.042171 5.068965 3.017861 3.376333
3.605000 2.030795 5.013901 2.948240 3.330979
3.615000 2.023630 4.996010 2.933594 3.317745
3.625000 2.022097 4.986834 2.974915 3.327949
3.635000 2.026996 4.948670 3.065693 3.347120
3.645000 2.038341 4.882947 3.192696 3.371328
3.655000 2.055108 4.832136 3.337926 3.408390
3.665000 2.074663 4.832527 3.481459 3.462883
3.675000 2.093293 4.873742 3.604165 3.523733
3.685000 2.107632 4.912046 3.690392 3.570023
3.695000 2.115551 4.920649 3.729709 3.588637
3.705000 2.116221 4.919393 3.716761 3.584125
3.715000 2.109852 4.949565 3.652365 3.570594
3.725000 2.097604 5.022727 3.545948 3.555427
3.735000 2.081787 5.104986 3.414578 3.533783
3.745000 2.065797 5.154427 3.279218 3.499814
3.755000 2.053180 5.166175 3.160249 3.459868
3.765000 2.046391 5.173626 3.073384 3.431134
3.775000 2.046248 5.205545 3.029280 3.427024
3.785000 2.052338 5.249617 3.033960 3.445305
3.795000 2.063969 5.265492 3.086905 3.472122
3.805000 2.079885 5.232566 3.180193 3.497548
3.815000 2.097192 5.175303 3.300140 3.524212
3.825000 2.111943 5.135301 3.429756 3.559000
3.835000 2.121329 5.124377 3.551746 3.599151
3.845000 2.124980 5.114282 3.650601 3.629954
3.855000 2.124284 5.072829 3.713518 3.636877
3.865000 2.120855 5.004112 3.732913 3.619293
3.875000 2.115543 4.947297 3.707344 3.590061
3.885000 2.108957 4.934256 3.640491 3.561235
3.895000 2.102697 4.954786 3.541403 3.532962
3.905000 2.099248 4.971287 3.424298 3.498278
3.915000 2.099795 4.965152 3.306586 3.457178
3.925000 2.103052 4.957902 3.205182 3.422045
3.935000 2.106755 4.983194 3.134011 3.407987
3.945000 2.109898 5.045621 3.103484 3.419668
3.955000 2.113380 5.114173 3.118328 3.448627
3.965000 2.117951 5.156455 3.175413 3.483273
3.975000 2.122399 5.173334 3.265213 3.520315
3.985000 2.125273 5.194284 3.375270 3.564942
3.995000 2.127145 5.239780 3.492151 3.619692
4.005000 2.129718 5.293917 3.601641 3.675092
4.015000 2.133963 5.320037 3.689669 3.714556
4.025000 2.139321 5.302923 3.744022 3.728755
4.035000 2.144123 5.266555 3.756304 3.722328
4.045000 2.147231 5.245654 3.724584 3.705823
4.055000 2.148877 5.245996 3.654153 3.683009
4.065000 2.149740 5.239858 3.555296 3.648298
4.075000 2.149492 5.200712 3.441223 3.597142
4.085000 2.146574 5.136415 3.327275 3.536755
4.095000 2.140379 5.082699 3.229991 3.484356
4.105000 2.132884 5.064303 3.164532 3.453906
4.115000 2.127050 5.069746 3.141461 3.446086
4.125000 2.124293 5.069037 3.164842 3.452724
4.135000 2.124586 5.051128 3.231138 3.468951
4.145000 2.127932 5.037431 3.330073 3.498479
4.155000 2.134694 5.055818 3.447241 3.545918
4.165000 2.145270 5.106148 3.566095 3.605838
4.175000 2.159149 5.159751 3.670782 3.663228
4.185000 2.174240 5.192273 3.748460 3.704991
4.195000 2.187451 5.209923 3.789270 3.728881
4.205000 2.196120 5.238953 3.786754 3.740609
4.215000 2.199121 5.291853 3.740218 3.743731
4.225000 2.196625 5.349973 3.656430 3.734343
4.235000 2.189079 5.382250 3.547758 3.706362
4.245000 2.177077 5.378597 3.429442 3.661705
4.255000 2.162566 5.359620 3.318489 3.613558
4.265000 2.149334 5.352090 3.231806 3.577743
4.275000 2.141156 5.358945 3.182810 3.560970
4.285000 2.139540 5.356867 3.178833 3.558413
4.295000 2.143962 5.324594 3.220216 3.562924
4.305000 2.153562 5.270034 3.301021 3.574872
4.315000 2.167417 5.222876 3.410250 3.600181
4.325000 2.183852 5.201687 3.532593 3.639377
4.335000 2.200472 5.195139 3.650175 3.681929
4.345000 2.214158 5.179238 3.745533 3.712977
4.355000 2.221387 5.149000 3.805167 3.725185
4.365000 2.220439 5.126110 3.821821 3.722790
4.375000 2.212858 5.134285 3.794584 3.713909
4.385000 2.201895 5.171366 3.728221 3.700494
4.395000 2.189968 5.211365 3.631810 3.677714
4.405000 2.178079 5.234118 3.517942 3.643379
4.415000 2.167619 5.247348 3.402649 3.605872
4.425000 2.161025 5.275572 3.303801 3.580133
4.435000 2.160323 5.328792 3.237956 3.575690
4.445000 2.165740 5.388357 3.216187 3.590095
4.455000 2.175291 5.426445 3.240676 3.614137
4.465000 2.185943 5.435834 3.305634 3.642470
4.475000 2.195688 5.435018 3.400748 3.677151
4.485000 2.204244 5.443961 3.512719 3.720308
4.495000 2.211718 5.460406 3.625890 3.766005
4.505000 2.217275 5.463403 3.724700 3.801793
4.515000 2.219748 5.438543 3.796119 3.818137
4.525000 2.218755 5.395676 3.830536 3.814989
4.535000 2.215059 5.358934 3.822886 3.798960
4.545000 2.210235 5.340311 3.774631 3.775059
4.555000 2.205612 5.327820 3.693918 3.742450
4.565000 2.201822 5.302258 3.593247 3.699109
4.575000 2.199059 5.262720 3.487037 3.649605
4.585000 2.197575 5.230651 3.390160 3.606129
4.595000 2.198120 5.226627 3.316700 3.580482
4.605000 2.200752 5.247612 3.277511 3.575292
4.615000 2.204196 5.271848 3.278066 3.584703
4.625000 2.207474 5.284712 3.318140 3.603442
4.635000 2.210880 5.294588 3.392414 3.632627
4.645000 2.215109 5.320508 3.490457 3.675358
4.655000 2.219946 5.367966 3.597420 3.728444
4.665000 2.224088 5.420883 3.697132 3.780701
4.675000 2.226862 5.457747 3.775206 3.819939
4.685000 2.229073 5.474207 3.821221 3.841500
4.695000 2.231752 5.485921 3.830782 3.849485
4.705000 2.235163 5.507932 3.805405 3.849500
4.715000 2.238594 5.535409 3.749949 3.841317
4.725000 2.240603 5.547462 3.671655 3.819906
4.735000 2.239857 5.530836 3.580614 3.783769
4.745000 2.236592 5.496675 3.489496 3.740921
4.755000 2.232604 5.468162 3.412322 3.704362
4.765000 2.228907 5.454215 3.361319 3.681480
4.775000 2.225155 5.442229 3.343597 3.670327
4.785000 2.221521 5.416166 3.360414 3.666033
4.795000 2.219525 5.376747 3.408385 3.668219
4.805000 2.221222 5.341870 3.480604 3.681232
4.815000 2.227500 5.328020 3.567928 3.707816
4.825000 2.237252 5.333149 3.659431 3.743277
4.835000 2.248431 5.341078 3.742486 3.777331
4.845000 2.259235 5.342489 3.804738 3.802154
4.855000 2.267967 5.346034 3.836715 3.816905
4.865000 2.273141 5.366907 3.834567 3.824872
4.875000 2.273992 5.407682 3.800960 3.827545
4.885000 2.270268 5.453570 3.742574 3.822138
4.895000 2.262827 5.486785 3.668315 3.805976
4.905000 2.253910 5.504763 3.589189 3.782621
4.915000 2.245765 5.522080 3.516230 3.761358
4.925000 2.239563 5.551330 3.458234 3.749709
4.935000 2.235614 5.586243 3.421884 3.747914
4.945000 2.234465 5.607500 3.412374 3.751446
4.955000 2.237236 5.603259 3.433172 3.757889
4.965000 2.244419 5.581834 3.483471 3.769908
4.975000 2.254928 5.562087 3.555856 3.790957
4.985000 2.266271 5.551623 3.638258 3.818717
4.995000 2.275923 5.539751 3.717753 3.844476
5.005000 2.282795 5.513861 3.783876 3.860177
5.015000 2.286725 5.477058 3.829956 3.864580
5.025000 2.287650 5.445653 3.851908 3.861737
5.035000 2.285907 5.430994 3.847356 3.854752
5.045000 2.282147 5.427807 3.815854 3.841936
5.055000 2.277139 5.421752 3.760114 3.819668
5.065000 2.272014 5.407844 3.688336 3.789398
5.075000 2.268130 5.398278 3.613011 3.759806
5.085000 2.266347 5.409275 3.546091 3.740571
5.095000 2.266302 5.442708 3.496688 3.735233
5.105000 2.267210 5.482709 3.470541 3.740154
5.115000 2.269369 5.511054 3.469636 3.750019
5.125000 2.273739 5.525796 3.493975 3.764503
5.135000 2.280369 5.541555 3.542694 3.788206
5.145000 2.288042 5.570402 3.611172 3.823205
5.155000 2.294818 5.606721 3.689686 3.863741
5.165000 2.299202 5.633424 3.766125 3.899584
5.175000 2.301141 5.640900 3.828911 3.923651
5.185000 2.301803 5.636095 3.869459 3.935786
5.195000 2.302300 5.631879 3.883136 3.939105
5.205000 2.302242 5.630423 3.868788 3.933818
5.215000 2.300866 5.621078 3.828746 3.916897
5.225000 2.299080 5.595555 3.769016 3.887884
5.235000 2.298414 5.560696 3.698125 3.852412
5.245000 2.299026 5.532597 3.625671 3.819098
5.255000 2.299785 5.519878 3.561492 3.793718
5.265000 2.299523 5.515123 3.514317 3.776321
5.275000 2.298406 5.503885 3.491130 3.764473
5.285000 2.297924 5.482076 3.496695 3.758898
5.295000 2.299078 5.462104 3.531077 3.764087
5.305000 2.301659 5.460106 3.588374 3.783380
5.315000 2.305315 5.479358 3.659342 3.814672
5.325000 2.310119 5.507841 3.734505 3.850822
5.335000 2.316524 5.531789 3.804962 3.884425
5.345000 2.324556 5.550028 3.861683 3.912089
5.355000 2.332631 5.571735 3.895767 3.933377
5.365000 2.338376 5.601932 3.901034 3.947114
5.375000 2.340314 5.633829 3.876791 3.950311
5.385000 2.338736 5.656118 3.827995 3.940950
5.395000 2.335244 5.666182 3.762964 3.921463
5.405000 2.330724 5.672873 3.691332 3.898309
5.415000 2.324982 5.684697 3.622725 3.877468
5.425000 2.318614 5.698089 3.565861 3.860855
5.435000 2.313259 5.700037 3.528829 3.847375
5.445000 2.310500 5.682356 3.518368 3.837075
5.455000 2.311224 5.651432 3.537311 3.833322
5.465000 2.315291 5.622487 3.583058 3.840279
5.475000 2.322032 5.605107 3.648332 3.858490
5.485000 2.330916 5.595406 3.723200 3.883174
5.495000 2.341103 5.582508 3.797377 3.906996
5.505000 2.351042 5.562307 3.861316 3.924888
5.515000 2.358741 5.543250 3.906106 3.936032
5.525000 2.362462 5.536440 3.924807 3.941237
5.535000 2.361795 5.542643 3.914892 3.939777
