# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
0.605000 8.504960 8.551301 7.489170 8.181810
0.615000 8.300155 8.352629 7.751009 8.134597
0.625000 8.097717 8.155450 7.873928 8.042365
0.635000 8.206322 8.274173 7.850392 8.110296
0.645000 8.502527 8.576875 7.905126 8.328176
0.655000 8.689060 8.756804 8.061442 8.502435
0.665000 8.826360 8.882102 8.147323 8.618595
0.675000 9.168346 9.219316 8.173228 8.853630
0.685000 9.633754 9.682627 8.318486 9.211622
0.695000 9.874035 9.914563 8.529972 9.439523
0.705000 9.841325 9.874961 8.585503 9.433929
0.715000 9.830024 9.868238 8.507420 9.401894
0.725000 9.929094 9.979656 8.564613 9.491121
0.735000 9.891432 9.950245 8.825264 9.555647
0.745000 9.641320 9.703767 9.012612 9.452567
0.755000 9.487763 9.558039 8.981450 9.342417
0.765000 9.637318 9.717111 8.940122 9.431517
0.775000 9.871264 9.951626 9.063874 9.628921
0.785000 9.977344 10.048510 9.253269 9.759708
0.795000 10.135720 10.196684 9.360856 9.897754
0.805000 10.545171 10.601234 9.405640 10.184015
0.815000 10.995425 11.045805 9.458310 10.499847
0.825000 11.182018 11.222709 9.521381 10.642036
0.835000 11.187691 11.223671 9.593428 10.668263
0.845000 11.272793 11.315164 9.701766 10.763241
0.855000 11.388799 11.442938 9.831712 10.887816
0.865000 11.285328 11.346522 9.910264 10.847371
0.875000 11.015246 11.082007 9.921225 10.672826
0.885000 10.908846 10.987822 9.947672 10.614780
0.895000 11.042964 11.132768 10.051615 10.742449
0.905000 11.170599 11.261767 10.199018 10.877128
0.915000 11.211426 11.297153 10.311139 10.939906
0.925000 11.400311 11.480568 10.352940 11.077940
0.935000 11.826755 11.903741 10.354712 11.361736
0.945000 12.219022 12.289288 10.394860 11.634390
0.955000 12.367131 12.427382 10.535055 11.776522
0.965000 12.432312 12.486810 10.710531 11.876551
0.975000 12.593795 12.651825 10.784042 12.009887
0.985000 12.694883 12.759910 10.748552 12.067782
0.995000 12.542086 12.609781 10.767637 11.973168
1.005000 12.298983 12.372087 10.930654 11.867241
1.015000 12.240932 12.327235 11.102030 11.890066
1.025000 12.331696 12.427896 11.150346 11.969979
1.035000 12.365524 12.461660 11.150178 11.992454
1.045000 12.385464 12.476521 11.220548 12.027511
1.055000 12.617354 12.704933 11.323019 12.215102
1.065000 13.035754 13.119716 11.382802 12.512757
1.075000 13.366843 13.439901 11.459049 12.755264
1.085000 13.516930 13.578872 11.597269 12.897690
1.095000 13.664571 13.723998 11.680882 13.023150
1.105000 13.869283 13.933250 11.641107 13.147880
1.115000 13.931157 14.001232 11.638454 13.190281
1.125000 13.756954 13.832242 11.810930 13.133375
1.135000 13.557554 13.641370 12.007748 13.068891
1.145000 13.522155 13.619491 12.015710 13.052452
1.155000 13.546959 13.652939 11.922659 13.040852
1.165000 13.500950 13.604625 11.977943 13.027839
1.175000 13.520779 13.620617 12.177614 13.106337
1.185000 13.777221 13.876146 12.297630 13.316999
1.195000 14.154774 14.248087 12.282896 13.561919
1.205000 14.427831 14.508008 12.295393 13.743744
1.215000 14.604788 14.673199 12.395815 13.891267
1.225000 14.835732 14.900924 12.473638 14.070098
1.235000 15.066788 15.133447 12.503479 14.234571
1.245000 15.096740 15.164456 12.591315 14.284170
1.255000 14.937938 15.009137 12.725011 14.224029
1.265000 14.808682 14.892535 12.762208 14.154475
1.275000 14.781391 14.882792 12.711376 14.125186
1.285000 14.728040 14.838542 12.760388 14.108990
1.295000 14.629116 14.740700 12.951768 14.107195
1.305000 14.664629 14.778382 13.084474 14.175828
1.315000 14.919376 15.034742 13.051470 14.335196
1.325000 15.229446 15.338426 13.006798 14.524890
1.335000 15.451132 15.546010 13.096078 14.697740
1.345000 15.664111 15.748997 13.248292 14.887134
1.355000 15.950872 16.033172 13.331100 15.105048
1.365000 16.173986 16.253766 13.348420 15.258724
1.375000 16.178446 16.254071 13.378870 15.270462
1.385000 16.056170 16.133035 13.432331 15.207179
1.395000 15.983803 16.072362 13.489956 15.182040
1.405000 15.943187 16.044352 13.577221 15.188253
1.415000 15.825227 15.930128 13.686779 15.147378
1.425000 15.703149 15.808584 13.747081 15.086271
1.435000 15.761759 15.870621 13.745018 15.125799
1.445000 15.998373 16.108873 13.769051 15.292099
1.455000 16.238707 16.342509 13.872709 15.484641
1.465000 16.435277 16.526913 14.000713 15.654301
1.475000 16.698874 16.784502 14.075918 15.853098
1.485000 17.023511 17.109170 14.093228 16.075303
1.495000 17.227941 17.312040 14.106281 16.215420
1.505000 17.231451 17.312520 14.161650 16.235207
1.515000 17.166594 17.252800 14.268289 16.229228
1.525000 17.138161 17.240748 14.384723 16.254544
1.535000 17.069486 17.187071 14.437980 16.231512
1.545000 16.902820 17.026256 14.416944 16.115340
1.555000 16.778528 16.905972 14.421755 16.035419
1.565000 16.845238 16.979443 14.530595 16.118425
1.575000 17.035899 17.171795 14.666369 16.291354
1.585000 17.213593 17.338114 14.714718 16.422142
1.595000 17.406152 17.515255 14.701625 16.541010
1.605000 17.708293 17.810382 14.731556 16.750077
1.615000 18.044275 18.142048 14.814761 17.000361
1.625000 18.232086 18.321363 14.886943 17.146797
1.635000 18.253884 18.337248 14.945914 17.179015
1.645000 18.248442 18.336973 15.023231 17.202882
1.655000 18.249701 18.351383 15.076741 17.225942
1.665000 18.153590 18.264889 15.069157 17.162545
1.675000 17.961643 18.077805 15.083303 17.040917
1.685000 17.846590 17.970604 15.205782 17.007658
1.695000 17.907448 18.041743 15.350727 17.099973
1.705000 18.044407 18.181071 15.368038 17.197839
1.715000 18.172427 18.299523 15.305251 17.259067
1.725000 18.371439 18.487370 15.343610 17.400806
1.735000 18.699051 18.809838 15.500154 17.669681
1.745000 19.025166 19.130914 15.611986 17.922689
1.755000 19.199038 19.296432 15.611520 18.035663
1.765000 19.257055 19.349212 15.609908 18.072058
1.775000 19.308227 19.405953 15.682052 18.132077
1.785000 19.319462 19.429355 15.761308 18.170042
1.795000 19.194284 19.311481 15.803650 18.103138
1.805000 18.995399 19.117601 15.868329 17.993776
1.815000 18.894470 19.027078 15.959464 17.960337
1.825000 18.928945 19.073356 15.988689 17.996997
1.835000 18.999254 19.145621 15.960948 18.035274
1.845000 19.087004 19.225703 16.004151 18.105619
1.855000 19.289393 19.420856 16.147828 18.286026
1.865000 19.615715 19.743355 16.246980 18.535350
1.875000 19.917762 20.038123 16.219946 18.725277
1.885000 20.090979 20.197923 16.184305 18.824403
1.895000 20.196064 20.294582 16.259125 18.916591
1.905000 20.290596 20.394027 16.387348 19.023990
1.915000 20.300418 20.411936 16.451788 19.054714
1.925000 20.163599 20.278106 16.454635 18.965447
1.935000 19.978500 20.099593 16.471499 18.849864
1.945000 19.886947 20.020556 16.516645 18.808049
1.955000 19.884715 20.028469 16.566978 18.826721
1.965000 19.896490 20.039957 16.635584 18.857344
1.975000 19.960381 20.096443 16.720761 18.925861
1.985000 20.168296 20.299232 16.766613 19.078047
1.995000 20.481137 20.607067 16.756151 19.281452
2.005000 20.754437 20.869831 16.770161 19.464810
2.015000 20.935869 21.039498 16.862839 19.612736
2.025000 21.090388 21.188974 16.971629 19.750331
2.035000 21.217447 21.320507 17.018940 19.852298
2.045000 21.222690 21.331270 17.015983 19.856648
2.055000 21.088260 21.200850 17.029046 19.772719
2.065000 20.930899 21.054053 17.089352 19.691434
2.075000 20.847667 20.985573 17.176256 19.669832
2.085000 20.804843 20.954549 17.253199 19.670864
2.095000 20.771679 20.922573 17.290397 19.661550
2.105000 20.828100 20.973745 17.286899 19.696248
2.115000 21.036513 21.180420 17.296137 19.837690
2.125000 21.322017 21.460936 17.374679 20.052544
2.135000 21.570024 21.695065 17.484544 20.249878
2.145000 21.773961 21.885302 17.534612 20.397958
2.155000 21.975480 22.082626 17.523049 20.527052
2.165000 22.124678 22.232339 17.533907 20.630308
2.175000 22.130139 22.236873 17.600856 20.655956
2.185000 22.013448 22.122552 17.678824 20.604941
2.195000 21.890045 22.008887 17.733059 20.543997
2.205000 21.804714 21.937656 17.775279 20.505883
2.215000 21.718287 21.860056 17.806021 20.461454
2.225000 21.651636 21.792754 17.816565 20.420318
2.235000 21.701884 21.841877 17.845690 20.463150
2.245000 21.894783 22.035036 17.934883 20.621567
2.255000 22.139323 22.272204 18.034038 20.815188
2.265000 22.362870 22.481250 18.052300 20.965474
2.275000 22.586487 22.693630 18.013095 21.097737
2.285000 22.816939 22.921499 18.037722 21.258720
2.295000 22.968908 23.073047 18.155151 21.399035
2.305000 22.972547 23.074641 18.250250 21.432479
2.315000 22.881557 22.987209 18.253447 21.374071
2.325000 22.784809 22.902944 18.240346 21.309366
2.335000 22.685531 22.818045 18.286355 21.263310
2.345000 22.559705 22.701140 18.357165 21.206003
2.355000 22.469922 22.614708 18.405274 21.163302
2.365000 22.511578 22.661645 18.452346 21.208523
2.375000 22.676878 22.830870 18.509225 21.338991
2.385000 22.880126 23.026472 18.534041 21.480213
2.395000 23.090981 23.223293 18.528669 21.614314
2.405000 23.339032 23.462570 18.572800 21.791467
2.415000 23.592833 23.713033 18.685167 21.997011
2.425000 23.749850 23.865646 18.765260 22.126919
2.435000 23.770940 23.881633 18.751371 22.134648
2.445000 23.719708 23.834384 18.727245 22.093779
2.455000 23.650083 23.777954 18.789729 22.072589
2.465000 23.540198 23.679877 18.900127 22.040067
2.475000 23.389344 23.535084 18.960424 21.961617
2.485000 23.290279 23.439612 18.965193 21.898361
2.495000 23.321239 23.477185 18.978264 21.925563
2.505000 23.452769 23.610250 19.022892 22.028637
2.515000 23.620326 23.766629 19.078464 22.155140
2.525000 23.825970 23.958796 19.138883 22.307883
2.535000 24.092005 24.217598 19.203853 22.504486
2.545000 24.357222 24.477860 19.241311 22.692131
2.555000 24.520658 24.633963 19.240402 22.798341
2.565000 24.565926 24.675204 19.256685 22.832605
2.575000 24.554734 24.670380 19.335535 22.853549
2.585000 24.506910 24.634634 19.430487 22.857344
2.595000 24.388175 24.526561 19.467515 22.794084
2.605000 24.225130 24.371150 19.458535 22.684939
2.615000 24.121176 24.275830 19.473210 22.623405
2.625000 24.135010 24.301291 19.535773 22.657358
2.635000 24.226377 24.396694 19.611409 22.744826
2.645000 24.355850 24.518345 19.666311 22.846835
2.655000 24.552818 24.705562 19.692008 22.983463
2.665000 24.825559 24.972415 19.698587 23.165520
2.675000 25.088887 25.229155 19.716255 23.344766
2.685000 25.254375 25.383687 19.777631 23.471898
2.695000 25.328792 25.451993 19.863623 23.548136
2.705000 25.357133 25.483690 19.910276 23.583700
2.715000 25.325352 25.459853 19.902328 23.562511
2.725000 25.202027 25.342517 19.903276 23.482607
2.735000 25.037419 25.183096 19.959008 23.393174
2.745000 24.934092 25.090424 20.034635 23.353050
2.755000 24.925752 25.093809 20.082258 23.367273
2.765000 24.974982 25.144813 20.103352 23.407716
2.775000 25.077708 25.239949 20.121544 23.479734
2.785000 25.272222 25.427206 20.143597 23.614342
2.795000 25.544607 25.693069 20.180268 23.805981
2.805000 25.802650 25.938742 20.248839 23.996744
2.815000 25.976430 26.099373 20.322858 24.132887
2.825000 26.081657 26.200406 20.344928 24.208997
2.835000 26.140339 26.262683 20.324834 24.242619
2.845000 26.114214 26.243605 20.347243 24.235021
2.855000 25.985146 26.120689 20.439399 24.181745
2.865000 25.824972 25.968876 20.520637 24.104828
2.875000 25.719579 25.876289 20.529004 24.041624
2.885000 25.680764 25.848279 20.514598 24.014547
2.895000 25.686540 25.855611 20.546335 24.029496
2.905000 25.762031 25.926653 20.612823 24.100503
2.915000 25.946977 26.109601 20.665840 24.240806
2.925000 26.206725 26.364641 20.701288 24.424218
2.935000 26.451077 26.597290 20.736307 24.594891
2.945000 26.636803 26.771111 20.758063 24.721992
2.955000 26.778560 26.908434 20.766689 24.817894
2.965000 26.866598 26.998502 20.805739 24.890280
2.975000 26.851360 26.986889 20.889177 24.909142
2.985000 26.732853 26.873129 20.951577 24.852520
2.995000 26.588322 26.739535 20.943449 24.757102
3.005000 26.482123 26.648444 20.924681 24.685083
3.015000 26.414939 26.589695 20.973922 24.659518
3.025000 26.387301 26.561600 21.064759 24.671220
3.035000 26.446751 26.618756 21.115944 24.727150
3.045000 26.621296 26.791733 21.114473 24.842501
3.055000 26.860728 27.023468 21.119176 25.001124
3.065000 27.089674 27.238474 21.159372 25.162507
3.075000 27.286704 27.424358 21.211620 25.307561
3.085000 27.458269 27.592615 21.261934 25.437606
3.095000 27.565985 27.699752 21.309545 25.525094
3.105000 27.558357 27.690943 21.337326 25.528875
3.115000 27.454638 27.591889 21.340769 25.462432
3.125000 27.327178 27.477701 21.360623 25.388501
3.135000 27.215392 27.380445 21.430444 25.342094
3.145000 27.116965 27.291026 21.511527 25.306506
3.155000 27.058768 27.236871 21.542955 25.279532
3.165000 27.102588 27.283279 21.535635 25.307167
3.175000 27.261397 27.441639 21.552519 25.418518
3.185000 27.476751 27.646847 21.615146 25.579581
3.195000 27.696009 27.850357 21.685846 25.744071
3.205000 27.914099 28.056641 21.730450 25.900397
3.215000 28.116159 28.253478 21.749878 26.039838
3.225000 28.241839 28.374488 21.759852 26.125393
3.235000 28.249768 28.378978 21.782811 26.137186
3.245000 28.172262 28.307364 21.835901 26.105176
3.255000 28.066869 28.215284 21.904122 26.062092
3.265000 27.951753 28.113737 21.945219 26.003570
3.275000 27.831911 28.000375 21.943721 25.925336
3.285000 27.756263 27.928226 21.944088 25.876192
3.295000 27.787215 27.964548 21.990949 25.914237
3.305000 27.921869 28.098017 22.062074 26.027320
3.315000 28.107716 28.272624 22.106378 26.162239
3.325000 28.315816 28.467339 22.117817 26.300324
3.335000 28.545194 28.688644 22.127255 26.453698
3.345000 28.763104 28.901476 22.153363 26.605981
3.355000 28.898500 29.029442 22.196320 26.708087
3.365000 28.922759 29.049714 22.252667 26.741713
3.375000 28.873988 29.006841 22.303627 26.728152
3.385000 28.787184 28.932031 22.322005 26.680407
3.395000 28.665116 28.820179 22.316145 26.600480
3.405000 28.526088 28.687548 22.338679 26.517438
3.415000 28.434650 28.602850 22.413253 26.483584
3.425000 28.446557 28.621490 22.485049 26.517699
3.435000 28.549412 28.723588 22.501397 26.591466
3.445000 28.703881 28.866587 22.493574 26.688014
3.455000 28.902056 29.052022 22.520618 26.824899
3.465000 29.140418 29.283678 22.583004 27.002367
3.475000 29.368200 29.502539 22.639749 27.170163
3.485000 29.514863 29.637175 22.673108 27.275049
3.495000 29.564303 29.680735 22.697389 27.314142
3.505000 29.547463 29.668053 22.718256 27.311257
3.515000 29.479204 29.608957 22.738465 27.275542
3.525000 29.354645 29.491590 22.781371 27.209202
3.535000 29.205266 29.349027 22.850797 27.135030
3.545000 29.104554 29.259228 22.901212 27.088331
3.555000 29.097018 29.260786 22.900769 27.086191
3.565000 29.166357 29.327786 22.893368 27.129170
3.575000 29.290993 29.443182 22.937851 27.224008
3.585000 29.480277 29.623939 23.015132 27.373116
3.595000 29.722932 29.858072 23.061336 27.547447
3.605000 29.953988 30.077451 23.062043 27.697827
3.615000 30.110388 30.220453 23.064700 27.798514
3.625000 30.185425 30.288402 23.100393 27.858073
3.635000 30.198318 30.304382 23.150329 27.884343
3.645000 30.143664 30.256236 23.195761 27.865220
3.655000 30.017736 30.135561 23.234526 27.795941
3.665000 29.867208 29.993042 23.258375 27.706208
3.675000 29.761634 29.900801 23.265242 27.642559
3.685000 29.733079 29.882472 23.285192 27.633581
3.695000 29.770504 29.918063 23.344724 27.677763
3.705000 29.874039 30.014043 23.411692 27.766591
3.715000 30.059824 30.193838 23.436052 27.896571
3.725000 30.302735 30.429263 23.429524 28.053841
3.735000 30.534487 30.647044 23.445569 28.209033
3.745000 30.704745 30.804485 23.503454 28.337562
3.755000 30.811220 30.906884 23.566018 28.428041
3.765000 30.854385 30.952851 23.598854 28.468697
3.775000 30.814417 30.917399 23.612118 28.447978
3.785000 30.695277 30.802692 23.626184 28.374718
3.795000 30.549035 30.667195 23.652299 28.289510
3.805000 30.436801 30.570499 23.696907 28.234736
3.815000 30.381371 30.524280 23.751427 28.219026
3.825000 30.382780 30.524277 23.787744 28.231601
3.835000 30.460062 30.596966 23.791314 28.282781
3.845000 30.628308 30.761568 23.793241 28.394372
3.855000 30.853731 30.978651 23.833677 28.555353
3.865000 31.073621 31.183013 23.900295 28.718977
3.875000 31.250304 31.346875 23.943760 28.846980
3.885000 31.377532 31.470988 23.951444 28.933321
3.895000 31.440099 31.536370 23.958469 28.978313
3.905000 31.410378 31.508358 23.989209 28.969315
3.915000 31.297611 31.399332 24.036055 28.910999
3.925000 31.157521 31.272942 24.083602 28.838022
3.935000 31.038902 31.170141 24.120456 28.776500
3.945000 30.957937 31.096049 24.137386 28.730457
3.955000 30.929961 31.068365 24.140205 28.712843
3.965000 30.986909 31.125655 24.161255 28.757939
3.975000 31.139229 31.276594 24.218573 28.878132
3.985000 31.350119 31.476979 24.278319 29.035139
3.995000 31.566133 31.676108 24.296829 29.179690
4.005000 31.759053 31.856900 24.288902 29.301618
4.015000 31.915377 32.009685 24.308166 29.411076
4.025000 32.002511 32.095348 24.363494 29.487118
4.035000 31.990979 32.081443 24.415661 29.496028
4.045000 31.899374 31.993490 24.441240 29.444701
4.055000 31.775327 31.884080 24.453596 29.371001
4.065000 31.654206 31.776448 24.471564 29.300739
4.075000 31.553962 31.681801 24.497974 29.244579
4.085000 31.502672 31.633928 24.536744 29.224448
4.095000 31.539710 31.675210 24.587932 29.267617
4.105000 31.672253 31.808057 24.626505 29.368938
4.115000 31.863520 31.987973 24.631169 29.494221
4.125000 32.071476 32.178788 24.630178 29.626814
4.135000 32.275747 32.373610 24.669410 29.772922
4.145000 32.451973 32.545875 24.737680 29.911843
4.155000 32.555863 32.642914 24.780433 29.993070
4.165000 32.560267 32.644761 24.783696 29.996241
4.175000 32.487316 32.578518 24.787120 29.950985
4.185000 32.375465 32.480399 24.819773 29.891879
4.195000 32.248792 32.366082 24.868242 29.827705
4.205000 32.130516 32.252088 24.908592 29.763732
4.215000 32.060507 32.185618 24.936486 29.727537
4.225000 32.079148 32.209647 24.954206 29.747667
4.235000 32.188669 32.315671 24.964805 29.823048
4.245000 32.356238 32.469305 24.986625 29.937389
4.255000 32.554343 32.652053 25.035390 30.080595
4.265000 32.765436 32.854425 25.088019 30.235960
4.275000 32.954592 33.038619 25.107540 30.366917
4.285000 33.073798 33.148700 25.101309 30.441269
4.295000 33.099815 33.170495 25.115446 30.461918
4.305000 33.050332 33.130006 25.166326 30.448888
4.315000 32.952866 33.047130 25.219853 30.406617
4.325000 32.824368 32.928644 25.245385 30.332799
4.335000 32.691299 32.802692 25.253163 30.249051
4.345000 32.603492 32.725918 25.267936 30.199115
4.355000 32.601871 32.734284 25.298183 30.211446
4.365000 32.683884 32.816417 25.340360 30.280220
4.375000 32.827616 32.948383 25.386540 30.387513
4.385000 33.018123 33.126443 25.419146 30.521237
4.395000 33.234600 33.337878 25.427041 30.666506
4.405000 33.435523 33.529130 25.432607 30.799086
4.415000 33.570146 33.649637 25.469611 30.896465
4.425000 33.618146 33.694495 25.529753 30.947465
4.435000 33.594529 33.679336 25.567975 30.947280
4.445000 33.514180 33.609918 25.573000 30.899033
4.455000 33.387800 33.490611 25.578769 30.819060
4.465000 33.248459 33.358409 25.609630 30.738833
4.475000 33.149378 33.272132 25.654317 30.691942
4.485000 33.126604 33.259713 25.692103 30.692807
4.495000 33.180910 33.311120 25.717916 30.736648
4.505000 33.300432 33.420517 25.733463 30.818138
4.515000 33.479160 33.593429 25.744614 30.939068
4.525000 33.696996 33.805742 25.768729 31.090489
4.535000 33.903237 34.000124 25.817606 31.240322
4.545000 34.049608 34.133858 25.868448 31.350638
4.555000 34.121249 34.203189 25.886917 31.403785
4.565000 34.121796 34.212900 25.881732 31.405476
4.575000 34.054648 34.154811 25.897109 31.368856
4.585000 33.930078 34.036565 25.947784 31.304809
4.595000 33.785970 33.905270 25.998161 31.229801
4.605000 33.675629 33.813024 26.019853 31.169502
4.615000 33.630776 33.778800 26.026565 31.145380
4.625000 33.654739 33.800532 26.043981 31.166417
4.635000 33.749404 33.889621 26.074707 31.237911
4.645000 33.916449 34.052248 26.111356 31.360018
4.655000 34.128914 34.255884 26.150657 31.511818
4.665000 34.336429 34.447643 26.179917 31.654663
4.675000 34.496164 34.592694 26.187384 31.758747
4.685000 34.591130 34.685333 26.192097 31.822853
4.695000 34.616531 34.715793 26.225518 31.852614
4.705000 34.565071 34.667396 26.282136 31.838201
4.715000 34.447693 34.554968 26.322677 31.775113
4.725000 34.306998 34.427093 26.329459 31.687850
4.735000 34.190915 34.327083 26.333503 31.617167
4.745000 34.126252 34.270748 26.365359 31.587453
4.755000 34.125367 34.266404 26.413570 31.601780
4.765000 34.199902 34.337362 26.451563 31.662942
4.775000 34.352703 34.487588 26.473744 31.771345
4.785000 34.557153 34.678812 26.488364 31.908110
4.795000 34.763861 34.865100 26.504271 32.044411
4.805000 34.934972 35.023183 26.531645 32.163267
4.815000 35.053156 35.140144 26.574503 32.255934
4.825000 35.102028 35.191302 26.616634 32.303321
4.835000 35.068033 35.158273 26.635947 32.287418
4.845000 34.962470 35.059366 26.637749 32.219862
4.855000 34.827371 34.941410 26.653216 32.140666
4.865000 34.706389 34.837043 26.699278 32.080903
4.875000 34.622500 34.760034 26.748462 32.043665
4.885000 34.595380 34.734602 26.770542 32.033508
4.895000 34.647406 34.790547 26.776716 32.071556
4.905000 34.782605 34.925891 26.791509 32.166668
4.915000 34.972936 35.103694 26.821932 32.299521
4.925000 35.174061 35.287905 26.861302 32.441089
4.935000 35.355684 35.459002 26.897283 32.570657
4.945000 35.495886 35.596712 26.919805 32.670801
4.955000 35.567375 35.665375 26.926757 32.719836
4.965000 35.553115 35.647132 26.934240 32.711496
4.975000 35.463952 35.566659 26.966122 32.665578
4.985000 35.339232 35.458901 27.014358 32.604164
4.995000 35.215161 35.346666 27.044837 32.535555
5.005000 35.114838 35.251039 27.046878 32.470918
5.015000 35.066652 35.205597 27.048987 32.440412
5.025000 35.100364 35.243280 27.076787 32.473477
5.035000 35.220274 35.359033 27.120095 32.566467
5.045000 35.396358 35.519271 27.155162 32.690264
5.055000 35.594253 35.698778 27.175041 32.822691
5.065000 35.787668 35.880833 27.187705 32.952069
5.075000 35.946832 36.034774 27.202842 33.061483
5.085000 36.039624 36.117208 27.229066 33.128633
5.095000 36.044517 36.115734 27.269828 33.143359
5.105000 35.974772 36.055040 27.311926 33.113913
5.115000 35.864827 35.959303 27.331894 33.052008
5.125000 35.739190 35.843268 27.332490 32.971649
5.135000 35.623863 35.733702 27.348010 32.901858
5.145000 35.556584 35.673925 27.393856 32.874788
5.155000 35.568927 35.694182 27.440078 32.901062
5.165000 35.664411 35.786748 27.458986 32.970048
5.175000 35.821082 35.928131 27.464458 33.071223
5.185000 36.012275 36.104829 27.481423 33.199509
5.195000 36.212487 36.297221 27.513774 33.341161
5.205000 36.387302 36.463829 27.549130 33.466754
5.215000 36.495547 36.562463 27.578824 33.545611
5.225000 36.519038 36.583774 27.600230 33.567681
5.235000 36.469952 36.546114 27.610480 33.542182
5.245000 36.370223 36.462645 27.620808 33.484558
5.255000 36.242235 36.343768 27.650293 33.412099
5.265000 36.115393 36.224944 27.695213 33.345183
5.275000 36.031643 36.152765 27.727132 33.303846
5.285000 36.023037 36.152870 27.730969 33.302292
5.295000 36.093216 36.219917 27.732424 33.348519
5.305000 36.226975 36.340901 27.760369 33.442748
5.315000 36.406594 36.510054 27.804632 33.573760
5.325000 36.608022 36.704542 27.838427 33.716997
5.335000 36.790558 36.876376 27.852460 33.839798
5.345000 36.913965 36.985752 27.861923 33.920546
5.355000 36.959586 37.028264 27.881170 33.956340
5.365000 36.932836 37.011427 27.910488 33.951584
5.375000 36.847937 36.936329 27.948536 33.910934
5.385000 36.721576 36.816485 27.984887 33.840983
5.395000 36.587979 36.691572 28.003562 33.761038
5.405000 36.492028 36.608384 28.007687 33.702700
5.415000 36.463277 36.588636 28.023237 33.691717
5.425000 36.509375 36.629093 28.064153 33.734207
5.435000 36.623759 36.730708 28.108221 33.820896
5.445000 36.793744 36.893796 28.129412 33.938984
5.455000 36.994407 37.087445 28.133931 34.071928
5.465000 37.184548 37.261320 28.147056 34.197641
5.475000 37.322632 37.385687 28.178778 34.295699
5.485000 37.389859 37.453987 28.215990 34.353279
5.495000 37.387339 37.460133 28.244921 34.364131
5.505000 37.317536 37.397997 28.262630 34.326054
5.515000 37.196378 37.283568 28.273041 34.250996
5.525000 37.060715 37.161370 28.286597 34.169561
5.535000 36.953066 37.071595 28.316471 34.113711
