     #Energy           s           p           d       tot  
    -8.68875     0.59895     0.05019     0.00000     0.64914
    -8.61075     0.60600     0.05077     0.00000     0.65677
    -8.53175     0.61644     0.05156     0.00000     0.66800
    -8.45375     0.64323     0.05324     0.00000     0.69646
    -8.37475     0.68638     0.05578     0.00000     0.74216
    -8.29675     0.71744     0.05762     0.00000     0.77507
    -8.21775     0.74235     0.05920     0.00000     0.80154
    -8.13975     0.76973     0.06112     0.00000     0.83086
    -8.06175     0.79922     0.06316     0.00000     0.86239
    -7.98275     0.82887     0.06507     0.00000     0.89393
    -7.90475     0.84967     0.06640     0.00000     0.91607
    -7.82575     0.86558     0.06734     0.00000     0.93292
    -7.74775     0.88372     0.06827     0.00000     0.95199
    -7.66875     0.90948     0.06956     0.00000     0.97904
    -7.59075     0.93410     0.07079     0.00000     1.00489
    -7.51275     0.95064     0.07162     0.00000     1.02225
    -7.43375     0.96237     0.07218     0.00000     1.03456
    -7.35575     0.97712     0.07281     0.00000     1.04992
    -7.27675     0.98980     0.07335     0.00000     1.06315
    -7.19875     0.99548     0.07362     0.00000     1.06910
    -7.11975     1.01560     0.07444     0.00000     1.09003
    -7.04175     1.05418     0.07601     0.00000     1.13019
    -6.96275     1.07840     0.07702     0.00000     1.15542
    -6.88475     1.08632     0.07743     0.00000     1.16375
    -6.80675     1.09496     0.07791     0.00000     1.17287
    -6.72775     1.10764     0.07865     0.00000     1.18629
    -6.64975     1.13366     0.08022     0.00000     1.21388
    -6.57075     1.16670     0.08219     0.00000     1.24889
    -6.49275     1.19010     0.08345     0.00000     1.27356
    -6.41375     1.21212     0.08464     0.00000     1.29676
    -6.33575     1.23660     0.08606     0.00000     1.32266
    -6.25775     1.24875     0.08679     0.00000     1.33555
    -6.17875     1.27262     0.08787     0.00000     1.36048
    -6.10075     1.32774     0.09016     0.00000     1.41791
    -6.02175     1.37705     0.09227     0.00000     1.46932
    -5.94375     1.40746     0.09397     0.00000     1.50143
    -5.86475     1.42944     0.09542     0.00000     1.52485
    -5.78675     1.43839     0.09599     0.00000     1.53438
    -5.70875     1.44101     0.09609     0.00000     1.53710
    -5.62975     1.45460     0.09645     0.00000     1.55105
    -5.55175     1.47404     0.09731     0.00000     1.57135
    -5.47275     1.48471     0.09813     0.00000     1.58284
    -5.39475     1.49339     0.09871     0.00000     1.59210
    -5.31575     1.50772     0.09948     0.00000     1.60719
    -5.23775     1.52615     0.10041     0.00000     1.62655
    -5.15975     1.53982     0.10104     0.00000     1.64086
    -5.08075     1.55302     0.10159     0.00000     1.65461
    -5.00275     1.57091     0.10248     0.00000     1.67338
    -4.92375     1.58682     0.10339     0.00000     1.69021
    -4.84575     1.59613     0.10418     0.00000     1.70031
    -4.76675     1.60153     0.10514     0.00000     1.70666
    -4.68875     1.61130     0.10655     0.00000     1.71785
    -4.61075     1.62646     0.10809     0.00000     1.73454
    -4.53175     1.64407     0.10926     0.00000     1.75333
    -4.45375     1.65999     0.11008     0.00000     1.77007
    -4.37475     1.67450     0.11068     0.00000     1.78517
    -4.29675     1.68956     0.11129     0.00000     1.80085
    -4.21775     1.70254     0.11200     0.00000     1.81455
    -4.13975     1.71320     0.11295     0.00000     1.82616
    -4.06175     1.73145     0.11452     0.00000     1.84596
    -3.98275     1.75222     0.11609     0.00000     1.86831
    -3.90475     1.76828     0.11744     0.00000     1.88572
    -3.82575     1.78069     0.11873     0.00000     1.89942
    -3.74775     1.78511     0.11935     0.00000     1.90446
    -3.66875     1.78686     0.11999     0.00000     1.90685
    -3.59075     1.78942     0.12105     0.00000     1.91047
    -3.51175     1.79101     0.12189     0.00000     1.91291
    -3.43375     1.79319     0.12280     0.00000     1.91599
    -3.35575     1.79827     0.12430     0.00000     1.92258
    -3.27675     1.80479     0.12572     0.00000     1.93050
    -3.19875     1.81211     0.12677     0.00000     1.93888
    -3.11975     1.81831     0.12769     0.00000     1.94601
    -3.04175     1.82176     0.12869     0.00000     1.95045
    -2.96275     1.82558     0.12981     0.00000     1.95539
    -2.88475     1.82956     0.13070     0.00000     1.96026
    -2.80675     1.83304     0.13174     0.00000     1.96478
    -2.72775     1.83562     0.13295     0.00000     1.96857
    -2.64975     1.83659     0.13393     0.00000     1.97052
    -2.57075     1.83687     0.13467     0.00000     1.97153
    -2.49275     1.83703     0.13510     0.00000     1.97213
    -2.41375     1.83731     0.13536     0.00000     1.97266
    -2.33575     1.83846     0.13587     0.00000     1.97433
    -2.25775     1.84111     0.13661     0.00000     1.97771
    -2.17875     1.84496     0.13754     0.00000     1.98250
