     #Energy           s           p           d       tot  
    -8.68875     1.82658     0.37018     0.00000     2.19676
    -8.61075     3.91130     0.69401     0.00000     4.60531
    -8.53175     4.23710     0.89773     0.00000     5.13483
    -8.45375     5.23900     1.56059     0.00000     6.79959
    -8.37475     5.91003     1.77206     0.00000     7.68209
    -8.29675     2.14471     0.61782     0.00000     2.76253
    -8.21775     4.09050     1.34857     0.00000     5.43907
    -8.13975     3.74734     1.03368     0.00000     4.78102
    -8.06175     3.93910     1.34073     0.00000     5.27983
    -7.98275     2.61405     1.02913     0.00000     3.64318
    -7.90475     1.32587     0.55514     0.00000     1.88101
    -7.82575     0.44888     0.29147     0.00000     0.74035
    -7.74775     1.14228     0.64577     0.00000     1.78805
    -7.66875     1.19997     0.92136     0.00000     2.12133
    -7.59075     0.80787     0.66601     0.00000     1.47388
    -7.51275     0.82627     0.58593     0.00000     1.41220
    -7.43375     0.47968     0.37525     0.00000     0.85493
    -7.35575     0.48083     0.47658     0.00000     0.95741
    -7.27675     0.45469     0.42849     0.00000     0.88318
    -7.19875     0.25585     0.22296     0.00000     0.47881
    -7.11975     1.59617     1.47585     0.00000     3.07202
    -7.04175     1.85443     1.79827     0.00000     3.65270
    -6.96275     0.43911     0.86471     0.00000     1.30382
    -6.88475     0.64880     1.35087     0.00000     1.99967
    -6.80675     0.67820     1.34439     0.00000     2.02259
    -6.72775     0.63073     1.59981     0.00000     2.23054
    -6.64975     0.99761     2.56803     0.00000     3.56564
    -6.57075     1.02838     2.88449     0.00000     3.91287
    -6.49275     0.60333     1.12989     0.00000     1.73321
    -6.41375     1.09373     2.24496     0.00000     3.33869
    -6.33575     1.07600     2.10059     0.00000     3.17659
    -6.25775     0.30269     0.43185     0.00000     0.73454
    -6.17875     0.60855     1.03952     0.00000     1.64807
    -6.10075     0.64106     1.88404     0.00000     2.52510
    -6.02175     1.03500     2.32503     0.00000     3.36003
    -5.94375     1.41571     3.36420     0.00000     4.77991
    -5.86475     0.70340     1.86348     0.00000     2.56688
    -5.78675     0.08651     0.71587     0.00000     0.80238
    -5.70875     0.09138     0.17619     0.00000     0.26757
    -5.62975     0.71067     1.08882     0.00000     1.79949
    -5.55175     0.93276     2.93480     0.00000     3.86756
    -5.47275     0.52945     2.08089     0.00000     2.61034
    -5.39475     0.67962     1.81751     0.00000     2.49713
    -5.31575     0.74540     2.35523     0.00000     3.10063
    -5.23775     0.58816     2.70027     0.00000     3.28843
    -5.15975     0.41262     1.37190     0.00000     1.78452
    -5.08075     0.88694     2.92626     0.00000     3.81320
    -5.00275     0.77569     2.73326     0.00000     3.50895
    -4.92375     0.76560     2.56345     0.00000     3.32905
    -4.84575     0.66291     2.33257     0.00000     2.99548
    -4.76675     0.80268     3.09692     0.00000     3.89960
    -4.68875     0.93810     4.08240     0.00000     5.02050
    -4.61075     0.91628     4.05330     0.00000     4.96958
    -4.53175     0.72101     3.53280     0.00000     4.25381
    -4.45375     0.37190     2.91289     0.00000     3.28479
    -4.37475     0.23067     3.12000     0.00000     3.35067
    -4.29675     0.22127     2.86820     0.00000     3.08947
    -4.21775     0.38449     2.44888     0.00000     2.83337
    -4.13975     0.59047     3.84250     0.00000     4.43297
    -4.06175     0.65370     4.90250     0.00000     5.55620
    -3.98275     0.34892     3.44890     0.00000     3.79782
    -3.90475     0.31098     4.32130     0.00000     4.63228
    -3.82575     0.32300     3.11270     0.00000     3.43570
    -3.74775     0.06626     0.52220     0.00000     0.58846
    -3.66875     0.32653     2.33675     0.00000     2.66328
    -3.59075     0.24383     3.05778     0.00000     3.30161
    -3.51175     0.14174     2.62467     0.00000     2.76641
    -3.43375     0.29209     4.46050     0.00000     4.75259
    -3.35575     0.42465     5.74460     0.00000     6.16925
    -3.27675     0.25430     3.02760     0.00000     3.28190
    -3.19875     0.23633     3.23060     0.00000     3.46693
    -3.11975     0.11282     2.41530     0.00000     2.52812
    -3.04175     0.19681     4.07540     0.00000     4.27221
    -2.96275     0.16246     3.17380     0.00000     3.33626
    -2.88475     0.20034     2.59270     0.00000     2.79304
    -2.80675     0.26003     3.06383     0.00000     3.32386
    -2.72775     0.11680     2.48804     0.00000     2.60484
    -2.64975     0.02730     2.12751     0.00000     2.15481
    -2.57075     0.01624     1.66632     0.00000     1.68256
    -2.49275     0.04165     1.25122     0.00000     1.29287
    -2.41375     0.03784     1.25065     0.00000     1.28849
    -2.33575     0.02151     1.81162     0.00000     1.83313
    -2.25775     0.03888     1.72453     0.00000     1.76341
    -2.17875     0.03149     1.83472     0.00000     1.86621
    -2.10075     0.00830     0.75761     0.00000     0.76591
    -2.02175     0.00995     0.48464     0.00000     0.49460
    -1.94375     0.00572     0.70769     0.00000     0.71341
    -1.86475     0.01396     0.93992     0.00000     0.95388
    -1.78675     0.00404     0.51872     0.00000     0.52276
    -1.70875     0.00006     0.22509     0.00000     0.22515
    -1.62975     0.00002     0.34596     0.00000     0.34598
    -1.55175     0.00012     0.31152     0.00000     0.31164
    -1.47275     0.00003     0.08053     0.00000     0.08056
    -1.39475     0.00003     0.19861     0.00000     0.19865
    -1.31575     0.00002     0.09153     0.00000     0.09155
    -1.23775     0.00000     0.00096     0.00000     0.00096
    -1.15975     0.00000     0.00000     0.00000     0.00000
    -1.08075     0.00000     0.00000     0.00000     0.00000
    -1.00275     0.00000     0.00000     0.00000     0.00000
    -0.92375     0.00000     0.00000     0.00000     0.00000
    -0.84575     0.00000     0.00000     0.00000     0.00000
    -0.76675     0.00000     0.00000     0.00000     0.00000
    -0.68875     0.00000     0.00000     0.00000     0.00000
    -0.60975     0.00000     0.00000     0.00000     0.00000
    -0.53175     0.00009     0.00021     0.00000     0.00029
    -0.45375     0.02785     0.06547     0.00000     0.09332
    -0.37475     0.16647     0.39444     0.00000     0.56092
    -0.29675     0.38444     1.03380     0.00000     1.41824
    -0.21775     0.42470     1.15850     0.00000     1.58320
    -0.13975     0.13400     0.42980     0.00000     0.56380
    -0.06075     0.44268     1.55446     0.00000     1.99713
     0.01725     1.36447     4.93705     0.00000     6.30152
     0.09525     1.03691     4.15626     0.00000     5.19317
     0.17425     0.56060     2.39790     0.00000     2.95850
     0.25225     0.02886     0.12728     0.00000     0.15615
     0.33125     0.00002     0.00010     0.00000     0.00012
     0.40925     0.00000     0.00000     0.00000     0.00000
     0.48825     0.00000     0.00000     0.00000     0.00000
     0.56625     0.00000     0.00000     0.00000     0.00000
     0.64425     0.00000     0.00000     0.00000     0.00000
     0.72325     0.00000     0.00000     0.00000     0.00000
     0.80125     0.00000     0.00000     0.00000     0.00000
     0.88025     0.00000     0.00000     0.00000     0.00000
     0.95825     0.00007     0.00014     0.00000     0.00021
     1.03725     0.01755     0.03441     0.00000     0.05197
     1.11525     0.08227     0.16130     0.00000     0.24357
     1.19325     0.01277     0.02506     0.00000     0.03783
     1.27225     0.02436     0.05688     0.00000     0.08124
     1.35025     0.22165     0.54742     0.00000     0.76907
     1.42925     0.07430     0.19944     0.00000     0.27373
     1.50725     0.11870     0.39715     0.00000     0.51585
     1.58625     0.15625     0.55337     0.00000     0.70961
     1.66425     0.05154     0.12909     0.00000     0.18064
     1.74225     0.37287     0.76176     0.00000     1.13463
     1.82125     0.14522     0.32116     0.00000     0.46639
     1.89925     0.18203     0.35467     0.00000     0.53670
     1.97825     0.27244     0.40175     0.00000     0.67420
     2.05625     0.01909     0.02195     0.00000     0.04104
     2.13525     0.07156     0.12637     0.00000     0.19793
     2.21325     0.64562     1.20806     0.00000     1.85368
     2.29125     0.28390     0.59369     0.00000     0.87759
     2.37025     0.31512     0.50013     0.00000     0.81525
     2.44825     0.47092     1.02506     0.00000     1.49598
     2.52725     0.43340     0.84886     0.00000     1.28226
     2.60525     0.45208     0.85306     0.00000     1.30514
     2.68425     0.58480     1.11389     0.00000     1.69869
     2.76225     0.29139     0.58845     0.00000     0.87984
     2.84125     0.28583     0.58414     0.00000     0.86998
     2.91925     0.72153     1.51178     0.00000     2.23331
     2.99725     0.80170     1.52322     0.00000     2.32492
     3.07625     0.52137     0.77465     0.00000     1.29602
     3.15425     0.55978     1.00209     0.00000     1.56187
     3.23325     0.84892     1.43604     0.00000     2.28496
     3.31125     0.55348     1.00462     0.00000     1.55810
     3.39025     0.67206     1.01865     0.00000     1.69071
     3.46825     1.01260     1.40025     0.00000     2.41285
     3.54625     0.66142     1.15978     0.00000     1.82120
     3.62525     0.37638     0.80330     0.00000     1.17968
     3.70325     0.76873     1.05576     0.00000     1.82449
     3.78225     1.92799     2.25683     0.00000     4.18482
     3.86025     1.11416     1.51804     0.00000     2.63220
     3.93925     1.11392     1.29236     0.00000     2.40628
     4.01725     1.19395     2.15148     0.00000     3.34543
     4.09525     1.28291     1.65253     0.00000     2.93544
     4.17425     1.23610     1.10758     0.00000     2.34368
     4.25225     0.35101     0.49211     0.00000     0.84312
     4.33125     0.53661     0.81037     0.00000     1.34698
     4.40925     1.06364     1.10001     0.00000     2.16365
     4.48825     0.95510     1.31122     0.00000     2.26632
     4.56625     0.44972     0.69409     0.00000     1.14381
     4.64425     0.11596     0.26626     0.00000     0.38222
     4.72325     0.01136     0.02728     0.00000     0.03864
     4.80125     0.00002     0.00005     0.00000     0.00007
     4.88025     0.00000     0.00000     0.00000     0.00000
     4.95825     0.00000     0.00000     0.00000     0.00000
     5.03725     0.00000     0.00000     0.00000     0.00000
     5.11525     0.00000     0.00000     0.00000     0.00000
     5.19325     0.00000     0.00000     0.00000     0.00000
     5.27225     0.00000     0.00000     0.00000     0.00000
     5.35025     0.00000     0.00000     0.00000     0.00000
     5.42925     0.00000     0.00000     0.00000     0.00000
     5.50725     0.00000     0.00000     0.00000     0.00000
     5.58625     0.00000     0.00000     0.00000     0.00000
     5.66425     0.00000     0.00000     0.00000     0.00000
