# t(ps)   kx_avg(W/mK)   ky_avg(W/mK)   kz_avg(W/mK)   kiso_avg(W/mK)
# Averaged over 10 runs
0.765000 1.052206 3.540263 0.782378 1.791615
0.775000 0.996974 3.860182 0.421849 1.759668
0.785000 1.038317 3.732813 0.311066 1.694065
0.795000 1.173659 3.113262 0.417419 1.568113
0.805000 1.333965 2.580655 0.675327 1.529983
0.815000 1.446777 2.659213 1.054252 1.720081
0.825000 1.497227 3.166493 1.568518 2.077412
0.835000 1.515699 3.386948 2.209606 2.370751
0.845000 1.515545 2.893633 2.883019 2.430733
0.855000 1.470469 2.065455 3.430221 2.322049
0.865000 1.359444 1.689973 3.719924 2.256447
0.875000 1.219035 2.097774 3.719770 2.345526
0.885000 1.132347 2.820908 3.483918 2.479058
0.895000 1.157898 3.153687 3.084132 2.465239
0.905000 1.276735 2.943035 2.561484 2.260418
0.915000 1.412682 2.696420 1.941121 2.016741
0.925000 1.500020 2.922315 1.286025 1.902787
0.935000 1.528997 3.514071 0.722093 1.921720
0.945000 1.525206 3.905440 0.391840 1.940829
0.955000 1.497784 3.783531 0.370541 1.883952
0.965000 1.427713 3.480519 0.623030 1.843754
0.975000 1.308240 3.566049 1.045986 1.973425
0.985000 1.182525 4.128857 1.553271 2.288218
0.995000 1.125500 4.618224 2.115524 2.619749
1.005000 1.180992 4.461358 2.721741 2.788030
1.015000 1.322515 3.740055 3.313618 2.792063
1.025000 1.479804 3.123460 3.771423 2.791562
1.035000 1.598648 3.128784 3.976006 2.901146
1.045000 1.670451 3.561441 3.880386 3.037426
1.055000 1.706540 3.770931 3.518580 2.998683
1.065000 1.699067 3.411455 2.961218 2.690580
1.075000 1.625403 2.816203 2.283604 2.241737
1.085000 1.491119 2.574107 1.579535 1.881587
1.095000 1.350839 2.838448 0.976308 1.721865
1.105000 1.269729 3.183056 0.597784 1.683523
1.115000 1.264780 3.157444 0.500659 1.640961
1.125000 1.296995 2.854265 0.656495 1.602585
1.135000 1.324450 2.795377 1.002391 1.707406
1.145000 1.350316 3.279498 1.498336 2.042717
1.155000 1.408552 3.982899 2.118650 2.503367
1.165000 1.509186 4.302726 2.794344 2.868752
1.175000 1.614560 4.050332 3.395210 3.020034
1.185000 1.678420 3.675526 3.792814 3.048920
1.195000 1.697927 3.750681 3.940324 3.129644
1.205000 1.710026 4.313047 3.875599 3.299557
1.215000 1.735402 4.824240 3.644826 3.401489
1.225000 1.742075 4.786831 3.247194 3.258700
1.235000 1.679566 4.296775 2.673155 2.883165
1.245000 1.544160 3.897204 1.985505 2.475623
1.255000 1.393370 3.929869 1.335574 2.219604
1.265000 1.293964 4.159094 0.883362 2.112140
1.275000 1.267712 4.098135 0.705310 2.023719
1.285000 1.293382 3.628453 0.782860 1.901565
1.295000 1.352218 3.159419 1.063782 1.858473
1.305000 1.453399 3.136973 1.511627 2.034000
1.315000 1.606356 3.499741 2.090913 2.399004
1.325000 1.779740 3.742097 2.725661 2.749166
1.335000 1.905462 3.515104 3.301670 2.907412
1.345000 1.930473 3.054256 3.718876 2.901202
1.355000 1.859977 2.922481 3.932869 2.905109
1.365000 1.743774 3.363479 3.943384 3.016879
1.375000 1.626097 4.019538 3.758172 3.134602
1.385000 1.520457 4.338276 3.385371 3.081368
1.395000 1.430900 4.189478 2.862234 2.827537
1.405000 1.379945 3.977872 2.275446 2.544421
1.415000 1.399473 4.136524 1.736797 2.424265
1.425000 1.493891 4.611007 1.334478 2.479792
1.435000 1.623042 4.940485 1.108196 2.557241
1.445000 1.728089 4.820016 1.066057 2.538054
1.455000 1.775530 4.462276 1.211195 2.483000
1.465000 1.774838 4.329695 1.540423 2.548319
1.475000 1.753634 4.565010 2.019436 2.779360
1.485000 1.724126 4.809865 2.569702 3.034564
1.495000 1.681044 4.632842 3.089476 3.134454
1.505000 1.627380 4.058261 3.495735 3.060459
1.515000 1.589461 3.566209 3.750388 2.968686
1.525000 1.597225 3.554831 3.850258 3.000771
1.535000 1.651305 3.891934 3.798236 3.113825
1.545000 1.717736 4.081620 3.588091 3.129149
1.555000 1.758106 3.845832 3.221250 2.941729
1.565000 1.762254 3.439082 2.737842 2.646393
1.575000 1.750180 3.337558 2.223177 2.436971
1.585000 1.743425 3.680527 1.776261 2.400071
1.595000 1.739966 4.124688 1.467154 2.443936
1.605000 1.722473 4.267254 1.321940 2.437223
1.615000 1.687074 4.120828 1.343641 2.383848
1.625000 1.654663 4.078037 1.534217 2.422306
1.635000 1.649049 4.415792 1.885346 2.650062
1.645000 1.668612 4.937884 2.352623 2.986373
1.655000 1.688902 5.189543 2.851806 3.243417
1.665000 1.694573 4.990805 3.292351 3.325909
1.675000 1.699986 4.652387 3.618208 3.323527
1.685000 1.732002 4.613722 3.812890 3.386205
1.695000 1.796407 4.928383 3.870081 3.531624
1.705000 1.867860 5.202232 3.773166 3.614420
1.715000 1.913702 5.054703 3.513604 3.494003
1.725000 1.922981 4.560450 3.123288 3.202239
1.735000 1.907474 4.157655 2.674002 2.913044
1.745000 1.876528 4.141351 2.240554 2.752811
1.755000 1.821261 4.341814 1.870291 2.677789
1.765000 1.732246 4.357871 1.592488 2.560868
1.775000 1.628406 4.053743 1.447125 2.376424
1.785000 1.555816 3.723097 1.484062 2.254325
1.795000 1.552389 3.733224 1.723756 2.336457
1.805000 1.617917 4.081771 2.125253 2.608314
1.815000 1.721462 4.396079 2.602359 2.906633
1.825000 1.832871 4.376297 3.072320 3.093829
1.835000 1.939678 4.154134 3.485584 3.193132
1.845000 2.034001 4.137730 3.810999 3.327577
1.855000 2.093955 4.524164 4.005949 3.541356
1.865000 2.089917 5.054763 4.019902 3.721527
1.875000 2.013306 5.302510 3.833333 3.716383
1.885000 1.893627 5.154555 3.483113 3.510432
1.895000 1.779925 4.923484 3.043296 3.248902
1.905000 1.705571 4.965186 2.584367 3.085041
1.915000 1.673321 5.261611 2.154722 3.029885
1.925000 1.671816 5.455032 1.797515 2.974787
1.935000 1.698505 5.281807 1.568244 2.849519
1.945000 1.758511 4.885833 1.520925 2.721756
1.955000 1.844431 4.642800 1.675745 2.720992
1.965000 1.928452 4.712661 2.003188 2.881434
1.975000 1.979977 4.856693 2.440587 3.092419
1.985000 1.990608 4.736052 2.921960 3.216207
1.995000 1.978068 4.334094 3.390985 3.234382
2.005000 1.964059 3.994650 3.792672 3.250460
2.015000 1.953384 4.028144 4.066488 3.349339
2.025000 1.937088 4.352729 4.160664 3.483494
2.035000 1.911167 4.592271 4.057192 3.520210
2.045000 1.886137 4.514712 3.780080 3.393643
2.055000 1.875931 4.296409 3.379993 3.184111
2.065000 1.881014 4.304802 2.913487 3.033101
2.075000 1.887682 4.660791 2.436264 2.994912
2.085000 1.884855 5.097498 2.009914 2.997422
2.095000 1.878080 5.274284 1.703189 2.951851
2.105000 1.883374 5.167809 1.575852 2.875678
2.115000 1.907859 5.078817 1.655572 2.880749
2.125000 1.940059 5.254085 1.926365 3.040170
2.135000 1.961201 5.580627 2.337626 3.293151
2.145000 1.964569 5.717525 2.825291 3.502462
2.155000 1.960444 5.503782 3.325730 3.596652
2.165000 1.961741 5.154062 3.775047 3.630283
2.175000 1.968967 5.010230 4.106385 3.695194
2.185000 1.973275 5.143500 4.260736 3.792504
2.195000 1.972527 5.276777 4.210207 3.819837
2.205000 1.977655 5.117944 3.971786 3.689129
2.215000 2.000033 4.711433 3.596474 3.435980
2.225000 2.034578 4.394491 3.145501 3.191523
2.235000 2.059083 4.410944 2.675161 3.048396
2.245000 2.053108 4.639799 2.240674 2.977860
2.255000 2.016362 4.754520 1.904676 2.891853
2.265000 1.966259 4.615941 1.728245 2.770148
2.275000 1.919584 4.432119 1.747123 2.699609
2.285000 1.881446 4.500943 1.954998 2.779129
2.295000 1.853807 4.847429 2.309793 3.003676
2.305000 1.848306 5.189509 2.756318 3.264711
2.315000 1.882287 5.269630 3.239816 3.463911
2.325000 1.960118 5.153528 3.700225 3.604624
2.335000 2.061269 5.141779 4.067291 3.756780
2.345000 2.151091 5.402040 4.274819 3.942650
2.355000 2.204231 5.759041 4.287131 4.083468
2.365000 2.215835 5.891273 4.113055 4.073388
2.375000 2.192458 5.702010 3.793028 3.895832
2.385000 2.138727 5.427685 3.376949 3.647787
2.395000 2.057709 5.358676 2.917023 3.444469
2.405000 1.962608 5.503246 2.474428 3.313427
2.415000 1.880859 5.589853 2.120572 3.197095
2.425000 1.840603 5.400291 1.919267 3.053387
2.435000 1.851608 5.033930 1.900599 2.928712
2.445000 1.901037 4.792376 2.053305 2.915573
2.455000 1.968177 4.828776 2.342441 3.046464
2.465000 2.040395 4.978787 2.729302 3.249495
2.475000 2.113416 4.969415 3.171449 3.418093
2.485000 2.179527 4.753838 3.610622 3.514662
2.495000 2.222681 4.572561 3.974558 3.589933
2.505000 2.229402 4.668917 4.199932 3.699417
2.515000 2.202174 4.997406 4.256863 3.818814
2.525000 2.158182 5.271930 4.152919 3.861010
2.535000 2.114115 5.297396 3.916517 3.776009
2.545000 2.074572 5.189982 3.580857 3.615137
2.555000 2.036240 5.228189 3.184020 3.482817
2.565000 2.000778 5.515533 2.778421 3.431577
2.575000 1.979553 5.851934 2.429478 3.420322
2.585000 1.984570 5.963457 2.196394 3.381474
2.595000 2.016491 5.817428 2.111882 3.315267
2.605000 2.063260 5.649749 2.178150 3.297053
2.615000 2.111158 5.677519 2.377901 3.388859
2.625000 2.154946 5.842080 2.684999 3.560675
2.635000 2.194603 5.884847 3.063186 3.714212
2.645000 2.224938 5.662614 3.461186 3.782913
2.655000 2.234488 5.325762 3.818096 3.792782
2.665000 2.216044 5.147067 4.079020 3.814044
2.675000 2.176077 5.206982 4.210074 3.864378
2.685000 2.132342 5.309528 4.201120 3.880997
2.695000 2.101189 5.224362 4.058922 3.794824
2.705000 2.088019 4.966951 3.803509 3.619493
2.715000 2.090068 4.786263 3.469293 3.448541
2.725000 2.104903 4.874702 3.104962 3.361523
2.735000 2.132995 5.144949 2.766988 3.348310
2.745000 2.171260 5.335780 2.505615 3.337552
2.755000 2.207072 5.317841 2.353305 3.292739
2.765000 2.223204 5.237743 2.323545 3.261497
2.775000 2.210911 5.332028 2.416785 3.319908
2.785000 2.177722 5.635814 2.624717 3.479418
2.795000 2.141420 5.934149 2.926581 3.667383
2.805000 2.116494 6.009760 3.283034 3.803096
2.815000 2.107194 5.891269 3.639068 3.879177
2.825000 2.112991 5.810140 3.938989 3.954040
2.835000 2.136114 5.919813 4.142838 4.066255
2.845000 2.179000 6.110600 4.230989 4.173530
2.855000 2.235257 6.139261 4.197333 4.190617
2.865000 2.287090 5.919037 4.043668 4.083265
2.875000 2.314707 5.626177 3.783767 3.908217
2.885000 2.309624 5.497250 3.451165 3.752680
2.895000 2.278394 5.558601 3.098102 3.645032
2.905000 2.234038 5.607948 2.781927 3.541305
2.915000 2.186237 5.466309 2.548491 3.400346
2.925000 2.140426 5.198361 2.425503 3.254763
2.935000 2.103544 5.040568 2.426628 3.190247
2.945000 2.086770 5.125477 2.554920 3.255722
2.955000 2.099713 5.330397 2.799384 3.409832
2.965000 2.141017 5.427343 3.129018 3.565793
2.975000 2.197430 5.353180 3.494254 3.681621
2.985000 2.253841 5.279931 3.839675 3.791149
2.995000 2.302543 5.404625 4.117685 3.941618
3.005000 2.342199 5.708772 4.293592 4.114854
3.015000 2.369718 5.972203 4.343723 4.228548
3.025000 2.376560 6.024780 4.256481 4.219274
3.035000 2.355991 5.937158 4.040286 4.111145
3.045000 2.312581 5.925704 3.728318 3.988868
3.055000 2.260422 6.088170 3.371642 3.906745
3.065000 2.212131 6.284650 3.024717 3.840499
3.075000 2.172656 6.302481 2.733386 3.736174
3.085000 2.143632 6.107790 2.532879 3.594767
3.095000 2.130452 5.885703 2.452098 3.489418
3.105000 2.142119 5.822988 2.510870 3.491993
3.115000 2.182981 5.892510 2.708527 3.594673
3.125000 2.245365 5.895135 3.016976 3.719159
3.135000 2.312268 5.706293 3.386151 3.801571
3.145000 2.367537 5.432677 3.758923 3.853046
3.155000 2.403377 5.293846 4.084094 3.927106
3.165000 2.418676 5.370552 4.319834 4.036354
3.175000 2.412408 5.517427 4.433684 4.121173
3.185000 2.382919 5.540357 4.405280 4.109518
3.195000 2.333932 5.427080 4.233422 3.998144
3.205000 2.278342 5.358830 3.942959 3.860044
3.215000 2.233882 5.491340 3.582225 3.769149
3.225000 2.212760 5.766634 3.209972 3.729789
3.235000 2.215680 5.977778 2.880925 3.691461
3.245000 2.236083 6.007733 2.639043 3.627620
3.255000 2.266771 5.958134 2.517367 3.580758
3.265000 2.302238 6.016660 2.535760 3.618219
3.275000 2.337328 6.224390 2.694232 3.751983
3.285000 2.364758 6.420429 2.969602 3.918263
3.295000 2.377169 6.427988 3.319741 4.041632
3.305000 2.373326 6.260819 3.692892 4.109012
3.315000 2.360242 6.105594 4.037476 4.167770
3.325000 2.348112 6.102207 4.307172 4.252497
3.335000 2.342928 6.183120 4.463025 4.329691
3.345000 2.344164 6.161168 4.479015 4.328115
3.355000 2.349052 5.958496 4.350466 4.219338
3.365000 2.356485 5.704243 4.098533 4.053087
3.375000 2.366276 5.587937 3.765918 3.906710
3.385000 2.375729 5.644002 3.404403 3.808045
3.395000 2.378444 5.721384 3.063886 3.721238
3.405000 2.369286 5.671713 2.790268 3.610422
3.415000 2.350538 5.530236 2.624575 3.501783
3.425000 2.330916 5.474720 2.595535 3.467057
3.435000 2.318471 5.613331 2.709461 3.547088
3.445000 2.315658 5.853164 2.946336 3.705052
3.455000 2.320912 6.005276 3.266764 3.864317
3.465000 2.333304 6.002493 3.623085 3.986294
3.475000 2.354006 5.971033 3.966598 4.097212
3.485000 2.383095 6.072170 4.251299 4.235521
3.495000 2.416111 6.304289 4.436385 4.385595
3.505000 2.444894 6.498790 4.492303 4.478662
3.515000 2.462267 6.512756 4.410044 4.461689
3.525000 2.466300 6.389969 4.204807 4.353692
3.535000 2.459585 6.301864 3.912233 4.224561
3.545000 2.444163 6.342452 3.579368 4.121994
3.555000 2.419148 6.420108 3.253749 4.031002
3.565000 2.384999 6.372937 2.978770 3.912235
3.575000 2.348366 6.169272 2.792581 3.770073
3.585000 2.319910 5.951759 2.723125 3.664931
3.595000 2.308198 5.873126 2.781708 3.654344
3.605000 2.316376 5.921973 2.958772 3.732374
3.615000 2.342384 5.943987 3.225723 3.837365
3.625000 2.381559 5.831846 3.542486 3.918630
3.635000 2.429082 5.659459 3.864763 3.984435
3.645000 2.479245 5.600558 4.148787 4.076197
3.655000 2.522870 5.727536 4.355251 4.201886
3.665000 2.548561 5.927699 4.454481 4.310247
3.675000 2.549308 6.034011 4.432695 4.338671
3.685000 2.526861 6.015558 4.295248 4.279222
3.695000 2.489041 6.003375 4.064727 4.185714
3.705000 2.444556 6.125160 3.775565 4.115093
3.715000 2.400807 6.348749 3.468795 4.072784
3.725000 2.365223 6.517412 3.189071 4.023902
3.735000 2.346257 6.531065 2.979374 3.952232
3.745000 2.350389 6.458581 2.871762 3.893578
3.755000 2.377314 6.448236 2.879478 3.901676
3.765000 2.419041 6.543777 2.995533 3.986117
3.775000 2.464234 6.628713 3.198809 4.097252
3.785000 2.503551 6.566449 3.461079 4.177026
3.795000 2.531885 6.366860 3.749318 4.216021
3.805000 2.546699 6.181045 4.025971 4.251238
3.815000 2.546404 6.131661 4.251557 4.309874
3.825000 2.531626 6.177350 4.392351 4.367109
3.835000 2.506830 6.169139 4.429268 4.368412
3.845000 2.480204 6.031727 4.361348 4.291093
3.855000 2.459994 5.855700 4.203024 4.172906
3.865000 2.449542 5.793661 3.977696 4.073633
3.875000 2.447521 5.885291 3.713854 4.015555
3.885000 2.451845 6.017592 3.446006 3.971814
3.895000 2.461407 6.063642 3.213064 3.912704
3.905000 2.474752 6.031978 3.051132 3.852621
3.915000 2.488847 6.049745 2.984690 3.841094
3.925000 2.500110 6.202132 3.021528 3.907923
3.935000 2.505894 6.421544 3.154389 4.027275
3.945000 2.505950 6.560190 3.364562 4.143567
3.955000 2.503124 6.558864 3.623416 4.228468
3.965000 2.500882 6.511336 3.895220 4.302479
3.975000 2.500716 6.549073 4.142514 4.397434
3.985000 2.502886 6.682080 4.331820 4.505595
3.995000 2.508060 6.784043 4.437950 4.576684
4.005000 2.517532 6.738841 4.446695 4.567689
4.015000 2.531803 6.575020 4.356966 4.487929
4.025000 2.547982 6.431356 4.181238 4.386858
4.035000 2.560121 6.397202 3.943823 4.300382
4.045000 2.563461 6.416530 3.678510 4.219500
4.055000 2.556904 6.365896 3.424412 4.115737
4.065000 2.542268 6.210398 3.219047 3.990571
4.075000 2.522500 6.050933 3.091127 3.888186
4.085000 2.500559 6.008053 3.057030 3.855214
4.095000 2.480375 6.081888 3.121621 3.894628
4.105000 2.467261 6.155258 3.278477 3.966999
4.115000 2.466747 6.136386 3.508599 4.037244
4.125000 2.482086 6.070245 3.780932 4.111088
4.135000 2.511178 6.085448 4.056032 4.217553
4.145000 2.547674 6.239431 4.292604 4.359903
4.155000 2.584753 6.445676 4.455617 4.495349
4.165000 2.616778 6.568965 4.523609 4.569784
4.175000 2.638778 6.575031 4.490536 4.568115
4.185000 2.645412 6.560167 4.361804 4.522461
4.195000 2.632699 6.630016 4.152246 4.471654
4.205000 2.601764 6.771436 3.888754 4.420651
4.215000 2.559568 6.867009 3.610072 4.345550
4.225000 2.516489 6.832738 3.359811 4.236346
4.235000 2.482363 6.714762 3.177064 4.124730
4.245000 2.463174 6.632222 3.089033 4.061476
4.255000 2.461593 6.635817 3.107668 4.068359
4.265000 2.478642 6.650498 3.230478 4.119873
4.275000 2.512941 6.571526 3.441586 4.175351
4.285000 2.558816 6.397680 3.711937 4.222811
4.295000 2.606360 6.241025 4.001856 4.283080
4.305000 2.645371 6.202225 4.267678 4.371758
4.315000 2.669526 6.258227 4.470755 4.466169
4.325000 2.676727 6.294128 4.583693 4.518183
4.335000 2.667831 6.241674 4.591850 4.500451
4.345000 2.645566 6.160881 4.493731 4.433393
4.355000 2.613595 6.168506 4.302833 4.361645
4.365000 2.577651 6.299490 4.047705 4.308282
4.375000 2.545875 6.465992 3.767369 4.259745
4.385000 2.525256 6.559202 3.504155 4.196204
4.395000 2.518653 6.571514 3.296130 4.128766
4.405000 2.525125 6.596041 3.172037 4.097734
4.415000 2.542362 6.706422 3.150337 4.133040
4.425000 2.568053 6.862064 3.236972 4.222363
4.435000 2.598461 6.951208 3.421395 4.323688
4.445000 2.628027 6.919282 3.676476 4.407928
4.455000 2.651056 6.831790 3.962792 4.481879
4.465000 2.663505 6.796081 4.236709 4.565432
4.475000 2.664693 6.833748 4.458998 4.652480
4.485000 2.657249 6.857381 4.599473 4.704701
4.495000 2.644871 6.777278 4.639425 4.687192
4.505000 2.630719 6.610901 4.573850 4.605157
4.515000 2.617125 6.467606 4.412901 4.499211
4.525000 2.606077 6.426212 4.181389 4.404560
4.535000 2.599971 6.450930 3.914654 4.321852
4.545000 2.600208 6.443328 3.652655 4.232063
4.555000 2.605103 6.364085 3.434064 4.134417
4.565000 2.611100 6.281666 3.290053 4.060940
4.575000 2.615370 6.291935 3.240446 4.049250
4.585000 2.617348 6.403543 3.292255 4.104382
4.595000 2.618369 6.526822 3.437914 4.194368
4.605000 2.619854 6.578429 3.655941 4.284741
4.615000 2.622865 6.576953 3.914808 4.371542
4.625000 2.628232 6.616423 4.177362 4.474006
4.635000 2.636366 6.747839 4.405732 4.596646
4.645000 2.647307 6.911502 4.566574 4.708461
4.655000 2.660050 7.001508 4.636884 4.766147
4.665000 2.672502 6.983966 4.608696 4.755055
4.675000 2.682150 6.930902 4.489142 4.700732
4.685000 2.686322 6.931998 4.297375 4.638565
4.695000 2.683592 6.987601 4.061516 4.577570
4.705000 2.674425 7.010320 3.815680 4.500142
4.715000 2.659915 6.932521 3.596094 4.396177
4.725000 2.641540 6.788934 3.434888 4.288454
4.735000 2.622352 6.678153 3.354438 4.218314
4.745000 2.607437 6.650483 3.365233 4.207718
4.755000 2.602058 6.654870 3.464402 4.240443
4.765000 2.608576 6.607249 3.636346 4.284057
4.775000 2.625681 6.496257 3.856876 4.326271
4.785000 2.650357 6.401848 4.096031 4.382745
4.795000 2.679106 6.405649 4.320514 4.468423
4.805000 2.707859 6.496794 4.498066 4.567573
4.815000 2.731927 6.585598 4.602634 4.640053
4.825000 2.746631 6.608921 4.619646 4.658399
4.835000 2.748477 6.600645 4.548173 4.632431
4.845000 2.736571 6.646297 4.400127 4.594332
4.855000 2.714203 6.777369 4.199129 4.563567
4.865000 2.687495 6.928822 3.976433 4.530917
4.875000 2.661763 7.010863 3.764535 4.479054
4.885000 2.640513 7.009971 3.592430 4.414305
4.895000 2.626663 6.998349 3.482464 4.369158
4.905000 2.623382 7.042532 3.448860 4.371591
4.915000 2.632825 7.120550 3.496736 4.416704
4.925000 2.653607 7.146387 3.620066 4.473353
4.935000 2.681107 7.073020 3.801358 4.518495
4.945000 2.710027 6.949968 4.014922 4.558306
4.955000 2.735528 6.867510 4.230429 4.611156
4.965000 2.753599 6.854574 4.417241 4.675138
4.975000 2.761744 6.850356 4.549924 4.720674
4.985000 2.759093 6.782814 4.611420 4.717776
4.995000 2.746306 6.659571 4.594875 4.666917
5.005000 2.726389 6.562753 4.503727 4.597623
5.015000 2.704773 6.556625 4.350474 4.537291
5.025000 2.686782 6.617027 4.156604 4.486804
5.035000 2.675327 6.663363 3.950191 4.429627
5.045000 2.671330 6.655487 3.761447 4.362754
5.055000 2.674807 6.640254 3.618398 4.311153
5.065000 2.685205 6.692435 3.541370 4.306336
5.075000 2.700835 6.821938 3.539792 4.354188
5.085000 2.718141 6.957274 3.612033 4.429149
5.095000 2.732856 7.024392 3.746801 4.501350
5.105000 2.742319 7.028300 3.926571 4.565730
5.115000 2.746535 7.041391 4.129429 4.639118
5.125000 2.747392 7.112784 4.329035 4.729737
5.135000 2.746911 7.206307 4.497111 4.816776
5.145000 2.746270 7.240996 4.608408 4.865224
5.155000 2.745838 7.185241 4.646123 4.859068
5.165000 2.746108 7.092344 4.605060 4.814504
5.175000 2.748198 7.037283 4.492003 4.759161
5.185000 2.752111 7.031094 4.324707 4.702637
5.195000 2.755849 7.013622 4.127842 4.632438
5.205000 2.757196 6.931440 3.928757 4.539131
5.215000 2.754940 6.807303 3.754967 4.439070
5.225000 2.749227 6.718232 3.631052 4.366170
5.235000 2.741792 6.708721 3.575332 4.341948
5.245000 2.734813 6.742513 3.597040 4.358122
5.255000 2.729935 6.749235 3.694615 4.391262
5.265000 2.728608 6.710306 3.854838 4.431251
5.275000 2.732448 6.682245 4.053759 4.489484
5.285000 2.742872 6.729493 4.261743 4.578036
5.295000 2.759690 6.846683 4.450049 4.685474
5.305000 2.780291 6.962397 4.594385 4.779024
5.315000 2.800923 7.018864 4.675698 4.831829
5.325000 2.817874 7.033173 4.681060 4.844036
5.335000 2.827673 7.069559 4.606778 4.834670
5.345000 2.828040 7.157639 4.461481 4.815720
5.355000 2.818809 7.253877 4.266175 4.779620
5.365000 2.801474 7.290746 4.051810 4.714677
5.375000 2.778799 7.254696 3.852895 4.628796
5.385000 2.755115 7.200008 3.699367 4.551496
5.395000 2.735941 7.182382 3.612201 4.510174
5.405000 2.725652 7.192934 3.601740 4.506775
5.415000 2.725636 7.171405 3.668054 4.521698
5.425000 2.735724 7.081419 3.802721 4.539955
5.435000 2.755658 6.958850 3.989073 4.567860
5.445000 2.783712 6.876065 4.202333 4.620703
5.455000 2.815092 6.862605 4.411656 4.696451
5.465000 2.842951 6.876050 4.584811 4.767937
5.475000 2.861376 6.856334 4.695089 4.804267
5.485000 2.867825 6.798839 4.726740 4.797801
5.495000 2.862940 6.761080 4.676736 4.766919
5.505000 2.848811 6.794950 4.553553 4.732438
5.515000 2.827859 6.885942 4.375195 4.696332
5.525000 2.803385 6.970835 4.167298 4.647172
5.535000 2.780188 7.010573 3.960105 4.583622
